property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
82174837,25,50,,82189520
82171468,10,0,,82192896
82174026,20,1750,,82195456
82174856,36,20,,82189539
82173394,10,0,,82203753
82173395,63,40,,82203754
82174144,57,250,,82196698
82167957,65,120,2013-05-08 00:00:00,82097891
82167958,65,120,,82097892
82174012,11,1,,82195442
82173396,10,0,,82203755
82174834,63,100,,82189517
82174013,11,1,,82195443
82168872,61,1568,,82094312
82168873,10,0,,82094313
82168874,11,40,,82094314
82161909,16,3,,82097509
82173397,8,8,2013-06-12 00:00:00,82203756
82173398,8,8,,82203757
82174145,10,0,,82196699
82174835,10,0,,82189518
82174836,63,1,,82189519
82161891,36,500,,82097491
82168871,20,4482,,82094311
82173399,11,1,,82203758
82161892,63,40,,82097492
82161893,19,1,,82097493
82161894,11,1,,82097494
82168875,31,100000,,82094315
82168876,63,15,,82094316
82171472,19,41,,82192900
82174028,36,50,,82195458
82174025,11,1,,82195455
82167959,10,0,,82097893
82174838,10,0,,82189521
82161895,10,0,,82097495
82171469,4,300,,82192897
82171470,11,1,,82192898
82174839,20,5,,82189522
82171471,17,5,,82192899
82168877,36,1050,,82094317
82168878,20,5,,82094318
82168879,51,0,,82094319
82168880,63,150,,82094320
82171473,19,8,2013-08-26 00:00:00,82192901
82171474,19,8,,82192902
82168881,10,0,,82094321
82168882,11,1,,82094322
82168883,63,2000,,82094323
82171475,20,730,,82192903
82174146,63,1900,,82196700
82174852,8,17,,82189535
82174853,20,4,,82189536
82167960,63,1,,82097894
82174857,10,0,,82189540
82174858,11,1,,82189541
82168902,63,20,,82094342
82168903,63,1,,82094343
82174014,63,150,,82195444
82161896,63,11,,82097496
82174840,68,,,82189523
82174841,29,100,,82189524
82167961,19,1001,,82097895
82167962,36,250,,82097896
82171476,10,0,,82192904
82171477,11,1,,82192905
82174015,19,4,,82195445
82168884,10,0,,82094324
82168885,11,2,,82094325
82173400,57,50,,82203759
82174016,63,1500,,82195446
82174147,11,1,,82196701
82167967,16,60,,82099028
82173409,4,50,,82204883
82174859,28,800,,82189542
82168886,10,0,,82094326
82168887,10,0,,82094327
82168888,11,20,,82094328
82161897,8,40,,82097497
82174017,10,0,,82195447
82174018,19,6,,82195448
82171478,23,20,,82192906
82161898,19,59,,82097498
82174842,10,0,,82189525
82161899,63,10,,82097499
82161900,4,70,,82097500
82167963,63,500,,82097897
82173401,10,0,,82204875
82173402,11,10,,82204876
82167964,20,57000,,82099025
82161910,63,200,,82097510
82161911,63,200,,82097511
82168889,8,1,,82094329
82168890,61,8,,82094330
82161901,10,0,,82097501
82161902,11,25,,82097502
82174843,7,80,,82189526
82174844,63,1,,82189527
82174152,26,169,,82196706
82174023,63,1,,82195453
82168896,10,0,,82094336
82168897,11,3,,82094337
82168898,20,27,,82094338
82168899,63,3,,82094339
82167966,38,3200,,82099027
82173408,63,100,,82204882
82167968,63,750,,82099029
82174860,35,100,,82189543
82174029,63,50,,82195459
82168901,3,1611,,82094341
82174030,10,0,,82195460
82174154,10,0,,82197822
82174155,11,1,,82197823
82168891,13,450,2013-12-01 00:00:00,82094331
82171479,10,0,,82192907
82171480,63,2,,82192908
82161903,63,100,,82097503
82173403,4,150,,82204877
82174845,63,100,,82189528
82173404,4,355,,82204878
82168892,4,175,,82094332
82174846,25,1,,82189529
82174148,10,0,,82196702
82174149,11,1,,82196703
82174019,10,0,,82195449
82174020,38,300,,82195450
82174847,63,5,,82189530
82174150,63,20,,82196704
82174848,7,300,,82189531
82174849,63,1,,82189532
82174151,63,54,,82196705
82173405,7,80,,82204879
82161904,20,137,,82097504
82161905,63,2,,82097505
82173406,36,5,,82204880
82173407,63,45,,82204881
82168893,63,5,,82094333
82174021,19,42,2013-12-17 00:00:00,82195451
82174022,19,42,,82195452
82168894,20,15,,82094334
82168895,16,3650,,82094335
82161906,20,1734,,82097506
82161907,20,440,,82097507
82174850,11,1,,82189533
82171481,61,400,,82192909
82174024,20,475,,82195454
82174851,36,200,,82189534
82174153,31,75,,82197821
82174861,68,,,82189544
82168904,63,10,,82094344
82167969,19,1,,82099030
82174031,8,30,,82195461
82174156,8,272,,82197824
82161912,20,210,,82097512
82188325,12,8000,,82196338
82188326,38,30,,82196339
82174032,15,1000,,82195462
82174033,36,1300,,82195463
82174862,26,378,2013-01-25 00:00:00,82189545
82174863,26,378,,82189546
82167970,26,498,,82099031
82168963,20,1,,82096733
82168905,11,2,,82094345
82161913,10,0,,82097513
82168906,42,90,,82094346
82168907,63,150,,82094347
82168908,63,60,2013-03-30 00:00:00,82094348
82168909,63,80,,82094349
82171482,68,,,82192910
82171483,16,25,,82192911
82171484,42,550,,82192912
82161914,63,500,,82097514
82161915,36,1116,,82097515
82171485,63,30,,82192913
82174034,47,0,,82195464
82174035,20,655,,82195465
82168910,68,,,82094350
82168911,8,50,,82094351
82174036,68,,,82195466
82174037,29,200,,82195467
82167971,38,300,,82099032
82173410,13,1500,2013-04-24 00:00:00,82204884
82173411,13,2400,,82204885
82161916,47,0,,82097516
82168912,63,34,,82094352
82174157,68,,,82197825
82174158,63,800,,82197826
82174038,63,500,,82195468
82172428,42,700,,82189363
82172429,10,0,,82189364
82172430,20,8,2013-05-23 00:00:00,82189365
82172431,25,5,2013-05-23 00:00:00,82189366
82172432,20,8,,82189367
82172433,25,5,,82189368
82168924,63,500,,82094364
82167972,17,3580,,82099033
82167973,20,3000,,82099034
82168925,59,127,,82094365
82174039,63,100,,82195469
82174040,20,240,,82195470
82174041,26,199,,82195471
82174042,63,8,,82195472
82174043,8,59,,82195473
82174044,63,62,,82195474
82161917,68,,,82097517
82168926,20,500,,82094366
82168927,20,500,,82094367
82173412,38,50,,82204886
82161918,36,150,,82097518
82174045,63,1250,,82195475
82168928,68,,,82094368
82168929,63,12,,82094369
82174864,10,50,,82189547
82168930,63,75,,82094370
82172434,16,269,,82189369
82173413,61,1500,,82204887
82174159,38,10,2013-07-11 00:00:00,82197827
82173414,38,50,,82204888
82174046,38,1500,,82195476
82174865,20,1757,,82189548
82168931,42,50,,82094371
82168932,10,10,,82094372
82168913,38,30,2013-08-15 00:00:00,82094353
82168914,38,30,,82094354
82168915,30,1000,,82094355
82168916,43,520,2013-08-23 00:00:00,82094356
82168917,20,800,,82094357
82168918,43,520,,82094358
82173415,20,2889,,82204889
82168933,19,2,2013-08-22 00:00:00,82094373
82168934,10,0,,82096704
82168935,11,3,,82096705
82168936,19,218,,82096706
82168919,42,25,,82094359
82168920,62,150,2013-08-27 00:00:00,82094360
82181841,7,2811,,82205405
82181842,26,1913,,82205406
82181843,62,150,,82205407
82174047,6,7,2013-09-02 00:00:00,82195477
82174048,36,80,2013-08-26 00:00:00,82195478
82174160,10,0,,82197828
82168937,7,200,,82096707
82174866,10,0,,82189549
82174867,68,,,82189550
82174868,63,1,,82189551
82173416,10,0,,82204890
82173417,11,1,,82204891
82188298,63,0,,82195191
82168938,10,100,,82096708
82161919,20,10,,82097519
82161920,26,450,,82097520
82162912,63,10,,82095125
82174053,11,1,,82195483
82174871,38,1000,,82189554
82188299,20,218,,82195192
82161921,20,20,,82097521
82174872,23,100,2013-11-05 00:00:00,82189555
82174873,20,200,,82189556
82174874,23,100,,82189557
82173423,7,1445,,82204897
82168943,63,25,,82096713
82174056,19,75,,82195486
82174057,63,75,,82195487
82188318,6,60,,82195211
82188319,43,652,,82195212
82188320,63,304,,82195213
82174869,63,0,,82189552
82168939,20,20,,82096709
82172435,9,0,,82189370
82172436,20,65,,82189371
82174870,36,130,,82189553
82172437,38,75,,82189372
82176924,11,3,,82202794
82172438,10,0,,82189373
82174049,25,189,2013-10-18 00:00:00,82195479
82174050,20,45,,82195480
82174051,25,256,,82195481
82174052,51,0,,82195482
82173418,43,350,2013-10-22 00:00:00,82204892
82173419,60,200,2013-10-18 00:00:00,82204893
82173420,43,350,,82204894
82173421,60,200,,82204895
82173422,20,368,,82204896
82177876,19,1872,,82198105
82173424,10,0,,82204898
82176925,41,470,,82202795
82174054,63,50,,82195484
82176926,63,100,,82202796
82176927,13,800,2013-12-12 00:00:00,82202797
82176928,43,859,2013-12-12 00:00:00,82202798
82176929,13,1900,,82202799
82176930,43,1659,,82202800
82188300,63,1,,82195193
82188301,63,1,,82195194
82188302,11,2,,82195195
82168940,10,0,,82096710
82168941,11,5,,82096711
82188303,63,5,2013-11-13 00:00:00,82195196
82188304,63,5,,82195197
82174055,68,,,82195485
82181844,19,299,,82205408
82173425,60,600,,82204899
82168942,63,150,,82096712
82188305,16,5047,2013-11-22 00:00:00,82195198
82188306,16,5047,,82195199
82181845,20,1500,,82205409
82188307,63,503,,82195200
82188308,61,4661,,82195201
82168944,63,289,,82096714
82174875,32,10,,82189558
82174058,26,149,2014-11-19 00:00:00,82195488
82183721,26,149,,82197251
82181847,42,2500,,82205411
82181848,57,600,,82205412
82183735,7,500,,82197265
82183736,16,50,,82197266
82183737,20,390,,82197267
82183738,61,50,,82197268
82183739,4,139,,82197269
82183740,54,300,,82197270
82177877,38,153,,82198106
82168945,63,60,,82096715
82174876,63,850,,82189559
82181846,28,2000,,82205410
82173426,11,2,,82204900
82183722,63,33,,82197252
82173427,3,60,,82204901
82173428,6,22,2013-12-05 00:00:00,82204902
82173429,19,134,2013-12-05 00:00:00,82204903
82173430,6,22,,82204904
82173431,8,13,,82204905
82173432,19,134,,82204906
82161922,20,60,,82097522
82161923,16,37,,82097523
82177870,26,400,,82198099
82176931,63,150,,82203912
82176932,13,2670,2013-12-12 00:00:00,82203913
82176933,13,2670,,82203914
82162891,6,136,2013-12-05 00:00:00,82093978
82162892,19,103,2013-12-05 00:00:00,82093979
82162893,43,60,2013-12-05 00:00:00,82093980
82162894,6,136,,82093981
82162895,8,3,,82093982
82162896,19,103,,82093983
82162897,43,60,,82093984
82188309,36,75,,82195202
82183723,20,10,,82197253
82174877,20,3,,82189560
82188310,35,20,,82195203
82188311,13,200,2013-12-09 00:00:00,82195204
82188312,13,1100,,82195205
82188313,17,40,,82195206
82188314,20,100,,82195207
82183724,10,0,,82197254
82168946,29,683,,82096716
82168947,17,6585,2013-12-17 00:00:00,82096717
82168948,26,2560,2013-12-17 00:00:00,82096718
82168949,17,9610,,82096719
82168950,26,2591,,82096720
82188315,4,1034,,82195208
82183725,6,9,,82197255
82183726,7,1155,,82197256
82183727,16,14,,82197257
82183728,19,44,,82197258
82162898,42,2500,,82093985
82162899,42,3100,,82093986
82188316,42,3100,,82195209
82188317,42,3100,,82195210
82162900,25,55,,82093987
82162901,63,29,,82093988
82168951,7,100,,82096721
82177871,19,3,,82198100
82177872,26,249,,82198101
82177873,36,9,,82198102
82162902,20,550,,82093989
82168952,19,2,2013-12-13 00:00:00,82096722
82168953,19,2,,82096723
82168954,6,5,,82096724
82168955,13,400,,82096725
82181849,10,0,,82205413
82168956,42,500,,82096726
82168957,42,500,,82096727
82162903,7,319,,82093990
82162904,19,319,2013-12-16 00:00:00,82093991
82162905,26,1048,2013-12-16 00:00:00,82093992
82162906,11,1,,82093993
82162907,19,319,,82093994
82162908,26,1048,,82093995
82181850,54,2450,,82205414
82173433,20,200,,82204907
82162909,63,2,,82093996
82173434,63,0,,82204908
82181851,20,20,,82205415
82183729,13,200,,82197259
82173435,63,100,,82204909
82188321,63,1425,2013-12-18 00:00:00,82196334
82188322,63,1425,,82196335
82177874,10,0,,82198103
82162910,63,3,,82093997
82168958,6,111,,82096728
82168959,16,4,,82096729
82168960,19,351,,82096730
82168961,25,29,,82096731
82188323,11,2,,82196336
82162911,63,100,,82095124
82177875,63,200,,82198104
82183730,63,6000,,82197260
82173436,20,1,,82204910
82183731,63,19,,82197261
82183732,25,25,2014-01-17 00:00:00,82197262
82183733,20,450,,82197263
82183734,25,25,,82197264
82168962,63,200,,82096732
82188324,68,,,82196337
82181852,8,520,,82205416
82181853,63,62,,82205417
82173437,20,5822,,82204911
82177880,63,500,,82198109
82181858,63,600,,82205422
82177878,20,1600,,82198107
82177879,63,100,,82198108
82188330,19,10,,82196343
82168966,10,0,,82096736
82172378,20,53,,82207210
82168823,57,200,,82093129
82161844,7,100,,82096318
82161845,20,150,,82096319
82173971,7,600,2013-11-15 00:00:00,82194279
82173972,7,600,,82194280
82173973,13,750,,82194281
82173974,17,2350,,82194282
82161846,58,150,,82096320
82156957,3,5000,2013-10-15 00:00:00,82095950
82156958,3,5000,,82095951
82156959,17,600,,82095952
82156960,20,5,,82095953
82173975,7,1470,,82194283
82171412,7,400,2013-11-10 00:00:00,82191705
82171413,7,1500,,82191706
82171414,17,1100,,82191707
82171415,20,62,,82191708
82171416,60,100,,82191709
82171417,17,550,,82191710
82161847,17,1395,,82096321
82172379,20,1000,,82207211
82168824,3,8000,,82093130
82171418,3,500,,82191711
82174788,29,50,,82207369
82174789,20,1000,,82207370
82156961,29,50,,82095954
82172400,63,0,,82207232
82168825,54,230,,82093131
82168826,54,120,,82093132
82171419,7,600,,82191712
82171420,26,775,,82191713
82171426,63,0,,82191719
82156967,19,4305,,82095960
82174806,63,0,,82207387
82174076,10,0,,82195506
82174790,20,100,,82207371
82174791,25,20,,82207372
82168827,54,90,,82093133
82174792,19,172,2013-06-20 00:00:00,82207373
82174793,19,172,,82207374
82174077,19,1,,82195507
82171421,10,0,,82191714
82174078,20,1830,,82195508
82161857,17,50000,,82097457
82161858,20,644,,82097458
82172380,20,7,,82207212
82172381,25,2,,82207213
82172382,63,2,,82207214
82174079,13,400,,82196633
82174080,20,44,,82196634
82172383,7,500,,82207215
82173976,63,0,,82194284
82172384,19,120,,82207216
82171422,20,65,,82191715
82171423,13,2,,82191716
82171424,45,1,,82191717
82171425,63,1,,82191718
82156962,3,1,2014-04-25 00:00:00,82095955
82156963,3,1,,82095956
82161848,10,0,,82096322
82161859,63,0,,82097459
82156974,13,500,,82095967
82156975,63,1,,82095968
82161856,58,190,2014-01-08 00:00:00,82097456
82173977,7,1,,82194285
82173978,13,1,,82194286
82173979,63,1,,82194287
82174794,63,0,,82207375
82156964,57,1,,82095957
82172385,19,55,,82207217
82168828,63,0,,82093134
82174081,19,238,,82196635
82172386,19,89,2013-08-27 00:00:00,82207218
82172387,19,89,,82207219
82174082,63,0,,82196636
82168831,20,115,,82093137
82173981,63,0,,82194289
82174795,20,1125,,82207376
82168829,20,419,,82093135
82156965,63,1,,82095958
82173980,63,1,,82194288
82174083,17,599,,82196637
82174084,63,401,,82196638
82168830,17,1,,82093136
82161849,10,0,,82096323
82172388,19,570,,82207220
82174085,7,500,,82196639
82174086,20,1600,,82196640
82172389,63,1,,82207221
82174087,3,6000,2013-10-10 00:00:00,82196641
82174088,3,6000,,82196642
82174089,63,0,,82196643
82156966,11,1,,82095959
82168832,15,78436,,82093138
82172390,19,396,,82207222
82173982,63,1,,82194290
82174090,63,50,,82196644
82161850,63,1,,82097450
82171427,19,40,,82191720
82172391,61,75,,82207223
82173983,3,5000,2013-10-27 00:00:00,82194291
82173984,3,5000,,82194292
82171428,20,1528,,82191721
82168834,26,892,,82093140
82161854,63,0,,82097454
82156972,20,829,,82095965
82171435,26,7498,,82191728
82172399,20,430,,82207231
82174101,38,72,,82196655
82174796,63,0,,82207377
82174797,63,10,,82207378
82172392,7,349,,82207224
82172393,17,450,,82207225
82172394,63,1,,82207226
82173985,3,1,2013-11-30 00:00:00,82194293
82173986,3,1,,82194294
82161851,3,105000,2014-02-06 00:00:00,82097451
82161852,3,105000,,82097452
82168833,10,0,,82093139
82172395,63,35,,82207227
82156968,58,700,,82095961
82156969,17,400,,82095962
82156970,20,300,,82095963
82174799,7,150,,82207380
82174096,63,0,,82196650
82174800,61,399,,82207381
82168835,10,0,,82093141
82172396,63,0,,82207228
82173989,19,31,,82194297
82171432,63,4,,82191725
82161855,63,1200,,82097455
82174801,63,0,,82207382
82168836,19,20,,82093142
82156973,63,1,,82095966
82174802,11,1,,82207383
82174097,7,300,,82196651
82174098,26,300,,82196652
82174803,19,89,,82207384
82171433,63,0,,82191726
82174804,63,0,,82207385
82174099,60,1000,,82196653
82174100,61,650,,82196654
82172397,19,106,,82207229
82173990,10,200,,82194298
82171434,20,2248,,82191727
82172398,20,300,,82207230
82168837,63,0,,82093143
82174805,19,1026,,82207386
82173987,20,135,,82194295
82174091,17,400,,82196645
82174092,26,1800,,82196646
82173988,25,340,,82194296
82174798,20,40,,82207379
82174093,17,50000,,82196647
82174094,25,1782,,82196648
82171429,63,0,,82191722
82156971,63,0,,82095964
82161853,63,0,,82097453
82171430,10,0,,82191723
82174095,19,273,,82196649
82171431,63,1,,82191724
82161860,25,10,,82097460
82168838,20,15,,82093144
82168839,25,10,,82093145
82168840,51,0,,82093146
82168841,60,150,,82093147
82168842,63,5,,82093148
82161861,20,300,,82097461
82172401,63,20,,82207233
82156976,50,25,,82095969
82168843,11,1,,82093149
82174102,8,1,,82196656
82171436,10,0,,82191729
82156977,8,1,,82095970
82173991,20,523,,82194299
82172402,8,17,,82207234
82173992,63,15,,82194300
82168844,10,0,,82093150
82168845,11,3,,82093151
82168846,17,200,,82093152
82168847,27,75,,82093153
82168848,61,630,,82093154
82168849,63,385,,82093155
82174807,63,350,,82207388
82174808,61,200,,82207389
82174809,63,50,,82207390
82172403,63,25,,82207235
82174103,20,90,,82196657
82174104,25,40,,82196658
82172404,25,80,,82207236
82171437,17,4000,,82191730
82171438,63,3000,,82191731
82168850,3,100,,82093156
82174105,11,6,,82196659
82156982,61,999,,82095975
82172405,10,0,,82207237
82174106,63,50,,82196660
82173993,38,150,,82194301
82161862,20,100,,82097462
82173994,3,175,,82194302
82156978,11,5,,82095971
82172406,26,200,,82207238
82156979,8,11,,82095972
82172407,57,1400,,82207239
82174107,36,820,,82196661
82171439,4,129,,82191732
82172408,10,0,,82207240
82172409,3,1100,,82207241
82174810,19,500,,82207391
82171440,24,1000,,82191733
82173995,50,25,,82194303
82174108,10,0,,82196662
82174109,11,1,,82196663
82174110,61,225,,82196664
82173996,44,69,,82194304
82172410,10,0,,82207242
82172411,11,5,,82207243
82161863,50,49,,82097463
82174811,63,60,,82207392
82156980,8,7,,82095973
82168851,20,700,,82093157
82172412,20,100,,82207244
82156981,63,2000,,82095974
82161864,63,70,,82097464
82171441,16,107,,82191734
82171442,63,12,,82191735
82168852,25,25,,82093158
82172413,19,82,2013-04-15 00:00:00,82207245
82172414,19,82,,82207246
82174812,20,607,,82207393
82168853,19,130,2013-02-18 00:00:00,82093159
82168854,19,130,,82093160
82168859,19,215,,82093165
82168855,19,248,2013-04-06 00:00:00,82093161
82168856,11,1,,82093162
82168857,19,248,,82093163
82171443,19,440,2013-04-25 00:00:00,82191736
82171444,19,440,,82191737
82156983,19,988,,82095976
82168858,19,78,,82093164
82156984,36,21000,2013-08-13 00:00:00,82095977
82156985,36,21000,,82095978
82168860,19,412,,82093166
82161865,63,100,,82097465
82161866,63,150,,82097466
82172415,31,418,,82207247
82173997,19,13,,82194305
82174111,19,110,,82196665
82174121,63,1,,82196675
82174122,20,2348,,82196676
82174813,19,151,,82207394
82174112,19,49,,82196666
82171445,63,0,,82191738
82171446,19,2100,,82191739
82174814,20,7628,,82207395
82156986,63,0,,82095979
82174113,63,800,,82196667
82174114,54,1330,,82196668
82174115,19,331,,82196669
82173998,20,69,,82194306
82156987,54,475,,82095980
82161867,63,0,,82097467
82161868,20,2222,,82097468
82174000,63,250,,82194308
82157950,19,600,,82092426
82172419,20,340,,82207251
82168864,19,199,,82094304
82171447,19,478,,82191740
82161869,11,1,,82097469
82173999,20,100,,82194307
82161870,19,845,,82097470
82172416,19,234,,82207248
82168861,68,,,82094301
82174116,19,300,,82196670
82156988,63,200,,82095981
82172417,19,257,2013-12-24 00:00:00,82207249
82172418,19,257,,82207250
82174117,19,270,2013-12-28 00:00:00,82196671
82174118,11,1,,82196672
82174119,19,270,,82196673
82168862,19,1000,,82094302
82171448,19,843,2013-12-24 00:00:00,82191741
82171449,19,880,,82191742
82171450,63,500,,82191743
82174120,17,215,,82196674
82168863,20,40,,82094303
82161871,63,100,,82097471
82172420,63,30000,2014-04-11 00:00:00,82207252
82172421,63,30000,,82207253
82161875,16,40,,82097475
82157951,25,10,,82092427
82157952,51,0,,82092428
82172422,68,,,82207254
82157953,6,5,,82092429
82157954,8,5,,82092430
82157955,20,3,,82092431
82157956,38,20,,82092432
82157957,38,100,,82092433
82161872,20,21,,82097472
82174123,34,500,,82196677
82161873,16,10,,82097473
82161874,17,250,,82097474
82157958,6,60,,82092434
82157959,61,100,,82092435
82157960,62,20,,82092436
82174815,10,0,,82207396
82174816,11,5,,82207397
82174124,25,200,,82196678
82168865,61,60,,82094305
82174817,3,15000,2013-12-18 00:00:00,82207398
82174818,3,15000,,82207399
82174001,38,7,,82194309
82174125,11,5,,82196679
82172423,8,27,,82207255
82172424,16,10,,82189359
82157961,38,300,,82092437
82161876,10,0,,82097476
82161877,11,5,,82097477
82161878,3,3000,,82097478
82172425,20,104,,82189360
82161879,6,89,,82097479
82172426,11,5,,82189361
82174002,20,1200,,82194310
82174126,16,1,,82196680
82174127,20,79,,82196681
82174128,25,20,,82196682
82171451,38,36,,82191744
82157962,20,900,,82092438
82157963,20,198,,82092439
82157964,20,67,,82092440
82171452,20,340,,82191745
82171453,20,200,,82191746
82183748,63,100,,82197278
82168967,10,0,,82096737
82181859,29,300,,82205423
82174880,19,48,,82189563
82174881,10,0,,82189564
82173439,26,530,,82204913
82177881,68,,,82198110
82181860,7,750,,82205424
82173440,57,5000,,82204914
82183745,54,500,,82197275
82162915,35,1,,82095128
82177882,61,30,,82198111
82173441,63,700,,82204915
82173442,57,28200,,82204916
82173443,8,14,,82204917
82181861,45,200,,82205425
82174882,42,4000,,82189565
82175845,10,0,,82205063
82173444,20,9771,,82204918
82168968,14,399,,82096738
82168969,68,,,82096739
82177883,20,100,,82198112
82175846,19,18,2013-12-15 00:00:00,82205064
82175847,19,18,,82205065
82188331,20,1,,82196344
82181862,19,23,,82205426
82183746,13,186,,82197276
82183747,49,60,,82197277
82177884,20,1600,,82198113
82162916,20,532,,82095129
82173445,3,1500,,82204919
82188332,38,1,,82196345
82175848,3,1,,82205066
82177885,6,17,,82198114
82168970,8,25,,82096740
82177886,29,100,,82198115
82181863,29,400,,82205427
82188333,3,2500,,82196346
82172427,10,0,,82189362
82174003,13,400,2013-10-13 00:00:00,82194311
82171454,7,820,,82191747
82174004,10,0,,82194312
82171455,61,400,,82191748
82171456,19,1,,82191749
82157965,38,150,,82092441
82173387,63,150,,82203746
82173388,8,16,,82203747
82173389,61,5,,82203748
82157966,17,1100,,82092442
82174005,19,36,,82195435
82171457,26,287,,82191750
82174006,10,0,,82195436
82174129,20,2200,,82196683
82174819,10,0,,82207400
82174820,11,1,,82207401
82157967,38,2500,,82092443
82157968,20,4,,82092444
82157969,36,300,,82092445
82157970,60,250,,82092446
82157971,61,150,,82092447
82161880,68,,,82097480
82174821,36,450,,82207402
82174007,16,600,,82195437
82174822,10,0,,82207403
82174130,26,150,,82196684
82174131,11,1,,82196685
82156949,42,671,,82094817
82171397,26,2345,2013-03-23 00:00:00,82191690
82172369,11,1,,82207201
82161837,20,300,,82096311
82171398,68,,,82191691
82172363,7,1500,,82207195
82172364,17,2133,,82207196
82172365,26,120,,82207197
82172366,60,1430,,82207198
82172367,62,200,,82207199
82172368,63,120,,82207200
82168821,68,,,82093127
82168815,17,150,,82093121
82168816,61,40,,82093122
82172370,20,6000,,82207202
82173110,11,1,,82200137
82156950,10,0,,82094818
82171399,10,0,,82191692
82171400,11,4,,82191693
82168817,7,70,2013-08-23 00:00:00,82093123
