suspect_using_id,offense_id
4,77773084
4,77768256
4,77765637
4,77765293
4,77765294
3,77770854
4,77770860
4,77765078
4,77765080
4,77768265
4,77757160
4,77776727
4,77773085
4,77773086
4,77773087
4,77773088
4,77776728
4,77765638
4,77765639
4,77765295
4,77776729
3,77756244
4,77776730
4,77776731
4,77765075
3,77768257
3,77768258
4,77765640
4,77765076
4,77776741
4,77776742
4,77773089
4,77773090
4,77756245
4,77776732
4,77776733
4,77756246
4,77776734
4,77756247
4,77770859
4,77757152
4,77765644
3,77773100
3,77773101
4,77765300
4,77765301
4,77765079
4,77768264
4,77765081
1,77773103
4,77770864
4,77757161
4,77765650
4,77773104
4,77765651
4,77770865
4,77770866
4,77773091
1,77773092
1,77773093
4,77765296
4,77765297
4,77773094
4,77756248
4,77756249
4,77776735
4,77768259
4,77756250
4,77768260
4,77773095
4,77756251
1,77770855
4,77770856
1,77765641
4,77765642
4,77756252
4,77756253
4,77770857
4,77756254
4,77756255
4,77756256
4,77770858
4,77768261
4,77768262
4,77776736
4,77768263
4,77773096
4,77773097
4,77765643
4,77773098
4,77765298
4,77773099
4,77776737
4,77776738
4,77770861
4,77756257
4,77757151
4,77765299
4,77765645
4,77757153
4,77770862
3,77757162
4,77773107
4,77765082
3,77765652
4,77770867
4,77776743
4,77770899
4,77770900
4,77765653
4,77757163
4,77765083
4,77766009
4,77773108
4,77776744
4,77773111
4,77773112
4,77765302
4,77765303
4,77776745
4,77776746
4,77773109
4,77773110
4,77765304
4,77765654
4,77765655
4,77773113
4,77773114
4,77765656
4,77765657
4,77765658
4,77765084
4,77768267
4,77768268
4,77776747
4,77773115
4,77773116
4,77768266
4,77770868
4,77770869
4,77765659
4,77765660
4,77765305
4,77765306
4,77765307
4,77765085
4,77765976
4,77765977
4,77768269
4,77765661
4,77765662
4,77765663
4,77765664
4,77776748
4,77765978
4,77765979
4,77765980
4,77768270
4,77776749
4,77776750
4,77765665
4,77765981
4,77765982
4,77776751
4,77770870
4,77757164
4,77765983
4,77765308
4,77768271
4,77770871
4,77765666
4,77768272
4,77770872
4,77765667
4,77765668
4,77776752
4,77757165
3,77765984
4,77765985
4,77773117
4,77773118
4,77773119
4,77768273
4,77768274
4,77765987
4,77765988
4,77765986
4,77773120
4,77773121
4,77765669
4,77769171
4,77770873
3,77770874
3,77770875
4,77765989
4,77765670
1,77757166
4,77757167
4,77757168
4,77757169
4,77769172
4,77769173
4,77765671
4,77770876
4,77765990
4,77776753
4,77776770
4,77765674
4,77757172
4,77770877
4,77776754
4,77757173
1,77757174
4,77769176
4,77765995
4,77765678
4,77765679
4,77770893
4,77757170
4,77765991
4,77765309
4,77757171
4,77765310
4,77765311
4,77765312
4,77765672
4,77765673
4,77769174
4,77769175
4,77765325
3,77769177
3,77769178
4,77765675
4,77765313
4,77765676
4,77765314
4,77765315
4,77765316
4,77770878
4,77770879
3,77770880
3,77770881
3,77765992
3,77765993
4,77770882
4,77765677
4,77773122
4,77769179
4,77769180
4,77765994
4,77770883
4,77774019
4,77770884
4,77770885
4,77765996
4,77757175
4,77765680
4,77765317
4,77774021
4,77774022
4,77765689
4,77765690
4,77765326
4,77765997
4,77757176
4,77769181
4,77774020
4,77769182
4,77765681
4,77769183
4,77769184
4,77769185
4,77776755
4,77776756
4,77765318
4,77765319
4,77765320
4,77776757
4,77776758
4,77770886
4,77765682
4,77757177
1,77776759
4,77770887
4,77770888
4,77770889
3,77765683
4,77765998
4,77765999
4,77766000
4,77770890
4,77757178
4,77765684
4,77776760
4,77776761
4,77770891
4,77770892
4,77776762
4,77766001
4,77765321
4,77776763
4,77766002
4,77766003
4,77766004
4,77774023
4,77766005
4,77766006
4,77776764
4,77776765
3,77776766
4,77774024
4,77769186
4,77776767
4,77769187
4,77774025
4,77765685
4,77770894
4,77769188
4,77769189
4,77769190
4,77770895
4,77765322
4,77757179
4,77765323
4,77776768
4,77766007
4,77770896
4,77770897
4,77776769
4,77765324
4,77765686
4,77769191
4,77765687
4,77765688
4,77766008
4,77770898
4,77774026
4,77774027
4,77769192
2,77769193
4,77765329
4,77774033
4,77765327
4,77776773
4,77757183
4,77765328
4,77770904
3,77766012
4,77768183
4,77773018
4,77751190
4,77746285
4,77751191
4,77769882
4,77765014
4,77765015
4,77746286
4,77765227
4,77765228
4,77751192
4,77768184
4,77773019
4,77765229
4,77756184
4,77756185
4,77765016
4,77768201
4,77773020
4,77773021
4,77765230
4,77765234
4,77765021
4,77756202
3,77769883
4,77756186
4,77773022
4,77756187
4,77769884
1,77765231
4,77769885
4,77775782
4,77773035
4,77768185
4,77769886
4,77768186
4,77746287
4,77768187
4,77765232
4,77765233
4,77765017
3,77751193
4,77775783
4,77765028
4,77775781
4,77773034
4,77746288
4,77756188
4,77756189
4,77765018
4,77768188
4,77773023
4,77769887
4,77768189
4,77769888
4,77773026
4,77746290
4,77756190
4,77773024
4,77765019
4,77746289
4,77769889
4,77773025
3,77775773
4,77768190
4,77769890
4,77768191
4,77769891
4,77769892
3,77765020
4,77773027
4,77768192
4,77765235
3,77746291
4,77769893
4,77775774
4,77765022
1,77775775
4,77765236
4,77768193
4,77746292
4,77765237
4,77773029
4,77775779
4,77765026
4,77765245
4,77768200
4,77769900
4,77756191
4,77756192
4,77775776
1,77768194
4,77768195
4,77746293
4,77775777
3,77773028
4,77768196
4,77765023
4,77765024
4,77756194
4,77769897
4,77756195
3,77773030
4,77768197
4,77756196
4,77765592
4,77765241
4,77775780
4,77756197
4,77773031
4,77765027
3,77756198
4,77769898
4,77756199
4,77765242
4,77756200
4,77769899
1,77773032
4,77765593
4,77768198
4,77765594
4,77765243
4,77765244
4,77768199
4,77773033
4,77756201
4,77764707
4,77769894
4,77765591
4,77756193
4,77769895
4,77765238
4,77765025
4,77775778
3,77765239
4,77769896
4,77765240
4,77775784
4,77768202
4,77773036
4,77775785
4,77773037
4,77775786
4,77768203
4,77765029
4,77773038
4,77773039
1,77769901
1,77756203
3,77765246
1,77765030
4,77765595
4,77768204
1,77765031
4,77765596
4,77773040
4,77773041
4,77773042
4,77768205
4,77756204
4,77756205
4,77756206
4,77768206
4,77773043
4,77756207
4,77769902
4,77768207
4,77765247
4,77773044
4,77765248
4,77769903
4,77769904
4,77765037
3,77768208
4,77769905
1,77765597
1,77765598
4,77775787
4,77765599
4,77765032
4,77768209
1,77765033
4,77768210
4,77769906
4,77765249
4,77768211
4,77768212
4,77768213
4,77756208
1,77765034
4,77775788
4,77765250
4,77765251
4,77765600
1,77769907
3,77769908
4,77769909
4,77765601
3,77768214
3,77768215
4,77775789
4,77765602
4,77756209
1,77765035
4,77773045
4,77768216
4,77765036
4,77775790
4,77765252
4,77773046
4,77768217
4,77768218
4,77768219
4,77756210
4,77773047
4,77773051
4,77773048
4,77773049
4,77765253
4,77765038
4,77773050
4,77765039
4,77765040
4,77773052
4,77775791
4,77775792
4,77768220
4,77769910
4,77765603
4,77769911
4,77769922
4,77769923
4,77756211
4,77769912
4,77765254
4,77765255
4,77756212
4,77765041
4,77769913
4,77769914
4,77769915
4,77765604
4,77765042
4,77775793
4,77775794
4,77775795
4,77765607
4,77765044
4,77768224
4,77773056
4,77765256
4,77765605
4,77775796
4,77765606
4,77775797
4,77765608
4,77768221
4,77773053
4,77769916
4,77769917
4,77765043
4,77768222
4,77768223
4,77769918
4,77769919
4,77773054
4,77765257
4,77765258
4,77769921
4,77769920
4,77773055
4,77775798
4,77768225
4,77768226
4,77768227
4,77775802
4,77765045
4,77768228
4,77765046
4,77765047
4,77775799
4,77775800
4,77765259
4,77769924
4,77775801
4,77765048
3,77756213
3,77756214
4,77769925
4,77773057
4,77756215
4,77765609
3,77769926
4,77768229
4,77765049
3,77775803
3,77775804
4,77765610
4,77775805
4,77768230
4,77768231
4,77775806
3,77768232
3,77768233
4,77765611
4,77769927
4,77765260
4,77765050
4,77765051
4,77765052
4,77765053
4,77765261
4,77765262
4,77765263
4,77765264
4,77765696
4,77769204
4,77769205
3,77766013
4,77774034
4,77757184
4,77766014
3,77757185
4,77769195
4,77765330
4,77774035
4,77769196
4,77765694
4,77776774
4,77766015
4,77765331
4,77769197
4,77769198
4,77769199
4,77774036
4,77769200
4,77757186
4,77777626
4,77769201
4,77766016
4,77766017
4,77765332
4,77777627
4,77770905
4,77774037
4,77765695
4,77777628
1,77776775
4,77765333
4,77776776
4,77769202
4,77770906
4,77777629
4,77765334
4,77766018
4,77769203
1,77765335
4,77774038
4,77770907
3,77768234
4,77768235
4,77769928
4,77765612
4,77765265
4,77765613
4,77765266
4,77765267
4,77769929
4,77765054
4,77768237
4,77768236
4,77765055
4,77765614
4,77765268
4,77765615
4,77765616
4,77769930
4,77756216
4,77756217
4,77765056
4,77765057
4,77765617
4,77775807
4,77773058
4,77756218
4,77765618
4,77756219
4,77756220
4,77769931
4,77770832
4,77765008
4,77765217
4,77765218
3,77768177
4,77751185
4,77765219
4,77768176
4,77773016
4,77773014
4,77769876
4,77768178
3,77769877
3,77765009
3,77765220
3,77765221
4,77773015
4,77756175
4,77756176
4,77765222
4,77746283
4,77769878
4,77756177
4,77756178
4,77756179
4,77756180
4,77751186
3,77756181
3,77756182
4,77765010
4,77765011
4,77751187
4,77769879
4,77768179
1,77769880
1,77765223
4,77751188
4,77769881
4,77768180
4,77768181
4,77756183
4,77765224
4,77746284
4,77765225
3,77765012
3,77765013
4,77768182
3,77765226
4,77751189
3,77773017
