victim_id,offense_id
73992363,77756250
73992364,77768260
73992365,77773095
73992366,77756251
73992367,77770855
73992367,77770856
73992368,77765641
73992369,77765642
73992370,77756252
73992370,77756253
73992371,77770857
73992372,77756254
73992373,77756255
73992373,77756256
73992375,77770858
73992376,77770858
73992377,77768261
73992378,77768262
73992379,77776736
73992381,77768263
73992382,77773096
73992383,77773097
73992384,77765643
73992386,77773098
73992387,77765298
73992388,77773099
73992389,77776737
73992390,77776738
73992391,77770861
73992392,77756257
73992393,77757151
73992394,77765299
73992397,77765645
73992398,77765645
73992399,77757153
73992400,77770862
73992434,77757162
73992435,77773107
73992436,77765082
73992437,77765652
73992438,77770867
73992439,77776743
73994488,77770899
73994488,77770900
73992440,77765653
73992441,77757163
73992442,77765083
73994484,77766009
73992443,77773108
73992444,77776744
73992453,77773111
73992453,77773112
73992445,77765302
73992445,77765303
73992446,77765302
73992446,77765303
73992447,77776745
73992447,77776746
73992448,77773110
73992449,77773109
73992450,77773110
73992451,77765304
73992452,77765654
73992452,77765655
73992454,77773113
73992454,77773114
73992455,77765656
73992455,77765657
73992455,77765658
73992456,77765084
73992462,77768267
73992463,77768268
73992469,77776747
73992458,77773116
73992457,77773115
73992459,77768266
73992460,77768266
73992461,77770868
73992461,77770869
73992464,77765660
73992465,77765659
73992467,77765306
73992466,77765305
73992468,77765307
73992470,77765085
73992471,77765085
73992472,77765976
73992473,77765976
73992474,77765977
73992475,77768269
73992476,77768269
73992477,77768269
73992478,77765661
73992478,77765662
73992479,77765663
73992479,77765664
73992480,77776748
73992481,77765978
73992481,77765979
73992481,77765980
73992482,77768270
73992483,77776749
73992484,77776750
73993393,77765665
73993394,77765665
73993395,77765665
73993396,77765665
73993397,77765665
73993398,77765665
73993399,77765665
73993400,77765665
73993401,77765665
73993402,77765665
73993403,77765665
73993404,77765665
73993405,77765665
73993406,77765665
73992494,77765665
73992485,77765665
73992486,77765665
73992487,77765665
73992488,77765665
73992489,77765665
73992490,77765665
73992491,77765665
73992492,77765665
73992493,77765665
73993407,77765981
73993407,77765982
73993408,77776751
73993409,77770870
73993410,77757164
73993418,77765983
73993411,77765308
73993412,77768271
73993413,77770871
73993414,77765666
73993415,77765666
73993416,77765666
73993417,77765666
73993419,77768272
73993420,77770872
73993421,77770872
73993422,77765667
73993423,77765668
73993424,77776752
73993425,77776752
73993427,77757165
73993426,77757165
73993428,77765984
73993428,77765985
73993429,77773117
73993430,77773118
73993430,77773119
73993431,77773118
73993431,77773119
73993432,77768273
73993433,77768273
73993434,77768274
73993436,77765986
73993435,77765987
73993435,77765988
73993437,77773120
73993438,77773120
73993439,77773120
73993439,77773121
73993440,77765669
73993441,77769171
73993442,77769171
73993443,77770873
73993444,77770873
73993445,77770874
73993445,77770875
73993446,77765989
73993448,77765670
73993447,77765670
73993449,77757166
73993450,77757167
73993450,77757168
73993450,77757169
73993451,77769172
73993451,77769173
73993452,77765671
73993453,77765671
73993454,77770876
73993455,77765990
73993456,77776753
73994487,77776770
73993466,77765674
73993467,77757172
73993468,77770877
73993469,77776754
73993470,77757173
73993471,77757174
73993472,77757174
73993473,77769176
73993492,77765995
73993493,77765678
73993493,77765679
73993543,77770893
73993457,77757170
73993458,77765991
73993459,77765309
73993460,77757171
73993461,77765310
73993462,77765311
73993462,77765312
73993463,77765672
73993463,77765673
73993464,77769174
73993465,77769175
73994486,77765325
73993474,77769177
73993474,77769178
73993475,77765675
73993476,77765675
73993477,77765313
73993478,77765676
73993479,77765314
73993479,77765315
73993479,77765316
73993481,77770878
73993481,77770879
73993482,77770879
73993480,77770878
73993483,77770880
73993483,77770881
73993484,77765992
73993484,77765993
73993485,77770882
73993486,77765677
73993487,77773122
73993488,77769179
73993489,77769179
73993490,77769180
73993491,77765994
73993494,77770883
73993495,77774019
73993496,77770884
73993496,77770885
73993497,77765996
73993498,77757175
73993499,77765680
73993501,77765317
73993502,77765317
73993526,77774021
73993526,77774022
73993527,77774022
73994480,77765689
73994485,77765690
73994489,77765326
73993500,77765997
73993503,77757176
73993504,77769181
73993505,77769181
73993506,77774020
73993507,77774020
73993508,77769182
73993509,77765681
73993510,77769183
73993511,77769183
73993512,77769185
73993514,77769185
73993513,77769184
73993515,77776755
73993516,77776756
73993517,77765318
73993517,77765319
73993518,77765320
73993519,77776757
73993519,77776758
73993520,77770886
73993521,77765682
73993522,77757177
73993523,77776759
73993524,77770887
73993524,77770888
73993524,77770889
73993525,77770887
73993528,77765683
73993529,77765998
73993529,77765999
73993530,77765998
73993530,77765999
73993531,77766000
73993532,77770890
73993533,77757178
73993534,77765684
73993535,77776760
73993535,77776761
73993537,77770891
73993537,77770892
73993536,77770891
73993536,77770892
73993538,77776762
73993539,77766001
73993540,77765321
73993541,77776763
73993542,77776763
73993544,77766002
73993545,77766003
73993546,77766004
73993547,77774023
73993548,77766005
73993548,77766006
73993550,77776766
73993549,77776764
73993549,77776765
73993551,77774024
73993552,77769186
73993553,77776767
73993555,77769187
73993554,77769187
73993556,77774025
73993557,77765685
73993558,77770894
73993559,77770894
73993560,77769188
73993560,77769189
73993561,77769190
73993562,77770895
73993563,77765322
73993564,77757179
73993565,77765323
73993566,77776768
73994469,77766007
73994470,77770896
73994470,77770897
73994471,77776769
73994472,77765324
73994473,77765686
73994474,77769191
73994475,77765687
73994476,77765687
73994477,77765688
73994478,77766008
73994479,77770898
73994481,77774026
73994482,77774027
73994483,77769192
73994483,77769193
73994518,77765329
73994511,77774033
73994512,77765327
73994513,77776773
73994514,77757183
73994515,77765328
73994516,77770904
73994517,77766012
73989100,77768183
73989101,77773018
73989102,77751190
73989103,77746285
73989104,77751191
73989105,77769882
73989106,77765014
73989107,77765015
73989108,77746286
73989109,77765227
73989110,77765228
73989111,77751192
73989112,77768184
73989113,77773019
73989114,77765229
73989115,77756184
73989116,77756185
73989117,77765016
73989244,77768201
73989118,77773020
73989119,77773021
73989120,77765230
73989165,77765234
73989166,77765234
73989167,77765234
73989168,77765234
73989173,77765021
73989248,77756202
73989121,77769883
73989122,77756186
73989123,77773022
73989124,77756187
73989125,77769884
73989126,77765231
73989127,77769885
73989239,77775782
73989240,77775782
73989242,77773035
73989128,77768185
73989129,77769886
73989130,77768186
73989131,77746287
73989132,77768187
73989133,77765232
73989134,77765233
73989135,77765017
73989137,77751193
73989245,77775783
73989246,77765028
73989247,77765028
73989228,77775781
73989238,77773034
73989136,77746288
73989138,77756188
73989139,77756189
73989140,77765018
73989141,77768188
73989142,77773023
73989144,77769887
73989145,77768189
73989146,77769888
73989158,77773026
73989160,77746290
73989164,77756190
73989143,77773024
73989147,77765019
73989148,77746289
73989149,77769889
73989150,77773025
73989151,77773025
73989152,77773025
73989153,77775773
73989154,77768190
73989155,77769890
73989156,77769890
73989157,77769890
73989159,77768191
73989162,77769891
73989163,77769892
73989161,77765020
73989169,77773027
73989170,77768192
73989171,77765235
73989172,77746291
73989174,77769893
73989175,77775774
73989176,77765022
73989177,77775775
73989178,77765236
73989179,77768193
73989180,77746292
73989197,77765237
73989208,77773029
73989213,77775779
73989214,77765026
73989236,77765245
73989237,77768200
73989243,77769900
73989181,77756191
73989182,77756192
73989183,77775776
73989184,77768194
73989185,77768195
73989186,77746293
73989187,77746293
73989188,77775777
73989189,77773028
73989190,77768196
73989192,77765023
73989194,77765024
73989195,77765024
73989199,77756194
73989200,77756194
73989209,77769897
73989210,77756195
73989211,77773030
73989212,77768197
73989215,77756196
73989216,77765592
73989217,77765241
73989218,77775780
73989219,77756197
73989220,77773031
73989221,77765027
73989222,77756198
73989223,77769898
73989224,77756199
73989225,77765242
73989226,77756200
73989227,77769899
73989229,77773032
73989230,77765593
73989231,77768198
73989232,77765594
73989233,77765243
73989233,77765244
73989234,77768199
73989235,77773033
73989241,77756201
73989191,77764707
73989193,77769894
73989196,77765591
73989198,77756193
73989201,77769895
73989202,77765238
73989203,77765025
73989204,77775778
73989205,77765239
73989206,77769896
73989207,77765240
73989249,77775784
73989250,77768202
73989251,77773036
73989252,77775785
73989253,77773037
73989254,77775786
73990162,77768203
73990163,77765029
73990164,77773039
73990165,77773038
73990166,77769901
73990167,77756203
73990168,77765246
73990169,77765030
73990170,77765595
73990171,77768204
73990172,77765031
73990173,77765596
73990174,77773040
73990174,77773041
73990175,77773042
73990176,77768205
73990177,77756204
73990178,77756204
73990179,77756205
73990180,77756206
73990181,77768206
73990182,77773043
73990183,77756207
73990184,77769902
73990185,77768207
73990186,77765247
73990187,77773044
73990188,77765248
73990189,77769904
73990190,77769903
73990223,77765037
73990191,77768208
73990192,77769905
73990193,77765597
73990193,77765598
73990194,77775787
73990195,77765599
73990196,77765032
73990197,77768209
73990198,77765033
73990199,77768210
73990200,77769906
73990201,77765249
73990202,77768211
73990202,77768212
73990203,77768213
73990204,77756208
73990205,77765034
73990206,77775788
73990208,77765251
73990207,77765250
73990209,77765600
73990215,77769907
73990215,77769908
73990216,77769909
73990217,77769909
73990210,77765601
73990211,77768214
73990211,77768215
73990212,77775789
73990213,77765602
73990214,77756209
73990218,77765035
73990219,77773045
73990220,77768216
73990221,77765036
73990222,77775790
73990224,77765252
73990225,77773046
73990230,77768217
73990230,77768218
73990230,77768219
73990226,77756210
73990227,77773047
73990234,77773051
73990229,77773049
73990228,77773048
73990231,77765253
73990232,77765038
73990233,77773050
73990235,77765039
73990235,77765040
73990236,77773052
73990237,77775791
73990237,77775792
73990238,77768220
73990239,77769910
73990240,77765603
73990241,77769911
73990278,77769922
73990278,77769923
73990242,77756211
73990243,77769912
73990244,77765254
73990244,77765255
73990276,77756212
73990245,77765041
73990246,77769913
73990247,77769914
73990248,77769915
73990249,77765604
73990250,77765042
73990251,77775793
73990251,77775794
73990251,77775795
73990257,77765607
73990272,77765044
73990273,77768224
73990279,77773056
73990252,77765256
73990253,77765605
73990254,77765605
73990255,77775796
73990256,77765606
73990258,77775797
73990259,77765608
73990260,77768221
73990261,77773053
73990262,77769916
73990262,77769917
73990263,77765043
73990264,77768222
73990265,77768223
73990267,77769919
73990266,77769918
73990268,77773054
73990269,77765257
73990270,77765258
73990271,77769920
73990271,77769921
73990274,77773055
73990275,77775798
73990277,77768225
73990277,77768226
73990280,77768227
73990281,77768227
73990286,77775802
73990287,77765045
73990288,77768228
73990290,77765046
73990289,77765046
73990291,77765047
73990282,77775799
73990282,77775800
73990283,77765259
73990284,77769924
73990285,77775801
73990292,77765048
73990293,77756213
73990293,77756214
73990294,77769925
73990295,77773057
73990296,77756215
73990297,77765609
73990298,77769926
73990299,77768229
73990300,77765049
73990301,77775803
73990301,77775804
73990302,77765610
73990303,77775805
73990304,77768230
73990304,77768231
73990305,77775806
73990307,77768233
73990306,77768232
73990308,77765611
73990309,77769927
73990310,77765260
73990311,77765050
73990312,77765050
73990313,77765052
73990314,77765051
73990315,77765053
73990316,77765261
73990316,77765262
73990317,77765263
73990317,77765264
73994561,77765696
73994562,77769204
73994563,77769205
73994564,77769205
73994519,77766013
73994520,77774034
73994521,77757184
73994522,77766014
73994523,77757185
73994524,77769195
73994525,77765330
73994526,77774035
73994527,77769196
73994528,77765694
73994529,77776774
73994530,77766015
73994531,77765331
73994532,77769197
73994533,77769198
73994534,77769199
73994535,77774036
73994536,77774036
73994537,77769200
73994538,77757186
73994539,77777626
73994540,77769201
73994541,77766016
73994542,77766017
73994543,77765332
73994544,77777627
73994545,77770905
73994546,77774037
73994547,77765695
73994548,77777628
73994549,77776775
73994550,77765333
73994551,77776776
73994552,77769202
73994553,77770906
73994554,77777629
73994555,77765334
73994556,77766018
73994557,77769203
73994558,77765335
73994559,77774038
73994560,77770907
73990318,77768234
73990318,77768235
73990319,77769928
73990320,77765612
73990321,77765612
73990322,77765265
73990323,77765613
73990324,77765266
73990325,77765267
73990326,77769929
73990327,77765054
73990328,77768236
73990328,77768237
73990329,77765055
73990330,77765614
73990331,77765268
73990332,77765615
73990332,77765616
73990333,77769930
73990334,77756216
73990334,77756217
73990335,77765056
73990335,77765057
73990337,77765056
73990337,77765057
73990339,77765056
73990339,77765057
73991244,77765056
73991244,77765057
73991245,77765056
73991245,77765057
73990336,77765056
73990336,77765057
73990338,77765056
73990338,77765057
73990340,77765056
73990340,77765057
73990341,77765056
73990341,77765057
73991246,77765617
73991247,77765617
73991248,77775807
73991249,77773058
73991250,77756218
73991251,77765618
73991252,77765618
73991254,77756220
73991253,77756219
73991255,77769931
73991256,77770832
73988143,77765008
73988144,77765217
73988144,77765218
73988153,77768177
73988145,77751185
73988146,77765219
73988147,77768176
73988148,77768176
73988162,77773016
73988149,77773014
73988150,77773014
73988151,77773014
73988152,77769876
73988154,77768178
73988155,77769877
73988156,77765009
73988157,77765220
73988157,77765221
73988158,77773015
73988159,77756175
73988159,77756176
73988160,77765222
73988161,77746283
73988163,77769878
73988164,77756177
73988164,77756178
73988164,77756179
73989074,77756180
73989075,77751186
73989076,77756181
73989077,77756182
73989078,77765010
73989079,77765010
73989081,77765011
73989082,77765011
73989083,77751187
73989084,77769879
73989080,77768179
73989085,77769880
73989086,77765223
73989087,77751188
73989088,77769881
73989089,77768180
73989090,77768181
73989091,77756183
73989092,77765224
73989093,77746284
73989094,77765225
73989095,77765012
73989095,77765013
73989096,77768182
73989097,77765226
73989098,77751189
73989099,77773017
