property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
82168936,68046824,7,,,
82168919,68046825,4,,,
82168920,68046825,5,,,
82181841,68046825,7,,,
82181842,68046825,7,,,
82181843,68046825,7,,,
82174047,68046826,5,,,
82174048,68046826,5,,,
82174160,68046829,6,,,
82168937,68046830,7,,,
82174866,68046832,6,,,
82174867,68046833,1,,,
82174868,68046833,7,,,
82173416,68046834,6,,,
82173417,68046834,6,,,
82188298,68046836,7,,,
82168938,68046837,7,,,
82161919,68046838,7,,,
82161920,68046838,7,,,
82162912,68047568,7,,,
82174053,68046848,6,,,
82174871,68046849,7,0,,
82188299,68046850,7,,,
82161921,68046851,3,,,
82174872,68046852,5,,,
82174873,68046852,7,,,
82174874,68046852,7,,,
82173423,68046854,7,,,
82168943,68046869,7,,,
82174056,68046870,7,,,
82174057,68046870,7,,,
82188318,68046907,7,,,
82188319,68046907,7,,,
82188320,68046907,7,,,
82174869,68046839,7,,,
82168939,68046840,3,,,
82172435,68046841,7,,,
82172436,68046841,7,,,
82174870,68046842,7,,,
82172437,68046843,7,0,,
82176924,68046844,6,,,
82172438,68046844,6,,,
82174049,68046845,5,,,
82174050,68046845,7,,,
82174051,68046845,7,,,
82174052,68046845,7,,,
82173418,68046846,5,,,
82173419,68046846,5,,,
82173420,68046846,7,,,
82173421,68046846,7,,,
82173422,68046847,7,,,
82177876,68046944,7,,,
82173424,68046855,6,,,
82176925,68046857,7,,,
82174054,68046858,4,,,
82176926,68046859,4,,,
82176927,68046859,5,,,
82176928,68046859,5,,,
82176929,68046859,7,,,
82176930,68046859,7,,,
82188300,68046860,4,,,
82188301,68046860,7,,,
82188302,68046861,6,,,
82168940,68046862,6,,,
82168941,68046862,6,,,
82188303,68046863,5,,,
82188304,68046863,7,,,
82174055,68046864,1,,,
82181844,68046865,7,,,
82173425,68046867,7,,,
82168942,68046868,4,,,
82188305,68046871,5,,,
82188306,68046871,7,,,
82181845,68046872,7,,,
82188307,68046873,4,,,
82188308,68046873,7,,,
82168944,68046874,7,,,
82174875,68046875,4,,,
82174058,68046876,5,,,
82183721,68046876,7,,,
82181847,68046895,4,,,
82181848,68046895,7,,,
82183735,68046938,7,,,
82183736,68046938,7,,,
82183737,68046938,7,,,
82183738,68046938,7,,,
82183739,68046943,7,,,
82183740,68046943,7,,,
82177877,68047570,7,0,,
82168945,68046877,4,,,
82174876,68046879,7,,,
82181846,68046881,7,1,,
82173426,68046882,6,,,
82183722,68046883,7,,,
82173427,68046885,4,,,
82173428,68046885,5,,,
82173429,68046885,5,,,
82173430,68046885,7,,,
82173431,68046885,7,,,
82173432,68046885,7,,,
82161922,68046886,7,,,
82161923,68046887,7,,,
82177870,68046888,7,,,
82176931,68046888,4,,,
82176932,68046888,5,,,
82176933,68046888,7,,,
82162891,68046889,5,,,
82162892,68046889,5,,,
82162893,68046889,5,,,
82162894,68046889,7,,,
82162895,68046889,7,,,
82162896,68046889,7,,,
82162897,68046889,7,,,
82188309,68046890,7,,,
82183723,68046891,7,,,
82174877,68046892,7,,,
82188310,68046894,4,,,
82188311,68046894,5,,,
82188312,68046894,7,,,
82188313,68046894,7,,,
82188314,68046894,7,,,
82183724,68046896,6,,,
82168946,68046897,4,,,
82168947,68046897,5,,,
82168948,68046897,5,,,
82168949,68046897,7,,,
82168950,68046897,7,,,
82188315,68046898,7,,,
82183725,68046900,7,,,
82183726,68046900,7,,,
82183727,68046900,7,,,
82183728,68046900,7,,,
82162898,68046901,4,,,
82162899,68046901,7,,,
82188316,68046902,4,,,
82188317,68046902,7,,,
82162900,68046903,7,,,
82162901,68046903,7,,,
82168951,68046904,7,,,
82177871,68046905,7,,,
82177872,68046905,7,,,
82177873,68046905,7,,,
82162902,68046906,7,,,
82168952,68046908,5,,,
82168953,68046908,7,,,
82168954,68046909,7,,,
82168955,68046910,7,,,
82181849,68046911,6,,,
82168956,68046912,4,,,
82168957,68046912,7,,,
82162903,68046913,4,,,
82162904,68046913,5,,,
82162905,68046913,5,,,
82162906,68046913,6,,,
82162907,68046913,7,,,
82162908,68046913,7,,,
82181850,68046914,7,,,
82173433,68046915,7,,,
82162909,68046916,7,,,
82173434,68046917,7,,,
82181851,68046918,7,,,
82183729,68046919,7,,,
82173435,68046921,4,,,
82188321,68046923,5,,,
82188322,68046923,7,,,
82177874,68046926,6,,,
82162910,68046927,4,,,
82168958,68046928,7,,,
82168959,68046928,7,,,
82168960,68046928,7,,,
82168961,68046928,7,,,
82188323,68046929,6,,,
82162911,68046930,7,,,
82177875,68046931,7,,,
82183730,68046932,7,,,
82173436,68046933,7,,,
82183731,68046934,7,,,
82183732,68046935,5,,,
82183733,68046935,7,,,
82183734,68046935,7,,,
82168962,68046936,7,,,
82188324,68046937,1,,,
82181852,68046939,7,,,
82181853,68046940,7,,,
82173437,68046941,7,,,
82177880,68047597,4,,,
82181858,68047590,7,,,
82177878,68047591,7,,,
82177879,68047591,7,,,
82188330,68047595,7,,,
82168966,68047596,6,,,
82172378,68043065,7,,,
82168823,68043066,7,,,
82161844,68043067,7,,,
82161845,68043067,7,,,
82173971,68043068,5,,,
82173972,68043068,7,,,
82173973,68043068,7,,,
82173974,68043068,7,,,
82161846,68043069,7,,,
82156957,68043071,5,,1,
82156958,68043071,7,1,,
82156959,68043072,7,,,
82156960,68043072,7,,,
82173975,68043073,7,,,
82171412,68043074,5,,,
82171413,68043074,7,,,
82171414,68043074,7,,,
82171415,68043074,7,,,
82171416,68043074,7,,,
82171417,68043075,7,,,
82161847,68043076,7,,,
82172379,68043077,7,,,
82168824,68043078,7,1,,
82171418,68043079,4,,,
82174788,68043080,4,,,
82174789,68043081,7,,,
82156961,68043082,4,,,
82172400,68043987,7,,,
82168825,68043083,7,,,
82168826,68043084,7,,,
82171419,68043085,7,,,
82171420,68043085,7,,,
82171426,68043126,3,,,
82156967,68043131,7,,,
82174806,68043990,7,,,
82174076,68043086,6,,,
82174790,68043087,7,,,
82174791,68043087,7,,,
82168827,68043088,7,,,
82174792,68043089,5,,,
82174793,68043089,7,,,
82174077,68043090,7,,,
82171421,68043091,6,,,
82174078,68043092,7,,,
82161857,68043983,7,,,
82161858,68043983,7,,,
82172380,68043093,7,,,
82172381,68043093,7,,,
82172382,68043093,7,,,
82174079,68043094,7,,,
82174080,68043094,7,,,
82172383,68043095,7,,,
82173976,68043096,7,,,
82172384,68043097,7,,,
82171422,68043098,7,,,
82171423,68043099,7,,,
82171424,68043099,7,,,
82171425,68043099,7,,,
82156962,68043100,5,,1,
82156963,68043100,7,1,,
82161848,68043102,6,,,
82161859,68043988,7,,,
82156974,68043989,7,,,
82156975,68043989,7,,,
82161856,68043972,5,,,
82173977,68043101,7,,,
82173978,68043101,7,,,
82173979,68043101,7,,,
82174794,68043103,7,,,
82156964,68043105,7,,,
82172385,68043106,7,,,
82168828,68043107,7,,,
82174081,68043109,7,,,
82172386,68043110,5,,,
82172387,68043110,7,,,
82174082,68043111,7,,,
82168831,68043119,7,,,
82173981,68043121,3,,,
82174795,68043125,7,,,
82168829,68043108,7,,,
82156965,68043112,7,,,
82173980,68043113,7,,,
82174083,68043114,7,,,
82174084,68043114,7,,,
82168830,68043115,7,,,
82161849,68043116,6,,,
82172388,68043117,7,,,
82174085,68043118,7,,,
82174086,68043118,7,,,
82172389,68043120,7,,,
82174087,68043123,5,,1,
82174088,68043123,7,1,,
82174089,68043124,3,,,
82156966,68043122,6,,,
82168832,68043127,7,,,
82172390,68043128,7,,,
82173982,68043130,6,,,
82174090,68043132,7,,,
82161850,68043133,4,,,
82171427,68043136,7,,,
82172391,68043137,7,,,
82173983,68043138,5,,1,
82173984,68043138,7,1,,
82171428,68043153,7,,,
82168834,68043163,7,,,
82161854,68043168,7,,,
82156972,68043169,3,,,
82171435,68043980,7,,,
82172399,68043981,7,,,
82174101,68043986,7,0,,
82174796,68043139,7,,,
82174797,68043140,7,,,
82172392,68043143,7,,,
82172393,68043143,7,,,
82172394,68043143,7,,,
82173985,68043144,5,,1,
82173986,68043144,7,1,,
82161851,68043145,5,,0,
82161852,68043145,7,0,,
82168833,68043146,6,,,
82172395,68043147,7,,,
82156968,68043149,7,,,
82156969,68043151,7,,,
82156970,68043151,7,,,
82174799,68043155,7,,,
82174096,68043164,7,,,
82174800,68043165,7,,,
82168835,68043166,6,,,
82172396,68043167,7,,,
82173989,68043960,7,,,
82171432,68043961,7,,,
82161855,68043962,7,,,
82174801,68043963,7,,,
82168836,68043964,7,,,
82156973,68043965,7,,,
82174802,68043966,6,,,
82174097,68043967,7,,,
82174098,68043967,7,,,
82174803,68043968,7,,,
82171433,68043969,7,,,
82174804,68043970,7,,,
82174099,68043971,7,,,
82174100,68043971,7,,,
82172397,68043975,7,,,
82173990,68043976,7,,,
82171434,68043977,7,,,
82172398,68043978,7,,,
82168837,68043979,7,,,
82174805,68043984,7,,,
82173987,68043148,7,,,
82174091,68043150,7,,,
82174092,68043150,7,,,
82173988,68043152,7,,,
82174798,68043154,7,,,
82174093,68043156,7,,,
82174094,68043156,7,,,
82171429,68043157,7,,,
82156971,68043158,7,,,
82161853,68043159,7,,,
82171430,68043160,6,,,
82174095,68043161,7,,,
82171431,68043162,7,,,
82161860,68043994,7,,,
82168838,68043995,7,,,
82168839,68043995,7,,,
82168840,68043995,7,,,
82168841,68043995,7,,,
82168842,68043995,7,,,
82161861,68043996,7,,,
82172401,68043997,4,,,
82156976,68043998,7,,,
82168843,68043999,6,,,
82174102,68044000,7,,,
82171436,68044002,6,,,
82156977,68044003,7,,,
82173991,68044004,7,,,
82172402,68044005,7,,,
82173992,68044007,7,,,
82168844,68044008,6,,,
82168845,68044008,6,,,
82168846,68044009,7,,,
82168847,68044009,7,,,
82168848,68044009,7,,,
82168849,68044009,7,,,
82174807,68044011,7,,,
82174808,68044012,7,,,
82174809,68044013,4,,,
82172403,68044014,7,,,
82174103,68044017,7,,,
82174104,68044017,7,,,
82172404,68044018,7,,,
82171437,68044019,7,,,
82171438,68044019,7,,,
82168850,68044020,4,,,
82174105,68044022,6,,,
82156982,68044053,7,,,
82172405,68044023,6,,,
82174106,68044024,4,,,
82173993,68044025,4,,,
82161862,68044026,7,,,
82173994,68044027,4,,,
82156978,68044028,6,,,
82172406,68044029,7,,,
82156979,68044030,7,,,
82172407,68044031,7,,,
82174107,68044032,7,,,
82171439,68044033,7,,,
82172408,68044034,6,,,
82172409,68044035,4,,,
82174810,68044036,7,,,
82171440,68044039,4,,,
82173995,68044040,7,,,
82174108,68044046,6,,,
82174109,68044046,6,,,
82174110,68044047,7,,,
82173996,68044041,7,,,
82172410,68044042,6,,,
82172411,68044042,6,,,
82161863,68044043,7,,,
82174811,68044045,7,,,
82156980,68044048,7,,,
82168851,68044049,7,,,
82172412,68044050,7,,,
82156981,68044051,4,,,
82161864,68044052,4,,,
82171441,68044054,7,,,
82171442,68044054,7,,,
82168852,68044055,7,,,
82172413,68044059,5,,,
82172414,68044059,7,,,
82174812,68044056,7,,,
82168853,68044057,5,,,
82168854,68044057,7,,,
82168859,68044063,7,,,
82168855,68044058,5,,,
82168856,68044058,6,,,
82168857,68044058,7,,,
82171443,68044060,5,,,
82171444,68044060,7,,,
82156983,68044061,7,,,
82168858,68044062,7,,,
82156984,68044064,5,,,
82156985,68044064,7,,,
82168860,68044065,7,,,
82161865,68044066,4,,,
82161866,68044066,7,,,
82172415,68044067,4,,,
82173997,68044069,7,,,
82174111,68044070,7,,,
82174121,68044105,3,,,
82174122,68044105,7,,,
82174813,68044071,7,,,
82174112,68044072,7,,,
82171445,68044073,3,,,
82171446,68044073,7,,,
82174814,68044103,7,,,
82156986,68044074,7,,,
82174113,68044075,7,,,
82174114,68044076,7,,,
82174115,68044077,7,,,
82173998,68044078,7,,,
82156987,68044079,7,,,
82161867,68044080,3,,,
82161868,68044080,7,,,
82174000,68044085,7,,,
82157950,68044099,7,,,
82172419,68044100,7,,,
82168864,68044106,7,,,
82171447,68044081,7,,,
82161869,68044083,6,,,
82173999,68044084,7,,,
82161870,68044086,7,,,
82172416,68044088,7,,,
82168861,68044089,1,,,
82174116,68044090,7,,,
82156988,68044091,3,,,
82172417,68044092,5,,,
82172418,68044092,7,,,
82174117,68044094,5,,,
82174118,68044094,6,,,
82174119,68044094,7,,,
82168862,68044095,7,,,
82171448,68044096,5,,,
82171449,68044096,7,,,
82171450,68044097,7,,,
82174120,68044098,7,,,
82168863,68044101,7,,,
82161871,68044102,7,,,
82172420,68044104,5,,,
82172421,68044104,7,,,
82161875,68044112,7,,,
82157951,68044113,7,,,
82157952,68044113,7,,,
82172422,68044114,1,,,
82157953,68044115,7,,,
82157954,68044115,7,,,
82157955,68044115,7,,,
82157956,68044115,7,0,,
82157957,68044116,7,0,,
82161872,68044108,7,,,
82174123,68044110,4,,,
82161873,68044111,7,,,
82161874,68044111,7,,,
82157958,68044896,7,,,
82157959,68044896,7,,,
82157960,68044896,7,,,
82174815,68044897,6,,,
82174816,68044897,6,,,
82174124,68044898,7,,,
82168865,68044899,7,,,
82174817,68044900,5,,1,
82174818,68044900,7,1,,
82174001,68044901,7,0,,
82174125,68044902,6,,,
82172423,68044903,7,,,
82172424,68044903,7,,,
82157961,68044904,4,,,
82161876,68044905,6,,,
82161877,68044905,6,,,
82161878,68044907,7,1,,
82172425,68044908,7,,,
82161879,68044909,7,,,
82172426,68044910,6,,,
82174002,68044911,7,,,
82174126,68044912,7,,,
82174127,68044912,7,,,
82174128,68044912,7,,,
82171451,68044913,7,0,,
82157962,68044914,7,,,
82157963,68044915,7,,,
82157964,68044916,7,,,
82171452,68044917,7,,,
82171453,68044918,7,,,
82183748,68047639,7,,,
82168967,68047598,6,,,
82181859,68047599,4,,,
82174880,68047600,7,,,
82174881,68047602,6,,,
82173439,68047603,7,,,
82177881,68047604,1,,,
82181860,68047605,7,,,
82173440,68047606,7,,,
82183745,68047607,4,,,
82162915,68047608,4,,,
82177882,68047610,7,,,
82173441,68047611,7,,,
82173442,68047612,7,,,
82173443,68047613,7,,,
82181861,68047614,7,,,
82174882,68047616,7,,,
82175845,68047617,6,,,
82173444,68047618,7,,,
82168968,68047619,7,,,
82168969,68047620,1,,,
82177883,68047621,7,,,
82175846,68047622,5,,,
82175847,68047622,7,,,
82188331,68047623,7,,,
82181862,68047624,7,,,
82183746,68047625,7,,,
82183747,68047625,7,,,
82177884,68047628,7,,,
82162916,68047629,7,,,
82173445,68047630,4,,,
82188332,68047631,4,,,
82175848,68047632,7,1,,
82177885,68047633,7,,,
82168970,68047634,7,,,
82177886,68047636,4,,,
82181863,68047637,4,,,
82188333,68047638,7,1,,
82172427,68044919,6,,,
82174003,68044921,5,,,
82171454,68044922,7,,,
82174004,68044923,6,,,
82171455,68044924,7,,,
82171456,68044925,7,,,
82157965,68044927,4,,,
82173387,68044928,4,,,
82173388,68044928,7,,,
82173389,68044928,7,,,
82157966,68044929,7,,,
82174005,68044930,7,,,
82171457,68044931,7,,,
82174006,68044932,6,,,
82174129,68044933,7,,,
82174819,68044934,6,,,
82174820,68044934,6,,,
82157967,68044935,4,,,
82157968,68044935,7,,,
82157969,68044935,7,,,
82157970,68044935,7,,,
82157971,68044935,7,,,
82161880,68044937,1,,,
82174821,68044939,7,,,
82174007,68044940,7,,,
82174822,68044941,6,,,
82174130,68044942,7,,,
82174131,68044943,6,,,
82156949,68043022,7,,,
82171397,68043023,5,,,
82172369,68043029,6,,,
82161837,68043024,7,,,
82171398,68043025,1,,,
82172363,68043026,7,,,
82172364,68043026,7,,,
82172365,68043026,7,,,
82172366,68043026,7,,,
82172367,68043026,7,,,
82172368,68043026,7,,,
82168821,68043038,1,,,
82168815,68043027,7,,,
82168816,68043027,7,,,
82172370,68043030,7,,,
82173110,68043031,6,,,
82156950,68043032,6,,,
82171399,68043033,6,,,
82171400,68043033,6,,,
82168817,68043034,5,,,
82168818,68043034,7,,,
82168819,68043034,7,,,
82168820,68043034,7,,,
82167253,68043035,1,,,
82167254,68043035,5,,,
82167255,68043035,7,,,
82171401,68043036,7,,,
82171402,68043036,7,,,
82171403,68043036,7,,,
82171404,68043036,7,,,
82171405,68043036,7,,,
82171406,68043036,7,,,
82171407,68043036,7,,,
82173111,68043039,5,,,
82173112,68043039,7,,,
82173113,68043039,7,,,
82174071,68043039,7,,,
82174072,68043039,7,,,
82167256,68043040,6,,,
82167257,68043041,7,,,
82167258,68043041,7,,,
82167259,68043041,7,,,
82174785,68043041,7,,,
82161838,68043042,7,,,
82174786,68043043,6,,,
82156951,68043045,7,,,
82156952,68043045,7,,,
82156953,68043047,7,,,
82156954,68043047,7,,,
82161839,68043048,7,,,
82161840,68043048,7,,,
82161841,68043048,7,,,
82174073,68043049,7,,,
82174074,68043049,7,,,
82172371,68043046,7,,,
82161842,68043052,7,,,
82174075,68043053,7,,,
82172372,68043054,7,,,
82172373,68043054,7,,,
82172374,68043054,7,,,
82172375,68043054,7,,,
82172376,68043055,7,,,
82174787,68043056,7,,,
82171408,68043057,7,,,
82171409,68043057,7,,,
82173970,68043058,7,,,
82171410,68043059,7,,,
82156955,68043060,6,,,
82156956,68043060,6,,,
82172377,68043061,7,,,
82171411,68043062,6,,,
82161843,68043063,4,,,
82168822,68043064,6,,,
