arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
19151172,68044092,1,A00000133312,2013-12-24 00:00:00,1,N,23,5,27,M,1,2,N,,,,,
19151168,68044077,1,A00000132834,2013-11-18 00:00:00,1,N,23,5,18,M,1,2,N,,,,,
19151157,68044062,1,A00000130978,2013-07-01 00:00:00,1,N,23,5,18,F,1,2,N,,,,,
19152415,68046928,2,A00000133232,2013-12-20 00:00:00,1,N,23,5,29,M,1,2,N,,,,,
19152393,68046889,1,A00000133007,2014-03-21 00:00:00,1,N,23,5,18,M,1,2,N,,,,,
19153368,68047634,1,A00000133373,2013-12-30 00:00:00,1,N,23,5,29,F,1,2,R,,,,,
19150165,68043128,2,A00000133764,2014-01-23 00:00:00,2,N,23,5,50,M,1,2,N,,,,,
19150164,68043128,1,A00000133265,2013-12-04 00:00:00,2,N,23,5,36,F,1,2,N,,,,,
19150159,68043117,1,A00000134474,2014-03-03 00:00:00,2,N,23,5,34,M,1,2,N,,,,,
19150156,68043106,1,A00000135059,2014-04-30 00:00:00,2,N,23,5,31,M,1,2,N,,,,,
19152267,68045885,1,A00000132301,2013-10-15 00:00:00,2,N,23,5,26,M,1,2,R,,,,,
19152266,68045884,3,A00000132526,2013-10-13 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
19152265,68045884,2,A00000132525,2013-10-13 00:00:00,2,N,23,5,16,M,1,2,R,R,,,,
19152264,68045884,1,A00000132524,2013-10-13 00:00:00,2,N,23,5,15,F,1,2,R,R,,,,
19151282,68045033,2,A00000130727,2013-06-12 00:00:00,2,N,23,5,16,F,1,2,R,R,,,,
19151281,68045033,1,A00000130726,2013-06-12 00:00:00,2,N,23,5,13,F,1,2,R,H,,,,
19151251,68045004,1,A00000129818,2013-04-03 00:00:00,2,N,23,5,15,M,1,2,R,R,,,,
19150230,68044059,1,A00000129879,2013-04-12 00:00:00,2,N,23,5,51,F,1,2,N,,,,,
19150220,68044040,1,A00000133228,2013-11-19 00:00:00,2,N,23,5,30,F,1,2,N,,,,,
19150189,68043975,1,A00000134104,2014-02-21 00:00:00,2,N,23,5,23,M,1,2,R,,,,,
19150185,68043964,1,A00000134045,2014-02-14 00:00:00,2,N,23,5,41,F,1,2,R,,,,,
19150181,68043161,1,A00000134014,2014-02-18 00:00:00,2,N,23,5,28,M,1,2,N,,,,,
19151166,68044071,1,A00000132720,2013-10-03 00:00:00,2,N,23,5,29,F,1,2,N,,,,,
19152433,68047595,1,A-2212,2013-12-29 00:00:00,2,C,23,5,33,M,1,2,R,,,,,
19152425,68047577,1,A00000133073,2013-12-03 00:00:00,2,N,23,5,56,F,1,2,R,,,,,
19152419,68046940,1,A00000133559,2014-01-12 00:00:00,2,N,23,5,29,M,1,2,R,,,,,
19152406,68046913,3,A00000133384,2014-01-15 00:00:00,2,N,23,5,32,M,1,2,N,,,,,
19152401,68046905,1,A00000133276,2013-12-12 00:00:00,2,N,23,5,19,M,1,2,R,,,,,
19152400,68046900,1,A00000133801,2014-01-30 00:00:00,2,N,23,5,33,M,1,2,N,,,,,
19152396,68046889,4,A00000134420,2014-03-21 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
19152394,68046889,2,A00000133012,2014-03-21 00:00:00,2,N,23,5,20,M,1,2,N,,,,,
19152390,68046885,3,A00000134348,2014-03-16 00:00:00,2,N,23,5,17,F,1,2,R,H,,,,
19152388,68046885,1,A00000133008,2014-03-15 00:00:00,2,N,23,5,18,M,1,2,N,,,,,
19152369,68046854,1,A00000132845,2014-07-23 00:00:00,2,N,23,5,40,M,1,2,R,,,,,
19152368,68046854,2,A00000133071,2013-12-11 00:00:00,2,N,23,5,31,F,1,2,R,,,,,
19151319,68045865,1,A00000131716,2013-09-03 00:00:00,2,N,23,5,38,M,1,2,R,,,,,
19151315,68045859,1,A00000131660,2013-08-26 00:00:00,2,N,23,5,13,M,1,2,R,R,,,,
19151297,68045046,1,A00000130836,2013-06-25 00:00:00,2,N,23,5,18,M,1,2,R,,,,,
19151296,68045045,3,A00000130798,2013-06-22 00:00:00,2,N,23,5,12,F,1,2,R,R,,,,
19151295,68045045,2,A00000130797,2013-06-22 00:00:00,2,N,23,5,12,F,1,2,R,R,,,,
19151294,68045045,1,A00000130796,2013-06-22 00:00:00,2,N,23,5,12,F,1,2,R,R,,,,
19153371,68047639,1,A00000130039,2013-04-25 00:00:00,2,N,23,5,22,M,1,2,R,,,,,
19152326,68045983,1,A00000133615,2014-01-17 00:00:00,2,N,23,5,32,M,1,2,N,,,,,
19152325,68045982,1,A00000133614,2014-01-17 00:00:00,2,N,23,5,32,M,1,2,N,,,,,
19152324,68045978,1,AR2013-089,2013-12-20 00:00:00,2,C,23,5,32,M,1,2,R,,,,,
19152323,68045977,1,AR2013-086,2013-12-04 00:00:00,2,C,23,5,14,F,1,2,R,H,,,,
19152298,68045927,1,A00000133153,2013-12-17 00:00:00,2,N,23,5,15,F,1,2,R,H,,,,
19152293,68045920,1,A00000133549,2013-12-13 00:00:00,2,N,23,5,24,F,1,2,R,,,,,
19152279,68045896,1,A00000132710,2013-11-12 00:00:00,2,N,23,5,14,M,1,2,R,R,,,,
19152270,68045887,2,A00000132362,2013-10-19 00:00:00,2,N,23,5,11,M,2,2,R,H,,,,
19151252,68045004,2,A00000129819,2013-04-03 00:00:00,2,N,23,5,15,M,2,2,R,R,,,,
19150223,68044043,1,A00000133780,2014-01-29 00:00:00,2,N,23,5,27,M,2,2,R,,,,,
19151188,68044925,1,A00000132611,2013-10-05 00:00:00,2,N,23,5,15,F,2,2,R,R,,,,
19151162,68044065,1,A00000131023,2013-06-14 00:00:00,2,N,23,5,17,F,2,2,R,H,,,,
19152412,68046923,1,A00000133468,2014-01-06 00:00:00,2,N,23,5,23,M,2,2,R,,,,,
19151313,68045855,1,A00000131580,2013-07-28 00:00:00,2,N,23,5,46,M,2,2,R,,,,,
19150079,68042183,1,A00000130442,2013-05-26 00:00:00,3,N,22,5,41,M,1,2,R,,,,,
19151220,68044984,1,A00000129032,2013-02-05 00:00:00,3,N,22,5,28,M,1,2,R,,,,,
19152310,68045947,1,A00000133361,2013-12-30 00:00:00,3,N,22,5,26,M,1,2,N,,,,,
19150106,68043019,2,A00000132669,2013-10-31 00:00:00,2,N,51,5,16,M,1,2,R,H,,,,
19150105,68043019,1,A00000132530,2013-10-31 00:00:00,2,N,51,5,13,M,1,2,R,H,,,,
19150092,68042205,1,A00000132032,2013-09-20 00:00:00,2,N,51,5,45,M,1,2,R,,,,,
19150089,68042200,1,A00000131961,2013-09-20 00:00:00,2,N,51,5,45,M,1,2,R,,,,,
19150074,68042175,2,A00000130055,2013-04-26 00:00:00,2,N,51,5,53,M,1,2,R,,,,,
19150073,68042175,1,A00000130054,2013-04-26 00:00:00,2,N,51,5,17,M,1,2,R,H,,,,
19150069,68042170,1,A00000129710,2013-03-30 00:00:00,2,N,51,5,16,F,1,2,R,H,,,,
19150067,68042168,2,A00000129472,2013-02-13 00:00:00,2,N,51,5,14,F,1,2,R,H,,,,
19150058,68042154,2,A00000128794,2013-01-16 00:00:00,2,N,51,5,18,F,1,2,R,,,,,
19150056,68042152,1,A00000133545,2014-01-10 00:00:00,2,N,51,5,50,F,1,2,R,,,,,
19150055,68042151,1,A00000133168,2013-12-18 00:00:00,2,N,51,5,60,M,1,2,R,,,,,
19151261,68045013,1,A00000130029,2013-04-15 00:00:00,2,C,51,5,42,M,1,2,R,,,,,
19151248,68045001,1,A00000129619,2013-03-23 00:00:00,2,N,51,5,13,M,1,2,R,H,,,,
19151237,68044995,1,A00000129505,2013-02-21 00:00:00,2,N,51,5,15,M,1,2,R,H,,,,
19150209,68044016,1,A00000131505,2013-08-17 00:00:00,2,N,51,5,30,F,1,2,R,,,,,
19150207,68044010,1,A00000131097,2013-07-17 00:00:00,2,N,51,5,28,M,1,2,R,,,,,
19150198,68043993,1,20131200935,2013-12-23 00:00:00,2,N,51,5,53,M,1,2,N,,,,,
19150188,68043973,1,A00000134027,2014-02-12 00:00:00,2,N,51,5,23,M,1,2,N,,,,,
19151208,68044948,1,A00000133066,2013-12-06 00:00:00,2,N,51,5,21,M,1,2,R,,,,,
19152432,68047594,1,P9673407-2,2013-12-08 00:00:00,2,C,51,5,34,M,1,2,R,,,,,
19152431,68047593,1,P9673408-3,2013-12-08 00:00:00,2,C,51,5,33,F,1,2,R,,,,,
19152430,68047592,1,A00000133082,2013-12-09 00:00:00,2,N,51,5,25,M,1,2,R,,,,,
19152426,68047580,1,A00000133091,2013-12-12 00:00:00,2,N,51,5,57,F,1,2,R,,,,,
19152422,68047572,1,A00000133109,2013-12-14 00:00:00,2,N,51,5,45,F,1,2,R,,,,,
19152411,68046922,1,A00000133337,2014-01-09 00:00:00,2,N,51,5,29,F,1,2,R,,,,,
19152410,68046921,1,A00000133344,2013-12-28 00:00:00,2,N,51,5,13,M,1,2,R,R,,,,
19152409,68046920,2,A00000133185,2013-12-19 00:00:00,2,N,51,5,30,F,1,2,R,,,,,
19152408,68046920,1,A00000133184,2013-12-19 00:00:00,2,N,51,5,32,M,1,2,R,,,,,
19152387,68046884,2,A00000132998,2013-12-05 00:00:00,2,N,51,5,37,F,1,2,R,,,,,
19152386,68046884,1,A00000132997,2013-12-05 00:00:00,2,N,51,5,34,M,1,2,R,,,,,
19152384,68046880,1,A00000133021,2013-12-02 00:00:00,2,N,51,5,19,M,1,2,R,,,,,
19152381,68046866,2,A00000132873,2013-11-25 00:00:00,2,N,51,5,21,F,1,2,R,,,,,
19152380,68046866,1,A00000132871,2013-11-25 00:00:00,2,N,51,5,21,M,1,2,R,,,,,
19152360,68046831,2,A00000131709,2013-09-03 00:00:00,2,N,51,5,30,F,1,2,R,,,,,
19152352,68046817,2,A00000131287,2013-08-07 00:00:00,2,N,51,5,40,M,1,2,R,,,,,
19152349,68046814,2,A00000131116,2013-07-19 00:00:00,2,N,51,5,27,F,1,2,R,,,,,
19152340,68046792,2,A00000131424,2013-08-11 00:00:00,2,N,51,5,43,M,1,2,R,,,,,
19152339,68046792,1,A00000131423,2013-08-11 00:00:00,2,N,51,5,42,M,1,2,N,,,,,
19151316,68045861,1,A00000131682,2013-09-02 00:00:00,2,N,51,5,43,M,1,2,R,,,,,
19151304,68045843,1,A00000131100,2013-07-17 00:00:00,2,N,51,5,29,M,1,2,R,,,,,
19151301,68045050,1,A00000130957,2013-07-03 00:00:00,2,N,51,5,60,M,1,2,R,,,,,
19153372,68047640,1,A00000130238,2013-04-25 00:00:00,2,N,51,5,43,F,1,2,R,,,,,
19152309,68045946,1,A00000133314,2013-12-26 00:00:00,2,N,51,5,23,M,1,2,R,,,,,
19152308,68045945,1,A00000133308,2013-12-25 00:00:00,2,N,51,5,13,F,1,2,R,R,,,,
19152300,68045930,1,A00000133222,2013-12-08 00:00:00,2,N,51,5,15,M,1,2,R,R,,,,
19152299,68045928,1,A00000133160,2013-12-18 00:00:00,2,N,51,5,17,F,1,2,R,H,,,,
19152282,68045900,1,A00000132836,2013-11-22 00:00:00,2,N,51,5,36,M,1,2,R,,,,,
19150120,68043035,1,A00000131396,2013-08-08 00:00:00,2,N,48,5,51,M,2,2,R,,,,,
19151224,68044985,4,A00000134178,2013-02-06 00:00:00,2,N,48,5,17,M,2,2,R,R,,,,
19151201,68044936,1,A00000133022,2013-12-04 00:00:00,2,N,48,5,45,F,2,2,R,,,,,
19151185,68044921,3,A00000132572,2013-10-13 00:00:00,2,N,48,5,15,F,2,2,N,R,,,,
19151184,68044921,2,A00000132571,2013-10-13 00:00:00,2,N,48,5,13,F,2,2,R,R,,,,
19151183,68044921,1,A00000132570,2013-10-13 00:00:00,2,N,48,5,13,M,2,2,R,R,,,,
19151277,68045029,1,A00000130390,2013-05-22 00:00:00,2,N,48,5,16,M,1,2,R,H,,,,
19151236,68044994,3,A00000129590,2013-02-28 00:00:00,2,N,48,5,11,M,1,2,R,R,,,,
19151235,68044994,2,A00000129651,2013-02-28 00:00:00,2,N,48,5,14,M,1,2,R,R,,,,
19151234,68044994,1,A00000129654,2013-02-28 00:00:00,2,N,48,5,11,M,1,2,R,R,,,,
19151223,68044985,3,A00000134177,2013-02-06 00:00:00,2,N,48,5,16,M,1,2,R,R,,,,
19151222,68044985,2,A00000134176,2013-02-06 00:00:00,2,N,48,5,17,M,1,2,R,R,,,,
19151221,68044985,1,A00000134175,2013-02-06 00:00:00,2,N,48,5,18,M,1,2,R,,,,,
19151211,68044952,1,A00000131804,2013-09-09 00:00:00,2,N,48,5,28,F,1,2,R,,,,,
19151161,68044064,3,A00000134506,2014-03-25 00:00:00,2,N,48,5,18,M,1,2,N,,,,,
19151160,68044064,2,A00000134505,2014-03-25 00:00:00,2,N,48,5,21,M,1,2,N,,,,,
19151159,68044064,1,A00000134504,2014-03-25 00:00:00,2,N,48,5,30,M,1,2,N,,,,,
19152407,68046916,1,A00000133144,2013-12-17 00:00:00,2,N,48,5,19,M,1,2,R,,,,,
19152342,68046809,1,A00000131061,2013-07-11 00:00:00,2,N,48,5,30,M,1,2,U,,,,,
19151329,68045875,1,A00000132031,2013-09-20 00:00:00,2,N,48,5,26,F,1,2,R,,,,,
19151322,68045868,1,A00000133299,2013-08-21 00:00:00,2,N,48,5,22,M,1,2,N,,,,,
19151293,68045044,1,A00000131180,2013-05-29 00:00:00,2,N,48,5,15,M,1,2,R,R,,,,
19152319,68045971,1,A00000134378,2013-12-19 00:00:00,2,N,48,5,14,M,1,2,R,R,,,,
19152287,68045905,2,A00000133011,2013-12-06 00:00:00,2,N,48,5,18,M,1,2,R,,,,,
19150066,68042168,1,A00000129471,2013-02-13 00:00:00,2,N,51,5,14,F,1,1,R,H,,,,
19150061,68042157,1,A00000129083,2013-02-08 00:00:00,2,N,51,5,21,M,1,1,R,,,,,
19150196,68043991,1,20131200449,2013-12-10 00:00:00,2,N,51,5,37,M,1,1,N,,,,,
19152359,68046831,1,A00000131708,2013-09-03 00:00:00,2,N,51,5,27,M,1,1,R,,,,,
19150077,68042180,2,A00000130249,2013-05-05 00:00:00,2,N,51,5,21,F,1,3,R,,,,,
19150076,68042180,1,A00000130250,2013-05-05 00:00:00,2,N,51,5,18,M,1,3,R,,,,,
19152385,68046883,1,A00000132983,2013-12-03 00:00:00,3,N,23,5,18,M,0,2,R,,,,,
19151268,68045020,1,A00000130190,2013-05-06 00:00:00,1,N,51,5,26,M,2,2,R,,,,,
19151257,68045009,1,A00000129835,2013-04-09 00:00:00,1,N,51,5,19,M,1,2,R,,,,,
19151227,68044988,1,A00000129182,2013-02-16 00:00:00,1,N,51,5,12,M,1,2,R,R,,,,
19150212,68044025,1,A00000131939,2013-09-19 00:00:00,1,N,51,5,35,M,1,2,R,,,,,
19151205,68044945,1,A00000131288,2013-08-01 00:00:00,1,N,51,5,24,M,1,2,R,,,,,
19150205,68044006,1,A00000130476,2013-05-30 00:00:00,1,N,51,5,52,M,1,1,R,,,,,
19152277,68045894,2,A00000132660,2013-11-06 00:00:00,1,N,51,5,35,F,1,2,R,,,,,
19152276,68045894,1,A00000132659,2013-11-06 00:00:00,1,N,51,5,49,M,1,2,R,,,,,
19150204,68044004,1,A00000130015,2013-04-15 00:00:00,2,N,2,5,23,M,2,1,N,,,,,
19150137,68043059,1,A00000133486,2013-12-23 00:00:00,2,N,2,5,44,M,1,2,R,,,,,
19150231,68044059,2,A00000129881,2013-04-12 00:00:00,2,N,2,5,26,F,1,2,N,,,,,
19150179,68043154,1,A00000133531,2014-01-10 00:00:00,2,N,2,5,32,M,1,2,R,,,,,
19150191,68043981,1,A00000134850,2014-04-16 00:00:00,3,N,2,5,33,M,1,2,N,,,,,
19150167,68043131,1,A00000134807,2014-04-14 00:00:00,3,N,2,5,33,M,1,2,N,,,,,
19152395,68046889,3,A00000133024,2014-03-21 00:00:00,2,N,2,5,18,M,1,2,N,,,,,
19152333,68045998,1,A00000130960,2013-07-04 00:00:00,2,N,2,5,34,M,1,2,N,,,,,
19152311,68045948,1,A00000133363,2013-05-14 00:00:00,2,N,2,5,28,M,1,2,R,,,,,
19150224,68044046,2,A00000133019,2013-11-16 00:00:00,3,N,52,5,16,M,2,2,R,R,,,,
19152329,68045988,2,A00000129396,2013-03-09 00:00:00,3,N,53,5,21,M,1,2,R,,,,,
19152328,68045988,1,A00000129395,2013-03-09 00:00:00,3,N,53,5,18,M,1,2,R,,,,,
19151231,68044991,1,A00000129404,2013-02-22 00:00:00,2,N,56,5,13,M,1,2,R,H,,,,
19150087,68042197,2,A00000131771,2013-09-06 00:00:00,2,N,51,5,19,M,2,1,R,,,,,
19150063,68042159,1,A00000129095,2013-02-08 00:00:00,2,N,16,5,47,F,1,2,R,,,,,
19151284,68045036,1,A00000130784,2013-06-04 00:00:00,2,N,16,5,30,M,1,2,R,,,,,
19151267,68045019,1,A00000130187,2013-05-03 00:00:00,2,N,16,5,25,F,1,2,R,,,,,
19151262,68045014,1,A00000129951,2013-04-17 00:00:00,2,N,16,5,16,M,1,2,R,R,,,,
19150173,68043146,1,A00000133535,2014-01-08 00:00:00,2,N,16,5,22,M,1,2,N,,,,,
19150166,68043130,1,A00000135223,2014-11-29 00:00:00,2,N,16,5,18,M,1,2,N,,,,,
19151204,68044944,1,A00000131393,2013-07-26 00:00:00,2,N,16,5,29,M,1,2,R,,,,,
19150142,68043068,1,13-002519,2013-11-12 00:00:00,1,C,28,5,28,F,1,2,N,,,,,
19152258,68045880,1,A00000132101,2013-10-02 00:00:00,3,N,44,5,20,M,1,2,R,,,,,
19152286,68045905,1,A00000132996,2013-12-05 00:00:00,3,N,44,5,26,M,1,2,R,,,,,
19150104,68043016,1,A00000133471,2013-12-04 00:00:00,2,N,44,5,16,M,1,2,R,R,,,,
19151255,68045007,1,A00000129791,2013-04-06 00:00:00,2,N,44,5,42,M,1,2,N,,,,,
19151243,68044998,1,A00000129576,2013-03-21 00:00:00,2,N,44,5,15,F,1,2,R,R,,,,
19152362,68046844,1,A00000133428,2014-01-04 00:00:00,2,N,16,5,22,M,1,2,R,,,,,
19152356,68046829,1,A00000133317,2013-12-26 00:00:00,2,N,16,5,22,M,1,2,N,,,,,
19151303,68045052,1,A00000131001,2013-07-06 00:00:00,2,N,16,5,16,M,1,2,R,H,,,,
19152336,68046789,2,A00000131425,2013-08-24 00:00:00,2,N,16,5,19,M,1,2,R,,,,,
19152335,68046789,1,A00000131426,2013-08-19 00:00:00,2,N,16,5,17,M,1,2,R,R,,,,
19152322,68045975,1,AR2013-088,2013-12-13 00:00:00,2,C,16,5,32,M,1,2,R,,,,,
19152321,68045973,1,A00000137912,2014-11-18 00:00:00,2,N,16,5,27,M,1,2,R,,,,,
19152314,68045963,1,A00000133454,2013-09-14 00:00:00,2,N,16,5,29,M,1,2,R,,,,,
19152288,68045912,1,A00000133033,2013-12-08 00:00:00,2,N,16,5,29,M,1,2,R,,,,,
19152281,68045898,1,A00000132760,2013-11-15 00:00:00,2,N,16,5,16,F,1,2,R,R,,,,
19151317,68045862,1,A00000131693,2013-08-30 00:00:00,1,N,40,5,29,M,1,2,R,,,,,
19150171,68043141,1,A00000133730,2013-11-14 00:00:00,2,N,43,5,17,M,1,2,R,R,,,,
19151171,68044089,1,A00000133190,2013-12-18 00:00:00,3,N,41,5,22,F,3,2,N,,,,,
19152420,68046942,1,A00000135722,2014-06-18 00:00:00,2,N,41,5,36,M,1,2,R,,,,,
19150152,68043093,2,A00000133857,2014-01-30 00:00:00,2,N,14,5,18,M,2,2,R,,,,,
19151200,68044935,3,A00000133257,2013-12-05 00:00:00,2,N,14,5,13,M,2,2,N,R,,,,
19151199,68044935,2,A00000133256,2013-12-05 00:00:00,2,N,14,5,12,M,2,2,N,R,,,,
19150144,68043071,1,13-002567,2013-10-15 00:00:00,1,C,13,5,35,M,1,2,R,,,,,
19152313,68045962,1,A00000133385,2013-12-31 00:00:00,1,N,22,5,30,M,1,1,R,,,,,
19152301,68045935,1,A00000133234,2013-12-20 00:00:00,1,N,22,5,21,M,1,1,R,,,,,
19151216,68044981,1,A00000128716,2013-01-12 00:00:00,3,N,51,5,51,F,1,2,R,,,,,
19150175,68043147,1,20131101219,2014-04-09 00:00:00,3,C,49,5,52,M,1,1,N,,,,,
19150147,68043086,1,A00000130736,2013-06-14 00:00:00,1,N,16,5,25,M,1,2,N,,,,,
19150140,68043062,1,M0012,2013-12-01 00:00:00,1,N,16,5,33,M,1,2,N,,,,,
19150116,68043032,1,A00000131058,2013-07-12 00:00:00,1,N,16,5,58,M,1,2,R,,,,,
19150153,68043097,1,A00000139239,2014-11-17 00:00:00,3,N,23,5,52,M,2,2,N,,,,,
19151156,68044060,3,A00000130086,2013-04-25 00:00:00,3,N,23,5,48,M,2,2,N,,,,,
19153358,68047600,1,A00000131895,2013-09-16 00:00:00,3,N,23,5,47,M,2,2,R,,,,,
19152269,68045887,1,A00000132361,2013-10-19 00:00:00,2,N,23,5,13,M,2,3,R,H,,,,
19151196,68044932,1,A00000132963,2013-12-01 00:00:00,3,N,16,5,26,M,1,1,R,,,,,
19151195,68044928,3,A00000133203,2013-12-20 00:00:00,3,N,45,5,13,M,2,2,N,R,,,,
19151194,68044928,2,A00000133202,2013-12-20 00:00:00,3,N,45,5,12,M,2,2,N,R,,,,
19151193,68044928,1,A00000133201,2013-12-20 00:00:00,3,N,45,5,18,M,2,2,N,,,,,
19152434,68047596,1,A-2210,2013-12-22 00:00:00,3,C,16,5,23,M,1,2,R,,,,,
19151331,68045876,2,A00000132052,2013-09-28 00:00:00,3,N,16,5,48,M,1,2,R,,,,,
19151330,68045876,1,A00000132051,2013-09-28 00:00:00,3,N,16,5,39,M,1,2,R,,,,,
19152290,68045915,1,A00000133076,2013-12-06 00:00:00,3,N,16,5,28,M,1,2,R,,,,,
19152285,68045903,1,A00000132982,2013-12-02 00:00:00,3,N,16,5,39,M,1,2,N,,,,,
19152274,68045892,1,A00000132425,2013-10-09 00:00:00,3,N,16,5,44,F,1,2,R,,,,,
19151287,68045038,2,A00000130712,2013-06-17 00:00:00,3,N,43,5,20,M,1,2,R,,,,,
19151286,68045038,1,A00000130697,2013-06-17 00:00:00,3,N,43,5,28,M,1,2,R,,,,,
19150128,68043040,1,A00000133550,2013-11-05 00:00:00,3,N,16,5,53,M,1,2,R,,,,,
19150222,68044042,1,A00000132975,2013-12-02 00:00:00,3,N,16,5,20,M,1,2,R,,,,,
19150217,68044034,1,A00000132407,2013-10-24 00:00:00,3,N,16,5,20,M,1,2,R,,,,,
19150211,68044023,1,A00000131724,2013-09-04 00:00:00,3,N,16,5,21,M,1,2,R,,,,,
19150183,68043166,1,A00000133237,2013-12-19 00:00:00,3,N,16,5,27,M,1,2,N,,,,,
19150174,68043146,2,A00000134893,2014-04-19 00:00:00,3,N,16,5,21,M,1,2,N,,,,,
19153364,68047617,1,A00000133093,2013-12-13 00:00:00,3,N,16,5,41,M,2,2,R,,,,,
19150218,68044037,1,A00000133284,2013-11-05 00:00:00,1,N,22,5,35,M,1,2,R,,,,,
19152330,68045988,3,A00000129397,2013-03-09 00:00:00,3,N,53,5,17,M,2,2,R,H,,,,
19152312,68045954,1,A00000133374,2013-12-30 00:00:00,1,N,53,5,20,F,2,2,R,,,,,
19152404,68046913,1,A00000133118,2014-01-15 00:00:00,3,N,23,5,35,M,1,3,N,,,,,
19151325,68045871,1,A00000131931,2013-09-19 00:00:00,2,N,22,5,19,M,1,2,R,,,,,
19152289,68045913,1,A00000133081,2013-12-08 00:00:00,2,N,22,5,20,M,1,2,R,,,,,
19152272,68045889,1,A00000132417,2013-10-23 00:00:00,2,N,47,5,18,M,1,2,R,,,,,
19150099,68042217,1,A00000133151,2013-12-16 00:00:00,2,N,47,5,31,M,1,2,R,,,,,
19150093,68042206,1,A00000132699,2013-09-28 00:00:00,2,N,47,5,27,F,1,2,R,,,,,
19150178,68043153,1,A00000136122,2014-07-15 00:00:00,2,N,47,5,49,M,1,2,R,,,,,
19152383,68046871,1,A00000132886,2013-11-26 00:00:00,2,N,47,5,32,M,1,2,R,,,,,
19152382,68046870,1,A00000132802,2013-12-30 00:00:00,2,N,47,5,20,M,1,2,R,,,,,
19152365,68046846,1,A00000133107,2014-01-19 00:00:00,2,N,47,5,21,M,1,2,R,,,,,
19152361,68046833,1,A00000132133,2013-10-08 00:00:00,2,N,47,5,33,F,1,2,R,,,,,
19151299,68045048,1,A00000130887,2013-05-27 00:00:00,2,N,47,5,20,M,1,2,R,,,,,
19152307,68045944,1,A00000133307,2013-12-25 00:00:00,2,N,47,5,13,M,1,2,R,R,,,,
19152304,68045939,1,A00000133275,2013-12-06 00:00:00,2,N,47,5,13,M,1,2,R,R,,,,
19152295,68045922,1,A00000133290,2013-12-13 00:00:00,2,N,47,5,13,M,1,2,R,R,,,,
19152331,68045991,1,A00000130030,2013-04-24 00:00:00,2,N,47,5,38,M,1,2,R,,,,,
19152338,68046791,1,A00000130694,2013-03-01 00:00:00,2,N,46,5,29,F,1,2,N,,,,,
19152316,68045968,1,A00000135303,2013-12-03 00:00:00,2,N,20,5,15,M,1,1,R,R,,,,
19151311,68045850,2,A00000131387,2013-08-07 00:00:00,2,N,20,5,14,M,1,2,R,R,,,,
