agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
15663,68042190,6152935,I00000388704,,,2013-02-11 00:00:00,,11,6,,0,C,2013_02_PA0011800_I00000388704_INC_NIBRS,,,
15663,68042163,6175267,I00000382100,,,2013-03-02 00:00:00,,23,6,,0,C,2013_03_PA0011800_I00000382100_INC_NIBRS,,,
15663,68042164,6175267,I00000382102,,,2013-03-02 00:00:00,,23,6,,0,C,2013_03_PA0011800_I00000382102_INC_NIBRS,,,
15663,68042165,6175267,I00000382103,,,2013-03-02 00:00:00,,23,6,,0,C,2013_03_PA0011800_I00000382103_INC_NIBRS,,,
15663,68042166,6175267,I00000382108,,,2013-03-04 00:00:00,,17,6,,0,C,2013_03_PA0011800_I00000382108_INC_NIBRS,,,
15663,68042167,6175267,I00000382276,,,2013-03-04 00:00:00,,22,6,,0,C,2013_03_PA0011800_I00000382276_INC_NIBRS,,,
15663,68042169,6175267,I00000382511,,,2013-03-15 00:00:00,,8,6,,0,C,2013_03_PA0011800_I00000382511_INC_NIBRS,,,
15663,68042170,6175267,I00000383087,,,2013-03-30 00:00:00,,21,6,,0,C,2013_03_PA0011800_I00000383087_INC_NIBRS,,,
15663,68042173,6175267,I00000383601,,,2013-03-03 00:00:00,,10,6,,0,C,2013_03_PA0011800_I00000383601_INC_NIBRS,,,
15663,68042177,6175267,I00000384422,,,2013-03-01 00:00:00,,14,6,,0,C,2013_03_PA0011800_I00000384422_INC_NIBRS,,,
15663,68042178,6175267,I00000384423,,,2013-03-20 00:00:00,,12,6,,0,C,2013_03_PA0011800_I00000384423_INC_NIBRS,,,
15663,68042171,6197599,I00000383275,,,2013-04-05 00:00:00,,12,6,,0,C,2013_04_PA0011800_I00000383275_INC_NIBRS,,,
15663,68042172,6197599,I00000383326,,,2013-04-03 00:00:00,,14,6,,0,C,2013_04_PA0011800_I00000383326_INC_NIBRS,,,
15663,68042174,6197599,I00000384277,,,2013-04-21 00:00:00,,17,6,,0,C,2013_04_PA0011800_I00000384277_INC_NIBRS,,,
15663,68042175,6197599,I00000384353,,,2013-04-26 00:00:00,,17,6,,0,C,2013_04_PA0011800_I00000384353_INC_NIBRS,,,
15663,68042176,6197599,I00000384379,,,2013-04-27 00:00:00,,10,6,,0,C,2013_04_PA0011800_I00000384379_INC_NIBRS,,,
15663,68042182,6197599,I00000385877,,,2013-04-15 00:00:00,,9,6,,0,C,2013_04_PA0011800_I00000385877_INC_NIBRS,,,
15663,68042185,6197599,I00000386236,,,2013-04-30 00:00:00,,7,6,,0,C,2013_04_PA0011800_I00000386236_INC_NIBRS,,,
15663,68042192,6197599,I00000389027,,,2013-04-17 00:00:00,,16,6,,0,C,2013_04_PA0011800_I00000389027_INC_NIBRS,,,
15663,68042204,6197599,I00000391111,,,2013-04-11 00:00:00,,8,6,,0,C,2013_04_PA0011800_I00000391111_INC_NIBRS,,,
15663,68042179,6219931,I00000385040,,,2013-05-03 00:00:00,,9,6,,0,C,2013_05_PA0011800_I00000385040_INC_NIBRS,,,
15663,68042180,6219931,I00000385056,,,2013-05-05 00:00:00,,14,6,,0,C,2013_05_PA0011800_I00000385056_INC_NIBRS,,,
15663,68042181,6219931,I00000385535,,,2013-05-14 00:00:00,,10,6,,0,C,2013_05_PA0011800_I00000385535_INC_NIBRS,,,
15663,68042183,6219931,I00000385908,,,2013-05-26 00:00:00,,15,6,,0,C,2013_05_PA0011800_I00000385908_INC_NIBRS,,,
15663,68042184,6219931,I00000385910,,,2013-05-20 00:00:00,,10,6,,0,C,2013_05_PA0011800_I00000385910_INC_NIBRS,,,
15663,68042186,6242263,I00000386520,,,2013-06-03 00:00:00,,8,6,,0,C,2013_06_PA0011800_I00000386520_INC_NIBRS,,,
15663,68042187,6242263,I00000387241,,,2013-06-24 00:00:00,,13,6,,0,C,2013_06_PA0011800_I00000387241_INC_NIBRS,,,
15663,68042188,6264595,I00000387514,,,2013-07-01 00:00:00,,6,6,,0,C,2013_07_PA0011800_I00000387514_INC_NIBRS,,,
15663,68042189,6264595,I00000388125,,,2013-07-07 00:00:00,,13,6,,0,C,2013_07_PA0011800_I00000388125_INC_NIBRS,,,
15663,68042191,6264595,I00000388734,,,2013-07-31 00:00:00,,13,2,2013-08-01 00:00:00,0,C,2013_07_PA0011800_I00000388734_INC_NIBRS,,,
15663,68042193,6264595,I00000389266,,,2013-07-22 00:00:00,,7,6,,0,C,2013_07_PA0011800_I00000389266_INC_NIBRS,,,
15663,68042194,6264595,I00000389465,,,2013-07-29 00:00:00,,7,6,,0,C,2013_07_PA0011800_I00000389465_INC_NIBRS,,,
15663,68042195,6264595,I00000389527,,,2013-07-30 00:00:00,,6,6,,0,C,2013_07_PA0011800_I00000389527_INC_NIBRS,,,
15663,68042196,6264595,I00000389533,,,2013-07-30 00:00:00,,8,6,,0,C,2013_07_PA0011800_I00000389533_INC_NIBRS,,,
15663,68042199,6264595,I00000390809,,,2013-07-02 00:00:00,,14,6,,0,C,2013_07_PA0011800_I00000390809_INC_NIBRS,,,
15663,68042198,6286927,I00000390476,,,2013-08-14 00:00:00,,8,6,,0,C,2013_08_PA0011800_I00000390476_INC_NIBRS,,,
15663,68042197,6309259,I00000390310,,,2013-09-06 00:00:00,,16,6,,0,C,2013_09_PA0011800_I00000390310_INC_NIBRS,,,
15663,68042200,6309259,I00000390883,,,2013-09-20 00:00:00,,16,6,,0,C,2013_09_PA0011800_I00000390883_INC_NIBRS,,,
15663,68042201,6309259,I00000390997,,,2013-09-23 00:00:00,,14,6,,0,C,2013_09_PA0011800_I00000390997_INC_NIBRS,,,
15663,68042202,6309259,I00000391004,,,2013-09-23 00:00:00,,4,6,,0,C,2013_09_PA0011800_I00000391004_INC_NIBRS,,,
15663,68042203,6309259,I00000391019,,,2013-09-23 00:00:00,,14,6,,0,C,2013_09_PA0011800_I00000391019_INC_NIBRS,,,
15663,68042205,6309259,I00000391133,,,2013-09-20 00:00:00,,19,6,,0,C,2013_09_PA0011800_I00000391133_INC_NIBRS,,,
15663,68042206,6309259,I00000391230,,,2013-09-27 00:00:00,,16,6,,0,C,2013_09_PA0011800_I00000391230_INC_NIBRS,,,
15663,68042207,6309259,I00000391366,,,2013-09-20 00:00:00,,8,6,,0,C,2013_09_PA0011800_I00000391366_INC_NIBRS,,,
15663,68042209,6309259,I00000392092,,,2013-09-08 00:00:00,,19,6,,0,C,2013_09_PA0011800_I00000392092_INC_NIBRS,,,
15663,68043018,6331591,I00000395277,,,2013-10-15 00:00:00,,12,6,,0,C,2013_10_PA0011800_I00000395277_INC_NIBRS,,,
15663,68042208,6331591,I00000391948,,,2013-10-15 00:00:00,,17,6,,0,C,2013_10_PA0011800_I00000391948_INC_NIBRS,,,
15663,68042210,6331591,I00000392174,,,2013-10-21 00:00:00,,11,6,,0,C,2013_10_PA0011800_I00000392174_INC_NIBRS,,,
15663,68043013,6353923,I00000394970,,,2013-11-02 00:00:00,,10,6,,0,C,2013_11_PA0011800_I00000394970_INC_NIBRS,,,
15663,68043017,6353923,I00000395234,,,2013-11-26 00:00:00,,13,6,,0,C,2013_11_PA0011800_I00000395234_INC_NIBRS,,,
15663,68042211,6353923,I00000392727,,,2013-11-03 00:00:00,,14,6,,0,C,2013_11_PA0011800_I00000392727_INC_NIBRS,,,
15663,68042212,6353923,I00000392956,,,2013-11-07 00:00:00,,14,6,,0,C,2013_11_PA0011800_I00000392956_INC_NIBRS,,,
15663,68042213,6353923,I00000393835,,,2013-11-13 00:00:00,,19,6,,0,C,2013_11_PA0011800_I00000393835_INC_NIBRS,,,
15663,68042215,6353923,I00000394271,,,2013-11-10 00:00:00,,17,6,,0,C,2013_11_PA0011800_I00000394271_INC_NIBRS,,,
15663,68043014,6376255,I00000394971,,,2013-12-14 00:00:00,,10,6,,0,C,2013_12_PA0011800_I00000394971_INC_NIBRS,,,
15663,68043015,6376255,I00000394972,,,2013-12-07 00:00:00,,22,6,,0,C,2013_12_PA0011800_I00000394972_INC_NIBRS,,,
15663,68043016,6376255,I00000395042,,,2013-12-04 00:00:00,,10,6,,0,C,2013_12_PA0011800_I00000395042_INC_NIBRS,,,
15663,68042214,6376255,I00000394010,,,2013-12-06 00:00:00,,22,6,,0,C,2013_12_PA0011800_I00000394010_INC_NIBRS,,,
15663,68042216,6376255,I00000394276,,,2013-12-15 00:00:00,,13,6,,0,C,2013_12_PA0011800_I00000394276_INC_NIBRS,,,
15663,68042217,6376255,I00000394383,,,2013-12-16 00:00:00,,19,6,,0,C,2013_12_PA0011800_I00000394383_INC_NIBRS,,,
15663,68042218,6376255,I00000394758,,,2013-12-28 00:00:00,,1,6,,0,C,2013_12_PA0011800_I00000394758_INC_NIBRS,,,
15663,68042219,6376255,I00000394839,,,2013-12-31 00:00:00,,12,6,,0,C,2013_12_PA0011800_I00000394839_INC_NIBRS,,,
15663,68042220,6376255,I00000394953,,,2013-12-17 00:00:00,,12,6,,0,C,2013_12_PA0011800_I00000394953_INC_NIBRS,,,
15663,68042221,6376255,I00000394954,,,2013-12-18 00:00:00,,9,6,,0,C,2013_12_PA0011800_I00000394954_INC_NIBRS,,,
15665,68043019,6331593,I00000392631,,,2013-10-31 00:00:00,,19,6,,0,C,2013_10_PA0012200_I00000392631_INC_NIBRS,,,
15665,68043020,6353925,I00000393925,,,2013-11-19 00:00:00,,9,6,,0,C,2013_11_PA0012200_I00000393925_INC_NIBRS,,,
15665,68043021,6376257,I00000394469,,,2013-12-19 00:00:00,,14,6,,0,C,2013_12_PA0012200_I00000394469_INC_NIBRS,,,
16470,68044944,6265402,I00000388507,,,2013-07-26 00:00:00,,17,6,,0,C,2013_07_PA0280000_I00000388507_INC_NIBRS,,,
16470,68044945,6287734,I00000388736,,,2013-08-01 00:00:00,,12,6,,0,C,2013_08_PA0280000_I00000388736_INC_NIBRS,,,
16470,68044946,6332398,I00000391360,,,2013-10-02 00:00:00,,12,6,,0,C,2013_10_PA0280000_I00000391360_INC_NIBRS,,,
16470,68044947,6332398,I00000392508,,,2013-10-28 00:00:00,,14,6,,0,C,2013_10_PA0280000_I00000392508_INC_NIBRS,,,
16470,68044948,6377062,I00000394042,,,2013-12-06 00:00:00,,7,6,,0,C,2013_12_PA0280000_I00000394042_INC_NIBRS,,,
16470,68044949,6377062,I00000394049,,,2013-12-05 00:00:00,,15,6,,0,C,2013_12_PA0280000_I00000394049_INC_NIBRS,,,
16470,68044950,6377062,I00000394684,,,2013-12-26 00:00:00,,13,6,,0,C,2013_12_PA0280000_I00000394684_INC_NIBRS,,,
16472,68044951,6176076,I00000383008,,,2013-03-27 00:00:00,,22,6,,0,C,2013_03_PA0280200_I00000383008_INC_NIBRS,,,
16472,68044979,6243072,I00000395464,,,2013-06-08 00:00:00,,13,6,,0,C,2013_06_PA0280200_I00000395464_INC_NIBRS,,,
16472,68044975,6265404,I00000395135,,,2013-07-25 00:00:00,,19,6,,0,C,2013_07_PA0280200_I00000395135_INC_NIBRS,,,
16472,68044976,6265404,I00000395159,,,2013-07-02 00:00:00,,9,6,,0,C,2013_07_PA0280200_I00000395159_INC_NIBRS,,,
16472,68044952,6287736,I00000390285,,,2013-08-26 00:00:00,,21,6,,0,C,2013_08_PA0280200_I00000390285_INC_NIBRS,,,
16472,68044953,6310068,I00000391040,,,2013-09-24 00:00:00,,14,6,,0,C,2013_09_PA0280200_I00000391040_INC_NIBRS,,,
16472,68044954,6310068,I00000391205,,,2013-09-27 00:00:00,,12,6,,0,C,2013_09_PA0280200_I00000391205_INC_NIBRS,,,
16472,68044955,6310068,I00000391246,,,2013-09-01 00:00:00,,13,6,,0,C,2013_09_PA0280200_I00000391246_INC_NIBRS,,,
16472,68044973,6310068,I00000394958,,,2013-09-19 00:00:00,,16,6,,0,C,2013_09_PA0280200_I00000394958_INC_NIBRS,,,
16472,68044956,6332400,I00000392633,,,2013-10-28 00:00:00,,15,6,,0,C,2013_10_PA0280200_I00000392633_INC_NIBRS,,,
16472,68044960,6332400,I00000393623,,,2013-10-27 00:00:00,,22,6,,0,C,2013_10_PA0280200_I00000393623_INC_NIBRS,,,
16472,68044957,6354732,I00000393439,,,2013-11-21 00:00:00,,15,6,,0,C,2013_11_PA0280200_I00000393439_INC_NIBRS,,,
16472,68044958,6354732,I00000393441,,,2013-11-21 00:00:00,,15,6,,0,C,2013_11_PA0280200_I00000393441_INC_NIBRS,,,
16472,68044959,6354732,I00000393488,,,2013-11-22 00:00:00,,14,6,,0,C,2013_11_PA0280200_I00000393488_INC_NIBRS,,,
16472,68044961,6354732,I00000393661,,,2013-11-22 00:00:00,,13,6,,0,C,2013_11_PA0280200_I00000393661_INC_NIBRS,,,
16472,68044962,6354732,I00000393681,,,2013-11-18 00:00:00,,18,6,,0,C,2013_11_PA0280200_I00000393681_INC_NIBRS,,,
16472,68044963,6354732,I00000393764,,,2013-11-30 00:00:00,,6,6,,0,C,2013_11_PA0280200_I00000393764_INC_NIBRS,,,
16472,68044974,6354732,I00000395079,,,2013-11-29 00:00:00,,9,2,2014-02-09 00:00:00,0,C,2013_11_PA0280200_I00000395079_INC_NIBRS,,,
16472,68044964,6377064,I00000394199,,,2013-12-11 00:00:00,,22,6,,0,C,2013_12_PA0280200_I00000394199_INC_NIBRS,,,
16472,68044965,6377064,I00000394221,,,2013-12-13 00:00:00,,8,6,,0,C,2013_12_PA0280200_I00000394221_INC_NIBRS,,,
16472,68044966,6377064,I00000394244,,,2013-12-13 00:00:00,,19,6,,0,C,2013_12_PA0280200_I00000394244_INC_NIBRS,,,
16472,68044967,6377064,I00000394427,,,2013-12-11 00:00:00,,17,6,,0,C,2013_12_PA0280200_I00000394427_INC_NIBRS,,,
16472,68044968,6377064,I00000394463,,,2013-12-18 00:00:00,,15,6,,0,C,2013_12_PA0280200_I00000394463_INC_NIBRS,,,
16472,68044969,6377064,I00000394569,,,2013-12-20 00:00:00,,12,6,,0,C,2013_12_PA0280200_I00000394569_INC_NIBRS,,,
16472,68044970,6377064,I00000394589,,,2013-12-18 00:00:00,,11,6,,0,C,2013_12_PA0280200_I00000394589_INC_NIBRS,,,
16472,68044971,6377064,I00000394735,,,2013-12-27 00:00:00,,15,6,,0,C,2013_12_PA0280200_I00000394735_INC_NIBRS,,,
16472,68044972,6377064,I00000394879,,,2013-12-31 00:00:00,,22,6,,0,C,2013_12_PA0280200_I00000394879_INC_NIBRS,,,
16472,68044977,6377064,I00000395266,,,2013-12-14 00:00:00,,16,6,,0,C,2013_12_PA0280200_I00000395266_INC_NIBRS,,,
16472,68044978,6377064,I00000395268,,,2013-12-15 00:00:00,,17,6,,0,C,2013_12_PA0280200_I00000395268_INC_NIBRS,,,
16473,68045949,6131413,I00000394799,,,2013-01-04 00:00:00,,8,6,,0,C,2013_01_PA0280300_I00000394799_INC_NIBRS,,,
16473,68045950,6131413,I00000394803,,,2013-01-20 00:00:00,,14,6,,0,C,2013_01_PA0280300_I00000394803_INC_NIBRS,,,
16473,68045951,6131413,I00000394805,,,2013-01-20 00:00:00,,15,6,,0,C,2013_01_PA0280300_I00000394805_INC_NIBRS,,,
16473,68044980,6131413,I00000380278,,,2013-01-11 00:00:00,,22,6,,0,C,2013_01_PA0280300_I00000380278_INC_NIBRS,,,
16473,68044981,6131413,I00000380301,,,2013-01-12 00:00:00,,23,6,,0,C,2013_01_PA0280300_I00000380301_INC_NIBRS,,,
16473,68045952,6153745,I00000394807,,,2013-02-26 00:00:00,,8,6,,0,C,2013_02_PA0280300_I00000394807_INC_NIBRS,,,
16473,68045953,6153745,I00000394808,,,2013-02-26 00:00:00,,10,6,,0,C,2013_02_PA0280300_I00000394808_INC_NIBRS,,,
16473,68044982,6153745,I00000381094,,,2013-02-04 00:00:00,,11,6,,0,C,2013_02_PA0280300_I00000381094_INC_NIBRS,,,
16473,68044983,6153745,I00000381110,,,2013-02-04 00:00:00,,22,6,,0,C,2013_02_PA0280300_I00000381110_INC_NIBRS,,,
16473,68044984,6153745,I00000381152,,,2013-02-05 00:00:00,,22,6,,0,C,2013_02_PA0280300_I00000381152_INC_NIBRS,,,
16473,68044985,6153745,I00000381230,,,2013-02-06 00:00:00,,8,6,,0,C,2013_02_PA0280300_I00000381230_INC_NIBRS,,,
16473,68044986,6153745,I00000381281,,,2013-02-07 00:00:00,,14,6,,0,C,2013_02_PA0280300_I00000381281_INC_NIBRS,,,
16473,68044987,6153745,I00000381297,,,2013-02-08 00:00:00,,20,6,,0,C,2013_02_PA0280300_I00000381297_INC_NIBRS,,,
16473,68044988,6153745,I00000381579,,,2013-02-16 00:00:00,,14,6,,0,C,2013_02_PA0280300_I00000381579_INC_NIBRS,,,
16473,68044989,6153745,I00000381801,,,2013-02-24 00:00:00,,13,6,,0,C,2013_02_PA0280300_I00000381801_INC_NIBRS,,,
16473,68044990,6153745,I00000381818,,,2013-02-25 00:00:00,,12,6,,0,C,2013_02_PA0280300_I00000381818_INC_NIBRS,,,
16473,68044991,6153745,I00000382300,,,2013-02-22 00:00:00,,19,6,,0,C,2013_02_PA0280300_I00000382300_INC_NIBRS,,,
16473,68044992,6153745,I00000382483,,,2013-02-04 00:00:00,,23,6,,0,C,2013_02_PA0280300_I00000382483_INC_NIBRS,,,
16473,68044994,6153745,I00000382510,,,2013-02-28 00:00:00,,14,6,,0,C,2013_02_PA0280300_I00000382510_INC_NIBRS,,,
16473,68044995,6153745,I00000382578,,,2013-02-21 00:00:00,,8,6,,0,C,2013_02_PA0280300_I00000382578_INC_NIBRS,,,
16473,68044993,6176077,I00000382500,,,2013-03-09 00:00:00,,12,6,,0,C,2013_03_PA0280300_I00000382500_INC_NIBRS,,,
16473,68044996,6176077,I00000382608,,,2013-03-16 00:00:00,,19,6,,0,C,2013_03_PA0280300_I00000382608_INC_NIBRS,,,
16473,68044997,6176077,I00000382645,,,2013-03-18 00:00:00,,18,6,,0,C,2013_03_PA0280300_I00000382645_INC_NIBRS,,,
16473,68044998,6176077,I00000382745,,,2013-03-20 00:00:00,,23,6,,0,C,2013_03_PA0280300_I00000382745_INC_NIBRS,,,
16473,68044999,6176077,I00000382747,,,2013-03-12 00:00:00,,19,6,,0,C,2013_03_PA0280300_I00000382747_INC_NIBRS,,,
16473,68045000,6176077,I00000382748,,,2013-03-20 00:00:00,,20,6,,0,C,2013_03_PA0280300_I00000382748_INC_NIBRS,,,
16473,68045001,6176077,I00000382860,,,2013-03-23 00:00:00,,15,6,,0,C,2013_03_PA0280300_I00000382860_INC_NIBRS,,,
16473,68045002,6176077,I00000382874,,,2013-03-24 00:00:00,,12,6,,0,C,2013_03_PA0280300_I00000382874_INC_NIBRS,,,
16473,68045003,6176077,I00000382906,,,2013-03-25 00:00:00,,14,6,,0,C,2013_03_PA0280300_I00000382906_INC_NIBRS,,,
16473,68045004,6176077,I00000383197,,,2013-03-31 00:00:00,,13,6,,0,C,2013_03_PA0280300_I00000383197_INC_NIBRS,,,
16473,68045005,6176077,I00000383215,,,2013-03-30 00:00:00,,19,6,,0,C,2013_03_PA0280300_I00000383215_INC_NIBRS,,,
16473,68045956,6198409,I00000394853,,,2013-04-01 00:00:00,,12,6,,0,C,2013_04_PA0280300_I00000394853_INC_NIBRS,,,
16473,68045006,6198409,I00000383237,,,2013-04-04 00:00:00,,10,6,,0,C,2013_04_PA0280300_I00000383237_INC_NIBRS,,,
16473,68045007,6198409,I00000383318,,,2013-04-06 00:00:00,,19,6,,0,C,2013_04_PA0280300_I00000383318_INC_NIBRS,,,
16473,68045008,6198409,I00000383342,,,2013-04-07 00:00:00,,15,6,,0,C,2013_04_PA0280300_I00000383342_INC_NIBRS,,,
16473,68045009,6198409,I00000383408,,,2013-04-09 00:00:00,,8,6,,0,C,2013_04_PA0280300_I00000383408_INC_NIBRS,,,
16473,68045010,6198409,I00000383461,,,2013-04-10 00:00:00,,11,6,,0,C,2013_04_PA0280300_I00000383461_INC_NIBRS,,,
16473,68045011,6198409,I00000383517,,,2013-04-11 00:00:00,,21,6,,0,C,2013_04_PA0280300_I00000383517_INC_NIBRS,,,
16473,68045012,6198409,I00000383627,,,2013-04-14 00:00:00,,22,6,,0,C,2013_04_PA0280300_I00000383627_INC_NIBRS,,,
16473,68045013,6198409,I00000383655,,,2013-04-15 00:00:00,,18,6,,0,C,2013_04_PA0280300_I00000383655_INC_NIBRS,,,
16473,68045014,6198409,I00000383796,,,2013-04-17 00:00:00,,13,6,,0,C,2013_04_PA0280300_I00000383796_INC_NIBRS,,,
16473,68045015,6198409,I00000383830,,,2013-04-17 00:00:00,,9,6,,0,C,2013_04_PA0280300_I00000383830_INC_NIBRS,,,
16473,68045016,6198409,I00000384268,,,2013-04-24 00:00:00,,14,6,,0,C,2013_04_PA0280300_I00000384268_INC_NIBRS,,,
16473,68045017,6198409,I00000384414,,,2013-04-18 00:00:00,,15,6,,0,C,2013_04_PA0280300_I00000384414_INC_NIBRS,,,
16473,68045018,6198409,I00000384417,,,2013-04-27 00:00:00,,8,6,,0,C,2013_04_PA0280300_I00000384417_INC_NIBRS,,,
16473,68045031,6198409,I00000386250,,,2013-04-19 00:00:00,,17,6,,0,C,2013_04_PA0280300_I00000386250_INC_NIBRS,,,
