bias_id,offense_id
21,77765327
21,77776773
21,77757183
21,77765328
21,77770904
21,77766012
21,77768183
21,77773018
21,77751190
21,77746285
21,77751191
21,77769882
21,77765014
21,77765015
21,77746286
21,77765227
21,77765228
21,77751192
21,77768184
21,77773019
21,77765229
21,77756184
21,77756185
21,77765016
21,77768201
21,77773020
21,77773021
21,77765230
21,77765234
21,77765021
21,77756202
21,77769883
21,77756186
21,77773022
21,77756187
21,77769884
21,77765231
21,77769885
21,77775782
21,77773035
21,77768185
21,77769886
21,77768186
21,77746287
21,77768187
21,77765232
21,77765233
21,77765017
21,77751193
21,77775783
21,77765028
21,77775781
21,77773034
21,77746288
21,77756188
21,77756189
21,77765018
21,77768188
21,77773023
21,77769887
21,77768189
21,77769888
21,77773026
21,77746290
21,77756190
21,77773024
21,77765019
21,77746289
21,77769889
21,77773025
21,77775773
21,77768190
21,77769890
21,77768191
21,77769891
21,77769892
21,77765020
21,77773027
21,77768192
21,77765235
21,77746291
21,77769893
21,77775774
21,77765022
21,77775775
21,77765236
21,77768193
21,77746292
21,77765237
21,77773029
21,77775779
21,77765026
21,77765245
21,77768200
21,77769900
21,77756191
21,77756192
21,77775776
21,77768194
21,77768195
21,77746293
21,77775777
21,77773028
21,77768196
21,77765023
21,77765024
21,77756194
21,77769897
21,77756195
21,77773030
21,77768197
21,77756196
21,77765592
21,77765241
21,77775780
21,77756197
21,77773031
21,77765027
21,77756198
21,77769898
21,77756199
21,77765242
21,77756200
21,77769899
21,77773032
21,77765593
21,77768198
21,77765594
21,77765243
21,77765244
21,77768199
21,77773033
21,77756201
21,77764707
21,77769894
21,77765591
21,77756193
21,77769895
21,77765238
21,77765025
21,77775778
21,77765239
21,77769896
21,77765240
21,77775784
21,77768202
21,77773036
21,77775785
21,77773037
21,77775786
21,77768203
21,77765029
21,77773038
21,77773039
21,77769901
21,77756203
21,77765246
21,77765030
21,77765595
21,77768204
21,77765031
21,77765596
21,77773040
21,77773041
21,77773042
21,77768205
21,77756204
21,77756205
21,77756206
21,77768206
21,77773043
21,77756207
21,77769902
21,77768207
21,77765247
21,77773044
21,77765248
21,77769903
21,77769904
21,77765037
21,77768208
21,77769905
21,77765597
21,77765598
21,77775787
21,77765599
21,77765032
21,77768209
21,77765033
21,77768210
21,77769906
21,77765249
21,77768211
21,77768212
21,77768213
21,77756208
21,77765034
21,77775788
21,77765250
21,77765251
21,77765600
21,77769907
21,77769908
21,77769909
21,77765601
21,77768214
21,77768215
21,77775789
21,77765602
21,77756209
21,77765035
21,77773045
21,77768216
21,77765036
21,77775790
21,77765252
21,77773046
21,77768217
21,77768218
21,77768219
21,77756210
21,77773047
21,77773051
21,77773048
21,77773049
21,77765253
21,77765038
21,77773050
21,77765039
21,77765040
21,77773052
21,77775791
21,77775792
21,77768220
21,77769910
21,77765603
21,77769911
21,77769922
21,77769923
21,77756211
21,77769912
21,77765254
21,77765255
21,77756212
21,77765041
21,77769913
21,77769914
21,77769915
21,77765604
21,77765042
21,77775793
21,77775794
21,77775795
21,77765607
21,77765044
21,77768224
21,77773056
21,77765256
21,77765605
21,77775796
21,77765606
21,77775797
21,77765608
21,77768221
21,77773053
21,77769916
21,77769917
21,77765043
21,77768222
21,77768223
21,77769918
21,77769919
21,77773054
21,77765257
21,77765258
21,77769921
21,77769920
21,77773055
21,77775798
21,77768225
21,77768226
21,77768227
21,77775802
21,77765045
21,77768228
21,77765046
21,77765047
21,77775799
21,77775800
21,77765259
21,77769924
21,77775801
21,77765048
21,77756213
21,77756214
21,77769925
21,77773057
21,77756215
21,77765609
21,77769926
21,77768229
21,77765049
21,77775803
21,77775804
21,77765610
21,77775805
21,77768230
21,77768231
21,77775806
21,77768232
21,77768233
21,77765611
21,77769927
21,77765260
21,77765050
21,77765051
21,77765052
21,77765053
21,77765261
21,77765262
21,77765263
21,77765264
21,77765696
21,77769204
21,77769205
21,77766013
21,77774034
21,77757184
21,77766014
21,77757185
21,77769195
21,77765330
21,77774035
21,77769196
21,77765694
21,77776774
21,77766015
21,77765331
21,77769197
21,77769198
21,77769199
21,77774036
21,77769200
21,77757186
21,77777626
21,77769201
21,77766016
21,77766017
21,77765332
21,77777627
21,77770905
21,77774037
21,77765695
21,77777628
21,77776775
21,77765333
21,77776776
21,77769202
21,77770906
21,77777629
21,77765334
21,77766018
21,77769203
21,77765335
21,77774038
21,77770907
21,77768234
21,77768235
21,77769928
21,77765612
21,77765265
21,77765613
21,77765266
21,77765267
21,77769929
21,77765054
21,77768237
21,77768236
21,77765055
21,77765614
21,77765268
21,77765615
21,77765616
21,77769930
21,77756216
21,77756217
21,77765056
21,77765057
21,77765617
21,77775807
21,77773058
21,77756218
21,77765618
21,77756219
21,77756220
21,77769931
21,77770832
21,77765008
21,77765217
21,77765218
21,77768177
21,77751185
21,77765219
21,77768176
21,77773016
21,77773014
21,77769876
21,77768178
21,77769877
21,77765009
21,77765220
21,77765221
21,77773015
21,77756175
21,77756176
21,77765222
21,77746283
21,77769878
21,77756177
21,77756178
21,77756179
21,77756180
21,77751186
21,77756181
21,77756182
21,77765010
21,77765011
21,77751187
21,77769879
21,77768179
21,77769880
21,77765223
21,77751188
21,77769881
21,77768180
21,77768181
21,77756183
21,77765224
21,77746284
21,77765225
21,77765012
21,77765013
21,77768182
21,77765226
21,77751189
21,77773017
