offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
77773061,68044956,5,C,18,,,
77756222,68044960,5,C,20,,,
77765270,68044957,5,C,20,,,
77765271,68044958,7,C,20,,,
77756221,68044959,2,A,38,,,
77775810,68044961,49,C,20,0,N,
77765619,68044962,45,C,20,,,
77765272,68044963,45,C,18,,,
77770839,68044974,2,C,20,,,
77765273,68044964,45,C,20,,,
77770836,68044965,45,C,20,,,
77770837,68044966,16,C,20,,,
77756223,68044967,23,C,12,,,
77765620,68044968,49,C,20,0,N,
77765274,68044969,45,C,20,,,
77770838,68044970,45,C,20,,,
77756224,68044971,45,C,20,,,
77756225,68044972,5,C,13,,,
77765276,68044977,45,C,20,,,
77756226,68044978,23,C,7,,,
77765648,68045949,49,C,25,0,F,
77773102,68045950,45,C,20,,,
77765077,68045951,45,C,20,,,
77775811,68044980,51,C,20,,,
77765277,68044981,51,C,20,,,
77776739,68045952,14,C,13,,,
77757155,68045953,45,C,20,,,
77768242,68044982,51,C,20,,,
77756227,68044983,14,C,13,,,
77770840,68044984,16,C,25,,,
77770841,68044984,35,C,25,,,
77775812,68044985,49,C,11,0,F,
77765278,68044986,51,C,13,,,
77756228,68044987,51,C,20,,,
77765621,68044988,51,C,20,,,
77765279,68044989,51,C,20,,,
77756229,68044990,51,C,20,,,
77765622,68044991,56,C,20,,,
77775813,68044992,35,C,20,,,
77765623,68044994,49,C,20,0,N,
77773062,68044995,51,C,41,,,
77756230,68044993,45,C,20,,,
77773063,68044996,32,C,20,,,
77773064,68044996,29,C,20,,,
77773065,68044996,36,C,20,,,
77775814,68044997,40,C,13,,,
77773066,68044998,44,C,20,,,
77770842,68044999,5,C,20,,,
77770843,68045000,45,C,20,,,
77776712,68045001,51,C,20,,,
77776713,68045002,51,C,25,,,
77776714,68045003,51,C,20,,,
77776715,68045003,49,C,20,0,N,
77768243,68045004,23,C,24,,,
77776716,68045005,51,C,20,,,
77757156,68045956,49,C,20,0,N,
77756231,68045006,5,C,20,,,
77770844,68045007,44,C,20,,,
77765624,68045008,51,C,20,,,
77773067,68045009,51,C,20,,,
77756232,68045010,45,C,41,,,
77773068,68045011,51,C,25,,,
77768244,68045012,16,C,13,,,
77770845,68045013,51,C,20,,,
77765625,68045014,16,C,40,,,
77773069,68045015,45,C,41,,,
77776717,68045016,45,C,7,,,
77776718,68045017,5,C,40,,,
77765280,68045018,45,C,46,,,
77773071,68045031,45,C,18,,,
77756237,68045041,14,C,13,,,
77765283,68045043,16,C,13,,,
77770863,68045945,51,C,41,,,
77765647,68045948,2,C,24,,,
77757157,68045957,49,C,25,0,F,
77768245,68045019,16,C,20,,,
77768246,68045019,35,C,20,,,
77770846,68045020,51,C,20,,,
77770847,68045021,45,C,25,,,
77765063,68045022,45,C,20,,,
77765064,68045022,2,C,20,,,
77765626,68045023,35,C,20,,,
77765281,68045024,51,C,20,,,
77765282,68045025,51,C,20,,,
77773070,68045026,51,C,20,,,
77765627,68045027,51,C,20,,,
77768247,68045028,16,C,13,,,
77765065,68045029,44,C,41,,,
77768248,68045030,51,C,20,,,
77756233,68045032,56,A,20,,,
77756234,68045032,5,C,20,,,
77765631,68045044,35,C,41,,,
77773073,68045048,47,C,20,,,
77773074,68045842,16,C,13,,,
77773075,68045842,35,C,13,,,
77776740,68045965,45,C,3,,,
77768249,68045033,23,C,7,,,
77765628,68045034,36,C,46,,,
77765629,68045034,43,C,46,,,
77765630,68045034,4,C,46,,,
77776719,68045035,51,C,20,,,
77770848,68045036,16,C,20,,,
77770849,68045036,35,C,20,,,
77756235,68045037,16,C,20,,,
77756236,68045037,35,C,20,,,
77768250,68045038,36,C,20,,,
77768251,68045038,43,C,20,,,
77768252,68045038,4,C,20,,,
77776720,68045039,45,C,20,,,
77773072,68045040,37,C,5,,,
77768253,68045042,35,C,20,,,
77776721,68045045,23,C,8,,,
77776722,68045046,23,C,7,,,
77770850,68045047,51,C,20,,,
77765068,68045843,51,C,20,,,
77756240,68045844,51,C,20,,,
77776723,68045845,43,A,20,,,
77776724,68045846,35,C,13,,,
77770851,68045847,51,C,18,,,
77773076,68045850,20,C,25,,,
77773077,68045850,5,C,25,,,
77765287,68045855,23,C,8,,,
77765649,68045958,45,C,20,,,
77765646,68045943,35,C,20,,,
77765066,68045049,51,C,20,,,
77765067,68045049,16,C,20,,,
77768254,68045050,51,C,20,,,
77756238,68045051,3,C,20,,,
77756239,68045052,16,C,25,,,
77765069,68045848,51,C,20,,,
77776725,68045849,16,C,7,,,
77765284,68045851,49,C,20,0,N,
77765285,68045852,35,C,18,,,
77756241,68045853,2,C,18,,,
77765286,68045854,14,C,20,,,
77773078,68045856,49,C,20,0,N,
77765632,68045857,4,C,20,,,
77773079,68045858,14,C,20,,,
77765288,68045859,23,C,7,,,
77773080,68045860,14,C,18,,,
77773081,68045860,16,C,18,,,
77773082,68045860,35,C,18,,,
77765289,68045862,40,C,20,,,
77770852,68045868,14,C,18,,,
77757154,68045944,47,C,20,,,
77765070,68045861,51,C,20,,,
77765071,68045861,45,C,20,,,
77757158,68045963,16,C,20,,,
77757159,68045963,35,C,20,,,
77773105,68045974,49,C,20,0,N,
77773106,68045974,5,C,20,,,
77765290,68045863,51,C,20,,,
77765633,68045864,45,C,20,,,
77776726,68045865,23,C,8,,,
77756242,68045866,49,C,20,0,F,
77756243,68045866,5,C,20,,,
77765072,68045867,51,C,18,,,
77765073,68045867,5,C,18,,,
77765074,68045869,45,C,20,,,
77765634,68045870,51,C,20,,,
77765291,68045871,16,C,13,,,
77765292,68045871,35,C,13,,,
77770853,68045872,51,C,20,,,
77768255,68045873,51,C,20,,,
77765635,68045874,51,C,20,,,
77765636,68045875,23,C,8,,,
77773083,68045876,16,C,20,,,
77773084,68045876,35,C,20,,,
77768256,68045877,45,C,20,,,
77765637,68045878,5,C,4,,,
77765293,68045879,51,C,20,,,
77765294,68045879,44,C,20,,,
77770854,68045895,35,C,20,,,
77770860,68045928,51,C,40,,,
77765078,68045954,51,C,20,,,
77765080,68045959,45,C,20,,,
77768265,68045964,45,C,20,,,
77757160,68045967,21,C,18,,,
77776727,68045880,44,C,20,,,
77773085,68045881,51,C,20,,,
77773086,68045882,16,C,25,,,
77773087,68045883,16,C,20,,,
77773088,68045883,35,C,20,,,
77776728,68045884,23,C,8,,,
77765638,68045885,23,C,13,,,
77765639,68045885,16,C,13,,,
77765295,68045886,5,C,40,,,
77776729,68045887,23,C,8,,,
77756244,68045888,16,C,13,,,
77776730,68045889,47,C,20,,,
77776731,68045890,45,C,20,,,
77765075,68045891,5,C,7,,,
77768257,68045892,16,C,20,,,
77768258,68045892,35,C,20,,,
77765640,68045893,39,C,41,,,
77765076,68045919,37,C,12,,,
77776741,68045972,49,C,20,0,F,
77776742,68045972,5,C,20,,,
77773089,68045894,51,C,20,,,
77773090,68045896,23,C,24,,,
77756245,68045897,32,C,20,,,
77776732,68045898,16,C,41,,,
77776733,68045898,35,C,41,,,
77756246,68045899,47,C,20,,,
77776734,68045900,51,C,25,,,
77756247,68045901,35,C,13,,,
77770859,68045923,47,C,20,,,
77757152,68045937,8,C,20,,,
77765644,68045938,35,C,23,,,
77773100,68045942,16,C,13,,,
77773101,68045942,35,C,13,,,
77765300,68045946,51,C,13,,,
77765301,68045947,51,C,18,,,
77765079,68045955,45,C,20,,,
77768264,68045960,45,C,20,,,
77765081,68045961,49,C,20,0,N,
77773103,68045962,51,C,20,,,
77770864,68045966,43,C,20,,,
77757161,68045968,20,C,24,,,
77765650,68045969,45,C,20,,,
77773104,68045970,5,C,18,,,
77765651,68045971,16,C,13,,,
77770865,68045973,16,C,20,,,
77770866,68045973,35,C,20,,,
77773091,68045902,51,C,20,,,
77773092,68045902,28,C,20,,,
77773093,68045902,39,C,20,,,
77765296,68045903,16,C,18,,,
77765297,68045903,35,C,18,,,
77773094,68045904,51,C,20,,,
77756248,68045905,51,C,20,,,
77756249,68045905,44,C,20,,,
77776735,68045906,49,C,20,0,N,
77768259,68045907,45,C,20,,,
77756250,68045908,47,C,20,,,
77768260,68045909,45,C,20,,,
77773095,68045910,45,C,20,,,
77756251,68045911,14,C,18,,,
77770855,68045912,16,C,3,,,
77770856,68045912,35,C,3,,,
77765641,68045913,16,C,20,,,
77765642,68045914,5,C,13,,,
77756252,68045915,16,C,20,,,
77756253,68045915,35,C,20,,,
77770857,68045916,45,C,20,,,
77756254,68045917,45,C,20,,,
77756255,68045918,51,C,25,,,
77756256,68045918,5,C,25,,,
77770858,68045920,23,C,7,,,
77768261,68045921,47,C,20,,,
77768262,68045921,2,C,20,,,
77776736,68045922,47,C,20,,,
77768263,68045924,45,C,20,,,
77773096,68045925,39,C,41,,,
77773097,68045926,23,C,8,,,
77765643,68045927,23,C,8,,,
77773098,68045929,14,C,18,,,
77765298,68045930,51,C,20,,,
77773099,68045931,47,C,20,,,
77776737,68045932,45,C,20,,,
77776738,68045933,49,C,20,0,N,
77770861,68045934,44,C,41,,,
77756257,68045935,27,C,7,,,
77757151,68045935,35,C,7,,,
77765299,68045936,45,C,41,,,
77765645,68045939,47,C,20,,,
77757153,68045940,45,C,20,,,
77770862,68045941,5,C,25,,,
77757162,68045975,16,C,13,,,
77773107,68045976,45,C,13,,,
77765082,68045977,47,C,7,,,
77765652,68045978,23,C,13,,,
77770867,68045979,23,C,12,,,
77776743,68045980,2,C,20,,,
77770899,68047569,7,C,10,,,
77770900,68047569,5,C,10,,,
77765653,68045981,45,C,20,,,
77757163,68045982,23,C,8,,,
77765083,68045983,23,C,8,,,
77766009,68046942,41,C,25,,,
77773108,68045984,35,C,20,,,
77776744,68045985,16,C,13,,,
77773111,68045991,47,C,20,,,
77773112,68045991,5,C,20,,,
77765302,68045986,49,C,20,0,N,
77765303,68045986,5,C,20,,,
77776745,68045987,23,C,24,,,
77776746,68045987,5,C,24,,,
77773109,68045988,27,C,20,,,
77773110,68045988,51,C,20,,,
77765304,68045989,49,C,20,0,N,
77765654,68045990,11,C,20,,,
77765655,68045990,2,C,20,,,
77773113,68045992,49,C,4,0,N,
77773114,68045992,5,C,4,,,
77765656,68045993,49,A,20,0,N,
77765657,68045993,41,A,20,,,
77765658,68045993,5,C,20,,,
77765084,68045994,14,C,25,,,
77768267,68045998,2,C,24,,,
77768268,68045998,39,C,24,,,
77776747,68046791,46,C,30,,,
77773115,68045995,51,C,25,,,
77773116,68045995,5,C,25,,,
77768266,68045996,51,C,18,,,
77770868,68045997,49,C,5,0,N,
77770869,68045997,5,C,5,,,
77765659,68045999,40,C,19,,,
77765660,68045999,47,C,19,,,
77765305,68046789,5,C,12,,,
77765306,68046789,16,C,12,,,
77765307,68046790,45,C,8,,,
77765085,68046792,51,C,20,,,
77765976,68046793,49,C,20,0,N,
77765977,68046794,47,C,25,,,
77768269,68046795,51,C,20,,,
77765661,68046796,49,C,20,0,N,
77765662,68046796,5,C,20,,,
77765663,68046797,49,C,38,0,N,
77765664,68046797,5,C,38,,,
77776748,68046798,14,A,20,,,
77765978,68046799,45,C,46,,,
77765979,68046799,11,C,46,,,
77765980,68046799,2,C,46,,,
77768270,68046800,45,C,20,,,
77776749,68046801,56,C,20,,,
77776750,68046802,49,C,20,0,N,
77765665,68046803,5,C,20,,,
77765981,68046804,49,A,38,0,N,
77765982,68046804,5,C,38,,,
77776751,68046805,51,C,20,,,
77770870,68046806,51,C,20,,,
77757164,68046807,45,C,20,,,
77765983,68046812,49,C,18,0,N,
77765308,68046808,23,C,8,,,
77768271,68046809,5,C,20,,,
77770871,68046810,28,C,13,,,
77765666,68046811,51,C,18,,,
77768272,68046813,45,C,7,,,
77770872,68046814,51,C,13,,,
77765667,68046815,51,C,7,,,
77765668,68046816,14,C,30,,,
77776752,68046817,51,C,20,,,
77757165,68046818,41,C,20,,,
77765984,68046819,49,C,20,0,F,
77765985,68046819,5,C,20,,,
77773117,68046820,45,C,13,,,
77773118,68046821,47,C,20,,,
77773119,68046821,5,C,20,,,
77768273,68046822,51,C,20,,,
77768274,68046823,41,C,8,,,
77765987,68046824,16,C,8,,,
77765988,68046824,35,C,8,,,
77765986,68046824,23,C,8,,,
77773120,68046825,49,C,20,0,N,
77773121,68046825,5,C,20,,,
77765669,68046826,28,C,5,,,
77769171,68046827,51,C,20,,,
77770873,68046828,51,C,5,,,
77770874,68046829,16,C,13,,,
77770875,68046829,35,C,13,,,
77765989,68046830,45,C,20,,,
77765670,68046831,51,C,20,,,
77757166,68046832,16,C,5,,,
77757167,68046833,47,C,20,,,
77757168,68046833,41,A,20,,,
77757169,68046833,46,A,20,,,
77769172,68046834,16,C,20,,,
77769173,68046834,35,C,20,,,
77765671,68046835,51,C,20,,,
77770876,68046836,46,C,20,,,
77765990,68046837,45,C,20,,,
77776753,68046838,47,C,20,,,
77776770,68047568,45,C,20,,,
77765674,68046848,35,C,11,,,
77757172,68046849,45,C,18,,,
77770877,68046850,41,C,20,,,
77776754,68046851,11,C,8,,,
77757173,68046852,45,C,25,,,
77757174,68046853,51,C,20,,,
77769176,68046854,23,C,8,,,
77765995,68046869,14,C,20,,,
77765678,68046870,23,C,8,,,
77765679,68046870,47,C,8,,,
77770893,68046907,45,C,20,,,
77757170,68046839,46,C,20,,,
77765991,68046840,11,C,21,,,
77765309,68046841,47,C,20,,,
77757171,68046842,45,C,20,,,
77765310,68046843,7,C,20,,,
77765311,68046844,16,C,13,,,
77765312,68046844,35,C,13,,,
77765672,68046845,14,C,7,,,
77765673,68046845,11,C,7,,,
77769174,68046846,47,C,20,,,
77769175,68046847,45,C,5,,,
77765325,68046944,23,C,8,,,
77769177,68046855,16,C,13,,,
77769178,68046855,35,C,13,,,
77765675,68046856,51,C,20,,,
77765313,68046857,45,C,25,,,
77765676,68046858,5,C,38,,,
77765314,68046859,49,C,20,0,F,
77765315,68046859,28,C,20,,,
77765316,68046859,5,C,20,,,
77770878,68046860,45,C,10,,,
77770879,68046860,5,C,10,,,
77770880,68046861,16,C,13,,,
77770881,68046861,35,C,13,,,
77765992,68046862,16,C,13,,,
77765993,68046862,35,C,13,,,
77770882,68046863,45,C,20,,,
77765677,68046864,49,C,25,0,F,
77773122,68046865,23,C,8,,,
77769179,68046866,51,C,20,,,
77769180,68046867,14,C,20,,,
77765994,68046868,5,C,8,,,
77770883,68046871,47,C,24,,,
77774019,68046872,2,C,20,,,
77770884,68046873,49,C,24,0,F,
77770885,68046873,5,C,24,,,
77765996,68046874,47,C,24,,,
77757175,68046875,5,C,20,,,
77765680,68046876,45,C,20,,,
77765317,68046878,51,C,20,,,
77774021,68046895,49,C,20,0,F,
77774022,68046895,5,C,20,,,
77765689,68046938,45,C,20,,,
77765690,68046943,47,C,20,,,
77765326,68047570,45,C,11,,,
77765997,68046877,5,C,20,,,
77757176,68046879,45,C,24,,,
77769181,68046880,51,C,20,,,
77774020,68046881,21,C,20,,,
77769182,68046882,35,C,20,,,
77765681,68046883,23,C,5,,,
77769183,68046884,51,C,20,,,
77769184,68046885,23,C,8,,,
77769185,68046885,5,C,8,,,
77776755,68046886,45,C,25,,,
77776756,68046887,47,C,20,,,
77765318,68046888,47,C,20,,,
77765319,68046888,28,C,20,,,
77765320,68046888,5,C,20,,,
77776757,68046889,23,C,8,,,
77776758,68046889,2,C,8,,,
77770886,68046890,14,C,20,,,
77765682,68046891,45,C,20,,,
77757177,68046892,14,C,20,,,
77776759,68046893,51,C,20,,,
77770887,68046894,47,C,20,,,
77770888,68046894,28,C,20,,,
77770889,68046894,5,C,20,,,
77765683,68046896,16,C,20,,,
77765998,68046897,47,C,20,,,
77765999,68046897,28,C,20,,,
77766000,68046897,5,C,20,,,
77770890,68046898,45,C,20,,,
77757178,68046899,51,C,20,,,
77765684,68046900,23,C,8,,,
77776760,68046901,47,C,20,,,
77776761,68046901,5,C,20,,,
77770891,68046902,47,C,20,,,
77770892,68046902,5,C,20,,,
77776762,68046903,45,C,20,,,
77766001,68046904,2,C,7,,,
77765321,68046905,23,C,8,,,
77776763,68046906,45,C,25,,,
77766002,68046908,23,C,12,,,
77766003,68046909,23,C,8,,,
77766004,68046910,45,C,20,,,
77774023,68046911,16,C,20,,,
77766005,68046912,47,C,20,,,
77766006,68046912,5,C,20,,,
77776764,68046913,23,C,8,,,
77776765,68046913,5,C,8,,,
77776766,68046913,35,C,8,,,
77774024,68046914,45,C,20,,,
77769186,68046915,47,C,5,,,
77776767,68046916,47,C,20,,,
77769187,68046917,46,C,20,,,
77774025,68046918,45,C,24,,,
77765685,68046919,45,C,20,,,
77770894,68046920,51,C,20,,,
77769188,68046921,51,C,5,,,
77769189,68046921,5,C,5,,,
77769190,68046922,51,C,20,,,
77770895,68046923,23,C,5,,,
77765322,68046924,51,C,20,,,
77757179,68046925,27,C,20,,,
77765323,68046926,16,C,20,,,
77776768,68046927,5,C,38,,,
77766007,68046928,23,C,8,,,
77770896,68046929,16,C,20,,,
77770897,68046929,35,C,20,,,
77776769,68046930,45,C,13,,,
77765324,68046931,45,C,20,,,
77765686,68046932,45,C,36,,,
77769191,68046933,46,C,20,,,
77765687,68046934,47,C,20,,,
77765688,68046935,49,C,20,0,N,
77766008,68046936,45,C,20,,,
77770898,68046937,46,A,20,,,
77774026,68046939,47,C,20,,,
77774027,68046940,23,C,20,,,
77769192,68046941,41,C,20,,,
77769193,68046941,46,C,20,,,
77765329,68047597,5,C,40,,,
77774033,68047590,14,C,18,,,
77765327,68047591,45,C,21,,,
77776773,68047592,51,C,3,,,
77757183,68047593,51,C,20,,,
77765328,68047594,51,C,20,,,
77770904,68047595,23,C,7,,,
77766012,68047596,16,C,13,,,
77768183,68043065,41,C,25,,,
77773018,68043066,45,C,5,,,
77751190,68043067,49,C,20,0,F,
77746285,68043068,49,C,20,0,F,
77751191,68043069,47,C,41,,,
77769882,68043070,39,C,41,,,
77765014,68043071,21,C,20,,,
77765015,68043072,49,C,20,0,N,
77746286,68043073,49,C,20,0,F,
77765227,68043074,49,C,20,0,F,
77765228,68043075,49,C,20,0,F,
77751192,68043076,49,C,20,0,F,
77768184,68043077,41,C,20,,,
77773019,68043078,21,C,20,,,
77765229,68043079,5,C,20,,,
77756184,68043080,5,C,20,,,
77756185,68043081,41,C,20,,,
77765016,68043082,5,C,20,,,
77768201,68043987,41,C,5,,,
77773020,68043083,45,C,20,,,
77773021,68043084,45,C,20,,,
77765230,68043085,49,C,20,0,N,
77765234,68043126,11,C,2,,,
77765021,68043131,2,C,8,,,
77756202,68043990,46,C,20,,,
77769883,68043086,16,C,13,,,
77756186,68043087,45,C,46,,,
77773022,68043088,45,C,20,,,
77756187,68043089,23,C,8,,,
77769884,68043090,45,C,8,,,
77765231,68043091,16,C,13,,,
77769885,68043092,2,C,20,,,
77775782,68043983,45,C,20,,,
77773035,68043985,43,C,20,,,
77768185,68043093,14,C,20,,,
77769886,68043094,49,C,20,0,N,
77768186,68043095,49,C,20,0,N,
77746287,68043096,41,C,20,,,
77768187,68043097,23,C,46,,,
77765232,68043098,14,C,20,,,
77765233,68043099,49,C,20,0,N,
77765017,68043100,21,C,20,,,
77751193,68043102,16,C,13,,,
77775783,68043988,41,C,20,,,
77765028,68043989,49,C,20,0,N,
77775781,68043972,28,C,5,,,
77773034,68043982,39,C,8,,,
77746288,68043101,49,C,20,0,N,
77756188,68043103,46,C,20,,,
77756189,68043104,51,C,32,,,
77765018,68043105,45,C,21,,,
77768188,68043106,23,C,7,,,
77773023,68043107,46,C,20,,,
77769887,68043109,23,C,8,,,
77768189,68043110,23,C,8,,,
77769888,68043111,41,C,12,,,
77773026,68043119,45,C,14,,,
77746290,68043121,11,C,2,,,
77756190,68043125,2,C,8,,,
77773024,68043108,49,C,21,0,N,
77765019,68043112,14,C,18,,,
77746289,68043113,47,C,25,,,
77769889,68043114,49,C,20,0,N,
77773025,68043115,49,C,20,0,N,
77775773,68043116,16,C,13,,,
77768190,68043117,23,C,8,,,
77769890,68043118,49,C,20,0,N,
77768191,68043120,45,C,5,,,
77769891,68043123,21,C,30,,,
77769892,68043124,11,C,2,,,
77765020,68043122,35,C,13,,,
77773027,68043127,45,C,5,,,
77768192,68043128,23,C,8,,,
77765235,68043129,51,C,20,,,
77746291,68043130,16,C,7,,,
77769893,68043132,45,C,25,,,
77775774,68043133,5,C,20,,,
77765022,68043134,51,C,21,,,
77775775,68043135,51,C,20,,,
77765236,68043136,23,C,8,,,
77768193,68043137,45,C,8,,,
77746292,68043138,21,C,5,,,
77765237,68043153,47,C,23,,,
77773029,68043163,49,C,4,0,N,
77775779,68043168,41,C,20,,,
77765026,68043169,11,C,2,,,
77765245,68043980,2,C,8,,,
77768200,68043981,2,C,20,,,
77769900,68043986,45,C,30,,,
77756191,68043139,41,C,12,,,
77756192,68043140,14,C,20,,,
77775776,68043141,43,C,20,,,
77768194,68043142,51,C,20,,,
77768195,68043143,49,C,20,0,N,
77746293,68043144,21,C,20,,,
77775777,68043145,49,C,30,0,N,
77773028,68043146,16,C,13,,,
77768196,68043147,49,C,20,0,N,
77765023,68043149,45,C,20,,,
77765024,68043151,49,C,20,0,N,
77756194,68043155,2,C,20,,,
77769897,68043164,41,C,20,,,
77756195,68043165,45,C,20,,,
77773030,68043166,16,C,13,,,
77768197,68043167,46,C,46,,,
77756196,68043170,8,C,25,,,
77765592,68043960,23,C,8,,,
77765241,68043961,45,C,5,,,
77775780,68043962,45,C,5,,,
77756197,68043963,41,C,20,,,
77773031,68043964,23,C,8,,,
77765027,68043965,45,C,5,,,
77756198,68043966,35,C,13,,,
77769898,68043967,49,C,20,0,N,
77756199,68043968,23,C,8,,,
77765242,68043969,41,C,20,,,
77756200,68043970,41,C,20,,,
77769899,68043971,45,C,20,,,
77773032,68043973,51,C,3,,,
77765593,68043974,30,C,14,,,
77768198,68043975,23,C,46,,,
77765594,68043976,45,C,20,,,
77765243,68043977,45,C,21,,,
77765244,68043977,37,C,21,,,
77768199,68043978,2,C,2,,,
77773033,68043979,41,C,20,,,
77756201,68043984,23,C,8,,,
77764707,68043148,2,C,20,,,
77769894,68043150,49,C,20,0,N,
77765591,68043152,47,C,5,,,
77756193,68043154,2,C,20,,,
77769895,68043156,49,C,20,0,N,
77765238,68043157,41,C,20,,,
77765025,68043158,41,C,20,,,
77775778,68043159,41,C,20,,,
77765239,68043160,16,C,13,,,
77769896,68043161,23,C,8,,,
77765240,68043162,45,C,8,,,
77775784,68043991,51,C,21,,,
77768202,68043992,51,C,20,,,
77773036,68043993,51,C,13,,,
77775785,68043994,45,C,18,,,
77773037,68043995,14,C,18,,,
77775786,68043996,45,C,20,,,
77768203,68043997,5,C,13,,,
77765029,68043998,2,C,7,,,
77773038,68043999,11,C,20,,,
77773039,68043999,35,C,20,,,
77769901,68044000,23,C,7,,,
77756203,68044001,39,C,13,,,
77765246,68044002,16,C,7,,,
77765030,68044003,23,C,7,,,
77765595,68044004,2,C,2,,,
77768204,68044005,23,C,7,,,
77765031,68044006,51,C,20,,,
