arrestee_id,weapon_id,nibrs_arrestee_weapon_id
25447565,1,25468907
25446591,1,25468906
25307623,1,25327055
25446595,1,25468909
26270779,1,26292822
24115250,1,24134380
24265481,1,24285717
24264497,1,24284878
24264502,1,24284883
24264494,1,24284875
24264501,1,24284882
25307647,1,25327077
25803255,1,25824983
25307654,1,25327085
25306687,1,25327947
25803256,1,25825726
25804092,1,25824979
25803257,1,25825727
25804094,1,25824981
25803254,1,25824982
25804095,1,25825728
26802547,1,26825463
26706842,1,26729258
26802542,1,26825456
23973984,1,23994065
24265505,1,24285743
24870154,1,24890346
24870156,1,24890348
24870143,1,24890333
24870142,1,24890332
25002532,1,25024548
25002534,1,25023674
25004330,1,25024551
25004315,1,25024537
25004313,1,25024535
25002537,1,25023678
25004331,1,25023676
24868077,1,24888096
25002542,1,25023682
25140197,1,25160469
25140203,1,25161197
26023177,1,26045708
26023176,1,26045707
25307704,1,25327137
26023175,1,26045706
25804184,1,25825081
26023972,1,26045088
24264578,1,24284961
24115330,1,24134471
24115359,1,24134502
24116090,1,24135394
24265531,1,24285768
24116084,1,24135389
24265526,1,24284967
24115358,1,24135416
24265532,1,24284974
24116107,1,24135407
23974017,1,23994088
24115345,1,24134491
24870199,1,24888146
25004343,1,25024565
24264577,1,24284960
24115454,1,24134602
24116164,1,24135463
24116135,1,24134536
24116134,1,24135434
24116142,1,24135441
24115403,1,24135440
24115398,1,24134544
24115397,1,24134543
26486718,1,26509723
24396343,1,24414434
24265634,1,24285018
24264604,1,24284985
24265628,1,24285011
24265548,1,24285012
24265618,1,24284999
24265544,1,24285000
24395235,1,24414411
24395236,1,24414412
24264599,1,24284980
24396342,1,24415915
24265617,1,24284998
24694989,1,24715216
24265635,1,24285019
24264606,1,24284989
24265630,1,24285014
24264602,1,24284983
24265624,1,24285006
24395274,1,24415927
24395291,1,24414459
24395273,1,24414446
24534261,1,24554115
24396355,1,24415928
24395303,1,24414471
24396368,1,24414470
24396356,1,24415929
24396361,1,24415938
24535367,1,24554101
24396354,1,24415925
24396370,1,24415946
24395263,1,24414436
24535382,1,24555417
25004349,1,25024569
24870206,1,24890399
25447667,1,25468985
24534294,1,24554146
24534289,1,24555450
24534287,1,24554140
24534286,1,24554139
24694210,1,24714026
24868142,1,24888158
25002609,1,25024752
24534277,1,24555441
24694209,1,24714025
24534292,1,24554145
24870215,1,24890408
25306794,1,25328062
24870209,1,24890400
25140232,1,25160499
25140949,1,25161196
25140950,1,25160475
25447669,1,25468991
25002562,1,25023704
25140234,1,25160502
25004380,1,25024601
25004382,1,25024603
25002566,1,25024707
25002560,1,25023702
25002570,1,25024710
25002569,1,25024709
25002573,1,25024712
25004383,1,25024605
25002581,1,25024721
25002587,1,25024726
25002571,1,25024711
25002583,1,25024604
25002589,1,25024728
25002588,1,25024727
25004372,1,25024594
25004369,1,25024590
25002574,1,25024596
26804033,1,26827121
25004395,1,25024617
25002599,1,25024738
25004399,1,25024620
25004400,1,25024743
25002596,1,25024735
25004404,1,25024750
25002592,1,25024731
25002594,1,25024733
25002595,1,25024734
25002597,1,25024736
25002602,1,25024742
25002593,1,25024732
25002601,1,25024741
25004401,1,25024621
25002604,1,25024745
25002598,1,25024737
25004396,1,25024618
25004394,1,25024616
25004393,1,25024615
25004403,1,25024623
25306795,1,25328063
25448640,1,25468246
25306796,1,25328064
25140219,1,25160487
25140223,1,25160492
25140225,1,25160494
25140972,1,25161219
25140224,1,25160493
25140965,1,25161211
25140973,1,25161220
25447670,1,25468248
25140220,1,25160489
25140957,1,25161204
26023978,1,26045094
25804222,1,25825120
25140977,1,25161225
25140240,1,25160508
25140235,1,25160503
25306783,1,25328051
25140239,1,25160507
25140979,1,25161227
25140982,1,25161230
25140976,1,25161224
25140981,1,25161229
25140983,1,25161231
25306777,1,25328045
25306778,1,25328046
25140236,1,25160504
25140980,1,25161228
25804223,1,25825121
25448626,1,25468976
25448645,1,25468994
25306786,1,25327161
25306788,1,25328055
25803387,1,25825850
26622856,1,26645603
26622858,1,26645605
26622877,1,26645627
25306802,1,25328070
25306813,1,25328086
25448646,1,25468996
25307754,1,25327172
25306814,1,25328087
25306819,1,25328091
25307742,1,25328069
25306818,1,25328090
25306805,1,25328076
25306804,1,25328075
25307746,1,25327166
25307753,1,25327171
26269398,1,26291475
25306799,1,25328067
25448642,1,25468992
25307743,1,25328071
25307747,1,25327167
25306816,1,25328089
25306800,1,25327165
26023985,1,26045102
25804224,1,25825122
25803389,1,25825853
26023233,1,26045761
26023980,1,26045096
26023979,1,26045095
26622855,1,26645602
26486535,1,26509076
26706865,1,26728674
26802582,1,26825497
26802581,1,26825494
25448679,1,25468272
25448678,8,25469031
25448672,1,25469025
25447674,1,25469000
25448655,1,25469006
26023201,1,26045728
25448665,1,25468259
25448664,1,25468258
25447687,1,25469022
26023995,1,26045731
26023207,1,26045734
26706859,1,26729273
26706864,1,26728675
26486719,1,26509724
26024016,1,26045132
26486534,1,26509075
26024018,1,26045134
26706199,1,26729278
26024013,1,26045128
26802579,1,26825496
24116060,1,24134452
24116063,1,24135374
24694198,1,24714013
24694974,1,24715200
24870181,1,24888130
24868114,1,24888131
25002529,1,25023671
25002527,1,25023669
25002526,1,25024543
25307719,1,25327148
25306755,1,25328017
25306759,1,25328022
25803392,1,25825857
25804215,1,25825116
25804214,1,25825115
25804213,1,25825839
26023960,1,26045074
25803395,1,25825861
25804232,1,25825126
24395267,1,24414441
23974014,1,23993241
23974022,1,23994093
23974021,1,23994092
24116100,1,24135401
24116101,1,24135402
24115342,1,24134488
23974016,1,23994087
23974019,1,23994090
23974018,1,23994089
23974020,1,23994091
23974988,1,23993242
24115341,1,24135411
23974990,1,23993244
23974989,1,23993243
24534260,1,24554114
23974991,1,23993245
24534271,1,24554124
24535386,1,24555421
24535385,1,24555420
24115364,1,24135421
24115402,1,24134548
24535406,1,24555443
24116118,1,24135420
24115374,1,24134518
24116117,1,24134504
24116115,1,24135418
24264610,1,24284993
24396353,1,24415924
24534268,1,24555435
24115390,1,24134537
24116138,1,24135437
24264609,1,24284992
25448654,1,25469004
24116124,1,24135424
24116123,1,24135423
25307731,1,25328037
25804244,1,25825137
24534279,1,24554132
24535407,1,24555444
24395290,1,24415937
24695006,1,24714040
24695008,1,24715231
24265633,1,24285017
24265636,1,24285021
24396360,1,24415936
24265632,1,24285016
24265638,1,24285023
24265626,1,24285008
24265625,1,24285007
24265639,1,24285024
24868138,1,24890398
24534284,1,24554137
24534283,1,24554136
24265551,1,24285020
24265619,1,24285001
24534285,1,24554138
24870197,1,24890390
25448656,1,25469008
24535421,1,24555457
24535420,1,24555456
24535417,1,24555453
24535422,1,24555458
24395295,1,24415940
24396367,1,24415944
24535428,1,24554147
24534300,1,24554152
24396364,1,24414466
24396363,1,24415941
24870208,1,24890402
24395299,1,24415942
24396372,1,24414481
24695031,1,24715253
24695034,1,24715257
24535415,1,24554142
26706897,1,26729706
24535427,1,24555464
24694219,1,24714036
24870201,1,24888147
26023996,1,26045739
24535431,1,24555468
24535437,1,24555475
24535441,1,24555479
24535442,1,24555480
24534295,1,24555467
24535438,1,24555476
24534297,1,24554149
24534313,1,24554165
24534307,1,24554159
24534309,1,24554161
24534306,1,24554158
24534310,1,24554162
24535446,1,24555483
24695032,1,24715255
24695017,1,24715238
24870210,1,24890403
24868132,1,24890394
25804272,1,25825166
24870198,1,24888145
26486684,1,26507693
24694238,1,24714061
24695054,1,24715273
24695055,1,24715274
24695040,1,24715262
24695042,1,24715264
24694240,1,24714063
25448666,1,25468261
25448671,1,25469024
24870211,1,24890404
24695051,1,24715270
24694241,1,24714064
24695047,1,24715266
24695048,1,24715267
25004361,1,25024578
25140966,1,25161212
25447686,1,25468260
25448669,1,25469021
26023997,1,26045113
26622867,1,26645799
24870213,1,24890406
24870219,1,24890412
24870225,1,24890417
24868144,1,24890410
25002563,1,25023705
25002564,1,25024706
24870222,1,24888164
24870214,1,24890407
25002567,1,25024588
24870216,1,24888159
24868143,1,24888160
24870224,1,24890415
25447719,1,25468294
25306771,1,25328039
25447701,1,25468276
25448684,1,25469036
25447688,1,25468262
26023212,1,26045740
25448668,1,25469020
26023214,1,26045742
26023213,1,26045741
25448687,1,25469039
25448686,1,25469038
25002575,1,25024713
25306785,1,25328054
25004389,1,25024611
25002572,1,25024593
25004376,1,25024715
25140216,1,25161213
25002568,1,25024708
25004373,1,25024595
25004384,1,25024606
25140967,1,25161214
25002585,1,25024724
25002578,1,25024718
25002576,1,25024716
25306776,1,25328044
25140959,1,25161206
25140958,1,25161205
25306775,1,25328043
25140208,1,25160477
25140207,1,25160476
25140951,1,25161198
25447707,1,25468282
25306774,1,25328042
25447704,1,25468279
25447705,1,25468280
25448688,1,25469040
25803433,1,25825899
26023216,1,26045744
25804257,1,25825884
25804258,1,25825150
25140969,1,25161217
25140226,1,25160495
25140968,1,25161215
25140229,1,25160497
25306790,1,25328057
26270848,1,26292889
26270850,1,26292891
26270849,1,26292890
25140233,1,25160501
25140975,1,25161223
25306792,1,25328060
25448695,1,25469047
25306782,1,25328050
25306781,1,25328049
25448689,1,25469041
25140221,1,25160490
25307736,1,25327159
25307740,1,25327163
25803434,1,25825900
25447708,1,25468283
26023234,1,26045139
25804265,1,25825159
26023221,1,26045124
26023220,1,26045748
25307745,1,25328074
25306806,1,25328077
25306810,1,25328083
25307739,1,25327162
25448697,1,25469050
25447714,1,25468288
25448705,1,25469058
25448708,1,25469060
25306803,1,25328073
25448698,1,25469051
25448701,1,25469054
25448700,1,25469053
25448703,1,25469056
25448702,1,25469055
25447722,1,25468297
25804270,1,25825164
25804269,1,25825163
25804268,1,25825162
25804274,1,25825168
25804276,1,25825170
25448715,1,25469068
25803435,1,25825901
25448720,1,25468304
25448723,1,25469076
26486545,1,26507692
26486687,1,26507696
26269408,1,26291487
25447729,1,25468302
25448727,1,25469080
25803443,1,25825911
25448725,1,25469078
25448714,1,25469067
25803432,1,25825898
25803423,1,25825889
26622889,1,26645637
25803437,1,25825903
25803436,1,25825902
25804285,1,25825177
25804298,1,25825191
25803440,1,25825906
26024022,1,26045140
26024014,1,26045129
26024017,1,26045133
26024019,1,26045135
25804291,1,25825185
26023237,1,26045141
26024028,1,26045147
25804278,1,25825172
25804288,1,25825181
26023235,1,26045762
25804279,1,25825173
25804294,1,25825187
25803447,1,25825914
26622890,1,26645638
25803441,1,25825907
25803448,1,25825915
26269413,1,26292900
26269418,1,26292905
26270859,1,26292901
26023230,1,26045760
26486682,1,26509087
26486685,1,26509093
26486679,1,26509085
26486546,1,26509089
23974930,1,23993173
25803246,1,25825717
24115260,1,24135299
24396262,1,24414343
23974929,1,23993172
24115991,1,24135301
23973954,1,23994035
25002475,1,25023611
25004272,1,25024496
25306695,1,25327955
24534171,1,24555345
24116027,1,24135341
25307662,1,25327093
24115274,1,24134406
24535317,1,24554036
24116022,1,24135335
24116026,1,24135340
25446613,1,25468193
24535319,1,24555335
24535318,1,24555334
24265486,1,24284895
24264524,1,24284903
24534170,1,24554040
25140143,1,25160412
24534169,1,24555343
24535330,1,24555350
24395174,1,24415838
25140140,1,25160409
25140146,1,25160414
24694947,1,24715173
25004275,1,25024499
25140147,1,25161166
24868087,1,24888104
24868057,1,24888075
25307658,1,25327952
26484600,1,26508979
24694959,1,24715184
24694180,1,24713997
24694965,1,24715191
24694182,1,24713999
25140159,1,25161172
25804087,1,25824974
25307677,1,25327105
25446607,1,25468188
25140173,1,25160444
25306714,1,25327973
24868108,1,24888124
24870178,1,24890371
26484590,1,26507604
25306718,1,25327981
25803247,1,25825718
25307684,3,25327113
25140164,1,25160433
25004307,1,25024529
25002500,1,25024520
25307698,1,25327131
25140936,1,25160448
25140925,1,25160431
25307694,1,25327991
25306732,1,25327126
25140198,1,25161193
25140942,1,25160461
25140191,1,25161188
25140947,1,25161191
25140948,1,25161192
25307699,1,25327130
26023847,1,26044962
25306750,1,25328010
25307730,1,25327155
25306763,1,25328028
25307729,1,25327154
25306770,1,25328036
25447580,1,25468927
25306758,1,25328020
25306756,1,25328018
26023851,1,26044966
25307716,1,25328011
25306746,1,25328005
26486429,1,26508967
25447582,1,25468930
26269327,1,26291406
26486433,1,26507608
26023862,1,26044976
26023864,1,26044980
26023859,1,26044974
25803270,1,25825742
25804106,1,25824993
24264508,1,24284888
24265474,1,24284866
24264505,1,24285718
24265482,1,24285719
24265480,1,24284865
24264503,1,24284884
24264507,1,24284887
24265484,1,24284889
24264495,1,24284876
24264504,1,24284885
24264493,1,24284874
24265479,1,24285716
24264498,1,24284879
24264499,1,24284880
24264506,1,24284886
24265483,1,24285720
24264500,1,24284881
26023057,1,26043586
24396254,1,24415824
24396255,1,24414338
24395164,1,24414339
24396257,1,24415827
24396253,1,24415825
24395165,1,24414340
24396256,1,24415826
24395166,1,24414341
24395163,1,24414337
24395162,1,24414336
24395172,1,24415836
24395168,1,24414344
24396263,1,24415832
24396258,1,24415828
24396261,1,24415831
24395170,1,24414346
24395167,1,24414342
24396260,1,24415830
24396264,1,24415833
24396259,1,24415829
24395171,1,24414347
24395169,1,24414345
24396278,1,24415853
24395180,1,24415849
24395181,1,24414352
24396272,1,24415846
24396273,1,24415847
24395176,1,24415842
24396270,1,24415844
24395184,1,24414355
24395183,7,24414354
24395182,7,24414353
24396268,1,24415839
24396267,1,24415837
25004258,1,25024481
25004259,1,25024482
25004256,1,25023606
25002469,1,25024480
25004257,1,25024479
25002470,1,25023608
25002467,1,25023605
25002465,1,25024477
25004260,1,25024483
25004264,1,25024486
25004265,1,25024487
25002474,1,25024491
25004263,1,25024485
25004262,1,25023609
25002473,1,25024490
25004267,1,25024492
25002472,1,25024489
25004266,1,25024488
25002471,1,25023610
25803275,1,25825747
25804089,1,25824977
25804109,1,25824995
25804093,1,25824980
25804108,1,25824994
25803272,1,25825744
25803273,1,25825746
25804100,1,25824987
25803274,1,25824996
25803251,1,25825723
25803267,1,25825739
25803264,1,25825735
25803271,1,25825743
25803252,1,25825724
25804104,1,25824991
25804091,1,25824978
25803280,1,25825002
25803281,1,25825006
25803283,1,25825751
25804117,1,25825009
25803276,1,25825748
25803287,1,25825013
25804113,1,25825003
25803279,1,25825001
25804118,1,25825010
25803294,1,25825763
25804132,1,25825024
25803307,1,25825031
25803290,1,25825758
25804122,1,25825756
25803288,1,25825755
25803301,1,25825768
25803292,1,25825759
25804131,1,25825022
25803296,1,25825764
25804121,1,25825014
25803291,1,25825757
25804140,1,25825032
25803308,1,25825033
25804149,1,25825040
25804174,1,25825071
25803320,1,25825784
25803343,1,25825805
25803335,1,25825059
25803305,1,25825773
25803314,1,25825781
25803331,1,25825795
25804170,1,25825067
25804163,1,25825058
25803332,1,25825796
25804141,1,25825034
25803313,1,25825780
25803330,1,25825057
25803315,1,25825782
25803346,1,25825809
25804165,1,25825060
25804153,1,25825047
25804161,1,25825056
25803353,1,25825813
25803355,1,25825815
25803344,1,25825806
25804187,1,25825083
25804186,1,25825082
25804175,1,25825072
25803356,1,25825816
25803376,1,25825110
25803375,1,25825834
25803374,1,25825833
25804194,1,25825090
25804195,1,25825091
25803365,1,25825825
25804202,1,25825100
25803373,1,25825108
25804203,1,25825103
25803361,1,25825824
25804200,1,25825096
25803367,1,25825102
25803362,1,25825097
24265514,1,24284943
24396312,1,24414399
24264595,1,24285772
23974004,1,23994079
24535360,1,24555392
23973998,1,23994076
23974000,1,23994077
24264563,1,24284944
23974973,1,23993219
24264596,1,24284977
24115353,1,24134497
23974001,1,23994078
24264598,1,24284979
24116102,1,24135403
24116108,1,24135408
24115335,1,24134479
25140176,1,25160449
25140937,1,25161180
25140177,1,25160450
25307674,1,25327103
24534235,1,24554091
24534266,1,24555432
24395227,1,24414403
24265523,1,24285757
24396331,1,24415901
24115357,1,24134501
24115356,1,24134500
24116106,1,24135406
24115372,1,24134517
24115387,1,24134534
24116111,1,24135414
24116113,1,24135415
24115391,1,24134538
24115340,1,24134485
24116119,1,24134508
24116133,1,24135432
24116103,1,24135404
24395228,1,24414404
25004321,1,25023668
25004317,1,25024539
25004319,1,25023664
25002525,1,25023666
25140189,1,25160462
25306705,1,25327965
26804008,1,26827097
25306709,1,25327101
24265629,1,24285013
24395229,1,24414406
24395230,1,24414407
24265527,1,24284968
24265545,1,24285010
24264580,1,24284963
24265522,1,24285756
24264588,1,24285762
24264586,1,24284969
24694995,1,24714031
25447596,1,25468204
24535371,1,24555402
24535397,1,24554119
25447629,1,25468948
25002523,1,25023662
25004314,1,25024536
26023081,1,26043610
26023080,1,26043609
24535398,1,24554120
24695000,1,24715227
24396345,1,24414437
24534263,1,24554117
24395294,1,24414462
24395233,1,24414410
25004357,1,25024576
24870151,1,24890343
26486436,1,26508973
26486437,1,26507610
26484595,1,26507611
25803316,1,25825043
25803317,1,25825046
25804151,1,25825044
25804152,1,25825045
24535426,1,24555463
24535423,1,24555459
24535377,1,24555408
24695016,1,24714048
24695021,1,24714051
24534262,1,24554116
24695019,1,24715241
24534303,1,24554154
24534276,1,24554129
24535404,1,24554130
24695007,1,24715230
25004326,1,25024546
24534302,1,24554153
24534299,1,24554151
24694230,1,24714050
24535409,1,24554131
24694231,1,24714053
24694227,1,24714045
24868111,1,24890370
24870165,1,24890356
24868125,1,24888140
24868121,1,24888137
25447633,1,25468949
25002553,1,25023696
24868097,1,24888115
24868096,1,24888114
24870168,1,24890360
25004366,1,25024585
25002556,1,25023699
26023861,1,26044977
26486447,1,26508985
26486446,1,26508983
26952763,1,26976248
24695039,1,24715261
24695037,1,24715259
24694239,1,24714062
24695005,1,24714037
24870189,1,24890382
26623785,1,26645757
24695046,1,24715265
24695041,1,24715263
24695049,1,24715268
24695052,1,24715271
24695003,1,24715228
24694222,1,24714041
24695004,1,24715229
26270794,1,26291430
24695022,1,24715243
25002539,1,25023680
25004360,1,25024579
25004334,1,25024554
25002555,1,25023697
25002536,1,25023677
25448621,1,25468973
25306703,1,25327963
25447631,1,25468208
25447632,1,25468209
26023869,1,26044984
26023867,1,26044982
26023973,1,26045089
25804136,1,25825027
26486434,1,26508970
26952581,1,26976280
25448623,1,25468974
26486667,1,26507676
25002546,1,25023685
25140960,1,25161207
24868118,1,24888135
24870200,1,24890391
24868129,1,24890392
25140956,1,25161203
26270801,1,26291440
26270800,1,26291439
24870183,1,24890375
25002557,1,25023700
24870195,1,24890388
24868127,1,24888143
25140195,1,25160467
24868136,1,24890397
24868116,1,24888133
24870184,1,24890376
24870190,1,24890383
24870191,1,24890385
24870192,1,24890386
24870204,1,24890395
24868135,1,24890396
24868115,1,24888132
25002558,1,25024580
25804219,1,25825119
25307678,1,25327106
26023872,1,26044987
25307675,1,25327104
25448624,1,25468238
26486454,1,26508993
26802534,1,26827099
25004367,1,25024586
25140212,1,25160481
25004364,1,25024583
25002579,1,25024719
25140211,1,25160480
25004370,1,25024591
25004374,1,25024597
25002580,1,25024720
25004353,1,25024572
25002577,1,25024717
25140200,1,25161195
26269355,1,26291434
26270795,1,26291433
25140205,1,25160473
25140204,1,25160472
25306728,1,25327120
25804228,1,25825123
26023881,1,26044996
25803340,1,25825070
25803341,1,25825803
26802535,1,26825448
26804009,1,26827098
26802537,1,26825451
25140230,1,25160498
25140214,1,25160483
25140963,1,25161209
25140218,1,25161216
25140971,1,25161218
26706866,1,26728676
25140962,1,25160484
25140228,1,25161221
25307700,1,25327133
25447609,1,25468963
26023092,1,26045003
26023976,1,26045092
26486502,1,26509044
25307692,1,25327121
26270810,1,26292851
25307687,1,25327116
26269349,1,26291427
26269350,1,26292836
26270803,1,26292843
26270804,1,26292844
25804217,1,25825841
25307705,1,25327138
25447653,1,25468226
25447652,1,25468225
25306752,1,25328013
25307725,1,25327151
26486661,1,26507671
25307689,1,25327118
26270847,1,26292888
25306731,1,25327125
26023122,1,26043648
26706156,1,26728615
26622814,1,26645559
26706197,1,26729277
25447662,1,25468240
26023916,1,26043660
25804221,1,25825844
26269402,1,26291479
26270846,1,26292887
26486662,1,26507672
25447651,1,25468224
26023926,1,26043668
25447666,1,25468245
26023922,1,26045038
25803360,1,25825823
25804192,1,25825088
25804193,1,25825089
26623833,1,26645617
26023974,1,26045090
26952760,1,26975219
26270828,1,26291460
26486459,1,26508999
26623790,1,26645762
26269377,1,26291458
26023945,1,26045058
26270841,1,26291480
25804239,1,25825132
26023148,1,26043679
26023155,1,26043685
25804225,1,25825849
25803370,1,25825104
25803384,1,25825846
25804208,1,25825109
25804231,1,25825125
25803371,1,25825830
26270842,1,26292884
25803369,1,25825828
26023920,1,26045036
26706198,1,26728680
26706871,1,26728679
26804014,1,26825459
26484615,1,26507625
26706139,1,26729206
24115296,1,24134426
24115288,1,24134418
24115299,1,24134429
24395189,1,24414361
23973978,1,23994059
24115291,1,24134421
25447615,1,25468969
25448616,1,25468970
25448617,1,25468229
26023929,1,26045044
26952532,1,26976230
26952742,1,26975201
26952540,1,26976237
24264527,1,24284906
24116051,1,24135366
24694951,1,24713991
24115311,1,24135361
24116045,1,24134441
24115319,1,24134456
24115317,1,24134451
24116066,1,24135376
24116036,1,24134431
24116068,1,24135377
24116070,1,24135379
24115309,1,24134438
24115306,1,24134436
24115308,1,24135357
24116055,1,24134446
26952737,1,26975196
25004306,1,25023649
25140136,1,25160405
24870126,1,24890316
26270784,1,26291411
26023102,1,26045007
25803327,1,25825790
26952794,1,26975251
24535329,1,24554044
24265506,1,24285744
26623768,1,26645741
24396297,1,24415871
24395204,1,24414375
24535337,1,24555359
24534184,1,24555361
24265501,1,24285738
24396294,1,24415867
24395202,1,24414373
25004310,1,25024532
26486491,1,26507652
25306690,1,25327950
25306688,1,25327948
25804162,1,25825792
26952539,1,26976235
26952734,1,26975192
24395221,1,24414396
24396307,1,24414394
24395223,1,24414397
24535340,1,24555365
24395215,1,24414390
24395218,1,24414392
24395219,1,24414393
24395217,1,24414391
25002519,1,25023658
26023120,1,26043647
25803337,1,25825800
26952533,1,26975191
26952534,1,26976231
26270788,1,26291417
24534198,1,24554057
24535344,1,24555374
25004316,1,25024538
25004320,1,25023667
26023106,1,26045008
25804147,1,25825039
25803338,1,25825801
24694976,1,24714012
24694205,1,24714020
24694191,1,24715198
26952748,1,26975207
24694203,1,24715211
26023093,1,26043621
24694195,1,24714011
25004328,1,25024549
25002533,1,25023673
25004325,1,25024544
25004324,1,25024542
25140912,1,25161158
24870164,1,24890355
25306689,1,25327949
26952537,1,26975195
25004333,1,25024553
24870173,1,24890365
24870175,1,24890368
25448629,1,25468241
25004342,1,25024564
25004341,1,25024563
25004352,1,25024571
25004335,1,25024555
25004339,1,25024560
24868107,1,24890362
25002538,1,25023679
25002543,1,25024562
25140132,1,25160402
26023889,1,26045004
26023099,1,26043628
25307656,1,25327087
25804164,1,25825799
26952753,1,26975213
25306710,1,25327968
26269331,1,26291410
25002559,1,25023701
25002552,1,25023694
25002551,1,25023693
25004362,1,25024581
25002550,1,25023692
25140133,1,25160403
25803364,1,25825101
25306707,1,25327098
26269334,1,26291414
25448643,1,25468993
25448648,1,25468998
25448647,1,25468997
25803342,1,25825804
25803347,1,25825808
25803348,1,25825810
25306702,1,25327962
25448657,1,25469009
25140156,1,25161171
25140922,1,25160421
25140154,1,25160424
25140158,1,25160423
25307683,1,25327112
25140153,1,25160422
25448652,1,25469003
25306716,1,25327979
25307676,1,25327978
25447676,1,25469001
25803354,1,25825814
25447685,1,25469018
25306730,1,25327124
25307682,1,25327111
25306741,1,25327999
25307693,1,25327122
25307690,1,25327119
26269333,1,26292825
25804201,1,25825098
25803357,1,25825817
25804183,1,25825820
26484613,1,26507626
25448676,1,25469029
25447694,1,25468268
25448677,1,25469030
25447699,1,25468274
25448682,1,25469034
25448683,1,25469035
26622800,1,26645737
26023906,1,26045023
25447692,1,25469028
25447691,1,25468265
25447690,1,25468264
25447703,1,25468278
25804199,1,25825095
26802489,1,26825405
26802488,1,26825404
26706769,1,26728589
26486637,1,26507644
26484611,1,26507624
26023130,1,26043659
26023131,1,26043658
26269346,1,26291426
26269348,1,26292834
26023138,1,26043666
25803379,1,25825837
25803368,1,25825827
25804216,1,25825117
25803372,3,25825106
25803372,22,25825831
25804205,1,25825105
26622803,1,26645548
26622804,1,26645739
26706134,1,26729202
26622801,1,26645546
24115978,1,24135294
26023103,1,26043631
26023888,1,26043624
26270793,1,26292835
24868039,1,24888056
24870108,1,24890300
24870107,1,24888058
25447627,1,25468947
26269345,1,26292833
26023898,1,26045016
26023918,1,26045034
25306678,1,25327939
25306676,1,25327937
26023947,1,26045063
26023943,1,26043681
26023151,1,26045057
26023162,1,26043691
25803278,1,25824999
25804112,1,25825000
25803277,1,25825749
24115990,1,24134397
24115262,1,24134396
24396290,1,24414367
24116003,1,24135315
24395188,1,24414359
24115279,1,24135338
24265504,1,24285742
24396284,1,24415858
24264539,1,24284917
26023119,1,26043646
24395198,1,24414371
24396295,1,24415868
26023124,1,26045013
26623788,1,26645760
26952735,1,26976232
24535327,1,24555347
26023114,1,26043641
26269369,1,26291449
24694957,1,24715182
24694955,1,24713993
26270813,1,26292853
26269372,1,26292854
24868049,1,24890308
24868043,1,24890306
24870122,1,24890313
24870110,1,24890303
24870111,1,24888059
24868054,1,24888072
25140930,1,25161177
25140932,1,25160443
25140172,1,25160441
24868053,1,24888071
24870123,1,24890314
25804146,1,25825038
25804157,1,25825052
25803323,1,25825053
25803319,1,25825050
25804155,1,25825785
25803310,1,25825777
26952544,1,26976239
26952543,1,26975209
25447617,1,25468196
26269376,1,26291457
25803321,1,25825783
26023107,1,26043634
26023108,1,26043635
25140940,1,25161183
25140938,1,25161181
25306706,1,25327966
25307667,1,25327099
25804177,1,25825074
25307663,1,25327094
26023905,1,26043653
26023907,1,26043654
26023126,1,26043652
25804178,1,25825077
25803352,1,25825076
26023914,1,26045030
