victim_id,offender_id,relationship_id,nibrs_victim_offender_id
93506392,96578225,1,28252923
93506392,96578226,1,28252924
96875898,100005959,3,29299265
96875898,100005960,1,29299266
93506451,96578284,21,28252951
93506460,96576878,21,28252961
93981731,97056506,23,28399314
93506420,96578250,25,28252939
93506420,96578251,3,28252941
93506830,96578250,3,28252943
93506830,96578251,25,28248979
93506851,96576887,3,28248986
93506469,96578304,21,28252968
93506428,96578260,15,28252944
93506428,96578261,15,28252945
93506839,96578285,7,28248984
93506472,96578308,3,28252969
97646541,100783795,1,29526961
95555318,98654410,15,28890412
95556109,98654410,3,28890411
97647200,100783790,24,29526962
93980851,97057373,3,28399322
93980875,97057392,1,28399848
93980927,97056616,19,28399349
93981766,97057375,1,28399324
93981801,97056570,18,28399335
93980842,97057363,1,28399318
93981786,97057393,21,28399849
93981819,97056598,3,28399855
93981776,97056544,24,28399842
93981776,97056543,25,28399329
93981777,97056543,24,28399843
93981777,97056544,25,28399844
93980912,97056600,24,28399342
93980940,97057434,1,28399858
93980940,97056625,25,28399860
93981836,97056625,1,28399356
93981836,97057434,25,28399355
95073599,98163397,24,28744079
94470323,97552539,19,28553598
94470323,97552541,1,28553599
94470939,97552538,13,28553600
94470939,97552539,1,28553601
94470939,97552541,1,28553101
95074348,98162521,1,28743404
98481129,101629829,24,29778827
98481129,101630353,24,29778829
98481129,101629830,24,29778828
94470405,97553448,21,28553617
95556156,98655380,5,28892434
94470967,97553406,5,28553607
95074389,98163401,16,28743412
95073605,98163413,1,28744082
95555352,98654457,21,28891650
96875231,100006977,17,29299703
95074502,98163454,21,28744434
95074475,98162632,24,28744425
95074514,98162676,25,28744442
95074514,98162674,19,28744440
95074512,98162676,19,28744438
95074512,98162674,25,28744436
95555377,98655402,26,28891657
95556274,98654582,24,28892476
96875966,100006039,21,29299297
96875290,100007037,3,29299724
96876009,100007044,21,29299315
96875295,100007041,3,29299728
96876022,100008059,15,29299321
96876022,100008058,3,29299319
96876022,100008056,25,29299731
96876028,100008056,1,29299325
96876028,100008059,15,29299327
96876028,100008058,1,29299326
96876026,100008059,25,29299324
96876026,100008058,1,29299323
96876026,100008056,15,29299322
96875261,100007005,25,29299713
96875261,100007006,3,29299714
96875264,100007005,3,29299715
96875264,100007006,25,29299298
90592810,93616669,18,27350731
90591872,93617707,5,27350729
91037134,94070910,1,27496046
91037838,94070913,24,27496783
91037838,94070911,24,27496781
91037830,94072148,16,27496776
90591871,93616664,26,27350728
91037127,94070901,1,27496042
91037127,94072154,1,27496040
91037127,94070902,1,27496778
91037127,94072155,1,27496041
91037835,94072155,1,27496037
91037835,94070901,1,27496038
91037835,94072154,1,27496036
91037835,94070902,1,27496039
91953642,95006065,1,27779438
91037829,94072144,4,27496775
91037137,94070915,18,27496785
91037137,94072159,18,27496787
91037137,94072158,18,27496786
90592832,93616692,21,27350733
91037913,94072249,24,27496800
91037914,94072249,24,27496801
95074097,98162273,1,28743339
91037198,94070970,24,27496063
91037896,94072227,21,27496059
91526830,94570418,15,27648834
91037912,94072248,3,27496799
91037197,94072244,24,27496797
91527787,94571193,9,27648047
91526840,94570440,24,27648048
91527822,94570453,1,27648838
92410496,95465802,24,27912534
92412100,95465802,24,27912405
91953652,95006075,24,27779441
91956968,95006080,5,27779442
91956961,95005774,17,27779131
94470147,97553178,3,28553562
92410531,95465838,24,27912543
94470161,97553191,3,28553565
93506708,96576739,1,28252902
93506708,96576740,1,28248954
92931403,95991554,3,28073209
92932430,95991561,14,28073211
92931397,95992352,3,28073207
92932435,95992371,3,28073215
93506235,96578064,1,28252898
93506235,96578063,9,28252897
99982558,103149737,17,30237892
95074143,98162317,3,28743345
95555886,98654176,24,28890360
93506330,96578152,21,28252914
93506771,96576808,1,28248963
93506771,96576807,26,28248962
97646199,100783330,19,29525923
99229092,102389644,3,30009376
95555010,98655056,14,28891561
95555002,98654183,15,28890363
95074178,98163287,24,28743355
95074182,98163287,24,28744047
93979594,97056318,1,28399262
93979594,97056317,1,28399802
93980675,97056342,19,28399266
94470191,97553233,17,28553569
93980717,97057245,5,28399285
93980716,97057245,21,28399284
94470869,97552464,18,28553083
94470869,97553273,18,28553080
94470857,97553251,22,28553577
100309162,103476721,1,30338259
100309162,103476722,1,30338661
95074198,98162361,1,28743366
95074198,98163304,1,28743365
95074197,98162361,1,28743364
95074197,98163304,1,28743363
94470888,97552483,3,28553088
94470251,97553297,17,28553587
94470927,97552519,5,28553099
94470868,97553275,3,28553082
94470895,97552488,21,28553090
94470268,97552495,3,28553592
94470268,97552494,3,28553091
96874487,100006496,3,29299615
95073541,98162429,21,28744067
95555893,98655057,1,28890364
95073579,98163378,21,28744072
95555022,98654194,1,28890367
95074313,98162483,14,28743396
95555898,98654192,5,28890366
95073562,98162472,3,28744071
95074330,98162499,3,28743401
95074332,98162499,4,28743402
95074336,98162504,21,28743403
95074299,98162460,3,28743392
95555023,98655067,1,28891563
95073570,98162482,1,28743398
95074286,98162450,19,28743391
95074287,98162450,11,28744068
95074314,98162485,1,28743397
95074272,98163344,5,28743384
95074277,98163344,21,28743387
95074273,98163344,5,28743385
95074267,98163344,5,28743383
95555027,98655075,21,28891564
98479763,101630094,24,29778779
97646226,100782590,1,29525929
97646226,100782591,1,29525930
99981542,103150699,1,30237847
96874534,100005579,1,29299201
96874532,100005579,1,29299200
96874535,100006551,3,29299623
100816212,103990204,5,30498582
100816212,103990205,5,30498583
91956957,95006067,3,27779440
93979536,97056215,1,28399787
93980556,97056211,1,28399249
96874497,100006509,3,29299192
96874498,100005549,21,29299193
96874843,100005594,4,29299626
96874907,100005666,1,29299639
96874592,100005647,1,29299214
96874937,100006655,3,29299644
96875760,100006792,21,29299659
90592976,93616789,3,27349631
90592937,93617820,21,27350760
90592969,93617855,24,27350765
90592964,93616779,3,27349630
95073470,98162313,5,28744041
91037381,94072446,18,27496830
91037417,94073168,24,27496098
91037481,94073233,18,27496122
91038087,94072434,1,27496828
91038094,94072439,3,27496829
93980750,97056414,24,28399297
93980750,97056415,24,28399298
93980750,97056413,24,28399296
93980750,97056416,24,28399299
93981668,97056414,24,28399293
93981668,97056416,24,28399295
93981668,97056415,24,28399294
93981668,97056413,24,28399292
93980747,97056416,24,28399827
93980747,97056413,24,28399290
93980747,97056415,24,28399826
93980747,97056414,24,28399291
95555092,98655120,1,28891582
91527927,94571289,21,27648077
91526920,94570562,18,27648856
91527914,94570549,18,27648072
91527937,94570571,18,27648080
91527936,94570569,3,27648865
91527973,94571313,3,27648874
91957130,95006257,24,27779160
91957075,95006195,18,27779470
92412806,95467137,1,27912639
92412316,95468062,19,27913479
92412324,95467127,5,27913482
92412324,95467125,10,27912630
92412683,95466972,3,27913461
92412253,95466020,1,27912589
92412821,95467150,3,27913488
93980763,97056430,21,28399302
92412314,95468059,1,27913478
92412811,95467142,4,27912643
92412810,95467142,4,27912641
92412736,95467066,3,27912600
92412772,95467110,24,27912626
93506329,96578148,24,28252913
93506295,96578118,21,28252909
94470261,97552484,3,28553588
94470259,97552484,3,28553089
98480971,101629708,24,29778802
98480971,101629710,24,29778803
92932591,95991731,1,28073245
92932591,95991733,1,28073246
92931530,95992478,21,28073544
92931496,95991663,17,28073539
92932590,95991735,3,28073244
92932626,95992480,21,28073261
92931493,95991658,21,28073230
92931499,95992447,3,28073540
92932519,95991659,2,28073229
99228401,102389677,3,30009637
99228384,102391109,3,30009633
93981711,97056484,17,28399836
93980801,97056484,17,28399835
93506778,96576815,18,28248967
93506352,96578173,18,28248965
93506790,96578191,24,28252919
93506820,96576846,21,28248977
93506349,96576812,1,28252915
93506353,96578174,18,28248966
93506365,96576820,21,28252918
93506831,96576863,24,28248980
93506775,96578171,18,28248964
97646247,100782619,19,29525932
93981744,97056513,24,28399840
93981790,97057397,19,28399851
94470289,97553329,24,28553594
93981754,97056525,24,28399320
93980844,97056525,24,28399319
93980845,97056525,24,28399321
93980810,97056492,18,28399311
93981788,97057394,17,28399850
95073499,98163295,1,28744050
95073499,98163294,1,28743361
95074186,98163294,1,28744051
95074186,98163295,1,28744052
100309268,103476820,24,30338677
94470969,97553412,3,28553107
94470378,97552584,24,28553610
94470385,97553431,1,28553612
97646857,100783438,20,29526893
95073501,98163297,18,28744053
95074310,98162475,24,28743395
95074309,98162475,24,28743394
95073494,98163290,18,28744048
95073523,98163323,1,28744061
95074264,98162430,20,28743381
95074276,98162436,24,28743386
95074276,98162438,24,28743388
95074185,98162357,17,28744049
95073504,98163301,17,28744054
95555226,98655236,24,28891611
95555212,98654333,21,28891608
95555180,98655194,18,28891604
95555228,98655240,3,28891614
96875838,100006862,1,29299250
96875132,100006880,24,29299677
97646374,100783578,9,29525945
96875821,100006846,17,29299242
96875793,100005855,21,29299670
96875777,100005835,1,29299233
96875103,100006844,21,29299673
96875770,100005825,9,29299663
96875768,100006798,18,29299230
99229151,102389709,21,30009652
100309290,103476838,24,30338682
100309289,103476838,24,30338681
95555188,98654315,24,28891605
100816832,103990218,19,30498412
91038005,94072345,1,27496810
91037304,94072345,1,27496811
94470828,97553169,3,28553070
92410499,95466803,24,27912535
93506657,96576692,5,28248940
98480923,101629678,17,29778785
92410562,95465878,5,27913425
92932445,95992382,1,28073216
92931449,95992409,1,28073535
92931434,95992392,24,28073533
93981689,97056454,3,28399832
93980789,97056468,24,28399305
93506309,96576789,24,28252911
93980793,97056473,21,28399306
94470138,97553165,3,28553561
97646876,100782673,3,29525935
93980824,97057335,3,28399315
93980813,97056499,3,28399312
95074117,98163237,3,28744031
96874998,100005767,14,29299652
95074095,98163223,1,28743338
94470184,97553215,1,28553568
95074174,98163283,1,28743354
94470181,97553206,21,28553075
95074149,98162325,24,28743346
96875003,100006731,1,29299655
95074172,98163281,24,28744046
98479784,101630116,24,29780466
95073520,98162372,24,28744059
95555323,98654417,3,28891642
95555327,98655341,3,28891644
99664298,102832874,24,30146844
95555336,98654433,3,28891647
96875766,100005822,1,29299229
96875084,100006822,1,29299669
96875771,100005827,1,29299664
96875059,100006803,3,29299231
99665233,102832888,24,30146004
99665235,102832888,24,30146847
91037096,94072125,3,27496770
90592779,93616644,3,27350724
90592780,93617693,26,27350725
91037801,94070873,24,27496769
95555949,98654253,18,28890378
95555949,98654254,18,28890379
95555950,98654254,18,28891591
95555950,98654253,3,28891590
91037120,94070899,3,27496032
91037124,94072152,1,27496035
91037818,94072134,3,27496773
91527769,94570416,19,27648042
91527775,94570416,1,27648044
91527772,94570416,19,27648043
91527752,94571183,16,27648035
97646869,100782666,3,29526896
98479801,101630152,1,29778793
93499609,96576649,3,28248927
93499618,96577997,3,28248933
93506178,96576651,2,28248928
93499616,96576655,3,28248931
93499617,96577995,24,28248932
95555109,98655138,21,28891587
95555110,98655138,18,28891588
98480933,101630144,1,29778792
98480953,101629697,1,29780472
93980583,97056245,13,28399258
93980607,97056268,3,28399259
93980589,97057142,1,28399791
93979552,97057146,3,28399792
93980613,97056274,3,28399260
94470115,97552420,1,28553069
94470122,97553149,3,28553560
94470102,97553130,15,28553556
94470101,97553130,1,28553555
97646957,100783541,3,29526908
97646990,100783572,1,29526921
97646990,100782752,1,29526920
98480942,101630158,5,29778796
95074050,98163178,1,28744019
95074041,98162215,3,28744018
97646407,100783604,1,29525950
95073380,98163164,24,28744017
97646389,100783589,3,29525948
100816331,103989996,3,30498609
97646387,100782778,3,29525947
95555144,98654261,1,28891593
95556000,98655171,7,28890384
95556004,98655177,3,28890386
97646410,100783606,24,29525952
97646409,100782796,3,29525951
96874854,100005606,3,29299210
96874553,100005607,6,29299209
96874847,100005604,14,29299627
90592839,93616672,16,27350736
90592839,93616673,16,27350738
91037151,94072176,16,27496049
91037151,94072174,16,27496048
91527819,94570450,17,27648837
91037909,94070968,1,27496062
91527863,94571231,3,27648062
91527858,94570497,1,27648058
91526870,94570497,17,27648057
91526861,94571221,5,27648843
91527831,94571219,1,27648053
91526860,94571219,1,27648842
91526859,94571219,1,27648841
91526857,94571219,1,27648052
91526858,94571219,1,27648840
91527839,94570476,5,27648054
98481001,101629735,3,29778805
97646907,100783490,9,29525937
91957004,95005826,1,27779140
98479870,101630245,5,29778808
92412096,95466794,16,27912404
92412096,95466793,16,27912403
97646900,100783483,20,29526901
97646902,100783483,1,29526902
98481002,101629737,21,29778806
92932424,95992351,3,28073206
92932410,95991540,1,28073519
92931388,95992335,1,28073204
92931387,95991538,16,28073517
93499635,96578019,16,28248937
93499630,96578019,16,28248935
93499632,96578019,16,28248936
93499644,96576675,1,28248938
93506202,96576674,16,28252894
93506186,96576658,18,28252889
93506201,96576672,3,28252893
93499646,96578037,3,28252895
96874906,100005664,5,29299215
96874629,100006644,3,29299222
96874627,100005688,3,29299221
96874605,100006620,3,29299216
93979601,97056321,1,28399805
94470249,97553296,24,28553585
94470878,97552471,3,28553583
96874959,100006677,18,29299223
96874959,100005727,24,29299224
95074118,98163240,16,28743341
96875001,100005774,16,29299654
96875001,100005772,16,29299653
96874974,100006694,1,29299226
95555070,98654225,3,28891578
95555057,98655096,16,28890373
95555934,98655115,3,28890376
98481045,101630265,16,29778812
97646947,100782728,3,29526906
99229121,102389678,3,30009381
99228404,102389678,1,30009638
99229114,102389667,5,30009635
99228405,102389680,5,30009639
99228413,102391141,5,30009384
99229130,102391141,5,30009644
90592777,93616638,5,27350722
90591848,93616638,11,27349609
90592778,93616641,24,27350723
91037787,94070857,24,27496766
91527731,94570370,24,27648032
91526805,94570374,1,27648827
91526805,94570373,1,27648826
91526805,94570372,9,27648825
91956929,95005742,24,27779128
92410468,95465770,21,27912520
92932380,95991506,19,28073199
93499612,96576652,17,28248929
93499613,96576653,24,28248930
93979532,97056210,1,28399786
93979531,97056210,3,28399785
95073362,98163134,3,28744011
96874769,100005537,24,29299187
96874782,100005546,3,29299191
99229074,102389601,24,30009368
99229074,102389602,24,30009369
99229083,102391091,1,30009373
90591942,93617801,1,27350755
90592801,93617708,21,27349610
91037091,94070865,1,27496025
91527764,94571186,1,27648041
90591957,93617823,3,27350762
90591952,93617816,3,27349626
90592836,93617743,1,27350737
90592835,93617740,1,27349614
90592902,93617785,24,27350753
90592900,93617785,1,27350751
91037130,94070908,1,27496044
91527782,94570420,1,27648045
91527760,94570408,24,27648037
91527760,94570407,18,27648832
91526820,94570407,18,27648830
91526820,94570408,24,27648831
91037978,94073047,3,27496808
91037194,94072242,26,27496061
91527761,94570410,12,27648038
91527761,94570412,1,27648039
91527763,94570410,1,27648833
91527763,94570412,12,27648040
91037125,94072153,3,27496777
91037858,94072181,1,27496790
91037862,94072183,24,27496792
91037861,94072183,24,27496791
91037869,94072193,24,27496794
91037868,94072193,24,27496793
91037200,94070974,24,27496064
91526885,94571246,18,27648848
91527830,94570463,3,27648839
91526841,94570444,5,27648049
91527847,94570485,3,27648055
91956960,95005771,24,27779130
91953643,95005768,9,27779439
100309100,103476663,16,30338655
91957758,95005882,17,27779462
91957729,95006155,15,27779456
91957876,95006303,24,27779487
91957703,95005827,26,27779141
91957132,95006263,24,27779162
91957793,95006219,1,27779474
91957131,95005952,24,27779481
91957057,95005877,3,27779148
91957117,95006246,3,27779158
91957067,95005894,26,27779465
91956977,95006093,3,27779133
91957723,95006149,1,27779453
91957727,95006151,3,27779454
92412228,95466951,24,27913458
92412199,95465946,24,27913446
92412284,95467060,1,27913471
92412280,95467013,16,27913469
92412701,95466988,1,27912590
92932415,95991541,24,28073205
92932391,95991516,18,28073515
92932391,95991517,18,28073200
92932390,95991516,24,28073513
92932390,95991517,24,28073514
92410635,95465952,1,27912570
92410635,95465954,1,27912571
92410635,95466920,1,27912568
92410635,95466921,1,27912569
92931395,95992349,1,28073521
92932393,95991524,1,28073201
92932509,95992437,1,28073537
95554986,98654161,1,28891554
95554986,98654031,1,28891552
95554986,98654032,1,28891553
95554986,98654029,1,28891551
95554991,98654170,1,28891556
95554990,98654170,24,28891555
92932534,95991669,18,28073233
92931417,95992374,1,28073524
92931425,95991571,24,28073532
92932523,95991661,14,28073232
92931421,95992377,24,28073529
92932552,95991686,1,28073236
92932588,95991730,1,28073242
92932601,95991743,1,28073248
92932601,95991745,1,28073249
92932459,95992405,3,28073219
92931520,95991729,1,28073541
92931455,95992416,3,28073221
95554996,98654043,24,28890359
95555882,98654043,1,28890358
93979549,97056243,10,28399790
99664450,102833652,1,30146882
99664450,102833653,18,30146883
95555889,98654178,3,28890361
95555889,98654179,18,28890362
95554999,98654178,18,28891559
95554999,98654179,3,28891560
93506720,96578107,24,28248955
93506692,96578085,26,28248951
93506673,96576713,1,28248942
93506248,96578075,1,28248945
93506698,96576737,24,28248952
93506246,96576718,24,28252900
93980721,97056381,24,28399816
95555902,98655066,1,28890368
93979556,97056272,24,28399793
93980722,97056383,21,28399286
93979563,97056281,1,28399796
93980725,97057258,3,28399287
93980709,97057238,24,28399281
93979614,97056347,1,28399269
93981687,97056448,1,28399304
95555054,98654206,18,28891573
95555053,98654206,24,28891572
94470262,97553309,3,28553590
94470222,97553260,4,28553579
94470160,97553185,24,28553073
94470158,97553185,24,28553564
94470837,97553185,24,28553072
96874529,100006547,1,29299198
94470836,97553188,3,28553071
94470165,97552439,1,28553074
94470900,97552496,4,28553092
94470163,97553192,3,28553566
94470849,97553226,3,28553077
94470266,97552491,20,28553591
94470239,97553285,1,28553582
94470200,97553235,24,28553574
94470246,97553295,3,28553584
95555047,98654213,1,28891569
99665335,102833046,1,30146015
