criminal_act_id,offense_id
6,95177208
9,95176050
6,95177254
6,98575937
6,98575938
9,95176087
6,95658246
6,95658247
9,95176054
1,97746393
9,95176063
6,100100792
6,100100791
1,99772408
1,99331496
6,95657740
6,95658283
1,98578708
1,99330563
6,97746436
6,97745738
6,98578713
6,98576008
9,95658242
6,97745724
6,97746459
6,96969561
6,96969567
6,96969565
6,96970247
1,99330567
1,99773520
6,100941388
6,100940630
6,98576051
6,99330595
6,99331514
6,98576032
6,98576031
6,97746512
6,97745826
6,96969676
8,97745813
6,97746547
6,97746546
9,96970282
9,96970272
6,96969683
9,96969605
1,99773558
6,100429902
1,100100749
6,91124880
8,92050340
8,92051273
8,90677580
8,95658254
6,91618887
6,91618886
8,93031227
6,91124913
6,91124911
6,91124941
6,91125183
3,91125195
3,91125199
6,91124904
8,91124931
6,100941324
6,100941325
6,94086369
6,94087291
8,93612203
8,93611947
6,98578627
6,97745681
8,97745683
3,96970143
6,96970144
6,92507933
6,92507931
3,91618922
6,92050365
6,92050362
6,94087301
6,94087302
6,95175963
6,95175962
6,96970153
6,96970148
6,100941316
3,100941315
3,92050389
6,92050390
8,92051331
3,92051330
6,92050394
6,92050396
6,92509351
6,92509352
6,92050386
6,92050387
6,94087305
6,96970173
8,96969510
3,100940583
3,92509375
6,92509376
6,94086414
6,94086413
8,97745690
2,96969459
6,96970180
6,96970179
8,93030083
8,93030084
6,93030096
9,93031268
6,100941351
6,97746361
6,97746358
3,94086431
6,94086432
8,94086418
6,94575556
8,93612039
6,95176980
6,95176982
8,100941321
6,94087345
6,94087347
6,93612076
6,93612073
6,95657744
6,95658287
6,94087389
6,94087388
9,94087363
9,93612055
6,93612327
6,94087350
6,94087351
6,94086443
6,95175958
6,95175957
6,96969495
6,100940609
6,100940610
6,95177026
6,95177030
9,94087408
8,94086480
8,94087399
8,94086489
8,94086490
3,95658314
6,98578632
6,98578631
8,95657758
8,95657759
6,96969529
6,96970204
6,95657782
6,94575619
6,94576325
6,95657775
6,95176017
6,95177044
8,95658335
8,95658334
6,95176061
6,95176062
9,95176043
6,95176084
6,95177121
2,95176058
6,96970229
6,96970226
6,96970233
6,96969552
8,99331511
9,99773444
6,97745730
6,97745729
6,95657816
6,95657815
9,95657836
6,96969581
6,100430668
6,100429809
6,100429808
6,100101264
6,99330588
6,99331508
6,97746440
8,98578649
8,98578648
6,96970291
9,96970274
9,96970275
6,100101262
6,91124776
6,91124012
1,97745676
6,97746378
6,91618826
6,91618824
1,95657661
6,98578651
6,98575930
9,93612160
6,93612154
6,97746366
6,97745666
9,98575922
6,94087165
6,94087166
6,97745719
6,94575538
6,94575529
6,94575531
1,95658187
6,97745772
8,95175926
6,95176958
6,95658203
6,95658200
6,95658233
6,95657700
6,95658229
6,95658227
6,90677502
6,90677501
6,92051285
6,91124056
6,96969409
6,91124084
6,99773528
6,99773529
6,98578707
6,93030034
6,98576010
8,93612172
6,93611924
6,93611923
6,94575664
6,96969480
6,96969483
6,100941354
6,100940599
6,95658112
6,98578726
6,98576030
6,96970133
6,97745693
6,97745694
6,94575687
3,95175990
6,95177016
6,95177015
3,95177053
6,97746423
6,95175989
3,96970177
6,100941328
6,96969544
6,96970225
6,96970240
6,96970234
9,99331472
2,99330554
8,99330553
1,99331470
2,99330559
6,90676046
8,90676051
8,90676052
8,90676057
8,90676058
6,91124730
6,91124728
6,91124727
6,91123982
8,91123978
6,91618798
9,91618797
9,91618796
8,91617968
8,91618795
1,92051199
6,92051197
6,92050273
6,92051198
6,92050272
6,92509280
6,92509281
6,93031206
6,93031205
8,93029998
6,93611910
6,93612161
6,93612162
6,94575550
6,94575534
6,94575535
6,95176916
6,95176926
6,95176925
6,95175907
6,95175908
8,94575549
8,96969286
8,96969285
6,96969284
6,96969288
6,96969314
6,96968990
6,97745523
8,97745548
6,99330525
6,99330524
6,99331409
6,90677533
2,91124740
3,90676075
6,90677514
6,90677513
3,90678108
6,90677547
9,90677518
3,90677520
6,90677476
6,90678168
6,91123997
6,97745606
4,97745606
6,91124844
6,91124842
3,91618821
2,91618828
6,91125175
6,91124932
6,91124873
3,93031219
6,91124856
9,91124091
6,92509380
6,92507952
6,91618052
6,91618900
6,91618935
3,92507960
6,91618087
6,91618089
6,91618017
7,93611918
8,99772505
8,92508001
6,92050459
6,92050558
6,92050589
6,92050590
6,92051364
6,92050431
6,92051369
7,92051424
6,92050338
9,92051358
6,92051355
6,92051353
3,93031226
8,94087155
6,94086258
6,94086259
6,92508033
6,92510128
2,92509482
6,92510168
3,92508027
6,95657579
6,92508041
6,92508080
8,93031409
8,93031408
1,95657054
6,93032142
6,93031436
6,94575561
6,93031371
6,93031372
3,93032137
6,93031406
6,95657060
8,93031363
6,93032146
6,93611932
2,94575548
3,99772486
6,95657070
3,95657604
6,95657605
2,94575555
2,94576301
6,93612291
6,93612070
3,93612025
6,93612018
6,93612020
6,93612051
6,93612049
6,93612296
6,93612295
2,96969377
6,99330510
6,95657092
6,95657094
6,94087264
8,94086361
6,94086302
3,94086383
3,94086400
6,94086367
6,94087342
6,94086438
6,94086406
3,94086284
3,94087320
8,94087321
6,98575939
6,95658107
6,95658119
6,94576368
6,94575650
6,94575651
6,95657634
8,96969051
8,95177200
3,95657647
9,95658173
6,95657649
6,95176104
6,95177162
6,95177218
6,95177152
6,95177154
3,95176070
6,95177194
1,95177033
6,95177076
6,97745611
6,95658277
6,95658353
9,95657751
6,95658336
6,95657702
8,95658316
6,97745593
6,95658259
6,95658257
6,95658255
6,95657684
6,95657682
6,97745623
6,95657793
6,95658338
3,98578661
6,96970142
3,97745669
6,96970172
3,96969522
6,96969528
6,96969081
6,96969599
6,96970257
6,96969418
6,96969417
6,96969086
6,96970199
6,96970200
6,96969100
6,96969556
3,96969476
6,99772513
8,99773635
6,99773647
6,99773648
6,99772541
8,99772517
6,99773644
6,99773643
1,91618856
1,90677600
1,90677613
6,90678176
3,93611970
1,91618857
8,91618893
1,93611980
6,91618894
6,91618032
6,91618021
6,91618891
6,91618929
6,91618051
6,91618026
6,91618064
1,93612223
6,93030030
6,99773570
6,99772427
6,96969410
6,96969411
6,92051253
1,92051263
1,93612221
8,94086289
8,94086288
6,95176025
3,95176024
6,96969446
6,93030056
6,92507997
6,92507996
6,93612000
6,93032109
6,93032118
8,93032116
6,93031291
6,93030074
1,94087209
6,93612048
6,93612050
8,93612064
8,93612065
6,93612040
6,93612298
6,95177043
6,94087235
6,94086349
6,94086348
6,94086290
1,94087283
6,95176029
6,95176028
1,94575726
6,94576370
1,95176040
6,95176042
6,100941299
6,99331525
6,95176078
6,95177127
6,95177132
6,95177092
6,95177093
1,95177133
3,95177107
6,99773561
6,99772419
6,96970118
6,96969452
6,90676100
8,90676100
3,90678118
6,90678114
6,90678113
6,90678124
6,90678126
6,91125162
6,91125166
6,91124863
6,91125106
6,92051286
6,92050368
6,92050369
6,92050328
6,92050327
3,92050355
6,92051308
6,92050367
6,92051276
6,92051277
3,94575582
6,92507911
6,92507910
6,92050415
6,92050417
6,92507930
6,92507932
6,92051348
6,92051352
6,92509333
6,92507926
6,92050397
6,92050395
6,92507937
6,92509343
3,92508020
6,92509397
6,92509398
6,92508024
6,92507965
6,92507966
6,92509359
6,93612275
6,93612022
6,93611965
6,93612261
6,93612006
6,93612240
6,93612241
6,93612206
6,93611968
6,93611966
6,93612265
6,93612011
6,93611953
6,93612071
6,93612074
6,93612316
6,93612047
6,94087237
6,94087239
6,93612045
6,93612044
3,94087238
6,93612335
6,93612334
8,94087307
6,94086356
6,94087308
6,94086395
8,94086395
6,94086396
6,94087294
6,94086370
3,94575581
3,94575627
6,94575634
6,94575632
3,95177019
6,95177024
6,95177023
6,94576335
6,94575596
6,95177169
3,95177110
6,95657650
8,95657650
6,95177141
6,95177144
6,95175999
6,95176000
6,95177120
6,95177119
6,95177067
6,95176037
6,95177072
6,95177071
3,95176044
2,95658175
2,95658177
6,95657669
6,95657667
6,95658168
6,96970220
6,96970221
6,96969547
6,96969546
6,96970256
6,96969598
6,96969560
6,96970246
6,96969617
6,96970252
6,96970251
6,96969578
6,96969619
6,96970227
6,96970228
6,94087133
6,90678107
6,90678105
6,91124936
3,90678109
6,90678110
6,91125197
6,91125209
6,92051323
6,91618955
6,91618060
6,91618075
6,91618979
6,91618980
6,91618984
6,91618985
6,91618084
6,91618083
6,91618945
6,91618943
6,92507908
6,93030090
6,93030089
6,93030086
6,93031255
6,93030099
6,93030100
6,93612253
6,93611998
6,93032105
3,93612259
6,93612267
6,93612269
6,93612307
6,93612306
6,93612310
6,93612309
6,94087255
6,94087256
6,94087247
6,94087246
3,94086332
3,94086331
6,94576349
6,96970137
6,95177078
6,95177077
6,94575613
6,95177061
6,95176033
3,95177094
6,95177064
6,95177065
6,98578743
6,98576044
6,98578745
6,98578751
6,98578747
3,96969484
6,96969485
6,96969457
6,95657706
6,95657707
6,96969491
6,100101373
6,100101374
6,100101376
6,96970160
6,96969494
6,96969451
6,96970117
6,96969489
6,91618793
6,91618792
1,91617970
6,95176941
6,95176940
6,95657606
6,95657601
6,95657600
2,96968986
6,95657082
6,96969321
6,96969322
3,91619037
3,91619046
3,91619132
3,91619042
3,91619043
3,91619057
3,91619137
6,91619138
6,91619047
3,92050435
3,92051375
3,92050441
3,92508025
3,92509409
3,92508016
3,92508009
3,96970349
3,96970347
3,93031313
3,93031314
3,93031317
3,93032112
3,96969694
3,96970361
3,93612354
3,94575765
3,93612352
3,93612103
3,96969678
3,96969677
6,94576397
3,94576396
3,95178123
3,96970360
3,96969682
3,96970363
3,96969691
3,96969692
3,96969680
3,96969696
3,96969704
3,96970365
3,96969702
2,91619078
6,91619078
8,91619078
8,91619079
2,91619076
3,92509429
3,91619080
3,99772480
3,99772477
3,99773598
8,92509283
6,93612152
6,94575551
6,94575553
8,95176911
9,95657048
