arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
25307740,87004617,1,A00000155052,2016-09-28 00:00:00,2,N,51,5,22,M,2,2,R,,,,22,0
25803434,87430954,1,A00000156757,2016-12-11 00:00:00,2,N,23,5,20,F,1,2,N,,,,20,0
25447708,87430947,1,A00000154860,2016-09-18 00:00:00,3,N,51,5,50,M,1,2,R,,,,50,0
26023234,88604952,1,A00000157221,2017-01-02 00:00:00,2,N,49,5,27,M,1,2,R,,,,27,0
25804265,88605741,1,A00000154575,2016-09-06 00:00:00,2,N,51,5,18,M,1,2,R,,,,18,0
26023221,89283685,2,A00000155445,2016-10-15 00:00:00,2,N,49,5,40,M,1,2,N,,,,40,0
26023220,89283685,1,A00000155362,2016-10-12 00:00:00,2,N,49,5,19,M,1,2,N,,,,19,0
25307745,87005561,1,A00000155493,2016-10-17 00:00:00,1,N,23,5,23,M,1,2,N,,,,23,0
25306806,87004672,1,A00000155656,2016-10-24 00:00:00,1,N,16,5,19,M,1,2,N,,,,19,0
25306810,87004696,1,A00000155683,2016-10-25 00:00:00,3,N,51,5,26,M,1,2,R,,,,26,0
25307739,87004616,1,A00000155378,2016-10-12 00:00:00,2,N,30,5,31,F,1,2,R,,,,31,0
25448697,87430967,2,A00000155455,2016-10-15 00:00:00,1,N,16,5,17,F,1,2,N,R,,,17,0
25447714,87430967,1,A00000155454,2016-10-15 00:00:00,1,N,35,5,20,M,1,2,N,,,,20,0
25448705,87430982,1,A00000156472,2016-10-22 00:00:00,2,N,45,5,30,F,1,2,R,,,,30,0
25448708,87430989,1,A00000156830,2016-11-01 00:00:00,2,N,23,5,33,M,2,2,N,,,,33,0
25306803,87004663,1,A00000155472,2016-10-16 00:00:00,2,N,35,5,26,M,1,2,R,,,,26,0
25448698,87430969,1,A00000155517,2016-10-18 00:00:00,2,N,51,5,33,F,1,2,N,,,,33,0
25448701,87430976,2,A00000155861,2016-11-08 00:00:00,2,N,2,5,51,F,1,2,N,,,,51,0
25448700,87430976,1,A00000155860,2016-10-31 00:00:00,2,N,23,5,24,M,1,2,N,,,,24,0
25448703,87430980,2,A00000155847,2016-10-30 00:00:00,1,N,23,5,27,F,1,2,N,,,,27,0
25448702,87430980,1,A00000155839,2016-10-30 00:00:00,1,N,28,5,36,M,1,2,N,,,,36,0
25447722,87005555,1,A00000155939,2016-11-04 00:00:00,2,N,23,5,28,F,1,2,N,,,,28,0
25804270,88604964,1,A00000156236,2016-11-17 00:00:00,2,N,23,5,23,M,1,2,N,,,,23,0
25804269,88605747,2,A00000156235,2016-11-17 00:00:00,2,N,23,5,32,F,1,2,N,,,,32,0
25804268,88605747,1,A00000156234,2016-11-17 00:00:00,2,N,23,5,23,M,1,2,N,,,,23,0
25804274,87430493,1,A00000156968,2016-12-21 00:00:00,2,N,23,5,32,F,1,2,R,,,,32,0
25804276,87430493,2,A00000156967,2016-12-21 00:00:00,2,N,23,5,35,M,1,2,N,,,,35,0
25448715,87430461,1,A00000155970,2016-11-06 00:00:00,1,N,16,5,25,M,1,2,R,,,,25,0
25803435,87430513,1,A00000156767,2016-12-11 00:00:00,2,N,23,5,20,F,1,2,N,,,,20,0
25448720,87430484,1,A00000156312,2016-11-19 00:00:00,2,N,2,5,50,M,2,2,N,,,,50,0
25448723,87431027,1,A00000156474,2016-11-27 00:00:00,1,N,35,5,18,M,1,2,R,,,,18,0
26486545,90015796,1,A00000158587,2017-03-07 00:00:00,2,N,2,5,22,M,1,2,N,,,,22,0
26486687,90015797,1,A00000158748,2017-03-13 00:00:00,1,N,8,5,28,M,1,2,R,,,,28,0
26269408,90015802,1,A00000158429,2016-11-25 00:00:00,2,N,2,5,36,M,1,2,N,,,,36,0
25447729,87430483,1,A00000156243,2016-11-17 00:00:00,1,N,16,5,34,M,2,2,N,,,,34,0
25448727,87431039,1,A00000156498,2016-11-28 00:00:00,2,N,2,5,61,F,1,2,R,,,,61,0
25803443,87431054,1,A00000156890,2016-12-17 00:00:00,2,N,23,5,40,F,1,2,R,,,,40,0
25448725,87430500,1,A00000156822,2016-11-27 00:00:00,2,N,23,5,25,M,1,2,N,,,,25,0
25448714,87430998,1,A00000156377,2016-11-23 00:00:00,2,N,28,5,23,M,1,2,N,,,,23,0
25803432,88604983,1,A00000157298,2016-12-14 00:00:00,2,N,51,5,52,M,1,2,R,,,,52,0
25803423,88605749,1,A00000156545,2016-12-01 00:00:00,2,N,23,5,23,M,1,2,R,,,,23,0
26622889,90675421,1,A00000159688,2017-04-19 00:00:00,3,N,35,5,35,M,1,2,R,,,,35,0
25803437,88604988,2,A00000156781,2016-12-04 00:00:00,2,N,23,5,20,M,2,2,N,,,,20,0
25803436,88604988,1,A00000156780,2016-12-04 00:00:00,2,N,23,5,20,F,2,2,N,,,,20,0
25804285,88605793,1,A00000156889,2016-12-17 00:00:00,1,N,29,5,30,M,1,1,R,,,,30,0
25804298,88605818,1,A00000157137,2016-12-29 00:00:00,2,N,16,5,22,F,1,2,R,,,,22,0
25803440,88605780,1,A00000156933,2016-12-12 00:00:00,2,N,16,5,19,M,1,2,N,,,,19,0
26024022,88605804,2,A00000157333,2017-01-08 00:00:00,2,N,23,5,21,M,1,2,N,,,,21,0
26024014,89283705,1,A00000156957,2016-12-20 00:00:00,2,N,23,5,20,F,2,2,N,,,,20,0
26024017,89283723,1,A00000157556,2017-01-21 00:00:00,2,N,23,5,36,F,1,2,N,,,,36,0
26024019,89283728,1,A00000157743,2017-01-28 00:00:00,2,N,46,5,23,F,1,1,N,,,,23,0
25804291,88605018,1,A00000156920,2016-12-18 00:00:00,2,N,51,5,64,M,1,2,R,,,,64,0
26023237,88605042,1,A00000157526,2017-01-20 00:00:00,2,N,23,5,53,F,1,2,R,,,,53,0
26024028,88605047,1,A00000157557,2017-01-21 00:00:00,2,N,23,5,36,F,1,2,N,,,,36,0
25804278,88605008,1,A00000156905,2016-12-18 00:00:00,1,N,16,5,33,F,1,2,R,,,,33,0
25804288,88605015,1,A00000156921,2016-12-17 00:00:00,2,N,51,5,23,M,1,2,R,,,,23,0
26023235,88605004,1,A00000157208,2017-01-02 00:00:00,2,N,23,5,33,F,1,2,N,,,,33,0
25804279,88605011,1,A00000157009,2016-12-22 00:00:00,2,N,45,5,15,M,1,2,R,R,,,15,0
25804294,88605026,1,A00000157019,2016-12-22 00:00:00,3,N,23,5,36,F,1,2,N,,,,36,0
25803447,88605017,1,A00000156922,2016-12-19 00:00:00,1,N,16,5,38,F,2,2,R,,,,38,0
26622890,90675420,1,A00000159298,2017-04-03 00:00:00,1,N,45,5,36,F,1,2,N,,,,36,0
25803441,88605787,1,A00000156838,2016-12-13 00:00:00,2,N,23,5,32,F,1,2,N,,,,32,0
25803448,88605803,1,A00000156953,2016-12-20 00:00:00,2,N,23,5,33,M,2,2,N,,,,33,0
26269413,89284627,4,A00000157868,2017-02-04 00:00:00,2,N,23,5,54,F,2,2,N,,,,54,0
26269418,89284627,5,A00000157869,2017-02-04 00:00:00,2,N,23,5,44,F,2,2,N,,,,44,0
26270859,89284647,1,A00000158281,2017-02-21 00:00:00,2,N,45,5,22,M,1,2,N,,,,22,0
26023230,89284633,1,A00000156950,2017-01-04 00:00:00,2,N,49,5,37,M,1,2,N,,,,37,0
26486682,90015817,1,A00000158649,2017-03-09 00:00:00,2,N,23,5,22,F,2,2,N,,,,22,0
26486685,90015817,2,A00000158650,2017-03-09 00:00:00,2,N,23,5,23,M,2,2,N,,,,23,0
26486679,90015815,1,A00000158651,2017-03-09 00:00:00,2,N,23,5,22,F,2,2,N,,,,22,0
26486546,90015815,2,A00000158652,2017-03-09 00:00:00,2,N,23,5,23,M,2,2,N,,,,23,0
23974930,83067156,1,A00000149062,2016-01-05 00:00:00,1,N,51,5,49,M,1,2,R,,,,49,0
25803246,87430187,1,A00000156624,2016-12-05 00:00:00,2,N,41,5,16,F,1,2,R,R,,,16,0
24115260,83457873,1,A00000149473,2016-01-27 00:00:00,3,N,10,5,55,M,2,2,R,,,,55,0
24396262,84263594,1,A00000151156,2016-04-14 00:00:00,2,N,20,5,32,F,1,2,R,,,,32,0
23974929,83067155,1,A00000149137,2016-01-09 00:00:00,1,N,48,5,54,M,2,2,R,,,,54,0
24115991,83457889,1,A00000149930,2016-02-18 00:00:00,2,N,45,5,21,M,1,3,R,,,,21,0
23973954,83068485,1,A00000149572,2016-01-31 00:00:00,3,N,51,5,35,M,1,2,R,,,,35,0
25002475,86038844,1,A00000150645,2016-02-03 00:00:00,2,N,16,5,18,M,1,2,R,,,,18,0
25004272,86038465,1,A00000150794,2016-01-25 00:00:00,2,N,34,5,30,M,1,2,R,,,,30,0
25306695,87003384,1,A00000149278,2016-01-15 00:00:00,3,N,10,5,27,F,1,2,N,,,,27,0
24534171,84662790,1,A00000151113,2016-03-13 00:00:00,2,N,52,5,19,M,2,2,N,,,,19,0
24116027,83457373,1,A00000150162,2016-02-28 00:00:00,1,N,53,5,33,M,1,2,N,,,,33,0
25307662,87004345,1,A00000150445,2016-02-29 00:00:00,3,N,51,5,41,M,1,2,R,,,,41,0
24115274,83457355,1,A00000149928,2016-02-15 00:00:00,2,N,51,5,24,M,1,2,R,,,,24,0
24535317,84662771,1,A00000149660,2016-02-04 00:00:00,1,N,34,5,20,M,2,2,N,,,,20,0
24116022,83457365,1,A00000150016,2016-02-17 00:00:00,1,N,23,5,46,M,2,2,N,,,,46,0
24116026,83457372,1,A00000149991,2016-02-21 00:00:00,1,N,51,5,48,M,1,2,R,,,,48,0
25446613,87003389,1,A00000156134,2016-11-12 00:00:00,2,N,2,5,24,M,1,2,R,,,,24,0
24535319,84661256,2,A00000151693,2016-03-18 00:00:00,2,N,34,5,24,M,1,2,R,,,,24,0
24535318,84661256,1,A00000151689,2016-03-18 00:00:00,2,N,34,5,18,F,1,2,R,,,,18,0
24265486,83886467,1,A00000150415,2016-03-11 00:00:00,3,N,16,5,23,M,1,2,R,,,,23,0
24264524,83886617,1,A00000150747,2016-03-26 00:00:00,1,N,53,5,24,M,2,2,R,,,,24,0
24534170,84661266,1,A00000151784,2016-03-17 00:00:00,2,N,16,5,23,M,1,2,R,,,,23,0
25140143,86470373,1,A00000154761,2016-05-22 00:00:00,2,N,16,5,24,M,1,2,N,,,,24,0
24534169,84661264,1,A00000151319,2016-04-19 00:00:00,1,N,51,5,37,M,1,2,R,,,,37,0
24535330,84662797,1,A00000152006,2016-04-20 00:00:00,3,N,34,5,45,M,1,2,R,,,,45,0
24395174,84263609,1,A00000151382,2016-04-22 00:00:00,1,N,51,5,36,M,1,2,R,,,,36,0
25140140,86470953,1,A00000151513,2016-04-27 00:00:00,3,N,51,5,51,M,1,2,R,,,,51,0
25140146,86470989,1,A00000154599,2016-04-05 00:00:00,3,N,40,5,19,M,1,2,R,,,,19,0
24694947,85116115,2,A00000151965,2016-05-17 00:00:00,1,N,48,5,38,F,1,2,N,,,,38,0
25004275,85614468,1,A00000153708,2016-08-01 00:00:00,2,N,47,5,29,M,2,2,R,,,,29,0
25140147,86470962,1,A00000151951,2016-05-17 00:00:00,3,N,51,5,34,M,1,2,R,,,,34,0
24868087,85614506,1,A00000152723,2016-06-08 00:00:00,2,N,48,5,15,F,1,2,R,R,,,15,0
24868057,85620912,1,A00000153531,2016-05-18 00:00:00,2,N,35,5,18,M,1,2,R,,,,18,0
25307658,87004333,1,A00000152049,2016-05-21 00:00:00,3,N,10,5,19,M,1,2,R,,,,19,0
26484600,90675207,1,A00000156289,2016-09-17 00:00:00,2,N,45,5,37,F,1,2,R,,,,37,0
24694959,85116547,1,A00000152675,2016-06-17 00:00:00,1,N,51,5,58,M,2,2,R,,,,58,0
24694180,85116541,1,A00000152580,2016-06-13 00:00:00,1,N,51,5,54,M,2,2,N,,,,54,0
24694965,85116561,1,A00000152924,2016-06-28 00:00:00,3,N,16,5,23,M,1,2,R,,,,23,0
24694182,85116149,1,A00000152997,2016-06-19 00:00:00,2,N,2,5,26,M,1,1,N,,,,26,0
25140159,86470983,1,A00000154359,2016-06-17 00:00:00,2,N,34,5,32,M,1,1,N,,,,32,0
25804087,88604320,1,A00000153931,2016-08-12 00:00:00,2,N,22,5,33,M,1,2,N,,,,33,0
25307677,87004387,1,A00000153691,2016-07-31 00:00:00,1,N,48,5,56,M,1,2,R,,,,56,0
25446607,87430180,1,A00000153597,2016-07-21 00:00:00,3,N,48,5,48,F,1,2,R,,,,48,0
25140173,86471017,1,A00000155034,2016-09-27 00:00:00,2,N,45,5,28,M,1,2,N,,,,28,0
25306714,87004372,1,A00000153617,2016-07-28 00:00:00,1,N,53,5,23,M,2,2,R,,,,23,0
24868108,85621003,1,A00000153502,2016-07-24 00:00:00,1,N,10,5,27,M,1,1,R,,,,27,0
24870178,85621018,1,A00000153571,2016-07-26 00:00:00,1,N,44,5,35,M,1,2,R,,,,35,0
26484590,90674151,1,A00000158622,2016-09-09 00:00:00,2,N,45,5,45,M,1,2,N,,,,45,0
25306718,87004401,1,A00000155973,2016-07-31 00:00:00,2,N,5,5,36,M,1,2,N,,,,36,0
25803247,87430652,1,A00000156642,2016-12-05 00:00:00,2,N,48,5,61,M,1,2,R,,,,61,0
25307684,87004423,1,A00000154417,2016-08-31 00:00:00,1,N,40,5,39,M,2,2,R,,,,39,0
25140164,86470991,1,A00000153950,2016-08-13 00:00:00,1,N,51,5,25,M,1,2,N,,,,25,0
25004307,86038917,1,A00000154144,2016-08-21 00:00:00,1,N,51,5,63,M,1,2,R,,,,63,0
25002500,86039530,1,A00000154100,2016-08-19 00:00:00,1,N,23,5,18,M,2,2,R,,,,18,19
25307698,87004440,1,A00000155850,2016-10-31 00:00:00,2,N,34,5,24,M,1,2,U,,,,24,0
25140936,86470408,1,A00000155172,2016-08-22 00:00:00,2,N,27,5,20,M,1,1,R,,,,20,0
25140925,86470988,1,A00000153958,2016-08-14 00:00:00,1,N,14,5,18,M,1,2,R,,,,18,0
25307694,87004429,1,A00000154184,2016-08-23 00:00:00,1,N,42,5,18,M,1,2,R,,,,18,0
25306732,87003456,1,A00000154976,2016-09-24 00:00:00,3,N,34,5,20,M,1,2,R,,,,20,0
25140198,86471074,1,A00000155252,2016-09-30 00:00:00,2,N,23,5,40,M,1,2,N,,,,40,0
25140942,86470426,1,A00000154653,2016-09-10 00:00:00,3,N,51,5,29,M,1,2,R,,,,29,0
25140191,86470431,1,A00000154691,2016-09-12 00:00:00,1,N,51,5,35,M,1,2,R,,,,35,0
25140947,86471056,1,A00000154710,2016-09-12 00:00:00,1,N,42,5,51,M,1,2,N,,,,51,0
25140948,86471056,2,A00000154897,2016-09-12 00:00:00,3,N,42,5,51,M,1,2,R,,,,51,0
25307699,87003457,1,A00000155854,2016-10-31 00:00:00,2,N,35,5,32,M,1,2,U,,,,32,0
26023847,89283258,1,A00000156841,2016-09-26 00:00:00,2,N,47,5,47,F,1,2,R,,,,47,0
25306750,87004491,1,A00000155245,2016-10-06 00:00:00,1,N,51,5,30,F,1,2,R,,,,30,0
25307730,87003513,1,A00000155857,2016-10-31 00:00:00,1,N,48,5,23,M,1,2,R,,,,23,0
25306763,87004528,1,A00000155406,2016-10-13 00:00:00,3,N,39,5,29,M,2,2,R,,,,29,0
25307729,87004553,1,A00000155640,2016-10-24 00:00:00,1,N,48,5,59,M,2,2,N,,,,59,0
25306770,87004558,1,A00000155865,2016-10-31 00:00:00,3,N,51,5,35,M,1,2,R,,,,35,0
25447580,87430663,1,A00000156494,2016-11-18 00:00:00,1,N,48,5,32,M,1,2,R,,,,32,0
25306758,87004515,1,A00000155328,2016-10-10 00:00:00,3,N,34,5,20,M,1,2,N,,,,20,0
25306756,87004509,1,A00000155529,2016-10-06 00:00:00,2,N,44,5,19,M,2,2,R,,,,19,0
26023851,89282281,1,A00000155563,2016-10-09 00:00:00,2,N,45,5,25,M,1,2,R,,,,25,0
25307716,87003489,1,A00000155304,2016-10-09 00:00:00,1,N,51,5,38,M,1,2,R,,,,38,0
25306746,87004472,1,A00000155318,2016-10-10 00:00:00,2,N,35,5,19,M,1,2,R,,,,19,0
26486429,90674148,1,A00000155368,2016-10-05 00:00:00,2,N,47,5,39,M,1,2,N,,,,39,0
25447582,87430199,1,A00000155991,2016-11-06 00:00:00,2,N,10,5,35,F,1,2,R,,,,35,0
26269327,89282290,1,A00000157924,2017-02-06 00:00:00,2,N,41,5,29,M,0,3,N,,,,29,0
26486433,90674169,2,A00000156562,2016-11-22 00:00:00,2,N,16,5,23,F,1,2,R,,,,23,24
26023862,89282302,1,A00000156836,2016-12-14 00:00:00,3,N,15,5,20,F,2,2,N,,,,20,0
26023864,89282302,2,A00000156834,2016-12-14 00:00:00,3,N,15,5,25,F,2,2,R,,,,25,0
26023859,89283278,1,A00000156761,2016-12-11 00:00:00,1,N,10,5,23,M,1,2,R,,,,23,0
25803270,88604586,1,A00000156894,2016-12-17 00:00:00,3,N,56,5,20,M,2,2,N,,,,20,0
25804106,88604589,1,A00000157057,2016-12-24 00:00:00,1,N,51,5,22,M,1,2,R,,,,22,0
24264508,83886440,1,16-000262,2016-01-31 00:00:00,2,C,23,5,50,F,1,2,N,,,,50,0
24265474,83886420,1,16-000011,2016-01-02 00:00:00,1,C,23,5,27,M,1,2,N,,,,27,0
24264505,83886437,1,16-000178,2016-01-21 00:00:00,1,M,23,5,33,F,1,2,N,,,,33,0
24265482,83886437,2,16-000178A,2016-01-21 00:00:00,1,M,23,5,50,F,1,2,N,,,,50,0
24265480,83886429,1,16-000070,2016-01-08 00:00:00,1,C,23,5,27,M,2,2,N,,,,27,0
24264503,83886435,1,16-000104,2016-01-13 00:00:00,1,C,23,5,20,M,2,2,N,,,,20,0
24264507,83886438,1,16-000200,2016-01-23 00:00:00,1,C,23,5,19,F,2,2,N,,,,19,0
24265484,83886602,1,16-000317,2016-01-29 00:00:00,2,C,23,5,28,F,2,2,N,,,,28,0
24264495,83886427,1,16-000071,2016-01-08 00:00:00,2,C,23,5,26,M,1,2,N,,,,26,0
24264504,83886436,1,16-000116,2016-01-14 00:00:00,1,C,23,5,33,F,1,2,N,,,,33,0
24264493,83886422,1,16-000075,2016-01-09 00:00:00,1,C,23,5,30,F,2,2,N,,,,30,0
24265479,83886426,1,16-000037,2016-01-05 00:00:00,2,C,23,5,22,F,2,2,N,,,,22,0
24264498,83886432,1,16-000079,2016-01-10 00:00:00,2,M,23,5,29,F,2,2,N,,,,29,0
24264499,83886432,2,16-000079A,2016-01-10 00:00:00,2,M,23,5,25,F,2,2,N,,,,25,0
24264506,83886601,1,16-000193,2016-01-24 00:00:00,2,C,13,5,22,F,1,2,N,,,,22,0
24265483,83886439,1,16-000248,2016-01-29 00:00:00,2,C,37,5,31,M,2,2,N,,,,31,0
24264500,83886599,1,16-000098,2016-01-12 00:00:00,1,C,23,5,32,F,2,2,N,,,,32,0
26023057,89283253,1,16-000068,2016-01-08 00:00:00,1,C,23,5,33,F,1,2,N,,,,33,0
24396254,84263583,1,16-000500,2016-02-22 00:00:00,1,C,23,5,31,M,1,2,N,,,,31,0
24396255,84260372,1,16-000491,2016-02-22 00:00:00,2,C,13,5,32,M,1,2,N,,,,32,0
24395164,84263587,1,16-000497,2016-02-22 00:00:00,2,M,23,5,18,F,1,2,N,,,,18,0
24396257,84263587,2,16-000497A,2016-02-22 00:00:00,2,M,23,5,20,M,1,2,N,,,,20,0
24396253,84263584,1,16-000333,2016-02-07 00:00:00,1,C,23,5,40,M,2,2,N,,,,40,0
24395165,84263585,2,16-000272A,2016-02-01 00:00:00,2,M,23,5,24,M,1,2,N,,,,24,0
24396256,84263585,1,16-000272,2016-02-01 00:00:00,2,M,23,5,22,M,1,2,N,,,,22,0
24395166,84260373,1,16-000803,2016-02-17 00:00:00,2,C,41,5,33,M,2,2,N,,,,33,0
24395163,84260370,2,16-000288,2016-02-03 00:00:00,2,M,16,5,41,F,1,2,N,,,,41,0
24395162,84260370,1,16-000288,2016-02-03 00:00:00,2,M,16,5,31,M,1,2,N,,,,31,0
24395172,84260397,1,16-000770,2016-03-24 00:00:00,2,C,23,5,29,F,1,2,N,,,,29,0
24395168,84263598,1,16-000695,2016-03-15 00:00:00,2,C,13,5,30,F,1,2,N,,,,30,0
24396263,84260385,1,16-000727,2016-03-19 00:00:00,1,C,51,5,37,M,1,2,R,,,,37,0
24396258,84263588,1,16-000581,2016-03-01 00:00:00,1,C,23,5,31,M,1,2,N,,,,31,0
24396261,84263602,1,16-000686,2016-03-14 00:00:00,2,C,23,5,38,M,1,2,N,,,,38,0
24395170,84263601,1,16-000725,2016-03-18 00:00:00,2,C,13,5,39,M,1,2,N,,,,39,0
24395167,84263593,1,16-000620,2016-03-06 00:00:00,2,C,23,5,28,M,2,2,N,,,,28,0
24396260,84260374,1,16-000616,2016-03-05 00:00:00,2,C,23,5,26,F,1,2,N,,,,26,0
24396264,84263604,1,16-000732,2016-03-19 00:00:00,1,C,23,5,25,F,2,2,N,,,,25,0
24396259,84263589,1,16-000592,2016-03-02 00:00:00,1,C,23,5,31,F,1,2,N,,,,31,0
24395171,84260396,1,16-000737,2016-03-20 00:00:00,1,C,23,5,32,F,2,2,N,,,,32,0
24395169,84260381,1,16-000722,2016-03-17 00:00:00,1,C,23,5,28,F,2,2,N,,,,28,0
24396278,84260423,1,16-001009,2016-04-22 00:00:00,2,C,23,5,16,M,1,3,N,R,,,16,0
24395180,84260414,1,16-001029,2016-04-26 00:00:00,2,M,23,5,41,F,1,2,N,,,,41,0
24395181,84260414,2,16-001029A,2016-04-26 00:00:00,1,M,23,5,41,M,1,2,N,,,,41,0
24396272,84263616,1,16-000850,2016-04-12 00:00:00,1,M,23,5,31,M,1,2,N,,,,31,0
24396273,84263616,2,16-000850A,2016-04-12 00:00:00,2,M,35,5,31,M,1,2,N,,,,31,0
24395176,84263614,1,16-000975,2016-04-19 00:00:00,1,C,23,5,20,M,1,2,N,,,,20,0
24396270,84260409,1,16-000952,2016-04-18 00:00:00,2,C,13,5,14,M,1,2,N,R,,,14,0
24395184,84260416,1,16-001049,2016-04-28 00:00:00,2,C,23,5,19,M,1,2,N,,,,19,0
24395183,84263630,2,16-001307A,2016-04-27 00:00:00,1,M,39,5,13,M,1,2,R,R,,,13,0
24395182,84263630,1,16-001307,2016-04-27 00:00:00,1,M,39,5,13,M,1,2,N,R,,,13,0
24396268,84260407,1,16-000922,2016-04-13 00:00:00,1,C,23,5,48,M,1,2,N,,,,48,0
24396267,84260400,1,16-000849,2016-04-02 00:00:00,1,C,23,5,32,M,1,2,N,,,,32,0
25004258,86038405,1,16-001186,2016-05-09 00:00:00,2,C,23,5,43,M,1,2,N,,,,43,0
25004259,86038827,1,16-001255,2016-05-22 00:00:00,1,C,23,5,31,F,1,2,N,,,,31,0
25004256,86038818,1,16-001095,2016-05-04 00:00:00,1,C,51,5,14,M,1,2,R,R,,,14,0
25002469,86038402,2,16-001101A,2016-05-05 00:00:00,2,M,23,5,26,F,1,2,N,,,,26,0
25004257,86038402,1,16-001101,2016-05-05 00:00:00,2,M,23,5,24,F,1,2,N,,,,24,0
25002470,86038402,3,16-001101B,2016-05-05 00:00:00,2,M,23,5,53,F,1,2,N,,,,53,0
25002467,86038398,1,16-001139,2016-05-09 00:00:00,1,C,23,5,51,M,1,2,N,,,,51,0
25002465,86038396,1,16-001145,2016-05-10 00:00:00,1,C,51,5,14,M,2,2,N,R,,,14,0
25004260,86038417,1,16-001438,2016-06-08 00:00:00,2,C,23,5,23,F,2,2,N,,,,23,0
25004264,86038430,1,16-001519,2016-06-16 00:00:00,1,C,23,5,24,M,1,2,N,,,,24,0
25004265,86038433,1,16-001524,2016-06-17 00:00:00,2,C,23,5,19,M,1,2,N,,,,19,0
25002474,86038435,1,16-001617,2016-06-25 00:00:00,2,C,23,5,30,M,1,2,R,,,,30,0
25004263,86038424,2,16-001469,2016-06-11 00:00:00,1,M,23,5,62,F,2,2,N,,,,62,0
25004262,86038424,1,16-001469,2016-06-11 00:00:00,1,M,23,5,26,F,2,2,N,,,,26,0
25002473,86038434,1,16-001566,2016-06-20 00:00:00,2,C,23,5,30,F,1,2,N,,,,30,0
25004267,86038836,1,16-001653,2016-06-29 00:00:00,2,C,16,5,25,M,1,2,R,,,,25,0
25002472,86038835,1,16-001565,2016-06-20 00:00:00,2,C,49,5,22,M,1,2,N,,,,22,0
25004266,86038834,1,16-001494,2016-06-14 00:00:00,2,C,23,5,22,M,1,2,N,,,,22,0
25002471,86038428,1,16-001493,2016-06-14 00:00:00,2,C,23,5,23,F,1,2,N,,,,23,0
25803275,88604597,1,16-001997,2016-07-30 00:00:00,2,C,23,5,26,M,1,2,N,,,,26,0
25804089,88604545,1,16-001706,2016-07-04 00:00:00,1,C,23,5,32,F,2,2,N,,,,32,0
25804109,88604593,1,16-001924,2016-07-25 00:00:00,2,C,23,5,40,M,1,2,N,,,,40,0
25804093,88604553,1,16-001768,2016-07-11 00:00:00,1,C,51,5,46,M,1,2,R,,,,46,0
25804108,88604374,1,16-001923,2016-07-25 00:00:00,2,C,20,5,39,M,1,2,N,,,,39,0
25803272,88604587,1,16-001867,2016-07-18 00:00:00,1,C,23,5,36,M,1,2,N,,,,36,0
25803273,88604372,1,16-001891,2016-07-21 00:00:00,2,C,23,5,36,M,1,2,N,,,,36,0
25804100,88604352,1,16-001830,2016-07-15 00:00:00,1,C,23,5,35,F,2,2,N,,,,35,0
25803274,88604592,1,16-001926,2016-07-25 00:00:00,1,C,23,5,26,M,1,2,N,,,,26,0
25803251,88604552,1,16-001744,2016-07-06 00:00:00,2,C,2,5,30,F,2,2,N,,,,30,0
25803267,88604359,1,16-001859,2016-07-18 00:00:00,2,C,41,5,27,M,1,2,N,,,,27,0
25803264,88604566,1,16-001709,2016-07-04 00:00:00,1,C,23,5,21,F,2,2,N,,,,21,0
25803271,88604366,1,16-001861,2016-07-18 00:00:00,1,C,23,5,26,F,1,2,N,,,,26,0
25803252,88604554,1,16-001765,2016-07-09 00:00:00,1,C,51,5,50,M,1,2,R,,,,50,0
25804104,88604360,1,16-001856,2016-07-18 00:00:00,2,C,23,5,60,M,1,2,N,,,,60,0
25804091,88604332,1,16-001798,2016-07-13 00:00:00,2,C,41,5,41,M,1,2,N,,,,41,0
25803280,88604614,1,16-002115,2016-08-10 00:00:00,2,C,28,5,28,M,1,2,N,,,,28,0
25803281,88604617,1,16-002117,2016-08-11 00:00:00,2,C,23,5,32,F,1,2,N,,,,32,0
25803283,88604620,1,16-002221,2016-08-20 00:00:00,2,C,23,5,35,F,2,2,N,,,,35,0
25804117,88604398,1,16-002223,2016-08-20 00:00:00,2,M,23,5,32,F,1,2,N,,,,32,0
25803276,88604379,1,16-002019,2016-08-03 00:00:00,1,C,51,5,22,M,1,2,R,,,,22,0
25803287,88604631,1,16-002303,2016-08-30 00:00:00,2,C,23,5,30,M,1,2,N,,,,30,0
25804113,88604616,1,16-002194,2016-08-17 00:00:00,2,C,20,5,18,M,1,2,R,,,,18,0
25803279,88604389,1,16-002028,2016-08-03 00:00:00,1,C,23,5,21,F,2,2,N,,,,21,0
25804118,88604622,1,16-002229,2016-08-22 00:00:00,2,C,23,5,37,M,1,2,N,,,,37,0
25803294,88604421,1,16-002497,2016-09-20 00:00:00,2,C,23,5,42,F,1,2,N,,,,42,0
25804132,88604436,1,16-002557,2016-09-26 00:00:00,2,C,51,5,12,F,2,2,N,R,,,12,0
25803307,88604671,1,16-002554,2016-09-26 00:00:00,2,C,23,5,39,F,1,2,N,,,,39,0
25803290,88604639,1,16-002443,2016-09-14 00:00:00,2,C,23,5,31,M,1,2,N,,,,31,0
