agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
16607,84662924,7358938,I00000436345,,2017-11-06 00:00:00,2016-05-09 00:00:00,,23,6,,0,C,2016_05_PA0363900_I00000436345_INC,F,,5228273
16607,84661482,7358938,I00000437111,,2017-11-06 00:00:00,2016-05-27 00:00:00,,18,6,,0,C,2016_05_PA0363900_I00000437111_INC,F,,5227787
16607,84661492,7358938,I00000437267,,2017-11-06 00:00:00,2016-05-28 00:00:00,,21,6,,0,C,2016_05_PA0363900_I00000437267_INC,F,,5227792
16607,84661454,7358938,I00000436868,,2017-11-06 00:00:00,2016-05-21 00:00:00,,23,6,,0,C,2016_05_PA0363900_I00000436868_INC,F,,5228295
16607,87005529,7358938,I00000441910,,2017-11-06 00:00:00,2016-05-06 00:00:00,,11,6,,0,C,2016_05_PA0363900_I00000441910_INC,F,,9868786
16607,89283626,7358938,I00000445320,,2017-11-07 00:00:00,2016-05-17 00:00:00,,15,6,,0,C,2016_05_PA0363900_I00000445320_INC,F,,14853841
16607,89284565,7358938,I00000445209,,2017-11-07 00:00:00,2016-05-26 00:00:00,,8,4,2017-01-30 00:00:00,0,C,2016_05_PA0363900_I00000445209_INC,F,,14853840
16607,85116271,7391522,I00000438078,,2017-11-06 00:00:00,2016-06-15 00:00:00,,14,6,,0,C,2016_06_PA0363900_I00000438078_INC,F,,6179615
16607,85116280,7391522,I00000438451,,2017-11-06 00:00:00,2016-06-21 00:00:00,,17,6,,0,C,2016_06_PA0363900_I00000438451_INC,F,,6179635
16607,85116644,7391522,I00000437796,,2017-11-06 00:00:00,2016-06-11 00:00:00,,13,3,2016-06-11 00:00:00,0,C,2016_06_PA0363900_I00000437796_INC,F,,6178543
16607,85116275,7391522,I00000438413,,2017-11-06 00:00:00,2016-06-24 00:00:00,,12,6,,0,C,2016_06_PA0363900_I00000438413_INC,F,,6179628
16607,85116639,7391522,I00000437529,,2017-11-06 00:00:00,2016-06-06 00:00:00,,10,6,,0,C,2016_06_PA0363900_I00000437529_INC,F,,6178529
16607,85116272,7391522,I00000437965,,2017-11-06 00:00:00,2016-06-13 00:00:00,,21,6,,0,C,2016_06_PA0363900_I00000437965_INC,F,,6178545
16607,85116268,7391522,I00000438344,,2017-11-06 00:00:00,2016-06-23 00:00:00,,15,6,,0,C,2016_06_PA0363900_I00000438344_INC,F,,6179617
16607,85116263,7391522,I00000437763,,2017-11-06 00:00:00,2016-06-10 00:00:00,,16,6,,0,C,2016_06_PA0363900_I00000437763_INC,F,,6179606
16607,85116265,7391522,I00000437873,,2017-11-06 00:00:00,2016-06-09 00:00:00,,21,6,,0,C,2016_06_PA0363900_I00000437873_INC,F,,6179614
16607,85116279,7391522,I00000438415,,2017-11-06 00:00:00,2016-06-22 00:00:00,,19,6,,0,C,2016_06_PA0363900_I00000438415_INC,F,,6179638
16607,85621565,7391522,I00000438384,,2017-11-06 00:00:00,2016-06-24 00:00:00,,1,6,,0,C,2016_06_PA0363900_I00000438384_INC,F,,7222063
16607,85116250,7391522,I00000437585,,2017-11-06 00:00:00,2016-06-06 00:00:00,,13,6,,0,C,2016_06_PA0363900_I00000437585_INC,F,,6179581
16607,85116260,7391522,I00000437735,,2017-11-06 00:00:00,2016-06-10 00:00:00,,4,6,,0,C,2016_06_PA0363900_I00000437735_INC,F,,6178542
16607,85116248,7391522,I00000437462,,2017-11-06 00:00:00,2016-06-03 00:00:00,,21,6,,0,C,2016_06_PA0363900_I00000437462_INC,F,,6179584
16607,85116269,7391522,I00000438401,,2017-11-06 00:00:00,2016-06-23 00:00:00,,21,6,,0,C,2016_06_PA0363900_I00000438401_INC,F,,6178550
16607,85116654,7391522,I00000438517,,2017-11-06 00:00:00,2016-06-28 00:00:00,,10,6,,0,C,2016_06_PA0363900_I00000438517_INC,F,,6179634
16607,85621050,7391522,I00000438632,,2017-11-06 00:00:00,2016-06-30 00:00:00,,18,6,,0,C,2016_06_PA0363900_I00000438632_INC,F,,7222067
16607,87005531,7391522,I00000442803,,2017-11-06 00:00:00,2016-06-20 00:00:00,,13,2,2016-10-20 00:00:00,0,C,2016_06_PA0363900_I00000442803_INC,F,,9868785
16607,87004581,7391522,I00000442801,,2017-11-06 00:00:00,2016-06-18 00:00:00,,11,2,2016-10-27 00:00:00,0,C,2016_06_PA0363900_I00000442801_INC,F,,9867894
16607,87005528,7391522,I00000442800,,2017-11-06 00:00:00,2016-06-12 00:00:00,,12,2,2016-10-27 00:00:00,0,C,2016_06_PA0363900_I00000442800_INC,F,,9867895
16607,87004582,7391522,I00000442515,,2017-11-06 00:00:00,2016-06-24 00:00:00,,17,6,,0,C,2016_06_PA0363900_I00000442515_INC,F,,9867893
16607,85621048,7416014,I00000438714,,2017-11-06 00:00:00,2016-07-03 00:00:00,,17,6,,0,C,2016_07_PA0363900_I00000438714_INC,F,,7222062
16607,85621052,7416014,I00000439244,,2017-11-06 00:00:00,2016-07-16 00:00:00,,23,6,,0,C,2016_07_PA0363900_I00000439244_INC,F,,7222081
16607,85621049,7416014,I00000439028,,2017-11-06 00:00:00,2016-07-11 00:00:00,,17,6,,0,C,2016_07_PA0363900_I00000439028_INC,F,,7222066
16607,85621045,7416014,I00000438810,,2017-11-06 00:00:00,2016-07-03 00:00:00,,12,6,,0,C,2016_07_PA0363900_I00000438810_INC,F,,7220867
16607,85621567,7416014,I00000439569,,2017-11-06 00:00:00,2016-07-23 00:00:00,,17,6,,0,C,2016_07_PA0363900_I00000439569_INC,F,,7222084
16607,86471108,7416014,I00000439025,,2017-11-06 00:00:00,2016-07-11 00:00:00,,20,6,,0,C,2016_07_PA0363900_I00000439025_INC,F,,8794630
16607,86039617,7416014,I00000438836,,2017-11-06 00:00:00,2016-07-06 00:00:00,,20,6,,0,C,2016_07_PA0363900_I00000438836_INC,F,,7994828
16607,85621051,7416014,I00000439511,,2017-11-06 00:00:00,2016-07-22 00:00:00,,2,6,,0,C,2016_07_PA0363900_I00000439511_INC,F,,7222082
16607,86470471,7416014,I00000439674,,2017-11-06 00:00:00,2016-07-26 00:00:00,,15,6,,0,C,2016_07_PA0363900_I00000439674_INC,F,,8795192
16607,86038984,7416014,I00000439451,,2017-11-06 00:00:00,2016-07-14 00:00:00,,12,6,,0,C,2016_07_PA0363900_I00000439451_INC,F,,7994830
16607,86038985,7416014,I00000439497,,2017-11-06 00:00:00,2016-07-22 00:00:00,,3,6,,0,C,2016_07_PA0363900_I00000439497_INC,F,,7994831
16607,85621046,7416014,I00000438742,,2017-11-06 00:00:00,2016-07-03 00:00:00,,20,6,,0,C,2016_07_PA0363900_I00000438742_INC,F,,7222065
16607,85621564,7416014,I00000438824,,2017-11-06 00:00:00,2016-07-05 00:00:00,,12,6,,0,C,2016_07_PA0363900_I00000438824_INC,F,,7220868
16607,85621053,7416014,I00000439640,,2017-11-06 00:00:00,2016-07-05 00:00:00,,15,6,,0,C,2016_07_PA0363900_I00000439640_INC,F,,7220873
16607,86471105,7416014,I00000438895,,2017-11-06 00:00:00,2016-07-08 00:00:00,,2,6,,0,C,2016_07_PA0363900_I00000438895_INC,F,,8794629
16607,85621047,7416014,I00000438921,,2017-11-06 00:00:00,2016-07-06 00:00:00,,8,6,,0,C,2016_07_PA0363900_I00000438921_INC,F,,7222064
16607,85621056,7416014,I00000439595,,2017-11-06 00:00:00,2016-07-24 00:00:00,,16,6,,0,C,2016_07_PA0363900_I00000439595_INC,F,,7222085
16607,85621566,7416014,I00000439211,,2017-11-06 00:00:00,2016-07-15 00:00:00,,17,6,,0,C,2016_07_PA0363900_I00000439211_INC,F,,7222078
16607,86471107,7416014,I00000439071,,2017-11-06 00:00:00,2016-07-11 00:00:00,,22,6,,0,C,2016_07_PA0363900_I00000439071_INC,F,,8794632
16607,86471102,7416014,I00000438689,,2017-11-06 00:00:00,2016-07-02 00:00:00,,19,6,,0,C,2016_07_PA0363900_I00000438689_INC,F,,8794627
16607,87004579,7416014,I00000443986,,2017-11-06 00:00:00,2016-07-18 00:00:00,,12,6,,0,C,2016_07_PA0363900_I00000443986_INC,F,,9868784
16607,87004587,7416014,I00000443479,,2017-11-06 00:00:00,2016-07-06 00:00:00,,16,6,,0,C,2016_07_PA0363900_I00000443479_INC,F,,9868783
16607,89283631,7416014,I00000445319,,2017-11-07 00:00:00,2016-07-11 00:00:00,,13,2,2017-01-20 00:00:00,0,C,2016_07_PA0363900_I00000445319_INC,F,,14854425
16607,86471121,7468610,I00000441168,,2017-11-06 00:00:00,2016-08-21 00:00:00,,11,6,,0,C,2016_08_PA0363900_I00000441168_INC,F,,8795206
