property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
97194038,63,120,,93381584
97194042,10,,,93381587
97194798,63,99,2016-03-18 00:00:00,93381570
97194802,63,99,,93380678
97194039,11,1,,93381585
97194013,63,15,,93381560
97194045,19,684,,93381591
97194044,19,684,2016-03-28 00:00:00,93381590
97194012,20,24,,93381559
97920248,8,6,,94316031
97193997,20,16,,93381536
97193997,61,650,,93381537
98339884,3,500,,94865618
97920250,19,137,,94316033
97920249,19,137,2016-03-31 00:00:00,94316032
100454389,62,360,,97597156
97193992,13,600,,93381528
97194808,19,12,,93380687
97194808,4,199,,93381582
97194808,6,15,,93380686
97194034,4,199,2016-03-21 00:00:00,93381581
97545907,63,100,,93832949
97545907,20,10,,93832947
97544750,63,100,2016-03-07 00:00:00,93832944
97194777,38,35,,93380656
97194035,19,419,,93380688
97193998,63,4000,,93381538
97194007,20,150,,93381555
97194007,9,0,,93381554
97194795,20,540,,93381567
97544755,20,10,,93833568
97544755,10,450,,93833567
97920234,20,1120,,94316018
97194785,11,20,,93380663
97194785,10,,,93380662
97920253,19,316,,94317706
97919609,63,128,,94316004
97920218,63,128,2016-03-07 00:00:00,94317679
98804082,11,1,,95476307
98804082,10,,,95476306
100062671,38,36,,97086247
100454377,25,11,,97597143
100454377,61,200,,97597145
100454375,61,200,2016-03-15 00:00:00,97597140
100454375,25,10,2016-03-15 00:00:00,97596674
100453908,11,1,,97596693
102144883,62,539,,99783854
101515949,7,349,,98974272
101516729,20,750,,98973933
97920282,63,32,,94316069
97919650,63,32,2016-04-24 00:00:00,94316068
97919645,11,3,,94316057
97919642,17,300,2016-04-25 00:00:00,94316056
97920262,19,535,,94317717
97919636,19,535,2016-04-16 00:00:00,94317716
97545961,20,1133,,93833005
97544845,63,5,,93833685
97544804,11,1,,93833637
97545949,19,609,2016-04-10 00:00:00,93832994
97545951,19,609,,93832995
97544859,19,392,,93833697
97545927,3,37860,,93833613
97545929,38,50000,,93832976
97544827,19,135,2016-04-14 00:00:00,93833661
97544828,19,135,,93833662
97544846,10,,,93833686
97544818,34,25,,93833655
97544817,34,25,2016-04-11 00:00:00,93833653
97544865,63,16,2016-04-24 00:00:00,93833705
97544867,63,16,,93833707
97545966,20,400,,93833009
97545968,8,500,,93833013
98339886,11,2,,94866221
97920276,63,5,,94316063
97920275,34,100,,94316062
97920270,20,7000,,94317727
97545960,63,60,,93833004
97545931,19,85,2016-04-07 00:00:00,93832977
97545933,19,85,,93832978
97919651,7,800,,94317732
97919651,60,15000,,94317733
97544787,63,20,,93833611
97544787,20,25,,93833608
97544806,11,2,,93833639
97544826,20,217,,93833002
97544821,11,1,,93833657
97544853,63,50,,93833690
97544786,38,530,,93833610
97544832,19,16,2016-04-15 00:00:00,93833666
97544833,19,16,,93833668
97544858,8,1,2016-04-28 00:00:00,93833696
97544860,8,1,,93833698
98804084,11,1,,95476308
101516727,25,20,,98973929
102144881,20,514,,99784408
97920311,50,40,,94316094
97920298,63,17,,94317745
97919675,63,75,,94317769
97920296,64,9500,2016-05-05 00:00:00,94317743
97920318,3,100,,94316100
97919676,10,,,94317770
97919688,19,15,2016-05-25 00:00:00,94317784
97919689,19,15,,94317785
97919698,52,0,,94317794
97919687,63,30,,94317783
97919659,63,220,,94317747
97919673,11,10,,94317767
97919673,10,,,94317766
97919680,63,40,,94317776
97919664,63,36,,94317756
97920320,19,197,,94316102
97920319,19,197,2016-05-13 00:00:00,94316101
97919669,24,1599,,94317760
97920327,11,20,,94317763
97920312,38,105,,94316095
97920337,63,30,,94318122
97920343,20,52,,94318128
97920343,19,1,,94318127
98339897,13,378,,94865628
98339900,20,74,,94866232
98339900,6,74,,94865630
98339898,6,74,2016-05-02 00:00:00,94865629
97920321,54,500,,94316103
97919671,20,500,,94317764
97919679,43,200,,94317773
97919685,19,53,,94317781
97919684,19,53,2016-05-22 00:00:00,94317779
97920307,11,1,,94317750
98339902,20,925,,94865632
98339907,6,100,,94865637
98339907,16,50,,94866236
98339907,63,50,,94865638
98339894,8,5,,94866226
97920304,61,500,,94316088
97919668,11,3,,94317759
97919677,63,50,,94317771
97919691,63,30,,94317787
98809975,11,1,,95475582
100453915,19,22,2016-05-18 00:00:00,97597164
100453915,8,39,2016-05-18 00:00:00,97597163
100453915,63,13,2016-05-18 00:00:00,97597166
100454400,63,13,,97597171
100454400,19,22,,97597170
100454400,8,39,,97596702
99190020,63,30,,95957798
98809968,63,15,,95475575
102813630,26,199,,100649513
101515946,19,199,,98974271
98339948,63,273,2016-06-13 00:00:00,94865684
98338897,63,273,,94866255
98338901,19,149,,94866257
98338904,63,25,,94866259
98338916,63,15,,94866271
98338888,19,60,2016-06-01 00:00:00,94866246
98338889,19,60,,94866247
98338893,20,22,,94865658
98338899,63,145,,94865692
98339934,10,,,94865669
98339963,11,5,,94865710
98339953,63,150,,94865690
98339965,19,15,,94865712
98339971,13,1500,,94865718
98339971,63,200,,94865720
100453927,63,153,,97596715
100454420,20,104,,97597191
98339929,63,77,,94865664
98339940,63,1,,94865675
98339939,63,1,2016-06-07 00:00:00,94865674
98339957,63,19,,94865699
98339970,38,300,,94866270
98339937,8,94,,94865673
98339936,8,94,2016-06-07 00:00:00,94865672
98339959,63,30,,94865701
98339964,10,,,94866261
98339964,11,10,,94866263
98339946,33,75,,94865681
99190024,63,200,,95957802
99190454,10,,,95958824
99190450,20,123,,95957803
98809992,20,6945,,95475600
99581166,10,,,96460731
100453924,10,,,97597187
100454421,10,,,97597190
103762943,20,117,,101872864
103762944,20,1580,,101873337
98810013,63,2,,95475628
98810031,20,15,,95476331
98804111,53,300,,95475660
98810055,11,8,,95475668
98810063,20,12,,95475676
98804097,20,900,,95476322
98804102,63,46,2016-07-07 00:00:00,95476328
98804103,63,46,,95476329
98804107,11,3,,95476334
98804110,3,300,,95476337
98804114,34,800,,95476339
98810054,63,2000,,95476340
99581578,52,0,,96460729
98810022,63,205,,95476327
98810041,20,2300,,95475655
98804115,63,0,,95476341
99190461,4,100,2016-08-03 00:00:00,95958832
99190029,4,100,,95958833
99190469,63,1534,,95958841
98804100,36,500,,95476325
98810033,20,523,,95475648
98810048,63,192,,95475662
98810046,63,192,2016-07-19 00:00:00,95475659
98804109,63,450,,95476335
98804099,6,10,,95476324
98804098,6,10,2016-07-05 00:00:00,95475630
98810038,25,40,2016-07-17 00:00:00,95475652
98810040,25,40,,95476336
98810040,20,253,,95475654
98810049,20,3600,,95475663
98804117,19,543,,95476343
98810018,36,406,2016-07-05 00:00:00,95475633
98810019,36,406,,95475634
98810030,63,28,,95475644
98804106,19,32,2016-07-14 00:00:00,95476332
98810034,19,32,,95476333
98810035,19,75,2016-07-14 00:00:00,95475649
98810036,19,82,,95475650
98810051,63,5,2016-07-23 00:00:00,95475665
98810053,63,5,,95475667
98810065,19,25,,95475678
99190455,6,80,,95958826
99190455,36,80,,95958827
100061975,63,208,2016-07-15 00:00:00,97086256
100061976,63,208,,97085070
99581574,20,18000,,96460727
101516747,63,1000,,98973961
101516756,26,2700,,98973969
101516741,3,7000,,98973954
101516757,63,1,,98973975
100454439,19,56,,97597211
100454438,19,56,2016-07-31 00:00:00,97596739
100454440,19,422,,97597212
100454433,20,1500,,97596734
102144880,13,300,,99783852
102145334,63,1,,99784412
100454417,11,2,,97597189
101515965,20,2346,,98974287
101516739,3,4000,,98973953
101515962,63,528,,98974284
102145335,63,698,,99784413
101516740,63,189,,98973955
101516754,20,8510,,98973968
101516738,8,44,,98973952
102145325,63,23,,99783846
103764013,51,0,,101872865
103410786,36,1199,,101413373
100454449,63,78,2016-08-17 00:00:00,97597218
100454450,63,78,,97597219
99190508,63,250,,95958891
99190043,10,,,95957828
99190547,10,,,95958939
99581587,63,100,,96461161
99190507,63,10,,95958890
99190509,63,50,,95958892
99581168,59,400,,96460733
99190058,63,749,2016-08-10 00:00:00,95957850
99190497,63,749,,95958878
99190091,8,90,2016-08-21 00:00:00,95957892
99190092,8,90,,95957893
99190039,63,36,2016-08-03 00:00:00,95958854
99190494,63,1009,,95957845
99190505,38,2012,,95958887
99190087,10,,,95958924
99190040,47,0,,95958856
99190040,25,20,,95958855
99190040,20,83,,95958853
99190075,11,1,,95957876
99190082,10,,,95958907
99190100,16,485,,95957904
99190103,38,500,,95957905
99190530,10,,,95958921
99190495,11,1,,95958876
99190064,63,9,,95957861
99581579,61,100,,96460730
99190102,63,45,,95958947
99190544,33,200,,95958937
100061981,7,649,,97085079
100061981,6,10,,97085078
99190480,20,1144,,95957825
99581586,26,298,,96461160
100062695,7,49,,97086274
100062695,20,51,,97086276
100062693,7,49,2016-08-28 00:00:00,97086272
102144900,63,25,,99783875
102144900,47,0,,99783874
99581167,63,228,,96460732
100454445,4,125,2016-08-30 00:00:00,97596749
100454446,4,125,,97596751
100454453,8,28,,97597223
100454452,8,28,2016-08-16 00:00:00,97597222
100453951,63,150,,97596748
100453952,63,35,,97596750
100062694,20,315,,97086275
100062694,8,100,,97086273
100062689,19,47,,97086269
100062688,19,47,2016-08-08 00:00:00,97086268
102145361,42,98,,99784442
102145360,42,98,2016-08-17 00:00:00,99784441
100453945,63,104,,97596740
100454451,10,,,97597220
100454451,11,10,,97597221
100454442,20,500,,97596744
100454444,25,25,,97597214
100454443,25,25,2016-08-22 00:00:00,97596747
102144898,63,450,,99783871
102144899,63,5,,99783873
101516759,38,1060,,98973977
101516760,8,20,,98973978
101516769,63,1,2016-09-01 00:00:00,98973990
101516770,63,1,,98973991
101516761,63,1524,,98973979
100453961,4,50,,97596764
100061985,63,30,,97085081
100061984,63,30,2016-09-17 00:00:00,97086292
100453954,10,40,,97596753
100453968,38,50,,97596771
99582217,6,91,,96460796
99582216,6,91,2016-09-19 00:00:00,96460795
99581655,19,150,,96461237
99581600,47,0,,96461179
99581600,20,80,,96461177
99582194,63,300,2016-09-04 00:00:00,96460767
99582194,20,200,2016-09-04 00:00:00,96460766
99582196,63,300,,96460770
99582196,20,200,,96460769
99581629,63,2,,96461210
99581595,63,324,2016-09-01 00:00:00,96460754
99581597,63,324,,96461173
99582219,19,41,,96461228
99582230,63,98,,96460811
99582229,63,98,2016-09-28 00:00:00,96460810
99582235,63,8,,96461246
102813636,16,30,,100648778
99582187,63,50,,96460756
99582202,20,25,,96460775
99582203,20,25,,96460778
99582228,20,30,,96460807
99582228,36,65,,96460808
99582228,17,40,,96460806
99582228,63,20,,96460809
99582189,13,600,,96460761
99581665,63,119,2016-09-29 00:00:00,96461248
99581666,63,119,,96461249
99581605,63,24,2016-09-03 00:00:00,96460758
99582188,63,24,,96461186
99581635,58,50,,96461217
99581635,63,1,,96460787
99582214,20,90,,96460792
99582222,6,28,,96460800
99581667,20,25,,96461250
99581601,63,700,,96461182
99581606,63,61,,96461185
99581604,63,61,2016-09-02 00:00:00,96460757
99582199,63,40,,96460774
99581602,63,50,,96461183
99581626,63,10,,96461206
99582215,63,200,,96460793
99581651,63,300,,96461234
99581618,63,50,,96461197
99581644,63,25,,96461225
100061990,36,159,,97085087
100453970,26,31,,97596775
100454467,26,31,2016-09-29 00:00:00,97597234
99582208,20,350,,96460784
100062712,13,750,2016-09-13 00:00:00,97086294
100062714,11,1,,97086296
100062714,10,,,97086295
100453958,60,70,,97596760
100453963,63,2000,,97596766
101516780,20,45,,98974002
100453969,63,5,,97596774
100062708,38,50,,97086288
100062710,63,60,,97086290
100454454,63,2400,,97597224
102144901,20,360,,99784434
102145353,63,1,,99784433
101515980,54,100,,98974312
101515981,36,99,,98974313
101515987,20,1358,,98974321
101515987,17,500,,98974320
101516778,63,100,,98974000
102145364,10,,,99784444
102145365,63,50,,99783883
102145369,6,75,2016-11-23 00:00:00,99784448
102145369,63,300,2016-11-23 00:00:00,99784455
102145369,43,1090,2016-11-23 00:00:00,99783884
102145369,36,385,2016-11-23 00:00:00,99784452
102145369,23,70,2016-11-23 00:00:00,99784449
102144913,23,70,,99783890
102144913,13,1050,,99783889
102144913,43,1090,,99783893
102144913,49,580,,99783895
102144913,36,385,,99783891
102144913,6,75,,99783887
102144913,63,775,,99783897
102813634,63,100,,100648776
100453984,13,400,,97596793
100062747,20,10,,97086328
100062003,52,0,,97085097
100062005,19,25,2016-10-14 00:00:00,97085099
100062769,19,25,,97086353
100062006,19,500,,97085101
100062779,19,500,2016-10-17 00:00:00,97086362
100062814,63,25,,97087120
100061997,63,65,,97086313
100062773,63,10,,97086356
100062784,11,1,,97086366
100062784,10,,,97086365
100062742,19,888,,97086325
100062740,19,888,2016-10-06 00:00:00,97086322
100454478,19,7,2016-10-06 00:00:00,97597243
100454479,19,7,,97597245
100454492,19,225,2016-10-21 00:00:00,97597263
100453995,19,225,,97596810
100062774,63,20,,97086357
100062772,3,100,,97085100
100062785,63,10,,97086367
100062797,20,600,,97087110
100062815,19,30,,97086399
100062755,20,6,,97086337
100062755,63,1140,,97086338
100062775,20,8,2016-10-15 00:00:00,97086358
100062776,20,8,,97086359
100062816,63,37,,97087123
100062022,63,37,2016-10-30 00:00:00,97086397
100061996,63,20,,97085093
100062763,63,30,,97086347
100062763,36,10,,97086346
100062763,20,28,,97086345
100062731,3,400,,97086310
100454477,11,2,,97597242
100454489,63,575,,97596805
100453992,63,100,2016-10-12 00:00:00,97596804
100454488,63,450,,97596802
100454494,6,180,2016-10-23 00:00:00,97597265
100454495,6,180,,97597266
100454495,7,100,,97597267
100453976,19,43,,97596787
100453975,19,43,2016-10-06 00:00:00,97596785
100454503,7,419,,97597273
100454503,20,49,,97597274
100454474,19,28,2016-10-08 00:00:00,97597238
100454475,19,28,,97597239
100062770,26,284,,97086355
100062801,19,237,2016-10-22 00:00:00,97086382
100062804,19,264,,97086385
100062745,63,10,,97086327
100062761,42,20,,97086343
100062782,54,80,,97086364
100062808,19,117,,97086389
100062807,19,117,2016-10-23 00:00:00,97087113
100062754,20,10,,97086336
100062754,6,95,,97086335
100062787,19,57,,97086369
100062786,19,57,2016-10-21 00:00:00,97086368
100062777,11,10,,97086360
100454500,19,383,2016-11-07 00:00:00,97596814
100454502,19,383,,97597272
100454501,11,6,,97597271
100061994,6,26,,97085091
100061993,6,26,2016-10-01 00:00:00,97085090
100062020,20,147,,97087118
100454466,63,45,,97597233
100454485,42,180,2016-10-13 00:00:00,97597252
100454486,42,180,,97597254
100454504,51,0,,97596817
100062753,19,400,,97086334
100454468,63,125,,97597235
100062788,63,50,2016-10-21 00:00:00,97086370
100062789,63,50,,97086371
100062015,20,650,,97086384
102144911,20,950,,99783892
101515988,63,5000,,98974322
101515991,17,5247,,98974329
101515997,19,1554,,98974339
101516784,3,200,2016-10-12 00:00:00,98974006
101516785,3,200,,98974007
101516008,63,250,,98974357
101516790,19,1099,,98974014
100454035,19,164,,97597320
100454049,51,0,,97596878
100454516,19,390,,97597286
100454515,19,390,2016-11-09 00:00:00,97597283
100454023,3,12000,,97596843
100454549,8,300,,97597338
100454523,20,998,,97597302
100454536,25,35,2016-11-23 00:00:00,97597318
100454536,63,33,2016-11-23 00:00:00,97597319
100454537,63,33,,97597322
100454537,25,35,,97597321
100454012,10,,,97597287
100454012,11,2,,97596828
100454020,63,200,,97596840
100454038,61,100,,97596862
100454037,61,100,2016-11-24 00:00:00,97596861
100454054,63,16,,97596883
100454026,20,96,,97597311
100454541,11,1,,97597326
102813629,7,210,,100649518
102813635,52,0,,100648777
102811763,20,1000,,100648779
100454526,63,1,,97597307
100454553,63,0,,97597343
100454571,63,63,,97597367
100454015,38,120,,97596830
100454528,38,250,,97597309
100454043,19,8,,97596871
100454521,63,100,,97597297
100454033,20,488,,97597317
100454534,20,488,2016-11-20 00:00:00,97597315
100454545,19,667,,97596872
100454565,51,0,,97597363
102144926,63,50,,99783909
101515995,38,62,,98974335
101516002,43,90,,98974345
101516002,60,39,,98974347
101516009,20,902,,98974359
101516009,51,0,,98974360
101516798,63,45,,98974033
101516000,19,1009,,98974342
103410785,11,3,,101413372
101516017,8,128,,98974370
101516844,11,4,,98974092
101516844,10,,,98974091
101516814,10,,,98974059
101516814,11,40,,98974060
101516832,19,91,2016-12-21 00:00:00,98974076
101516834,19,91,,98974078
101516060,19,57,2016-12-22 00:00:00,98974421
101516061,19,57,,98974422
101516851,63,49,,98974098
102145391,63,50,,99784490
102145390,63,17,2016-12-10 00:00:00,99784488
102144949,63,260,,99783937
102145393,51,0,,99783919
102144953,52,0,,99783941
102144951,20,200,,99783938
101516826,19,86,,98974071
101516825,19,86,2016-12-16 00:00:00,98974069
101516837,63,10,,98974083
101516809,19,101,,98974387
101516032,19,101,2016-12-10 00:00:00,98974385
101516036,20,71,,98974057
101516069,63,83,,98974428
101516072,63,136,,98974432
101516042,11,2,,98974398
101516030,63,107,2016-12-10 00:00:00,98974383
101516031,63,107,,98974384
101516037,63,397,,98974392
101516045,20,4000,,98974402
101516043,11,41,,98974400
101516043,10,,,98974399
101516059,19,1165,,98974080
101516058,19,1165,2016-12-22 00:00:00,98974079
101516020,63,17,,98974373
101516049,10,,,98974407
101516063,51,0,,98974424
102144954,20,5,,99783942
103411364,10,,,101413368
103411365,63,50,,101414311
101516819,6,105,,98974064
101516819,7,537,,98974065
101516816,7,537,2016-12-13 00:00:00,98974396
101516816,6,105,2016-12-13 00:00:00,98974395
101516817,11,11,,98974062
101516821,19,5,,98974067
101516833,63,435,,98974077
101516831,63,3024,,98974075
101516057,19,62,,98974420
101516056,19,62,2016-12-22 00:00:00,98974419
102144927,6,200,,99783910
102144927,10,50,,99783911
102144931,8,67,,99783917
102144931,6,259,,99784485
102144931,7,1480,,99783916
102145387,7,655,2016-12-05 00:00:00,99783913
102145387,8,67,2016-12-05 00:00:00,99783914
102145387,6,259,2016-12-05 00:00:00,99784482
102144961,52,0,,99783951
102144948,63,189,,99783936
102144937,63,50,,99783923
102144939,13,500,,99783926
102145410,52,0,,99783943
102811773,63,165,,100649531
102811774,20,350,,100649532
102813647,19,154,,100648792
102813648,63,218,,100649530
102813644,63,218,2016-12-24 00:00:00,100648790
102813652,61,300,,100648805
102813652,36,300,,100649536
102813652,45,3200,,100648804
102813652,20,240,,100648796
102813652,26,150,,100648799
102813652,54,4000,,100649538
104027021,20,800,,102211315
96434440,11,3,,92382871
97193827,63,200,,93381345
96794945,4,100,,92861054
96795193,43,1,,92861225
96795200,9,0,,92861233
96794953,20,412,,92861234
96794923,3,27000,,92861026
96435264,20,1464,,92382880
96435268,17,2500,,92383132
96435273,20,721,,92382893
96435277,19,51,,92383139
100453786,63,1,,97595916
100453179,60,250,,97595917
96794938,20,511,,92861047
96794930,63,1000,,92861037
96795211,63,100,,92861076
96794954,11,1,,92861061
97545721,33,100000,,93833290
96434433,11,1,,92382862
97918043,22,0,,94315794
96434436,3,180,,92383119
96434437,20,40,,92383120
96795201,7,232,,92861235
96795199,7,232,2016-01-28 00:00:00,92861232
96435269,20,30,,92383133
96435248,10,,,92382859
96435248,11,20,,92382860
96435252,3,750,,92382864
96435258,11,30,,92382873
96794917,21,2238,,92861203
96434431,3,500,,92383115
96794940,20,13,,92861220
99190283,16,50,,95958622
99189881,10,,,95957637
99189895,35,450,,95957652
99190293,20,650,,95958635
100061850,10,,,97084911
97919474,10,,,94317532
96794981,20,1698,,92861091
96795245,45,1500,,92862121
96795245,60,495,,92862122
96795245,26,100,,92862119
96795217,13,500,,92861249
96795215,17,200,,92861080
96794968,38,135,,92861074
97919457,3,150,,94315793
96794990,8,116,,92861104
96795017,20,58,,92862138
96795239,63,25,,92861103
96795236,25,50,,92861265
98339763,63,25,,94865490
99581432,26,2079,,96458985
100061857,16,647,,97084919
104025794,63,1,,102210562
97918048,52,0,,94315802
97918044,17,1600,,94317517
97193835,16,175,,93381358
97193838,61,900,,93381360
98339762,13,130,,94866110
98339765,3,1,,94866117
97194669,63,150,,93380530
97544534,16,10,,93833289
97544534,8,5,,93833288
97194667,63,1,,93380528
97193841,17,1200,,93380536
97193841,20,500,,93381365
97193826,20,40,,93381344
97544531,20,5650,,93833284
97545724,20,650,,93832748
97545727,20,233,,93832751
97918049,10,,,94315806
97918049,11,1,,94315807
97193830,7,150,,93381348
97193829,20,7400,,93381347
97193828,20,6000,,93381346
97544533,61,1080,,93833287
99581092,11,1,,96460648
98809854,10,,,95475441
99581440,3,100,,96458991
98809823,3,20000,2016-04-02 00:00:00,95476161
98803958,3,20000,,95476162
99581434,63,100,,96460649
99581441,10,,,96458992
97918052,10,1,,94315812
97919480,20,2886,,94317537
97544548,61,150,,93832760
97545735,20,99,,93833311
98338783,13,1275,,94866115
98338783,20,800,,94866116
100453172,20,1500,,97595909
97544552,20,100,,93832762
97544541,63,260,,93833298
97545731,25,150,,93832755
97545741,11,20,,93833316
97545741,10,,,93833315
98339770,20,12000,,94865497
97545730,3,500,,93832754
97544556,20,498,,93833312
97545739,20,4000,,93832765
99581105,20,300,2016-05-31 00:00:00,96459032
99581476,20,316,,96459033
97918091,38,10,,94315852
97918090,63,30,,94315851
97919493,17,800,,94315830
97919494,7,270,,94315832
97918066,63,200,,94315826
97918088,3,400,,94317565
97918089,25,85,,94315850
98338790,11,1,,94866129
98338790,10,,,94866128
97918082,38,100,,94315844
97918069,38,300,,94315828
97918083,19,3,,94315845
98339760,23,500,,94865489
98339760,20,1000,,94865488
98338779,11,1,,94865491
98338779,10,,,94866111
98803964,20,200,,95476167
97919510,15,1200,,94315853
97918067,63,225,,94315827
97919507,25,350,,94317569
98338782,10,,,94865494
98338799,63,1,2016-06-17 00:00:00,94866138
98338800,20,4909,,94866139
98338798,63,1,,94866137
98809873,63,149,,95475463
98803951,11,10,,95476156
100062483,52,0,,97084916
100061849,10,,,97084910
103411239,20,2000,,101414155
98338797,63,150,,94866135
98338796,63,50,,94866134
98339779,6,250,,94865504
98338810,8,38,,94865523
98338793,34,1,,94866131
98338793,63,2,,94866133
98338805,63,100,,94866146
98338792,25,30,,94866130
98338812,3,200,,94866154
98339802,10,,,94866155
98339795,63,0,,94865521
98803987,23,400,,95476199
98338815,6,80,,94866158
99581447,16,700,,96459000
98809862,61,100,,95475453
98809898,20,250,,95476250
100061880,13,250,,97086088
99581469,26,100,,96460662
99581469,54,100,,96459023
100061853,25,150,,97084914
100061879,20,2306,,97086087
103410578,63,1896,,101413158
101516367,63,1,,98973515
104293508,10,,,102561547
100061892,54,7290,,97086109
98804007,33,1,,95476224
99581504,61,672,,96460677
99190304,17,500,,95958650
98809929,63,11,,95476270
99189908,9,0,,95957663
98804050,38,200,,95476271
100061876,20,200,,97084943
99189896,7,300,,95958638
99190294,7,300,2016-07-24 00:00:00,95958636
98804014,61,201,,95475476
98804027,63,700,,95475493
98809906,11,1,,95475505
98809917,16,1800,,95475517
98804036,3,500,,95476249
99581484,25,1,,96460674
98809880,20,1,,95475469
98804011,63,99,,95476231
98809935,63,100,,95475534
98804056,3,1061,,95476282
98804048,20,450,,95476268
98809885,20,325,,95475481
98809896,20,1650,,95475497
98804039,20,288,,95475503
98804055,20,770,,95476281
98809942,47,0,,95475541
98809908,54,125,,95475507
103410583,20,10000,,101413162
100062526,63,0,,97086104
100061885,63,10,2016-07-28 00:00:00,97084951
100061886,63,10,,97084953
100062503,20,5,,97084935
103411220,20,20,,101414137
100454182,3,200,,97595918
100062542,20,1468,,97084970
99189926,26,500,,95957690
99189967,54,200,,95958729
99190371,10,,,95957718
99190362,38,45,,95957708
99190378,10,50,,95958723
99189978,20,4320,,95958742
99190377,7,400,,95958724
99189968,38,500,,95957740
99190317,63,150,,95958670
99189931,63,2,,95957696
99190314,20,500,,95958668
99581493,10,2,,96459047
99190321,10,,,95958674
99190365,38,500,,95958709
100061911,31,1,,97084988
100062559,20,150,,97086139
99189961,20,1915,,95957736
99190344,42,800,,95958691
99190342,63,1750,2016-08-15 00:00:00,95958688
99190341,63,1750,,95957693
99581113,38,1,,96460675
99581506,10,2,,96460679
99581104,63,163,2016-08-14 00:00:00,96459030
99581474,63,163,,96460665
100061906,20,1700,,97084981
99581485,38,50,,96459038
99581116,29,1,,96459066
100062564,7,150,,97084995
100062549,10,,,97086129
104293504,17,658,2016-08-05 00:00:00,102561544
104293506,17,658,,102560904
103410593,63,15,,101414144
99581518,20,2892,,96459072
99581546,10,,,96460710
99581546,11,1,,96461113
99581150,23,500,2016-09-10 00:00:00,96461111
99581159,13,155,,96460718
99581516,31,1,,96459071
99581146,20,7900,,96460706
99581550,26,340,,96461117
99581526,63,300,,96460692
99581559,20,1,,96461131
99581556,63,600,,96461127
99581138,11,1,,96459092
99581538,7,3659,,96459102
100454181,20,200,,97596555
99581554,20,675,,96461123
99581125,25,250,,96460689
99581141,10,,,96459093
99581568,20,1000,,96461141
99581161,20,2000,,96460720
102144611,20,14885,,99782961
100061923,38,100,,97085006
102144619,20,2397,,99783484
100061912,11,1,,97084989
100061912,10,,,97084987
102144629,12,100,,99783497
101515621,20,7500,,98972866
101515620,17,100,,98972864
101515620,20,400,,98972865
102143977,20,85,,99782969
100061927,38,50,,97085010
100061973,19,900,,97086249
101515634,20,600,,98973543
100062665,25,100,,97086242
100062598,38,100,,97086175
100062648,63,150,,97086227
100062660,63,500,,97086237
100062661,63,250,,97086239
100061943,6,250,,97086199
100062658,35,550,,97086236
100062658,16,150,,97086234
100062600,20,275,,97086178
100062606,13,300,,97086187
100062626,11,1,,97086208
100062627,17,1000,,97086209
100062597,10,,,97085018
100062597,11,1,,97085019
100062657,29,225,,97086235
100062659,50,38,,97086238
100061963,38,50,,97085058
101516394,20,100,,98972895
100062583,38,20,,97086160
102144622,20,120,,99783489
102144627,3,1500,,99783493
102144624,63,100,,99782978
102144625,3,1500,2016-10-04 00:00:00,99783491
100062607,11,1,,97086188
100062587,10,,,97086167
100062587,11,1,,97086168
103411214,42,100,,101414129
103411233,63,1,,101413176
103411234,20,1000,,101414149
102144626,17,100,,99783492
104025789,20,260,,102210559
104292060,17,500,,102561550
103762802,45,100,,101872709
103411216,56,653,,101414134
100454210,63,1,,97595943
100454205,26,1,,97595938
100454240,3,1,,97596579
100453792,20,3000,,97595929
100453806,28,10000,,97596576
100453794,10,,,97595933
100454215,63,100,,97596567
100454215,17,5700,,97596566
102811585,20,204,,100649304
100454206,26,100,,97595939
100454212,4,50,,97595945
103411224,3,1,,101414141
102143988,20,63,,99782982
102143989,20,115,,99782983
102143981,3,1,,99782973
103410608,10,,,101413188
104025803,23,499,,102210576
103411226,20,49,,101414143
103411240,7,440,,101414156
104025798,20,325,,102210569
102811583,10,,,100648590
101516374,36,260,,98973522
102144635,3,1500,,99783507
101515650,6,160,,98972906
102144647,63,1,,99783532
102144636,51,0,,99783508
102143999,10,,,99783509
103410609,11,1,,101414158
101516429,20,800,,98973585
101515673,56,500,,98972933
101516409,63,250,,98973563
101515657,16,320,,98972914
101516400,20,1000,,98973553
103411247,3,1500,,101414164
103410614,3,1500,2017-01-19 00:00:00,101414163
101516421,7,500,,98972915
101515664,29,1,,98972924
101516418,51,0,,98973572
101515633,3,1500,,98972889
102144643,64,1000,,99783522
101515630,25,200,,98972886
101516398,3,1,,98973551
101516434,36,5000,,98973588
102144637,11,1,,99783510
104026824,21,1581,,102210563
104025796,20,1581,,102210072
97194655,8,91,,93381325
97193793,16,327,,93381300
97193792,16,327,2016-01-02 00:00:00,93381299
97193809,8,80,,93381321
97194647,8,196,,93380510
97193804,8,20,,93381315
97194653,6,200,,93380514
97194652,6,200,2016-01-13 00:00:00,93381318
97194654,6,277,,93380515
97193810,6,277,2016-01-23 00:00:00,93381322
97194656,8,63,,93380516
97194643,8,12,,93380507
97193807,8,95,,93381319
97193800,16,359,,93381310
97193798,16,359,2016-01-09 00:00:00,93381308
97193802,16,54,2016-01-05 00:00:00,93381312
97193803,16,54,,93381313
97194650,16,75,2016-01-10 00:00:00,93380512
97194651,16,75,,93380513
97193808,36,538,,93381320
97193812,16,140,,93381324
