property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
92425739,78835021,7,,,
92425740,78835023,7,,,
92417729,78835041,7,,,
92418026,78835042,6,,,
92424589,78835045,6,,,
92430872,78835047,7,,,
92424599,78835069,7,,,
92424594,78835061,7,,,
92430874,78835062,1,,,
92427863,78835063,7,,,
92427864,78835066,6,,,
92424598,78835067,7,,,
92425743,78835068,4,,,
92418029,78835071,7,,,
92431853,78835074,7,,,
92431854,78835074,7,,,
92431855,78835076,7,,,
92418030,78835077,1,,,
92427865,78835078,1,,,
92427857,78834987,7,,,
92417722,78834988,1,,,
92418016,78834989,6,,,
92418017,78834989,6,,,
92430865,78834990,7,,,
92418018,78834991,4,,,
92417723,78834992,7,,,
92427859,78835004,7,,,
92398973,78802335,1,,,
92391534,78802338,5,,,
92398263,78802339,7,,,
92391114,78802343,4,,,
92386754,78802334,1,,,
92391535,78802345,1,,,
92398975,78802346,7,,,
92398265,78802347,1,,,
92398266,78802349,7,,,
92391116,78802361,7,,,
92398264,78802340,4,,,
92398974,78802341,4,,,
92387040,78802355,7,0,,
92391786,78802356,6,,,
92387039,78802353,6,,,
92391784,78802344,7,,,
92391115,78802357,7,,,
92398262,78802337,7,,,
92391785,78802352,7,,,
92398976,78802359,6,,,
92399107,78802374,6,,,
92391538,78802376,4,,,
92387046,78802377,7,,,
92399108,78802378,6,,,
92399109,78802378,6,,,
92399110,78802379,7,,,
92398979,78802380,6,,,
92398984,78802404,4,,,
92398985,78802404,4,,,
92391788,78802408,7,,,
92387049,78802411,7,0,,
92391120,78802412,7,0,,
92386756,78802413,7,,,
92391541,78802414,7,,,
92398986,78802415,7,,,
92391542,78802416,7,,,
92391117,78802363,6,,,
92391118,78802363,6,,,
92391536,78802364,6,,,
92391537,78802364,6,,,
92387041,78802365,6,,,
92387042,78802365,6,,,
92398977,78802366,7,,,
92387043,78802369,7,,,
92398978,78802368,7,,,
92387044,78802370,6,,,
92387045,78802370,6,,,
92399105,78802371,6,,,
92399106,78802372,7,,,
92387048,78802395,4,,,
92391119,78802397,4,,,
92399113,78802398,6,,,
92399114,78802399,6,,,
92398983,78802400,7,,,
92386755,78802402,7,,,
92391787,78802405,7,,,
92398980,78802385,7,,,
92398981,78802386,6,,,
92399111,78802388,7,,,
92399112,78802389,7,,,
92391539,78802390,7,,,
92391540,78802392,4,,,
92387047,78802393,7,0,,
92398982,78802394,7,,,
92386757,78802420,7,,,
92391543,78802418,7,,,
92391789,78802419,4,,,
92387052,78802427,7,,,
92398992,78802437,7,,,
92391122,78802439,3,,,
92391123,78802439,7,,,
92398993,78802440,6,,,
92398994,78802440,6,,,
92391121,78802431,7,,,
92399115,78802421,7,,,
92398991,78802436,5,,0,
92398987,78802423,4,,,
92398990,78802428,4,,,
92391792,78802429,3,,,
92391793,78802429,7,,,
92387053,78802430,6,,,
96189354,82808695,6,,,
92387050,78802424,6,,,
92387051,78802424,6,,,
92398988,78802425,6,,,
92398989,78802425,6,,,
92416897,78826180,6,,,
92416896,78826179,6,,,
92414348,78826175,1,,,
92414349,78826175,6,,,
92422209,78826177,6,,,
92414350,78826178,6,,,
92417623,78826206,7,,,
92414354,78826207,5,,,
92414355,78826207,7,,,
92422211,78826208,7,,,
92422212,78826209,4,,,
92417624,78826211,5,,,
92417625,78826211,7,,,
92416904,78826213,7,,,
92422213,78826214,7,,,
92403309,78826215,7,,,
92403310,78826215,7,,,
92403311,78826215,7,,,
92423119,78826216,5,,,
92423939,78826216,7,,,
92417626,78826217,7,,,
92422214,78826218,7,,,
92417628,78826220,4,,,
92417629,78826220,7,,,
92410266,78826226,7,,,
92416912,78826245,1,,,
92416913,78826245,6,,,
92423944,78826243,7,,,
92417636,78826244,7,,,
92410269,78826233,7,,,
92423941,78826238,4,,,
92416910,78826240,6,,,
92416911,78826240,7,,,
92423942,78826241,1,,,
92423943,78826241,7,,,
92416903,78826212,7,,,
92422215,78826234,7,,,
92423116,78826195,7,,,
92423117,78826196,4,,,
92403306,78826197,5,,,
92403307,78826197,7,,,
92423118,78826199,7,,,
92416901,78826200,7,,,
92422210,78826201,7,,,
92403308,78826202,7,0,,
92416902,78826203,4,,,
92410265,78826205,7,,,
92410280,78826264,5,,,
92410281,78826264,7,,,
92417643,78826265,7,,,
92410277,78826256,7,,,
92410276,78826256,5,,,
92414359,78826257,7,,,
92414360,78826258,1,,,
92417642,78826259,7,,,
92410278,78826260,5,,,
92410279,78826260,7,,,
92411030,78826261,7,,,
92411031,78826262,7,,,
92411032,78826262,7,,,
92417627,78826219,7,,,
92423940,78826221,7,,,
92417630,78826224,5,,1,
92417631,78826224,7,1,,
92416905,78826225,6,,,
92416906,78826225,6,,,
92417632,78826227,7,,,
92410267,78826228,7,,,
92416907,78826229,7,,,
92410268,78826230,7,,,
92417633,78826231,7,,,
92417634,78826232,7,,,
92417635,78826232,7,,,
92416908,78826235,7,,,
92414356,78826236,7,,,
92414357,78826236,7,,,
92416909,78826237,7,,,
92410270,78826239,5,,,
92410271,78826239,5,,,
92410272,78826239,7,,,
92410273,78826239,7,,,
92403313,78826253,7,,,
92417639,78826254,1,,,
92417640,78826254,7,,,
92417641,78826255,7,,,
92414358,78826250,7,,,
92416898,78826181,7,,,
92416899,78826182,7,,,
92410262,78826183,7,,,
92423113,78826184,5,,,
92423114,78826184,7,,,
92416900,78826185,6,,,
92414351,78826186,6,,,
92414352,78826186,6,,,
92414353,78826187,7,,,
92410263,78826189,1,,,
92410264,78826189,7,,,
92417637,78826246,5,,,
92417638,78826246,7,,,
92403312,78826247,7,0,,
92410282,78826267,7,,,
92411033,78826268,4,,,
92414361,78826269,7,,,
92423115,78826190,6,,,
92417622,78826191,7,0,,
92403302,78826193,4,,,
92403303,78826193,4,,,
92403304,78826193,7,,,
92403305,78826194,7,,,
92422216,78826248,7,,,
92422217,78826248,7,,,
92422218,78826248,7,,,
92422219,78826248,7,,,
92422220,78826248,7,,,
92422221,78826248,7,,,
92422222,78826248,7,,,
92422223,78826248,7,,,
92422224,78826248,7,,,
92410274,78826249,7,,,
92410275,78826251,7,,,
92410319,78828326,7,,,
92410320,78828327,7,,,
92423960,78827344,4,,,
92415203,78827346,6,,,
92417660,78827347,1,,,
92416931,78827348,6,,,
92411061,78827349,7,,,
92411062,78827350,7,,,
92422238,78827351,4,,,
92410304,78827352,7,0,,
92411068,78828345,7,,,
92415208,78827400,6,,,
92415209,78827400,6,,,
92417664,78827402,4,,,
92415210,78827403,7,,,
92415211,78827404,7,,,
92410318,78827405,7,,,
92422241,78827406,4,,,
92422242,78827407,4,,,
92410305,78827358,7,,,
92410306,78827359,7,,,
92410307,78827359,7,,,
92410308,78827360,7,,,
92423963,78827361,4,,,
92410309,78827362,5,,1,
92410310,78827362,7,1,,
92410311,78827363,7,,,
92416932,78827364,6,,,
92410312,78827366,4,,,
92410313,78827367,7,,,
92415204,78827369,4,,,
92417661,78827370,6,,,
92417662,78827370,6,,,
92410314,78827371,7,,,
92423964,78827373,7,,,
92411064,78827375,4,,,
92417663,78827377,7,,,
92423965,78827378,6,,,
92423966,78827378,6,,,
92415205,78827379,7,,,
92410315,78827380,4,,,
92410316,78827381,6,,,
92422239,78827382,7,,,
92423967,78827383,7,,,
92415206,78827385,4,,,
92411065,78827386,7,,,
92415207,78827387,1,,,
92422240,78827388,6,,,
92416934,78827389,7,,,
92410317,78827390,7,,,
92416935,78827392,6,,,
92416936,78827394,4,,,
92416937,78827395,7,,,
92411066,78827397,1,,,
92416939,78827398,4,,,
92410321,78828330,4,,,
92417666,78828331,7,,,
92417665,78828331,5,,,
92411067,78828332,4,,,
92417667,78828334,4,,,
92423969,78828335,7,,,
92416940,78828336,4,,,
92415212,78828340,4,,,
92410322,78828341,7,,,
92415213,78828348,7,,,
92411069,78828349,7,,,
92417668,78828350,7,,,
92410324,78828354,7,,,
92410325,78828354,7,,,
92416941,78828355,7,,,
92423970,78828356,3,,,
92423971,78828356,7,,,
92416942,78828357,6,,,
92416943,78828357,6,,,
92417669,78828360,4,,,
92416944,78828361,7,1,,
92416945,78828362,7,,,
92423972,78828364,7,,,
92423973,78828367,7,,,
92415214,78828368,4,,,
92410326,78828370,6,,,
92416946,78828372,5,,,
92410327,78828374,4,,,
92415215,78828375,4,,,
92417670,78828376,7,,,
92416947,78828377,7,,,
92415216,78828378,7,,,
92422243,78828379,4,,,
92416948,78828380,7,,,
92416949,78828381,4,,,
92410328,78828382,7,,,
92417675,78828418,4,,,
98809963,85621063,7,,,
96434527,83068596,6,,,
92411070,78828431,7,,,
92410349,78828467,4,,,
92418507,78828468,4,,,
92422289,78830586,7,,,
92424016,78830587,7,,,
92423621,78830588,4,,,
92423622,78830588,7,,,
92423623,78830588,7,,,
92423624,78830588,7,,,
92411958,78830589,7,,,
92411959,78830592,7,,,
92418535,78830594,5,,1,
92418536,78830594,7,1,,
92411218,78830597,7,,,
92410383,78830597,7,,,
92410384,78830597,7,,,
92418537,78830598,7,,,
92411219,78830599,7,,,
92424789,78830601,7,,,
92422290,78830603,7,,,
92422291,78830603,7,,,
92424018,78830606,4,,,
92424790,78830609,7,,,
92424791,78830610,4,,,
92424792,78830610,7,,,
92418538,78830611,1,,,
92424019,78830612,7,,,
92424020,78830612,7,,,
92418539,78830613,7,,,
92411221,78830614,7,,,
92424793,78830615,7,,,
92423626,78830616,5,,,
92423627,78830616,7,1,,
92423628,78830616,7,,,
92422292,78830617,7,,,
92411960,78830618,4,,,
92411961,78830618,4,,,
92411222,78830619,7,,,
92424794,78830620,7,,,
92424795,78830620,7,,,
92422293,78830623,7,,,
92424797,78830624,4,,,
92424798,78830627,7,,,
92424799,78830628,7,,,
92424021,78830629,7,,,
92422294,78830631,7,,,
92411223,78830633,6,,,
92411962,78830634,7,,,
92422295,78830635,7,,,
92422296,78830636,1,,,
92422297,78830636,3,,,
92411224,78830637,7,,,
92411225,78830639,3,,,
92411226,78830639,7,,,
92411227,78830644,7,,,
92424801,78830645,7,,,
92418540,78830646,7,,,
100062678,87004570,7,,,
96795325,83457471,6,,,
98809981,85621075,7,,,
92416981,78829449,7,,,
92418514,78829450,1,,,
92423996,78829451,4,,,
92416982,78829452,7,,,
92422258,78829453,6,,,
92418515,78829459,7,0,,
97919558,84662888,7,,,
92423992,78828507,6,,,
92418513,78828508,7,0,,
92416978,78828509,7,,,
92416979,78828510,7,,,
92411078,78828511,6,,,
92411079,78828511,6,,,
92422253,78828512,7,,,
92423993,78828513,4,,,
92422254,78828514,4,,,
92410357,78828515,7,,,
92411963,78830641,4,,,
92411915,78829439,5,,,
92411916,78829439,5,,,
92411917,78829439,5,,,
92411918,78829439,7,,,
92411919,78829439,7,,,
92411920,78829439,7,,,
92422255,78829440,7,,,
92410358,78829441,4,,,
92423994,78829442,7,,,
92423995,78829442,7,,,
92416980,78829443,7,,,
92411921,78829444,4,,,
92422256,78829445,7,,,
92422257,78829445,7,,,
92411922,78829446,7,,,
92411926,78829464,7,,,
92415230,78829465,7,,,
92415231,78829465,7,,,
92422259,78829467,7,,,
92415232,78829468,7,,,
92423997,78829474,7,,,
92410360,78829475,4,,,
92416983,78829476,4,,,
92410361,78829477,1,,,
92418517,78829478,7,,,
92415233,78829479,7,,,
92411927,78829480,7,,,
92418518,78829481,7,1,,
92411928,78829483,4,,,
92411929,78829484,7,,,
92411930,78829484,7,,,
92416984,78829485,7,,,
92410362,78829486,6,,,
92415234,78829487,4,,,
92411931,78829488,4,,,
92423998,78829489,7,,,
92424012,78829611,7,,,
92422229,78826288,7,,,
92423945,78826289,4,,,
92423946,78826291,7,,,
92416914,78827236,7,,,
92410289,78827238,7,,,
92416915,78827239,6,,,
92416916,78827240,7,,,
92417648,78827241,7,,,
92423951,78827243,1,,,
92417649,78827244,1,,,
92417650,78827244,4,,,
92411038,78827245,4,,,
92411039,78827245,7,,,
92411040,78827245,7,,,
92411041,78827245,7,,,
92423952,78827248,4,,,
92410290,78827249,7,,,
92411042,78827250,7,,,
92410291,78827253,7,,,
92423953,78827254,7,,,
92417651,78827255,7,,,
92423954,78827257,7,,,
92416917,78827258,7,,,
92411043,78827259,1,,,
92422231,78827269,7,,,
92411049,78827282,6,,,
92411050,78827282,6,,,
92417644,78827218,6,,,
92417645,78827219,7,,,
92423947,78827220,6,,,
92410286,78827221,7,,,
92411034,78827222,4,,,
92417646,78827223,7,,,
92410287,78827224,7,,,
92423948,78827225,6,,,
92423949,78827225,6,,,
92411035,78827226,1,,,
92411036,78827228,7,,,
92411037,78827229,7,,,
92410288,78827231,4,,,
92414362,78827232,7,,,
92423950,78827233,1,,,
92414363,78827234,7,,,
92417647,78827235,4,,,
92410283,78826280,4,,,
92422225,78826281,4,,,
92410284,78826282,7,,,
92422226,78826283,7,,,
92410285,78826284,4,,,
92422227,78826285,7,,,
92422228,78826286,5,,,
92418516,78829462,6,,,
92410359,78829469,6,,,
92416976,78828505,6,,,
92416977,78828505,6,,,
92424014,78830569,6,,,
92424015,78830569,6,,,
92423974,78828383,7,,,
92416950,78828385,4,,,
92422244,78828386,7,,,
92423975,78828387,4,,,
92410329,78828389,7,,,
92415219,78828392,7,,,
92416952,78828394,7,,,
92415220,78828395,1,,,
92415221,78828395,4,,,
92410330,78828396,7,,,
92410331,78828396,7,,,
92417671,78828397,7,,,
92417672,78828398,7,,,
92416953,78828400,7,,,
92416954,78828400,7,,,
92423976,78828401,4,,,
92416955,78828402,6,,,
92423977,78828403,7,,,
92415222,78828404,7,,,
92416956,78828405,7,,,
92416957,78828405,7,,,
92416958,78828406,7,,,
92416959,78828406,7,,,
92416960,78828406,7,,,
92416961,78828406,7,,,
92423978,78828408,7,,,
92417673,78828409,4,,,
92417674,78828409,4,,,
92410332,78828410,8,,,
92410333,78828412,7,,,
92410334,78828412,7,,,
92410335,78828412,7,,,
92410336,78828413,7,,,
92416962,78828414,7,,,
92410337,78828416,7,,,
92423979,78828417,7,,,
96435387,83068595,6,,,
96795098,83458041,5,,,
96795099,83458041,7,,,
92410338,78828419,4,,,
92410339,78828420,7,,,
92410340,78828420,7,,,
92410341,78828420,7,,,
92410342,78828420,7,,,
92410343,78828421,7,,,
92423980,78828422,7,,,
92410344,78828423,7,,,
92422245,78828424,7,,,
92422246,78828427,7,,,
92410347,78828428,7,,,
92417676,78828429,4,,,
92416963,78828430,4,,,
92422247,78828433,4,,,
92416964,78828434,4,,,
92416965,78828434,7,,,
92423981,78828435,4,,,
92417677,78828436,7,,,
92411071,78828438,7,,,
92411072,78828438,7,,,
92415223,78828439,6,,,
92422248,78828441,7,,,
92417679,78828442,5,,,
92417680,78828442,7,,,
92417681,78828442,7,,,
92417682,78828442,7,,,
92417683,78828442,7,,,
92416966,78828443,7,,,
92418503,78828448,6,,,
92418504,78828448,6,,,
92416967,78828451,7,,,
92416969,78828457,4,,,
98804089,85621594,4,,,
92424002,78829530,1,,,
92422265,78829532,7,,,
92416990,78829534,7,,,
92415244,78829535,7,,,
92415245,78829536,7,0,,
92415246,78829536,7,,,
92416991,78829537,7,,,
92416992,78829537,7,,,
92423604,78829537,7,,,
92423605,78829537,7,,,
92423606,78829538,7,,,
92410368,78829539,4,,,
92410369,78829540,4,,,
92422266,78829541,7,,,
92424003,78829542,4,,,
92422267,78829544,7,,,
92411938,78829545,6,,,
92411939,78829545,6,,,
92411940,78829545,7,,,
92424004,78829546,1,,,
92422268,78829551,3,,,
92422269,78829551,7,,,
92415250,78829564,7,,,
92418527,78829574,7,,,
92423999,78829490,7,,,
92418519,78829491,6,,,
92418520,78829491,6,,,
92418521,78829491,7,,,
92415235,78829492,4,,,
92415236,78829494,4,,,
92422260,78829496,7,,,
92424000,78829498,7,,,
92416985,78829499,4,,,
92410363,78829500,7,,,
92411933,78829503,1,,,
92410364,78829504,7,,,
92415238,78829505,7,,,
92411934,78829506,7,,,
92410365,78829507,4,,,
92422261,78829508,7,,,
92422262,78829508,7,,,
92422263,78829508,7,,,
92415239,78829509,4,,,
92418522,78829511,1,,,
92416986,78829514,7,,,
92422264,78829515,7,,,
92416987,78829516,4,,,
92410366,78829517,4,,,
92411935,78829518,7,,,
92415240,78829520,7,,,
92411936,78829521,4,,,
92415241,78829522,7,,,
92411937,78829523,7,1,,
92424001,78829524,4,,,
92410367,78829526,7,,,
92416988,78829527,1,,,
92416989,78829527,4,,,
92418523,78829528,7,,,
92415242,78829529,7,,,
97918168,84661397,7,,,
92424800,78830642,7,,,
92422276,78829618,4,,,
92422277,78829618,7,,,
97193936,83886690,1,,,
97194738,83886689,7,,,
97545845,84263721,6,,,
98809969,85621069,7,,,
98809966,85621584,7,,,
92424784,78830570,6,,,
92424785,78830570,6,,,
96434524,83068592,7,,,
92411075,78828462,7,1,,
92415227,78828464,1,,,
92418508,78828470,1,,,
92410350,78828471,1,,,
92416970,78828472,7,,,
92418509,78828474,7,,,
92410351,78828475,7,,,
92410352,78828475,7,,,
92423984,78828476,1,,,
92423985,78828476,6,,,
92411076,78828478,7,,,
92423986,78828479,6,,,
92416971,78828480,7,,,
92416972,78828482,4,,,
92415228,78828483,4,,,
92423987,78828484,4,,,
92410353,78828485,7,,,
92423988,78828486,7,,,
92423989,78828487,4,,,
92415229,78828488,7,,,
92422251,78828489,7,,,
92423990,78828490,7,,,
92418510,78828491,1,,,
92410354,78828492,7,,,
92410355,78828493,4,,,
92418511,78828496,4,,,
92422252,78828498,7,,,
92416973,78828499,6,,,
92410356,78828500,4,,,
92416974,78828501,7,,,
92416975,78828501,7,,,
92411077,78828502,7,,,
92423991,78828503,1,,,
92418512,78828504,7,,,
92424022,78830638,4,,,
92418502,78828445,6,,,
92422249,78828446,4,,,
92415243,78829533,7,,,
92422270,78829555,7,,,
92422250,78828453,7,1,,
92415224,78828454,5,,,
92415225,78828454,7,,,
92416968,78828455,4,,,
92411074,78828456,4,,,
92410348,78828458,7,,,
92418505,78828459,6,,,
92418506,78828459,6,,,
96434528,83068597,6,,,
98809970,85621071,7,,,
98804087,85621591,7,,,
98804086,85621591,5,,,
92415256,78829603,3,,,
92418530,78829604,6,,,
92418531,78829605,4,,,
92418532,78829605,6,,,
92418533,78829605,6,,,
92411955,78829606,4,,,
92415257,78829607,7,,,
92422275,78829609,6,,,
92422287,78830580,1,,,
92423620,78830582,7,,,
92424786,78830583,7,0,,
92424787,78830584,4,,,
92422288,78830585,4,,,
92424788,78830595,7,,,
92418541,78830649,6,,,
92410375,78830566,6,,,
92422283,78830571,7,,,
92422284,78830572,7,,,
92422285,78830572,7,,,
96435398,83068608,5,,,
96435399,83068608,7,,,
92415258,78829614,4,,,
92415259,78829622,7,,,
92410374,78829623,4,,,
92422279,78829624,4,,,
92411956,78829625,7,,,
92411957,78829627,4,,,
96189434,82808783,7,,,
96189432,82808783,5,,,
97545849,84263726,7,,,
96435397,83068606,6,,,
92422286,78830573,7,,,
92418534,78830576,5,,,
92410378,78830577,7,,,
92410379,78830578,7,,,
92410380,78830579,7,,,
96434539,83068607,7,,,
96795104,83458045,7,,,
100062686,87005526,7,,,
97918163,84662883,3,,,
92424017,78830593,1,,,
92423607,78829547,4,,,
92423608,78829552,6,,,
92418525,78829553,1,,,
92415247,78829554,5,,1,
92415248,78829554,6,,,
92415249,78829554,7,1,,
92422271,78829557,7,,,
92411943,78829558,7,,,
92423609,78829559,7,,,
92411944,78829560,4,,,
92411945,78829560,7,,,
92422272,78829561,5,,,
92410370,78829563,7,,,
92415251,78829565,4,,,
92411947,78829567,4,,,
92424005,78829568,5,,,
92424006,78829568,7,,,
92423610,78829569,7,,,
92411948,78829570,2,,,
92423611,78829572,7,,,
92418526,78829573,4,,,
92424007,78829576,3,,,
92424008,78829576,7,,,
92422273,78829577,6,,,
92410371,78829578,7,,,
92415253,78829579,3,,,
92415254,78829579,7,,,
92411949,78829581,7,,,
92422274,78829582,4,,,
92415255,78829584,6,,,
92424009,78829586,6,,,
92424010,78829586,6,,,
92423612,78829588,4,,,
92423613,78829590,7,,,
92411950,78829591,7,,,
92411951,78829591,7,,,
92411952,78829591,7,,,
92411953,78829594,5,,,
92411954,78829594,7,,,
96190555,82808792,3,,,
96189433,82808782,4,,,
96190556,82807903,3,,,
97545846,84264521,7,,,
97544651,84264521,5,,,
92422282,78830567,7,,,
96434532,83067269,5,,,
96434534,83067269,7,,,
92424013,78829620,4,,,
92422278,78829621,6,,,
96434536,83067270,6,,,
92417658,78827334,7,,,
92416929,78827335,7,,,
92411059,78827336,4,,,
92411060,78827337,4,,,
92410303,78827340,4,,,
92423959,78827341,4,,,
92416930,78827342,4,,,
92417659,78827343,4,,,
92423961,78827345,7,1,,
92423962,78827354,1,,,
92410373,78829617,7,,,
92416933,78827372,7,,,
92423968,78827391,7,,,
92416938,78827396,6,,,
92414368,78827295,7,,,
92415197,78827296,6,,,
92416921,78827297,7,,,
92423956,78827298,3,,,
92411054,78827299,3,,,
92410300,78827300,7,1,,
92411055,78827302,7,,,
92422234,78827303,7,,,
92415198,78827305,7,,,
92415199,78827306,7,0,,
92416922,78827307,7,,,
92422235,78827309,7,,,
92417653,78827310,7,,,
92417654,78827315,7,,,
92416923,78827316,3,,,
92416924,78827316,7,,,
92417655,78827317,7,,,
92417656,78827317,7,,,
92416925,78827318,1,,,
92411056,78827320,7,0,,
92416926,78827321,6,,,
92416927,78827321,6,,,
92415200,78827322,4,,,
92411057,78827326,7,,,
92411058,78827326,7,,,
92417657,78827328,6,,,
92416928,78827329,7,,,
92423957,78827330,7,,,
92410301,78827331,4,,,
92410302,78827331,7,,,
92423958,78827332,6,,,
92415201,78827333,7,,,
92415202,78827333,7,,,
92422236,78827325,4,,,
92422237,78827325,7,,,
92411063,78827357,6,,,
92410323,78828347,7,,,
92423618,78829616,7,,,
92416918,78827261,7,,,
92416919,78827261,7,,,
92417652,78827262,7,,,
92410292,78827263,1,,,
92422230,78827265,7,,,
92414364,78827266,7,,,
92423955,78827267,4,,,
92411044,78827268,6,,,
92411045,78827272,7,,,
92411046,78827274,6,,,
92410293,78827277,6,,,
92410294,78827277,6,,,
92416920,78827278,7,,,
92422232,78827279,7,,,
92410295,78827280,7,1,,
92411047,78827281,7,,,
92411048,78827281,7,,,
92410296,78827284,7,,,
92422233,78827285,7,,,
92411051,78827287,7,,,
92411052,78827290,7,,,
92414365,78827291,7,,,
92414366,78827291,7,,,
92414367,78827291,7,,,
92411053,78827292,7,,,
92410297,78827293,5,,,
92410298,78827293,7,,,
92410299,78827294,6,,,
92422303,78830690,4,,,
92418543,78830658,7,,,
92418544,78830658,7,,,
92418545,78830658,7,,,
92411966,78830659,4,,,
92424806,78830660,5,,,
92424807,78830660,7,,,
92424808,78830661,1,,,
92423632,78830662,7,,,
92424804,78830650,7,,,
92411964,78830652,7,,,
92423633,78830665,3,,,
92423634,78830666,7,,,
92424809,78830667,7,,,
92411230,78830668,4,,,
92422298,78830669,7,,,
92422299,78830669,7,,,
92423635,78830672,7,,,
92422304,78830691,7,,,
92422300,78830675,7,,,
92411232,78830676,7,,,
92424810,78830677,4,,,
92411967,78830682,7,,,
92411968,78830684,1,,,
92424811,78830679,4,,,
92418546,78830670,7,,,
92424025,78830673,7,,,
92411231,78830674,7,,,
92411969,78830686,7,,,
92422301,78830687,5,,1,
92422302,78830687,7,1,,
92411233,78830688,4,,,
92411229,78830663,4,,,
92424024,78830664,7,,,
92424023,78830655,7,,,
92424805,78830656,7,,,
92418542,78830653,7,,,
92411965,78830654,4,,,
92412902,78833949,7,,,
92430850,78833951,4,,,
92424889,78833952,5,,,
92424890,78833952,7,,,
92427837,78833954,4,,,
92427838,78833954,7,,,
92412903,78833955,7,,,
92424560,78833956,7,0,,
92424891,78833957,7,,,
92424561,78833958,5,,,
92424562,78833958,7,,,
92412904,78833961,7,,,
92431018,78833962,6,,,
92431019,78833962,6,,,
92424563,78833963,7,,,
92424564,78833964,6,,,
92424565,78833964,6,,,
92412905,78833966,7,,,
92431020,78833968,1,,,
92425718,78833969,6,,,
92431021,78833970,6,,,
92431022,78833973,6,,,
92431023,78833973,6,,,
92427839,78833974,4,,,
92427840,78833974,7,,,
92431024,78833975,7,,,
92412906,78833976,7,,,
92412907,78833979,7,,,
92412908,78833979,7,,,
92412909,78833979,7,,,
92425721,78833981,4,,,
92425722,78833981,7,,,
92431832,78833982,4,,,
92431833,78833983,4,,,
92431834,78833984,5,,,
92431835,78833984,7,,,
92431836,78833985,7,,,
92431837,78833985,7,,,
92424569,78833986,6,,,
92424570,78833986,6,,,
92424571,78833987,7,,,
92417704,78833988,7,,,
92417705,78833988,7,,,
92418006,78833990,4,,,
92418007,78833991,4,,,
92431838,78833992,4,,,
92427843,78833994,6,,,
92424572,78833995,7,,,
92417707,78833997,7,,,
96434529,83067264,7,,,
96435388,83067264,5,,,
96435393,83067268,7,,,
92425723,78833998,7,,,
92417708,78833999,4,,,
92417709,78833999,7,,,
92430852,78834001,4,,,
92427844,78834004,3,,,
92425725,78834005,6,,,
92430854,78834007,4,,,
92430855,78834007,7,,,
92418009,78834009,7,,,
92425726,78834010,4,,,
92430856,78834011,7,,,
92418010,78834015,4,,,
92425727,78834016,7,,,
97545893,84263771,4,,,
