offender_id,incident_id,offender_seq_num,age_id,age_num,sex_code,race_id,ethnicity_id,ff_line_number,age_range_low_num,age_range_high_num
88817672,78835064,1,5,20,F,1,,,,
88817673,78835064,2,5,20,F,1,,,,
88817675,78835066,1,5,31,M,1,,,,
88817676,78835067,0,,,,,,,,
88817677,78835068,0,,,,,,,,
88817679,78835070,1,5,52,F,1,,,,
88817680,78835071,1,5,16,M,1,,,,
88817681,78835072,1,5,58,M,1,,,,
88817682,78835073,1,5,27,F,1,,,,
88817683,78835074,0,,,,,,,,
88817685,78835076,0,,,,,,,,
88817686,78835077,1,5,32,M,1,,,,
88817687,78835078,1,5,24,F,1,,,,
88817587,78834985,1,5,19,M,1,,,,
88817588,78834986,1,5,38,M,1,,,,
88817589,78834987,0,,,,,,,,
88817590,78834988,0,,,,,,,,
88817591,78834989,1,5,18,M,1,,,,
88817592,78834990,1,5,28,M,1,,,,
88817593,78834991,1,5,36,M,1,,,,
88817594,78834992,1,5,30,M,1,,,,
88817610,78835004,1,4,,M,1,,,,
88779211,78802335,1,5,14,M,1,,,,
88779214,78802338,1,5,14,F,1,,,,
88779215,78802339,1,5,38,F,1,,,,
88779219,78802343,1,5,15,M,2,,,,
88779210,78802334,1,5,24,M,2,,,,
88779221,78802345,0,,,,,,,,
88780736,78802346,1,5,25,M,2,,,,
88780737,78802347,1,5,25,F,0,,,,
88780738,78802348,1,5,21,M,1,,,,
88780739,78802349,0,,,,,,,,
88780751,78802361,1,5,39,M,1,,,,
88779216,78802340,1,5,24,M,2,,,,
88779217,78802341,0,,,,,,,,
88779218,78802342,1,5,49,M,1,,,,
88780744,78802354,1,5,16,F,1,,,,
88780745,78802355,1,5,24,F,1,,,,
88780746,78802356,1,5,24,F,1,,,,
88780743,78802353,1,5,16,M,1,,,,
88779220,78802344,1,5,27,M,2,,,,
88780747,78802357,0,,,,,,,,
88779212,78802336,1,5,14,F,1,,,,
88779213,78802337,1,5,17,F,1,,,,
88780740,78802350,1,5,22,M,1,,,,
88780741,78802351,1,5,22,M,1,,,,
88780742,78802352,1,5,22,M,1,,,,
88780748,78802358,1,5,58,M,1,,,,
88780749,78802359,1,5,15,M,1,,,,
88780750,78802360,1,5,13,M,1,,,,
88780763,78802373,1,5,28,F,1,,,,
88780764,78802374,1,5,18,M,1,,,,
88780765,78802375,1,5,47,M,1,,,,
88780766,78802376,1,5,25,M,1,,,,
88780767,78802377,1,5,32,F,1,,,,
88780768,78802378,1,5,20,M,1,,,,
88780769,78802379,0,,,,,,,,
88780770,78802380,1,5,20,M,1,,,,
88780771,78802381,1,5,16,M,1,,,,
88780796,78802404,1,5,43,M,1,,,,
88780798,78802406,1,5,19,M,1,,,,
88780799,78802407,1,4,,F,1,,,,
88780800,78802408,0,,,,,,,,
88780801,78802409,1,5,24,M,1,,,,
88780802,78802410,1,5,64,M,1,,,,
88780803,78802411,0,,,,,,,,
88780804,78802412,0,,,,,,,,
88780805,78802413,1,5,15,M,1,,,,
88780806,78802414,1,5,21,M,1,,,,
88780807,78802415,0,,,,,,,,
88780808,78802416,1,5,51,F,2,,,,
88780752,78802362,1,5,25,M,1,,,,
88780753,78802363,1,5,20,M,1,,,,
88780754,78802364,1,5,27,M,1,,,,
88780755,78802365,1,5,23,M,1,,,,
88780756,78802366,0,,,,,,,,
88780757,78802367,1,5,25,M,1,,,,
88780759,78802369,0,,,,,,,,
88780758,78802368,0,,,,,,,,
88780760,78802370,1,5,19,M,1,,,,
88780761,78802371,1,5,21,F,1,,,,
88780762,78802372,0,,,,,,,,
88780785,78802395,0,,,,,,,,
88780787,78802397,0,,,,,,,,
88780788,78802398,1,5,32,M,1,,,,
88780789,78802399,1,5,18,M,1,,,,
88780790,78802400,1,5,26,M,1,,,,
88780791,78802400,2,5,26,M,1,,,,
88780792,78802401,1,5,32,M,1,,,,
88780793,78802402,1,5,19,M,1,,,,
88780794,78802403,1,5,20,F,1,,,,
88780795,78802403,2,5,15,F,2,,,,
88780797,78802405,0,,,,,,,,
88780772,78802382,1,5,17,M,1,,,,
88780773,78802383,1,5,43,M,1,,,,
88780774,78802384,1,5,27,M,1,,,,
88780775,78802385,1,5,28,M,1,,,,
88780776,78802386,1,5,29,M,1,,,,
88780777,78802387,1,5,29,F,1,,,,
88780778,78802388,0,,,,,,,,
88780779,78802389,1,5,19,F,1,,,,
88780780,78802390,1,5,28,M,1,,,,
88780781,78802391,1,5,26,F,1,,,,
88780782,78802392,1,5,16,M,2,,,,
88780783,78802393,1,5,37,M,1,,,,
88780784,78802394,0,,,,,,,,
88780786,78802396,1,5,41,M,1,,,,
88780812,78802420,0,,,,,,,,
88780810,78802418,0,,,,,,,,
88780811,78802419,0,,,,,,,,
88780809,78802417,1,5,12,M,2,,,,
88780820,78802427,0,,,,,,,,
88780830,78802437,0,,,,,,,,
88780831,78802438,1,5,54,F,1,,,,
88780832,78802439,1,5,53,M,1,,,,
88780833,78802440,1,5,17,M,1,,,,
88780825,78802432,1,5,20,M,1,,,,
88780824,78802431,1,5,37,F,1,,,,
88780813,78802421,1,5,13,F,1,,,,
88780827,78802434,1,5,26,M,1,,,,
88780829,78802436,1,5,42,F,1,,,,
88780815,78802423,0,,,,,,,,
88780826,78802433,1,5,38,M,1,,,,
88780828,78802435,1,5,51,M,1,,,,
88780821,78802428,1,5,26,M,1,,,,
88780822,78802429,1,5,37,F,1,,,,
88780823,78802430,1,5,34,M,1,,,,
93307240,82808695,1,5,31,F,1,,,31,0
88780816,78802424,1,5,19,F,1,,,,
88780817,78802424,2,5,21,F,1,,,,
88780818,78802425,1,5,44,F,1,,,,
88780814,78802422,1,5,26,M,1,,,,
88808326,78826180,1,5,24,M,1,,,,
88808327,78826180,2,5,32,F,1,,,,
88808325,78826179,1,5,24,M,1,,,,
88808320,78826175,1,5,18,F,1,,,,
88808321,78826176,1,5,22,M,1,,,,
88808322,78826177,1,5,19,M,1,,,,
88808323,78826177,2,5,24,M,1,,,,
88808324,78826178,1,5,26,M,1,,,,
88808355,78826206,1,5,27,M,1,,,,
88808356,78826207,1,5,20,F,1,,,,
88808357,78826208,0,,,,,,,,
88808358,78826209,0,,,,,,,,
88808359,78826210,1,5,11,F,1,,,,
88808360,78826211,1,5,29,M,2,,,,
88808362,78826213,0,,,,,,,,
88808363,78826214,0,,,,,,,,
88808364,78826215,0,,,,,,,,
88808365,78826216,1,5,31,M,2,,,,
88808366,78826217,1,5,44,M,1,,,,
88808367,78826218,0,,,,,,,,
88808369,78826220,0,,,,,,,,
88808372,78826223,1,5,1,M,0,,,,
88808376,78826226,0,,,,,,,,
88808395,78826245,1,5,18,M,1,,,,
88808396,78826245,2,5,17,M,1,,,,
88808397,78826245,3,5,17,M,1,,,,
88808393,78826243,0,,,,,,,,
88808394,78826244,0,,,,,,,,
88808383,78826233,0,,,,,,,,
88808388,78826238,0,,,,,,,,
88808390,78826240,1,5,29,M,1,,,,
88808391,78826241,1,5,25,M,1,,,,
88808392,78826242,1,5,40,F,1,,,,
88808361,78826212,0,,,,,,,,
88808384,78826234,0,,,,,,,,
88808342,78826195,1,5,29,F,1,,,,
88808343,78826196,1,5,14,M,1,,,,
88808344,78826197,1,5,33,F,1,,,,
88808345,78826198,1,5,38,M,1,,,,
88808346,78826199,1,5,33,F,1,,,,
88808347,78826200,0,,,,,,,,
88808348,78826201,1,5,14,M,1,,,,
88808349,78826201,2,5,15,M,1,,,,
88808350,78826201,3,5,15,M,2,,,,
88808351,78826202,0,,,,,,,,
88808352,78826203,0,,,,,,,,
88808353,78826204,1,5,13,M,1,,,,
88808354,78826205,1,5,48,F,1,,,,
88808416,78826263,2,5,43,M,1,,,,
88808415,78826263,1,5,33,F,0,,,,
88808417,78826264,1,5,54,F,1,,,,
88808418,78826265,1,5,31,M,1,,,,
88808408,78826256,1,5,41,F,1,,,,
88808409,78826257,0,,,,,,,,
88808410,78826258,0,,,,,,,,
88808411,78826259,0,,,,,,,,
88808412,78826260,0,,,,,,,,
88808413,78826261,0,,,,,,,,
88808414,78826262,0,,,,,,,,
88808368,78826219,0,,,,,,,,
88808370,78826221,1,5,19,M,1,,,,
88808371,78826222,1,5,23,M,1,,,,
88808373,78826224,0,,,,,,,,
88808374,78826225,1,5,20,M,1,,,,
88808375,78826225,2,5,21,M,1,,,,
88808377,78826227,1,5,29,M,2,,,,
88808378,78826228,0,,,,,,,,
88808379,78826229,1,5,34,M,1,,,,
88808380,78826230,0,,,,,,,,
88808381,78826231,0,,,,,,,,
88808382,78826232,0,,,,,,,,
88808385,78826235,0,,,,,,,,
88808386,78826236,0,,,,,,,,
88808387,78826237,0,,,,,,,,
88808389,78826239,1,5,20,M,1,,,,
88808405,78826253,0,,,,,,,,
88808406,78826254,0,,,,,,,,
88808407,78826255,0,,,,,,,,
88808402,78826250,1,5,39,M,1,,,,
88808328,78826181,1,5,32,F,1,,,,
88808329,78826182,1,5,44,M,1,,,,
88808330,78826183,1,5,23,F,1,,,,
88808331,78826184,1,5,29,M,1,,,,
88808332,78826185,1,5,23,M,1,,,,
88808333,78826186,1,5,23,F,1,,,,
88808334,78826187,1,5,23,F,1,,,,
88808335,78826188,1,5,18,F,1,,,,
88808336,78826189,1,5,27,M,2,,,,
88808398,78826246,1,5,25,F,1,,,,
88808399,78826247,1,5,35,M,1,,,,
88808419,78826266,1,5,42,M,2,,,,
88808421,78826267,2,5,30,M,1,,,,
88808420,78826267,1,5,37,M,1,,,,
88808422,78826268,0,,,,,,,,
88808423,78826269,0,,,,,,,,
88808337,78826190,1,5,14,M,1,,,,
88808338,78826191,0,,,,,,,,
88808339,78826192,1,5,15,M,1,,,,
88808340,78826193,1,5,34,M,1,,,,
88808341,78826194,0,,,,,,,,
88808400,78826248,0,,,,,,,,
88808401,78826249,0,,,,,,,,
88808403,78826251,0,,,,,,,,
88808404,78826252,1,5,17,M,1,,,,
88810151,78828326,0,,,,,,,,
88810152,78828327,0,,,,,,,,
88810153,78828328,1,5,15,M,1,,,,
88810160,78828333,1,5,29,F,1,,,,
88810084,78827344,0,,,,,,,,
88810086,78827346,1,5,19,M,1,,,,
88810087,78827347,0,,,,,,,,
88810088,78827348,1,5,17,M,1,,,,
88810089,78827349,0,,,,,,,,
88810090,78827350,0,,,,,,,,
88810091,78827351,0,,,,,,,,
88810092,78827352,0,,,,,,,,
88810093,78827353,1,5,24,F,1,,,,
88810095,78827355,1,5,28,F,1,,,,
88810096,78827356,1,5,50,M,1,,,,
88810173,78828345,1,5,18,F,1,,,,
88810143,78827400,1,5,20,M,0,,,,
88810144,78827401,1,5,8,M,1,,,,
88810145,78827402,0,,,,,,,,
88810146,78827403,0,,,,,,,,
88810147,78827404,1,5,37,M,1,,,,
88810148,78827405,0,,,,,,,,
88810149,78827406,0,,,,,,,,
88810150,78827407,0,,,,,,,,
88810099,78827358,1,5,55,M,1,,,,
88810100,78827359,1,5,21,M,1,,,,
88810101,78827360,1,5,50,U,0,,,,
88810102,78827361,1,5,41,M,1,,,,
88810103,78827362,1,5,30,M,1,,,,
88810104,78827363,0,,,,,,,,
88810105,78827364,1,5,23,M,1,,,,
88810106,78827365,1,5,17,M,1,,,,
88810107,78827366,1,5,50,U,0,,,,
88810108,78827367,1,5,50,U,0,,,,
88810109,78827368,1,5,16,M,1,,,,
88810110,78827369,0,,,,,,,,
88810111,78827370,1,5,21,M,2,,,,
88810112,78827371,0,,,,,,,,
88810114,78827373,0,,,,,,,,
88810115,78827374,1,5,27,M,1,,,,
88810116,78827375,1,5,12,M,2,,,,
88810118,78827377,0,,,,,,,,
88810119,78827378,1,5,45,F,1,,,,
88810120,78827379,0,,,,,,,,
88810121,78827380,0,,,,,,,,
88810122,78827381,1,5,21,F,1,,,,
88810123,78827382,0,,,,,,,,
88810124,78827383,0,,,,,,,,
88810125,78827384,1,5,20,M,1,,,,
88810126,78827385,0,,,,,,,,
88810127,78827386,1,5,43,M,1,,,,
88810128,78827387,0,,,,,,,,
88810129,78827388,1,5,43,M,1,,,,
88810130,78827389,1,5,35,M,1,,,,
88810131,78827390,0,,,,,,,,
88810133,78827392,1,5,21,M,1,,,,
88810134,78827393,1,5,19,M,1,,,,
88810135,78827394,0,,,,,,,,
88810136,78827395,0,,,,,,,,
88810140,78827397,0,,,,,,,,
88810141,78827398,0,,,,,,,,
88810142,78827399,1,5,20,M,1,,,,
88810154,78828329,1,5,21,M,1,,,,
88810155,78828330,0,,,,,,,,
88810156,78828331,1,5,29,F,1,,,,
88810157,78828331,2,5,18,M,1,,,,
88810158,78828331,3,5,33,M,2,,,,
88810159,78828332,0,,,,,,,,
88810161,78828334,0,,,,,,,,
88810162,78828335,0,,,,,,,,
88810163,78828336,0,,,,,,,,
88810164,78828337,1,5,59,M,1,,,,
88810165,78828338,1,5,18,M,2,,,,
88810166,78828339,1,5,16,F,2,,,,
88810167,78828340,1,5,21,M,1,,,,
88810168,78828341,1,5,36,M,1,,,,
88810169,78828341,2,5,41,M,1,,,,
88810170,78828342,1,5,23,F,1,,,,
88810171,78828343,1,5,25,M,1,,,,
88810172,78828344,1,5,43,M,1,,,,
88810174,78828346,1,5,50,M,1,,,,
88810176,78828348,0,,,,,,,,
88810177,78828349,0,,,,,,,,
88810178,78828350,0,,,,,,,,
88810179,78828351,1,5,14,M,1,,,,
88810180,78828352,1,5,25,F,1,,,,
88810181,78828353,1,5,17,M,1,,,,
88810182,78828354,1,5,28,F,1,,,,
88810183,78828355,0,,,,,,,,
88810184,78828356,1,5,13,M,1,,,,
88810185,78828356,2,5,22,M,1,,,,
88810187,78828357,2,5,20,F,1,,,,
88810186,78828357,1,5,19,F,1,,,,
88810188,78828358,1,5,20,M,1,,,,
88810189,78828359,1,5,19,M,1,,,,
88810190,78828360,0,,,,,,,,
88810191,78828361,1,5,18,F,2,,,,
88810192,78828362,0,,,,,,,,
88810193,78828363,1,5,47,M,2,,,,
88810194,78828364,1,5,57,M,1,,,,
88810195,78828365,1,5,26,M,1,,,,
88810196,78828366,1,5,11,M,2,,,,
88810197,78828367,0,,,,,,,,
88810198,78828368,0,,,,,,,,
88810199,78828369,1,5,50,F,0,,,,
88810200,78828370,1,5,29,M,1,,,,
88810201,78828371,1,5,43,M,1,,,,
88810202,78828372,1,5,26,M,1,,,,
88810203,78828373,1,5,28,M,1,,,,
88810204,78828374,0,,,,,,,,
88810205,78828375,0,,,,,,,,
88810206,78828376,0,,,,,,,,
88810207,78828377,0,,,,,,,,
88810208,78828378,0,,,,,,,,
88810209,78828379,0,,,,,,,,
88810210,78828380,0,,,,,,,,
88810211,78828381,1,5,18,M,1,,,,
88810212,78828382,1,5,34,M,1,,,,
88810213,78828382,2,5,41,F,1,,,,
88810253,78828418,1,5,22,M,1,,,,
88812077,78829613,2,5,14,F,2,,,,
88812076,78829613,1,5,13,F,1,,,,
96578204,85621063,0,,,,,,,,
93616793,83068596,1,5,52,F,1,,,52,0
88810265,78828431,1,5,54,F,1,,,,
88810302,78828467,1,5,75,F,1,,,,
88810303,78828468,1,5,50,U,0,,,,
88812119,78830586,0,,,,,,,,
88812120,78830587,0,,,,,,,,
88812121,78830588,0,,,,,,,,
88812122,78830589,0,,,,,,,,
88812123,78830590,1,5,50,M,1,,,,
88812125,78830592,1,5,18,M,1,,,,
88812127,78830594,0,,,,,,,,
88812129,78830596,1,5,39,M,1,,,,
88812130,78830597,0,,,,,,,,
88812131,78830598,0,,,,,,,,
88812132,78830599,0,,,,,,,,
88812133,78830600,1,5,18,M,1,,,,
88812134,78830601,1,5,47,F,1,,,,
88812138,78830603,0,,,,,,,,
88812139,78830604,1,5,21,M,1,,,,
88812141,78830606,0,,,,,,,,
88812142,78830607,1,5,27,M,1,,,,
88812143,78830608,1,5,44,M,1,,,,
88812144,78830609,1,5,29,M,1,,,,
88812145,78830610,1,5,17,M,1,,,,
88812146,78830611,1,5,19,M,1,,,,
88812147,78830612,0,,,,,,,,
88812148,78830613,0,,,,,,,,
88812149,78830614,0,,,,,,,,
88812150,78830615,0,,,,,,,,
88812151,78830616,0,,,,,,,,
88812152,78830617,0,,,,,,,,
88812153,78830618,0,,,,,,,,
88812154,78830619,0,,,,,,,,
88812155,78830620,0,,,,,,,,
88812158,78830622,1,5,18,F,1,,,,
88812159,78830623,1,5,20,M,1,,,,
88812160,78830624,0,,,,,,,,
88812161,78830625,1,5,17,M,1,,,,
88812162,78830626,1,5,14,M,1,,,,
88812163,78830627,0,,,,,,,,
88812164,78830628,0,,,,,,,,
88812165,78830629,1,5,35,M,2,,,,
88812169,78830631,0,,,,,,,,
88812171,78830633,1,5,29,F,1,,,,
88812172,78830634,0,,,,,,,,
88812173,78830635,0,,,,,,,,
88812174,78830636,1,5,17,M,1,,,,
88812175,78830636,2,5,14,M,1,,,,
88812176,78830637,1,5,34,M,1,,,,
88812178,78830639,1,5,17,M,1,,,,
88812183,78830644,1,5,50,U,0,,,,
88812184,78830645,0,,,,,,,,
88812185,78830646,0,,,,,,,,
98162523,87004570,0,,,,,,,,
94073095,83457471,1,5,23,M,1,,,23,0
94073097,83457471,3,5,54,M,1,,,54,0
94073096,83457471,2,5,19,F,1,,,19,0
96576840,85621075,1,5,18,F,1,,,18,0
96578220,85621075,2,5,19,M,1,,,19,0
88811897,78829449,0,,,,,,,,
88811898,78829450,0,,,,,,,,
88811899,78829451,1,5,29,M,1,,,,
88811900,78829452,0,,,,,,,,
88811901,78829453,1,5,36,M,1,,,,
88811904,78829456,1,5,34,M,1,,,,
88811905,78829457,1,5,29,M,1,,,,
88811906,78829458,1,5,43,F,1,,,,
88811907,78829459,0,,,,,,,,
88811908,78829460,1,5,24,M,1,,,,
88811911,78829463,1,5,54,M,1,,,,
95465975,84662888,2,5,24,M,1,,,24,0
95465976,84662888,3,5,30,F,1,,,30,0
95465973,84662888,1,5,31,F,1,,,31,0
88810347,78828506,1,5,35,M,1,,,,
88810348,78828507,1,5,26,M,1,,,,
88810349,78828508,0,,,,,,,,
88810350,78828509,0,,,,,,,,
88810351,78828510,0,,,,,,,,
88810352,78828511,1,5,20,M,1,,,,
88810353,78828512,1,5,12,M,1,,,,
88810354,78828513,0,,,,,,,,
88810355,78828514,0,,,,,,,,
88810356,78828515,0,,,,,,,,
88812180,78830641,1,5,50,U,0,,,,
88810357,78829439,1,5,45,F,1,,,,
88810358,78829440,1,5,29,M,1,,,,
88810359,78829440,2,5,32,M,1,,,,
88810360,78829441,0,,,,,,,,
88810361,78829442,0,,,,,,,,
88810362,78829443,1,5,11,M,1,,,,
88810363,78829443,2,5,12,M,1,,,,
88810364,78829444,0,,,,,,,,
88810365,78829445,0,,,,,,,,
88810366,78829446,0,,,,,,,,
88811912,78829464,0,,,,,,,,
88811913,78829465,0,,,,,,,,
88811914,78829466,1,5,20,M,1,,,,
88811915,78829467,1,5,23,F,2,,,,
88811916,78829468,0,,,,,,,,
88811918,78829470,1,5,26,M,1,,,,
88811919,78829471,1,5,14,F,1,,,,
88811920,78829472,1,5,42,M,2,,,,
88811921,78829472,2,5,48,F,2,,,,
88811922,78829473,1,5,38,F,1,,,,
88811923,78829474,1,5,34,M,1,,,,
88811924,78829474,2,5,39,F,1,,,,
88811925,78829475,0,,,,,,,,
88811926,78829476,1,5,11,M,1,,,,
88811927,78829477,0,,,,,,,,
88811928,78829478,1,5,22,F,1,,,,
88811929,78829479,0,,,,,,,,
88811930,78829480,1,5,24,F,2,,,,
88811931,78829481,1,5,22,F,1,,,,
88811932,78829482,1,5,23,M,2,,,,
88811933,78829483,1,5,50,U,0,,,,
88811934,78829484,0,,,,,,,,
88811935,78829485,1,5,50,U,0,,,,
88811936,78829486,1,5,21,M,1,,,,
88811937,78829487,0,,,,,,,,
88811938,78829488,0,,,,,,,,
88811939,78829489,1,5,21,M,1,,,,
88811948,78829497,1,5,28,M,1,,,,
88812074,78829611,0,,,,,,,,
93617861,83067265,1,5,29,M,1,,,29,0
93617862,83067265,2,5,25,F,1,,,25,0
88808432,78826288,1,5,30,M,1,,,,
88808433,78826289,0,,,,,,,,
88808434,78826290,1,5,19,M,1,,,,
88808435,78826291,0,,,,,,,,
88808457,78827236,1,5,30,M,1,,,,
88808458,78827237,1,5,18,F,1,,,,
88808459,78827238,1,5,30,M,1,,,,
88808460,78827239,1,5,22,M,1,,,,
88808461,78827240,0,,,,,,,,
88808462,78827241,0,,,,,,,,
88808463,78827242,1,5,27,F,1,,,,
88808464,78827243,1,5,39,M,1,,,,
88808465,78827243,2,5,17,M,1,,,,
88808466,78827244,1,5,18,M,1,,,,
88808467,78827244,2,5,28,M,2,,,,
88808468,78827245,0,,,,,,,,
88808469,78827247,1,5,29,F,1,,,,
88808470,78827248,0,,,,,,,,
88808471,78827249,0,,,,,,,,
88808472,78827250,1,5,34,M,1,,,,
88808473,78827251,1,5,31,M,1,,,,
88808474,78827252,1,5,25,M,2,,,,
88808475,78827253,0,,,,,,,,
88808476,78827254,1,5,50,U,0,,,,
88808477,78827255,1,5,36,F,1,,,,
88808478,78827256,1,5,24,M,1,,,,
88808479,78827257,0,,,,,,,,
88808480,78827258,1,5,54,F,1,,,,
88808481,78827259,0,,,,,,,,
88808482,78827260,1,5,13,M,1,,,,
88808491,78827269,0,,,,,,,,
88808504,78827282,1,5,19,M,1,,,,
88808436,78827218,1,5,41,F,1,,,,
88808437,78827219,0,,,,,,,,
88808438,78827220,1,5,41,F,1,,,,
88808439,78827220,2,5,32,M,1,,,,
88808440,78827221,1,5,37,M,1,,,,
88808441,78827222,1,5,45,M,1,,,,
88808442,78827223,1,5,25,M,1,,,,
88808443,78827224,1,5,34,M,1,,,,
88808444,78827225,1,5,55,M,1,,,,
88808445,78827226,0,,,,,,,,
88808446,78827227,1,5,19,M,2,,,,
88808447,78827228,1,5,24,F,2,,,,
88808448,78827229,1,5,50,U,0,,,,
88808449,78827230,1,5,50,M,1,,,,
88808450,78827231,1,5,26,M,1,,,,
88808451,78827231,2,5,38,F,1,,,,
88808452,78827232,1,5,18,M,1,,,,
88808453,78827233,0,,,,,,,,
88808454,78827234,0,,,,,,,,
88808455,78827235,1,5,13,M,1,,,,
88808456,78827235,2,5,15,M,1,,,,
88808424,78826280,0,,,,,,,,
88808425,78826281,0,,,,,,,,
88808426,78826282,0,,,,,,,,
88808427,78826283,0,,,,,,,,
88808428,78826284,0,,,,,,,,
