arrestee_id,weapon_id,nibrs_arrestee_weapon_id
22618320,1,22629874
22618321,1,22629875
22618322,1,22629876
22618325,1,22629879
22618327,1,22629881
22618370,1,22629924
22618371,1,22629925
22618372,1,23872598
22618374,1,22629927
22618375,1,22629928
22618376,1,22629929
22618377,1,22638597
22619311,1,22633856
22619312,1,22633857
22618360,1,22629914
22618359,1,22629913
22618361,1,22629915
22618363,1,22629917
22618364,1,22629918
22618365,1,22629919
22618366,1,22629920
22618367,1,22629921
22618368,1,22629922
22618369,1,22629923
24534242,1,24554099
24264579,1,24284962
24264581,1,24284964
24264582,1,24284965
24265525,1,24285759
24265530,1,24285767
24395241,1,24414416
22618348,1,22629902
22619341,1,22633886
22618331,1,22629885
22618332,1,22629886
22618333,1,22629887
22618334,1,22629888
22618335,1,22629889
22618336,1,22629890
22618323,1,22629877
22618324,1,22629878
22618326,1,22629880
23974007,1,23994081
23974006,1,23993231
24870203,1,24890393
24868130,1,24888148
24870202,1,24888149
22619322,1,22633867
22619329,1,22633874
22619330,1,22633875
22619331,1,22633876
22619369,1,22634110
22619337,1,22633882
22619338,1,22633883
22619339,1,22633884
22619342,1,22633887
22619343,1,22633888
23974013,1,23993239
22619334,1,22633879
23873783,1,23891826
23872745,1,23891825
24396327,1,24414418
24116078,1,24135385
24116128,1,24135428
22619345,1,22633890
22619346,1,22633891
22619351,1,22633896
22618379,1,22638599
22618381,1,22638601
22618380,1,22638600
22618382,1,22638602
22618383,1,22638603
22618384,1,22638604
22618385,1,22638605
22619313,1,22633858
22619314,1,22633859
22619315,1,22633860
22619316,1,22633861
22619318,1,22633863
22619321,1,22633866
22619323,1,22633868
22619324,1,22633869
23974015,1,23994086
23872746,1,23891827
23873785,1,23892883
23872756,1,23891839
24396326,1,24415896
24116127,1,24135427
22619333,1,22633878
23974986,1,23993236
23974985,1,23993235
22618251,1,22629098
22618269,1,22629116
22618271,1,22629118
22618272,1,22629119
22618273,1,22629120
22618238,1,22629666
22618239,1,22629667
22618240,1,22629668
22618241,1,22629669
22618242,1,22629670
22618243,1,22629671
22618244,1,22629672
22618245,1,23872594
22618246,1,22629673
22618247,1,22629094
22618248,1,22629095
22618249,1,22629096
22618250,1,22629097
22618255,1,22629102
22618256,1,22629103
22618288,1,22629135
22618224,1,22629652
22618225,1,22629653
22618226,1,22629654
22618227,1,22629655
22618228,1,22629656
22618229,1,22629657
22618230,1,22629658
22618231,1,22629659
22618232,1,22629660
22618234,1,22629662
22618235,1,22629663
22618236,1,22629664
22618237,1,22629665
22619374,1,22634115
22619370,1,22634111
22619372,1,22634113
22619373,1,22634114
22619371,1,22634112
22620549,1,22634491
22620552,1,22634687
22620555,1,22634690
22620556,1,22634691
22620559,1,22634694
22620558,1,22634693
22620560,1,22634695
22620561,1,22634696
22620562,1,22634697
22620563,1,22634698
22620564,1,22634699
22620565,1,22634700
22620566,1,22634701
22620567,1,22634702
22620568,1,22634703
22620569,1,22634704
23974009,1,23993234
23974982,1,23994083
24115336,1,24134480
23974984,1,23994085
22620572,1,22634707
22620573,1,22634708
22620575,1,22634710
22620576,1,22634711
22620577,1,22634712
24116110,1,24135410
24535379,1,24555412
22620539,1,22634482
22620540,1,22634483
23872769,1,23891850
23872765,1,23891845
23872764,1,23891844
22620546,1,22634489
22620547,1,23873363
22620570,1,22634705
23974011,1,23993237
23873803,1,23892900
23873802,1,23892899
23873805,1,23892905
23872767,1,23891847
22620525,1,22634468
22620526,1,22634469
22620527,1,22634470
22620528,1,22634471
22620531,1,22634474
22620532,1,22634475
22620533,1,22634476
22620535,1,22634478
22620536,1,22634479
24868131,1,24888150
22619393,1,22634134
22619394,1,22634135
22619395,1,22634136
22619396,1,22634137
22619397,1,22634138
22619398,1,22634139
22619399,1,22634140
22619400,1,22634141
22619401,1,22634142
22619402,1,22634143
22619403,1,22634144
22619404,1,22634145
22619405,1,22634146
22619406,1,22634147
22620418,1,22633972
22620419,1,22633973
22620420,1,23873355
22620424,1,22634173
23872751,1,23891833
24695009,1,24715232
22620427,1,22634176
22620428,1,22634177
22620429,1,22634178
22620431,1,22634180
22620432,1,22634181
22620434,1,22634183
22620435,1,22634184
22620436,1,22634185
22620437,1,22634186
22620439,1,22634188
22620438,1,22634187
22620440,1,22634189
22620441,1,22634190
22620443,1,22634192
22620444,1,22634193
22620446,1,22634195
22620445,1,22634194
22620447,1,22634196
22620448,1,22634197
22620449,1,22634198
22620450,1,22634199
22620451,1,22634200
23872754,1,23891836
23873791,1,23892888
23873790,1,23892887
23872750,1,23891832
22620509,1,22634452
22620518,1,22634461
22620494,1,22634437
22620495,1,22634438
23872758,1,23891841
22620467,1,22634216
22620470,1,22634219
24395269,1,24414443
23974002,1,23993229
23974987,1,23993238
25448662,1,25469014
25448663,1,25469015
22620471,1,22634220
22620474,1,22634223
22620475,1,22634224
22620476,1,22634225
22620477,1,22634226
22620478,1,22634227
22620479,1,22634228
22620480,1,22634229
22620482,1,22634231
22620483,1,23873359
22620485,1,22634233
22620484,1,22634232
22620486,1,22634234
22620487,1,22634430
22620488,1,22634431
22620489,1,22634432
22620490,1,22634433
22620491,1,22634434
22620510,1,22634453
22620511,1,22634454
22620512,1,22634455
22620515,1,22634458
22620516,1,22634459
22620519,1,22634462
22620496,1,22634439
22620497,1,22634440
22620498,1,22634441
22620499,1,22634442
22620500,1,22634443
22620501,1,22634444
23873794,1,23892891
23873795,1,23892892
23873796,1,23892893
23873799,1,23892896
23873800,1,23892897
22620502,1,22634445
22620504,1,22634447
22620506,1,22634449
22620505,1,22634448
22620507,1,22634450
22620520,1,22634463
22620521,1,22634464
22620522,1,22634465
22620523,1,22634466
22620524,1,22634467
22620530,1,22634473
22619390,1,22634131
22619391,1,22634132
22619392,1,22634133
22619375,1,22634116
22619376,1,22634117
22619377,1,22634118
22619378,1,22634119
22619379,1,22634120
22619380,1,22634121
22619381,1,22634122
22619382,1,22634123
22619383,1,22634124
22619384,1,22634125
22619386,1,22634127
22619387,1,22634128
22619388,1,22634129
22619389,1,22634130
22619463,1,22634398
25447720,1,25468295
22619456,1,22634391
22619457,1,22634392
22619458,1,22634393
22619459,1,22634394
22619460,1,22634395
22619461,1,22634396
22619464,1,22634399
22619465,1,22634400
22619466,1,22634401
22619467,1,22634402
22619468,1,22634403
22619469,1,22634404
22619470,1,22634405
22619471,1,22634406
22619472,1,22634407
22619475,1,22634410
22619474,1,22634409
22619473,1,22634408
22619476,1,22634411
22619477,1,22634412
22619478,1,22634413
22619479,1,22634414
22619407,1,22634148
22619408,1,22634149
22619409,1,22634150
22619410,1,22634151
22619411,1,22634152
22619412,1,22634153
22619413,1,22634154
22619414,1,22634155
22619415,1,22634156
22619416,1,22634157
22619417,1,22634158
22619418,1,22634159
22619419,1,22634160
22619420,1,22634161
22619421,1,22634162
22619422,1,22634163
22619423,1,22634164
22619424,1,22634165
22619425,1,22634166
22619426,1,23873358
22619428,1,22634168
22619427,1,22634167
22619429,1,22634169
22619430,1,22634170
22620425,1,22634174
22620426,1,22634175
22619481,1,22634416
22619482,1,22634417
22619484,1,22634419
22619485,1,22634420
22619487,1,22634422
22619488,1,22634423
22619480,1,22634415
22620481,1,22634230
22619489,8,22634424
22619490,1,22634425
22620416,1,22633970
22620417,1,22633971
23974003,1,23993230
22620454,1,22634203
22620455,1,22634204
22620456,1,22634205
22620457,1,22634206
22620458,1,22634207
22620459,1,22634208
22620462,1,22634211
22620463,1,22634212
22620465,1,22634214
22620464,1,22634213
23872753,1,23891835
23872755,1,23891837
22620473,1,22634222
22620492,1,22634435
22620453,1,22634202
25447679,1,25469007
22619431,1,22634366
22619432,1,22634367
22619433,1,22634368
22619434,1,22634369
22619435,1,22634370
22619436,1,22634371
22619437,1,22634372
22619438,1,22634373
22619439,1,22634374
22619440,1,22634375
22619441,1,22634376
22619442,1,22634377
22619452,1,22634387
22619453,1,22634388
22619454,1,22634389
22619455,1,22634390
22619462,1,22634397
22619483,1,22634418
22619443,1,22634378
22619444,1,22634379
22619445,1,22634380
22619446,1,22634381
22619447,1,22634382
22619448,1,22634383
22619449,1,22634384
22619450,1,22634385
22619451,1,22634386
22611688,1,22624199
22611689,1,22624200
22611690,1,22624201
22611691,1,22624202
22611692,1,22624203
22611693,1,22624204
22611680,1,22624191
22611681,1,22624192
22611682,1,22624193
22611683,1,22624194
22611684,1,22624195
22611685,1,22624196
22611686,1,22624197
22611687,1,22624198
24535324,1,24555341
23873740,1,23891778
23873736,1,23891773
25306704,1,25327964
22611728,1,22624239
22611729,1,23883093
22611731,1,22624241
22611732,1,22624242
22611734,1,22624439
22611735,1,22624440
22611736,1,22624441
24868074,1,24890330
22611672,1,22624183
22611673,1,22624184
22611674,1,22624185
22611675,1,22624186
22611676,1,22624187
22611677,1,22624188
22611678,1,22624189
22611679,1,22624190
24694170,1,24713985
24694172,1,24713986
24694169,1,24715174
22611770,1,22624475
22611761,1,22624466
22611763,1,22624468
22611765,1,22624470
22611766,1,22624471
22611769,1,22624474
22611771,1,22624476
23974928,1,23993171
24115977,1,24135292
24264513,1,24284893
25004271,1,25023614
22611702,1,22624213
22611703,1,22624214
22611704,1,22624215
22611705,1,22624216
22611706,1,22624217
23872690,1,23892833
23872692,1,23891776
23873737,1,23891774
23872695,1,23891779
22611740,1,22624445
22611741,1,22624446
22611742,1,22624447
22611743,1,22624448
25446612,1,25468192
24868055,1,24888073
22611713,1,22624224
22611715,1,22624226
22611716,1,22624227
22611718,1,22624229
22611717,1,22624228
22611719,1,22624230
24534168,1,24555342
24870140,1,24888094
22611756,1,22624461
22611751,1,22624456
22611754,1,22624459
22611753,1,22624458
23873771,1,23892870
24115976,1,24135291
22611757,1,22624462
22611759,1,22624464
23973945,1,23994027
25140139,1,25160408
25002481,1,25023618
22611725,1,22624236
22611726,1,22624237
22611727,1,22624238
22611720,1,22624231
22611721,1,22624232
22611723,1,22624234
22611724,1,22624235
22611707,1,22624218
22611708,1,22624219
22611709,1,22624220
22611710,1,22624221
22611711,1,22624222
22611712,1,22624223
22611722,1,22624233
22611694,1,22624205
22611695,1,22624206
22611696,1,22624207
22611697,1,22624208
22611698,1,22624209
22611699,1,22624210
22611700,1,22624211
22611701,1,22624212
22607504,1,22620321
22607505,1,22620322
22607506,1,22620323
22607507,1,22620324
22607508,1,22620325
22607509,1,22620326
22607510,1,23882331
22607511,1,22620327
22607512,1,22620328
22607513,1,22620329
22607514,1,22620330
22607515,1,22620331
22608486,1,22620111
22608482,1,22620107
22608483,1,22620108
22608484,1,22620109
22608485,1,22620110
22607544,1,22620554
22607545,1,22620555
22607546,1,22620556
22607547,1,22620557
22607548,1,22620558
22607549,1,22620559
22607550,1,22620560
22607551,1,22620561
22607552,1,22620562
22607553,1,22620563
22607465,1,22620282
22607466,1,22620283
22607467,1,22620284
22607468,1,22620285
22607469,1,22620286
22607541,1,22620551
22607542,1,22620552
22607543,1,22620553
22607531,1,22620541
22607532,1,22620542
22607533,1,22620543
22607536,1,22620546
22607537,1,22620547
22607538,1,22620548
22607539,1,22620549
22607540,1,22620550
22607482,1,22620299
22607470,1,22620287
22607471,1,22620288
22607472,1,22620289
22607473,1,22620290
22607474,1,22620291
22607475,1,22620292
22607476,1,22620293
22607477,1,22620294
22607478,1,22620295
22607479,1,22620296
22607480,1,22620297
22607481,3,22620298
22607449,1,23882328
22607450,1,22620072
22607451,1,22620268
22607452,1,22620269
22607453,1,22620270
22607454,1,22620271
22607455,1,22620272
22607456,1,22620273
22607457,1,22620274
22607458,1,22620275
22607459,1,22620276
22607460,1,22620277
22607487,1,22620304
22607488,1,22620305
22607489,1,22620306
22607490,1,22620307
22607491,1,22620308
22607492,1,22620309
22607493,1,22620310
22607494,1,22620311
22607495,1,22620312
22607496,1,22620313
22607483,1,22620300
22607484,1,22620301
22607485,1,22620302
22607486,1,22620303
22608487,1,22620112
22607516,1,22620332
22607517,1,22620333
22607518,1,22620528
22607519,1,22620529
22607520,1,22620530
22607521,1,22620531
22607522,1,22620532
22607523,1,22620533
22607524,1,22620534
22607525,1,22620535
22607526,1,22620536
22607527,1,22620537
22607528,1,22620538
22607529,1,22620539
22607530,1,22620540
22607534,1,22620544
22607535,1,22620545
22607497,1,22620314
22607498,1,22620315
22607499,1,22620316
22607500,1,22620317
22607501,1,22620318
22607502,1,22620319
22607503,1,22620320
22607461,1,22620278
22607462,1,22620279
22607463,1,22620280
22607464,1,22620281
22612841,1,22624820
22612840,1,23883102
22612842,1,22624821
22612844,1,22625015
22612847,1,22625018
22612849,1,22625020
22613859,1,22624854
24535353,1,24555386
23974953,1,23993197
24395209,1,24414380
24694201,1,24715210
23973966,1,23994047
23973965,1,23994045
24264537,1,24285735
22612860,1,22625031
22612862,1,22625033
25140210,1,25160479
22612853,1,22625024
22612854,1,22625025
23974977,1,23993224
24115347,1,24134493
24116054,1,24135368
22612850,1,22625021
22612851,1,22625022
24116043,1,24135359
24116042,1,24135358
24534215,1,24554072
24870128,1,24890318
24868062,1,24888082
24868063,1,24888083
23872709,1,23892850
22612783,1,22624763
22612784,1,22624764
22612786,1,22624766
22612787,1,22624767
22612788,1,22624768
22612789,1,22624769
22612790,1,22624770
22612791,1,22624771
22612792,1,22624772
22612793,1,22624773
22612794,1,22624774
23973996,1,23994074
22612776,1,22624563
22612777,1,22624564
22612778,1,22624565
22612779,1,22624759
24694206,1,24714021
24694984,1,24715212
22612798,1,22624778
22612799,1,22624779
22612800,1,22624780
22612803,1,22624783
22612811,1,22624791
23973994,1,23994072
22612782,1,22624762
24115297,1,24134428
22612843,1,22624822
22613847,1,22624842
22613848,1,22624843
22613849,1,22624844
22613850,1,22624845
22613851,1,22624846
22613852,1,22624847
22613853,1,22624848
22613800,1,22624604
25140178,1,25160451
25004300,1,25024521
22613854,1,22624849
24265535,1,24285770
24694202,1,24714018
24534216,1,24554073
22612804,1,22624784
22612808,1,22624788
24395247,1,24414423
24264597,1,24284978
23873762,1,23892862
23873763,1,23892863
23872724,1,23892868
22612813,1,22624793
22612816,1,22624796
22612819,1,22624799
22612820,1,22624800
22612821,1,22624801
22612822,1,22624802
24116031,1,24135345
25004303,1,25024524
25002501,1,25023640
22612823,1,22624803
22612827,1,22624807
22613855,1,22624850
22613856,1,22624851
22613857,1,22624852
22613858,1,22624853
24116039,1,24135354
24115349,1,24135412
24265495,1,24285732
23872720,1,23891802
23973995,1,23994073
24870187,1,24890379
22612832,1,22624812
22612833,1,22624813
22612835,1,22624815
24115346,1,24134492
23973955,1,23994036
24868058,1,24890321
24868059,1,24888077
25004355,1,25024574
22612735,1,22624523
22612737,1,22624525
22612739,1,22624527
22612740,1,22624528
22612741,1,22624529
22612742,1,22624530
22612743,1,22624531
22612744,1,22624532
22612745,1,22624533
22612746,1,22624534
22612747,1,22624535
22612748,1,22624536
22612749,1,22624537
23974941,1,23993185
22612751,1,22624539
22613832,1,22624827
23974936,1,23993182
22612758,1,22624546
22612762,1,22624550
22612720,1,22624508
22612721,1,22624509
22612708,1,22624302
22612711,1,22624305
22612712,1,22624306
22612715,1,22624503
25804218,1,25825118
22612698,1,22624293
22612702,1,22624297
22612703,1,22624298
22612704,1,22624299
22612705,1,22624300
22612706,1,23883094
22612707,1,22624301
23873745,1,23891782
22612780,1,22624760
22613830,1,22624825
22613831,1,22624826
25002505,1,25023644
25002503,1,25023642
22612763,1,22624551
22612710,1,22624304
22612713,1,22624307
22612714,1,22624502
22613829,1,22624824
22611773,1,22624478
22611774,1,22624479
22611775,1,22624480
22611776,1,22624481
22611777,1,22624482
22611778,1,22624483
22612691,1,22624286
22612692,1,22624287
22612693,1,22624288
22612694,1,22624289
22612695,1,22624290
22612696,1,22624291
22612697,1,22624292
22612699,1,22624294
22612700,1,22624295
22612701,1,22624296
22612716,1,22624504
22612729,1,22624517
22613845,1,22624840
22613846,1,22624841
22612766,1,22624554
22612767,1,22624555
22612770,1,22624558
22612768,1,22624556
22612769,1,22624557
22612771,1,22624559
22612772,1,22624560
22613841,1,22624836
22613842,1,22624837
22613843,1,22624838
22613844,1,22624839
22612773,1,22624561
24694981,1,24715208
22612732,1,22624520
22612736,1,22624524
22612750,1,22624538
25804145,1,25825775
22612717,1,22624505
22612719,1,22624507
22612718,1,22624506
22612807,1,22624787
22612722,1,22624510
22612724,1,22624512
22612725,1,22624513
22612726,1,22624514
22612727,1,22624515
22612728,1,22624516
22612730,1,22624518
22612731,1,22624519
24115293,1,24134422
22613833,1,22624828
22613834,1,22624829
22613835,1,22624830
22613836,1,22624831
22613837,1,22624832
22613838,1,22624833
22613839,1,22624834
22613840,1,22624835
23973952,1,23993186
23873733,1,23891771
23873742,1,23892839
23872698,1,23891783
22612753,1,22624541
22612754,1,22624542
22612755,1,22624543
22612756,1,22624544
22612757,1,22624545
22612760,1,22624548
22613801,1,22624605
22613808,1,22624612
22613816,1,22624620
22613827,1,22624630
22613828,1,22624823
24116071,1,24134460
24116079,1,24135386
24116074,1,24135382
22613864,1,22624859
22613865,1,22624860
22613866,1,22624861
22613867,1,22624862
22613868,1,22624863
24115325,1,24134462
23974967,1,23993211
23974972,1,23993218
24694988,1,24714024
24115326,1,24134463
24116072,1,24135381
24264547,1,24284927
24870153,1,24890345
25140192,1,25160464
23973970,1,23994051
22613823,1,22624626
22613824,1,22624627
22612864,1,22625035
22612865,1,22625036
22612866,1,22625037
22612867,1,22625038
22612870,1,22625041
22613792,1,22624596
22613798,1,22624602
22613860,1,22624855
22613861,1,22624856
22613862,1,22624857
22613863,1,22624858
24395214,1,24414388
24265491,1,24285729
23973972,1,23994055
24264543,1,24285737
24264545,1,24284926
24694979,1,24715207
24694226,1,24714046
24535361,1,24555393
23974965,1,23994061
24265536,1,24285771
25002514,1,25023653
25002515,1,25023654
25002512,1,25023652
22613965,1,22626117
22614973,1,22629436
22613869,1,22624864
22613870,1,22624865
22613871,3,22624866
22613872,1,22624867
22613873,1,22624868
22613874,1,22624869
22613875,1,22624870
22613876,1,22624871
22613877,1,22624872
22613879,1,22624874
22613934,1,22625377
25447641,1,25468214
22613878,1,22624873
22613881,1,22624876
22613882,1,22624877
22613885,1,22624880
22613886,1,22624881
22613887,1,22624882
22613888,1,22624883
22613889,1,22624884
22613893,1,22625336
22613894,1,22625337
22613901,1,22625344
22613924,1,22625367
25447602,1,25468955
25447637,1,25468954
25447635,1,25468953
23973953,1,23994034
24116016,1,24135330
24264520,1,24284900
25447642,1,25468957
22613908,1,22625351
22613909,1,22625352
22613911,1,22625354
22613914,1,22625357
22613910,1,22625353
22613913,1,22625356
22613912,1,22625355
22613915,1,22625358
22613918,1,22625361
22613919,1,22625362
22613920,1,22625363
22613921,1,22625364
22613922,1,22625365
22613923,1,22625366
22613925,1,22625368
22613926,1,22625369
22613928,1,22625371
22613929,1,22625372
25804143,1,25825036
22613964,1,22626116
22613967,1,22626119
22613968,1,22626120
22614899,1,22629168
22614900,1,22629169
22614902,1,22629171
22614903,2,22629172
22614904,2,22629173
24115275,1,24134407
24265489,1,24285726
24694949,1,24713988
24395175,1,24415841
22613954,1,22625396
22613955,1,22625397
22613957,1,22625399
22613960,1,22626112
22613961,1,22626113
22613963,1,22626115
24116010,1,24135321
25447644,1,25468217
24868083,1,24890338
24868084,1,24888102
25447603,1,25468959
22613895,1,22625338
22613896,1,22625339
22613897,1,22625340
22613898,1,22625341
22613899,1,22625342
22613902,1,22625345
22613903,1,22625346
22613904,1,22625347
22613906,1,22625349
22613907,1,22625350
22613917,1,22625360
24534172,1,24554041
24396281,1,24415855
23973957,1,23994038
22614977,1,22629440
22614972,1,22629435
23974954,1,23993198
24395178,1,24414350
25447614,1,25468968
25447654,1,25468227
22614975,1,22629438
22614976,1,22629439
22614979,1,22629442
22614981,1,22629444
22614982,1,22629445
22614983,1,22629446
22614985,1,22629448
22614986,1,22629449
22614987,1,22629450
22614989,1,22629452
22614990,1,22629453
22614991,1,22629454
24395190,1,24414362
23974955,1,23994053
25140915,1,25161161
25447658,1,25468233
22614946,1,22629215
22614947,1,22629216
22614948,1,22629217
22614951,1,23872587
22614952,1,22629220
22614953,1,22629221
22614954,1,22629417
22614956,1,22629419
22614992,1,22629455
25002498,1,25023637
25002499,1,25023639
22613933,1,22625376
22613936,1,22625379
22613939,1,22625382
25447604,1,25468960
22614965,1,22629428
22613930,1,22625373
22613945,1,22625388
22613946,1,22625389
22613948,1,22625391
22613949,1,22625392
22613950,1,22625393
22613951,1,22625394
22613958,1,22626110
24694950,1,24715177
22613940,1,22625383
22613941,1,22625384
22613942,1,22625385
22613943,1,22625386
23973956,1,23994039
24868070,1,24890328
25002494,1,25024510
25004288,1,25024511
22614907,1,22629176
22614908,3,22629177
22614909,1,22629178
22614911,1,22629180
22614912,1,22629181
22614913,1,22629182
22614914,1,22629183
22614915,1,22629184
22614917,1,22629186
22614916,1,22629185
22614918,1,22629187
22614919,1,22629188
22614920,1,22629189
22614921,1,22629190
22614922,1,22629191
22614923,1,22629192
25447649,1,25468222
22614924,1,22629193
22614926,1,22629195
22614929,1,22629198
22614930,1,22629199
22614931,1,22629200
22614935,1,22629204
22614936,1,22629205
22614939,1,22629208
22614940,1,22629209
24534176,1,24554046
24535333,1,24555353
24534182,1,24555358
24535336,1,24555356
24534180,1,24554049
25447613,1,25468967
23973968,1,23994050
24265488,1,24285725
24264518,1,24284898
24868060,1,24888080
24116012,1,24135324
24870129,1,24890319
24870127,1,24890317
23974948,1,23993191
24116019,1,24135332
24115278,1,24134410
23872696,1,23891780
22614960,1,22629423
22614961,1,22629424
22614962,1,22629425
22614963,1,22629426
22614964,1,22629427
22614967,1,22629430
22614968,1,22629431
24115289,1,24134419
22614993,1,22629456
22614994,1,22629457
22614995,1,22629458
22614996,1,22629459
22614997,1,22629460
22615025,1,22629680
22615026,1,22629681
22614998,1,22629461
