property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
92398994,11,1,,88407254
92391121,16,1,,88417391
92399115,8,4,,88409573
92398991,38,86,2015-11-05 00:00:00,88407251
92398987,63,100,,88407247
92398990,16,100,,88407250
92391792,20,3180,,88408005
92391793,8,6658,,88408006
92387053,11,1,,88411237
96189354,11,1,,92049283
96189354,10,,,92050447
92387050,10,0,,88411234
92387051,11,1,,88411235
92398988,10,0,,88407248
92398989,11,2,,88407249
92416897,10,0,,88426032
92416896,10,0,,88426031
92414349,10,0,,88424672
92422209,11,1,,88469698
92414350,11,1,,88424673
92417623,8,24,,88437657
92414354,63,12,2015-04-07 00:00:00,88424677
92414355,63,12,,88424678
92422211,8,3,,88469700
92422212,63,1,,88469701
92417624,61,379,2015-04-28 00:00:00,88437658
92417625,61,379,,88437659
92416904,20,77,,88426039
92422213,63,10,,88469702
92403309,8,25,,88435625
92403310,25,25,,88435626
92403311,61,369,,88435627
92423119,8,48,2015-05-17 00:00:00,88466263
92423939,8,48,,88478816
92417626,14,450,,88437660
92422214,45,100,,88469703
92417628,38,400,,88437662
92417629,63,10,,88437663
92410266,54,109,,88434931
92416913,10,0,,88427141
92423944,63,150,,88478820
92417636,36,100,,88437670
92410269,20,22310,,88434934
92423941,63,50,,88478818
92416910,11,1,,88426045
92416911,16,4,,88426046
92423943,22,0,,88478819
92416903,63,145,,88426038
92422215,9,0,,88469704
92423116,63,25,,88465175
92423117,42,100,,88466261
92403306,8,22,2015-03-18 00:00:00,88435622
92403307,8,22,,88435623
92423118,19,55,,88466262
92416901,4,1100,,88426036
92422210,8,4,,88469699
92403308,38,52,,88435624
92416902,3,1,,88426037
92410265,16,51,,88434930
92410280,19,22,2015-11-11 00:00:00,88436036
92410281,19,22,,88436037
92417643,20,5744,,88437676
92410277,16,12,,88436033
92410276,16,12,2015-10-01 00:00:00,88434941
92414359,63,260,,88424682
92417642,4,400,,88437675
92410278,20,200,2015-10-20 00:00:00,88436034
92410279,20,420,,88436035
92411030,19,30,,88428010
92411031,7,299,,88428011
92411032,63,20,,88428012
92417627,20,500,,88437661
92423940,63,200,,88478817
92417630,3,6000,2015-06-03 00:00:00,88437664
92417631,3,6000,,88437665
92416905,10,0,,88426040
92416906,11,1,,88426041
92417632,63,500,,88437666
92410267,17,72,,88434932
92416907,61,155,,88426042
92410268,63,40,,88434933
92417633,8,15,,88437667
92417634,6,250,,88437668
92417635,63,100,,88437669
92416908,9,0,,88426043
92414356,36,350,,88424679
92414357,63,300,,88424680
92416909,20,75,,88426044
92410270,36,49,2015-05-04 00:00:00,88434935
92410271,63,9,2015-05-04 00:00:00,88434936
92410272,36,49,,88434937
92410273,63,9,,88434938
92403313,63,100,,88435629
92417640,4,150,,88437673
92417641,25,100,,88437674
92414358,20,150,,88424681
92416898,26,29,,88426033
92416899,8,8,,88426034
92410262,26,588,,88434928
92423113,17,167,2015-01-14 00:00:00,88465172
92423114,17,167,,88465173
92416900,11,1,,88426035
92414351,10,0,,88424674
92414352,11,1,,88424675
92414353,20,240,,88424676
92410264,61,649,,88434929
92417637,8,12,2015-07-16 00:00:00,88437671
92417638,8,12,,88437672
92403312,3,23388,,88435628
92410282,61,133,,88436038
92411033,42,75,,88428013
92414361,45,50,,88424683
92423115,10,0,,88465174
92417622,38,93,,88437656
92403302,6,200,,88435618
92403303,63,550,,88435619
92403304,7,300,,88435620
92403305,19,99,,88435621
92422216,6,770,,88469705
92422217,7,1000,,88469706
92422218,8,525,,88469707
92422219,16,1900,,88469708
92422220,17,4270,,88469709
92422221,20,1800,,88469710
92422222,26,350,,88469711
92422223,27,1650,,88469712
92422224,56,260,,88469713
92410274,4,250,,88434939
92410275,19,16,,88434940
92410319,63,250,,88436074
92410320,50,40,,88436075
92423960,63,30,,88478834
92415203,10,0,,88437515
92416931,11,1,,88427158
92411061,20,2803,,88429132
92411062,20,31,,88429133
92422238,3,600,,88470792
92410304,38,21,,88436059
92411068,20,60,,88429138
92415208,10,0,,88437519
92415209,11,1,,88437520
92417664,63,50,,88437695
92415210,63,650,,88437521
92415211,36,999,,88437522
92410318,7,149,,88436073
92422241,3,1000,,88470795
92422242,31,30,,88470796
92410305,20,650,,88436060
92410306,20,165,,88436061
92410307,63,10,,88436062
92410308,63,30,,88436063
92423963,4,35,,88478836
92410309,3,2500,2015-04-15 00:00:00,88436064
92410310,3,2500,,88436065
92410311,57,100,,88436066
92416932,63,1,,88427159
92410312,63,200,,88436067
92410313,63,50,,88436068
92415204,24,300,,88437516
92417661,10,0,,88437692
92417662,11,1,,88437693
92410314,63,135,,88436069
92423964,50,45,,88478837
92411064,63,25,,88429135
92417663,61,300,,88437694
92423965,10,0,,88478838
92423966,11,1,,88478839
92415205,57,10,,88437517
92410315,35,400,,88436070
92410316,11,1,,88436071
92422239,63,40,,88470793
92423967,63,50,,88478840
92415206,63,200,,88437518
92411065,63,100,,88429136
92422240,10,0,,88470794
92416934,16,180,,88427161
92410317,63,250,,88436072
92416935,11,1,,88427162
92416936,24,75,,88427163
92416937,36,100,,88427164
92416939,38,250,,88427166
92410321,38,1,,88436076
92417666,63,950,,88438795
92417665,63,950,2015-05-02 00:00:00,88437696
92411067,38,150,,88429137
92417667,38,150,,88438796
92423969,63,50,,88478842
92416940,3,400,,88427167
92415212,31,150,,88437523
92410322,7,2000,,88436077
92415213,63,16,,88437524
92411069,63,100,,88429139
92417668,61,50,,88438797
92410324,6,250,,88436079
92410325,63,165,,88436080
92416941,52,0,,88427168
92423970,20,355,,88478843
92423971,20,355,,88478844
92416942,10,0,,88427169
92416943,11,2,,88427170
92417669,38,100,,88438798
92416944,3,2000,,88427171
92416945,61,200,,88427172
92423972,8,12,,88478845
92423973,20,1500,,88478846
92415214,3,500,,88437525
92410326,11,5,,88436081
92416946,36,495,2015-06-16 00:00:00,88427173
92410327,63,30,,88436082
92415215,63,300,,88437526
92417670,9,0,,88438799
92416947,63,100,,88427174
92415216,7,160,,88437527
92422243,63,100,,88470797
92416948,63,50,,88427175
92416949,60,69,,88427176
92410328,20,100,,88436083
92417675,7,50,,88438804
98809963,19,154,,95475568
96434527,10,,,92383227
96434527,11,50,,92383018
92411070,20,3414,,88429140
92410349,63,5,,88436103
92418507,63,100,,88433078
92422289,7,25,,88470842
92424016,63,26,,88461769
92423621,63,501,,88473187
92423622,20,540,,88473188
92423623,26,493,,88473189
92423624,63,75,,88473190
92411958,42,2000,,88424532
92411959,63,390,,88424533
92418535,24,6400,2015-12-05 00:00:00,88433101
92418536,24,6400,,88433102
92411218,36,75,,88431470
92410383,13,699,,88437216
92410384,26,1247,,88437217
92418537,63,400,,88433103
92411219,63,5,,88431471
92424789,20,1,,88473242
92422290,19,51,,88470843
92422291,25,180,,88470844
92424018,3,500,,88461770
92424790,63,130,,88473243
92424791,63,290,,88473244
92424792,63,55,,88473245
92424019,61,30,,88461771
92424020,63,5,,88461772
92418539,63,200,,88433104
92411221,63,250,,88431473
92424793,20,100,,88473246
92423626,64,2700,2015-12-15 00:00:00,88473192
92423627,28,10000,,88473193
92423628,64,2700,,88473194
92422292,16,60,,88470845
92411960,38,200,,88424534
92411961,63,15,,88424535
92411222,13,960,,88431474
92424794,25,39,,88473247
92424795,63,129,,88473248
92422293,61,100,,88470846
92424797,63,20,,88473250
92424798,20,1,,88473251
92424799,61,250,,88473252
92424021,8,160,,88461773
92422294,13,350,,88470847
92411223,10,0,,88431475
92411962,7,500,,88424536
92422295,63,100,,88470848
92422297,20,20,,88470849
92411224,20,605,,88431476
92411225,20,40,,88431477
92411226,8,20,,88431478
92411227,63,200,,88431479
92424801,6,110,,88473254
92418540,20,300,,88433105
100062678,17,500,,97086258
96795325,11,5,,92861367
98809981,7,320,,95475588
92416981,20,2250,,88427208
92423996,6,50,,88478867
92416982,16,40,,88427209
92422258,11,5,,88470812
92418515,38,36,,88433083
97919558,17,1000,,94315939
97919558,63,50,,94317629
97919558,20,900,,94315940
92423992,11,1,,88478863
92418513,38,36,,88433082
92416978,20,118,,88427205
92416979,63,20,,88427206
92411078,10,0,,88429148
92411079,11,20,,88429149
92422253,4,200,,88470807
92423993,3,100,,88478864
92422254,63,350,,88470808
92410357,20,100,,88437191
92411963,3,200,,88424537
92411915,4,800,2015-09-24 00:00:00,88441923
92411916,16,300,2015-09-24 00:00:00,88441924
92411917,36,130,2015-09-24 00:00:00,88441925
92411918,4,800,,88441926
92411919,16,300,,88441927
92411920,36,130,,88441928
92422255,36,6,,88470809
92410358,38,260,,88437192
92423994,20,10,,88478865
92423995,26,178,,88478866
92416980,4,150,,88427207
92411921,38,250,,88441929
92422256,61,100,,88470810
92422257,63,20,,88470811
92411922,19,894,,88441930
92411926,36,100,,88441934
92415230,8,75,,88437539
92415231,20,72,,88437540
92422259,63,300,,88470813
92415232,9,0,,88437541
92423997,16,225,,88478868
92410360,24,1,,88437194
92416983,42,232,,88427210
92418517,20,2000,,88433085
92415233,17,450,,88437542
92411927,7,289,,88441935
92418518,3,25000,,88433086
92411928,24,200,,88441936
92411929,20,800,,88441937
92411930,43,8000,,88441938
92416984,4,50,,88427211
92410362,11,1,,88437195
92415234,63,12,,88437543
92411931,38,100,,88441939
92423998,20,60,,88478869
92424012,19,5,,88461765
92422229,63,100,,88470783
92423945,63,20,,88478821
92423946,61,600,,88478822
92416914,20,20,,88427142
92410289,61,699,,88436045
92416915,10,0,,88427143
92416916,19,1273,,88427144
92417648,63,150,,88437681
92417650,63,100,,88437682
92411038,63,300,,88429110
92411039,17,150,,88429111
92411040,20,1000,,88429112
92411041,63,245,,88429113
92423952,24,150,,88478826
92410290,63,40,,88436046
92411042,63,100,,88429114
92410291,63,95,,88436047
92423953,20,737,,88478827
92417651,63,419,,88437683
92423954,20,182,,88478828
92416917,20,1000,,88427145
92422231,20,15,,88470785
92411049,10,0,,88429120
92411050,11,1,,88429121
92417644,63,99,,88437677
92417645,7,1500,,88437678
92423947,63,99,,88478823
92410286,36,2363,,88436042
92411034,63,30,,88428014
92417646,63,50,,88437679
92410287,16,10,,88436043
92423948,10,0,,88478824
92423949,11,1,,88478825
92411036,25,100,,88428015
92411037,63,50,,88429109
92410288,63,100,,88436044
92414362,20,6,,88424684
92414363,20,534,,88424685
92417647,31,684,,88437680
92410283,3,750,,88436039
92422225,3,500,,88469714
92410284,63,30,,88436040
92422226,63,100,,88469715
92410285,63,2500,,88436041
92422227,13,800,,88469716
92422228,4,80,2015-01-16 00:00:00,88470782
92418516,10,0,,88433084
92410359,10,0,,88437193
92416976,10,0,,88427203
92416977,11,1,,88427204
92424014,10,0,,88461767
92424015,11,1,,88461768
92423974,36,250,,88478847
92416950,38,20,,88427177
92422244,9,0,,88470798
92423975,3,1200,,88478848
92410329,36,950,,88436084
92415219,63,4,,88437530
92416952,4,300,,88427179
92415221,63,200,,88437531
92410330,20,60,,88436085
92410331,63,26,,88436086
92417671,63,25,,88438800
92417672,20,200,,88438801
92416953,6,100,,88427180
92416954,7,429,,88427181
92423976,63,600,,88478849
92416955,63,1,,88427182
92423977,20,4,,88478850
92415222,57,100,,88437532
92416956,36,730,,88427183
92416957,63,100,,88427184
92416958,23,1,,88427185
92416959,26,1,,88427186
92416960,62,2,,88427187
92416961,63,1,,88427188
92423978,4,100,,88478851
92417673,38,100,,88438802
92417674,63,10,,88438803
92410333,20,190,,88436087
92410334,36,730,,88436088
92410335,63,100,,88436089
92410336,63,250,,88436090
92416962,63,200,,88427189
92410337,20,2,,88436091
92423979,54,250,,88478852
96435387,10,,,92383224
96795098,17,1192,2015-06-19 00:00:00,92861354
96795099,17,1192,,92862250
92410338,41,3,,88436092
92410339,7,350,,88436093
92410340,58,100,,88436094
92410341,62,40,,88436095
92410342,66,15,,88436096
92410343,7,173,,88436097
92423980,63,450,,88478853
92410344,63,35,,88436098
92422245,9,0,,88470799
92422246,9,0,,88470800
92410347,7,300,,88436101
92417676,3,800,,88438805
92416963,3,200,,88427190
92422247,16,50,,88470801
92416964,63,100,,88427191
92416965,63,100,,88427192
92423981,38,3500,,88478854
92417677,57,25,,88438806
92411071,20,60,,88429141
92411072,63,96,,88429142
92415223,10,0,,88437533
92422248,20,1072,,88470802
92417679,26,25,2015-07-03 00:00:00,88438808
92417680,17,300,,88438809
92417681,25,30,,88438810
92417682,26,25,,88438811
92417683,63,10,,88438812
92416966,63,2,,88427193
92418503,10,0,,88433074
92418504,11,5,,88433075
92416967,20,101,,88427194
92416969,63,100,,88427196
98804089,31,50,,95475592
92422265,63,30,,88470819
92416990,20,189,,88428314
92415244,20,100,,88437553
92415245,38,50,,88437554
92415246,63,90,,88437555
92416991,7,150,,88428315
92416992,20,30,,88428316
92423604,26,155,,88473170
92423605,63,525,,88473171
92423606,20,1600,,88473172
92410368,3,600,,88437201
92410369,38,375,,88437202
92422266,63,10,,88470820
92424003,38,300,,88478873
92422267,63,19,,88470821
92411938,10,0,,88441945
92411939,11,1,,88441946
92411940,6,24,,88441947
92422268,20,335,,88470822
92422269,63,1,,88470823
92415250,20,1739,,88438653
92418527,63,500,,88433093
92423999,4,200,,88478870
92418519,10,0,,88433087
92418520,63,10,,88433088
92418521,63,300,,88433089
92415235,38,100,,88437544
92415236,30,150,,88437545
92422260,63,5,,88470814
92424000,45,50,,88478871
92416985,63,100,,88427212
92410363,63,100,,88437196
92410364,63,30,,88437197
92415238,4,300,,88437547
92411934,57,21,,88441941
92410365,42,300,,88437198
92422261,6,100,,88470815
92422262,17,700,,88470816
92422263,63,50,,88470817
92415239,38,200,,88437548
92416986,63,20,,88427213
92422264,16,750,,88470818
92416987,3,2000,,88428312
92410366,63,100,,88437199
92411935,4,100,,88441942
92415240,20,2000,,88437549
92411936,38,700,,88441943
92415241,20,2611,,88437550
92411937,3,11000,,88441944
92424001,16,500,,88478872
92410367,63,600,,88437200
92416989,42,650,,88428313
92418523,20,20,,88433090
92415242,63,50,,88437551
97918168,20,821,,94315941
92424800,63,700,,88473253
92422276,63,300,,88470830
92422277,41,50,,88470831
97194738,20,50,,93381466
97545845,11,1,,93832881
97545845,10,,,93832880
98809969,7,100,,95475576
98809966,9,0,,95475573
92424784,10,0,,88473237
92424785,11,1,,88473238
96434524,7,350,,92383013
92411075,24,4000,,88429145
92416970,63,1,,88427197
92418509,7,800,,88433079
92410351,20,47,,88436104
92410352,63,77,,88437186
92423985,10,0,,88478857
92411076,63,10,,88429146
92423986,11,5,,88478858
92416971,63,3000,,88427198
92416972,16,8,,88427199
92415228,16,800,,88437537
92423987,63,12,,88478859
92410353,63,600,,88437187
92423988,16,10,,88478860
92423989,38,300,,88478861
92415229,20,89,,88437538
92422251,20,199,,88470805
92423990,63,75,,88478862
92410354,61,600,,88437188
92410355,3,500,,88437189
92418511,42,100,,88433080
92422252,63,600,,88470806
92416973,10,0,,88427200
92410356,36,10,,88437190
92416974,20,138,,88427201
92416975,63,100,,88427202
92411077,13,265,,88429147
92418512,64,2500,,88433081
92424022,45,60,,88461774
92418502,10,0,,88433073
92422249,3,99,,88470803
92415243,25,40,,88437552
92422270,20,56,,88470824
92422250,3,600,,88470804
92415224,26,125,2015-07-04 00:00:00,88437534
92415225,26,125,,88437535
92416968,42,25,,88427195
92411074,63,300,,88429144
92410348,50,39,,88436102
92418505,10,0,,88433076
92418506,11,1,,88433077
96434528,10,,,92383228
96434528,11,3,,92383229
98809970,38,150,,95475578
98804087,16,1500,,95476312
98804086,16,500,2015-07-19 00:00:00,95475584
92415256,20,50,,88438659
92418530,10,0,,88433096
92418531,63,50,,88433097
92418532,10,0,,88433098
92418533,11,5,,88433099
92411955,3,800,,88424529
92415257,20,9,,88438660
92422275,11,1,,88470829
92423620,63,7000,,88473186
92424786,38,2500,,88473239
92424787,3,100,,88473240
92422288,63,500,,88470841
92424788,63,150,,88473241
92418541,10,0,,88433106
92410375,10,0,,88437208
92422283,63,150,,88470837
92422284,16,500,,88470838
92422285,26,500,,88470839
96435398,36,730,2015-11-20 00:00:00,92383040
96435399,36,730,,92383041
92415258,63,1000,,88438661
92415259,6,100,,88438662
92410374,38,380,,88437207
92422279,3,1500,,88470833
92411956,6,65,,88424530
92411957,63,10,,88424531
96189434,36,984,,92050557
96189432,36,984,2015-11-23 00:00:00,92049385
97545849,63,230,,93832887
96435397,11,1,,92383038
92422286,63,8,,88470840
92418534,13,600,2015-11-17 00:00:00,88433100
92410378,7,800,,88437211
92410379,7,200,,88437212
92410380,63,20,,88437213
96434539,26,350,,92383235
96795104,19,783,,92862254
100062686,20,62,,97086266
97918163,20,20,,94315934
92423607,38,400,,88473173
92423608,11,1,,88473174
92415247,3,3500,2015-10-05 00:00:00,88437556
92415248,63,5,,88438651
92415249,3,3500,,88438652
92422271,20,116,,88470825
92411943,63,310,,88441950
92423609,63,60,,88473175
92411944,63,875,,88441951
92411945,63,10,,88441952
92422272,54,1250,2015-10-08 00:00:00,88470826
92410370,36,230,,88437203
92415251,3,800,,88438654
92411947,38,200,,88441954
92424005,36,500,2015-10-16 00:00:00,88478874
92424006,36,500,,88478875
92423610,26,300,,88473176
92411948,38,1,,88441955
92423611,4,500,,88473177
92418526,63,100,,88433092
92424007,20,3240,,88478876
92424008,20,1800,,88478877
92422273,11,1,,88470827
92410371,55,275,,88437204
92415253,20,100,,88438656
92415254,20,50,,88438657
92411949,16,50,,88424523
92422274,16,25,,88470828
92415255,10,0,,88438658
92424009,10,0,,88478878
92424010,11,1,,88478879
92423612,38,400,,88473178
92423613,54,500,,88473179
92411950,20,800,,88424524
92411951,61,50,,88424525
92411952,63,330,,88424526
92411953,25,40,2015-10-27 00:00:00,88424527
92411954,25,40,,88424528
96190555,20,20,,92049402
96189433,63,510,,92049386
96190556,63,20,,92050580
97545846,7,300,,93832885
97544651,66,65,2015-12-04 00:00:00,93833443
92422282,15,1000,,88470836
96434532,13,2500,2015-10-31 00:00:00,92383232
96434534,13,2500,,92383032
92424013,3,100,,88461766
92422278,10,0,,88470832
96434536,11,1,,92383036
96434536,10,,,92383035
92417658,63,71,,88437690
92416929,63,505,,88427156
92411059,3,300,,88429130
92411060,3,200,,88429131
92410303,38,200,,88436058
92423959,3,150,,88478833
92416930,3,1,,88427157
92417659,63,20,,88437691
92423961,3,2500,,88478835
92410373,20,24,,88437206
92416933,20,2300,,88427160
92423968,20,2000,,88478841
92416938,10,0,,88427165
92414368,20,93,,88424690
92415197,11,1,,88437509
92416921,63,100,,88427149
92423956,63,102000,,88478830
92411054,20,3450,,88429125
92410300,3,1500,,88436055
92411055,54,509,,88429126
92422234,20,221,,88470788
92415198,36,50,,88437510
92415199,38,600,,88437511
92416922,63,150,,88427150
92422235,63,100,,88470789
92417653,20,2000,,88437685
92417654,20,505,,88437686
92416923,20,1609,,88427151
92416924,20,1608,,88427152
92417655,51,0,,88437687
92417656,63,45,,88437688
92411056,38,40,,88429127
92416926,10,0,,88427153
92416927,11,26,,88427154
92415200,63,50,,88437512
92411057,17,200,,88429128
92411058,63,700,,88429129
92417657,10,0,,88437689
92416928,63,400,,88427155
92423957,20,20,,88478831
92410301,38,500,,88436056
92410302,17,500,,88436057
92423958,11,1,,88478832
92415201,61,50,,88437513
92415202,63,501,,88437514
92422236,38,100,,88470790
92422237,25,120,,88470791
92411063,10,0,,88429134
92410323,20,30,,88436078
92423618,36,150,,88473184
92416918,6,500,,88427146
92416919,17,1000,,88427147
92417652,7,1500,,88437684
92422230,63,125,,88470784
92414364,36,120,,88424686
92423955,38,700,,88478829
92411044,10,0,,88429115
92411045,20,23000,,88429116
92411046,10,0,,88429117
92410293,10,0,,88436048
92410294,11,1,,88436049
92416920,20,1,,88427148
92422232,63,200,,88470786
92410295,3,2000,,88436050
92411047,20,300,,88429118
92411048,63,10,,88429119
92410296,63,400,,88436051
92422233,63,120,,88470787
92411051,20,500,,88429122
92411052,61,365,,88429123
92414365,7,1480,,88424687
92414366,20,700,,88424688
92414367,63,10,,88424689
92411053,20,450,,88429124
92410297,63,230,2015-02-28 00:00:00,88436052
92410298,63,230,,88436053
92410299,11,3,,88436054
92422303,63,522,,88471921
92418543,20,450,,88433108
92418544,51,0,,88433109
92418545,63,15,,88433110
92411966,34,500,,88424540
92424806,63,425,2015-03-24 00:00:00,88473259
92424807,63,425,,88473260
92423632,61,600,,88473197
92424804,4,200,,88473257
92411964,63,0,,88424538
92423633,63,1000,,88473198
92423634,20,1880,,88473199
92424809,20,2500,,88473261
92411230,31,150,,88431482
92422298,10,50,,88470850
92422299,20,14,,88470851
92423635,20,414,,88473200
92422304,15,200,,88471922
92422300,63,36,,88470852
92411232,39,300,,88431484
92424810,32,250,,88473262
92411967,7,200,,88424541
92424811,3,1000,,88473263
92418546,20,1900,,88433111
92424025,57,98,,88461777
92411231,63,65,,88431483
92411969,17,18176,,88424542
92422301,3,10500,2015-11-23 00:00:00,88470853
92422302,3,10500,,88470854
92411233,38,400,,88431485
92411229,3,1000,,88431481
92424024,35,500,,88461776
92424023,63,10000,,88461775
92424805,52,0,,88473258
92418542,63,75,,88433107
92411965,38,1371,,88424539
92412902,63,100,,88438550
92430850,63,100,,88473625
92424889,7,147,2015-12-03 00:00:00,88474394
92424890,7,294,,88474395
92427837,63,5,,88465423
92427838,63,30,,88465424
92412903,63,50,,88438551
92424560,38,36,,88469804
92424891,63,50,,88474396
92424561,63,25,2015-12-06 00:00:00,88469805
92424562,63,25,,88469806
92412904,20,20,,88438552
92431018,10,0,,88475905
92431019,11,55,,88476967
92424563,7,149,,88469807
92424564,10,0,,88469808
92424565,11,3,,88469809
92412905,19,99,,88438553
92425718,11,2,,88468786
92431021,11,2,,88476968
92431022,10,0,,88476969
92431023,11,50,,88476970
92427839,63,45,,88465425
92427840,13,150,,88465426
92431024,19,863,,88476971
92412906,19,987,,88438554
92412907,19,532,,88438555
92412908,36,842,,88438556
92412909,57,79,,88438557
92425721,63,750,,88468789
92425722,36,250,,88468790
92431832,54,20,,88471358
92431833,63,100,,88471359
92431834,61,39,2015-12-22 00:00:00,88471360
92431835,61,39,,88471361
92431836,6,167,,88471362
92431837,63,67,,88471363
92424569,10,0,,88469813
92424570,11,1,,88469814
92424571,63,100,,88469815
92417704,20,2,,88438832
92417705,43,15,,88438833
92418006,3,550,,88424923
92418007,63,10,,88424924
92431838,63,20,,88471364
92427843,10,0,,88465429
92424572,63,39,,88469816
92417707,36,2213,,88438835
96434529,20,29,,92383020
96434529,43,29,,92383021
96435388,43,29,2015-12-07 00:00:00,92383019
96435393,25,22,,92383231
92425723,19,958,,88468791
92417708,63,50,,88438836
92417709,26,295,,88438837
92430852,63,5,,88473627
92427844,20,1480,,88465430
92425725,10,0,,88469861
92430854,63,500,,88473629
92430855,20,150,,88473630
92418009,20,153,,88424926
92425726,54,75,,88469862
92430856,63,1,,88473631
92418010,35,501,,88424927
92425727,16,539,,88469863
97545893,49,10,,93832928
96795365,63,200,,92861431
96435389,25,5,,92383023
