victim_id,offense_id
91527816,91618860
91527832,91618897
91526836,91618004
91526836,91618863
91526836,91618862
91527801,91618005
91526844,91618011
91526846,91618879
91526845,91618879
91526847,91618879
91527812,91618882
91526849,91618881
91526849,91618883
91527836,91618901
91527842,91618903
91527848,91618915
91526924,91618993
91526922,91618991
91526922,91618097
91527924,91618991
91527924,91618097
91526945,91619122
91527851,91618917
91526869,91618035
91527855,91618036
91527855,91618919
91527856,91618039
91527856,91618038
91527874,91618057
91527919,91618093
91526946,91619019
91526946,91619017
91527959,91619020
91527962,91619021
91527962,91619023
91527968,91619029
91526967,91619050
91956973,92051241
91956973,92051242
91957666,92051243
91957666,92051244
91956949,92050290
91956962,92051230
91957668,92050322
91957669,92050321
91957690,92051275
91957690,92051274
91957700,92051288
91957706,92051298
91957709,92051298
91957014,92051298
91957707,92051298
91957711,92051298
91957028,92051315
91957724,92051319
91956990,92051267
91957010,92051295
91957022,92051304
91957022,92051305
91957039,92050385
91957093,92051385
91957093,92051384
91957098,92051390
91957152,92051443
91957786,92051387
91957785,92050449
91957785,92051386
91957853,92050531
91957146,92050531
91957857,92051439
92410494,92509314
92410505,92509329
92410508,92509329
92410518,92509336
92410520,92509337
92410520,92509339
92410540,92507953
92410540,92507955
92410542,92509356
92410544,92507961
92412176,92507995
92412176,92509395
92410592,92508011
92410634,92509425
92410650,92508070
92412680,92509464
92412688,92510106
92412095,92509313
92410498,92509317
92412126,92507939
92412124,92507939
92412141,92509357
92410588,92508005
92412183,92508008
92410593,92508014
92412186,92508018
92410621,92508037
92410621,92509417
92412210,92508061
92412216,92508069
92412685,92509470
92412684,92509470
92412248,92510112
92932395,93030008
92932396,93031224
92932399,93030012
92932457,93031284
92932468,93031295
92932536,93031373
92931372,93031217
92931372,93031216
92931379,93031223
92931380,93030010
92931442,93030087
92932465,93031292
92931447,93030092
92931456,93031304
92931459,93031298
92932475,93031300
93506658,93612208
93506658,93612209
93506674,93612228
93506675,93612228
93506679,93612236
93506679,93612235
93506691,93612248
93506709,93612270
93506711,93612271
93499645,93612191
93506207,93612194
93506214,93611955
93506217,93612210
93506220,93611958
93506663,93612213
93506663,93611959
93506222,93611962
93506222,93612217
93506666,93611964
93506230,93611964
93506229,93611967
93506229,93611964
93506231,93611964
93506226,93611964
93506227,93611964
93506228,93611964
93506665,93611964
93506239,93611978
93506373,93613127
93506802,93613135
93506380,93613136
93506386,93613149
93506281,93612276
93506281,93612280
93506377,93613131
93506809,93613144
93506809,93613145
93506809,93613141
93506811,93612386
93506811,93613146
93506811,93613143
93506387,93612385
93506387,93612388
93506812,93613152
93980618,94087190
93979574,94086292
93980672,94086338
93980677,94086339
93979612,94086341
93979612,94087248
93979569,94086282
93979569,94086283
93979576,94086293
93979576,94086294
93979579,94086296
93979586,94086303
93979586,94086305
93979618,94087271
93979618,94087273
93981714,94086466
93981734,94087410
93981734,94087409
93980698,94087272
93979619,94086352
93979620,94087274
93980702,94086357
93980704,94087281
93979630,94086363
93979630,94087284
93980720,94086378
93980720,94086379
93980723,94086386
93980723,94086387
94470833,94575579
94470856,94575643
94470879,94575683
94470879,94576360
94470263,94575705
94470263,94575708
94470897,94575708
94470898,94575708
94470136,94576302
94470136,94575565
94470212,94575649
94470894,94575704
95074100,95177007
95074100,95177006
95074102,95177010
95074102,95177009
95074350,95177264
95074349,95177262
95074349,95177263
95073591,95177275
95555055,95657626
95555086,95658155
95555086,95658154
95555936,95658162
95555936,95658161
95555939,95657658
95555938,95657658
95555096,95658166
95555096,95658165
95555989,95657678
95555988,95657678
95555999,95657689
95555157,95658217
95556008,95657693
95555178,95658240
95555268,95658343
95555046,95657621
95555091,95658160
95555940,95657657
95555131,95658192
95555131,95658193
95555984,95657675
95555984,95657674
95555152,95657679
95555156,95658214
95555156,95658215
95555158,95658219
95555184,95658245
95555184,95657718
95555186,95658248
95555186,95658249
95555197,95657728
95555197,95657727
95555196,95658260
95556041,95657741
95555288,95657790
96874902,96969091
96874922,96969443
96874622,96969445
85851973,86893049
85851954,86901637
85851955,86896781
85851956,86898242
85851957,86896860
85851958,86902369
85851959,86896861
85851960,86896862
85851961,86896782
85851962,86898243
85851963,86895847
85851964,86898244
85851965,86902370
85851966,86896783
85851967,86896863
85851968,86898245
85851969,86896864
85851970,86901638
85851971,86896784
85851972,86898246
85851974,86898247
85851975,86893050
85851976,86898248
85851977,86895848
85851978,86898249
85851979,86896785
85851980,86896865
85851981,86896609
85851981,86896610
85851982,86893051
85851983,86896612
85851983,86896611
85851984,86902372
85851984,86902371
85851985,86893052
85851985,86893053
85851986,86896786
85851987,86896866
85851988,86896787
85851989,86893054
85851990,86893055
85851990,86893056
85851991,86896867
85851992,86896868
85851993,86896788
85851994,86896869
85851995,86896870
85851996,86902373
85851997,86893057
85851998,86896871
85851998,86896872
85851999,86896873
85852000,86896789
85852001,86898250
85852002,86896874
85852003,86901639
85852004,86901640
85852005,86896790
85852006,86896791
85852007,86902374
85852008,86896875
85852009,86896876
85852010,86902375
85852011,86896613
85852012,86902376
85852014,86893058
85852013,86893058
85852015,86896792
85852016,86893059
85852017,86896793
85852018,86896614
85852019,86896877
85852020,86896878
85852021,86896794
85852022,86901641
85852023,86901643
85852023,86901642
85852024,86901643
85852026,86893060
85852025,86893060
85852027,86896795
85852028,86898251
85852029,86896796
85852030,86898252
85852031,86898253
85852032,86901644
85852033,86896797
85852034,86893061
85852035,86896615
85852036,86901645
85852037,86902377
85852038,86896798
85852039,86902378
85852040,86896799
85852041,86902379
85852042,86898254
85852043,86901646
85852044,86896879
85852045,86896800
85852046,86896801
85852047,86893062
85852047,86893063
85852048,86896802
85852048,86896803
85852050,86893064
85852051,86896804
85852054,86899020
85852054,86899021
85852052,86899020
85852052,86898257
85852053,86899020
85852055,86893065
85852056,86896616
85852057,86896616
85852058,86899022
85852059,86893066
85852060,86901647
85852061,86896880
85852062,86896805
85852063,86896806
85852064,86899023
85852066,86896617
85852066,86896618
85852065,86896617
85852065,86896618
85852067,86896807
85852067,86896808
85852068,86901648
85852069,86896619
85852069,86896620
85852069,86896621
85852070,86899024
85852071,86901649
85852962,86901650
85852963,86899025
85852964,86901651
85852965,86896622
85852966,86896623
85852967,86896881
85852968,86893067
85852970,86896624
85852970,86896625
85852969,86896624
85852969,86896625
85852971,86893068
85852972,86893068
85852974,86910662
85852973,86910662
85852976,86896810
85852975,86896809
85852977,86896810
85852978,86902380
85852979,86901652
85852980,86910663
85852981,86893069
85852982,86893070
85852983,86901653
85852984,86910664
85852985,86896882
85852986,86896626
85852987,86910666
85852987,86910665
85852988,86896627
85852989,86910667
85852989,86910668
85852990,86893071
85852992,86893072
85852992,86893073
85852993,86901655
85852994,86896883
85852995,86896811
85852996,86910670
85852996,86910669
85852997,86896628
85852998,86896812
85852998,86903869
85852999,86901656
85853000,86903870
85853001,86901657
85853002,86901658
85853003,86910671
85853004,86893074
85853005,86896629
85853006,86910672
85853007,86910673
85853008,86896630
85853009,86901659
85853010,86902381
85853011,86910674
85853012,86903871
85853013,86910675
85853014,86896884
85853015,86903872
85853016,86893075
85853017,86901661
85853017,86901660
85853018,86910676
85853019,86896631
85853021,86896633
85853022,86911446
85853023,86896885
85853024,86896634
85853025,86911447
85853026,86903873
85853027,86903875
85853027,86903874
85853028,86896635
85853029,86893076
85853030,86893077
85853032,86896636
85853031,86896636
85853033,86903876
85853034,86911448
85853035,86903877
85853036,86901663
85853036,86901662
85853037,86902382
85853038,86903878
85853039,86903879
85853039,86903880
85853040,86901664
85853042,86896637
85853043,86902383
85853044,86911449
85853044,86911450
85853046,86902384
85853045,86902384
85853048,86903881
85853049,86903882
85853050,86911451
85853051,86901666
85853052,86911452
85853053,86901667
85853054,86896638
85853055,86896886
85853056,86911453
85853057,86903883
85853058,86893078
85853059,86896887
85853060,86911454
85853061,86896639
85853062,86902386
85853063,86902387
85853064,86911455
85853065,86901668
85853066,86903884
85853067,86911456
85853068,86903885
85853069,86905447
85853070,86903886
85853071,86896888
85853072,86896889
85853073,86896890
85853074,86911457
85853075,86896891
85853076,86905448
85853077,86901669
85853078,86905449
85853079,86903887
85853080,86896640
85853081,86902388
85853082,86903888
85853083,86896641
85853084,86902389
85853085,86896892
85853086,86905450
85853087,86905451
85853088,86911458
85853089,86901670
85853090,86911459
85853091,86905452
85853092,86896893
85853093,86905453
85853094,86911460
85853095,86911461
85853096,86896642
85853097,86896643
85853098,86896894
85853099,86901671
85853100,86911462
85853101,86896644
85853102,86905454
85853103,86896895
85853104,86903889
85853105,86896896
85853106,86896897
85853107,86903890
85853108,86903891
85853109,86911463
85853110,86901672
85853111,86905455
85853112,86896645
85853113,86903892
85853114,86905456
85853115,86901673
85853116,86905457
85853117,86896898
85853118,86901674
85853119,86911464
85853120,86902390
85853121,86903893
85853122,86911465
85853123,86902391
85853124,86896646
85853125,86896647
85853126,86896648
85853127,86896899
85853128,86903894
85853129,86896900
85853130,86905458
85853131,86902392
85853132,86911466
85853133,86901675
85853134,86901676
85853135,86903895
85853136,86901677
85853137,86902393
85853138,86903896
85853140,86911467
85853142,86911467
85853141,86911467
85853139,86911467
85853143,86896901
85854030,86903897
85854031,86905459
85854032,86901678
85854033,86911468
85854034,86896902
85854035,86896649
85854036,86902394
85854037,86901679
85854038,86903898
85854039,86896650
85854040,86901680
85854041,86896651
85854042,86905460
85854043,86905461
85854044,86896652
85854045,86905462
85854046,86902395
85854047,86902396
85854048,86896903
85854049,86896904
85854050,86902397
85854051,86896905
85854052,86905463
85854053,86896906
85854054,86896907
85854055,86896653
85854056,86903899
85854057,86905464
85854058,86905465
85854059,86903900
85854060,86896654
85854061,86901681
85854062,86902398
85854063,86901682
85854064,86902399
85854065,86911469
85854066,86902400
85854067,86911470
85854068,86901683
85854069,86896908
85854070,86896655
85854071,86903901
85854072,86903902
85854073,86911471
85854074,86896909
85854075,86903903
85854076,86896910
85854077,86896656
85854078,86902401
85854079,86896911
85854080,86911472
85854081,86905466
85854082,86902402
85854083,86903904
85854084,86896912
85854085,86903905
85854086,86911473
85854087,86903906
85854088,86902452
85854089,86896657
85854090,86902453
85854091,86902403
85854092,86896658
85854093,86903907
85854094,86905467
85854095,86896659
85854096,86896660
85854097,86902454
85854098,86905468
85854099,86896661
85854100,86911474
85854101,86902455
85854102,86902404
85854103,86902405
85854104,86911475
85854105,86905469
85854106,86903908
85854107,86911476
85854108,86896662
85854109,86902456
85854110,86902406
85854111,86896663
85854112,86896913
85854113,86905470
85854114,86902457
85854115,86905471
85854116,86905472
85854117,86896914
85854118,86911477
85854119,86902458
85854120,86902459
85854121,86896915
85854122,86905473
85854123,86903909
85854124,86911478
85854125,86896916
85854126,86910406
85854127,86910407
85854128,86905474
85854129,86902460
85854130,86911480
85854130,86911479
85854131,86903910
85854132,86911481
85854132,86911482
85854133,86902461
85854134,86902462
85854135,86911483
85854137,86911483
85854136,86911483
85854138,86896664
85854139,86896665
85854140,86905475
85854141,86905476
85854142,86902463
85854143,86896666
85854144,86903911
85854145,86910408
85854146,86903912
85854147,86910409
85854148,86910410
85854149,86910411
85854149,86910412
85854150,86906241
85854151,86903914
85854151,86903913
85854152,86896667
85854152,86896668
85854153,86906242
85854154,86911484
85854155,86903915
85854155,86903916
85854156,86911485
85854156,86911486
85854157,86910413
85854158,86910414
85854159,86896917
85854160,86896918
85854161,86906244
85854161,86906243
85854162,86906245
85854163,86902464
85854164,86903918
85854164,86903917
85854165,86911487
85854166,86896669
85854167,86903919
85854168,86906246
85854169,86906247
85854170,86903920
85854171,86910416
85854172,86910415
85854173,86910418
85854173,86910417
85854174,86911488
85854175,86911489
85854176,86896919
85854178,86896919
85854177,86896919
85854179,86896670
85854179,86896671
85854180,86896920
85854181,86902465
85854182,86896921
85854182,86896922
85854183,86911490
85854184,86906248
85854186,86902466
85854186,86902467
85854186,86902468
85854188,86902466
85854188,86902467
85854188,86902468
85854192,86902467
85854189,86902466
85854189,86902467
85854191,86902467
85854190,86902467
85854187,86902466
85854187,86902467
85854187,86902468
85854185,86902466
85854185,86902467
85854185,86902468
85854193,86906249
85854194,86896923
85854195,86903921
85854196,86906251
85854196,86906250
85854197,86896672
85854198,86903922
85854198,86903923
85854198,86903924
85854199,86896924
85854200,86903925
85854201,86896673
85854202,86911491
85854203,86903926
85854204,86896925
85854205,86906252
85854206,86903927
85854207,86911492
85854207,86911493
85854208,86896926
85854208,86896927
85854209,86896928
85854210,86911494
85854211,86911495
85854211,86911496
85854211,86911498
85854211,86911497
85854212,86903928
85854212,86903929
85854213,86903930
85854214,86902469
85855090,86906253
85855091,86906254
85855092,86910419
85855093,86909335
85855093,86909336
85855094,86896674
85855094,86896675
85855095,86903931
85855096,86902470
85855097,86902471
85855098,86911499
85855099,86906255
85855100,86903932
85855101,86902472
85855102,86909337
85855103,86910420
85855104,86910420
85855105,86906256
85855106,86906257
85855107,86902473
85855108,86902473
85855109,86909079
85855110,86902474
85855111,86909080
85855112,86903933
85855114,86903934
85855116,86903934
85855115,86903934
85855113,86903934
85855117,86903934
85855118,86909081
85855119,86909338
85855119,86909339
85855120,86902475
85855121,86909083
85855121,86909082
85855123,86909086
85855122,86909085
85855122,86909084
85855124,86911500
85855125,86911501
85855126,86909088
85855126,86909087
85855127,86903935
85855128,86909340
85855129,86910421
85855130,86911195
85855131,86911502
85855133,86911502
85855132,86911502
85855134,86911503
85855134,86911504
85855135,86911196
85855136,86909089
85855136,86909090
85855137,86909341
85855138,86909342
85855139,86902476
85855140,86906258
85855141,86909343
85855141,86909344
85855142,86909091
85855142,86909092
85855143,86909093
85855144,86909345
85855145,86903936
85855146,86909094
85855146,86909095
85855147,86909346
85855147,86909347
85855148,86909096
85855148,86909097
85855150,86902477
85855149,86902479
85855149,86902478
85855151,86909348
85855152,86909348
85855153,86909349
85855154,86902481
85855154,86902480
85855155,86909350
85855156,86911505
85855157,86903937
85855158,86902482
85855159,86911197
85855160,86903938
85855161,86911198
85855162,86909351
85855163,86911199
85855164,86906259
85855165,86909098
85855167,86911200
85855167,86911201
85855166,86911200
85855168,86903940
85855168,86903939
85855169,86903940
85855170,86902483
85855171,86906261
85855171,86906260
85855172,86911204
85855172,86911202
85855172,86911203
85855172,86911205
85855173,86911204
85855173,86911202
85855173,86911203
85855173,86911205
85855174,86911204
85855174,86911202
85855174,86911203
85855174,86911205
85855175,86911506
85855176,86909099
85855177,86911206
85855178,86902484
85855179,86902484
85855180,86911508
85855180,86911507
85855182,86902485
85855181,86902485
85855183,86909100
85855184,86911509
85855185,86909352
85855186,86903941
85855187,86903941
85855188,86909101
85855189,86902486
85855190,86909103
85855190,86909102
85855191,86906262
85855192,86906263
85855193,86902487
85855194,86911510
85855196,86906264
85855195,86906264
85855197,86909353
85855198,86909354
85855199,86906265
85855200,86902488
85855201,86902489
85855202,86911207
85855203,86911511
85855204,86911208
85855205,86903942
85855206,86911209
85855207,86909355
85855209,86911512
85855208,86911512
85855210,86911513
85855211,86906266
85855212,86909356
85855213,86903943
85855214,86906267
85855215,86911515
85855215,86911514
85855218,86909106
85855216,86909104
85855217,86909105
85855219,86909107
85855235,86909110
85855235,86909111
85855237,86903945
85855237,86903946
85855220,86909358
85855220,86909357
85855221,86909108
85855222,86902490
85855223,86902491
85855224,86909359
85855225,86902492
85855226,86906269
85855226,86906268
85855227,86911516
85855228,86909109
85855229,86906270
85855231,86906271
85855230,86906271
85855233,86911517
85855232,86911518
85855234,86911211
85855234,86911210
85855236,86903944
85855238,86909360
85855239,86909361
85855240,86909361
85855241,86909112
85855243,86909363
85855242,86909362
85855244,86909364
85855245,86906272
85855246,86902493
85855247,86902494
85855248,86906273
85855249,86911212
85855250,86909365
85855251,86902495
85855252,86906274
85855253,86906275
85855254,86909366
85855255,86906277
85855255,86906276
85855256,86909367
85855257,86902496
85855258,86909113
85855259,86909114
85855260,86903947
85855261,86903948
85855261,86903949
85855262,86911213
85855263,86902499
85855263,86902498
85855263,86902497
85855264,86903950
85855265,86909368
85855266,86909115
85855267,86909116
85855268,86909117
85856151,86906280
85855269,86906278
85855269,86906279
85856152,86902500
85856153,86909118
85856154,86909369
85856155,86911214
85856156,86911215
85856157,86911519
85856158,86911216
85856159,86906281
85856159,86906282
85856160,86903951
85856161,86903951
85856162,86911520
85856163,86911521
85856164,86909119
85856165,86904713
85856166,86911217
85856167,86902501
85856168,86902502
85856169,86911218
85856170,86911522
85856170,86911523
85856170,86911524
85856171,86909121
85856172,86909120
85856173,86902503
85856174,86904714
85856174,86904715
85856175,86909122
85856176,86902504
85856177,86909370
85856178,86909371
85856179,86902505
85856180,86902506
85856181,86906284
85856181,86906285
85856182,86906283
85856183,86906286
85856184,86911525
85856185,86902507
85856186,86909123
85856187,86904716
85856188,86902508
85856189,86909372
85856190,86909124
85856191,86909373
85856192,86906288
85856192,86906287
85856193,86906289
85856193,86906290
85856194,86909374
85856195,86906291
85856196,86904719
85856196,86904718
85856196,86904717
85856197,86904719
85856197,86904718
85856197,86904717
85856198,86904720
85856199,86904720
85856200,86902509
85856201,86902510
85856202,86909125
85856203,86902511
85856204,86911526
85856205,86909375
85856206,86902512
85856207,86911220
85856207,86911219
85856208,86909126
85856209,86909127
85856209,86909128
85856211,86906292
85856210,86906292
85856212,86909376
85856213,86902513
85856214,86902514
85856215,86906293
85856216,86902515
85856217,86902516
85856218,86909129
85856219,86909130
85856220,86902517
85856221,86911221
85856222,86911221
85856223,86909131
85856224,86906294
85856225,86902518
85856226,86904721
85856227,86904722
85856228,86909132
85856229,86909133
85856230,86909377
85856231,86909134
85856232,86906295
85856232,86906296
85856233,86909135
85856234,86909378
85856236,86909136
85856235,86909136
85856238,86911222
85856237,86911222
85856239,86909379
85856240,86904723
85856241,86909380
85856242,86904724
85856243,86902519
85856244,86909137
85856245,86902520
85856246,86911527
85856247,86911223
85856248,86902521
85856249,86909138
85856250,86902522
85856251,86906297
85856252,86906298
85856253,86902523
85856255,86902524
85856256,86902524
85856254,86902524
85856257,86909381
85856257,86909382
85856258,86902525
85856259,86904725
85856260,86911224
85856261,86911224
85856262,86911225
85856264,86909139
85856263,86909139
85856265,86902526
85856266,86902528
85856266,86902527
85856267,86906299
85856270,86911227
85856270,86911226
85856269,86911227
85856269,86911226
85856268,86911227
85856268,86911226
85856271,86911227
85856271,86911226
85856272,86902529
85856273,86902530
85856273,86902531
85856274,86909140
85856275,86906300
85856276,86902532
85856277,86909141
85856278,86904726
85856279,86911228
85856280,86911229
85856281,86909142
85856282,86902533
85856283,86902534
85856283,86902535
85856284,86909383
85856285,86911230
85856286,86911231
85856288,86904727
85856287,86904727
85856289,86902537
85856289,86902536
85856291,86902537
85856290,86902536
85856292,86911528
85856293,86906302
85856293,86906301
85856294,86909384
85856295,86909384
85856297,86906303
85856296,86906303
85856298,86909385
85856299,86909386
85856300,86911232
85856301,86911233
85856302,86904728
85856303,86904729
85856304,86911529
85856305,86909387
85856306,86904730
85856307,86911234
85856308,86902538
85856309,86904731
85856310,86909143
85856310,86909144
85856312,86904732
85856313,86904733
85856314,86911530
85856315,86906305
85856316,86902539
85856317,86911235
85856318,86911236
85856319,86909145
85856320,86902540
85856321,86911531
85857323,86913983
85856322,86911532
85856323,86904734
85856324,86906306
85856325,86911237
85857220,86911238
85857221,86906307
85857222,86909388
85857223,86909389
85857225,86911239
85857224,86911239
85857226,86906308
85857228,86904735
85857227,86904735
85857229,86911240
85857230,86902541
85857231,86904736
85857232,86909146
85857233,86911533
85857234,86911533
85857235,86911534
85857236,86904737
85857237,86911535
85857238,86909390
85857239,86904738
85857240,86904739
85857241,86911241
85857242,86911536
85857243,86904740
85857244,86909147
85857245,86902542
85857246,86902543
85857248,86911242
85857247,86911243
85857247,86911244
85857249,86902544
85857250,86913969
85857251,86911245
85857252,86911247
85857252,86911246
85857253,86904741
85857253,86904742
85857254,86911248
85857255,86913970
85857256,86909148
85857257,86911538
85857257,86911537
85857258,86906309
85857259,86911249
85857260,86913971
85857261,86911250
85857262,86909391
85857264,86911252
85857263,86911251
85857265,86906310
85857265,86906311
85857266,86913972
85857267,86904743
85857268,86911253
85857269,86909149
85857270,86913973
85857271,86904744
85857272,86911539
85857273,86904745
85857274,86909150
85857275,86909151
85857276,86913974
85857277,86906312
85857278,86913975
85857279,86909153
85857279,86909152
85857280,86913976
85857281,86909154
85857282,86904746
85857282,86904747
85857283,86911540
85857284,86906313
85857285,86911254
85857286,86913977
85857287,86913978
85857288,86911255
85857289,86911541
85857290,86909155
85857291,86906314
85857292,86909392
85857293,86911543
85857293,86911542
85857293,86911544
85857294,86911545
85857295,86911546
85857296,86909156
85857297,86913979
85857298,86913981
85857298,86913980
85857299,86909393
85857300,86909924
85857300,86909923
85857300,86909157
85857300,86909925
85857301,86909926
85857302,86906316
85857302,86906315
85857303,86906317
85857304,86909394
85857305,86909927
85857306,86909395
85857307,86904748
85857308,86909928
85857309,86909928
85857310,86906318
85857311,86904749
85857312,86911547
85857313,86909929
85857313,86909930
85857314,86906319
85857314,86906320
85857315,86904750
85857316,86906321
85857318,86911548
85857319,86909396
85857320,86913982
85857321,86913982
85857322,86909931
85857324,86909932
85857324,86909933
85857325,86909934
85857326,86904753
85857326,86904752
85857327,86909397
85857328,86911550
85857328,86911549
85857329,86909935
85857330,86911256
85857331,86911551
85857333,86911552
85857332,86911552
85857334,86904754
85857335,86909936
85857336,86909398
85857337,86913984
85857339,86913985
85857339,86913986
85857338,86913987
85857340,86911553
85857341,86904755
85857347,86913988
85857347,86913989
85857345,86913988
85857344,86913988
85857343,86913988
85857342,86913988
85857346,86913988
85857348,86909937
85857349,86911554
85857350,86906322
85857351,86911555
85857352,86906323
85857353,86911556
85857354,86904757
85857355,86904756
85857356,86904756
85857357,86904758
85857358,86904759
85857359,86909938
85857360,86909939
85857361,86906324
85857362,86909940
85857363,86911557
85857363,86911558
85857364,86911557
85857364,86911558
85857365,86906326
85857365,86906325
85857366,86911257
85857367,86906327
85857368,86904760
85857369,86909941
85857370,86913990
85857371,86904761
85857372,86904762
85857373,86909399
85857374,86911559
85857375,86913991
85857376,86913992
85857377,86909400
85857378,86913993
85857379,86911258
85857380,86904763
85857381,86911259
85857382,86909401
85857383,86904764
85857384,86909402
85857385,86909403
85857386,86909404
85857387,86904765
85857388,86911260
85857389,86904766
85857396,86911262
85857392,86911261
85857391,86911261
85857395,86911261
85857393,86911261
85857390,86911261
85857394,86911261
85858295,86909405
85858296,86909942
85858297,86904767
85858298,86904768
85858299,86913994
85858300,86911263
85858301,86909406
85858302,86909407
85858303,86909943
85858304,86911264
85858305,86911264
85858306,86911561
85858306,86911560
85858307,86909408
85858308,86904769
85858309,86911265
85858310,86913995
85858312,86906329
85858311,86906328
85858311,86906329
85858313,86906330
85858314,86913996
85858315,86909409
85858316,86911266
85858317,86911267
85858318,86909410
85858319,86911268
85858320,86911562
85858321,86909411
85858322,86911563
85858323,86909944
85858324,86911269
85858325,86909945
85858326,86911564
85858327,86913997
