bias_id,offense_id
21,86942808
21,86940483
21,86940484
21,86940485
21,86942809
21,86940486
21,86939307
21,86943836
21,86940487
21,86940488
21,86938115
21,86941704
21,86936262
21,86943837
21,86940489
21,94086466
21,86942810
21,86940490
21,86941705
21,86936263
21,86936264
21,86941706
21,86938116
21,86949209
21,95657741
21,86939308
21,86939309
21,86943843
21,86936289
21,86949250
21,86949251
21,86949252
21,86940476
21,86942055
21,86936253
21,86940477
21,86939298
21,86938107
21,86941700
21,86943822
21,86940478
21,86941701
21,86943823
21,86942056
21,86943824
21,86941702
21,86942057
21,86936254
21,86936255
21,86940479
21,86939300
21,86936256
21,86943825
21,86942058
21,86936257
21,86939301
21,86943828
21,86943829
21,86938108
21,86943831
21,86938109
21,86943832
21,86936258
21,86936259
21,86950452
22,86940139
21,86938959
21,86942887
21,86943916
21,86938960
21,86938961
21,86949267
21,86938955
21,86938956
22,86943914
21,86949268
21,86949269
21,86938962
21,86945043
21,86940134
21,86949270
21,86940140
21,86940135
21,86945045
21,86938964
21,86943918
21,86943919
21,86943917
21,86938965
21,86949271
21,86945046
21,86940136
21,86942888
21,86938963
21,86950451
21,86945044
21,86940137
21,86943920
21,86940138
21,86945047
21,86945042
21,86950450
21,86950449
21,86938957
21,86938958
21,86942886
21,86943915
21,86954407
21,86951526
21,86950343
21,86945905
21,86950530
21,86950531
21,86954408
21,86950102
21,86950344
21,86950103
21,86945906
21,86954409
21,86954326
21,86954327
21,86950104
21,86950105
21,86950106
21,86954410
21,86954411
21,86954328
21,86950347
21,86954329
21,86954330
21,86951527
21,86954331
21,86954332
21,86950533
21,86950534
21,86954333
21,86954412
21,86951528
21,86954413
21,86950350
21,86950351
21,86954334
21,86954335
21,86954336
21,86954337
21,86950108
21,86950109
21,86950110
21,86954414
21,86945907
21,86945908
21,86954338
21,86950536
21,86950111
21,86954416
21,90677645
21,90677647
21,86951537
21,91125252
21,90678211
21,86950353
21,86954417
21,86954418
21,86951530
21,86950537
21,86950355
21,86950356
21,86950112
21,86951532
21,86951533
21,86945910
21,86950357
21,86951534
21,86954420
21,86945911
21,86950359
21,92051443
21,91125021
21,90677648
21,92510106
21,86950342
21,86945903
21,86945904
21,86954406
21,86954319
21,86954320
21,86950525
21,86950526
21,91619021
21,91619023
21,90375463
21,90375462
21,90375454
21,86950101
21,86950527
21,86950348
21,86950349
21,86950535
21,86950354
21,90374594
21,90375444
21,90374595
21,90374596
21,90374592
21,90374602
21,90374613
21,90374614
21,86950113
21,86951536
21,92051439
21,90678198
21,90677633
21,90677636
21,91125008
21,86950338
21,86950339
21,86951515
21,86954399
21,86950091
21,86954400
21,86945895
21,86945896
21,86951517
21,86950520
21,86950340
21,86950092
21,86950341
21,86950522
21,86945898
21,86945899
21,86945900
21,86945901
21,86945902
21,86954401
21,86950096
21,86950097
21,86950523
21,86950524
21,86954404
21,86954405
21,93612385
21,93613143
21,93612386
21,93613146
21,93612388
21,86945057
21,86940142
21,86942896
21,86942897
21,86943929
21,86943930
21,86940143
21,86949522
21,86949523
21,86945058
21,86945059
21,86940144
21,86942898
21,86942899
21,86949524
21,86942900
21,86942901
21,86949526
21,86945060
21,86949272
21,86942902
21,86943931
21,86943932
21,86950461
21,86940145
21,86949529
21,86950462
21,86949273
21,86940149
21,86949525
21,86951484
21,86950484
21,86945863
21,86950485
21,86945864
21,86945865
21,86949308
21,86949309
21,86944722
21,86944723
21,86944725
21,86949563
21,86949310
21,86949311
21,86950486
21,86949564
21,86954276
21,86945867
21,86950331
21,90375411
21,93031373
21,86950492
21,86944738
21,86944739
21,90375413
21,86949566
21,86944727
21,86949312
21,86944728
21,86945868
21,86945869
21,86944729
21,86950487
21,86950488
21,86945870
21,86945871
21,86949313
21,86954279
21,86951485
21,86951486
21,86949568
21,86949569
21,86949570
21,86945872
21,86945873
21,86949571
21,86950317
21,86950318
21,86950319
21,86949314
21,86951487
21,86944730
21,86944731
21,86951488
21,86950491
21,86950320
21,86951489
21,86944732
21,86954280
21,86954281
21,86944733
21,86944734
21,86944735
21,86949316
21,86949317
21,86949318
21,86945874
21,86945875
21,90375416
21,90375415
21,90374527
21,90375410
21,86951529
21,86951510
21,86951511
21,86954313
21,86950077
21,86954302
21,86950330
21,86945890
21,86944748
21,86951502
21,86951503
21,86950078
21,86950332
21,86950333
21,86954303
21,86954304
21,86951506
21,86954308
17,90375428
21,90374545
21,90374544
21,86944742
21,86954292
21,86954293
21,86950503
21,86950066
21,86950067
21,86950068
21,86950069
21,86950504
21,86944744
21,92050531
21,90677632
21,91619020
21,90375425
21,90375424
21,90374541
21,90374550
21,90374538
21,95657790
21,86944745
21,86944746
21,86954295
21,86950070
21,86950071
21,86950072
21,86954296
21,86950506
21,86950325
21,86950326
21,86945884
21,86945885
21,86945886
21,86951495
21,86950508
21,86954298
21,86951496
21,86951497
21,86945887
21,86951498
21,86951499
21,86951500
21,86951501
21,86954299
21,86944747
21,86945888
21,86945889
21,86950327
21,86954300
21,86950073
21,86950074
21,86950509
21,86950075
21,86950076
21,91125025
21,91125009
21,90375434
21,86950358
21,86950084
21,86950516
21,86950517
21,86951509
21,86950085
21,86950086
21,86950336
21,86951512
21,86950518
21,86944758
21,86944759
21,86954391
21,86954393
21,86954394
21,86950087
21,86950088
21,86954395
21,86945891
21,86954314
21,86951513
21,86951514
21,86950337
21,86954305
21,86951504
21,86950079
21,86944750
21,86950080
21,86950081
21,86950082
21,86954306
21,86954307
21,86944752
21,90375433
21,90374556
21,90374557
21,90374558
21,90374561
21,90374565
21,90374573
21,90374577
21,91619029
21,86950334
21,86944753
21,86944754
21,86954309
21,86950083
21,86950514
21,86950515
21,92510112
21,86954396
21,86954397
21,86945893
21,86945894
21,86954317
21,86950519
21,86950089
21,86954398
21,86951516
21,86950095
21,86942894
21,86942895
21,86949521
21,86943927
21,86945056
21,86950458
21,86940141
21,86950459
21,86943928
21,86950460
21,86945048
21,86942889
21,86938966
21,86942890
21,86942891
21,86943921
21,86943922
21,86949519
21,86949520
21,86942892
21,86945049
21,86945050
21,86945051
21,86945052
21,86942893
21,86950453
21,86950454
21,86943925
21,86945053
21,86945054
21,86945055
21,86950455
21,86950456
21,86950457
21,86943926
21,86949527
21,86949540
21,86954265
21,86949543
21,95177263
21,95177262
21,86951461
21,86954262
21,86954263
21,86944713
21,86949539
21,86949293
21,86949294
21,86951463
21,86950475
21,86950476
21,86949295
21,86949296
21,86945842
21,86945843
21,86950477
21,86949541
21,86949542
21,86949297
21,86945844
21,86954264
21,86951464
21,86949544
21,86949545
21,86949546
21,86954266
21,86949298
21,86945845
21,86949547
21,86951465
21,86954267
21,86954268
21,86954269
21,86945846
21,86945847
21,86949548
21,86949549
21,86954270
21,86951466
21,86949550
21,86945848
21,86945849
21,86951467
21,86945850
21,86945851
21,86949551
21,86949552
21,86954271
21,86951468
21,86949553
21,86949554
21,86944715
21,86951470
21,92509464
21,91619122
21,86950483
21,86949562
21,92509470
21,86949528
21,86945061
21,86949274
21,86943933
21,86942903
21,86942904
21,86940146
21,86943934
21,86943935
21,86950463
21,86949275
21,86943936
21,86943937
21,86942905
21,86950464
21,86950465
21,86945062
21,86945063
21,86942906
21,86940147
21,86945064
21,86943938
21,86943939
21,86940148
21,86949530
21,86945065
21,86943940
21,86949276
21,86950466
21,86950467
21,86954252
21,86954253
21,86940150
21,86949277
21,86940151
21,86940152
21,86949278
21,86944700
21,86949279
21,86949531
21,86949280
21,86944701
21,86944702
21,86945066
21,86945067
21,86945068
21,86945069
21,86949532
21,86949282
21,86954254
8,86944705
21,86944714
21,86949305
21,86949306
21,86944724
21,86944726
21,94087409
21,94087410
21,86950512
21,86949301
21,86949302
21,86949555
21,86949303
21,86954273
21,86951471
21,86945852
21,86945853
21,86951472
21,86951473
21,86951474
21,86945854
21,86950478
21,86949557
21,86945855
21,86951475
21,86944719
21,86954274
21,86951476
21,86951477
21,86951478
21,86951479
21,86950479
21,86949558
21,86950480
21,86950481
21,86949300
21,86951469
21,86944716
21,86944717
21,86944718
21,86950507
21,86945857
21,86945858
21,86951480
21,86951481
21,86951482
21,86951483
21,86945859
21,86945860
21,86949304
21,86949559
21,86950482
21,86949560
21,86949561
21,86945861
21,86949307
21,86945862
21,86949565
21,86954277
21,91619017
21,91619019
21,90678200
21,90375408
21,86950529
21,86950322
21,86954282
21,86950493
21,86954283
21,86951490
21,86945879
21,86954284
21,86950494
21,86954285
21,86954286
21,86950495
21,86949319
21,86950496
21,86954287
21,86954288
21,86945880
21,86950497
21,86954289
21,86950498
21,86950499
21,86949320
21,86954290
21,86944736
21,86944737
21,86950501
21,86950323
21,86944740
21,86944741
21,86945881
21,86945882
21,86951491
21,86950502
21,86945883
21,86951492
21,86951493
21,86951494
21,86954291
21,90374524
21,86950324
21,86950510
21,86950511
21,86950328
21,86950329
21,86950321
21,86945877
21,86945878
21,95658343
21,86945070
21,86949281
21,86944703
21,86944704
21,86950468
21,86950469
21,86949283
21,86945071
21,86945072
21,86949533
21,86949284
21,86940153
21,86940154
21,86940155
21,86945073
21,86945074
21,86940156
21,86949534
21,86940157
21,86940158
21,86940159
21,86949535
21,86954255
21,86954256
21,86949285
21,86949286
21,86944706
21,90375414
21,86949288
21,86949537
21,86949538
21,86949289
21,86949290
21,86951460
21,86945075
21,86944710
21,86944711
21,86949291
21,86954261
21,86949292
21,86944712
21,86950474
21,86951462
21,86949299
21,86949556
21,86944707
21,86954257
21,86954258
21,86954259
21,86944708
21,86951458
21,86951459
21,86949536
21,86950470
21,86954260
21,86944709
21,86949287
21,86950472
21,86950473
21,86921221
21,86918826
21,86916940
21,86921657
21,86922765
21,86922766
21,86916943
21,86916944
21,86916945
21,86921197
21,86914880
21,86918828
21,86921199
21,86919054
21,86921658
21,86914881
21,86921659
21,86921200
21,86921201
21,86921202
21,86919055
21,86919056
21,86919057
21,86914882
21,86922768
21,86922769
21,86921660
21,86921661
21,86918829
21,86916946
21,86916947
21,86916948
21,86918830
21,86918831
21,86916949
21,86914883
21,86916950
21,86921203
21,86919058
21,86922770
21,86922771
21,86921206
21,86921207
21,86921208
21,86922772
21,86921209
21,94086293
21,94086294
21,86921653
21,86918817
21,86916935
21,86916936
21,86922757
21,86922758
21,86919050
21,86921188
21,86921189
21,86919051
21,86916937
21,86921190
21,86922761
21,86921191
21,86916938
21,86918818
21,86922762
21,86919052
21,86921192
21,86921193
21,86918819
21,86921654
21,86914875
21,86921655
21,86921194
21,86918820
21,86916939
21,86914876
21,86914877
21,86914878
21,86922763
21,86921195
21,86922764
21,86919053
21,86921196
21,86914879
21,86918821
21,86918822
21,86918823
21,86918824
21,86918825
21,86921656
21,86916941
21,86916942
21,86918827
21,86921198
21,86922767
21,86917770
21,86918873
21,86916991
21,92509313
21,86922469
21,86919118
21,90375295
21,90375306
21,90374396
21,95177006
21,95177007
21,86919088
21,86923561
21,86918857
21,86922438
21,86916986
21,86916987
21,86922439
21,86922440
21,86922441
21,86914915
21,86914916
21,86922442
21,86923562
21,86918858
21,86914917
21,86914918
21,86922443
21,86922444
21,86922446
21,86922447
21,86919090
21,86919091
21,86922448
21,86916988
21,86914920
21,86923564
21,86923565
21,86922449
21,86916989
21,86914921
21,86919094
21,86914922
21,86921235
21,86924593
21,86922454
21,93612228
21,86916928
21,86916929
21,86921649
21,86910282
21,86910283
21,86921650
21,86914870
21,86921184
21,86914871
21,86918808
21,86914872
21,86921185
21,86918809
21,86921186
21,86914873
21,86914874
21,86916932
21,86916933
21,86918810
21,86918811
21,86918812
21,86916934
21,86919046
21,86910284
21,86919047
21,86919048
21,86919049
21,86918813
21,86918814
21,86918815
21,86918816
21,86921651
21,86921652
21,86921187
21,86922759
21,86922760
21,93031217
21,93031216
21,86918869
21,86918870
21,86918872
21,86921250
21,90676067
21,91124731
21,86923573
21,86923574
21,86918866
21,86924606
21,86916999
21,86924608
21,86919108
21,86921245
21,86919109
21,86919111
21,86919112
21,86924611
21,86918868
21,86917003
21,86917004
21,86919113
21,86924612
21,86924613
21,86919114
21,86919115
21,86923576
21,86923577
21,86923578
21,86919116
21,86917767
21,86923582
21,86923583
21,86923584
21,86923585
21,86924615
21,86923586
21,86924616
21,86918871
21,86922466
21,86922467
21,86922468
21,86923587
21,90677471
21,90677474
21,91124752
21,91124753
21,91124739
21,91123995
21,90677477
21,91124733
21,91124734
21,91124751
21,94086283
21,94086282
21,86916954
21,86921217
21,86914892
21,86914893
21,86916955
21,86918838
21,86922782
21,86922783
21,86919065
21,86918839
21,86918840
21,86919066
21,86919067
21,86919068
21,86921664
21,86916952
21,86921665
21,86918834
21,86918835
21,86914890
21,86918836
21,86914891
21,86916953
21,86919062
21,86919063
21,86919064
21,86921666
21,86918837
21,86921216
21,86914894
21,86921667
21,86918841
21,86918842
21,86918843
21,86916956
21,86916957
21,86922784
21,86916958
21,86919069
21,86922788
21,86922789
21,86922790
21,91617998
21,91618850
21,86923555
21,86923556
21,90375288
21,86922453
21,86924597
21,90374399
21,90375309
21,86923567
21,86922450
21,86919093
21,86922451
21,86918859
21,86918860
21,86916990
21,86919095
21,86921236
21,86921237
21,86924594
21,86924595
21,86923566
21,86922452
21,95177010
21,95177009
21,93612191
21,86916996
21,86916965
21,86916966
21,86916967
21,86918846
21,86914903
21,86919075
21,86921222
21,86919076
21,86919077
21,86914904
21,86914905
21,86922791
21,86918847
21,86922792
21,86916968
21,86914906
21,86921223
21,86918848
21,86922428
21,86922429
21,86916969
21,86916970
21,86918849
21,86919081
21,86918850
21,86918851
21,86922430
21,86922431
21,86914907
21,86919082
21,86919083
21,86918852
21,86921224
21,86918853
21,86922432
21,86923551
21,92509314
21,90374459
21,86919099
21,86919100
21,86924601
21,86918861
21,86922455
21,86922456
21,93612236
21,93612235
21,86923570
21,86921242
21,86921243
22,86921239
21,86922457
21,86922458
21,86921240
21,90677475
21,86916994
21,86916995
21,86922459
21,86922460
21,86922461
21,86923569
21,86916997
21,86924603
21,86924604
21,92050290
21,90374456
21,90375359
21,90375331
21,90374466
21,91123984
21,86919103
21,86921244
21,86919104
21,86919106
21,86918863
21,86923571
21,86923572
21,86922463
21,86917001
21,86917002
21,90677473
21,90677472
21,91123980
21,94575579
21,94086292
21,86919086
21,86923557
21,86914912
21,86921228
21,86918854
21,86914913
21,86919087
21,86916984
21,86921231
21,86922436
21,86922437
21,86916985
21,86914914
21,86923558
21,86918855
21,86918856
21,86921232
21,86921233
21,86921234
21,86923559
21,86923560
21,86919089
21,86919084
21,86914908
21,86922433
21,86921225
21,86922793
21,86922794
21,86916971
21,86916972
21,86916973
21,86922434
21,86922795
21,86922435
21,86916974
21,86914909
21,86914910
21,86914911
21,86923554
21,86916975
21,86916976
21,86921226
21,86916977
21,86921227
21,86916978
21,86916979
21,86916980
21,86916981
21,86916982
21,86916983
21,86919085
21,86924607
21,86916959
21,86914895
21,86918844
21,86918845
21,86914896
21,86921218
21,86921668
21,86921669
21,86919070
