agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
16607,78835008,6795709,I00000416120,,,2015-03-30 00:00:00,,18,6,,0,C,2015_03_PA0363900_I00000416120_INC,,,
16607,78835036,6828175,I00000421252,,,2015-07-05 00:00:00,,12,6,,0,C,2015_07_PA0363900_I00000421252_INC,,,
16607,78835037,6828175,I00000421877,,,2015-07-14 00:00:00,,7,6,,0,C,2015_07_PA0363900_I00000421877_INC,,,
16607,78835038,6828175,I00000422091,,,2015-07-17 00:00:00,,17,6,,0,C,2015_07_PA0363900_I00000422091_INC,,,
16607,78835039,6828175,I00000422801,,,2015-07-30 00:00:00,,12,6,,0,C,2015_07_PA0363900_I00000422801_INC,,,
16607,78835075,6828175,I00000427540,,,2015-07-20 00:00:00,,16,6,,0,C,2015_07_PA0363900_I00000427540_INC,,,
16607,78835080,6830400,I00000428488,,,2015-11-10 00:00:00,,14,6,,0,C,2015_11_PA0363900_I00000428488_INC,,,
16607,78835081,6830400,I00000428495,,,2015-11-10 00:00:00,,11,6,,0,C,2015_11_PA0363900_I00000428495_INC,,,
16607,78835082,6830400,I00000428887,,,2015-11-14 00:00:00,,9,6,,0,C,2015_11_PA0363900_I00000428887_INC,,,
16607,78835083,6830400,I00000428944,,,2015-11-18 00:00:00,,20,6,,0,C,2015_11_PA0363900_I00000428944_INC,,,
16607,78835084,6830400,I00000429184,,,2015-11-17 00:00:00,,12,6,,0,C,2015_11_PA0363900_I00000429184_INC,,,
16607,78835085,6830400,I00000429864,,,2015-11-21 00:00:00,,12,6,,0,C,2015_11_PA0363900_I00000429864_INC,,,
16607,78835086,6830400,I00000430127,,,2015-11-21 00:00:00,,12,6,,0,C,2015_11_PA0363900_I00000430127_INC,,,
16607,78835097,6830400,I00000434827,,,2015-11-27 00:00:00,,18,6,,0,C,2015_11_PA0363900_I00000434827_INC,,,
16607,78835079,6830400,I00000428254,,,2015-11-06 00:00:00,,13,6,,0,C,2015_11_PA0363900_I00000428254_INC,,,
16607,78835048,6834569,I00000424750,,,2015-09-01 00:00:00,,10,6,,0,C,2015_09_PA0363900_I00000424750_INC,,,
16607,78835050,6834569,I00000424883,,,2015-09-04 00:00:00,,16,6,,0,C,2015_09_PA0363900_I00000424883_INC,,,
16607,78835051,6834569,I00000425105,,,2015-09-09 00:00:00,,14,6,,0,C,2015_09_PA0363900_I00000425105_INC,,,
16607,78835052,6834569,I00000425287,,,2015-09-12 00:00:00,,8,6,,0,C,2015_09_PA0363900_I00000425287_INC,,,
16607,78835053,6834569,I00000425370,,,2015-09-14 00:00:00,,2,6,,0,C,2015_09_PA0363900_I00000425370_INC,,,
16607,78835054,6834569,I00000425406,,,2015-09-14 00:00:00,,21,6,,0,C,2015_09_PA0363900_I00000425406_INC,,,
16607,78835055,6834569,I00000425558,,,2015-09-16 00:00:00,,13,6,,0,C,2015_09_PA0363900_I00000425558_INC,,,
16607,78835056,6834569,I00000425582,,,2015-09-17 00:00:00,,21,6,,0,C,2015_09_PA0363900_I00000425582_INC,,,
16607,78835057,6834569,I00000425583,,,2015-09-17 00:00:00,,21,6,,0,C,2015_09_PA0363900_I00000425583_INC,,,
16607,78835093,6834569,I00000432094,,,2015-09-05 00:00:00,,13,6,,0,C,2015_09_PA0363900_I00000432094_INC,,,
16607,78835095,6834569,I00000432527,,,2015-09-27 00:00:00,,13,6,,0,C,2015_09_PA0363900_I00000432527_INC,,,
16607,78835058,6834569,I00000425637,,,2015-09-18 00:00:00,,13,6,,0,C,2015_09_PA0363900_I00000425637_INC,,,
16607,78835059,6834569,I00000425761,,,2015-09-17 00:00:00,,19,6,,0,C,2015_09_PA0363900_I00000425761_INC,,,
16607,78835060,6834569,I00000426079,,,2015-09-27 00:00:00,,12,6,,0,C,2015_09_PA0363900_I00000426079_INC,,,
16607,78835065,6834569,I00000426748,,,2015-09-27 00:00:00,,4,6,,0,C,2015_09_PA0363900_I00000426748_INC,,,
16607,78835009,6898176,I00000416831,,,2015-04-16 00:00:00,,22,6,,0,C,2015_04_PA0363900_I00000416831_INC,,,
16607,78835010,6898176,I00000416970,,,2015-04-19 00:00:00,,13,6,,0,C,2015_04_PA0363900_I00000416970_INC,,,
16607,78835011,6898176,I00000417161,,,2015-04-22 00:00:00,,17,6,,0,C,2015_04_PA0363900_I00000417161_INC,,,
16607,78835012,6898176,I00000417170,,,2015-04-23 00:00:00,,1,6,,0,C,2015_04_PA0363900_I00000417170_INC,,,
16607,78835013,6898176,I00000417595,,,2015-04-30 00:00:00,,6,4,2015-04-30 00:00:00,0,C,2015_04_PA0363900_I00000417595_INC,,,
16607,78835017,6898176,I00000418222,,,2015-04-05 00:00:00,,12,6,,0,C,2015_04_PA0363900_I00000418222_INC,,,
16607,78835046,6898176,I00000424513,,,2015-04-01 00:00:00,,12,6,,0,C,2015_04_PA0363900_I00000424513_INC,,,
16607,78835040,6909721,I00000423087,,,2015-05-01 00:00:00,,8,6,,0,C,2015_05_PA0363900_I00000423087_INC,,,
16607,78835014,6909721,I00000417718,,,2015-05-02 00:00:00,,23,6,,0,C,2015_05_PA0363900_I00000417718_INC,,,
16607,78835015,6909721,I00000417756,,,2015-05-03 00:00:00,,17,6,,0,C,2015_05_PA0363900_I00000417756_INC,,,
16607,78835016,6909721,I00000418068,,,2015-05-08 00:00:00,,16,6,,0,C,2015_05_PA0363900_I00000418068_INC,,,
16607,78835018,6909721,I00000418246,,,2015-05-01 00:00:00,,16,6,,0,C,2015_05_PA0363900_I00000418246_INC,,,
16607,78835019,6909721,I00000418535,,,2015-05-17 00:00:00,,21,6,,0,C,2015_05_PA0363900_I00000418535_INC,,,
16607,78835020,6909721,I00000418656,,,2015-05-18 00:00:00,,19,6,,0,C,2015_05_PA0363900_I00000418656_INC,,,
16607,78835021,6909721,I00000418716,,,2015-05-18 00:00:00,,8,6,,0,C,2015_05_PA0363900_I00000418716_INC,,,
16607,78835022,6909721,I00000418810,,,2015-05-23 00:00:00,,12,6,,0,C,2015_05_PA0363900_I00000418810_INC,,,
16607,78835023,6909721,I00000419191,,,2015-05-23 00:00:00,,10,6,,0,C,2015_05_PA0363900_I00000419191_INC,,,
16607,78835041,6924232,I00000423280,,,2015-08-08 00:00:00,,10,6,,0,C,2015_08_PA0363900_I00000423280_INC,,,
16607,78835042,6924232,I00000423609,,,2015-08-13 00:00:00,,21,6,,0,C,2015_08_PA0363900_I00000423609_INC,,,
16607,78835043,6924232,I00000423670,,,2015-08-15 00:00:00,,12,6,,0,C,2015_08_PA0363900_I00000423670_INC,,,
16607,78835044,6924232,I00000423726,,,2015-08-16 00:00:00,,8,6,,0,C,2015_08_PA0363900_I00000423726_INC,,,
16607,78835045,6924232,I00000424125,,,2015-08-23 00:00:00,,17,6,,0,C,2015_08_PA0363900_I00000424125_INC,,,
16607,78835047,6924232,I00000424661,,,2015-08-28 00:00:00,,13,6,,0,C,2015_08_PA0363900_I00000424661_INC,,,
16607,78835049,6924232,I00000424869,,,2015-08-29 00:00:00,,15,6,,0,C,2015_08_PA0363900_I00000424869_INC,,,
16607,78835069,6924232,I00000427016,,,2015-08-13 00:00:00,,12,6,,0,C,2015_08_PA0363900_I00000427016_INC,,,
16607,78835096,7016922,I00000433438,,,2015-10-13 00:00:00,,19,6,,0,C,2015_10_PA0363900_I00000433438_INC,,,
16607,78835061,7016922,I00000426525,,,2015-10-02 00:00:00,,12,6,,0,C,2015_10_PA0363900_I00000426525_INC,,,
16607,78835062,7016922,I00000426617,,,2015-10-06 00:00:00,,11,6,,0,C,2015_10_PA0363900_I00000426617_INC,,,
16607,78835063,7016922,I00000426656,,,2015-10-07 00:00:00,,8,6,,0,C,2015_10_PA0363900_I00000426656_INC,,,
16607,78835064,7016922,I00000426687,,,2015-10-07 00:00:00,,21,6,,0,C,2015_10_PA0363900_I00000426687_INC,,,
16607,78835066,7016922,I00000426878,,,2015-10-11 00:00:00,,12,6,,0,C,2015_10_PA0363900_I00000426878_INC,,,
16607,78835067,7016922,I00000426960,,,2015-10-03 00:00:00,,17,6,,0,C,2015_10_PA0363900_I00000426960_INC,,,
16607,78835068,7016922,I00000426996,,,2015-10-12 00:00:00,,21,6,,0,C,2015_10_PA0363900_I00000426996_INC,,,
16607,78835070,7016922,I00000427082,,,2015-10-14 00:00:00,,19,6,,0,C,2015_10_PA0363900_I00000427082_INC,,,
16607,78835071,7016922,I00000427115,,,2015-10-13 00:00:00,,14,6,,0,C,2015_10_PA0363900_I00000427115_INC,,,
16607,78835072,7016922,I00000427179,,,2015-10-01 00:00:00,,12,6,,0,C,2015_10_PA0363900_I00000427179_INC,,,
16607,78835073,7016922,I00000427239,,,2015-10-17 00:00:00,,17,6,,0,C,2015_10_PA0363900_I00000427239_INC,,,
16607,78835074,7016922,I00000427380,,,2015-10-16 00:00:00,,17,6,,0,C,2015_10_PA0363900_I00000427380_INC,,,
16607,78835076,7016922,I00000427651,,,2015-10-26 00:00:00,,6,6,,0,C,2015_10_PA0363900_I00000427651_INC,,,
16607,78835077,7016922,I00000427903,,,2015-10-30 00:00:00,,17,6,,0,C,2015_10_PA0363900_I00000427903_INC,,,
16607,78835078,7016922,I00000427949,,,2015-10-31 00:00:00,,19,6,,0,C,2015_10_PA0363900_I00000427949_INC,,,
16607,78834985,6980750,I00000411788,,,2015-01-03 00:00:00,,10,6,,0,C,2015_01_PA0363900_I00000411788_INC,,,
16607,78834986,6980750,I00000412121,,,2015-01-10 00:00:00,,13,6,,0,C,2015_01_PA0363900_I00000412121_INC,,,
16607,78834987,6980750,I00000412269,,,2015-01-13 00:00:00,,15,6,,0,C,2015_01_PA0363900_I00000412269_INC,,,
16607,78834988,6980750,I00000412346,,,2015-01-15 00:00:00,,14,6,,0,C,2015_01_PA0363900_I00000412346_INC,,,
16607,78834989,6980750,I00000412474,,,2015-01-18 00:00:00,,16,6,,0,C,2015_01_PA0363900_I00000412474_INC,,,
16607,78834990,6980750,I00000412536,,,2015-01-05 00:00:00,,17,6,,0,C,2015_01_PA0363900_I00000412536_INC,,,
16607,78834991,6980750,I00000412793,,,2015-01-26 00:00:00,,12,6,,0,C,2015_01_PA0363900_I00000412793_INC,,,
16607,78834992,6980750,I00000412983,,,2015-01-30 00:00:00,,10,6,,0,C,2015_01_PA0363900_I00000412983_INC,,,
16607,78835004,6980750,I00000415414,,,2015-01-21 00:00:00,,9,6,,0,C,2015_01_PA0363900_I00000415414_INC,,,
15662,78802335,6786978,I00000412349,,,2015-01-14 00:00:00,,14,6,,0,C,2015_01_PA0011500_I00000412349_INC,,,
15662,78802338,6786978,I00000416403,,,2015-01-01 00:00:00,,7,6,,0,C,2015_01_PA0011500_I00000416403_INC,,,
15662,78802339,6786978,I00000416622,,,2015-01-25 00:00:00,,21,6,,0,C,2015_01_PA0011500_I00000416622_INC,,,
15662,78802343,6806978,I00000419399,,,2015-05-27 00:00:00,,14,6,,0,C,2015_05_PA0011500_I00000419399_INC,,,
15662,78802334,6807270,BIG15-027,,,2015-07-09 00:00:00,R,11,6,,0,C,2015_07_PA0011500_BIG15-027_INC,,,
15662,78802345,6807270,I00000421574,,,2015-07-09 00:00:00,,8,6,,0,C,2015_07_PA0011500_I00000421574_INC,,,
15662,78802346,6807270,I00000421576,,,2015-07-07 00:00:00,,11,6,,0,C,2015_07_PA0011500_I00000421576_INC,,,
15662,78802347,6807270,I00000422808,,,2015-07-17 00:00:00,,2,6,,0,C,2015_07_PA0011500_I00000422808_INC,,,
15662,78802348,6807270,I00000422817,,,2015-07-23 00:00:00,,21,6,,0,C,2015_07_PA0011500_I00000422817_INC,,,
15662,78802349,6807270,I00000424612,,,2015-07-07 00:00:00,,11,6,,0,C,2015_07_PA0011500_I00000424612_INC,,,
15662,78802361,6807270,I00000431051,,,2015-07-03 00:00:00,,12,6,,0,C,2015_07_PA0011500_I00000431051_INC,,,
15662,78802340,6872513,I00000417407,,,2015-04-14 00:00:00,,5,6,,0,C,2015_04_PA0011500_I00000417407_INC,,,
15662,78802341,6872513,I00000418560,,,2015-04-03 00:00:00,,8,6,,0,C,2015_04_PA0011500_I00000418560_INC,,,
15662,78802342,6872513,I00000418568,,,2015-04-29 00:00:00,,23,6,,0,C,2015_04_PA0011500_I00000418568_INC,,,
15662,78802354,6856756,I00000427226,,,2015-10-16 00:00:00,,14,6,,0,C,2015_10_PA0011500_I00000427226_INC,,,
15662,78802355,6856756,I00000427573,,,2015-10-22 00:00:00,,12,6,,0,C,2015_10_PA0011500_I00000427573_INC,,,
15662,78802356,6856756,I00000427574,,,2015-10-22 00:00:00,,12,6,,0,C,2015_10_PA0011500_I00000427574_INC,,,
15662,78802353,6856756,I00000427138,,,2015-10-13 00:00:00,,12,6,,0,C,2015_10_PA0011500_I00000427138_INC,,,
15662,78802344,6917079,I00000420278,,,2015-06-10 00:00:00,,14,6,,0,C,2015_06_PA0011500_I00000420278_INC,,,
15662,78802357,6917079,I00000428657,,,2015-06-01 00:00:00,,7,6,,0,C,2015_06_PA0011500_I00000428657_INC,,,
15662,78802336,6917197,I00000415907,,,2015-03-20 00:00:00,,14,6,,0,C,2015_03_PA0011500_I00000415907_INC,,,
15662,78802337,6917197,I00000415910,,,2015-03-24 00:00:00,,12,6,,0,C,2015_03_PA0011500_I00000415910_INC,,,
15662,78802350,6961547,I00000424628,,,2015-08-27 00:00:00,,14,6,,0,C,2015_08_PA0011500_I00000424628_INC,,,
15662,78802351,6961547,I00000424631,,,2015-08-27 00:00:00,,14,6,,0,C,2015_08_PA0011500_I00000424631_INC,,,
15662,78802352,6961547,I00000424633,,,2015-08-21 00:00:00,,16,6,,0,C,2015_08_PA0011500_I00000424633_INC,,,
15662,78802358,7052920,I00000429966,,,2015-12-09 00:00:00,,13,6,,0,C,2015_12_PA0011500_I00000429966_INC,,,
15662,78802359,7052920,I00000430347,,,2015-12-16 00:00:00,,10,6,,0,C,2015_12_PA0011500_I00000430347_INC,,,
15662,78802360,7052920,I00000431050,,,2015-12-17 00:00:00,,11,6,,0,C,2015_12_PA0011500_I00000431050_INC,,,
15663,78802373,6989827,I00000415173,,,2015-03-16 00:00:00,,21,6,,0,C,2015_03_PA0011800_I00000415173_INC,,,
15663,78802374,6989827,I00000415819,,,2015-03-22 00:00:00,,18,6,,0,C,2015_03_PA0011800_I00000415819_INC,,,
15663,78802375,7010676,I00000416497,,,2015-04-10 00:00:00,,17,6,,0,C,2015_04_PA0011800_I00000416497_INC,,,
15663,78802376,7010676,I00000416516,,,2015-04-11 00:00:00,,12,6,,0,C,2015_04_PA0011800_I00000416516_INC,,,
15663,78802377,7010676,I00000416657,,,2015-04-08 00:00:00,,15,6,,0,C,2015_04_PA0011800_I00000416657_INC,,,
15663,78802378,7010676,I00000417190,,,2015-04-21 00:00:00,,1,6,,0,C,2015_04_PA0011800_I00000417190_INC,,,
15663,78802379,7010676,I00000417293,,,2015-04-25 00:00:00,,14,6,,0,C,2015_04_PA0011800_I00000417293_INC,,,
15663,78802380,7010676,I00000417348,,,2015-04-21 00:00:00,,17,6,,0,C,2015_04_PA0011800_I00000417348_INC,,,
15663,78802381,7010676,I00000417550,,,2015-04-29 00:00:00,,13,6,,0,C,2015_04_PA0011800_I00000417550_INC,,,
15663,78802404,6974653,I00000421390,,,2015-07-06 00:00:00,,9,6,,0,C,2015_07_PA0011800_I00000421390_INC,,,
15663,78802406,6974653,I00000421735,,,2015-07-12 00:00:00,,16,6,,0,C,2015_07_PA0011800_I00000421735_INC,,,
15663,78802407,6974653,I00000421737,,,2015-07-12 00:00:00,,17,6,,0,C,2015_07_PA0011800_I00000421737_INC,,,
15663,78802408,6974653,I00000421885,,,2015-07-07 00:00:00,,12,6,,0,C,2015_07_PA0011800_I00000421885_INC,,,
15663,78802409,6974653,I00000421989,,,2015-07-16 00:00:00,,12,6,,0,C,2015_07_PA0011800_I00000421989_INC,,,
15663,78802410,6974653,I00000422435,,,2015-07-20 00:00:00,,20,6,,0,C,2015_07_PA0011800_I00000422435_INC,,,
15663,78802411,6974653,I00000422540,,,2015-07-25 00:00:00,,6,6,,0,C,2015_07_PA0011800_I00000422540_INC,,,
15663,78802412,6974653,I00000422541,,,2015-07-03 00:00:00,,16,6,,0,C,2015_07_PA0011800_I00000422541_INC,,,
15663,78802413,6974653,I00000422553,,,2015-07-03 00:00:00,,16,6,,0,C,2015_07_PA0011800_I00000422553_INC,,,
15663,78802414,6974653,I00000422646,,,2015-07-07 00:00:00,,16,2,2015-07-08 00:00:00,0,C,2015_07_PA0011800_I00000422646_INC,,,
15663,78802415,6974653,I00000422648,,,2015-07-25 00:00:00,,17,6,,0,C,2015_07_PA0011800_I00000422648_INC,,,
15663,78802416,6974653,I00000423555,,,2015-07-18 00:00:00,,12,6,,0,C,2015_07_PA0011800_I00000423555_INC,,,
15663,78802362,7025370,I00000411707,,,2015-01-01 00:00:00,,12,6,,0,C,2015_01_PA0011800_I00000411707_INC,,,
15663,78802363,7025370,I00000412110,,,2015-01-06 00:00:00,,2,6,,0,C,2015_01_PA0011800_I00000412110_INC,,,
15663,78802364,7025370,I00000412492,,,2015-01-19 00:00:00,,12,6,,0,C,2015_01_PA0011800_I00000412492_INC,,,
15663,78802365,7025370,I00000412973,,,2015-01-20 00:00:00,,22,6,,0,C,2015_01_PA0011800_I00000412973_INC,,,
15663,78802366,7025370,I00000413025,,,2015-01-30 00:00:00,,16,6,,0,C,2015_01_PA0011800_I00000413025_INC,,,
15663,78802367,7025370,I00000413210,,,2015-01-28 00:00:00,,16,6,,0,C,2015_01_PA0011800_I00000413210_INC,,,
15663,78802369,7025370,I00000413789,,,2015-01-25 00:00:00,,19,6,,0,C,2015_01_PA0011800_I00000413789_INC,,,
15663,78802368,7045623,I00000413686,,,2015-02-07 00:00:00,,14,6,,0,C,2015_02_PA0011800_I00000413686_INC,,,
15663,78802370,7045623,I00000413874,,,2015-02-17 00:00:00,,1,6,,0,C,2015_02_PA0011800_I00000413874_INC,,,
15663,78802371,7045623,I00000414071,,,2015-02-16 00:00:00,,12,6,,0,C,2015_02_PA0011800_I00000414071_INC,,,
15663,78802372,7045623,I00000414471,,,2015-02-25 00:00:00,,13,6,,0,C,2015_02_PA0011800_I00000414471_INC,,,
15663,78802395,7023719,I00000419711,,,2015-06-01 00:00:00,,1,6,,0,C,2015_06_PA0011800_I00000419711_INC,,,
15663,78802397,7023719,I00000420118,,,2015-06-15 00:00:00,,21,6,,0,C,2015_06_PA0011800_I00000420118_INC,,,
15663,78802398,7023719,I00000420119,,,2015-06-13 00:00:00,,18,6,,0,C,2015_06_PA0011800_I00000420119_INC,,,
15663,78802399,7023719,I00000420160,,,2015-06-12 00:00:00,,22,6,,0,C,2015_06_PA0011800_I00000420160_INC,,,
15663,78802400,7023719,I00000420831,,,2015-06-25 00:00:00,,19,6,,0,C,2015_06_PA0011800_I00000420831_INC,,,
15663,78802401,7023719,I00000420954,,,2015-06-30 00:00:00,,13,6,,0,C,2015_06_PA0011800_I00000420954_INC,,,
15663,78802402,7023719,I00000421350,,,2015-06-22 00:00:00,,11,6,,0,C,2015_06_PA0011800_I00000421350_INC,,,
15663,78802403,7023719,I00000421361,,,2015-06-27 00:00:00,,2,6,,0,C,2015_06_PA0011800_I00000421361_INC,,,
15663,78802405,7023719,I00000421495,,,2015-06-22 00:00:00,,15,6,,0,C,2015_06_PA0011800_I00000421495_INC,,,
