suspect_using_id,offense_id
4,86896794
4,86901641
4,86901642
4,86901643
4,86893060
4,86898251
4,86896874
4,86901639
1,86901640
4,86896790
4,86896791
4,86902374
4,86896875
4,86896876
4,86902375
4,86896613
4,86902376
4,86893058
4,86896792
2,86896793
4,86901646
4,86902379
4,86898254
4,86896799
4,86893064
4,86896806
1,86899023
4,86896617
4,86896618
3,86896807
3,86896808
4,86899022
2,86896616
4,86896879
4,86901647
4,86896805
4,86896801
4,86893066
4,86896880
1,86896804
4,86899020
4,86899021
4,86898257
3,86893065
4,90375296
4,90375297
3,86893062
3,86893063
3,86896802
3,86896803
1,86896800
4,86940449
4,86940448
4,86938090
4,86938091
3,86934185
4,86939283
4,86938092
4,86942029
4,86938098
4,86939285
4,86939286
4,86940923
4,86942030
4,86942031
4,86940457
4,86939287
4,86934192
4,86940924
4,86940925
4,86942032
4,86939288
4,86942034
4,86942035
4,86940459
4,86936230
4,86940467
4,86940468
4,86940930
4,86942040
4,86936233
4,86940927
4,86940465
4,86940466
4,86940928
4,86940929
4,86936235
4,86940456
4,86939289
4,86940920
4,86940921
4,86934190
4,86936228
4,86940922
4,86940454
4,86939284
4,86934191
4,86940455
4,86938097
4,86936229
4,86934197
4,86936240
4,86942046
4,86936238
4,86938101
4,86938102
4,86942045
4,86936239
4,86934195
4,86934196
4,86942033
4,86940926
4,86940458
4,86942036
3,86940460
3,86940461
4,86942037
4,86936231
4,86940462
4,86936232
4,86942038
4,86942039
4,86940463
4,86938099
4,86940464
4,86936234
4,86934194
4,86942042
4,86942043
4,86942044
4,86938100
4,86940450
4,86940451
4,86936225
4,86940918
4,86940452
4,86938093
4,86938094
4,86938095
4,86940453
4,86936226
4,86936227
4,86942041
4,86934193
4,86940470
4,86936241
4,86934198
4,86938103
4,86940919
4,86942028
4,86938096
4,86934186
4,86934187
4,86934188
4,86934189
4,86939290
4,86936236
4,86936237
4,86940469
4,86936282
4,86936283
4,86943848
4,86936285
4,86941708
4,86938118
4,86942813
4,86940494
4,86943840
4,86943841
4,86939310
4,86936266
1,86943842
4,86938119
4,86939311
4,86943851
4,86938124
4,86938125
4,86938126
4,86942817
4,86938127
4,86938128
4,86936281
4,86940065
4,86940066
4,86936267
4,86936268
4,86936269
4,86936270
4,86941711
4,86936271
4,86936272
4,86940495
4,86940496
3,86941712
4,86936273
4,86936274
4,86940497
4,86938120
4,86942814
4,86942815
4,86936275
4,86941713
4,86943844
4,86943845
4,86942816
4,86941714
4,86941715
4,86938121
4,86936276
4,86936277
4,86940061
4,86941716
4,86936278
4,86938122
4,86943846
4,86938123
3,86940062
3,86940063
4,86940500
4,86936279
4,86940501
4,86940502
4,86940503
4,86940064
4,86940504
4,86940505
4,86943847
4,86940507
4,86936280
4,86942818
4,86936284
4,86942819
4,86942820
4,86942821
4,86943849
4,86942822
4,86941720
4,86940508
1,86943850
4,86938129
4,86936286
4,86938130
4,86936287
4,86938131
4,86941721
4,86938132
4,86936288
4,86938133
4,86943852
4,86942823
4,86940067
4,86940068
4,86942824
4,86936290
4,86940509
4,86941722
4,86941723
4,86941724
4,86940510
4,86940511
4,86938134
4,86941725
4,86942825
4,86940512
4,86940513
4,86942826
1,86941726
4,86940514
4,86941727
4,86941728
4,86938135
4,86942827
4,86936291
4,86936292
4,86940515
4,86940516
4,86938136
4,86936293
4,86938137
4,86942828
4,86940517
4,86938138
4,86940069
4,86940518
4,86940519
4,86936294
4,86942835
4,86949694
4,93613127
4,90678207
4,90678206
4,86943855
4,86937066
4,86942847
4,86940125
4,86950441
4,86949256
4,86949257
4,86943907
4,86942878
4,86943908
4,86942879
4,86945027
4,86945028
4,86942880
4,86945029
4,86940126
4,86938941
4,86940127
1,86943909
4,86950443
4,86943910
4,86942881
4,86938942
4,86938943
4,86938944
4,86942882
4,86950444
4,86942883
4,86945031
4,86938945
4,86949259
4,86940128
4,86943911
4,86945032
4,86938946
4,86950445
4,86940129
4,86938948
4,86949260
4,86949261
4,86938949
4,86938950
4,86950446
4,86940130
4,86945033
4,86945034
4,86943912
4,86940131
4,86940132
4,86940133
4,86945035
4,86945036
4,86945037
4,86945038
4,86945039
4,86945040
4,86938952
4,86942884
4,95177264
4,91124969
4,93613149
4,86949221
4,86942854
4,86949668
4,86949222
4,86940088
4,86943869
4,86940091
4,86943870
4,86942855
4,86937078
4,86942857
4,92508069
4,86940083
4,86949663
4,86949664
4,86942853
4,86949218
4,86949219
4,86943863
4,86943864
4,86940084
4,86949665
4,86940085
4,86937076
4,86943913
4,86943865
4,86940086
4,86937077
4,86949666
4,86949220
4,86943866
4,86940087
4,86943867
4,86943871
4,86938154
4,86949669
4,86940092
4,86938155
4,86943872
3,86949224
4,86943873
4,86949670
4,86949671
4,86937080
4,86949225
4,86937081
4,86942858
4,86938156
4,86943874
4,86942859
4,86949672
4,86943875
4,86943876
4,86949226
4,86937082
4,86938157
4,86943877
4,86949673
4,86937083
4,86949693
4,90677646
4,86939295
4,86941688
4,86939296
4,86941689
4,86940472
4,86943051
4,86936250
4,86940473
4,86940474
4,86942051
4,86943052
4,86941695
4,86942052
4,86942053
4,86943053
4,86943054
1,86939297
4,86941696
4,86936251
4,86943055
4,86943819
4,86938106
4,86936252
4,86941697
4,86942054
4,86943820
4,86941698
4,86940475
4,86943821
4,86941699
4,86939299
4,86943826
4,86943827
4,86942047
4,86942048
4,86941690
4,86936245
4,86936246
4,86936247
4,86934199
4,86942049
4,86936248
4,86941691
4,86941692
4,86943048
4,86941693
4,86943049
4,86943050
4,86940471
4,86936249
4,86938104
4,86941694
4,86938105
4,86942050
4,86936242
4,86939291
4,86936243
4,86939292
4,86936244
4,86939293
4,86939294
4,86949223
4,86942856
4,86937079
3,86949216
3,86949217
4,86950439
4,86950440
4,86943903
4,86941729
4,86940520
4,86940070
4,86940071
4,86941730
4,86936295
4,86936296
4,86943853
4,86936297
4,86938141
4,86940522
4,86938142
4,86938143
4,86938144
4,86936298
4,86942829
4,86942830
4,86943854
4,86940523
4,86941731
3,86940524
4,86941732
4,86938145
4,86940525
4,86940526
4,86940527
4,86942831
4,86941733
4,86942832
4,86942833
4,86936299
4,86942834
4,86936300
4,86936301
4,86936302
4,86940528
4,86941734
4,86936303
4,86941735
4,91618093
4,90677642
4,91124954
4,91124955
4,86936304
4,86936305
4,86936306
4,86941736
4,86936307
4,86940112
4,86940072
4,86940073
4,86940074
4,86936310
4,86942836
4,86948459
4,86936311
4,86940075
4,86948460
4,86949202
4,86941737
4,86942837
4,86943856
4,86938146
1,86940076
4,86940077
4,86942839
4,86949203
4,86942841
4,86942842
4,86942843
4,86942844
4,86949205
4,86949207
4,86949208
4,93613152
4,86949679
1,86949680
4,86940097
4,86949233
4,86938169
4,86938170
4,86949234
4,86949235
4,86949236
4,86949237
4,86945008
4,86945009
4,86940098
4,86949681
4,86940099
4,86943885
4,86943886
4,86943887
4,86943888
4,86949682
4,86949683
4,86949684
4,86949239
4,86940100
4,86940101
4,86940102
4,86945010
4,86938174
4,86938175
4,86942868
4,86943901
4,86949674
4,86942860
4,86942861
4,86942862
4,86938158
4,86949675
4,86938159
4,86940093
4,86949676
4,86949227
4,86937084
4,86943879
4,86945003
4,86938161
4,86943880
4,86945004
4,86940094
4,86938162
4,86938163
4,86938164
4,86942863
4,86940095
4,86945005
4,86949228
4,86940096
4,86949229
4,86945006
4,86943881
4,86949230
4,86938165
4,86943882
4,86938166
4,86943883
4,86949678
4,86943884
4,86945007
4,86949231
4,86949232
4,86942864
4,86938167
4,92508070
4,86938951
4,86940113
4,86940114
4,91618097
4,91618991
4,91618993
4,91125222
3,92051384
3,92051385
4,93613135
4,93613131
4,86940089
4,86940090
4,86938189
4,86938190
4,90677638
4,86943859
4,86938150
4,86949651
4,86942848
4,86937067
4,86949210
4,86937068
4,86942849
4,86937069
4,86949655
4,86949656
4,86937070
4,86943860
4,86949657
4,86949211
4,86943861
4,86949212
4,86938151
4,86949658
4,86937071
4,86949659
4,86949660
4,86938152
4,86940081
4,86949661
4,86942850
4,86937072
4,86937073
4,86949213
4,86938153
4,86942851
4,86937074
4,86940082
4,86949214
4,86937075
4,86949215
4,86943862
4,86949662
4,86942852
4,86950447
4,86950448
4,86936312
4,86942840
4,86940078
4,86949204
4,86937064
4,86938168
4,86940103
4,86940079
4,86938147
4,86949206
4,86943858
4,86937065
1,86942845
1,86942846
4,86940080
4,86938148
4,90678209
4,90678208
4,93613136
4,93613145
4,93613144
4,93613141
4,86938182
4,86938184
4,86942871
4,86942872
4,86942873
4,86942874
4,86943902
4,86938185
4,86940111
4,86940123
4,86949255
4,86938938
4,86938939
4,86940124
4,86938940
4,86942885
4,86945018
4,86942876
4,86940120
4,86940121
4,90677663
4,90678216
4,86938186
4,86938187
4,86945017
4,86940116
4,86943904
4,86943905
4,86949254
4,90374510
4,90374509
4,92051390
4,91125227
3,90677662
4,86940122
4,86943906
4,86942877
4,86945021
4,86945022
4,86945023
4,90678215
4,91125216
4,95177275
4,92508061
4,86950442
4,86949238
4,86949240
4,86942866
4,86938171
4,86938172
4,86938173
4,86940104
4,86943892
4,86949241
4,86943893
4,86943894
4,86940105
4,86945011
4,86938176
1,86949685
4,86943896
4,86949686
4,86949242
4,86943897
1,86945012
4,86949243
4,86942867
4,86949687
4,86949688
4,86940106
4,86945013
4,86938178
4,86938179
4,86943898
4,86940107
4,86938180
4,86940108
4,86949689
4,86949690
4,86949244
4,86938181
4,86949245
4,86943899
4,86940109
4,86943900
4,86940110
4,86938183
4,86945015
4,86942875
4,90375417
4,90374512
4,90374518
4,90374526
4,92051386
4,92050449
4,92051387
4,86940119
4,90678212
4,90677654
4,86949695
3,86940115
4,90677659
4,90677658
4,86942811
4,86940491
4,86943838
4,86943839
4,86938117
4,86936265
4,86941707
4,86940493
4,86942812
4,86941709
4,86941710
4,86945016
4,86940498
4,86940499
4,86941717
4,86941718
4,86941719
4,86940506
4,86938110
4,86938111
4,86940480
4,86941703
4,86943833
4,86936260
4,86939302
4,86943834
4,86939303
4,86939304
4,86936261
4,86938112
4,86938113
4,86940481
4,86939305
4,86939306
4,86942059
4,86942060
4,86938114
4,86943835
4,86940482
4,86942808
4,86940483
4,86940484
4,86940485
4,86942809
4,86940486
4,86939307
4,86943836
4,86940487
4,86940488
4,86938115
4,86941704
1,86936262
4,86943837
4,86940489
4,94086466
3,86942810
4,86940490
4,86941705
4,86936263
4,86936264
4,86941706
4,86938116
4,86949209
4,95657741
4,86939308
4,86939309
3,86943843
4,86936289
4,86949250
4,86949251
4,86949252
4,86940476
4,86942055
4,86936253
4,86940477
4,86939298
4,86938107
4,86941700
4,86943822
4,86940478
4,86941701
4,86943823
4,86942056
3,86943824
4,86941702
4,86942057
4,86936254
4,86936255
4,86940479
4,86939300
4,86936256
4,86943825
4,86942058
4,86936257
4,86939301
1,86943828
4,86943829
4,86938108
4,86943831
4,86938109
4,86943832
4,86936258
4,86936259
4,86950452
4,86940139
4,86938959
4,86942887
4,86943916
4,86938960
4,86938961
4,86949267
4,86938955
4,86938956
4,86943914
4,86949268
4,86949269
4,86938962
4,86945043
4,86940134
4,86949270
4,86940140
4,86940135
4,86945045
4,86938964
4,86943918
4,86943919
1,86943917
4,86938965
4,86949271
4,86945046
4,86940136
4,86942888
4,86938963
4,86950451
4,86945044
4,86940137
4,86943920
4,86940138
4,86945047
4,86945042
4,86950450
4,86950449
4,86938957
4,86938958
4,86942886
4,86943915
4,86954407
4,86951526
4,86950343
4,86945905
4,86950530
4,86950531
4,86954408
4,86950102
4,86950344
4,86950103
4,86945906
4,86954409
3,86954326
3,86954327
4,86950104
3,86950105
3,86950106
4,86954410
4,86954411
4,86954328
4,86950347
4,86954329
4,86954330
4,86951527
3,86954331
3,86954332
4,86950533
4,86950534
4,86954333
4,86954412
4,86951528
4,86954413
4,86950350
4,86950351
4,86954334
4,86954335
4,86954336
4,86954337
3,86950108
3,86950109
4,86950110
4,86954414
4,86945907
4,86945908
4,86954338
4,86950536
4,86950111
4,86954416
4,90677645
4,90677647
4,86951537
1,91125252
4,90678211
4,86950353
4,86954417
4,86954418
4,86951530
4,86950537
4,86950355
4,86950356
4,86950112
4,86951532
4,86951533
4,86945910
4,86950357
4,86951534
4,86954420
4,86945911
4,86950359
4,92051443
4,91125021
4,90677648
4,92510106
4,86950342
3,86945903
3,86945904
4,86954406
4,86954319
4,86954320
4,86950525
4,86950526
4,91619021
4,91619023
4,90375463
4,90375462
4,90375454
4,86950101
4,86950527
4,86950348
4,86950349
4,86950535
4,86950354
4,90374594
4,90375444
4,90374595
4,90374596
4,90374592
4,90374602
4,90374613
4,90374614
4,86950113
4,86951536
4,92051439
4,90678198
4,90677633
4,90677636
4,91125008
4,86950338
4,86950339
4,86951515
4,86954399
4,86950091
4,86954400
4,86945895
4,86945896
4,86951517
4,86950520
4,86950340
4,86950092
4,86950341
4,86950522
4,86945898
4,86945899
4,86945900
4,86945901
4,86945902
1,86954401
4,86950096
4,86950097
4,86950523
4,86950524
4,86954404
4,86954405
4,93612385
4,93613143
4,93612386
4,93613146
4,93612388
4,86945057
4,86940142
4,86942896
4,86942897
3,86943929
3,86943930
4,86940143
4,86949522
4,86949523
4,86945058
4,86945059
4,86940144
4,86942898
4,86942899
4,86949524
4,86942900
4,86942901
4,86949526
4,86945060
4,86949272
4,86942902
4,86943931
1,86943932
4,86950461
4,86940145
4,86949529
4,86950462
4,86949273
4,86940149
4,86949525
4,86951484
4,86950484
4,86945863
3,86950485
4,86945864
4,86945865
4,86949308
4,86949309
4,86944722
4,86944723
4,86944725
4,86949563
3,86949310
3,86949311
4,86950486
4,86949564
4,86954276
4,86945867
4,86950331
4,90375411
4,93031373
4,86950492
4,86944738
4,86944739
4,90375413
4,86949566
4,86944727
3,86949312
4,86944728
4,86945868
4,86945869
4,86944729
4,86950487
4,86950488
4,86945870
4,86945871
4,86949313
4,86954279
3,86951485
3,86951486
4,86949568
4,86949569
4,86949570
4,86945872
4,86945873
4,86949571
4,86950317
3,86950318
3,86950319
4,86949314
4,86951487
3,86944730
3,86944731
3,86951488
4,86950491
4,86950320
4,86951489
4,86944732
4,86954280
4,86954281
4,86944733
4,86944734
4,86944735
4,86949316
3,86949317
3,86949318
4,86945874
4,86945875
4,90375416
4,90375415
4,90374527
4,90375410
4,86951529
4,86951510
4,86951511
4,86954313
4,86950077
4,86954302
4,86950330
4,86945890
4,86944748
4,86951502
4,86951503
4,86950078
4,86950332
4,86950333
4,86954303
4,86954304
4,86951506
4,86954308
4,90375428
4,90374545
4,90374544
4,86944742
3,86954292
3,86954293
4,86950503
4,86950066
4,86950067
4,86950068
4,86950069
4,86950504
4,86944744
4,92050531
4,90677632
4,91619020
4,90375425
4,90375424
4,90374541
4,90374550
4,90374538
4,95657790
4,86944745
4,86944746
3,86954295
4,86950070
4,86950071
4,86950072
4,86954296
3,86950506
4,86950325
4,86950326
3,86945884
4,86945885
4,86945886
4,86951495
4,86950508
4,86954298
4,86951496
4,86951497
4,86945887
3,86951498
4,86951499
4,86951500
4,86951501
4,86954299
4,86944747
4,86945888
4,86945889
4,86950327
4,86954300
3,86950073
3,86950074
4,86950509
4,86950075
4,86950076
4,91125025
4,91125009
4,90375434
4,86950358
4,86950084
4,86950516
4,86950517
4,86951509
4,86950085
4,86950086
4,86950336
4,86951512
4,86950518
4,86944758
4,86944759
4,86954391
4,86954393
4,86954394
3,86950087
3,86950088
4,86954395
4,86945891
4,86954314
4,86951513
4,86951514
4,86950337
4,86954305
4,86951504
4,86950079
4,86944750
4,86950080
4,86950081
4,86950082
4,86954306
4,86954307
4,86944752
4,90375433
4,90374556
4,90374557
4,90374558
4,90374561
4,90374565
4,90374573
4,90374577
4,91619029
4,86950334
4,86944753
4,86944754
4,86954309
4,86950083
4,86950514
4,86950515
4,92510112
4,86954396
4,86954397
4,86945893
4,86945894
4,86954317
4,86950519
4,86950089
4,86954398
4,86951516
4,86950095
4,86942894
4,86942895
4,86949521
4,86943927
4,86945056
4,86950458
4,86940141
4,86950459
4,86943928
4,86950460
4,86945048
4,86942889
4,86938966
4,86942890
4,86942891
4,86943921
4,86943922
4,86949519
4,86949520
4,86942892
4,86945049
4,86945050
4,86945051
4,86945052
4,86942893
3,86950453
3,86950454
4,86943925
4,86945053
4,86945054
4,86945055
4,86950455
4,86950456
4,86950457
3,86943926
4,86949527
4,86949540
4,86954265
4,86949543
4,95177263
4,95177262
4,86951461
3,86954262
3,86954263
4,86944713
4,86949539
4,86949293
4,86949294
4,86951463
4,86950475
4,86950476
4,86949295
4,86949296
4,86945842
4,86945843
4,86950477
4,86949541
4,86949542
4,86949297
4,86945844
4,86954264
4,86951464
4,86949544
4,86949545
4,86949546
4,86954266
4,86949298
3,86945845
4,86949547
4,86951465
4,86954267
3,86954268
3,86954269
4,86945846
4,86945847
4,86949548
4,86949549
4,86954270
4,86951466
4,86949550
4,86945848
4,86945849
4,86951467
4,86945850
3,86945851
3,86949551
3,86949552
4,86954271
4,86951468
4,86949553
4,86949554
4,86944715
4,86951470
2,92509464
4,91619122
4,86950483
4,86949562
4,92509470
4,86949528
4,86945061
4,86949274
3,86943933
4,86942903
4,86942904
4,86940146
4,86943934
4,86943935
4,86950463
4,86949275
4,86943936
4,86943937
4,86942905
4,86950464
4,86950465
4,86945062
4,86945063
3,86942906
4,86940147
4,86945064
4,86943938
4,86943939
4,86940148
4,86949530
4,86945065
4,86943940
4,86949276
4,86950466
4,86950467
4,86954252
4,86954253
4,86940150
4,86949277
4,86940151
4,86940152
4,86949278
4,86944700
4,86949279
4,86949531
4,86949280
4,86944701
4,86944702
1,86945066
1,86945067
4,86945068
4,86945069
4,86949532
4,86949282
4,86954254
4,86944705
4,86944714
4,86949305
4,86949306
4,86944724
4,86944726
4,94087409
4,94087410
4,86950512
4,86949301
4,86949302
4,86949555
4,86949303
4,86954273
4,86951471
4,86945852
4,86945853
4,86951472
4,86951473
4,86951474
4,86945854
4,86950478
4,86949557
4,86945855
4,86951475
4,86944719
4,86954274
4,86951476
4,86951477
3,86951478
3,86951479
4,86950479
4,86949558
4,86950480
4,86950481
4,86949300
4,86951469
4,86944716
3,86944717
3,86944718
4,86950507
4,86945857
4,86945858
4,86951480
4,86951481
4,86951482
4,86951483
4,86945859
4,86945860
4,86949304
4,86949559
4,86950482
4,86949560
4,86949561
4,86945861
4,86949307
4,86945862
4,86949565
4,86954277
4,91619017
4,91619019
4,90678200
4,90375408
4,86950529
4,86950322
4,86954282
4,86950493
4,86954283
1,86951490
4,86945879
4,86954284
4,86950494
4,86954285
4,86954286
4,86950495
4,86949319
4,86950496
4,86954287
4,86954288
4,86945880
4,86950497
4,86954289
4,86950498
4,86950499
4,86949320
4,86954290
4,86944736
4,86944737
4,86950501
4,86950323
4,86944740
4,86944741
4,86945881
4,86945882
4,86951491
4,86950502
4,86945883
4,86951492
4,86951493
4,86951494
4,86954291
4,90374524
4,86950324
4,86950510
4,86950511
4,86950328
4,86950329
3,86950321
4,86945877
4,86945878
3,95658343
4,86945070
4,86949281
4,86944703
4,86944704
3,86950468
3,86950469
4,86949283
4,86945071
4,86945072
4,86949533
4,86949284
4,86940153
4,86940154
4,86940155
4,86945073
4,86945074
4,86940156
4,86949534
4,86940157
4,86940158
4,86940159
4,86949535
4,86954255
4,86954256
4,86949285
4,86949286
4,86944706
4,90375414
4,86949288
4,86949537
4,86949538
4,86949289
4,86949290
4,86951460
4,86945075
3,86944710
3,86944711
4,86949291
4,86954261
4,86949292
4,86944712
4,86950474
4,86951462
4,86949299
4,86949556
4,86944707
4,86954257
4,86954258
4,86954259
4,86944708
4,86951458
4,86951459
4,86949536
4,86950470
4,86954260
4,86944709
4,86949287
4,86950472
4,86950473
4,86921221
2,86918826
4,86916940
4,86921657
3,86922765
3,86922766
4,86916943
3,86916944
3,86916945
4,86921197
4,86914880
4,86918828
4,86921199
4,86919054
4,86921658
1,86914881
4,86921659
4,86921200
4,86921201
4,86921202
4,86919055
4,86919056
4,86919057
4,86914882
4,86922768
4,86922769
4,86921660
4,86921661
4,86918829
4,86916946
4,86916947
4,86916948
4,86918830
4,86918831
4,86916949
4,86914883
4,86916950
4,86921203
4,86919058
4,86922770
4,86922771
4,86921206
4,86921207
4,86921208
4,86922772
4,86921209
3,94086293
3,94086294
4,86921653
1,86918817
4,86916935
4,86916936
2,86922757
2,86922758
4,86919050
4,86921188
4,86921189
4,86919051
4,86916937
4,86921190
4,86922761
4,86921191
4,86916938
4,86918818
4,86922762
4,86919052
4,86921192
4,86921193
4,86918819
4,86921654
4,86914875
3,86921655
4,86921194
4,86918820
4,86916939
1,86914876
4,86914877
4,86914878
4,86922763
4,86921195
4,86922764
4,86919053
1,86921196
4,86914879
4,86918821
4,86918822
4,86918823
4,86918824
4,86918825
4,86921656
3,86916941
3,86916942
4,86918827
4,86921198
4,86922767
4,86917770
4,86918873
4,86916991
4,92509313
4,86922469
4,86919118
4,90375295
3,90375306
4,90374396
4,95177006
4,95177007
4,86919088
4,86923561
4,86918857
4,86922438
4,86916986
4,86916987
4,86922439
4,86922440
4,86922441
4,86914915
4,86914916
4,86922442
4,86923562
4,86918858
4,86914917
4,86914918
4,86922443
4,86922444
4,86922446
4,86922447
4,86919090
4,86919091
4,86922448
4,86916988
4,86914920
4,86923564
4,86923565
4,86922449
4,86916989
4,86914921
4,86919094
4,86914922
4,86921235
4,86924593
4,86922454
4,93612228
4,86916928
4,86916929
4,86921649
4,86910282
4,86910283
4,86921650
4,86914870
4,86921184
4,86914871
4,86918808
4,86914872
4,86921185
4,86918809
3,86921186
4,86914873
4,86914874
4,86916932
4,86916933
4,86918810
4,86918811
4,86918812
4,86916934
4,86919046
3,86910284
4,86919047
4,86919048
4,86919049
4,86918813
4,86918814
3,86918815
3,86918816
3,86921651
3,86921652
4,86921187
4,86922759
3,86922760
3,93031217
3,93031216
4,86918869
4,86918870
4,86918872
4,86921250
4,90676067
4,91124731
4,86923573
4,86923574
4,86918866
4,86924606
4,86916999
4,86924608
4,86919108
4,86921245
3,86919109
4,86919111
1,86919112
4,86924611
4,86918868
4,86917003
4,86917004
1,86919113
4,86924612
4,86924613
1,86919114
4,86919115
4,86923576
4,86923577
1,86923578
4,86919116
4,86917767
2,86923582
4,86923583
2,86923584
2,86923585
4,86924615
4,86923586
4,86924616
4,86918871
4,86922466
4,86922467
4,86922468
4,86923587
4,90677471
4,90677474
4,91124752
4,91124753
4,91124739
4,91123995
4,90677477
4,91124733
4,91124734
4,91124751
3,94086283
3,94086282
4,86916954
4,86921217
3,86914892
3,86914893
4,86916955
4,86918838
3,86922782
3,86922783
4,86919065
3,86918839
3,86918840
4,86919066
4,86919067
4,86919068
4,86921664
4,86916952
4,86921665
4,86918834
4,86918835
4,86914890
4,86918836
4,86914891
4,86916953
3,86919062
3,86919063
3,86919064
4,86921666
4,86918837
4,86921216
4,86914894
4,86921667
4,86918841
4,86918842
4,86918843
4,86916956
4,86916957
4,86922784
4,86916958
4,86919069
4,86922788
4,86922789
4,86922790
4,91617998
4,91618850
4,86923555
4,86923556
4,90375288
1,86922453
4,86924597
3,90374399
4,90375309
4,86923567
4,86922450
4,86919093
4,86922451
4,86918859
4,86918860
4,86916990
4,86919095
4,86921236
4,86921237
4,86924594
4,86924595
4,86923566
4,86922452
4,95177010
4,95177009
4,93612191
4,86916996
4,86916965
4,86916966
4,86916967
4,86918846
4,86914903
4,86919075
4,86921222
4,86919076
4,86919077
3,86914904
3,86914905
4,86922791
4,86918847
4,86922792
4,86916968
4,86914906
4,86921223
4,86918848
4,86922428
4,86922429
4,86916969
4,86916970
4,86918849
4,86919081
4,86918850
4,86918851
4,86922430
4,86922431
4,86914907
4,86919082
4,86919083
4,86918852
4,86921224
4,86918853
4,86922432
4,86923551
4,92509314
4,90374459
4,86919099
4,86919100
4,86924601
4,86918861
4,86922455
4,86922456
3,93612236
3,93612235
4,86923570
3,86921242
4,86921243
4,86921239
4,86922457
4,86922458
4,86921240
4,90677475
4,86916994
4,86916995
4,86922459
4,86922460
4,86922461
4,86923569
4,86916997
4,86924603
4,86924604
4,92050290
3,90374456
4,90375359
4,90375331
4,90374466
4,91123984
1,86919103
4,86921244
4,86919104
4,86919106
4,86918863
4,86923571
4,86923572
4,86922463
4,86917001
4,86917002
4,90677473
4,90677472
4,91123980
4,94575579
4,94086292
4,86919086
4,86923557
4,86914912
4,86921228
4,86918854
4,86914913
4,86919087
4,86916984
4,86921231
4,86922436
4,86922437
4,86916985
4,86914914
4,86923558
4,86918855
3,86918856
4,86921232
4,86921233
4,86921234
4,86923559
4,86923560
4,86919089
4,86919084
4,86914908
4,86922433
4,86921225
4,86922793
4,86922794
4,86916971
4,86916972
4,86916973
4,86922434
4,86922795
4,86922435
4,86916974
4,86914909
4,86914910
4,86914911
4,86923554
4,86916975
4,86916976
4,86921226
4,86916977
4,86921227
3,86916978
3,86916979
4,86916980
4,86916981
4,86916982
4,86916983
4,86919085
4,86924607
4,86916959
4,86914895
4,86918844
4,86918845
4,86914896
4,86921218
4,86921668
