victim_id,offender_id,relationship_id,nibrs_victim_offender_id
85862726,88791795,3,25834286
85872403,88801066,19,26630114
85869062,88797359,21,26608259
85891816,88821092,14,25793734
85890649,88819288,1,25723293
85861674,88790089,3,25894617
85889461,88817480,21,25757475
85861657,88790072,1,25894611
85886336,88813963,21,25865447
85887484,88815771,25,26988390
85887484,88815770,3,25865459
85891806,88819528,24,26627821
85886352,88813983,3,25999319
85886315,88813941,25,26972799
85886315,88813940,3,25865442
85886308,88813934,13,25865441
85890625,88819267,16,25757492
85890616,88819257,16,25757491
85886303,88813927,25,26972797
85886303,88813926,19,25865439
90591922,93617775,16,27349621
85861629,88790047,15,25755402
85869075,88797374,5,26630061
85886334,88813960,5,25865446
85890638,88819280,24,25723290
85862744,88791811,1,25834287
85861661,88790076,2,25894613
85886345,88813973,25,26972801
85886345,88813972,5,25999317
85861653,88790068,24,25894609
85872395,88801057,1,25875280
85872395,88801058,24,27130246
85866863,88795426,3,25834314
85861673,88790088,5,25894616
85872424,88801089,3,25723159
85886344,88813973,17,26972802
85886344,88813972,25,25999318
85890650,88819289,18,25723294
85891807,88819529,3,26627822
85890643,88819284,3,25723291
85869076,88797374,5,26630060
85886332,88813958,1,25865445
85886314,88813941,3,26972800
85886314,88813940,25,25865443
85872409,88801072,1,26946572
85872409,88801071,1,25723156
85872409,88801073,1,27170074
85872409,88801074,1,27222717
85864739,88792000,24,26608236
85866898,88795461,3,25930849
85861654,88790069,18,25894610
85887455,88815746,24,25865455
85872408,88801072,1,26946573
85872408,88801071,1,25723157
85872408,88801073,1,27170075
85872408,88801074,1,27222716
85887483,88815771,3,26988391
85887483,88815770,25,25865460
85861665,88790080,11,25894614
85861660,88790075,3,25894612
85886354,88813985,24,25865449
85890636,88819279,1,25723288
90592901,93617786,14,27350752
85890639,88819280,24,25723289
85890617,88819257,1,25757490
85869057,88797354,3,26608258
85890657,88819296,5,25723296
85869074,88797374,3,26630062
85864777,88793592,3,25834294
90591926,93617772,3,27350750
85867982,88795640,1,27126728
85867982,88795639,18,25937359
85869043,88797339,3,25962015
85886322,88813949,3,25865444
85890634,88819277,15,25723286
85864742,88792003,1,26608237
85887456,88815747,1,25865456
85864783,88793597,1,25834296
85864771,88793587,24,25834293
85860525,88788296,1,25863581
85858384,88786383,24,25719142
85857395,88786291,18,27133680
85857395,88786290,18,26648581
85857394,88786291,18,27133681
85857394,88786290,18,26648582
85857390,88786291,18,27133685
85857390,88786290,18,26648586
85852032,88780801,21,25958434
85860549,88788321,15,26977012
85860549,88788320,1,25894603
85880938,88808529,21,25684797
85858433,88786426,21,25719145
85870245,88799165,24,26630073
85870221,88799145,24,26152784
85882006,88810195,4,26628881
85878787,88806659,17,26607106
85871318,88799337,21,25686854
85877736,88806508,16,26650875
85874555,88802962,5,25723198
85881983,88810171,3,26628874
85881973,88810160,3,26628870
85851972,88780742,1,25829244
85880904,88808495,3,25684790
85877650,88804917,21,25644760
85874426,88802832,3,25875281
85883116,88811920,21,26628900
85883116,88811921,16,27130179
85883009,88810285,5,25684820
85885284,88813824,24,25721242
85879770,88808262,1,26650895
85882000,88810189,11,26628880
85881984,88810172,14,25876783
85851978,88780748,21,25829246
85856162,88784441,3,25958480
85891661,88819383,1,26946601
85891661,88819382,1,25723312
85891661,88819384,1,27170082
85877760,88806528,16,26650880
85874537,88802942,17,25723194
85882007,88810196,1,26628882
85881965,88810154,1,26628867
85859470,88788128,3,26059716
85888490,88817412,3,25721293
85878757,88806628,3,26607099
85877746,88806517,1,26650878
85874572,88802979,16,25723201
85891701,88819425,26,25927498
85884127,88812030,16,26938437
85884127,88812029,3,25684834
85880964,88808552,3,25832688
85877740,88806512,19,26650877
85876702,88804868,21,26607085
85858327,88786325,15,26648590
85891698,88819422,18,25927497
85884095,88811998,24,25684829
85871337,88799356,21,25723154
85874571,88802978,3,25723200
85874464,88802871,16,26650848
85883110,88811914,3,26628896
85876561,88804748,17,25723213
85855165,88782812,17,25680984
85871330,88799349,1,26028629
85880961,88808549,3,25832687
85881993,88810181,19,26628878
85878791,88806664,19,26607108
85859479,88788138,24,25681056
85891702,88819427,1,26984029
85891702,88819426,16,25927500
85883117,88811922,24,26628901
85878769,88806639,3,26607103
85857263,88784641,24,25719137
85891703,88819427,16,26984028
85891703,88819426,1,25927499
85888510,88817428,3,25721300
85874424,88802830,3,26650838
85855179,88782823,24,25680986
85855175,88782819,1,26938365
85855175,88782818,1,25680985
85887311,88815597,17,25721258
85858309,88786306,1,26648588
85871316,88799335,3,25686852
85891663,88819387,18,25927491
85888483,88817406,21,25721292
85884126,88812030,3,26938438
85884126,88812029,16,25684835
85880888,88808482,1,25684787
85874436,88802844,1,26650842
85855184,88782828,3,25680987
85855156,88782800,4,25680983
85882004,88810193,21,25876784
85871317,88799336,21,25686853
85874529,88802936,24,25723193
85851987,88780757,4,25829248
85851974,88780744,1,25829245
85888502,88817424,25,26946559
85888502,88817423,19,25721296
85888494,88817416,24,25721294
85880907,88808498,24,26028700
85883114,88811918,3,26628898
85878765,88806636,1,26963796
85878765,88806635,1,26607101
85885285,88813824,24,25721241
85871309,88799326,24,25686850
85880871,88808463,1,25684782
85877664,88804930,3,25644761
85883020,88810295,14,25684822
85875621,88804696,16,25723206
85877789,88806555,3,26650885
85876721,88804888,16,26607089
85874438,88802846,3,26650843
85856152,88784432,1,25906225
85891676,88819399,3,25927492
85888478,88815867,1,27215204
85888478,88815865,1,27118804
85888478,88815864,1,26563053
85884077,88811983,3,26628907
85883033,88810311,1,25684826
85856163,88784442,3,25958481
85877756,88806526,17,26650879
85874460,88802868,1,27133787
85874460,88802867,1,26650847
85859495,88788154,9,25719149
85880884,88808478,21,25684786
85874433,88802841,16,26650840
85883111,88811915,1,26628897
85871308,88799325,24,26938512
85871308,88799324,1,26028628
85859478,88788137,14,26648624
85856158,88784438,1,25906226
85877787,88806553,10,26650884
85874543,88802948,1,25723195
85859508,88788166,3,25719152
85884098,88812000,13,25684830
85876576,88804759,1,25723214
85878768,88806638,17,26607102
85857293,88786196,12,25991189
85880950,88808538,16,25684801
85880948,88808538,16,25684803
85874461,88802868,1,27133786
85874461,88802867,1,26650846
85876717,88804884,3,26607087
85881967,88810156,24,26628869
85881967,88810158,16,27216949
85881967,88810157,16,27130176
85874444,88802852,3,26650844
85883115,88811919,15,26628899
85857257,88784634,1,25719135
85858295,88786293,1,26648587
85880880,88808474,18,25684785
85880949,88808538,16,25684802
85881992,88810180,13,26628877
85881969,88810156,16,26628868
85881969,88810158,16,27216948
85881969,88810157,16,27130175
85880879,88808473,21,25684784
85876555,88804743,1,25723212
85871339,88799358,1,25723155
85880960,88808548,1,25832686
85891688,88819410,16,25927495
85891682,88819405,24,25927494
85880901,88808493,5,25684789
85883099,88811903,4,26628892
85875633,88804705,17,25723209
85875614,88804689,17,25723202
85875612,88804689,19,25723204
85856165,88784444,3,26626810
85887343,88815628,21,25721267
85876720,88804887,17,26607088
85859501,88788159,3,25719150
85875634,88804705,17,25723208
85857294,88786197,9,25991190
85880900,88808492,5,25684788
85883107,88811911,5,26628895
85883042,88810319,21,25832711
85883011,88810287,3,25684821
85875613,88804689,17,25723203
85870243,88799164,24,26630072
85874550,88802957,1,25723196
85876718,88804885,1,25876780
85880917,88808509,1,26938428
85880917,88808508,1,25684793
85883104,88811908,3,26628894
85875622,88804697,16,25723207
85857258,88784635,1,25719136
85877779,88806546,17,26650883
85880956,88808544,3,25832685
85881999,88810188,3,26628879
85881977,88810164,3,26628871
85858332,88786332,3,25719138
85880875,88808469,26,25684783
85883021,88810296,15,25684823
85856154,88784434,21,25958479
85870225,88799147,24,25962045
91957028,95006145,24,27779142
85878785,88806657,1,26963797
85878785,88806656,1,26607104
85858331,88786331,5,26648591
85884121,88812024,3,25684833
85884099,88812002,16,26938436
85884099,88812001,16,25684832
85880914,88808505,1,25684792
85876557,88804745,17,26028631
85877763,88806530,16,26650882
85877725,88806499,1,26650874
85888479,88815866,3,27215203
85888479,88815865,1,27118803
85888479,88815864,1,26563052
85880855,88808446,16,25684779
85883102,88811906,3,26628893
85878766,88806636,1,26963795
85878766,88806635,1,26607100
85887310,88815597,19,25721259
85870260,88799176,1,26630074
85880943,88808533,5,25684798
85874530,88802936,24,25723192
85874463,88802870,16,25875282
85881979,88810166,15,26628873
85878788,88806660,3,26607107
85856317,88784590,5,25719125
85884100,88812002,16,26938435
85884100,88812001,1,25684831
85874455,88802862,24,26650845
85883142,88811948,9,25876786
85883126,88811932,3,26628902
85883026,88810301,24,25684824
85887330,88815614,25,26946548
85887330,88815613,1,25721262
85887329,88815614,1,26946549
85887329,88815613,25,25721263
85880942,88808533,5,25684799
85878786,88806658,3,26607105
85851956,88779212,1,26626784
90591899,93616691,3,27350735
85887336,88815619,16,26946550
85887336,88815618,16,25721264
85887336,88815620,25,27170071
85880925,88808516,1,25684796
85881991,88810179,1,26628876
85859481,88788140,3,26944566
85859481,88788139,1,25719146
85859472,88788129,3,26648622
85886248,88813875,24,26944647
85886248,88813874,24,25721253
90290834,93306341,24,27251497
85887314,88815600,24,25721261
85880951,88808539,1,25684804
85876681,88804848,16,26607084
85851993,88780763,3,25829249
85851968,88780738,1,25829242
85883098,88811902,1,26628891
90291011,93306529,21,27252514
85891693,88819416,1,26984027
85891693,88819417,1,27179981
85891693,88819415,1,25927496
85880906,88808497,1,25684791
85880866,88808458,17,25684781
85887315,88815600,24,25721260
85871299,88799313,4,25686847
85885282,88813822,1,25721239
85859473,88788130,1,26648623
85856322,88784595,21,25719126
85891704,88819428,16,25927501
85888505,88817425,19,25721299
85880859,88808449,24,25684780
85857287,88786190,1,25991187
85887335,88815619,25,26946551
85887335,88815618,3,25721265
85887335,88815620,16,27170072
85887309,88815596,25,26946547
85887309,88815595,17,25721257
85880947,88808537,3,26028702
85880934,88808526,1,26028701
85887334,88815619,3,26946552
85887334,88815618,25,25721266
85887334,88815620,3,27170073
85871311,88799328,9,25686851
85871300,88799313,4,25686846
85859514,88788172,1,26944568
85859514,88788171,19,25719153
85856313,88784586,3,25719124
85878751,88806621,18,27125810
85878751,88806620,3,26607098
85875617,88804693,16,25723205
85857286,88786189,1,25991186
85857259,88784636,3,25906305
85877739,88806511,17,26650876
85874558,88802965,8,26028630
85885269,88813810,1,25721237
85883138,88811944,24,26628903
85883017,88810292,14,26028703
85880946,88808536,24,25684800
91038034,94072372,14,27496817
85881986,88810174,1,26628875
85881978,88810165,1,26628872
85881964,88810153,15,26628866
85859480,88788140,1,26944567
85859480,88788139,3,25719147
85859477,88788136,18,25664952
85888507,88817425,3,25721297
85888506,88817425,1,25721298
85883030,88810308,24,26995057
85883030,88810307,24,25684825
85855188,88782831,3,25680988
91526922,94570563,1,27648858
91526922,94570560,1,27648075
91526922,94570561,1,27648857
91527924,94570563,16,27648861
91527924,94570561,16,27648860
91527924,94570560,16,27648859
91038036,94072372,14,27496818
93980704,97057231,21,28399279
90592925,93617802,26,27350756
90592926,93617802,1,27350757
93980677,97056343,24,28399267
92412095,95466792,15,27912402
90592984,93616798,24,27350772
90592984,93616796,24,27350771
85854162,88782686,24,26626804
85874420,88802828,16,26650837
93981714,97057317,24,28399837
85890581,88817679,24,26586415
85883038,88810315,24,25684827
85888385,88815774,24,25865461
85866986,88795542,24,25930857
85876636,88804811,24,26607080
85862651,88790167,18,25991322
93980618,97056282,21,28399261
85853046,88780924,18,26626794
85864884,88793695,16,25930836
85853045,88780924,18,26626795
85856264,88784536,24,26626821
85861503,88789939,24,26648641
85875529,88803057,24,25644756
85857377,88786276,24,26648577
85859486,88788145,24,25719148
85883056,88810334,16,26966678
85883056,88810333,16,25832712
85883056,88810335,16,27174206
85873462,88801221,24,25644733
85879799,88808293,1,25875285
85879799,88808294,1,27133794
85853023,88780901,3,26626789
85873346,88801107,1,25723163
85873363,88801124,19,25723164
85864895,88793708,3,25930840
85883059,88810338,3,25832716
85885195,88813733,9,26628924
85857221,88784600,17,25719127
85860563,88789894,3,26648630
85879824,88808318,10,26650901
85854097,88782617,1,26989263
85854097,88782616,1,25958448
85879922,88808419,3,26607117
85879826,88808320,17,25875287
85879810,88808304,3,25875286
85876614,88804789,16,26607077
85873370,88801130,3,25723166
85876610,88804785,1,26607076
85852064,88780831,21,25958441
85860568,88789899,21,26648632
85889586,88817598,1,26586403
85870164,88797548,1,26938511
85870164,88797547,25,25686832
85882042,88810230,18,25684809
85857233,88784611,24,25719130
85860570,88789901,1,26059717
85888401,88815788,9,25865464
85870138,88797519,21,25686810
85892808,88821181,15,25793762
85884238,88812142,4,25865414
85884231,88812133,1,25865412
85860560,88788333,3,25894606
85870133,88797515,25,26938508
85870133,88797514,15,25686808
85878801,88806674,16,25683027
85870163,88797546,21,26028626
85873448,88801206,22,25644731
85873377,88801135,16,25723167
85860566,88789897,3,26648631
85892792,88821165,26,25793758
85870134,88797515,15,26938507
85870134,88797514,25,25686807
85882038,88810226,24,25684808
85889619,88817629,1,26586405
85883055,88810334,16,26966679
85883055,88810333,14,25832713
85883055,88810335,16,27174207
85879811,88808305,20,26650899
85879800,88808293,1,25875284
85879800,88808294,1,27133793
85892795,88821168,1,26958715
85892795,88821167,1,26089072
85872335,88800999,1,26630102
85876580,88804763,17,26028632
85882010,88810199,1,25876785
85883069,88810347,3,25832717
85879908,88808404,11,25876782
85860559,88788332,14,25894605
85892796,88821169,16,25735682
85870152,88797535,18,25686822
85873444,88801203,24,26932292
85873444,88801202,24,25644730
85885305,88813843,17,25721246
85882054,88810241,21,25684811
85879825,88808319,20,26650902
85884239,88812143,1,25865415
85870141,88797522,3,25686813
85885283,88813823,16,25721240
85878844,88806722,5,25683034
85883060,88810338,5,25832715
85882033,88810222,21,25684807
85860562,88789893,26,26648629
85892799,88821172,16,26958716
85892799,88821171,3,25793760
85889581,88817593,3,26586402
85870165,88797548,25,26938510
85870165,88797547,1,25686831
85882030,88810219,1,25684805
85878839,88806717,1,25683033
85859399,88788055,3,26648603
85889576,88817588,24,25896474
85859412,88788068,18,26648605
85888395,88815782,3,25865463
85871231,88799249,24,26630094
85885304,88813842,5,25721245
85873345,88801106,1,25723162
85871213,88799229,3,26630088
85885300,88813839,1,25721243
85859397,88788054,24,25664950
85879919,88808416,24,26965522
85879919,88808415,24,26607116
85884235,88812139,4,25865413
85884227,88812129,5,25865411
85873336,88801095,1,25723160
85879801,88808295,3,26650898
85857246,88784625,21,25719132
85888389,88815776,1,25999320
85870159,88797542,18,25686827
85870144,88797525,18,25686816
85870129,88797510,1,25686804
85876608,88804784,16,26607075
85892797,88821170,24,25793759
85889570,88817582,3,25896471
85870154,88797537,18,25686823
85870137,88797518,1,25686809
85892798,88821172,16,26958717
85892798,88821171,25,25793761
85889575,88817587,24,25896473
85878838,88806716,21,25683032
85871201,88799216,16,25875278
85870162,88797545,1,25686830
85870150,88797533,18,26938509
85870150,88797532,18,25686820
85888391,88815778,21,25865462
85870149,88797531,25,26993592
85870149,88797530,18,25686818
85859389,88788046,21,26648602
85853012,88780885,16,25958446
85853005,88780877,15,25906219
85859398,88788054,24,25664949
85889572,88817584,1,25999322
85870148,88797531,18,26993593
85870148,88797530,25,25686819
85856239,88784512,3,26626819
85856236,88784510,1,27129248
85856236,88784509,1,26626817
85853028,88780906,3,26626790
85888419,88815806,1,26563041
85870155,88797538,3,25686824
85870151,88797534,1,25686821
85870147,88797529,24,25686817
85873447,88801206,17,25644732
85882052,88810239,3,25684810
85878799,88806672,3,25683026
85871218,88799234,21,26630090
85871228,88799246,24,26630093
85871207,88799224,1,27130245
85871207,88799223,1,26630086
85876609,88804784,16,26607074
85870132,88797513,9,25686806
85873436,88801195,3,25644729
85885209,88813747,5,26628925
85852061,88780828,24,25958440
85889574,88817586,5,25896472
85870158,88797541,1,26028625
85870128,88797509,9,25686803
85892791,88821164,3,25793757
85876615,88804790,3,26607078
85871202,88799217,3,26630084
85870156,88797539,18,25686825
85870143,88797524,3,25686815
85870142,88797523,3,25686814
85870140,88797521,1,25686812
85863815,88791971,3,26608235
85857238,88784616,3,25719131
85889608,88817624,5,26586404
85882032,88810221,9,25684806
91037364,94073116,24,27496088
85883057,88810336,3,25832714
85870131,88797512,3,25686805
85873470,88801229,21,25644735
85873467,88801226,1,25644734
85873433,88801192,24,25644727
85882012,88810201,16,26628883
85888402,88815789,17,25865465
85872319,88800985,21,26630101
85871227,88799245,5,26630092
85871217,88799233,19,26630089
85856257,88784531,3,26626820
85854106,88782627,15,25906220
85885301,88813840,9,25721244
85856263,88784536,18,26626822
85852990,88780862,3,25958443
85871212,88799228,24,26630087
85878808,88806685,24,25683029
85878807,88806682,18,26938422
85878807,88806681,14,25683028
85878807,88806683,18,27168158
85878807,88806684,18,27223450
85853003,88780875,3,25958445
85870153,88797536,1,26028624
85878835,88806713,1,25683031
85866938,88795499,15,25930853
85864827,88793636,24,25834300
90591882,93616676,1,27349611
85885175,88812177,15,25865422
85891677,88819400,1,25927493
85863810,88791967,15,27216186
85863810,88791966,15,27126725
85863810,88791965,15,26608234
85885271,88813812,3,25721238
85871292,88799308,5,25686845
85873501,88802816,5,26630123
85880919,88808511,5,25684794
85863749,88791910,15,25930820
85852030,88780799,1,25652885
85863750,88791910,15,25930819
90591903,93616690,1,27349617
90592848,93616690,1,27349618
85873371,88801130,18,25723165
90591902,93616690,1,27350741
90592843,93616690,1,27349616
85851971,88780741,1,25829243
85855150,88782794,24,25680982
85851982,88780752,15,25829247
85890631,88819274,24,26089105
85858311,88786308,3,26648589
85873410,88801168,5,25723176
85870157,88797540,1,25686826
91037802,94070874,15,27496027
85871322,88799341,8,25686855
85863752,88791911,19,25930821
85886338,88813965,18,25865448
85866900,88795463,3,25930850
85857332,88786238,1,27129256
85857332,88786237,1,26626830
85854184,88782706,3,26626806
85870161,88797544,18,25686829
85857248,88784626,24,25719133
85878739,88806605,9,26607097
85891815,88821091,18,26958711
85891815,88821090,18,25793732
85889466,88817487,3,25865466
85852045,88780814,24,25958437
85870160,88797543,1,25686828
85852975,88780848,24,25958442
85890647,88819286,18,25723292
85858425,88786418,1,25719144
85879780,88808272,24,26650896
85886299,88813923,6,25865438
85887414,88815704,17,25865450
85862698,88791764,3,25834283
85887415,88815705,3,25865451
85861595,88790021,24,25755397
85861580,88790006,24,25719172
85884204,88812107,1,25865407
85875547,88803071,8,25644758
85875521,88803049,1,25644754
85886297,88813921,6,25865437
85886296,88813920,25,26972795
85886296,88813919,3,25865435
85886267,88813891,24,25721255
85886302,88813927,19,26972798
85886302,88813926,25,25865440
85887399,88815689,11,25721277
85886295,88813920,3,26972796
85886295,88813919,25,25865436
85886263,88813884,1,26944648
85886263,88813883,1,26028706
85886263,88813885,1,27170070
85887403,88815693,3,25721278
85862700,88791766,19,25834284
85861598,88790023,24,25906307
85890591,88817688,26,26586417
85887421,88815711,20,25865452
85865832,88793747,19,25930847
85865828,88793744,3,25930846
85862705,88791771,3,25834285
85886292,88813917,25,26972793
85886292,88813916,17,25865433
85865830,88793745,21,26090683
85861584,88790010,24,25719174
85886291,88813917,5,26972794
85886291,88813916,25,25865434
85861585,88790010,24,25719173
85890583,88817681,16,25876936
85861625,88790042,3,25755401
85890575,88817673,1,27122330
85890575,88817672,25,26586413
85861593,88790019,3,25719176
85875544,88803067,21,25644757
85875520,88803048,16,26028697
85890584,88817682,3,26586416
85861603,88790027,17,25755399
85861540,88789965,21,26944572
85861540,88789964,24,25719165
85873343,88801104,16,26946574
85873343,88801103,16,25723161
85861615,88790032,20,25755400
85861541,88789965,1,26944571
85861541,88789964,24,25719164
85886281,88813907,24,25865432
85890574,88817673,25,27122331
85890574,88817672,1,26586414
85861542,88789965,1,26944570
85861542,88789964,24,25719163
85862697,88791763,1,25834282
85861637,88790054,21,25894608
85861599,88790024,1,25755398
85861587,88790012,18,26944574
85861587,88790011,1,25719175
85875523,88803051,3,25644755
85862696,88791762,1,25834281
85884194,88812099,1,26028705
85875504,88803026,17,25644753
85864746,88792008,21,26608239
85864757,88792019,3,26608241
85865829,88793744,24,25930845
85884190,88812093,26,25721231
85877700,88806476,16,26650870
85862614,88790131,1,26090634
85863678,88791846,18,25834291
85890553,88817650,21,26586410
85862581,88790099,24,25894619
85874485,88802890,1,25723183
85864786,88793599,5,25834297
85871323,88799342,5,25686856
85861666,88790081,1,25894615
85873368,88801128,18,25749741
85882015,88810203,3,26628884
85871290,88799306,4,25686843
85873419,88801177,24,25723181
85874515,88802921,16,26946579
85874515,88802920,16,25723189
85874471,88802877,9,25723182
85887350,88815636,3,25721269
85863658,88791824,3,25834288
85863685,88791853,1,25930812
85877684,88806464,5,26650867
85871328,88799347,4,25686857
85879828,88808321,16,26650903
85877711,88806486,16,26650872
85871268,88799283,21,25686840
85887406,88815696,1,26089102
85890564,88817661,24,25781922
85879935,88808434,3,25684778
85892719,88821092,24,25793733
85874496,88802903,16,25723184
85877699,88806475,19,26650869
85868095,88797297,14,25962013
90290140,93306528,24,27251540
90289972,93307252,3,27251503
85888423,88815809,24,26563042
90290026,93306416,3,27251523
85861504,88789940,1,26648642
85874516,88802922,3,25723190
85884220,88812123,18,25865408
85865852,88793766,24,26608246
90290064,93306460,18,27251528
85877698,88806474,16,26650868
85877682,88806462,21,26650865
85874510,88802916,3,25723188
85871286,88799302,24,25686842
95556041,98654335,5,28890396
95556041,98654336,4,28890397
85869097,88797396,5,26630063
85871291,88799307,5,25686844
85871185,88799201,24,26630081
95555158,98655172,21,28891594
85861579,88790005,18,25719171
85862575,88790093,3,25894618
90290027,93307312,18,27252489
85891715,88819439,16,25958579
90290070,93306463,3,27251530
90289995,93306387,24,27251513
90290003,93306392,3,27251518
90289994,93306387,24,27251512
90592880,93616723,3,27350749
85862598,88790116,3,25894621
85877714,88806489,5,26650873
90290124,93306513,18,27251537
90289967,93306351,16,27251500
90290108,93306499,15,27251534
85877709,88806484,24,26650871
90592797,93617703,23,27350726
85871298,88799313,3,25686848
95555288,98655303,1,28891634
95555288,98655301,1,28890407
85863688,88791856,17,25930813
85871277,88799291,10,25686841
90291035,93307413,3,27252517
85877673,88804939,19,25644763
85874518,88802924,19,25723191
90290826,93306330,24,27251493
85877672,88804939,16,25644764
90290986,93307382,24,27252512
90290986,93307380,24,27252511
90591953,93617817,12,27349627
85870224,88799146,24,25962043
90290894,93307278,5,27251515
90290862,93307255,21,27252478
85870223,88799146,24,25962044
91037898,94072228,15,27496796
91037086,94070862,19,27496767
90592983,93617862,16,27350769
90592983,93617861,16,27350768
90591986,93617862,16,27349632
90591986,93617861,6,27350770
91527812,94570448,15,27648051
91957039,95006157,3,27779457
91037367,94072428,24,27496089
91037331,94073098,4,27496815
90290824,93307217,21,27252473
91957669,95005789,24,27779444
85892735,88821111,18,25793738
85871196,88799212,1,26630083
85857383,88786282,1,26648579
85889516,88817527,3,25896465
85890699,88819335,24,25723302
85890689,88819327,3,25723301
85872271,88799385,1,25606387
85871186,88799202,1,26630082
85890663,88819302,3,25723298
85892734,88821111,18,25793739
85856183,88784462,1,26626813
85872279,88799392,5,25606388
85892736,88821111,18,25793737
85855227,88784390,1,25958471
85869098,88797397,24,26630065
85865881,88793791,1,26608250
85856172,88784450,18,26626811
85858382,88786381,24,25719141
85864788,88793601,1,25834298
85863751,88791910,15,25930818
85855215,88784378,1,25958468
85872287,88800956,17,25962062
85872282,88799395,3,25606390
85857391,88786291,18,27133684
85857391,88786290,18,26648585
85857379,88786278,1,26648578
85890672,88819311,24,25723300
85872284,88799397,3,25606391
85853114,88780993,21,26626800
85863739,88791901,3,25930817
85890662,88819301,3,25723297
85857393,88786291,18,27133682
85857393,88786290,18,26648583
85892739,88821113,24,25793740
85892738,88821113,18,25793741
85871182,88799197,3,26630080
85855201,88782843,17,25680992
85872281,88799394,3,25606389
85868025,88795683,5,25686786
85856177,88784456,4,26626812
85857387,88786286,24,26648580
85855198,88782840,1,25680989
85886372,88814004,25,27118782
85886372,88814003,3,26563020
85870116,88797498,18,25686802
85866911,88795473,14,25930851
85858362,88786359,3,25719140
85863719,88791882,1,25930816
85890671,88819310,26,25723299
85886371,88814004,3,27118783
85886371,88814003,25,26563021
85872285,88799398,21,25606392
85892727,88821102,3,25793736
85869099,88797397,24,26630064
85853104,88780983,1,26626798
85853111,88780990,1,26626799
85865868,88793778,24,26608248
85855197,88782840,1,25680990
85865867,88793778,24,26608249
85863709,88791876,3,25930815
85892726,88821101,16,25793735
85889509,88817520,1,25896464
85869116,88797411,3,26630067
85855199,88782841,24,25680991
85890707,88819344,24,26965557
85890707,88819343,24,25723304
91526834,94570429,6,27648836
90592857,93617749,24,27349620
90592851,93616690,1,27350742
90592840,93616690,1,27350739
85856186,88784465,3,26626814
85872268,88799382,3,25606386
85858353,88786351,1,25719139
90592834,93616690,1,27349613
90591897,93616690,1,27350734
85856295,88784569,18,25719119
90592844,93616690,1,27350740
85864806,88793616,17,25937279
85855216,88784379,18,25958469
85855226,88784389,3,25958470
85864833,88793642,3,25834302
85855232,88784394,17,25958473
85856284,88784559,18,25719114
85881006,88810106,24,26627992
85859420,88788077,3,26648606
85884170,88812073,1,25721227
85864808,88793616,17,25937277
85855233,88784394,1,25958472
85859407,88788063,10,27133689
85859407,88788062,10,26648604
85890705,88819342,1,26946596
85890705,88819341,1,25723303
85868042,88795699,24,25686787
90591900,93616690,1,27349615
85856294,88784569,24,25719120
85890559,88817656,24,26586411
85864807,88793616,17,25937278
85863705,88791873,24,25930814
85856282,88784557,1,25681004
85887373,88815662,3,25721275
85891719,88819443,21,25958580
85884156,88812058,1,25721224
85881017,88810117,5,26627995
