criminal_act_id,offense_id
9,93908066
8,93910714
6,93907924
9,93906695
6,93907193
6,93907138
9,93907562
6,93910802
6,93908958
9,93910154
9,93910215
9,93910671
6,93906539
9,93907383
6,93910175
6,93910173
9,93906626
9,93907228
6,93907568
3,93907568
9,93910713
9,94208172
9,93910725
9,93907749
6,93906571
6,93906755
6,93907455
9,93907029
9,93910550
6,93910883
9,93908573
9,93906813
6,93910345
9,93910521
6,93908548
6,93908546
7,94209408
2,94209242
9,93906442
9,93908432
6,93909291
9,93909753
9,94208171
9,94210059
9,93910265
8,94208163
9,93907681
9,93908133
9,93908176
2,93909811
9,93910016
6,93910030
9,93906071
9,93907515
9,93908924
9,93909429
9,93909430
9,93906670
9,93906971
6,93907502
9,93907965
9,93909256
6,93908408
9,93910010
6,93910563
9,94209876
9,93910262
9,93910263
9,100885727
6,94209517
6,94209425
9,94209192
9,94210296
9,94210169
9,94208239
6,94209214
9,94209729
6,94209760
9,94211180
9,94208440
9,94208537
6,94209719
9,94209684
9,94208200
6,94209197
9,94208892
9,94211182
6,94208687
6,94208745
6,94209291
9,94209586
9,94210280
9,94210424
9,94208169
9,94209375
6,94209428
9,94208905
6,94208366
6,94208465
9,94208697
2,94209246
9,94209887
9,94208991
9,94210244
9,94210428
9,94209084
9,94211171
6,94209410
6,94209415
9,94209355
6,94209562
9,94208209
9,94209807
6,94209143
6,94209104
3,94209411
9,94208555
9,94208569
6,94209919
9,94210080
9,94210020
6,94209804
6,94210154
1,94209979
9,94210341
9,94209541
9,94210387
9,94211122
2,94209787
6,94209787
6,94209714
6,94209346
9,94209452
9,94209318
6,94209687
9,94209196
9,94210079
3,94211163
3,95790187
9,95789520
7,95788901
9,95790106
3,95789504
9,95788907
2,95792141
9,95793102
6,95788906
1,95789780
2,95792026
9,102199543
9,102264930
9,102265629
9,102199418
9,100885960
9,95789691
6,95790378
6,95791838
9,95792017
9,95792316
6,95790157
6,95790078
9,95791597
6,95791753
9,95789660
9,95789659
6,95789914
9,95790801
6,95791548
6,95789580
9,95789968
9,95791987
9,95789035
9,95789711
9,95791477
9,95789847
9,95790055
9,95791622
9,95791876
6,95791220
9,95790752
6,95791508
9,95790095
9,95791402
9,95791204
6,95790745
6,95791770
6,95790577
6,95791785
6,95790087
9,95791556
9,95789083
9,95789680
6,95790121
6,95788944
9,95789890
9,95790001
9,95790496
1,95791309
9,95790726
9,95791168
9,95790942
9,95790574
9,95791451
9,95789034
9,95791708
6,95790026
9,95789615
9,95791176
6,95790017
9,95790490
6,95790304
6,95791944
9,97251246
9,95788933
9,95791149
8,95791620
6,95791620
7,95791620
9,95791734
9,95791198
6,95791764
3,97251842
3,100885728
3,100885674
9,102198733
9,95793402
6,95793444
9,95793520
6,95793531
6,95792474
9,95793641
9,95793793
6,95793935
6,95793938
9,95792740
9,95793380
6,95791905
9,95792499
9,95793367
6,95793099
9,95792089
6,95793745
9,95793820
9,95793345
9,95793541
9,95793730
9,95793814
9,95791882
9,95792399
6,95793069
3,95792446
9,95793306
6,95793842
9,95793892
9,95793619
6,95792951
9,95793821
6,95791879
9,95791940
9,95793180
9,95793427
9,95793476
6,95793612
9,95793902
9,95794132
9,95793215
9,95793811
6,95792650
6,95793904
9,95793229
9,95793499
9,95793861
9,97248641
9,95793699
9,97248685
8,95793061
6,95793968
9,97249432
9,97249355
3,100885675
9,100885832
9,100885824
6,101510918
6,101504222
9,102265291
8,97249885
9,97249824
6,97249821
6,97249823
6,97250541
9,97250499
9,97250210
6,97249740
9,97250454
9,97249521
6,97251751
6,97251436
6,97250412
6,97248783
6,97251828
6,97251829
9,97249935
9,97248825
9,97251195
9,97249005
9,97249650
6,97250620
6,97251752
9,97251744
6,97249742
6,97248935
8,97248935
9,97248722
9,97249743
9,97248984
9,97249725
9,97249830
9,97250662
9,97251672
9,97251673
6,97250838
9,97251471
9,97249465
9,97249691
9,97249091
6,97249785
9,97249859
9,97249694
6,97250817
9,97249357
9,97249600
9,97249466
9,97248639
3,101509495
6,101507040
9,101507039
9,101508271
9,101507648
9,101504209
9,101503910
8,101507034
6,101507012
9,101507587
8,102267256
9,101509148
9,101507986
9,101508541
9,101509156
6,101508313
10,101508549
6,101508893
6,101508176
9,101507035
6,101508302
6,101508410
6,101508867
6,101508863
6,101508864
9,101508268
9,101509457
9,101508784
9,101508756
9,101508810
9,101508758
9,101508743
6,101509476
8,102198995
8,101507659
9,101509184
9,101505427
9,101508697
9,101509345
6,101507721
9,101507718
9,101509410
9,101509022
9,101507717
9,101508538
6,101507739
1,101509487
9,101509420
6,101509576
9,101509227
9,101509234
9,101508416
6,101508209
6,101509432
9,101507984
9,101508816
9,101509223
9,90878328
6,90877921
6,90878498
9,90878000
6,90878365
6,90878066
6,90878430
6,90878429
9,90878330
9,90877887
9,90878418
9,90878354
6,90878446
3,90878446
9,90878521
9,90878493
9,90878329
9,90878441
6,90878316
9,90878349
9,90878428
9,90877993
9,90878413
9,90878486
6,90878445
9,90877994
9,90878457
9,90878023
9,90877953
9,90878040
9,90878326
9,90877912
9,90878415
9,90878455
9,90877886
9,90878487
1,90878416
3,94209681
3,94209893
1,93363794
9,91460117
6,91459561
6,91459710
9,91459712
9,91459842
6,91458981
9,91459398
1,91460188
6,91458561
6,91459668
9,91458685
9,91459587
9,91459031
9,91458574
9,91460107
9,91459540
9,91458944
3,91459055
9,91459368
9,91459465
9,91459314
9,91459923
9,91459335
9,91459592
3,91460139
9,91459614
6,91460182
9,91459328
9,91459719
9,91459633
9,91459874
9,91458970
9,91459940
9,91458832
9,91459253
9,91459334
9,91459800
6,92342748
9,92343930
9,92342483
6,92342557
9,92345121
6,92343455
9,92342846
9,92342946
6,92343567
6,92343028
6,92343873
9,92342929
6,92343843
9,92343774
9,92343850
6,92343571
9,92343813
9,92342423
6,92342575
9,92343095
9,92343986
6,92342590
6,92343032
9,92343695
9,92342493
9,92342578
3,92344053
9,92342987
6,92343020
6,92343674
6,92343782
9,92343991
9,92342951
9,92342960
6,92344073
9,92342422
9,92343077
9,92342955
6,92343446
9,92342967
9,92345622
9,92345903
3,92345223
9,92345362
9,92345469
6,92344718
9,92344506
9,92344606
9,92344264
9,92345237
9,92344284
9,92344246
9,92344706
6,92345140
9,92344267
9,92345343
8,92344754
6,92345292
3,92345292
6,92345259
6,92345408
6,92345176
9,92345564
9,92345426
9,92345312
9,92345254
6,92344625
9,92344183
9,92345099
6,92344332
6,92345733
9,92345043
9,92344586
9,92345571
9,92344766
9,92345143
9,92345637
9,92839796
9,92345811
9,92839585
1,93364630
6,102199570
9,92840523
6,92840633
9,92839681
6,92839722
9,92840060
9,92840524
9,92839642
9,92840095
9,92839581
9,92839840
6,92841136
9,92840514
9,92839976
9,92840393
9,92839824
9,92840318
9,92839622
9,92841110
9,92839822
11,92839767
6,92839932
9,92839582
9,94208714
9,92840361
9,92840011
6,93906985
9,93363663
9,92840407
6,93909060
9,92840365
9,102198920
6,93364116
9,93365269
6,93364058
9,93363893
9,93364580
1,93364546
6,93363101
9,93363734
6,93364194
9,93364105
6,93364455
9,93364114
9,93364512
9,93906616
9,93364201
9,93364477
9,93364577
6,93363765
9,93363762
9,93363899
9,93364323
9,93364613
6,93363826
9,93363665
9,93364254
2,93364112
9,93364542
9,93364622
9,93364317
9,93364106
9,93363988
9,93364076
9,93364674
6,93364465
9,93364193
9,93363934
6,93364500
6,93906430
9,93906848
9,93907047
9,93907266
6,93906427
6,93908239
6,93906443
9,93907003
1,93907927
9,93906796
9,93905924
2,94209704
10,93906761
9,93907148
9,93907714
2,94209294
9,93907040
6,93906425
9,93907290
9,93907323
6,93907495
9,93907886
6,93907793
9,93906885
9,93907023
9,93907354
6,93907356
8,93907356
3,93907559
6,93906688
8,93906984
9,93906596
9,94208549
6,93906674
3,93905721
6,93905721
9,93907595
6,93907783
6,93905553
6,93905749
9,93905772
9,93905623
9,93908934
9,93905628
9,93905778
9,93907064
6,93906438
6,93906096
2,94209301
6,93906439
9,98390806
6,102199067
6,94209703
6,94209812
8,94209812
9,94208941
9,94209379
9,94209542
9,94209654
9,94209616
6,94209010
9,94209574
9,94209202
9,94209002
9,94209194
6,94208435
6,94209651
6,94209820
3,94209820
6,94209022
3,94209022
1,94209199
9,94209575
9,94209659
9,94209200
9,94209003
9,94209401
6,94209809
6,94209805
9,94209457
9,94209840
9,94209896
9,94209210
9,94209874
6,94209051
9,94209902
6,94209641
9,94209640
9,94209800
9,94836506
9,94836371
9,98390805
9,94837880
9,94836360
9,94837390
6,94837766
6,94837922
9,94836493
9,95789497
9,95789488
6,94838025
6,94837910
9,94837438
9,94838128
6,94838120
9,94836807
9,94837548
6,94837317
9,94836702
6,94836584
9,94837656
9,95788851
9,95788966
9,94836790
6,94836946
9,94836420
9,94837453
9,94837021
9,94837020
6,94838162
6,94838045
9,94836444
9,94836544
8,94836912
6,94837309
6,94837884
9,94836957
9,94836547
9,94836432
9,94837703
6,94836933
6,94838218
9,94837532
6,94837878
1,94837505
1,97249411
9,97249518
1,98392585
2,98390831
2,98391386
9,95789533
3,95789547
9,95789798
9,95789967
6,95788773
9,95789726
8,95789096
9,95789028
9,95789535
9,95789759
6,95790181
9,95789556
9,95789939
9,95789353
9,95789436
9,95789015
6,95789664
9,95789010
9,95789355
9,95789422
6,95789871
9,95789728
6,95790172
9,95789873
8,95789687
9,95788965
9,95789901
6,95789722
9,95789560
9,95790133
9,95789469
6,95789957
6,95789515
6,95789915
9,95789440
6,95789351
9,95790126
2,97249572
9,95789881
9,97249412
9,97251308
9,98392079
2,97249560
9,97248760
9,97249666
9,97251180
9,97248848
6,97250046
9,97249416
9,97250305
9,97248691
9,97249477
6,97249093
9,97248751
6,97248955
8,97248955
9,97251391
6,98392769
6,97249986
9,97249089
9,97250401
9,97249438
8,97249682
6,97250008
9,97250100
9,97251300
9,97250368
9,97250367
6,97248750
9,97250124
9,97250402
9,97250167
3,98390928
2,102199744
2,102198914
9,98394361
6,98393243
9,98394278
9,98392858
9,98393287
9,98392884
9,98394364
9,98394362
9,98392902
9,98392839
9,98392900
9,98392901
6,98393051
6,98393050
9,98393069
6,98393073
6,98394125
9,98393411
9,98394274
9,98394247
9,98393471
9,98393500
6,98392991
6,98392989
9,98393146
9,98393143
9,98393019
9,98392747
9,98392073
9,98394140
6,98393326
6,98394214
9,98394351
6,101503958
6,100886893
6,101504362
6,101504364
6,101504365
6,101504366
9,92839795
9,92840478
9,92839874
9,92839856
9,92840075
9,92839934
6,92839955
9,92839909
11,92839931
9,92840575
9,92840045
6,92840040
9,92839960
6,92840015
6,92840580
9,93364420
6,93364435
6,93364436
9,93364023
10,93364484
1,94836317
6,94836317
8,94836317
1,94836307
9,95789553
9,94836302
9,95789562
9,95788936
9,95789573
9,95789616
6,95789675
9,95789001
9,95789559
8,95789038
9,95789707
3,95789021
9,95789727
9,97248684
9,95789826
9,95789747
9,95789845
9,95790117
9,97249478
9,97248742
9,97249414
9,97249413
9,98391290
9,98391280
9,98391378
6,94837362
7,92342910
6,92841192
8,92841200
9,92841189
1,92841191
9,94209263
9,94208332
9,94208341
6,94837318
9,95789929
6,95789912
2,97249629
6,97248868
9,97249636
6,98390710
7,98390710
6,98390104
7,98390104
6,98390712
7,98390712
10,98390727
10,98390719
9,98390743
6,92344136
6,91459595
6,91459594
6,91458857
7,92343096
6,92344137
6,92344145
6,92841285
6,93365352
6,93364763
6,93364764
6,93905837
7,94837472
6,94836477
6,95790201
6,97250183
7,98390036
9,90879394
9,90879264
9,90878991
9,91459991
9,90879222
9,90879258
9,90880133
9,90878957
10,90879052
9,90879536
9,90879653
9,90878762
9,90880161
9,90879794
6,90879563
6,90880318
9,90879063
9,90879318
9,90879625
6,90880188
9,90880160
10,90878733
9,90879408
9,90878699
10,90879461
6,90880123
6,90879696
6,90878748
9,90878854
11,90879730
9,92842011
9,90879362
9,91459969
9,90879517
9,90879767
9,90878953
6,90879771
9,90880303
9,90878904
9,90880219
9,91460285
2,90878992
9,90880267
9,90879011
9,90880184
9,91463373
9,90878756
9,90879521
9,90880344
9,90878713
9,91460399
9,90879313
9,90879621
9,90880289
9,90878815
9,90878780
10,90878990
9,90879497
9,90879636
9,90879064
6,90878927
9,90878849
9,90878918
9,90879413
9,90880181
9,90878740
9,90879733
9,90879365
9,91460049
9,91460597
9,91460364
9,91461840
9,92841995
9,93369956
9,94209059
9,94209806
9,93370277
9,94209796
9,94208976
9,94837800
9,100895535
6,102038904
9,102038792
9,102041899
9,102041236
9,102040705
9,92344823
9,91460808
9,91462427
1,91461523
9,91461662
9,91462424
9,91463321
9,91462132
9,91460361
9,92345463
9,91460698
9,91460871
9,91461976
6,91460452
6,91461565
6,93368254
9,91460577
9,91460956
9,91460527
9,91461441
9,91461584
9,91460868
6,91461990
6,91461291
6,92344725
9,92346039
9,91460804
9,91461036
9,91461025
9,91461328
9,91461825
9,91461368
9,91460799
9,91461170
9,91461215
9,91461443
6,91462540
9,91460987
9,91461412
5,91462599
9,91461771
6,91462625
9,91461177
6,91461225
1,91461355
9,91460726
9,91461653
9,91462071
1,91461768
9,91463507
9,91461395
9,91461734
2,91461895
3,91461895
9,91462027
9,91462555
9,91463468
9,91462658
9,91463396
9,91461793
9,91461260
9,91462102
9,91462085
9,91460685
9,91463401
9,91462028
9,91460687
9,91461057
9,91463217
9,91460786
9,93368280
9,92842233
6,93368268
9,94209913
9,94209940
9,94210109
2,94837964
9,100887997
9,102039097
9,102038874
9,102038970
8,102042325
6,92345661
6,92345805
11,92347329
9,92346350
9,92347150
9,92347236
6,92345891
9,92347239
6,92345918
9,92347947
9,92346721
9,92344551
9,92347782
9,92349372
9,92344860
9,92347783
6,92348239
9,92347657
6,92348216
9,92347750
9,92348436
9,92344463
6,92345539
9,92347017
6,92347991
9,92349113
9,92347204
9,92346944
9,92346971
6,92346198
9,92346820
9,92348007
9,92348091
9,92349187
9,92346027
9,92347670
9,92348487
9,92349224
6,92345947
9,92348065
9,92348086
6,92347869
9,92347910
9,92348447
9,92345577
6,92347018
9,92349537
3,92347243
9,92348056
9,92349219
6,92345992
9,92348132
9,92348032
9,92349109
9,92349407
9,92344547
6,92344628
9,92347208
6,92347949
9,92345842
6,92348183
9,92348025
6,92347176
3,92347545
3,92347728
9,92347425
9,92347601
9,92346053
9,92348747
9,92346064
9,92346305
9,92345569
9,93907197
10,92842225
9,94210248
9,94210209
9,93907177
6,94209991
6,94209924
6,93367653
9,94210046
9,100887941
9,100889301
9,102040012
9,102040082
10,102041726
9,102038851
7,92348874
3,92348873
9,92350567
9,92349630
9,92348661
9,92348818
9,92349875
9,92351505
9,92349942
6,92349583
9,92349468
9,92349933
9,92350493
9,92350706
9,92351545
9,92350523
9,92350890
9,92350973
9,92350854
9,92349893
9,92351407
9,92351577
9,92351308
9,92350631
9,92350997
9,92350135
9,92843748
9,92351456
9,92349606
10,92350111
9,92351739
6,92348908
3,92349808
9,92351112
9,92349673
9,92349895
9,92349985
9,92351490
9,92350709
9,92349774
1,92349016
9,92350276
9,92349969
9,92349570
8,92351517
9,92351685
9,92349736
6,92842254
9,92348666
9,92842043
9,92348759
9,92351741
9,92350824
9,92350065
9,92350411
6,92351631
9,92348772
9,92350552
9,92351387
9,92351125
9,92350195
9,92349889
3,92350030
9,92351144
9,92348676
9,92350822
9,93908011
9,93368334
6,94210054
9,93370379
9,94210044
9,94211120
9,94210094
9,94210260
6,94210097
9,102039814
9,92842857
9,92843688
9,92843416
3,92843606
9,92844176
9,92843773
9,92843456
6,92843474
9,92843020
9,92843066
9,92843999
2,93368364
9,92843128
9,92842588
9,92844142
9,92842523
1,92844073
9,92842471
9,92843530
9,92843850
9,92843340
9,92842746
9,92843754
1,93368352
9,92843932
10,92842574
9,92842874
9,92843141
9,93368391
9,92842349
9,92842372
9,92844184
9,92843704
9,92842507
6,92843198
9,92843437
9,92843780
9,92842879
10,92843043
9,92843318
9,92842650
9,92843207
6,92843269
9,92843290
9,92843820
9,92844106
9,92843098
9,92842957
9,92842748
9,92843323
9,92842412
2,92843866
6,92843866
6,92842976
1,92842681
6,92843948
9,92843994
6,92843348
9,92843429
9,92843512
9,92844134
9,92842643
6,92842858
9,92843539
9,92843316
9,94211211
9,102039950
9,102041146
9,102040201
10,102039955
6,102041149
9,102040111
9,102040260
9,102038968
9,93369222
9,93369058
9,93368676
9,93368648
1,93371161
1,93370808
9,93368685
9,93367839
9,93907467
6,93367774
9,93369116
9,93370634
9,93367807
9,93368747
9,93368811
9,93369095
9,93370144
6,93368780
9,93370294
9,93370506
9,93369086
9,93370024
9,94210559
9,93912388
9,93368448
9,93368927
9,93369065
9,93369415
9,93370386
9,93368888
9,93370089
6,93368954
6,93368955
9,93367810
9,93370278
9,93369041
6,93370403
9,93368874
3,93368852
9,93369846
9,93369930
9,93370012
9,93369289
9,93370086
9,93369949
9,93369083
2,93369413
9,93370320
9,93370336
9,93370686
9,93369944
9,93369703
9,93370460
9,93368853
9,93370187
6,93368968
9,93368660
9,93370670
9,93369601
9,93370526
9,93370615
9,93368935
6,93369064
10,93369002
6,93370567
9,93370430
9,93908508
9,93368690
9,93369021
1,93370113
1,93370248
9,93370293
9,94838067
6,94838052
6,97251481
9,100889113
9,100889877
6,100889481
9,102039769
9,102041337
9,102038797
9,102041147
9,102038916
9,93914224
9,94210650
6,93911242
9,93912923
6,93907659
6,93907657
9,93910336
9,93914406
6,93914565
9,93914673
6,93907707
9,93910635
9,93910680
2,93914145
6,93910181
5,93910975
9,93912713
9,93914623
9,93910434
9,93910304
9,93910327
6,93910481
9,93911786
9,93914306
9,93909852
6,93912271
9,93912511
9,93910419
6,93910772
9,93907587
9,93912687
9,93914303
9,93908039
6,93910334
2,93910799
9,93911881
9,93910570
9,93912985
9,93907636
9,93912579
1,93913136
9,93910958
9,93913377
3,93908080
9,93912178
9,93913095
9,93909096
9,93910924
9,93912990
9,93908071
2,93914188
9,93907809
9,93908093
9,93910198
9,93913048
1,93914648
9,93909402
9,93910562
9,93910923
9,93914757
9,93912697
9,93912476
9,93912790
9,94211588
10,93909427
9,93910628
2,93913253
9,93911555
9,93913770
6,93908802
9,93911716
6,93908997
9,93909566
9,93911996
6,93913267
9,93913266
9,93913354
9,93913724
9,93909822
9,93910088
9,93912443
6,93912834
6,93908616
9,93913542
9,93910156
9,93909876
9,93913623
9,94211393
9,94210603
9,94211488
9,93910410
9,93914416
9,93914522
9,94211388
2,94838726
9,95791236
6,95790467
9,94838204
3,97251492
6,97251485
9,100889251
9,100888055
9,100888056
1,100889332
9,102040775
9,102041738
6,102039928
6,102041729
9,94212760
6,94212240
9,94211581
9,94211511
9,94211677
9,94213729
9,94213488
9,94212019
9,94213411
6,94213343
9,94213504
9,94213266
9,94211858
9,94213098
9,94213174
9,94211811
9,94212822
9,94213554
9,94213056
9,94213039
9,94212180
9,94213173
9,94212998
9,94211751
9,94212397
9,94212619
9,94210814
9,94212277
3,94211004
9,94212402
3,94211961
9,94212833
9,94213066
6,94213499
9,94213503
9,94211642
9,94213586
9,94213436
9,94211813
9,94213453
6,94213695
9,94211943
9,94213460
9,94213546
9,94212106
9,94213294
9,94213571
6,94211418
9,94211622
6,94213595
6,94211444
9,94213590
9,94213574
6,94211913
9,94213493
9,94839125
9,94838279
9,97251495
9,97251493
9,100889233
9,102040762
6,102041155
9,94839281
9,94839447
9,94838945
9,94840325
9,95791281
9,95790888
6,94838859
9,94839862
9,94839616
9,94838637
6,94838738
9,94838892
9,95791919
9,94839771
9,94840418
9,94838871
3,94838451
9,94839825
6,95791308
3,95791304
9,94838811
6,94839180
6,94838613
9,94838946
9,94840490
9,94838804
9,94839763
9,94839351
9,94839849
9,94839264
9,94839529
9,94841255
9,95791325
9,94839815
9,94839436
2,94838735
9,94839660
9,94840025
6,94840413
6,94840463
9,94839262
9,94838854
6,94840370
9,94840235
9,94839394
9,94838935
8,95791383
6,94838272
9,94840157
9,94840334
9,94839256
9,94840127
9,94840180
9,94840308
9,94839410
6,94840437
9,94839805
9,94839596
9,94838359
9,94840044
9,94838525
9,94839987
9,94838665
1,94839495
9,94839933
9,94840502
9,94838626
9,94838684
9,94838323
9,94840076
9,94838335
9,94839465
9,94839474
9,97250640
9,97250685
1,100890235
6,100889347
9,102040000
9,102040004
6,102040016
6,102039061
6,102040244
9,97250810
9,95791883
9,95791724
9,95793448
9,95793552
9,95793311
9,95791432
9,95792654
9,95790918
9,95791851
2,95791055
9,95792711
9,95792065
9,95793127
9,95793545
9,95791551
9,95790938
9,95791815
9,95792075
9,95793515
9,95791550
9,95792387
8,95793666
6,95791525
9,95793533
9,95793668
9,95791588
9,95792544
6,95793309
9,95791378
9,95793763
9,95792491
6,95792492
9,95792913
9,95792301
9,95791891
9,95792069
9,95793627
9,95791766
9,95791819
9,95791970
6,95793374
6,95792577
9,95793477
5,95793523
9,95793253
9,95792640
9,95791037
9,95793711
9,95793712
9,95792236
6,95792730
9,95792923
6,95791478
9,95791667
9,95792706
9,95790798
9,95790939
6,95790729
9,95792019
9,95793737
2,95791745
6,95791745
9,95793489
9,95791102
9,95792572
9,95792968
9,97250645
9,95793310
9,95793634
9,95792935
9,97251060
9,100890339
9,100890338
