agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
17628,SC0170300,SC0170300,Latta Police Department,Latta,1,City,,,9749,Latta,45,SC,2423,Dillon,45033,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,1339,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,7,0,29565,34.390172,-79.374964
17960,SC044SP00,SC044SP00,Highway Patrol: Union County,Highway Patrol: Union County,4,State Police,,,,,45,SC,2450,Union,45087,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,2016,8,0,29379,34.690429,-81.615891
17616,SC0160100,SC0160100,Darlington Police Department,Darlington,1,City,,,9687,Darlington,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,6186,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,29,3,29532,34.332185,-79.962115
17620,SC0162600,SC0162600,State Transport Police: Darlington County,State Transport Police: Darlington County,6,Other State Agency,,,,,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,2,1,29016,34.332185,-79.962115
17930,SC0421100,SC0421100,Lyman Police Department,Lyman,1,City,,,9757,Lyman,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2002,3404,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,9,1,29365,34.933239,-81.991053
17770,SC0300200,SC0300200,Clinton Police Department,Clinton,1,City,,,9677,Clinton,45,SC,2436,Laurens,45059,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,8648,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,34,7,29325,34.483477,-82.005657
17913,SC0410200,SC0410200,Ridge Spring Police Department,Ridge Spring,1,City,,,9799,Ridge Spring,45,SC,2447,Saluda,45081,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,744,7,"Cities under 2,500",L,Y,N,12,12,3,,,,2015,1,0,29138,34.005278,-81.727903
17726,SC0260000,SC0260000,Horry County Sheriff's Office,Horry,2,County,,,,,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,2016,71,294,29526,33.909269,-78.976675
17524,SC007NR00,SC007NR00,Department of Natural Resources: Beaufort County,Department of Natural Resources: Beaufort County,6,Other State Agency,,,,,45,SC,2413,Beaufort,45013,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,7,0,29201,32.358147,-80.68932
17539,SC0090000,SC0090000,Calhoun County Sheriff's Office,Calhoun,2,County,,,,,45,SC,2415,Calhoun,45017,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,12457,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,30,2,29135,33.67478,-80.780347
17889,SC039NR00,SC039NR00,Department of Natural Resources: Pickens County,Department of Natural Resources: Pickens County,6,Other State Agency,,,,,45,SC,2445,Pickens,45077,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9E,MSA State Police,L,Y,N,12,12,7,,,,2016,7,1,29201,34.88538,-82.723376
17789,SC0320100,SC0320100,Batesburg-Leesville Police Department,Batesburg-Leesville,1,City,,,9647,Batesburg,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,5438,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,20,4,29006,33.892556,-81.272851
17735,SC0261000,SC0261000,Coastal Carolina University,Coastal Carolina University,3,University or College,,125,,,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1988,,2016,2013,2000,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,33,49,29528,33.909269,-78.976675
17644,SC018SP00,SC018SP00,Highway Patrol: Dorchester County,Highway Patrol: Dorchester County,4,State Police,,,,,45,SC,2424,Dorchester,45035,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,25,2,29472,33.082186,-80.404697
17921,SC0420200,SC0420200,Woodruff Police Department,Woodruff,1,City,,,9846,Woodruff,45,SC,2448,Spartanburg,45083,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,4117,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,10,1,29388,34.933239,-81.991053
17619,SC0160400,SC0160400,Society Hill Police Department,Society Hill,1,City,,,9815,Society Hill,45,SC,2422,Darlington,45031,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,549,7,"Cities under 2,500",L,Y,N,12,12,7,,,,2016,1,0,29593,34.332185,-79.962115
17801,SC0321300,SC0321300,Columbia Metropolitan Airport,Columbia Metropolitan Airport,5,Other,,,,,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,7,"Cities under 2,500",L,Y,N,12,12,7,,,,2016,21,0,29170,34.029783,-80.896566
17859,SC0380000,SC0380000,Orangeburg County Sheriff's Office,Orangeburg,2,County,,,,,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,69620,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,85,36,29118,33.436135,-80.802913
17527,SC0080100,SC0080100,Moncks Corner Police Department,Moncks Corner,1,City,,,9766,Moncks Corner,45,SC,2414,Berkeley,45015,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,9871,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,26,3,29461,33.2077,-79.953655
17507,SC0060000,SC0060000,Barnwell County Sheriff's Office,Barnwell,2,County,,,,,45,SC,2412,Barnwell,45011,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,11888,8C,"Non-MSA counties from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,28,36,29812,33.260602,-81.434102
17708,SC0240500,SC0240500,Lander University,Lander University,3,University or College,,305,,,45,SC,2430,Greenwood,45047,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1990,,2016,2013,2010,0,7,"Cities under 2,500",L,N,N,12,12,9,,,,2016,13,7,29649,34.155796,-82.127876
17456,SC0020300,SC0020300,North Augusta Police Department,North Augusta,1,City,,,9776,North Augusta,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,22531,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,62,26,29861,33.550013,-81.632983
17613,SC015NR00,SC015NR00,Department of Natural Resources: Colleton County,Department of Natural Resources: Colleton County,6,Other State Agency,,,,,45,SC,2421,Colleton,45029,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,2,0,29201,32.835018,-80.655244
17790,SC0320200,SC0320200,Cayce Police Department,Cayce,1,City,,,9839,West Columbia,45,SC,2438,Lexington,45063,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,13055,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,57,17,29033,33.892556,-81.272851
17916,SC041FC00,SC041FC00,Forestry Commission: Saluda County,Forestry Commission: Saluda County,6,Other State Agency,,,,,45,SC,2447,Saluda,45081,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2005,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,8,,,,,,,29221,34.005278,-81.727903
17876,SC038NR00,SC038NR00,Department of Natural Resources: Orangeburg County,Department of Natural Resources: Orangeburg County,6,Other State Agency,,,,,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,4,0,29201,33.436135,-80.802913
17525,SC007SP00,SC007SP00,Highway Patrol: Beaufort County,Highway Patrol: Beaufort County,4,State Police,,,,,45,SC,2413,Beaufort,45013,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2006,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,10,0,29903,32.358147,-80.68932
17743,SC0270100,SC0270100,Hardeeville Police Department,Hardeeville,1,City,,,9723,Hardeeville,45,SC,2433,Jasper,45053,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,5328,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,20,2,29927,32.43059,-81.021627
17912,SC0410100,SC0410100,Saluda Police Department,Saluda,1,City,,,9808,Saluda,45,SC,2447,Saluda,45081,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2002,3618,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,11,2,29138,34.005278,-81.727903
17740,SC026NR00,SC026NR00,Department of Natural Resources: Horry County,Department of Natural Resources: Horry County,6,Other State Agency,,,,,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9E,MSA State Police,L,Y,N,12,12,7,,,,2016,7,0,29201,33.909269,-78.976675
17606,SC0150000,SC0150000,Colleton County Sheriff's Office,Colleton,2,County,,,,,45,SC,2421,Colleton,45029,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,31187,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,47,62,29488,32.835018,-80.655244
17655,SC0200100,SC0200100,Winnsboro Police Department,Winnsboro,1,City,,,9845,Winnsboro,45,SC,2426,Fairfield,45039,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,3348,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,20,1,29180,34.395669,-81.127001
17681,SC0220300,SC0220300,Pawleys Island Police Department,Pawleys Island,1,City,,,9788,Pawleys Island,45,SC,2428,Georgetown,45043,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1996,,2016,2014,2016,106,7,"Cities under 2,500",L,N,N,10,12,2,,,,2016,5,0,29585,33.417531,-79.296333
17647,SC0190200,SC0190200,Johnston Police Department,Johnston,1,City,,,9739,Johnston,45,SC,2425,Edgefield,45037,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1971,,2016,2013,1996,2331,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,8,0,29832,33.776498,-81.968245
17742,SC0270000,SC0270000,Jasper County Sheriff's Office,Jasper,2,County,,,,,45,SC,2433,Jasper,45053,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,2014,18415,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,9,,,,2016,31,5,29936,32.43059,-81.021627
17651,SC019FC00,SC019FC00,Forestry Commission: Edgefield County,Forestry Commission: Edgefield County,6,Other State Agency,,,,,45,SC,2425,Edgefield,45037,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2005,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,,,,29221,33.776498,-81.968245
17783,SC0312600,SC0312600,State Transport Police: Lee County,State Transport Police: Lee County,6,Other State Agency,,,,,45,SC,2437,Lee,45061,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2001,1,0,29016,34.15864,-80.251209
17736,SC0261100,SC0261100,Briarcliffe Acres Police Department,Briarcliffe Acres,1,City,,,9778,North Myrtle Beach,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1992,,2016,2013,2014,524,7,"Cities under 2,500",L,Y,N,12,12,4,,,,2016,1,0,29598,33.909269,-78.976675
17730,SC0260400,SC0260400,Horry County Police Department,Horry County Police Department,2,County,,,,,45,SC,2432,Horry,45051,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,231523,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,242,42,29526,33.909269,-78.976675
17684,SC022FC00,SC022FC00,Forestry Commission: Georgetown County,Forestry Commission: Georgetown County,6,Other State Agency,,,,,45,SC,2428,Georgetown,45043,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,8,,,,2016,1,0,29221,33.417531,-79.296333
17537,SC008NR00,SC008NR00,Department of Natural Resources: Berkeley County,Department of Natural Resources: Berkeley County,6,Other State Agency,,,,,45,SC,2414,Berkeley,45015,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9E,MSA State Police,L,Y,N,12,12,7,,,,2016,6,0,29201,33.2077,-79.953655
17691,SC0230400,SC0230400,Mauldin Police Department,Mauldin,1,City,,,9761,Mauldin,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,25246,4,"Cities from 25,000 thru 49,999",L,N,Y,12,12,10,,,,2016,49,11,29662,34.892645,-82.372077
17513,SC006FC00,SC006FC00,Forestry Commission: Barnwell County,Forestry Commission: Barnwell County,6,Other State Agency,,,,,45,SC,2412,Barnwell,45011,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,1,0,29221,33.260602,-81.434102
17519,SC0070300,SC0070300,Port Royal Police Department,Port Royal,1,City,,,9795,Port Royal,45,SC,2413,Beaufort,45013,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1971,,2016,2013,2002,12167,5,"Cities from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,22,1,29935,32.358147,-80.68932
17690,SC0230300,SC0230300,Greer Police Department,Greer,1,City,,,9720,Greer,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,28197,4,"Cities from 25,000 thru 49,999",L,Y,N,12,12,10,,,,2016,54,18,29650,34.892645,-82.372077
17457,SC0020400,SC0020400,Burnettown Police Department,Burnettown,1,City,,,9648,Bath,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2007,2782,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,2,0,29816,33.550013,-81.632983
17712,SC024NR00,SC024NR00,Department of Natural Resources: Greenwood County,Department of Natural Resources: Greenwood County,6,Other State Agency,,,,,45,SC,2430,Greenwood,45047,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,7,,,,2016,4,0,29201,34.155796,-82.127876
17884,SC0390600,SC0390600,Clemson University,Clemson University,3,University or College,,121,,,45,SC,2445,Pickens,45077,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1977,,2016,2013,1996,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,34,11,29634,34.88538,-82.723376
17955,SC0440300,SC0440300,Jonesville Police Department,Jonesville,1,City,,,9740,Jonesville,45,SC,2450,Union,45087,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2014,864,7,"Cities under 2,500",L,Y,N,12,12,8,,,,2016,4,0,29353,34.690429,-81.615891
17501,SC0050500,SC0050500,Denmark Technical College,Denmark Technical College,3,University or College,,163,,,45,SC,2411,Bamberg,45009,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1992,,2016,2013,2016,0,7,"Cities under 2,500",L,N,N,12,12,6,,,,2016,1,5,29042,33.203021,-81.053161
17704,SC0240100,SC0240100,Greenwood Police Department,Greenwood,1,City,,,9719,Greenwood,45,SC,2430,Greenwood,45047,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,23219,5,"Cities from 10,000 thru 24,999",L,N,N,12,12,10,,,,2016,56,4,29648,34.155796,-82.127876
17697,SC0231900,SC0231900,Bob Jones University,Bob Jones University,3,University or College,,62,,,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2004,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,4,0,29614,34.892645,-82.372077
17853,SC0370500,SC0370500,Salem Police Department,Salem,1,City,,,9806,Salem,45,SC,2443,Oconee,45073,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1985,,2016,2013,2015,147,7,"Cities under 2,500",L,N,N,12,12,5,,,,2016,3,0,29676,34.748758,-83.061522
17478,SC003NR00,SC003NR00,Department of Natural Resources: Allendale County,Department of Natural Resources: Allendale County,6,Other State Agency,,,,,45,SC,2409,Allendale,45005,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,0,29201,32.979784,-81.363421
17585,SC0130000,SC0130000,Chesterfield County Sheriff's Office,Chesterfield,2,County,,,,,45,SC,2419,Chesterfield,45025,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,35279,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,44,11,29709,34.637018,-80.159227
17510,SC0060300,SC0060300,Blackville Police Department,Blackville,1,City,,,9655,Blackville,45,SC,2412,Barnwell,45011,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1996,2307,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,5,1,29817,33.260602,-81.434102
17910,SC040SP00,SC040SP00,Highway Patrol: Richland County,Highway Patrol: Richland County,4,State Police,,,,,45,SC,2446,Richland,45079,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1992,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,264,217,29201,34.029783,-80.896566
17505,SC005NR00,SC005NR00,Department of Natural Resources: Bamberg County,Department of Natural Resources: Bamberg County,6,Other State Agency,,,,,45,SC,2411,Bamberg,45009,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,2,0,29201,33.203021,-81.053161
17467,SC0022600,SC0022600,State Transport Police: Aiken County,State Transport Police: Aiken County,6,Other State Agency,,,,,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,1,0,29016,33.550013,-81.632983
23101,SC0403300,SC0403300,Department of Public Safety Illegal Immigration Enforcement Unit,Department of Public Safety Illegal Immigration Enforcement Unit,6,Other State Agency,,,,,45,SC,2446,Richland,45079,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2012,,2016,2013,2016,0,7,"Cities under 2,500",L,Y,N,12,12,1,,,,2016,7,0,29016,34.029783,-80.896566
17661,SC020SP00,SC020SP00,Highway Patrol: Fairfield County,Highway Patrol: Fairfield County,4,State Police,,,,,45,SC,2426,Fairfield,45039,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,9,,,,2016,8,0,29180,34.395669,-81.127001
17977,SC0460500,SC0460500,Tega Cay Police Department,Tega Cay,1,City,,,9707,Fort Mill,45,SC,2452,York,45091,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1983,,2016,2013,2000,9501,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,24,3,29708,34.97019,-81.183188
17888,SC039FC00,SC039FC00,Forestry Commission: Pickens County,Forestry Commission: Pickens County,6,Other State Agency,,,,,45,SC,2445,Pickens,45077,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2016,1,0,29221,34.88538,-82.723376
17871,SC0381200,SC0381200,South Carolina State University,South Carolina State University,3,University or College,,530,,,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1991,,2016,2013,1996,0,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,12,10,29117,33.436135,-80.802913
17576,SC0120000,SC0120000,Chester County Sheriff's Office,Chester,2,County,,,,,45,SC,2418,Chester,45023,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,23968,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,49,70,29706,34.689345,-81.161249
17870,SC0381100,SC0381100,Santee Police Department,Santee,1,City,,,9809,Santee,45,SC,2444,Orangeburg,45075,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1977,,2016,2013,2007,940,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,6,0,29142,33.436135,-80.802913
17453,SC0020000,SC0020000,Aiken County Sheriff's Office,Aiken,2,County,,,,,45,SC,2408,Aiken,45003,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,105257,9A,"MSA counties 100,000 or over",L,Y,N,12,12,10,,,,2016,136,110,29801,33.550013,-81.632983
17538,SC008SP00,SC008SP00,Highway Patrol: Berkeley County,Highway Patrol: Berkeley County,4,State Police,,,,,45,SC,2414,Berkeley,45015,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,1992,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,18,0,29461,33.2077,-79.953655
17713,SC024SP00,SC024SP00,Highway Patrol: Greenwood County,Highway Patrol: Greenwood County,4,State Police,,,,,45,SC,2430,Greenwood,45047,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,9,,,,2016,28,2,29648,34.155796,-82.127876
17890,SC039SP00,SC039SP00,Highway Patrol: Pickens County,Highway Patrol: Pickens County,4,State Police,,,,,45,SC,2445,Pickens,45077,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1973,,2016,2013,2003,0,9D,"MSA counties under 10,000",L,Y,N,12,12,10,,,,2016,18,0,29671,34.88538,-82.723376
17608,SC0150200,SC0150200,Edisto Beach Police Department,Edisto Beach,1,City,,,9696,Edisto Island,45,SC,2421,Colleton,45029,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1987,,2016,2013,2003,414,7,"Cities under 2,500",L,N,N,12,12,10,,,,2016,7,0,29438,32.835018,-80.655244
17911,SC0410000,SC0410000,Saluda County Sheriff's Office,Saluda,2,County,,,,,45,SC,2447,Saluda,45081,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1996,15272,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,12,10,,,,2016,21,41,29138,34.005278,-81.727903
17678,SC0220000,SC0220000,Georgetown County Sheriff's Office,Georgetown,2,County,,,,,45,SC,2428,Georgetown,45043,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,49100,8B,"Non-MSA counties from 25,000 thru 99,999",L,N,N,12,12,10,,,,2016,76,88,29442,33.417531,-79.296333
17825,SC034NR00,SC034NR00,Department of Natural Resources: Marion County,Department of Natural Resources: Marion County,6,Other State Agency,,,,,45,SC,2439,Marion,45067,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,3,0,29201,34.08362,-79.354001
17978,SC0460600,SC0460600,Winthrop University,Winthrop University,3,University or College,,900,,,45,SC,2452,York,45091,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1984,,2016,2013,1996,0,7,"Cities under 2,500",L,Y,N,12,12,10,,,,2016,14,6,29733,34.97019,-81.183188
17943,SC0430000,SC0430000,Sumter County Sheriff's Office,Sumter,2,County,,,,,45,SC,2449,Sumter,45085,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,67254,9B,"MSA counties from 25,000 thru 99,999",L,Y,N,12,12,10,,,,2016,109,26,29150,33.916046,-80.382472
17657,SC0202600,SC0202600,State Transport Police: Fairfield County,State Transport Police: Fairfield County,6,Other State Agency,,,,,45,SC,2426,Fairfield,45039,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1998,,2016,2013,2015,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,,,,29016,34.395669,-81.127001
17565,SC010FC00,SC010FC00,Forestry Commission: Charleston County,Forestry Commission: Charleston County,6,Other State Agency,,,,,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2014,2014,0,9D,"MSA counties under 10,000",L,Y,N,12,12,7,,,,2013,1,0,29221,32.800458,-79.94248
17833,SC035FC00,SC035FC00,Forestry Commission: Marlboro County,Forestry Commission: Marlboro County,6,Other State Agency,,,,,45,SC,2440,Marlboro,45069,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2004,,2016,2013,2015,0,8D,"Non-MSA counties under 10,000",L,N,N,12,12,6,,,,2016,1,0,29221,34.601805,-79.677942
23177,SC0103000,SC0103000,South Carolina Division of Public Railways,South Carolina Division of Public Railways,6,Other State Agency,,,,,45,SC,2416,Charleston,45019,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,2012,,2016,2013,2014,0,7,"Cities under 2,500",L,Y,N,12,12,3,,,,2016,1,0,29403,32.800458,-79.94248
17694,SC0230700,SC0230700,Greenville Technical College,Greenville Technical College,3,University or College,,247,,,45,SC,2429,Greenville,45045,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1960,,2016,2013,1991,0,7,"Cities under 2,500",L,Y,N,12,12,9,,,,2016,9,8,29606,34.892645,-82.372077
17494,SC004NR00,SC004NR00,Department of Natural Resources: Anderson County,Department of Natural Resources: Anderson County,6,Other State Agency,,,,,45,SC,2410,Anderson,45007,A,23390,SCUCR0001,South Carolina Law Enforcement Division,SC,1999,,2016,2013,2014,0,9E,MSA State Police,L,Y,N,12,12,7,,,,2016,4,0,29201,34.519549,-82.638086
