victim_id,offender_id,relationship_id,nibrs_victim_offender_id
93850673,96924042,21,28359037
93851330,96925713,16,28359242
94123747,97199638,9,28442315
94123747,97199633,9,28442316
93841618,96915949,1,28356833
93844947,96919310,17,28357212
93845192,96919549,21,28357295
93840661,96914969,1,28356455
93840661,96914967,1,28356456
93842997,96918308,16,28356937
93849300,96923650,17,28358914
93849300,96923649,25,28358915
93849301,96923649,5,28358917
93849301,96923650,25,28358916
93845564,96919927,19,28358426
93849464,96923825,18,28358971
93842760,96918064,1,28356870
93847613,96921946,18,28358719
93847711,96921946,16,28358718
93847606,96921946,16,28358717
93849031,96923371,25,28358834
93849031,96923376,18,28358833
93849025,96923371,18,28358832
93849025,96923376,25,28358830
94122078,97197946,19,28442054
94123942,97199845,12,28442381
93840884,96915202,19,28356568
93840884,96915203,25,28356567
93840883,96915203,19,28356565
93840883,96915202,25,28356566
93847351,96921685,24,28358643
94123737,97199627,3,28442936
93843042,96918348,3,28356945
93849402,96923756,16,28358948
93849402,96923755,1,28358949
93848271,96924232,1,28359453
93842213,96917194,5,28357507
93842213,96917198,5,28357506
93842210,96917194,25,28357503
93842210,96917198,21,28357501
93842211,96917198,25,28357504
93842211,96917194,21,28357505
93850549,96926499,25,28359826
93850549,96925579,3,28359827
93850548,96926499,3,28359824
93850548,96925579,25,28359825
93851682,96926631,15,28359863
93851682,96926626,15,28359867
93851682,96926629,15,28359865
93851849,96926797,3,28359915
93846023,96921017,18,28358079
93848052,96923236,1,28358400
93850242,96926199,24,28359713
93844057,96920063,3,28357769
93844398,96920386,21,28357859
93841901,96916885,16,28356390
93840140,96916095,1,28356141
93842198,96917186,21,28357497
93845861,96920860,15,28358013
93845950,96920940,3,28358059
93840409,96916368,17,28356236
93846499,96922500,3,28358220
93846215,96921397,17,28358126
93846216,96921397,19,28358127
93849910,96924875,18,28359633
93849910,96924865,18,28359635
93849910,96924871,18,28359634
93849906,96924865,18,28359632
93849906,96924871,18,28359631
93849906,96924875,15,28359630
93840964,96915282,3,28356600
94126104,97202079,1,28443746
94121478,97198483,1,28442821
94128392,97204512,16,28444682
94121493,97198505,17,28442829
94122997,97198986,24,28442922
93843306,96918653,21,28357016
94123018,97199002,25,28442930
94123018,97199001,1,28442931
94123019,97199002,1,28442932
94123019,97199001,25,28442933
95709054,98809900,1,28936896
97191925,100325677,1,29390661
97191925,100325678,1,29389827
97196061,100330217,1,29391267
98232434,101372664,16,29692466
98233240,101373480,14,29693528
100724721,103896206,4,30466806
100724721,103896207,5,30466327
101977911,105170888,24,30875319
95709177,98810003,9,28936928
94123467,97200458,15,28443044
94126616,97202471,1,28443855
94125564,97202471,1,28443385
94128615,97205522,1,28444784
94124892,97201776,25,28443665
94124892,97200845,1,28443188
94124892,97201771,19,28443189
94124892,97201769,1,28443668
94124892,97200846,1,28443187
94124892,97200844,1,28443190
94124892,97201775,1,28443666
94124889,97201771,25,28443661
94124889,97200846,1,28443658
94124889,97200844,1,28443663
94124889,97201769,1,28443662
94124889,97200845,1,28443660
94124889,97201776,19,28443183
94124889,97201775,1,28443184
94125291,97203216,1,28443310
94126269,97203216,1,28443783
94126271,97203216,16,28443785
94126278,97202227,15,28443789
94128517,97205426,3,28444740
94128616,97205523,15,28444228
94126919,97203865,17,28444489
94126919,97203866,1,28444488
94125471,97202382,15,28443830
94128546,97205451,25,28444758
94128546,97205452,1,28444757
94128737,97205451,1,28444756
94128737,97205452,25,28444755
94128647,97204755,15,28444791
94128805,97205518,1,28444782
94129217,97206135,13,28444378
94128591,97205504,16,28444221
94128793,97205504,16,28444776
94124452,97201350,16,28443538
94125575,97202484,17,28443394
94126875,97203825,1,28444458
94126875,97203824,25,28444459
94127809,97203824,1,28443931
94127809,97203825,25,28444463
94128480,97205390,3,28444708
94128897,97205611,1,28444263
94125649,97202555,1,28443411
94125081,97201997,21,28443246
94127646,97205374,25,28444701
94127646,97205372,3,28444702
94128460,97205372,25,28444700
94128460,97205374,3,28444699
94125849,97201773,25,28443185
94125849,97201772,1,28443186
94125847,97201772,25,28443659
94125847,97201773,1,28443655
94127274,97203012,17,28444046
94125933,97201874,21,28443692
94126061,97201029,1,28443734
94126061,97201028,1,28443735
94126059,97201028,1,28443733
94126059,97201029,1,28443732
94125816,97201729,3,28443640
94125793,97201713,3,28443628
94125793,97201714,25,28443626
94124843,97201713,25,28443630
94124843,97201714,3,28443629
94128865,97204792,9,28444246
94124106,97200001,21,28443445
94125515,97202432,16,28443376
94127888,97202801,18,28443967
94128153,97205064,1,28444594
94128153,97205062,1,28444595
94124547,97201450,18,28443567
94124547,97201452,18,28443565
94124547,97201451,18,28443566
94124548,97201452,18,28443096
94124548,97201451,18,28443097
94124548,97201450,18,28443098
94127398,97204342,18,28444631
94127398,97205152,23,28444632
94127398,97205153,24,28444629
94127398,97205149,5,28444634
94127398,97205151,20,28444633
94124010,97199904,26,28442409
94128378,97204483,25,28444127
94128378,97204487,1,28444126
94128384,97204483,1,28444129
94128384,97204487,25,28444128
94125939,97200925,16,28443693
94125045,97200990,21,28443226
94125679,97201587,1,28443126
94125679,97201589,25,28443124
94124732,97201587,25,28443123
94124732,97201589,1,28443122
94129825,97204948,25,28444837
94129825,97204945,1,28444839
94129821,97204948,1,28444310
94129821,97204945,25,28444836
94125362,97202295,16,28443336
94128945,97204880,25,28444283
94128945,97204877,1,28444284
94128946,97204880,1,28444285
94128946,97204877,25,28444286
94124999,97200958,16,28443216
94124846,97201721,18,28443166
94124794,97201663,11,28443147
94128318,97205241,17,28444103
94129727,97204834,18,28444816
94125892,97201825,24,28443677
94125892,97200882,24,28443679
94125892,97201822,24,28443680
94125892,97201823,24,28443678
94125054,97200988,12,28443229
94125054,97201953,25,28443230
94125293,97202226,1,28443311
94125383,97202304,25,28443348
94125383,97203335,9,28443349
94126387,97203335,25,28443812
94126387,97202304,9,28443345
94127752,97202665,1,28444439
94127778,97202681,18,28444446
94127778,97202677,18,28444449
94127778,97203802,18,28444448
94127774,97203802,18,28444444
94127774,97202681,18,28444443
94127774,97202677,18,28444445
94126090,97202040,14,28443741
94125120,97202040,14,28443257
94125148,97202089,17,28443268
94127124,97204061,25,28444001
94127124,97204064,5,28444555
94127124,97204062,20,28444556
94128016,97204062,25,28444549
94128016,97204061,22,28444552
94128016,97204064,21,28444547
94128012,97204064,25,28444544
94128012,97204061,17,28444546
94128012,97204062,22,28443999
94128232,97205142,16,28444625
94123390,97200384,1,28443022
94759357,97842825,1,28636803
94759357,97842821,1,28636804
94759351,97842825,1,28636800
94759351,97842821,1,28636143
95711005,98811794,1,28937170
97191947,100325704,21,29390668
94759312,97843824,3,28636791
94759757,97842887,18,28636835
94761867,97845730,10,28637174
98232428,101373187,1,29692464
98232533,101372785,16,29692503
97192782,100325711,25,29389832
97192782,100325712,1,29390674
97192782,100324957,17,29389833
97191960,100324957,1,29390672
97191960,100325712,25,29390670
97191960,100325711,1,29390671
98232938,101373193,17,29692363
98232934,101373193,5,29692362
100721146,103892580,1,30465259
101977542,105170858,3,30875308
101978089,105171854,5,30875606
94763985,97848072,18,28638596
94763847,97846914,18,28638557
94763845,97846914,1,28638553
94763184,97848192,3,28637706
94763184,97848199,18,28637704
94763184,97848194,18,28637705
94762174,97846301,3,28637309
94760628,97844770,21,28637092
94761397,97845949,16,28637470
94761450,97846328,19,28637342
94760087,97844255,5,28636930
94760087,97844253,17,28636932
94760087,97844249,25,28636933
94760082,97844249,5,28636929
94760082,97844255,10,28636926
94760082,97844253,25,28636927
94760697,97844322,5,28636965
94764050,97848145,1,28638610
94763486,97848028,1,28638739
95709388,98811213,25,28936998
95709388,98811214,20,28937441
95709389,98811213,22,28937000
95709389,98811214,25,28936999
94759927,97844108,13,28636873
95710825,98811644,1,28937116
94762674,97846629,24,28637553
94762537,97846629,24,28637554
94764022,97848122,3,28638606
94764270,97848347,1,28638661
95709308,98811135,1,28936959
94763233,97847787,15,28638633
94764173,97847787,1,28638632
94762722,97847293,16,28638481
94762722,97847291,16,28637567
94762724,97847293,25,28637569
94762724,97847291,1,28637571
94762726,97847291,25,28637573
94762726,97847293,1,28637572
94764269,97848348,1,28638660
94759931,97844115,16,28636176
94761827,97844970,16,28637147
94761827,97845694,15,28636386
94761827,97845697,25,28636385
94761172,97845697,15,28636388
94761172,97845694,25,28636390
94761172,97844970,12,28636389
94761175,97845697,16,28637148
94761175,97844970,25,28637149
94761175,97845694,12,28637150
94764460,97848558,21,28638733
95709536,98811365,24,28937041
94760831,97844548,3,28636293
94761897,97845759,3,28637188
94759961,97844145,25,28636892
94759961,97845059,19,28636893
94759957,97845059,25,28636891
94759957,97844145,19,28636889
94760931,97844684,21,28637065
94761435,97845983,9,28637499
94763953,97847041,18,28637668
94759955,97844143,1,28636890
94760326,97845287,3,28637011
94762084,97846214,1,28637245
94762087,97846214,1,28637248
94761355,97846214,3,28637453
94760754,97845251,24,28636271
94760246,97845251,24,28636273
94763038,97847597,24,28637664
94762191,97846319,15,28637338
94762148,97846267,18,28637280
94762148,97846266,18,28637281
94762149,97846266,18,28637283
94762149,97846267,18,28637282
94762150,97846266,18,28637285
94762150,97846267,18,28637284
94762241,97846365,14,28637349
95709557,98811381,24,28937045
95709556,98811381,24,28937044
95709554,98811381,24,28937480
94762261,97846379,16,28637353
94762261,97846040,3,28637355
94760384,97844542,1,28637033
94760985,97844751,3,28636325
94763878,97846949,15,28638576
94760332,97844486,18,28637014
94763436,97847979,24,28637757
94759646,97844238,5,28636235
94759646,97844239,25,28636233
94760068,97844239,17,28636916
94760068,97844238,25,28636918
94760574,97845480,16,28637080
94761582,97847129,1,28637526
94761582,97847134,1,28637525
94763659,97847339,16,28637580
94764350,97848443,21,28638693
94762799,97846777,21,28637592
94763156,97848165,16,28637693
95710246,98812397,1,28937602
95709335,98811167,3,28936970
95709718,98811167,1,28936409
94761218,97845743,1,28636415
94761218,97845746,1,28636414
94761882,97845746,1,28637179
94761882,97845743,1,28637180
94763417,97847959,3,28637753
95709407,98811223,16,28937005
95709407,98811225,14,28937004
95711687,98813264,17,28937722
94762055,97846191,1,28637233
94761459,97846007,3,28637346
97193322,100327247,18,29389971
95709878,98811378,24,28937479
97192025,100325016,3,29390700
94763700,97846771,1,28637590
94763700,97846772,1,28637589
94764338,97848426,17,28637746
94761806,97844952,5,28636370
94763827,97847507,1,28638542
94760256,97844412,1,28636992
94760256,97845253,25,28636990
94760260,97845253,1,28636993
94760260,97844412,25,28636994
94763689,97847362,3,28637588
94762196,97846320,1,28637339
94760532,97845445,16,28636315
94760925,97845427,22,28636311
94763495,97848580,1,28637777
94759538,97843038,1,28636179
94761877,97845018,1,28637177
94761877,97845016,1,28637178
94762498,97847214,25,28637423
94762498,97847216,1,28637422
94762498,97846580,5,28638424
94762494,97847214,1,28637548
94762494,97846580,1,28637421
94762494,97847216,25,28637417
94762486,97846580,1,28637416
94762486,97847216,16,28637414
94762486,97847214,1,28637415
94762097,97846227,18,28637253
94762097,97846225,1,28637254
94762097,97846224,1,28637459
94762097,97846223,1,28637255
94761362,97846224,1,28637251
94761362,97846225,1,28637457
94761362,97846223,1,28637252
94761362,97846227,18,28637249
94762347,97846474,1,28637376
94760255,97845254,1,28636991
94762543,97846634,4,28638454
94762678,97846634,3,28637555
94764369,97847953,1,28637754
94764369,97847954,1,28637752
94763416,97847953,1,28637751
94763416,97847954,16,28637750
94760340,97844496,3,28637018
94762667,97847235,3,28638426
94761622,97847182,1,28637536
94763067,97848063,1,28637672
94763977,97848063,15,28638594
94760146,97844298,1,28636248
94760146,97844305,25,28636951
94760146,97844299,1,28636952
94760143,97844298,19,28636247
94760143,97844299,25,28636949
94760143,97844305,1,28636246
94760679,97844298,25,28636948
94760679,97844305,1,28636947
94760679,97844299,19,28636245
94760276,97844435,3,28637000
97193312,100327235,16,29389968
97192006,100325004,21,29390696
97192006,100325003,25,29390697
97192833,100325004,25,29390699
97192833,100325003,21,29389842
97192041,100325037,3,29390709
98232505,101372758,15,29692487
98232770,101372012,19,29692293
98232836,101373097,16,29691423
98233051,101373305,1,29693434
98233051,101373304,1,29693433
98233050,101372762,14,29693429
98233050,101372757,14,29693426
98233050,101372761,10,29693428
98233050,101373253,15,29693431
98233050,101373250,25,29693430
98233050,101372759,5,29692504
98233050,101372760,10,29692506
98233050,101373258,14,29693432
98233055,101373258,25,29693445
98233055,101373253,14,29693444
98233055,101373250,14,29693443
98233055,101372761,14,29693441
98233055,101372760,14,29692513
98233055,101372759,14,29692512
98233055,101372762,5,29693442
98233055,101372757,5,29693439
98233010,101373258,17,29692393
98233010,101372759,14,29692387
98233010,101372757,25,29692385
98233010,101373253,14,29692392
98233010,101372761,14,29692389
98233010,101373250,14,29692391
98233010,101372760,14,29692388
98233010,101372762,21,29692390
98233032,101373250,11,29692414
98233032,101372759,17,29692410
98233032,101373258,14,29692417
98233032,101373253,17,29692415
98233032,101372762,14,29692412
98233032,101372760,21,29692411
98233032,101372757,14,29692409
98233032,101372761,25,29692501
98232524,101372762,14,29692407
98232524,101372757,14,29692402
98232524,101372759,17,29692404
98232524,101373250,11,29692408
98232524,101372760,25,29692405
98232524,101373258,14,29692497
98232524,101372761,21,29692406
98232524,101373253,17,29692496
98233041,101373258,17,29693425
98233041,101372762,25,29692422
98233041,101372760,14,29692420
98233041,101372757,21,29692418
98233041,101372759,14,29692419
98233041,101373253,14,29693424
98233041,101373250,14,29692423
98233041,101372761,14,29692421
98233017,101373258,14,29692401
98233017,101373250,17,29692494
98233017,101372762,14,29692493
98233017,101373253,17,29692400
98233017,101372760,5,29692398
98233017,101372757,14,29692394
98233017,101372759,25,29692395
98233017,101372761,5,29692492
98232545,101372759,15,29693436
98232545,101373250,15,29692510
98232545,101372760,5,29693437
98232545,101373258,14,29692511
98232545,101372757,14,29693435
98232545,101372761,5,29692508
98232545,101373253,25,29693438
98232545,101372762,14,29692509
101977631,105171735,18,30875570
95710654,98812812,1,28937707
95713441,98815288,1,28938572
95715160,98816315,24,28938841
95712927,98813723,14,28938426
95712243,98814406,6,28937878
95713754,98814898,1,28938002
97193059,100326316,3,29389899
97192981,100325921,16,29389872
95713934,98816115,12,28938054
95713934,98816117,25,28938053
95713936,98816115,25,28938057
95713936,98816117,12,28938056
95713064,98813857,16,28938461
95712141,98814292,1,28937838
95712141,98814293,1,28937837
95712206,98813829,16,28937864
95713297,98815121,3,28938523
95715373,98817194,18,28938920
95715860,98817662,3,28939142
95710823,98811641,16,28937115
95712752,98814088,25,28937803
95712752,98814089,1,28937802
95711948,98814089,25,28937797
95711948,98814088,1,28937799
95711110,98811921,25,28937199
95711110,98811923,1,28937649
95711117,98811923,25,28937200
95711117,98811921,1,28937201
95713334,98814647,15,28937942
95713334,98815165,25,28938531
95712498,98814647,25,28938532
95712498,98815165,15,28937944
95712988,98813791,18,28937851
95715042,98815847,1,28938803
95715042,98815844,21,28938804
95710923,98811731,18,28937140
95713643,98814882,1,28938637
95715816,98817635,3,28939129
95711463,98812848,3,28937295
95713357,98815196,1,28938535
95715029,98815831,19,28938800
95715091,98815887,1,28938820
95711558,98813370,3,28937763
95711645,98813455,3,28937345
95711548,98812931,19,28937759
95713566,98815404,16,28938607
95714995,98815805,1,28938782
95711058,98811872,18,28937185
95711061,98811872,18,28937186
95715127,98815925,21,28938832
95710085,98812223,19,28937114
95710085,98812221,25,28937546
95710814,98812221,19,28937113
95710814,98812223,25,28937545
95712683,98813490,1,28937355
95715148,98815946,1,28938836
95715148,98815947,1,28938835
95714974,98815751,16,28938763
95714980,98815751,16,28938765
95714931,98815751,16,28938751
95714970,98815751,16,28938760
95713946,98815751,16,28938064
95714968,98815751,16,28938065
95713944,98815751,16,28938062
95715754,98816819,1,28939102
95715754,98816818,25,28939103
95715750,98816818,12,28938277
95715750,98816819,5,28938276
95715751,98816819,25,28939099
95715751,98816818,1,28939100
95715779,98817595,3,28939113
95710059,98812193,9,28937531
95711144,98811958,16,28937662
95711200,98812617,1,28937227
95711200,98812016,25,28937675
95711200,98812621,3,28937226
95711203,98812016,1,28937228
95711203,98812621,5,28937230
95711203,98812617,25,28937231
95713209,98814026,1,28938506
95713211,98814026,1,28938507
95714936,98816125,15,28938752
95714936,98815752,21,28938753
95715312,98817107,21,28938148
97197495,100331422,9,29391554
95710358,98812498,3,28937639
95713854,98815653,16,28938717
95714416,98816605,1,28938220
95714179,98816039,19,28938125
95709980,98811481,3,28937074
95710357,98811863,3,28937638
95713385,98815224,3,28938546
95714716,98815517,1,28938657
95714716,98815516,1,28938660
95714716,98815514,1,28938661
95715586,98816650,21,28939054
95714358,98816537,12,28938204
95711947,98813547,18,28937798
95711945,98813547,18,28937796
95710229,98811797,1,28937590
95710233,98811797,1,28937591
95711574,98813393,6,28937327
95712830,98813628,16,28937404
95714886,98816089,3,28938734
95712903,98814249,12,28937418
95712682,98813489,1,28937354
95712542,98815217,16,28938544
95711609,98812972,1,28937338
95715033,98815830,9,28938087
95715033,98815835,9,28938084
95715033,98815833,25,28938085
95714036,98815833,9,28938082
95714036,98815830,9,28938083
95714036,98815835,25,28938081
95715037,98815833,9,28938801
95715037,98815830,25,28938802
95715037,98815835,9,28938088
97192110,100326114,1,29390731
95711260,98812708,1,28937249
95714898,98815710,19,28938742
95714898,98815712,1,28938740
95714898,98815711,25,28938741
95714893,98815711,19,28938736
95714893,98815710,25,28938737
95714893,98815712,3,28938735
95714823,98815647,21,28938710
95715618,98817438,21,28939067
95714595,98816786,14,28939096
95714595,98816783,25,28938271
95715730,98816786,25,28938272
95715730,98816783,14,28939097
97192065,100326072,3,29390715
97192222,100326223,21,29390768
95711261,98813074,1,28937247
95711261,98812702,1,28937250
95711261,98812705,1,28937248
95711261,98812700,1,28937251
95711261,98813069,1,28937252
95711261,98813063,1,28937254
95715138,98815936,3,28938834
95714809,98815632,1,28938701
97197062,100329978,16,29390415
97192346,100326355,16,29390796
97192346,100326354,13,29390802
97192972,100326166,1,29389870
97192934,100326131,1,29389862
97192934,100326130,1,29389863
100883251,104056868,3,30518829
100883247,104056868,9,30518828
98232375,101372597,15,29692445
98233100,101373354,19,29693460
98232772,101372011,15,29692292
100721390,103891943,3,30465346
100883883,104057994,24,30518087
100722013,103892684,1,30465870
100721265,103892684,1,30465302
100721257,103892684,1,30465294
100721263,103892684,1,30465297
100721268,103892684,1,30465307
97199509,100334343,12,29391806
97199509,100334345,25,29392858
97199507,100334343,25,29391805
97199507,100334345,12,29391804
97199102,100332836,3,29391713
101978059,105171830,3,30875385
98233193,101373439,16,29693504
98233677,101373439,16,29693505
97198152,100331557,24,29392563
97197523,100332227,3,29391561
101344641,104523858,1,30662259
97195097,100328271,21,29391028
97195158,100329054,3,29390203
97198414,100331869,1,29392647
97194820,100327725,1,29390102
97194608,100328692,20,29391130
97194614,100328692,21,29391131
97199639,100334461,3,29391842
97199584,100333553,16,29391827
97197094,100330707,17,29391384
97197094,100330708,26,29391383
97197251,100331154,3,29391483
97199475,100333438,3,29391797
97194249,100329064,3,29391048
97196590,100330043,3,29391429
97198540,100332756,3,29392694
97198544,100332756,1,29392695
97200853,100334693,1,29392962
97194969,100328137,3,29390999
97196558,100330020,1,29391385
97194570,100328650,25,29391120
97194570,100328646,14,29391123
97194562,100328650,14,29391117
97194562,100328646,25,29391118
97196370,100330533,10,29391341
97196367,100330533,15,29390394
97194183,100328273,1,29391029
97195922,100329495,1,29391223
97195599,100329495,3,29390315
97196461,100329943,1,29391361
97199771,100333166,3,29392758
97195629,100330119,9,29391250
97195629,100330115,9,29390325
97195629,100330117,9,29390324
97195629,100330122,9,29391248
97195629,100330120,25,29391249
97195963,100330115,9,29391247
97195963,100330120,9,29391243
97195963,100330119,9,29391244
97195963,100330117,9,29391246
97195963,100330122,25,29391242
97196608,100330770,14,29391453
97194967,100328134,25,29390998
97194967,100328136,12,29390997
97194970,100328134,12,29391000
97194970,100328136,25,29390150
97197718,100330895,25,29391484
97197718,100330894,17,29391485
97197713,100330894,25,29392439
97197713,100330895,5,29392438
97196229,100330377,16,29391301
97196223,100330377,3,29391299
97196227,100330377,1,29391300
97196225,100330377,5,29390380
97200044,100334302,17,29392850
97193987,100327806,5,29390979
97194296,100329132,5,29391061
97194300,100329132,5,29391063
97194294,100329132,21,29390230
97195213,100328370,16,29390228
97195841,100328957,1,29391192
97195841,100328954,1,29391193
97195841,100328958,1,29391191
97198177,100332365,1,29391603
97198597,100332818,1,29392713
97200223,100333625,16,29391845
97197686,100330866,1,29392426
97196072,100330220,3,29391271
97196072,100330219,25,29391272
97196066,100330220,25,29391269
97196066,100330219,3,29391270
97197039,100329955,18,29391365
97196472,100329955,18,29390409
98233152,101372898,16,29693482
98232647,101372898,3,29693484
98237570,101377743,1,29694378
97197636,100331566,3,29391577
97198825,100332478,16,29391633
97198501,100332720,24,29392681
97200894,100333878,1,29391921
97200898,100333878,1,29391923
97194944,100327852,16,29390993
97198432,100332620,4,29392666
97198432,100332621,25,29392665
97197627,100332344,13,29391576
97193944,100327019,21,29390967
97193944,100327018,25,29390969
97194845,100327019,25,29390965
97194845,100327018,21,29390966
97199463,100333428,22,29391791
97199366,100334157,3,29391769
97196597,100331048,25,29391390
97196597,100331050,1,29391389
97196600,100331048,1,29391393
97196600,100331050,25,29391392
97193751,100326807,3,29390908
97193757,100326807,14,29390054
97195402,100329310,17,29390271
97195516,100329422,17,29391186
97195248,100328403,15,29390237
97196138,100329661,22,29390357
97196138,100329663,22,29390356
97198998,100332721,15,29391683
97194329,100328414,18,29391066
98241027,101381232,18,29695055
98241023,101381232,18,29695881
98240554,101381232,18,29695882
97193442,100327358,1,29390018
97197036,100329959,3,29391364
97193888,100327681,1,29390954
98232345,101373106,16,29692429
98233224,101372967,16,29693524
98233224,101372966,25,29693523
98233224,101372965,18,29693522
98233704,101372966,16,29692571
98233704,101372967,25,29692572
98233704,101372965,18,29693520
98232595,101372841,21,29692533
98232595,101372845,17,29692534
97199273,100334057,21,29391755
97200048,100334306,5,29392851
98232550,101373320,24,29692515
98233062,101373320,24,29693446
98232551,101373320,24,29692516
98232854,101372551,3,29692425
98233750,101373019,25,29692597
98233750,101373018,16,29692596
98233748,101373018,25,29692592
98233748,101373019,16,29692593
100722104,103891931,1,30465907
100883853,104058155,1,30518069
100883852,104058155,24,30518912
100723827,103894575,3,30466142
100722944,103894399,3,30466551
100721352,103892799,24,30465332
100721358,103892799,3,30465333
101978795,105171895,16,30875623
101978795,105172104,3,30875622
101978796,105172104,4,30875624
101978796,105171895,5,30875421
98243256,101383535,5,29696293
98244836,101385090,17,29697482
98244834,101385090,3,29696642
98244258,101385090,19,29696640
98244873,101385131,17,29697490
98244873,101385129,26,29697489
98241678,101381355,1,29695912
98241056,101381273,16,29695896
98241191,101381417,1,29695935
98241543,101381813,17,29696074
98245848,101385707,3,29696862
98243431,101384397,3,29696345
98243961,101383844,3,29696393
101345863,104524281,18,30662329
98245547,101385789,3,29697739
98233952,101373672,21,29692662
98244206,101384838,1,29696629
100723146,103893738,1,30466616
98241374,101381612,4,29695991
98245226,101386294,6,29697637
98233396,101373614,3,29693572
98233901,101373614,1,29693573
98242898,101383168,18,29696190
98242899,101383168,18,29696191
98243717,101384294,25,29696453
98243717,101383635,3,29696319
98243714,101384294,3,29696452
98243714,101383635,25,29696451
100726538,103897425,15,30467796
100726535,103897425,15,30467794
100726928,103897425,5,30467792
100726534,103897425,5,30467793
100726536,103897425,15,30467795
98244555,101385402,18,29697587
98241626,101381884,1,29696101
98246050,101385917,15,29696922
98246048,101385917,15,29696921
98243580,101384565,9,29696388
98243578,101384565,9,29696387
98243943,101384565,9,29696389
98241397,101382438,3,29696001
98241647,101382709,1,29695255
98241647,101382710,25,29696109
98242137,101382709,25,29695249
98242137,101382710,1,29695251
98243365,101383653,5,29696457
98243366,101383653,5,29696458
98245887,101385733,1,29696874
98246113,101385973,24,29697802
98244902,101385178,24,29697500
98242050,101382598,9,29696071
98242050,101382601,1,29696072
98242050,101382603,1,29696073
98242959,101383230,3,29696210
98246039,101386723,1,29697770
98242272,101383088,16,29696158
98246109,101386804,1,29696951
98246109,101385965,25,29696950
98246756,101385965,1,29696955
98246756,101386804,25,29697807
98246762,101385965,1,29696957
98246762,101386804,1,29697814
98246768,101385965,24,29697819
98246768,101386804,24,29697820
98242927,101382956,3,29696201
98236751,101375922,3,29694022
98241000,101381205,3,29695876
98241731,101382216,25,29695118
98241731,101382218,3,29695119
98241730,101382216,3,29695926
98241730,101382218,25,29695927
98244011,101384642,3,29696553
98245536,101385780,24,29697737
98243417,101383681,19,29696340
98245816,101386472,5,29696850
98244145,101384008,17,29696601
98242904,101383174,9,29695325
98242904,101383175,25,29696192
98242907,101383175,21,29696194
98242907,101383174,9,29696193
98243435,101383699,3,29696346
98244761,101384778,3,29697457
98233566,101374362,3,29693625
98244969,101385022,14,29697509
98244969,101385021,25,29696686
98244970,101385021,14,29697510
98244970,101385022,25,29697511
98245464,101386520,3,29697720
98245464,101386522,25,29697721
98245866,101386522,3,29696865
98245866,101386520,25,29696864
98241693,101381371,21,29695915
98244063,101383941,16,29697432
98245174,101386257,1,29697607
98245174,101386252,25,29697605
98245174,101386254,3,29697606
98245174,101386258,1,29697608
98244604,101386254,5,29697610
98244604,101386257,25,29697611
98244604,101386258,19,29697612
98244604,101386252,1,29697609
98245188,101386258,25,29697624
98245188,101386257,19,29697623
98245188,101386252,3,29697620
98245188,101386254,5,29697622
98244611,101386254,25,29696785
98244611,101386257,17,29697615
98244611,101386252,3,29696784
98244611,101386258,15,29697617
98245202,101385462,21,29697627
98245202,101385463,18,29697629
98243644,101384630,18,29696548
98245901,101385744,14,29696882
98243567,101384552,21,29696382
98243626,101383871,11,29696404
98245439,101385703,17,29697706
98242724,101381986,3,29695267
98244701,101383930,19,29697431
98244061,101383930,16,29696567
98245668,101385518,1,29696809
98245309,101385579,16,29697676
98245406,101385669,26,29697699
98243285,101383569,3,29696302
98245048,101385322,25,29697544
98245048,101385320,15,29697543
98245049,101385322,15,29697546
98245049,101385320,25,29697545
98241184,101381402,3,29695933
98245804,101386460,1,29697696
98241059,101381275,1,29695898
98241059,101381274,1,29695897
98241431,101381675,1,29696009
98246752,101385976,1,29697804
98244699,101383933,16,29697430
101345288,104525136,21,30663208
100723190,103894637,1,30466628
100722928,103894379,1,30466543
100723763,103894514,25,30466588
100723763,103894515,9,30466589
100723084,103894514,9,30466590
100723084,103894515,25,30466591
101979043,105173145,25,30875730
101979043,105172346,17,30875728
101979042,105172346,25,30875723
101979042,105173145,5,30875725
101979040,105173152,3,30876493
92287394,95338955,1,27869036
92287394,95338959,1,27869441
92287394,95338957,1,27869037
90802027,93832274,22,27413524
90802954,93831768,10,27413376
90802584,93833175,21,27413730
92284477,95335574,3,27867720
90801952,93831480,1,27413489
90801952,93831484,1,27413491
90802819,93831604,16,27413542
90802285,93831842,1,27413597
90803062,93831900,3,27413619
92284696,95336215,3,27867792
90802357,93832595,1,27413421
92284666,95336180,25,27868428
92284666,95335679,12,27868429
92284598,95336180,12,27868426
92284598,95335679,25,27868427
92284692,95336212,19,27867789
90802563,93832775,26,27413721
90802368,93832609,9,27413636
90803139,93831969,26,27413641
90803055,93831893,9,27413614
92771823,95824918,3,28013295
90802523,93832742,17,27413709
90802390,93831987,1,27413646
90802402,93832001,3,27413650
92284592,95335672,25,27867422
92284592,95335671,21,27867421
92284657,95335672,21,27868424
92284657,95335671,25,27867423
90802085,93831622,9,27413336
92284704,95335716,21,27867796
90802993,93831825,24,27413593
90802993,93831829,24,27413386
90802993,93831828,16,27413594
90802300,93832521,16,27413603
90802300,93832523,18,27413604
90802300,93832524,16,27413605
90802649,93833239,1,27414488
90802076,93832326,3,27413544
90801945,93832184,21,27413486
90802010,93831547,13,27413514
90803232,93833102,15,27414456
