victim_id,offense_id
79527770,84207216
79527771,84213770
79527772,84202097
79527773,84202097
79527774,84202097
79527775,84202097
79527776,84213771
79527777,84202214
79527778,84212242
79527779,84202098
79527780,84212243
79527781,84212244
79527782,84212244
79527783,84212244
79527784,84213772
79527785,84213773
79527786,84207217
79527787,84206059
79527788,84206059
79527789,84202215
79527790,84202099
79527791,84212245
79527792,84213774
79527793,84207218
79527796,84213775
79527794,84206060
79527795,84206061
79527797,84202216
79527798,84202100
79527799,84206062
79527799,84206063
79527800,84213776
79527801,84207219
79527802,84207220
79527803,84202101
79527804,84207221
79527808,84202217
79527812,84212247
79527813,84202103
79527805,84206064
79527806,84213777
79527807,84206065
79527809,84202102
79527810,84206066
79527811,84212246
79527814,84206067
79527815,84202218
79527816,84200068
79527817,84200069
79527818,84207222
79527819,84206068
79527820,84206069
79527821,84206069
79527823,84202219
79527824,84200070
79527832,84202105
79527833,84206070
79527855,84213781
79527822,84212248
79527825,84202104
79527826,84212249
79527827,84212249
79527828,84212249
79527829,84212249
79527830,84200071
79527831,84202220
79527834,84212250
79527835,84202221
79527836,84206071
79527837,84202106
79527838,84200072
79527839,84212251
79527840,84212251
79527841,84202222
79527842,84207223
79527843,84206072
79527844,84200073
79527845,84200074
79527845,84200075
79527848,84202224
79527849,84212252
79527850,84213779
79527851,84213780
79527846,84202223
79527847,84213778
79527852,84202107
79527853,84202107
79527854,84202225
79527856,84202226
79527856,84202227
79527857,84207224
79527858,84213782
79527859,84202108
79527860,84206073
79527861,84200076
79527862,84206074
79527863,84200077
79527863,84200078
79527864,84202228
79527865,84200079
79527866,84202109
79527866,84202110
79527867,84202109
79527867,84202110
79527868,84206075
79527869,84212253
79527874,84207225
79527870,84202229
79527870,84202230
79527871,84202231
79527872,84213783
79527872,84213784
79527873,84213785
79544799,84226016
79544800,84222618
79544801,84222993
79544802,84222619
79544810,84235002
79544803,84222994
79544803,84222995
79544804,84235000
79544805,84235001
79544806,84222996
79544806,84222997
79544807,84222620
79544807,84222621
79544808,84230924
79544808,84230925
79544809,84213340
79544811,84222999
79544812,84222998
79544813,84222623
79544813,84222624
79544814,84222622
79544815,84213341
79544816,84213342
79544817,84215444
79544818,84226017
79544819,84213343
79544820,84230926
79544821,84214094
79544822,84226018
79544823,84223000
79544824,84222625
79544825,84214095
79544826,84222626
79544827,84215445
79544828,84226019
79544829,84226020
79544830,84215446
79544831,84223001
79544833,84214096
79544833,84214097
79544922,84215456
79544832,84230927
79544834,84230928
79544835,84226021
79544837,84235003
79544836,84235003
79544838,84230929
79544839,84222627
79544840,84235004
79544841,84215447
79544842,84222628
79544843,84230930
79544923,84235014
79544844,84214098
79544846,84226022
79544845,84226022
79544847,84222629
79544848,84235005
79544849,84214099
79544849,84214100
79544850,84222630
79544850,84222631
79544851,84214101
79544852,84235006
79544853,84226023
79544854,84226023
79544858,84226024
79544855,84222632
79544856,84230931
79544857,84222633
79544859,84222634
79544860,84222634
79544861,84230932
79544862,84223002
79544863,84226025
79544863,84226026
79544869,84214103
79544913,84223013
79544864,84214102
79544865,84215448
79544866,84223003
79544867,84226027
79544868,84235007
79544870,84222635
79544871,84230933
79544872,84215449
79544873,84226028
79544875,84222636
79544874,84222636
79544876,84230934
79544878,84223004
79544877,84215450
79544879,84223005
79544880,84223006
79544881,84235008
79544881,84235009
79544882,84235010
79544883,84222637
79544884,84226029
79544886,84230935
79544885,84226030
79544887,84215451
79544888,84214104
79544889,84226031
79544890,84223007
79544891,84214105
79544892,84222638
79544894,84214106
79544893,84214106
79544895,84222639
79544897,84235011
79544896,84235011
79544898,84226032
79544899,84215452
79544899,84215453
79544900,84222640
79544900,84222641
79544901,84223008
79544902,84226033
79544903,84235012
79544904,84223009
79544905,84233131
79544906,84214107
79544907,84214108
79544908,84214108
79544909,84223010
79544910,84223011
79544910,84223012
79544911,84233893
79544911,84233894
79544912,84235013
79544914,84214109
79544915,84230936
79544915,84230937
79544916,84215454
79544917,84214110
79544918,84226034
79544919,84226035
79544920,84215455
79544921,84223014
79544924,84214111
79544925,84214111
79544926,84223015
79544927,84235015
79544928,84223016
79544929,84214112
79544930,84223017
79544931,84235763
79544932,84230938
79544944,84223020
79544933,84233895
79544934,84230939
79544936,84235764
79544935,84235764
79544937,84226036
79544937,84226037
79544938,84233896
79544939,84223018
79544940,84223018
79544941,84223018
79544942,84215457
79544942,84216203
79544943,84223019
79544945,84226038
79544946,84223021
79544947,84223022
79544948,84230940
79544948,84230941
79545836,84233897
79545837,84223023
79545838,84223024
79545839,84233898
79545840,84233899
79545841,84230942
79545842,84226039
79545843,84223025
79545844,84235765
79545845,84226040
79545846,84216204
79545847,84216204
79545848,84230943
79545849,84230944
79545850,84233900
79545851,84233900
79545852,84226041
79545853,84230945
79545853,84230946
79545854,84216205
79545855,84235766
79545856,84226042
79545857,84230281
79545858,84231030
79545859,84214113
79545860,84223026
79545861,84214114
79545861,84214115
79545862,84235767
79545863,84226043
79545864,84230947
79545865,84235768
79545866,84231031
79545867,84230948
79545868,84230948
79545869,84233901
79545870,84214116
79545871,84230949
79545872,84231032
79545873,84231033
79545874,84226044
79545875,84226044
79545876,84235769
79545877,84231034
79545878,84235770
79545879,84214117
79545880,84214118
79545881,84231035
79545882,84214119
79545883,84233902
79545884,84231036
79545885,84214120
79545885,84214121
79545886,84233903
79545887,84214122
79545888,84231037
79545889,84230950
79545890,84231038
79545895,84233906
79545918,84223032
79545939,84223037
79545940,84233918
79545942,84230956
79545966,84214130
79545891,84231039
79545892,84231039
79545893,84233904
79545893,84233905
79545894,84230951
79545896,84223027
79545897,84214123
79545898,84214123
79545899,84233907
79545899,84233908
79545900,84223028
79545901,84235771
79545902,84230952
79545903,84214124
79545904,84226045
79545905,84223029
79545906,84233909
79545907,84226046
79545907,84226047
79545908,84231040
79545909,84233910
79545910,84233910
79545911,84230953
79545912,84226048
79545913,84226048
79545917,84223030
79545917,84223031
79545914,84223030
79545915,84223030
79545916,84223030
79545916,84223031
79545919,84214125
79545920,84233911
79545921,84231041
79545922,84233912
79545923,84223033
79545924,84235772
79545925,84235772
79545926,84235773
79545927,84235774
79545928,84233913
79545928,84233914
79545929,84223034
79545929,84223035
79545930,84223036
79545931,84214126
79545931,84214127
79545932,84233915
79545933,84231042
79545934,84230954
79545935,84233916
79545936,84230955
79545937,84233917
79545938,84235775
79545941,84231043
79545943,84235776
79545944,84214128
79545945,84233919
79545946,84230957
79545947,84214129
79545948,84230958
79545949,84230958
79545950,84231044
79545950,84231045
79545950,84231046
79545951,84233920
79545952,84226049
79545953,84230959
79545954,84226050
79545955,84223038
79545956,84223039
79545957,84226051
79545957,84226052
79545958,84226053
79545959,84223040
79545960,84235777
79545961,84226806
79545962,84235778
79545963,84230960
79545964,84230961
79545965,84223041
79545967,84230962
79545967,84230963
79545968,84235779
79545969,84214131
79545970,84231047
79545971,84233921
79545972,84230964
79545973,84231048
79545974,84223042
79545975,84214132
79545976,84235780
79545977,84223043
79545978,84214133
79545979,84230965
79545980,84223044
79545981,84235781
79545982,84214134
79545983,84226807
79545984,84214135
79545984,84214136
79545985,84231049
79545986,84231050
79545987,84226808
79545988,84230966
79545999,84231054
79546000,84214137
79546899,84226811
79546922,84230971
79548053,84239966
79545989,84233922
79545990,84235782
79545991,84235783
79545992,84223045
79545993,84233923
79545994,84226809
79545995,84231051
79545995,84231052
79545997,84226810
79545996,84226810
79545998,84231053
79546001,84223046
79546002,84230967
79546003,84214138
79546004,84214138
79546005,84214138
79546006,84214138
79546007,84231055
79546008,84223047
79546009,84233924
79546010,84214139
79546900,84226812
79546901,84223048
79546902,84223048
79546903,84233925
79546904,84230968
79546905,84223049
79546906,84223050
79546907,84233926
79546908,84226813
79546909,84233927
79546910,84230969
79546911,84230969
79546912,84235784
79546913,84214140
79546914,84223051
79546915,84230970
79546916,84223052
79546917,84231056
79546918,84235785
79546919,84231057
79546920,84214141
79546921,84233928
79546923,84223053
79546924,84226814
79546925,84235786
79546926,84223054
79546927,84230972
79546928,84231058
79546929,84231058
79546931,84230973
79546930,84230973
79546932,84235787
79546933,84235788
79546934,84226815
79546935,84223798
79546936,84235789
79546937,84223799
79546938,84235790
79546939,84230974
79546987,84230975
79546993,84233938
79546998,84223813
79546999,84226352
79547000,84223814
79547001,84223815
79547002,84223816
79547003,84231068
79547004,84231068
79547005,84230979
79547006,84226824
79547007,84231069
79547008,84236014
79547009,84236014
79547010,84236015
79547013,84231070
79548125,84235820
79549117,84235831
79546940,84233929
79546941,84226816
79546942,84231059
79546943,84231060
79546944,84233930
79546945,84233931
79546945,84233932
79546946,84231061
79546947,84231062
79546948,84214142
79546949,84231063
79546949,84231064
79546950,84223800
79546950,84223801
79546951,84214143
79546952,84214144
79546953,84214145
79546954,84233933
79546955,84214146
79546956,84226817
79546957,84231065
79546958,84226346
79546959,84223802
79546960,84223803
79546961,84226347
79546962,84233934
79546963,84226348
79546964,84223804
79546965,84226818
79546965,84226819
79546966,84233935
79546967,84233936
79546968,84235791
79546971,84223806
79546969,84223807
79546970,84223805
79546972,84223808
79546973,84223809
79546974,84231066
79546975,84226820
79546976,84235792
79546977,84235793
79546978,84235794
79546979,84223810
79546980,84226349
79546981,84226821
79546982,84223811
79546984,84226350
79546983,84226350
79546985,84226822
79546986,84223812
79546988,84230976
79546989,84233937
79546990,84235795
79546991,84235795
79546992,84226823
79546994,84230977
79546995,84226351
79546996,84230978
79546997,84231067
79548035,84233963
79549176,84235848
79549176,84235849
79547011,84235796
79547012,84230980
79547014,84230981
79547015,84236016
79547016,84226825
79547017,84235797
79547018,84233939
79547019,84231071
79547020,84230982
79547021,84226353
79547022,84226354
79547023,84235798
79547024,84230983
79547024,84230984
79547025,84226826
79547026,84231072
79547027,84233940
79547028,84226827
79547029,84226827
79547030,84226828
79547031,84233941
79547032,84230985
79547033,84233942
79547034,84230986
79547034,84230987
79547035,84231073
79547036,84226355
79547037,84226356
79547038,84235799
79547039,84235799
79547040,84233943
79547041,84235800
79547042,84231074
79547043,84236017
79549103,84231116
79547044,84226357
79547045,84226358
79547046,84233944
79547047,84230988
79547048,84231075
79547049,84231075
79547050,84231076
79547051,84233945
79547052,84233946
79547053,84226359
79547054,84226829
79547055,84233947
79547056,84226830
79547056,84226831
79547057,84236018
79547058,84235801
79547059,84236019
79547060,84236019
79547061,84236020
79547062,84230989
79547063,84233948
79547064,84231077
79547065,84236021
79547065,84236022
79547066,84226832
79547067,84230990
79547067,84230991
79547068,84230990
79547068,84230991
79547069,84231078
79547070,84226833
79547964,84233949
79547965,84233950
79547966,84233950
79547967,84233951
79547968,84235802
79547969,84235802
79547970,84233952
79547971,84226834
79547972,84226360
79547972,84226361
79547973,84230992
79547973,84230993
79547974,84231079
79547975,84226835
79547976,84233953
79547977,84236023
79547978,84230994
79547979,84226836
79547980,84226837
79547981,84235803
79547982,84236024
79547983,84235804
79547985,84231081
79547984,84231080
79547987,84231083
79547987,84231084
79547986,84231083
79547989,84231082
79547988,84231083
79547988,84231084
79547990,84236025
79547991,84230995
79547992,84233954
79547993,84233954
79547994,84226838
79547994,84226839
79547995,84226840
79547996,84231085
79547996,84231086
79547997,84230996
79547998,84226841
79547999,84233955
79548000,84230997
79548001,84233956
79548002,84233957
79548003,84231087
79548070,84231010
79548075,84233968
79548124,84236046
79548004,84236026
79548005,84226842
79548006,84231088
79548007,84236027
79548007,84236028
79548008,84233958
79548009,84233959
79548010,84231089
79548011,84226362
79548011,84226364
79548011,84226365
79548012,84226363
79548014,84239961
79548013,84239960
79548016,84239962
79548015,84239962
79548017,84226366
79548018,84231090
79548019,84230998
79548020,84233960
79548021,84233961
79548022,84235805
79548023,84230999
79548024,84239963
79548025,84231000
79548026,84226367
79548027,84226368
79548028,84235806
79548029,84231001
79548030,84233962
79548031,84236029
79548032,84236029
79548033,84231002
79548034,84226369
79548036,84231003
79548038,84233965
79548038,84233966
79548037,84233964
79548039,84235807
79548040,84236030
79548041,84231004
79548042,84226370
79548043,84239964
79548044,84231091
79548045,84231092
79548046,84226371
79548047,84239965
79548048,84231005
79548048,84231006
79548049,84231007
79548050,84231093
79548052,84226374
79548051,84226372
79548051,84226373
79548054,84231094
79548055,84231095
79548056,84231096
79548057,84235808
79548058,84226375
79548059,84226376
79548060,84239967
79548061,84236031
79548062,84233967
79548063,84231097
79548063,84231098
79548064,84226377
79548065,84235809
79548066,84235810
79548067,84231008
79548068,84226378
79548069,84231009
79548071,84226379
79548072,84236032
79548073,84236033
79548074,84231099
79548076,84231100
79548077,84239968
79548078,84231011
79548079,84235811
79548080,84231101
79548081,84239969
79548082,84226380
79548083,84239970
79548084,84231102
79548085,84231102
79548086,84236034
79548087,84236035
79548088,84236036
79548088,84236037
79548089,84236038
79548090,84235812
79548091,84236039
79548092,84235813
79548093,84231012
79548094,84233969
79548095,84231103
79548096,84236040
79548097,84236041
79548098,84226381
79548099,84236042
79548100,84236043
79548101,84239971
79548102,84236044
79548103,84235814
79548104,84235815
79548105,84235816
79548106,84233970
79548106,84233971
79548107,84231104
79548108,84235817
79548109,84231013
79548110,84231013
79548111,84239972
79548112,84226382
79548113,84231105
79548114,84235818
79548115,84231106
79548116,84231106
79548117,84231107
79548118,84226383
79548119,84236045
79548120,84236045
79548121,84233972
79548122,84235819
79548123,84235819
79548126,84236047
79548127,84233973
79548127,84233974
79548128,84226384
79548129,84236048
79548130,84233975
79548131,84236049
79548132,84233976
79548133,84235821
79548134,84236050
79549035,84233977
79548135,84233977
79549036,84233978
79549037,84239973
79549038,84226385
79549039,84235822
79549040,84236051
79549041,84236051
79549042,84236052
79549043,84236053
79549044,84233979
79549045,84239974
79549046,84239975
79549047,84226386
79549048,84236054
79549049,84226387
79549050,84231108
79549051,84239976
79549052,84233980
79549053,84235823
79549054,84239977
79549055,84236055
79549056,84233981
79549057,84239978
79549090,84239982
79549181,84233996
79549181,84233997
79549130,84231022
79549131,84235837
79549132,84235837
79549058,84239979
79549059,84231109
79549060,84226388
79549061,84226388
79549062,84231014
79549063,84226389
79549064,84226389
79549065,84236056
79549066,84236056
79549067,84236057
79549068,84226390
79549068,84226392
79549069,84226391
79549070,84236058
79549071,84226393
79549072,84226394
79549073,84231110
79549074,84233982
79549075,84231111
79549076,84233983
79549077,84233984
79549078,84231112
79549079,84239980
79549079,84239981
79549080,84231113
79549081,84231015
79549082,84231016
79549083,84226395
79549084,84236059
79549086,84236062
79549085,84236060
79549085,84236061
79549087,84231114
79549088,84235824
79549089,84235824
79549091,84226396
79549091,84226397
79549092,84239983
79549093,84231115
79549094,84231115
79549095,84235825
79549096,84235826
79549097,84235827
79549098,84235827
79549099,84236063
79549100,84226398
79549101,84231017
79549102,84233985
79549104,84231018
79549104,84231019
79549105,84235828
79549106,84226399
79549107,84231020
79549108,84233986
79549109,84226400
79549110,84226401
79549111,84231117
79549112,84235829
79549113,84235830
79549114,84226402
79549115,84233987
79549116,84233988
79549118,84235832
79549119,84235833
79549120,84226403
79549121,84239984
79549122,84231118
79549123,84231021
79549124,84235834
79549125,84233989
79549126,84239985
79549127,84235835
79549128,84235836
79549129,84226404
79550214,84231790
79550219,84234772
79550220,84236090
79549156,84239991
79549157,84236067
79549158,84236067
79549159,84231120
79549160,84235842
79549161,84231121
79549162,84235843
79549163,84236068
79549164,84235844
79549165,84231122
79549166,84226408
79549166,84226409
79549167,84226410
79549168,84226411
79549169,84239992
79549170,84235845
79549171,84235846
79549171,84235847
79549172,84231123
79549173,84231123
79549174,84233995
79549175,84236069
79549177,84226412
79549177,84226413
79549178,84235850
79549180,84226416
79549179,84226414
79549179,84226415
79549182,84236070
79549183,84233998
79549184,84235851
79549185,84239993
79549186,84235852
79549187,84235852
79549188,84236071
79549188,84236072
79549189,84240735
79549190,84233999
79549191,84231025
79549192,84226417
79549196,84235853
79550106,84234000
79550107,84234000
79550120,84240740
79550121,84240741
79549133,84239986
79549134,84233990
79549135,84231119
79549136,84233991
79549137,84233992
79549138,84239987
79549139,84239988
79549140,84231023
79549141,84235838
79549142,84235839
79549143,84235840
79549144,84235841
79549145,84231024
79549146,84231024
79550164,84234005
79550173,84236084
79550174,84240744
79549147,84226405
79549147,84226406
79549148,84233993
79549149,84233994
79549150,84226407
79549151,84236064
79549152,84239989
79549153,84239990
79549154,84236065
79549155,84236066
79549193,84226418
79549194,84226419
79549195,84226420
79549197,84235854
79549198,84226421
79549199,84236073
79549200,84226422
79549201,84236074
79549202,84236075
79549203,84231124
79549204,84226423
79549204,84226424
79549205,84226425
79549206,84226425
79549207,84240736
79550104,84235855
79550105,84235855
79550108,84231125
79550109,84231026
79550110,84231026
79550111,84235856
79550112,84226426
79550113,84226427
79550114,84231126
79550115,84240737
79550116,84240738
79550117,84235857
79550118,84231027
79550119,84240739
79550122,84226428
79550123,84234001
79550124,84234001
79550125,84231028
79550126,84231029
79550127,84231773
79550128,84235858
79550129,84236076
79550130,84236077
79550131,84227177
79550132,84227178
79550133,84231774
79550134,84235859
79550135,84236078
79550136,84236079
79550137,84240742
79550138,84235860
79550139,84231127
79550139,84231128
79550140,84234002
79550141,84236080
79550142,84231775
79550143,84231776
79550144,84231776
79550145,84235861
79550146,84231129
79550147,84231777
79550148,84227179
79550149,84235862
79550150,84227180
79550151,84234003
79550152,84235863
79550153,84231130
79550213,84235868
79550154,84231778
79550155,84234004
79550156,84231779
79550157,84231131
79550158,84231132
79550159,84236081
79550160,84231780
79550161,84231781
79550162,84236082
79550163,84240743
79550165,84231782
79550166,84234006
79550167,84236083
79550168,84231783
79550168,84231784
79550169,84227181
79550170,84234007
79550171,84234008
79550172,84234009
79550175,84235864
79550176,84235865
79550177,84234010
79550178,84231133
79550179,84231134
79550180,84236085
79550181,84227182
79550182,84231785
79550183,84234011
79550184,84231786
79550184,84231787
79550185,84227183
79550185,84227184
79550186,84231135
79550187,84231136
79550188,84235866
79550189,84236086
79550190,84227185
79550191,84234012
79550192,84231137
79550195,84234014
79550194,84234013
79550193,84234013
79550196,84236087
79550197,84231138
79550198,84234769
79550199,84235867
79550200,84240745
79550201,84234770
79550202,84240746
79550203,84240747
79550204,84231139
79550205,84227186
79550206,84240748
79550207,84240749
79550207,84240750
79550208,84236088
79550209,84240751
79550210,84231788
79550211,84231789
79550212,84236089
79550215,84227187
79550216,84240752
79550217,84231140
79550218,84234771
79550221,84231141
79550222,84240753
79550223,84240754
79550224,84236091
79550225,84236092
79550226,84235869
79550227,84231142
79550228,84236093
79550229,84235870
79550230,84235871
79550231,84236094
79550232,84227188
79550233,84231143
79550234,84227189
79550235,84236095
79550236,84235872
79550237,84231144
79550238,84227190
79550239,84234773
79550240,84240755
79550241,84227191
79550242,84231791
79550243,84227192
79550244,84234774
79550245,84234775
79550246,84231145
79550247,84234776
79550248,84240756
79550249,84235873
79550253,84231793
79550254,84236096
79550255,84240757
79550256,84231794
79550257,84234778
79550258,84235874
79550259,84231147
79550260,84227193
79550250,84231146
79550251,84234777
79550252,84231792
79550261,84231795
79550262,84231796
79550262,84231797
79550263,84234779
79550264,84231148
79550265,84227194
79550266,84234780
79550267,84227195
79550268,84231149
79550269,84235875
79550270,84227196
79550271,84227197
79550272,84231150
79550273,84235876
79550274,84240758
79550275,84234781
79550276,84236097
79550277,84227198
79550277,84227199
79550278,84235877
79551169,84240759
79551170,84234782
79551171,84231151
79551172,84231151
79551173,84235878
79551174,84240760
79551175,84240760
79551176,84236098
79551177,84227200
79551178,84231798
79551179,84231798
79551180,84231896
79551181,84227201
79551182,84234783
79551183,84227202
79551184,84227203
79551185,84235879
79551186,84231897
79551187,84227204
79551188,84234784
79551189,84227205
79551190,84234785
79551191,84235880
79551192,84240761
79551193,84240762
79551194,84236099
79551194,84236100
79551195,84231799
79551196,84227206
79551197,84231800
79551200,84231801
79551199,84231801
79551198,84231802
79551201,84235881
79551202,84231803
79551203,84231898
79552283,84231827
79551204,84231899
79551205,84231899
79551206,84227207
79551207,84234786
79551208,84227208
79551209,84240763
79551209,84240764
79551210,84240765
79551211,84234787
79551214,84231900
79551224,84231807
79551238,84240770
79555616,84243715
79555465,84234257
79551270,84240773
79551292,84231815
79551308,84236645
79552267,84227238
79552273,84236126
79551212,84234788
79551213,84234789
79551215,84231804
79551216,84236101
79551217,84236102
79551218,84236103
79551219,84240766
79551220,84240767
79551221,84231805
79551222,84235882
79551223,84231806
79551225,84235883
79551226,84240768
79551227,84227209
79551227,84227210
79551228,84227211
79551229,84236104
79551230,84236105
79551230,84236106
79551231,84231901
79551231,84231902
79551232,84231808
79551233,84231903
79551234,84236107
79551235,84227212
79551236,84240769
79551237,84231809
79551239,84235884
79551240,84236108
79551241,84236634
79555619,84238867
79556517,84242230
79551242,84236109
79551242,84236110
79551243,84236635
79551243,84236636
79551244,84227213
79551245,84240771
79551246,84234790
79551249,84231904
79551257,84234793
79551260,84236113
79551319,84231819
79551324,84236647
79551325,84234803
79552311,84234816
79551247,84240772
79551248,84236637
79551250,84236638
79551250,84236639
79551251,84231810
79551252,84231905
79551253,84234791
79551254,84234792
79551255,84236111
79551256,84231906
79551258,84236112
79551259,84231811
79551261,84236114
79551262,84236114
79551263,84236640
79551264,84227214
79551265,84234794
79551266,84234794
79551267,84227215
79551268,84231812
79551269,84231812
79551271,84236115
79551272,84236116
79551273,84231813
79551274,84236641
79551275,84240774
79551276,84240775
79551277,84240776
79551278,84227216
79551279,84231907
79551280,84227217
79551281,84231814
79551282,84231908
79551283,84236642
79551284,84234795
79551285,84227218
79551286,84236643
79551287,84236644
79551288,84236117
79551289,84234796
79551290,84234797
79551291,84231909
79551293,84236118
79551294,84227219
79551295,84236119
79551296,84234798
79551297,84227220
79551297,84227221
79551298,84234799
79551299,84227222
79551300,84227223
79551300,84227224
79551301,84227223
79551301,84227224
79551303,84240778
79551303,84240779
79551302,84240777
79551304,84234800
79551305,84231910
79551306,84240780
79551306,84240781
79551307,84240781
79551310,84231816
79551311,84231816
79551314,84231817
79551317,84236646
79551320,84227225
79551320,84227226
79551321,84227225
79551322,84227225
79551323,84227225
79551326,84240783
79551327,84227228
79551328,84227227
79551329,84227227
79551330,84227227
79551331,84227227
79551332,84227227
79551333,84231820
79551334,84240784
79551335,84227229
79551336,84231912
79551337,84236122
79551338,84236123
79551339,84231913
79551340,84227230
79551341,84240785
79551342,84240785
79551343,84231914
79551344,84236124
79551345,84231915
79552230,84234806
79552229,84234804
79552229,84234805
79552231,84240786
79552232,84240787
79552233,84234807
79552234,84227231
79552236,84227231
79552235,84227231
79552237,84227231
79552238,84227232
79552239,84227233
79552240,84231916
79552241,84240788
79552242,84236125
79552243,84227234
79552244,84231821
79552245,84234808
79552246,84242854
79552247,84240789
79552248,84242855
79552249,84231822
79552250,84242856
79552251,84240790
79552252,84242857
79552253,84231917
79552254,84242858
79552255,84240791
79552256,84240792
79552257,84227235
79552257,84227236
79552258,84242859
79552259,84231823
79552260,84231918
79552261,84242860
79552262,84242861
79552263,84227237
79552264,84231919
79552265,84234809
79552266,84234810
79552270,84227240
79552270,84227241
79552268,84227239
79552269,84227239
79552271,84231920
79552272,84240793
79552274,84242862
79552275,84227242
79552276,84231824
79552277,84231825
79552277,84231826
79552278,84242863
79552279,84227243
79552279,84227244
79552280,84231921
79552281,84242864
79552282,84240794
79552284,84231828
79552285,84227245
79552286,84234811
79552287,84234812
79552288,84242865
79552299,84227249
79553391,84241784
79553408,84241786
79552351,84234824
79552354,84242875
79552384,84240799
79551309,84234801
79551312,84231911
79551313,84236120
79551313,84236121
79551315,84240782
79551316,84234802
79551318,84231818
79553323,84240807
79553325,84236903
79553342,84231942
79553343,84241776
79553377,84240818
79552289,84227246
79552290,84231829
79552291,84231830
79552292,84227247
79552293,84242866
79552294,84242867
79552295,84234813
79552296,84227248
79552297,84242868
79552298,84236127
79552300,84231831
79552301,84242869
79552302,84236128
79552303,84236129
79552307,84236883
79552304,84236882
79552305,84236130
79552306,84236130
79552308,84231832
79552309,84234814
79552309,84234815
79552310,84231922
79552312,84227250
79552313,84240795
79552314,84236884
79552315,84234817
79552316,84234817
79552317,84240796
79552318,84231923
79552319,84231833
79552320,84231924
79552321,84231924
79552322,84234818
79552323,84227251
79552324,84240797
79552325,84242870
79552326,84231925
79552327,84236885
79552328,84234819
79552329,84231926
79552329,84231927
79552330,84236886
79552330,84236887
79552331,84231928
79552332,84242871
79552333,84236888
79552334,84234820
79552334,84234821
79552335,84227252
79552336,84242872
79552337,84236889
79552338,84231929
79552339,84234822
79552340,84231834
79552341,84231930
79552342,84231931
79552343,84231931
79552344,84234823
79552345,84227253
79552347,84231835
79552346,84231835
79552348,84227254
79552349,84240798
79552350,84231932
79552352,84242873
79552352,84242874
79552353,84234825
79552355,84236890
79552356,84227255
79552356,84227256
79552357,84236891
79552358,84236891
79552359,84234826
79552360,84227257
79552361,84227257
79552362,84231933
79552362,84231934
79552363,84231836
79552364,84236892
79552364,84236893
79552366,84243619
79552365,84243619
79552367,84243620
79552367,84243621
79552368,84227258
79552369,84227259
79552370,84231837
79552371,84231837
79552372,84231838
79552372,84231839
79552373,84234827
79552374,84227260
79552374,84227261
79552375,84238794
79552376,84243622
79552377,84234828
79552378,84238795
79552379,84243623
79552380,84243623
79552382,84236895
79552381,84236894
79552383,84238796
79552385,84243624
79552386,84243624
79552387,84234829
