property_id,incident_id,prop_loss_id,stolen_count,recovered_count,ff_line_number
89412624,73081368,7,0,,
89411816,73081368,1,,,
89396925,73081369,6,,,
89396926,73081369,6,,,
89412471,73081370,7,,,
89401047,73081372,7,,,
89395570,73081373,1,,,
89390752,73081374,4,,,
89401048,73081375,4,,,
89416928,73081376,4,,,
89416929,73081377,5,,,
89416930,73081377,7,,,
89390753,73081378,4,,,
89412626,73081379,5,,,
89412627,73081379,7,,,
89412628,73081383,7,,,
89412473,73081384,4,,,
89412629,73081385,4,,,
89412630,73081387,4,,,
89412474,73081388,4,,,
89395571,73081389,7,,,
89412634,73081398,7,,,
89396927,73081390,7,,,
89395572,73081391,5,,0,
89395573,73081391,7,0,,
89412475,73081392,4,,,
89416931,73081393,1,,,
89416932,73081393,7,,,
89416933,73081393,7,,,
89396928,73081394,7,,,
89412631,73081395,4,,,
89390755,73081396,1,,,
89390756,73081396,4,,,
89412632,73081397,7,,,
89412633,73081397,7,,,
89416934,73081399,7,,,
89416935,73081399,7,,,
89412635,73081403,4,,,
89412636,73081404,7,,,
89395574,73081405,6,,,
89395575,73081405,6,,,
89412637,73081408,6,,,
89396929,73081409,1,,,
89396930,73081410,4,,,
89396405,73081412,4,,,
89412476,73081415,4,,,
89416936,73081416,7,,,
89396406,73081418,7,,,
89396407,73081419,7,,,
89416937,73081421,2,,,
89396408,73081422,6,,,
89390757,73081423,7,,,
89390758,73081423,7,,,
89412477,73081424,4,,,
89416938,73081425,7,,,
89390759,73081426,4,,,
89390760,73081427,7,0,,
89401049,73081428,4,,,
89412638,73081429,4,,,
89401050,73081430,6,,,
89412478,73081431,7,,,
89416939,73081432,7,,,
89407047,73081433,7,,,
89412479,73081434,7,,,
89390761,73081435,7,,,
89396931,73081437,2,,,
89401051,73081438,4,,,
89407048,73081439,7,,,
89390762,73081440,7,,,
89390763,73081441,6,,,
89412480,73081443,4,,,
89390764,73081444,7,,,
89401052,73081446,7,,,
89401053,73081446,7,,,
89401054,73081446,7,,,
89390765,73081447,7,,,
89401055,73081448,7,0,,
89396932,73081449,7,,,
89401056,73081451,3,,,
89401057,73081451,7,,,
89401058,73081453,7,,,
89401059,73081453,7,,,
89401060,73081453,7,,,
89390766,73081454,7,,,
89407049,73081455,7,,,
89390767,73081456,7,,,
89396934,73081460,7,,,
89396943,73082251,7,,,
89407054,73082253,7,,,
89396933,73081458,4,,,
89407050,73081459,7,,,
89412639,73081461,7,,,
89412640,73081461,7,,,
89401061,73081462,7,,,
89401062,73081462,7,,,
89396935,73081463,6,,,
89396936,73081463,6,,,
89412641,73081464,6,,,
89412481,73081465,7,,,
89407051,73081466,7,,,
89401063,73081467,4,,,
89396937,73081470,6,,,
89416940,73081471,4,,,
89416941,73081471,7,,,
89390768,73081472,4,,,
89396938,73081473,7,,,
89396939,73081473,7,,,
89407052,73081474,7,,,
89416942,73081475,7,,,
89412642,73081476,4,,,
89412643,73081476,7,,,
89412644,73081476,7,,,
89412645,73081476,7,,,
89401064,73081478,4,,,
89390769,73081480,7,,,
89412646,73081482,7,,,
89412482,73081484,7,,,
89412483,73081485,6,,,
89396940,73081486,6,,,
89396941,73081486,6,,,
89412647,73081487,6,,,
89412648,73081487,6,,,
89412649,73081488,7,,,
89401065,73081489,6,,,
89401066,73081489,6,,,
89390770,73081491,1,,,
89396942,73081493,7,,,
89407053,73081494,4,,,
89401067,73082255,4,,,
89407055,73082257,4,,,
89401068,73082258,4,,,
89390771,73082260,7,,,
89396944,73082261,4,,,
89416943,73082262,4,,,
89407056,73082263,7,,,
89416944,73082264,4,,,
89412650,73082265,7,,,
89412651,73082266,7,,,
89416945,73082267,5,,,
89416946,73082267,7,,,
89416947,73082268,4,,,
89412484,73082270,7,0,,
89416948,73082271,7,,,
89412485,73082272,7,,,
89407057,73082273,7,,,
89407058,73082274,4,,,
89412652,73082275,6,,,
89407059,73082277,6,,,
89407060,73082277,6,,,
89401069,73082279,7,,,
89390772,73082280,7,,,
89407061,73082282,7,,,
89401070,73082285,7,,,
89412653,73082287,7,,,
89401071,73082288,7,,,
89407062,73082289,7,,,
89412486,73082291,7,,,
89416949,73082293,4,,,
89401072,73082294,6,,,
89390773,73082295,7,,,
89390774,73082296,5,,,
89390775,73082296,7,,,
89416950,73082297,4,,,
89407063,73082298,7,,,
89407064,73082298,7,,,
89390778,73082308,7,,,
89401073,73082309,7,0,,
89416953,73082317,4,,,
89407067,73082338,7,,,
89416986,73083305,8,,,
89396945,73082299,6,,,
89412487,73082300,4,,,
89412488,73082301,4,,,
89412654,73082302,7,,,
89396946,73082303,7,0,,
89416951,73082304,4,,,
89390776,73082305,6,,,
89390777,73082305,6,,,
89416952,73082306,4,,,
89412655,73082310,7,,,
89412656,73082310,7,,,
89407065,73082311,6,,,
89401074,73082312,7,,,
89401075,73082312,7,,,
89396947,73082315,7,,,
89401076,73082316,4,,,
89416954,73082318,7,,,
89412657,73082319,4,,,
89396948,73082320,7,,,
89412658,73082322,7,,,
89412659,73082323,4,,,
89396949,73082324,4,,,
89416955,73082325,1,,,
89407066,73082327,4,,,
89401077,73082329,7,,,
89412660,73082332,7,,,
89390779,73082333,7,,,
89412489,73082334,7,,,
89390780,73082335,7,,,
89401078,73082336,7,,,
89401079,73082336,7,,,
89396950,73082337,7,,,
89412661,73082339,4,,,
89416956,73082340,1,,,
89412490,73082341,4,,,
89412662,73082342,7,,,
89407068,73082343,7,,,
89390781,73082344,7,,,
89407069,73082345,7,,,
89413306,73082346,1,,,
89413307,73082347,4,,,
89416957,73082348,2,,,
89412663,73082349,4,,,
89412664,73082351,7,,,
89407070,73082353,6,,,
89407071,73082397,7,,,
89397782,73082402,6,,,
89412673,73083165,7,,,
89412674,73083165,7,,,
89412675,73083165,7,,,
89401912,73083166,4,,,
89412676,73083167,7,,,
89390790,73083169,4,,,
89412677,73083173,7,,,
89412678,73083173,7,,,
89412679,73083174,6,,,
89413333,73084131,7,,,
89413339,73084214,5,,,
89413340,73084214,7,,,
89396951,73082354,7,,,
89416958,73082355,6,,,
89390782,73082356,6,,,
89396952,73082357,7,,,
89396953,73082358,6,,,
89396954,73082358,6,,,
89390783,73082359,7,,,
89390784,73082360,7,,,
89390785,73082362,6,,,
89390786,73082362,6,,,
89412665,73082363,6,,,
89412666,73082363,6,,,
89401080,73082364,4,,,
89401081,73082365,6,,,
89397777,73082367,1,,,
89401082,73082368,7,,,
89416959,73082369,7,,,
89390787,73082370,7,,,
89401083,73082371,7,,,
89397778,73082375,7,,,
89412667,73082377,7,,,
89416960,73082378,5,,,
89397779,73082379,1,,,
89397780,73082380,7,,,
89413308,73082381,7,,,
89412668,73082382,6,,,
89412669,73082383,7,,,
89390788,73082385,7,,,
89416961,73082386,7,,,
89413309,73082387,7,,,
89413310,73082388,2,,,
89413311,73082389,7,,,
89412670,73082390,7,,,
89401084,73082391,5,,,
89412671,73082393,7,,,
89416962,73082395,7,0,,
89412672,73082396,7,,,
89407072,73082398,7,,,
89397781,73082399,7,,,
89416963,73082401,4,,,
89407073,73082403,7,,,
89407074,73082405,7,,,
89390789,73082406,7,,,
89397804,73083289,7,,,
89413353,73085027,3,,,
89413354,73085027,7,,,
89407075,73083176,4,,,
89412680,73083179,7,0,,
89416964,73083180,7,,,
89413312,73083181,7,,,
89397783,73083182,6,,,
89401913,73083185,7,,,
89401914,73083185,7,,,
89413313,73083187,6,,,
89407076,73083188,6,,,
89407077,73083188,6,,,
89397784,73083191,7,,,
89397785,73083191,7,,,
89416965,73083193,7,,,
89397786,73083194,4,,,
89407078,73083195,4,,,
89397787,73083196,7,,,
89407079,73083197,4,,,
89407080,73083197,5,,,
89407081,73083197,7,,,
89390791,73083198,7,,,
89401915,73083199,4,,,
89401916,73083199,5,,,
89413314,73083200,7,,,
89413315,73083200,7,,,
89397788,73083201,7,,,
89412681,73083204,7,,,
89390828,73084199,7,,,
89401917,73083205,7,,,
89401918,73083206,1,,,
89397789,73083207,7,,,
89407082,73083208,4,,,
89390792,73083209,7,,,
89390793,73083210,7,,,
89397790,73083211,7,,,
89397791,73083212,7,,,
89416966,73083214,7,,,
89416967,73083214,7,,,
89397792,73083215,6,,,
89416968,73083216,7,,,
89416969,73083216,7,,,
89416970,73083216,7,,,
89413316,73083218,7,,,
89412682,73083220,6,,,
89407083,73083221,3,,,
89390794,73083223,7,,,
89412683,73083224,4,,,
89412684,73083224,7,,,
89416971,73083225,4,,,
89407084,73083226,4,,,
89407085,73083226,7,,,
89407086,73083226,7,,,
89390795,73083227,7,,,
89397793,73083229,7,,,
89397794,73083230,7,,,
89397795,73083231,7,,,
89413317,73083232,7,,,
89413318,73083232,7,,,
89397796,73083233,7,,,
89416972,73083234,5,,,
89401919,73083235,1,,,
89401920,73083235,4,,,
89407087,73083236,6,,,
89407088,73083236,6,,,
89390796,73083237,7,,,
89416973,73083238,7,,,
89397797,73083239,4,,,
89412685,73083240,7,,,
89407089,73083241,7,,,
89416974,73083242,7,,,
89416975,73083243,7,,,
89413319,73083244,6,,,
89412686,73083245,5,,,
89413320,73083246,7,,,
89390797,73083247,3,,,
89390798,73083247,6,,,
89390799,73083248,4,,,
89390800,73083248,7,,,
89390801,73083248,7,,,
89390802,73083248,7,,,
89390803,73083248,7,,,
89416976,73083252,6,,,
89416977,73083252,6,,,
89416978,73083253,6,,,
89390804,73083254,4,,,
89390805,73083254,7,,,
89407090,73083255,4,,,
89416979,73083256,1,,,
89397798,73083257,7,,,
89407091,73083258,4,,,
89397799,73083259,1,,,
89397800,73083260,4,,,
89407102,73084083,7,,,
89397807,73084088,7,,,
89412687,73083262,7,,,
89416980,73083263,7,,,
89416981,73083263,7,,,
89412688,73083265,6,,,
89412689,73083265,6,,,
89397801,73083266,7,,,
89397802,73083266,7,,,
89390806,73083268,4,,,
89401921,73083269,5,,,
89401922,73083269,7,,,
89401923,73083269,7,,,
89401924,73083269,7,,,
89416982,73083270,6,,,
89416983,73083270,7,,,
89401925,73083272,2,,,
89407092,73083274,7,,,
89416984,73083279,7,,,
89407093,73083280,4,,,
89401926,73083282,7,,,
89413321,73083283,7,,,
89407094,73083284,6,,,
89397803,73083285,7,,,
89412690,73083286,5,,,
89412691,73083286,7,,,
89407095,73083287,5,,,
89407096,73083287,7,,,
89397805,73083291,6,,,
89397806,73083291,7,,,
89413322,73083292,4,,,
89407097,73083294,7,,,
89401927,73083295,1,,,
89416985,73083296,4,,,
89390807,73083297,4,,,
89390808,73083298,5,,,
89390809,73083298,7,,,
89401928,73083299,3,,,
89407098,73083301,7,,,
89407099,73083302,3,,,
89401929,73083304,5,,,
89390810,73083306,7,,,
89390811,73083307,6,,,
89413323,73083309,7,,,
89401930,73083310,7,,,
89401931,73083311,7,,,
89401932,73083311,7,,,
89416987,73083312,7,,,
89390812,73083315,7,,,
89401933,73083316,7,,,
89413324,73083317,6,,,
89413325,73083318,7,,,
89401934,73083320,1,,,
89407100,73083321,5,,,
89407101,73083321,7,,,
89401935,73084084,7,1,,
89412692,73084085,7,,,
89412693,73084086,4,,,
89390813,73084087,4,,,
89390814,73084089,7,,,
89416988,73084090,7,1,,
89407103,73084091,7,,,
89413326,73084092,4,,,
89416989,73084094,6,,,
89401936,73084095,7,,,
89416990,73084096,7,,,
89412694,73084098,1,,,
89412695,73084099,6,,,
89413327,73084101,7,,,
89412696,73084102,4,,,
89413328,73084103,7,,,
89397808,73084105,5,,1,
89397809,73084105,7,1,,
89390815,73084106,1,,,
89412697,73084107,4,,,
89412698,73084108,7,,,
89401937,73084109,7,,,
89412699,73084111,4,,,
89416991,73084112,1,,,
89413329,73084114,7,,,
89413330,73084115,6,,,
89397810,73084116,4,,,
89390816,73084117,7,,,
89413331,73084118,4,,,
89401938,73084121,4,,,
89390817,73084122,4,,,
89413332,73084123,6,,,
89390818,73084124,1,,,
89390819,73084125,1,,,
89397811,73084133,6,,,
89397812,73084133,6,,,
89401939,73084134,7,,,
89412700,73084135,7,,,
89412701,73084135,7,,,
89412702,73084135,7,,,
89412703,73084135,7,,,
89397813,73084136,4,,,
89412704,73084137,7,,,
89397814,73084138,7,,,
89412705,73084140,4,,,
89416992,73084143,7,,,
89413334,73084145,7,,,
89412706,73084147,7,,,
89412707,73084148,7,,,
89397815,73084149,4,,,
89416993,73084150,7,,,
89401940,73084152,7,,,
89390820,73084155,4,,,
89397816,73084157,5,,,
89397817,73084157,7,,,
89413335,73084158,7,,,
89416994,73084159,7,,,
89412708,73084160,7,,,
89416998,73084189,4,,,
89397827,73085031,6,,,
89397828,73085031,6,,,
89407112,73084225,4,,,
89413345,73084226,7,,,
89416995,73084163,7,,,
89390821,73084164,7,,,
89401941,73084165,7,,,
89407104,73084166,7,,,
89401942,73084170,4,,,
89401943,73084170,7,,,
89412709,73084171,4,,,
89390822,73084174,7,,,
89397818,73084175,7,,,
89390823,73084176,7,,,
89397819,73084177,7,,,
89397820,73084178,7,,,
89390824,73084179,6,,,
89416996,73084180,6,,,
89416997,73084180,6,,,
89407105,73084182,7,,,
89407106,73084183,7,,,
89407107,73084183,7,,,
89401944,73084184,4,,,
89412710,73084186,3,,,
89412711,73084186,7,,,
89412712,73084186,7,,,
89390825,73084187,7,,,
89401945,73084190,1,,,
89401946,73084190,4,,,
89416999,73084191,6,,,
89390826,73084192,7,,,
89390827,73084192,7,,,
89413336,73084193,7,,,
89413337,73084194,7,,,
89412713,73084195,4,,,
89401947,73084196,4,,,
89407108,73084197,7,,,
89397821,73084198,4,,,
89407109,73084200,6,,,
89401948,73084202,7,,,
89407110,73084203,6,,,
89401949,73084206,1,,,
89390829,73084207,7,,,
89413338,73084208,4,,,
89397822,73084212,7,,,
89397823,73084213,4,,,
89413341,73084215,4,,,
89413342,73084215,7,,,
89417000,73084217,4,,,
89390830,73084218,7,,,
89407111,73084219,4,,,
89413343,73084220,4,,,
89397824,73084221,4,,,
89413344,73084223,4,,,
89397847,73085928,6,,,
89417842,73085009,4,,,
89412716,73085010,7,,,
89413349,73085012,7,1,,
89412717,73085015,4,,,
89413350,73085016,6,,,
89390832,73085017,7,,,
89401953,73085018,6,,,
89401954,73085018,6,,,
89401955,73085019,5,,,
89401956,73085019,7,,,
89401957,73085020,7,,,
89401958,73085020,7,,,
89401959,73085020,7,,,
89401960,73085020,7,,,
89413351,73085022,7,,,
89413352,73085023,1,,,
89390833,73085024,7,,,
89390834,73085024,7,,,
89401961,73085028,4,,,
89401962,73085028,7,,,
89413355,73085029,7,,,
89401963,73085030,1,,,
89401964,73085030,4,,,
89412718,73085032,7,,,
89412719,73085032,7,,,
89397829,73085033,4,,,
89413356,73085034,7,,,
89417843,73085035,4,,,
89412720,73085037,4,,,
89412721,73085037,7,,,
89412722,73085037,7,,,
89417844,73085038,7,,,
89397830,73085039,7,,,
89407115,73085040,4,,,
89397831,73085056,7,,,
89417848,73085068,7,,,
89417849,73085069,4,,,
89417001,73084227,8,,,
89390831,73084229,7,,,
89397825,73084230,4,,,
89417002,73084233,1,,,
89413346,73084235,4,,,
89413347,73084237,4,,,
89413348,73084238,7,,,
89407113,73084239,7,,,
89407114,73084239,7,,,
89397838,73085110,7,,,
89412733,73085119,4,,,
89417851,73085120,7,,,
89401950,73085001,5,,,
89401951,73085001,7,,,
89397826,73085002,4,,,
89401952,73085004,4,,,
89412714,73085005,7,1,,
89417003,73085006,7,1,,
89417004,73085007,7,,,
89412715,73085008,6,,,
89401965,73085042,7,,,
89401966,73085042,7,,,
89401967,73085043,1,,,
89413357,73085045,7,0,,
89412723,73085047,7,,,
89412724,73085050,7,,,
89390835,73085051,5,,,
89390836,73085051,7,,,
89401968,73085052,6,,,
89401969,73085053,4,,,
89417845,73085054,4,,,
89413358,73085055,4,,,
89413359,73085055,4,,,
89413360,73085055,4,,,
89407116,73085058,4,,,
89413361,73085059,4,,,
89401970,73085061,4,,,
89390837,73085062,4,,,
89417846,73085063,7,,,
89417847,73085064,5,,,
89413362,73085065,4,,,
89407117,73085066,7,,,
89401971,73085070,7,,,
89397836,73085071,7,,,
89397832,73085071,7,,,
89397833,73085071,7,,,
89397834,73085071,7,,,
89397835,73085071,7,,,
89407118,73085072,7,,,
89407119,73085073,4,,,
89407120,73085074,4,,,
89413363,73085075,5,,,
89412725,73085076,7,,,
89412726,73085077,7,,,
89412727,73085077,7,,,
89401972,73085079,7,,,
89401973,73085079,7,,,
89407121,73085080,4,,,
89412728,73085082,4,,,
89412729,73085083,7,,,
89417850,73085084,7,,,
89413364,73085085,7,,,
89390838,73085086,1,,,
89412730,73085088,7,,,
89407122,73085089,6,,,
89407123,73085090,1,,,
89407124,73085093,7,,,
89401974,73085094,7,,,
89413365,73085095,1,,,
89401975,73085096,1,,,
89413366,73085098,7,,,
89413367,73085098,7,,,
89413371,73085157,4,,,
89407125,73085100,7,,,
89397837,73085101,7,,,
89407126,73085102,4,,,
89390839,73085103,7,,,
89390840,73085104,7,,,
89412731,73085105,7,,,
89407127,73085106,7,,,
89407128,73085107,7,,,
89407129,73085107,7,,,
89407130,73085107,7,,,
89407131,73085107,7,,,
89412732,73085108,7,,,
89397839,73085112,7,,,
89407132,73085114,6,,,
89407958,73085114,6,,,
89397840,73085117,7,,,
89397841,73085118,7,,,
89413368,73085121,1,,,
89413369,73085122,7,,,
89397842,73085123,7,,,
89390841,73085124,7,,,
89390842,73085125,7,,,
89412734,73085126,7,,,
89401976,73085127,7,,,
89407959,73085128,7,,,
89397843,73085129,4,,,
89407960,73085130,4,,,
89407961,73085130,7,,,
89401977,73085131,6,,,
89390843,73085132,7,,,
89390844,73085132,7,,,
89413370,73085134,7,,,
89390845,73085138,6,,,
89397844,73085139,7,,,
89390846,73085141,7,,,
89397845,73085145,4,,,
89417852,73085146,7,,,
89390847,73085148,4,,,
89401978,73085149,7,,,
89417853,73085150,4,,,
89417854,73085151,6,,,
89417855,73085151,6,,,
89412735,73085152,5,,1,
89412736,73085152,7,1,,
89417856,73085153,4,,,
89407962,73085154,4,,,
89407963,73085155,5,,1,
89407964,73085155,7,1,,
89417857,73085925,4,,,
89390848,73085926,7,,,
89397846,73085927,7,,,
89417858,73085931,7,,,
89417859,73085932,7,,,
89412737,73085933,1,,,
89412738,73085934,5,,,
89412739,73085934,7,,,
89413372,73085935,7,,,
89390849,73085936,1,,,
89412740,73085937,7,,,
89413373,73085938,1,,,
89413374,73085939,7,,,
89412741,73085940,7,,,
89412742,73085940,7,,,
89401979,73085943,7,,,
89413375,73085945,7,,,
89390850,73085946,7,,,
89401980,73085947,5,,,
89397848,73085948,7,,,
89401981,73085952,7,,,
89397849,73085953,7,,,
89397850,73085954,3,,,
89390851,73085955,7,,,
89397851,73085956,7,,,
89417860,73085957,7,,,
89413376,73085958,7,,,
89412743,73085963,7,0,,
89417861,73085964,5,,,
89417862,73085964,7,,,
89407966,73085965,5,,,
89397853,73085966,7,,,
89413377,73085967,7,,,
89390853,73085968,5,,,
89390854,73085968,7,,,
89401982,73085969,1,,,
89390852,73085959,4,,,
89397852,73085960,4,,,
89407965,73085961,4,,,
89407967,73085971,1,,,
89407968,73085971,7,,,
89397854,73085972,1,,,
89390855,73085973,7,,,
89401983,73085974,7,,,
89397855,73085975,1,,,
89390856,73085977,7,,,
89413378,73085978,7,,,
89401984,73085979,7,,,
89401985,73085980,7,,,
89390857,73085981,7,,,
89413379,73085982,1,,,
