victim_id,injury_id
79551174,5
79551175,5
79551177,5
79551181,5
79551186,4
79551192,5
79551193,5
79551200,5
79551199,4
79551202,4
79551203,5
79551204,4
79551205,4
79551238,4
79555465,5
79551215,5
79551223,5
79551225,5
79551229,4
79556517,5
79551242,5
79551257,5
79551251,4
79551261,5
79551262,5
79551265,5
79551266,5
79551284,5
79551302,4
79552244,4
79552263,4
79552268,4
79552269,5
79552284,4
79551315,4
79552300,4
79552303,4
79552305,5
79552306,5
79552312,5
79552317,4
79552318,5
79552331,5
79552339,4
79552340,5
79552342,4
79552343,4
79552347,5
79552346,5
79552350,5
79552357,5
79552358,5
79552360,4
79552361,5
79552370,4
79552371,5
79552385,5
79552386,5
79552389,5
79553329,4
79553330,4
79553338,5
79553339,5
79553363,4
79553366,4
79553367,4
79553371,5
79553370,5
79553369,4
79553376,5
79553309,5
79553314,5
79553315,5
79553321,5
79553394,4
79553395,5
79553396,5
79553397,5
79553398,5
79553404,5
79553406,5
79553407,5
79553414,5
79553417,5
79553420,5
79553419,5
79553436,5
79553439,4
79553453,5
79553455,4
79553456,5
79553457,5
79553458,5
79553459,4
79553460,5
79554423,4
79554435,4
79553478,5
79554376,5
79554386,5
79554388,5
79554395,4
79554396,4
79554401,5
79554408,5
79554410,5
79554411,4
79554415,5
79554419,4
79554446,4
79554447,5
79554449,4
79554452,4
79554462,5
79554474,4
79554483,5
79554484,4
79554501,4
79554517,4
79554521,5
79554520,4
79554526,5
79554528,4
79554545,4
79554547,5
79554548,5
79554549,4
79555446,5
79555459,5
79555478,4
79555512,5
79555513,4
79555519,5
79555521,5
79555520,5
79555523,4
79555522,5
79555524,4
79555526,5
79555538,4
79555541,4
79555542,4
79555563,4
79555490,4
79555491,4
79555496,4
79555507,5
79555544,4
79555549,4
79555550,5
79555552,5
79555553,5
79555579,5
79555580,5
79555581,4
79555582,5
79555589,4
79555607,5
79555611,5
79556518,5
79556683,4
79556684,4
79556673,5
79556674,5
79556689,4
79528878,5
79528893,5
79528896,5
79528904,5
79528913,5
79528919,5
79528930,4
79528935,5
79528942,4
79528963,5
79529851,4
79529855,4
79529866,4
79529871,5
79529888,5
79529891,4
79529892,4
79532122,5
79536314,5
79536316,5
79536317,5
79536318,5
79532144,5
79536319,5
79536320,5
79536321,5
79533165,5
79533062,4
79533083,4
79533084,4
79533098,5
79533099,4
79536322,5
79533133,4
79533138,5
79533143,4
79533123,4
79536323,5
79533160,6
79533168,5
79533169,5
79533172,4
79533178,4
79533190,4
79533197,4
79533198,5
79533200,4
79536324,5
79536327,5
79536328,4
79536329,5
79534127,5
79534129,5
79534132,5
79534133,5
79534134,4
79534135,4
79536330,4
79534142,5
79534143,5
79534144,5
79534150,4
79534164,5
79534165,5
79534186,4
79534187,4
79534225,5
79534255,5
79534265,8
79534271,5
79536334,5
79536333,5
79534272,4
79535179,5
79535180,5
79535185,4
79535195,4
79536335,5
79536336,5
79535234,5
79536337,5
79535271,5
79535272,5
79535275,4
79535297,5
79535300,4
79535307,5
79535315,4
79535321,4
79535324,5
79535326,4
79535330,4
79536339,5
79536352,4
79536370,4
79536377,4
79536378,5
79536382,5
79536384,4
79536385,4
79536394,4
79536395,4
79536396,5
79536397,4
79536402,4
79536406,4
79536408,4
79536409,4
79536407,4
79536430,5
79536426,4
79536434,4
79536435,4
79536436,6
79537327,4
79537338,5
79537351,5
79537352,5
79537359,5
79537360,5
79537361,5
79537379,4
79537384,4
79537388,5
79537395,3
79537404,5
79537423,4
79537431,4
79537432,4
79537437,4
79537439,5
79537440,4
79537438,5
79537443,5
79537444,5
79537450,4
79537459,5
79537464,4
79537468,1
79537451,5
79537453,4
79537454,5
79537470,4
79537471,4
79537472,4
79537476,4
79537484,5
79529940,5
79529942,5
79529947,5
79529950,4
79529952,5
79529953,4
79529957,5
79529958,4
79529968,5
79529969,5
79532103,8
79529977,4
79529981,5
79529986,5
79529987,4
79529990,4
79529994,5
79529899,5
79529902,4
79529917,5
79529919,5
79529924,4
79529929,4
79529934,4
79529935,4
79529936,4
79530006,5
79530015,4
79530017,4
79530927,2
79530950,4
79530957,4
79530961,4
79530962,5
79530968,4
79531017,4
79531018,5
79531021,5
79531030,4
79531034,4
79531048,4
79530981,4
79530997,4
79530998,5
79531000,4
79531068,5
79532003,4
79532006,4
79532015,4
79532016,4
79532017,4
79532019,4
79532020,5
79532022,4
79532023,4
79532034,4
79532082,4
79532092,5
79532093,5
79532095,5
79532096,5
79532042,4
79532043,4
79532044,4
79532056,4
79532059,4
79532060,5
79532061,4
79532067,5
79532066,5
79532069,4
79537498,2
79538386,4
79538398,5
79538410,5
79538402,5
79538406,5
79538405,5
79538407,5
79538427,5
79538448,5
79538431,4
79538437,4
79538444,4
79538447,4
79538456,4
79538465,4
79538480,5
79538481,4
79538482,4
79539531,5
79538505,4
79538513,5
79538519,4
79538544,4
79538525,4
79538530,4
79538532,5
79540542,5
79539471,4
79539485,4
79539503,5
79539504,5
79539505,5
79539507,4
79539510,4
79539514,4
79539515,5
79539518,4
79539520,5
79539521,4
79539542,5
79540541,5
79539561,4
79539572,4
79539579,5
79539576,5
79539599,5
79539604,5
79539617,4
79539618,5
79539623,4
79540549,4
79540551,4
79540553,5
79540555,4
79540559,4
79540566,4
79540567,5
79540568,4
79540569,4
79540599,4
79540603,5
79540625,4
79540626,4
79540627,4
79540665,4
79540669,5
79540672,5
79540673,5
79540675,5
79540676,5
79540682,5
79540685,4
79540692,5
79540694,5
79540695,4
79540705,4
79541599,5
79541600,5
79540702,5
79541598,5
79541605,4
79541606,5
79541615,5
79541625,4
79541704,4
79541706,4
79541634,5
79541635,5
79541636,4
79542753,5
79541647,4
79541649,5
79541652,4
79541653,5
79541665,4
79541667,4
79541693,4
79541703,5
79541709,5
79541714,5
79541752,5
79541753,5
79541739,4
79541758,4
79541762,4
79542663,4
79542664,5
79542669,5
79542675,5
79542679,4
79542685,4
79542716,4
79542719,5
79542720,5
79542722,4
79542732,4
79542733,5
79542742,5
79542787,4
79542781,5
79542786,4
79542790,5
79542798,5
79542799,4
79542811,5
79542802,5
79542803,5
79542804,4
79542812,5
79556694,5
79557600,5
79557602,1
79557611,4
79557619,5
79557626,4
79557670,4
79557673,5
79557676,4
79557677,4
79557663,5
79557664,4
79557668,4
79557683,5
79557684,5
79557685,4
79557696,4
79557702,4
79557708,4
79557714,3
79557716,4
79557717,4
79557720,4
79557719,4
79557731,5
79557739,5
79557740,3
79557741,4
79557755,4
79557761,4
79557762,4
79557768,4
79557770,6
79558668,5
79557774,5
79558676,4
79558677,4
79558680,4
79558681,5
79558682,5
79558684,2
79558688,5
79558689,5
79558691,4
79558704,4
79558711,4
79558745,4
79558748,5
79558749,5
79558750,5
79558721,4
79558724,4
79558726,4
79558727,5
79558758,5
79558759,5
79558763,5
79558764,5
79558766,4
79558767,4
79558770,4
79558771,4
79558774,4
79558776,4
79558779,3
79558782,5
79558783,4
79558789,4
79558792,5
79558801,4
79558804,5
79558806,4
79558815,5
79558822,5
79558831,4
79558833,4
79558834,4
79559735,5
79559736,4
79559753,4
79559754,4
79559770,4
79559780,5
79559795,5
79559796,5
79559817,4
79559819,2
79559825,5
79559826,4
79559834,4
79559838,4
79559839,5
79559843,4
79559848,4
79559845,4
79559847,4
79559846,5
79559849,4
79559850,5
79559853,4
79559861,4
79559868,4
79559869,5
79559870,4
79559876,5
79559879,4
79559880,4
79559881,4
79542817,5
79542819,5
79542820,5
79542821,4
79542830,5
79542832,5
79542833,5
79542834,5
79542835,5
79543722,4
79543724,5
79543743,5
79543749,4
79543755,5
79543757,4
79543758,5
79543759,4
79543760,4
79543761,5
79543773,2
79543777,4
79543780,4
79543782,4
79543789,4
79543795,5
79543822,4
79543830,5
79543829,4
79543799,4
79543800,4
79543815,4
79543818,4
79543831,5
79543835,4
79543845,5
79543847,4
79543853,4
79543864,5
79543869,5
79543872,5
79543876,4
79543875,4
79543884,4
79543889,4
79543893,4
79544783,4
79544784,4
79544791,4
79544792,5
79528793,5
79528794,5
79528795,5
79528796,5
79528801,4
79528814,4
79528827,5
79528837,4
79528838,5
79528839,4
79528841,4
79528870,4
