arrestee_id,incident_id,arrestee_seq_num,arrest_num,arrest_date,arrest_type_id,multiple_indicator,offense_type_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_code,under_18_disposition_code,clearance_ind,ff_line_number,age_range_low_num,age_range_high_num
20768328,73088785,1,A00000136558,2014-08-09 00:00:00,2,N,23,5,29,F,1,2,N,,,,,
20768327,73088784,2,A00000138587,2014-10-22 00:00:00,2,N,23,5,20,M,1,2,R,,,,,
20768326,73088784,1,A00000138586,2014-10-22 00:00:00,2,N,23,5,16,M,1,2,R,R,,,,
20768325,73088781,1,A00000136771,2014-07-19 00:00:00,2,N,23,5,55,F,1,2,R,,,,,
20768324,73088779,1,A00000138593,2014-10-22 00:00:00,2,C,23,5,29,F,1,2,N,,,,,
20768320,73088774,2,A00000136459,2014-08-04 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
20768319,73088774,1,A00000136458,2014-08-04 00:00:00,2,N,23,5,19,F,1,2,R,,,,,
20768318,73088773,2,A00000136435,2014-08-03 00:00:00,2,N,23,5,50,F,1,2,N,,,,,
20768317,73088773,1,A00000136436,2014-08-03 00:00:00,2,N,23,5,48,F,1,2,N,,,,,
20768316,73088772,1,A00000136433,2014-08-03 00:00:00,2,N,23,5,28,F,1,2,N,,,,,
20768315,73088771,1,A00000136799,2014-08-01 00:00:00,2,N,23,5,33,M,1,2,R,,,,,
20768307,73088762,1,A00000136704,2014-07-28 00:00:00,2,N,23,5,42,F,1,2,R,,,,,
20768306,73088761,3,A00000136393,2014-07-28 00:00:00,2,N,23,5,13,M,1,2,R,R,,,,
20768305,73088761,2,A00000136338,2014-07-28 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
20768304,73088761,1,A00000136339,2014-07-28 00:00:00,2,N,23,5,17,M,1,2,R,R,,,,
20768302,73088758,2,A00000136292,2014-07-25 00:00:00,2,N,23,5,74,F,1,2,N,,,,,
20768301,73088758,1,A00000136290,2014-07-25 00:00:00,2,N,23,5,49,F,1,2,N,,,,,
20768300,73088756,1,A00000136264,2014-07-24 00:00:00,2,N,23,5,32,M,1,2,N,,,,,
20768293,73088742,2,A00000136162,2014-07-17 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
20768292,73088742,1,A00000136161,2014-07-17 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
20768287,73088729,1,A00000136323,2014-07-28 00:00:00,2,N,23,5,30,F,1,2,R,,,,,
20768286,73088727,1,A00000136081,2014-07-13 00:00:00,2,N,23,5,57,F,1,2,N,,,,,
20769392,73090525,1,A00000139340,2014-11-22 00:00:00,2,N,23,5,23,F,1,2,R,,,,,
20769390,73089765,2,A00000139456,2014-11-27 00:00:00,2,N,23,5,37,F,1,2,R,,,,,
20769389,73089765,1,A00000139455,2014-11-27 00:00:00,2,N,23,5,32,F,1,2,R,,,,,
20769385,73089762,3,A00000139318,2014-11-20 00:00:00,2,N,23,5,20,F,1,2,R,,,,,
20769384,73089762,2,A00000139294,2014-11-20 00:00:00,2,C,23,5,19,F,1,2,R,,,,,
20769383,73089762,1,A00000139317,2014-11-20 00:00:00,2,N,23,5,18,M,1,2,R,,,,,
20762941,73076892,3,A00000141216,2015-02-12 00:00:00,2,N,23,5,29,M,1,2,N,,,,,
20762940,73076892,2,A00000141206,2015-02-12 00:00:00,2,N,23,5,34,M,1,2,N,,,,,
20762939,73076892,1,A00000141205,2015-02-12 00:00:00,2,N,23,5,28,M,1,2,N,,,,,
20762930,73076877,3,A00000140410,2015-01-08 00:00:00,2,N,23,5,21,M,1,2,N,,,,,
20762929,73076877,2,A00000140408,2015-01-08 00:00:00,2,N,23,5,21,F,1,2,N,,,,,
20762928,73076877,1,A00000140406,2015-01-08 00:00:00,2,N,23,5,21,M,1,2,N,,,,,
20762922,73076866,1,A00000140791,2015-02-25 00:00:00,2,N,23,5,23,M,1,2,N,,,,,
20761879,73075904,1,A00000135424,2014-05-22 00:00:00,2,N,23,5,35,F,1,2,N,,,,,
20761871,73075891,2,A00000135477,2014-05-07 00:00:00,2,N,23,5,30,M,1,2,N,,,,,
20761870,73075891,1,A00000135221,2014-05-07 00:00:00,2,N,23,5,31,M,1,2,N,,,,,
20761869,73075888,1,A00000135111,2014-05-01 00:00:00,2,N,23,5,31,M,1,2,N,,,,,
20762899,73076817,1,A00000142415,2015-04-09 00:00:00,2,N,23,5,23,M,1,2,N,,,,,
20762896,73076813,2,A00000139005,2014-11-06 00:00:00,2,N,23,5,25,F,1,2,N,,,,,
20762895,73076813,1,A00000139003,2014-11-06 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
20762886,73076801,1,A00000138644,2014-10-24 00:00:00,2,N,23,5,27,M,1,2,N,,,,,
20762880,73076792,1,A00000138757,2014-10-16 00:00:00,2,N,23,5,27,F,1,2,N,,,,,
20762858,73075995,1,A00000137256,2014-09-03 00:00:00,2,N,23,5,25,F,1,2,N,,,,,
20762855,73075991,1,A00000137012,2014-08-24 00:00:00,2,N,23,5,31,F,1,2,N,,,,,
20762850,73075985,1,A00000136863,2014-08-14 00:00:00,2,N,23,5,38,M,1,2,N,,,,,
20762847,73075979,1,A00000142387,2014-07-18 00:00:00,2,N,23,5,30,F,1,2,R,,,,,
20762843,73075969,1,A00000136449,2014-08-03 00:00:00,2,N,23,5,52,M,1,2,R,,,,,
20761852,73075100,1,A00000135557,2014-03-07 00:00:00,2,N,23,5,28,F,1,2,N,,,,,
20761851,73075098,1,A00000134806,2014-04-06 00:00:00,2,N,23,5,50,M,1,2,N,,,,,
20761845,73075093,1,A00000134726,2014-04-09 00:00:00,2,N,23,5,22,F,1,2,N,,,,,
20761843,73075091,2,A00000134712,2014-04-05 00:00:00,2,N,23,5,22,F,1,2,N,,,,,
20761837,73075083,1,A00000134637,2014-04-02 00:00:00,2,N,23,5,18,M,1,2,N,,,,,
20761836,73075083,2,A00000134638,2014-03-27 00:00:00,2,N,23,5,51,F,1,2,N,,,,,
20761835,73075079,1,A00000134520,2014-03-26 00:00:00,2,N,23,5,34,F,1,2,N,,,,,
20761834,73075078,1,A00000134518,2014-03-09 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
20761828,73075071,1,A00000134380,2014-03-15 00:00:00,2,N,23,5,19,F,1,2,N,,,,,
20761820,73075050,1,A00000139164,2014-11-14 00:00:00,2,N,23,5,31,M,1,2,N,,,,,
20761819,73075050,2,A00000139165,2014-01-08 00:00:00,2,N,23,5,36,M,1,2,N,,,,,
20761818,73075049,2,A00000139236,2014-11-17 00:00:00,2,N,23,5,36,M,1,2,R,,,,,
20761817,73075049,1,A00000139235,2014-11-17 00:00:00,2,N,23,5,31,M,1,2,R,,,,,
20761813,73075023,1,A00000134499,2014-01-12 00:00:00,2,N,23,5,38,F,1,2,N,,,,,
20761807,73075008,2,A00000140236,2014-12-30 00:00:00,2,N,23,5,18,M,1,2,N,,,,,
20761806,73075008,1,A00000140235,2014-12-29 00:00:00,2,N,23,5,38,F,1,2,R,,,,,
20761800,73074986,1,A00000139359,2014-11-22 00:00:00,2,N,23,5,40,F,1,2,R,,,,,
20760713,73072268,2,A00000139101,2014-09-29 00:00:00,2,N,23,5,33,F,1,2,N,,,,,
20760684,73072202,1,A00000136825,2014-08-18 00:00:00,2,N,23,5,40,F,1,2,N,,,,,
20760678,73071408,1,A00000137631,2014-09-17 00:00:00,2,N,23,5,51,M,1,2,N,,,,,
20760674,73071395,1,A00000136463,2014-08-04 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
20762830,73075951,1,A00000136257,2014-07-20 00:00:00,2,N,23,5,24,F,1,2,N,,,,,
20762818,73075942,1,A00000136103,2014-07-14 00:00:00,2,N,23,5,57,F,1,2,R,,,,,
20762804,73075917,1,A00000135620,2014-06-11 00:00:00,2,N,23,5,22,F,1,2,N,,,,,
20762803,73075917,3,A00000135623,2014-01-17 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
20762802,73075917,2,A00000135621,2014-01-17 00:00:00,2,N,23,5,25,M,1,2,N,,,,,
20762799,73075914,1,A00000135554,2014-06-06 00:00:00,2,N,23,5,16,M,1,2,N,H,,,,
20761778,73074135,1,A00000136175,2014-07-19 00:00:00,2,N,23,5,20,M,1,2,N,,,,,
20761777,73074131,1,A00000136606,2014-07-11 00:00:00,2,N,23,5,26,M,1,2,R,,,,,
20761744,73074037,1,A00000133922,2014-01-30 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
20760671,73071386,1,A00000136153,2014-07-17 00:00:00,2,N,23,5,33,F,1,2,N,,,,,
20760658,73071368,1,A00000136344,2014-07-28 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
20760620,73071269,1,A00000136031,2014-07-08 00:00:00,2,N,23,5,21,F,1,2,N,,,,,
20760608,73070472,1,A00000135220,2014-03-24 00:00:00,2,N,23,5,31,M,1,2,N,,,,,
20764047,73080592,1,A00000136582,2014-07-30 00:00:00,2,N,23,5,18,F,1,2,R,,,,,
20764042,73080586,1,A00000136391,2014-07-25 00:00:00,2,N,23,5,26,F,1,2,R,,,,,
20764040,73080584,1,A00000136249,2014-06-26 00:00:00,2,N,23,5,25,M,1,2,R,,,,,
20764025,73080540,1,A00000133663,2014-01-16 00:00:00,2,N,23,5,31,F,1,2,N,,,,,
20762978,73079550,1,A00000135035,2014-04-10 00:00:00,2,N,23,5,17,M,1,2,R,H,,,,
20768460,73089754,1,A00000139043,2014-11-08 00:00:00,2,N,23,5,31,M,1,2,R,,,,,
20768455,73089745,1,A00000139093,2014-11-11 00:00:00,2,N,23,5,42,F,1,2,R,,,,,
20768453,73089741,2,A00000138894,2014-11-02 00:00:00,2,N,23,5,14,M,1,2,R,R,,,,
20768447,73089731,1,A00000139190,2015-01-28 00:00:00,2,N,23,5,25,F,1,2,N,,,,,
20768444,73089723,1,A00000139530,2014-12-01 00:00:00,2,N,23,5,30,M,1,2,R,,,,,
20768443,73089721,2,A00000138838,2014-10-31 00:00:00,2,N,23,5,35,M,1,2,N,,,,,
20768439,73089717,1,A00000138564,2014-10-20 00:00:00,2,N,23,5,28,F,1,2,N,,,,,
20768438,73089715,2,A00000138753,2014-10-20 00:00:00,2,N,23,5,22,M,1,2,N,,,,,
20768437,73089715,1,A00000138752,2014-10-20 00:00:00,2,N,23,5,45,M,1,2,N,,,,,
20768432,73089704,2,A00000138502,2014-10-17 00:00:00,2,N,23,5,14,F,1,2,R,R,,,,
20768431,73089704,1,A00000138501,2014-10-17 00:00:00,2,N,23,5,14,F,1,2,R,R,,,,
20768414,73089680,2,A00000138095,2014-10-03 00:00:00,2,N,23,5,39,F,1,2,R,,,,,
20769523,73091507,1,A-2240,2014-05-17 00:00:00,2,C,23,5,44,F,1,2,R,,,,,
20769499,73091479,1,A00000139865,2014-12-10 00:00:00,2,N,23,5,36,M,1,2,N,,,,,
20769497,73091477,1,A00000139607,2014-12-03 00:00:00,2,N,23,5,21,M,1,2,N,,,,,
20769496,73091472,1,A00000139193,2014-11-13 00:00:00,2,N,23,5,36,M,1,2,N,,,,,
20769490,73091448,1,A00000136358,2014-07-25 00:00:00,2,N,23,5,46,M,1,2,R,,,,,
20769476,73090650,1,A00000134405,2014-03-19 00:00:00,2,N,23,5,18,M,1,2,R,,,,,
20769471,73090644,1,A00000133886,2014-02-06 00:00:00,2,N,23,5,19,M,1,2,N,,,,,
20768411,73089671,1,A00000138044,2014-10-01 00:00:00,2,N,23,5,16,F,1,2,R,R,,,,
20768405,73089659,1,A00000137898,2014-09-26 00:00:00,2,N,23,5,30,F,1,2,R,,,,,
20768403,73089656,2,A00000137844,2014-09-24 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
20768402,73089656,1,A00000137843,2014-09-24 00:00:00,2,N,23,5,17,F,1,2,R,R,,,,
20768399,73089650,1,A00000141265,2015-02-14 00:00:00,2,C,23,5,42,F,1,2,R,,,,,
20768397,73089646,1,A00000137654,2014-09-17 00:00:00,2,N,23,5,24,M,1,2,R,,,,,
20768392,73089639,2,A00000138188,2014-09-15 00:00:00,2,N,23,5,22,M,1,2,R,,,,,
20768391,73089639,1,A00000138187,2014-09-15 00:00:00,2,N,23,5,28,F,1,2,N,,,,,
20768388,73089637,1,A00000137585,2014-09-15 00:00:00,2,N,23,5,19,M,1,2,R,,,,,
20768386,73089631,1,A00000139453,2014-11-27 00:00:00,2,N,23,5,43,M,1,2,R,,,,,
20768382,73089626,1,A00000137879,2014-09-25 00:00:00,2,N,23,5,30,M,1,2,R,,,,,
20768377,73089622,1,A00000137688,2014-09-08 00:00:00,2,N,23,5,48,F,1,2,N,,,,,
20768374,73089618,1,A00000137413,2014-09-09 00:00:00,2,N,23,5,23,M,1,2,R,,,,,
20768371,73088851,1,A00000137276,2014-09-04 00:00:00,2,N,23,5,23,F,1,2,N,,,,,
20768369,73088848,2,A00000138718,2014-10-27 00:00:00,2,N,23,5,27,M,1,2,R,,,,,
20768368,73088848,1,A00000138717,2014-10-27 00:00:00,2,N,23,5,27,M,1,2,R,,,,,
20768364,73088844,1,A00000137133,2014-08-29 00:00:00,2,N,23,5,29,M,1,2,R,,,,,
20768353,73088829,1,A00000137027,2014-08-25 00:00:00,2,N,23,5,27,M,1,2,R,,,,,
20769436,73090587,2,A00000140278,2014-12-20 00:00:00,2,N,23,5,29,M,2,1,R,,,,,
20770583,73094208,1,A00000139079,2014-11-10 00:00:00,1,N,16,5,59,F,2,2,N,,,,,
20769557,73091571,1,A00000133861,2014-02-04 00:00:00,1,N,16,5,44,M,2,2,R,,,,,
20769555,73091569,1,A00000133844,2014-02-02 00:00:00,1,N,16,5,21,F,2,2,N,,,,,
20769553,73091564,1,A00000133720,2014-01-25 00:00:00,1,N,16,5,30,M,2,2,R,,,,,
20769545,73091535,1,A00000133417,2014-01-03 00:00:00,1,N,16,5,41,F,2,2,R,,,,,
20770580,73094196,1,A00000138715,2014-10-25 00:00:00,1,N,16,5,45,M,2,2,R,,,,,
20770579,73094194,1,A00000138705,2014-10-24 00:00:00,1,N,16,5,25,F,2,2,R,,,,,
20770572,73093399,1,A00000138283,2014-10-08 00:00:00,1,N,16,5,39,M,2,2,R,,,,,
20770566,73093382,1,A00000137860,2014-09-25 00:00:00,1,N,16,5,43,M,2,2,R,,,,,
20770531,73093272,1,A00000135684,2014-06-14 00:00:00,1,N,16,5,18,M,2,2,R,,,,,
20770522,73092484,1,A00000135397,2014-05-25 00:00:00,1,N,16,5,53,M,2,2,R,,,,,
20770520,73092481,1,A00000135365,2014-05-23 00:00:00,1,N,16,5,20,M,2,2,R,,,,,
20770514,73092456,1,A00000135126,2014-05-06 00:00:00,1,N,16,5,30,M,2,2,R,,,,,
20770510,73092435,1,A00000134973,2014-04-25 00:00:00,1,N,16,5,21,M,2,2,R,,,,,
20770509,73092430,1,A00000134900,2014-04-21 00:00:00,1,N,16,5,19,M,2,2,R,,,,,
20770507,73092418,1,A00000134764,2014-04-12 00:00:00,1,N,16,5,41,M,2,2,R,,,,,
20770506,73092414,1,A00000134720,2014-04-09 00:00:00,1,N,16,5,27,M,2,2,R,,,,,
20770505,73092403,1,A00000134652,2014-04-02 00:00:00,1,N,16,5,21,M,2,2,R,,,,,
20770595,73094254,1,A00000140164,2014-12-26 00:00:00,1,N,51,5,34,M,2,2,R,,,,,
20770588,73094230,1,A00000139543,2014-12-01 00:00:00,1,N,51,5,24,M,2,2,R,,,,,
20769544,73091534,1,A00000133403,2014-01-02 00:00:00,1,N,51,5,74,M,2,2,R,,,,,
20770527,73092492,1,A00000135441,2014-05-30 00:00:00,1,N,51,5,35,F,2,2,R,,,,,
20770486,73092362,1,A00000134140,2014-02-28 00:00:00,1,N,51,5,26,F,2,2,R,,,,,
20769408,73090544,1,A00000139501,2014-11-30 00:00:00,1,N,51,5,19,M,2,2,N,,,,,
20769540,73091526,1,P9673445-5,2014-09-28 00:00:00,2,C,51,5,29,M,1,2,R,,,,,
20769534,73091521,1,A-2221,2014-01-31 00:00:00,2,C,51,5,21,M,1,2,R,,,,,
20769529,73091512,1,P9673442-2,2014-09-15 00:00:00,2,C,51,5,24,M,1,2,R,,,,,
20768451,73089740,1,A00000138875,2014-10-31 00:00:00,2,N,51,5,37,M,1,2,R,,,,,
20768415,73089681,1,A00000138101,2014-10-06 00:00:00,2,N,51,5,36,M,1,2,R,,,,,
20769528,73091511,1,P8515959-4,2014-09-09 00:00:00,2,C,51,5,37,M,1,2,R,,,,,
20769498,73091478,1,A00000139682,2014-12-07 00:00:00,2,N,51,5,39,F,1,2,R,,,,,
20768400,73089652,1,A00000138215,2014-09-19 00:00:00,2,N,51,5,20,M,1,2,R,,,,,
20769461,73090629,1,A00000136910,2014-08-21 00:00:00,2,N,51,5,35,M,1,2,R,,,,,
20769460,73090626,1,A00000134080,2014-02-22 00:00:00,2,N,51,5,29,M,1,2,R,,,,,
20769452,73090604,1,A00000140473,2015-01-11 00:00:00,2,N,51,5,31,F,1,2,N,,,,,
20769405,73090542,1,A00000139465,2014-11-28 00:00:00,2,N,51,5,23,F,1,2,R,,,,,
20768346,73088820,2,A00000137297,2014-09-05 00:00:00,2,N,51,5,44,M,1,2,R,,,,,
20768312,73088766,1,A00000136374,2014-07-30 00:00:00,2,N,51,5,19,M,1,2,R,,,,,
20768311,73088765,3,A00000136416,2014-08-02 00:00:00,2,N,51,5,27,M,1,2,R,,,,,
20768310,73088765,2,A00000136415,2014-08-02 00:00:00,2,N,51,5,32,F,1,2,R,,,,,
20768309,73088765,1,A00000136414,2014-08-02 00:00:00,2,N,51,5,23,F,1,2,R,,,,,
20768296,73088749,1,A00000136177,2014-07-19 00:00:00,2,N,51,5,38,M,1,2,R,,,,,
20768295,73088746,1,A00000136434,2014-07-18 00:00:00,2,N,51,5,38,M,1,2,R,,,,,
20768285,73088725,1,A00000136206,2014-07-21 00:00:00,2,N,51,5,63,M,1,2,R,,,,,
20760700,73072253,1,A00000137232,2014-09-02 00:00:00,3,N,27,5,23,M,1,2,R,,,,,
20767267,73087806,1,A00000135229,2014-05-13 00:00:00,3,N,27,5,20,M,1,2,N,,,,,
20766094,73084185,1,A00000137489,2014-09-11 00:00:00,3,N,27,5,21,M,1,2,R,,,,,
20766086,73084168,1,A00000137270,2014-09-03 00:00:00,3,N,27,5,34,M,1,2,R,,,,,
20765031,73082269,1,A00000134294,2014-03-11 00:00:00,3,N,27,5,27,M,1,2,R,,,,,
20765028,73082256,1,A00000134251,2014-03-07 00:00:00,3,N,27,5,43,M,1,2,R,,,,,
20765025,73082252,1,A00000134204,2014-03-04 00:00:00,3,N,27,5,33,M,1,2,R,,,,,
20765023,73081492,1,A00000134124,2014-02-26 00:00:00,3,N,27,5,31,M,1,2,R,,,,,
20765014,73081468,1,A00000133942,2014-02-11 00:00:00,3,N,27,5,24,M,1,2,R,,,,,
20765007,73081452,1,A00000133782,2014-01-29 00:00:00,3,N,27,5,31,M,1,2,R,,,,,
20759632,73069553,1,A00000140015,2014-12-19 00:00:00,2,N,23,5,24,F,2,3,R,,,,,
20758554,73068521,1,A00000136995,2014-08-25 00:00:00,2,N,23,5,24,F,2,3,R,,,,,
20759521,73068601,1,A00000137648,2014-09-17 00:00:00,2,N,23,5,33,F,2,3,R,,,,,
