agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
16607,73091477,6711874,I00000410319,,,2014-12-03 00:00:00,,13,6,,0,C,2014_12_PA0363900_I00000410319_INC_NIBRS,,,
16607,73091478,6711874,I00000410528,,,2014-12-07 00:00:00,,7,6,,0,C,2014_12_PA0363900_I00000410528_INC_NIBRS,,,
16607,73091479,6711874,I00000410909,,,2014-12-10 00:00:00,,14,6,,0,C,2014_12_PA0363900_I00000410909_INC_NIBRS,,,
16607,73091480,6711874,I00000410918,,,2014-12-15 00:00:00,,6,6,,0,C,2014_12_PA0363900_I00000410918_INC_NIBRS,,,
16607,73091482,6711874,I00000411517,,,2014-12-28 00:00:00,,12,6,,0,C,2014_12_PA0363900_I00000411517_INC_NIBRS,,,
16607,73091483,6711874,I00000411606,,,2014-12-24 00:00:00,,12,6,,0,C,2014_12_PA0363900_I00000411606_INC_NIBRS,,,
16607,73091484,6711874,I00000411682,,,2014-12-31 00:00:00,,1,6,,0,C,2014_12_PA0363900_I00000411682_INC_NIBRS,,,
16607,73091485,6711874,I00000412084,,,2014-12-12 00:00:00,,18,6,,0,C,2014_12_PA0363900_I00000412084_INC_NIBRS,,,
16607,73091487,6711874,I00000420698,,,2014-12-01 00:00:00,,12,6,,0,C,2014_12_PA0363900_I00000420698_INC_NIBRS,,,
15662,73065835,6463979,I00000395212,,,2014-01-08 00:00:00,,17,6,,0,C,2014_01_PA0011500_I00000395212_INC_NIBRS,,,
15662,73065836,6463979,I00000395375,,,2014-01-15 00:00:00,,7,6,,0,C,2014_01_PA0011500_I00000395375_INC_NIBRS,,,
15662,73065837,6463979,I00000395376,,,2014-01-15 00:00:00,,9,6,,0,C,2014_01_PA0011500_I00000395376_INC_NIBRS,,,
15662,73065838,6463979,I00000395854,,,2014-01-16 00:00:00,,14,6,,0,C,2014_01_PA0011500_I00000395854_INC_NIBRS,,,
15662,73065839,6463979,I00000395899,,,2014-01-23 00:00:00,,13,6,,0,C,2014_01_PA0011500_I00000395899_INC_NIBRS,,,
15662,73065840,6486429,I00000396470,,,2014-02-11 00:00:00,,6,6,,0,C,2014_02_PA0011500_I00000396470_INC_NIBRS,,,
15662,73065841,6486429,I00000396967,,,2014-02-26 00:00:00,,5,6,,0,C,2014_02_PA0011500_I00000396967_INC_NIBRS,,,
15662,73065842,6486429,I00000396997,,,2014-02-25 00:00:00,,20,6,,0,C,2014_02_PA0011500_I00000396997_INC_NIBRS,,,
15662,73065843,6508879,I00000398220,,,2014-03-01 00:00:00,,12,6,,0,C,2014_03_PA0011500_I00000398220_INC_NIBRS,,,
15662,73065844,6531329,I00000399164,,,2014-04-03 00:00:00,,14,6,,0,C,2014_04_PA0011500_I00000399164_INC_NIBRS,,,
