arrestee_id,weapon_id,nibrs_arrestee_weapon_id
20762899,1,20782654
20762896,1,20782652
20762895,1,20782651
20762886,1,20782642
20762880,1,20782636
20762858,1,20782614
20762855,1,20782611
20762850,1,20782606
20762847,1,20782603
20762843,1,20782599
20761852,1,20782590
20761851,1,20782589
20761845,1,20782584
20761843,1,20782582
20761837,1,20782576
20761836,1,20782575
20761835,1,20782574
20761834,1,20782573
20761828,1,20782567
20761820,1,20782559
20761819,1,20782558
20761818,1,20782557
20761817,1,20782556
20761813,1,20782552
20761807,1,20782546
20761806,1,20782545
20761800,1,20782539
20760713,1,20782504
20760684,1,20782475
20760678,1,20782469
20760674,1,20782465
20762830,1,20782392
20762818,1,20782380
20762804,1,20782366
20762803,1,20782365
20762802,1,20782364
20762799,1,20782361
20761778,1,20782323
20761777,1,20782322
20761744,1,20782289
20760671,1,20782267
20760658,1,20782255
20760620,1,20782217
20760608,1,20782010
20764047,1,20779124
20764042,1,20779119
20764040,1,20779117
20764025,1,20779102
20762978,1,20779040
20768460,1,20788634
20768455,1,20788629
20768453,1,20788627
20768447,1,20788621
20768444,1,20788618
20768443,1,20788617
20768439,1,20788613
20768438,1,20788612
20768437,1,20788611
20768432,1,20788606
20768431,1,20788605
20768414,1,20788588
20769523,1,20788452
20769499,1,20788428
20769497,1,20788426
20769496,1,20788425
20769490,1,20788419
20769476,1,20788405
20769471,1,20788400
20768411,1,20788392
20768405,1,20788387
20768403,1,20788385
20768402,1,20788384
20768399,1,20788381
20768397,1,20788379
20768392,1,20788374
20768391,1,20788373
20768388,1,20788370
20768386,1,20788368
20768382,1,20788364
20768377,1,20788359
20768374,1,20788356
20768371,1,20788353
20768369,1,20788351
20768368,1,20788350
20768364,1,20788346
20768353,1,20788335
20769436,1,20788171
20770583,1,20788715
20769557,1,20788678
20769555,1,20788676
20769553,1,20788674
20769545,1,20788666
20770580,1,20788518
20770579,1,20788517
20770572,1,20788511
20770566,1,20788505
20770531,1,20788470
20770522,1,20788461
20770520,1,20788459
20770514,1,20788259
20770510,1,20788256
20770509,1,20788255
20770507,1,20788253
20770506,1,20788252
20770505,1,20788251
20770595,1,20788727
20770588,1,20788720
20769544,1,20788665
20770527,1,20788466
20770486,1,20788232
20769408,1,20788143
20769540,1,20788661
20769534,1,20788655
20769529,1,20788650
20768451,1,20788625
20768415,1,20788589
20769528,24,20788456
20769498,1,20788427
20768400,1,20788382
20769461,1,20788195
20769460,1,20788194
20769452,1,20788187
20769405,1,20788140
20768346,1,20788133
20768312,1,20788100
20768311,1,20788099
20768310,1,20788098
20768309,1,20788097
20768296,1,20788084
20768295,1,20788083
20768285,1,20788073
20760700,1,20782491
20767267,7,20775568
20766094,1,20774994
20766086,1,20774986
20765031,1,20774914
20765028,1,20774911
20765025,1,20774908
20765023,1,20774906
20765014,1,20774897
20765007,1,20774890
20759632,1,20769923
20758554,1,20769643
20759521,1,20769420
20768448,1,20788622
20769449,1,20788184
20769448,1,20788183
20768336,1,20788124
20768435,1,20788609
20768406,1,20788388
20768398,1,20788380
20768389,1,20788371
20769422,1,20788157
20762931,1,20782879
20761881,1,20782811
20761862,1,20782792
20760780,1,20782762
20760779,1,20782761
20760764,1,20782746
20762842,1,20782598
20762817,1,20782379
20762811,1,20782373
20767313,1,20775808
20767310,1,20775805
20766256,1,20775736
20766251,1,20775731
20767258,1,20775559
20767257,1,20775558
20767256,1,20775557
20766237,1,20775524
20766209,1,20775496
20767208,1,20775316
20767194,1,20775302
20765020,1,20774903
20759669,1,20769960
20759668,1,20769959
20759597,1,20769692
20759575,1,20769670
20759574,1,20769669
20759573,1,20769668
20759572,1,20769667
20758502,1,20769591
20757456,1,20769542
20757455,1,20769541
20759551,1,20769450
20759545,1,20769444
20759515,1,20769414
20758479,1,20769373
20758478,1,20769372
20758477,1,20769371
20765057,1,20774940
20765011,1,20774894
20759554,1,20769453
20759519,1,20769418
20758441,1,20769335
20762903,1,20782851
20760783,1,20782765
20760741,1,20782723
20761752,1,20782297
20760632,1,20782229
20760619,1,20782216
20758507,1,20769596
20758501,1,20769590
20761723,1,20782074
20758473,1,20769367
20769552,1,20788673
20762947,1,20782895
20760753,1,20782735
20764066,1,20779143
20766261,1,20775741
20766110,1,20775009
20765003,1,20774886
20759612,1,20769707
20764039,1,20779116
20759593,1,20769688
20759535,1,20769434
20759531,1,20769430
20758544,1,20769633
20767360,1,20776049
20767356,1,20775850
20767354,1,20775849
20767353,1,20775848
20767352,1,20775847
20767351,1,20775846
20767350,1,20775845
20767349,1,20775844
20767348,1,20775843
20767347,1,20775842
20767346,1,20775841
20767345,1,20775840
20767344,1,20775839
20767343,1,20775838
20767342,1,20775837
20767338,1,20775833
20767333,1,20775828
20767332,1,20775827
20767331,1,20775826
20767330,1,20775825
20767327,1,20775822
20767326,1,20775821
20767325,1,20775820
20767324,1,20775819
20767323,1,20775818
20767320,1,20775815
20767319,1,20775814
20767316,1,20775811
20767312,1,20775807
20767311,1,20775806
20767306,1,20775801
20767305,1,20775800
20767304,1,20775799
20767301,1,20775796
20767300,1,20775795
20767298,1,20775793
20767295,1,20775790
20766264,1,20775744
20766263,1,20775743
20766255,1,20775735
20766250,1,20775730
20766249,1,20775729
20766245,1,20775725
20767292,1,20775592
20767288,1,20775589
20767287,1,20775588
20767286,1,20775587
20767285,1,20775586
20767281,1,20775582
20767273,1,20775574
20767272,1,20775573
20767269,1,20775570
20767268,1,20775569
20767263,1,20775564
20767261,1,20775562
20767260,1,20775561
20767242,1,20775543
20767241,1,20775542
20767239,1,20775540
20767238,1,20775539
20767237,1,20775538
20767235,1,20775536
20767234,1,20775535
20767233,1,20775534
20766243,1,20775529
20766242,1,20775528
20766239,1,20775526
20766238,1,20775525
20766236,1,20775523
20766234,1,20775521
20766233,1,20775520
20766232,1,20775519
20766231,1,20775518
20766228,1,20775515
20766225,1,20775512
20766224,1,20775511
20766223,1,20775510
20766222,1,20775509
20766219,1,20775506
20766199,1,20775486
20766198,1,20775485
20766197,1,20775484
20766192,1,20775479
20765142,1,20775413
20767227,1,20775334
20767225,1,20775332
20767223,1,20775330
20767217,1,20775325
20767216,1,20775324
20767215,1,20775323
20767214,1,20775322
20767211,1,20775319
20767210,1,20775318
20767209,1,20775317
20767206,1,20775314
20767203,1,20775311
20767202,1,20775310
20767201,1,20775309
20767199,1,20775307
20767196,1,20775304
20767186,1,20775294
20767185,1,20775293
20767183,1,20775291
20765082,1,20775160
20765068,1,20775146
20765026,1,20774909
20764038,1,20779115
20761724,1,20782075
20759526,1,20769425
20759525,1,20769424
20759524,1,20769423
20759523,1,20769422
20763968,1,20782930
20763952,1,20782914
20762952,1,20782900
20763925,1,20782695
20769522,1,20788451
20769521,1,20788450
20769520,1,20788449
20769482,1,20788411
20769481,1,20788410
20768401,1,20788383
20768351,1,20788333
20763919,1,20782689
20757424,1,20769314
20761776,1,20782321
20761747,1,20782292
20761729,1,20782274
20761713,1,20782065
20764065,1,20779142
20764036,1,20779113
20765061,1,22264548
20768445,1,20788619
20769492,1,20788421
20760724,1,20782515
20764045,1,20779122
20763935,1,20782705
20767362,1,20776051
20767361,1,20776050
20767329,1,20775824
20767328,1,20775823
20767322,1,20775817
20767321,1,20775816
20767308,1,20775803
20767307,1,20775802
20767293,1,20775593
20767289,1,20775590
20767283,1,20775584
20767282,1,20775583
20767248,1,20775549
20767240,1,20775541
20767230,1,20775531
20766244,1,20775530
20766203,1,20775490
20766188,1,20775475
20766187,1,20775474
20767229,1,20775336
20767228,1,20775335
20767226,1,20775333
20767221,1,20775329
20767219,1,20775327
20767218,1,20775326
20767207,1,20775315
20767195,1,20775303
20767192,1,20775300
20767191,1,20775299
20767190,1,20775298
20767188,1,20775296
20761829,1,20782568
20762953,1,20782901
20760785,1,20782767
20762888,1,20782644
20761754,1,20782299
20767254,1,20775555
20766166,1,20775260
20766165,1,20775259
20758421,1,20769120
20769558,1,20788679
20768458,1,20788632
20768456,1,20788630
20768452,1,20788626
20768442,1,20788616
20768440,1,20788614
20768426,1,20788600
20768425,1,20788599
20768423,1,20788597
20768421,1,20788595
20768418,1,20788592
20768413,1,20788587
20770557,1,20788496
20769505,1,20788434
20769472,1,20788401
20768409,1,20788390
20768408,1,20788389
20768404,1,20788386
20768396,1,20788378
20768395,1,20788377
20768393,1,20788375
20768390,1,20788372
20768385,1,20788367
20768384,1,20788366
20768375,1,20788357
20768373,1,20788355
20768372,1,20788354
20768370,1,20788352
20768358,1,20788340
20768350,1,20788332
20768349,1,20788331
20768348,1,20788330
20770489,1,20788235
20769438,1,20788173
20769430,1,20788165
20769424,1,20788159
20769423,1,20788158
20769407,1,20788142
20769406,1,20788141
20769402,1,20788137
20769399,1,20788134
20768332,1,20788120
20768329,1,20788117
20768303,1,20788091
20768290,1,20788078
20768289,1,20788077
20768288,1,20788076
20768284,1,20788072
20768283,1,20788071
20768282,1,20788070
20762908,1,20782856
20762902,1,20782850
20761861,1,20782791
20762897,1,20782653
20762892,1,20782648
20762891,1,20782647
20762887,1,20782643
20762885,1,20782641
20762874,1,20782630
20762868,1,20782624
20762866,1,20782622
20762861,1,20782617
20761831,1,20782570
20761809,1,20782548
20761808,1,20782547
20761798,1,20782537
20760734,1,20782525
20760733,1,20782524
20760731,1,20782522
20760680,1,20782471
20760784,1,20782766
20760778,1,20782760
20760777,1,20782759
20760776,1,20782758
20760771,1,20782753
20760704,1,20782495
20761762,1,20782307
20760623,1,20782220
20763960,1,20782922
20761772,1,20782317
20761765,1,20782310
20761761,1,20782306
20761760,1,20782305
20760653,1,20782250
20760636,1,20782233
20760635,1,20782232
20760628,1,20782225
20760627,1,20782224
20764058,1,20779135
20764035,1,20779112
20770511,1,22255520
20759624,7,20769915
20758505,1,20769594
20770591,1,20788723
20769560,1,20788681
20768454,1,20788628
20770558,1,20788497
20769495,1,20788424
20768362,1,20788344
20768361,1,20788343
20768360,1,20788342
20768354,1,20788336
20770512,1,20788257
20770494,1,20788240
20769427,1,20788162
20769401,1,20788136
20769400,1,20788135
20768343,1,20788130
20768323,1,20788111
20768322,1,20788110
20770592,1,20788724
20769483,1,20788412
20762965,1,20782912
20760749,1,20782731
20760692,1,20782483
20761748,1,20782293
20760667,1,20782264
20760645,1,20782242
20765169,1,20775440
20765168,1,20775439
20766127,1,20775221
20758402,1,20769101
20758513,1,20769602
20769532,1,20788653
20770559,1,20788498
20770552,1,20788491
20769504,1,20788433
20769470,1,20788399
20769469,1,20788398
20769468,1,20788397
20769467,1,20788396
20769465,1,20788394
20763936,1,20782706
20768407,1,22255522
20762810,1,20782372
20759673,1,20769964
20759664,1,20769955
20759661,1,20769952
20759660,1,20769951
20759659,1,20769950
20759653,1,20769944
20758571,1,20769855
20759620,1,20769715
20758559,1,20769647
20758557,1,20769646
20758556,1,20769645
20758543,1,20769632
20758532,1,20769621
20758529,1,20769618
20758524,1,20769613
20758516,1,20769605
20758515,1,20769604
20759549,1,20769448
20759513,1,20769412
20759508,1,20769407
20767297,1,20775792
20767280,1,20775581
20767279,1,20775580
20767231,1,20775532
20765071,1,20775149
20765110,1,20775188
20764059,1,20779136
20762969,1,20779031
20762968,1,20779030
20758426,1,22263751
20759631,1,20769922
20760742,1,20782724
20767317,1,20775812
20759618,1,20769713
20759607,1,20769702
20761792,1,20782531
20763972,1,20782934
20763970,1,20782932
20763962,1,20782924
20763958,1,20782920
20763957,1,20782919
20762956,1,20782904
20763928,1,20782698
20763904,1,20782674
20760637,1,20782234
20759579,1,20769674
20765072,1,20775150
20769559,1,20788680
20770521,1,20788460
20770490,1,20788236
20758537,1,20769626
20764996,1,22266007
20769551,1,20788672
20769548,1,20788669
20770556,1,20788495
20759678,1,20769969
20758522,1,20769611
20765173,1,20775444
20765138,1,20775409
20766171,1,20775265
20766151,1,20775245
20765036,1,20774919
20765027,1,20774910
20759629,1,20769920
20758581,1,20769865
20758576,1,20769860
20759590,1,20769685
20759571,1,20769666
20758506,1,20769595
20759556,1,20769455
20759530,1,20769429
20758495,1,20769388
20766227,1,20775514
20759621,1,20769716
20762857,1,20782613
20763923,1,20782693
20764013,1,20782974
20763993,1,20782955
20761842,1,20782581
20766116,1,20775210
20758511,1,20769600
20763995,1,20782957
20763986,1,20782948
20763944,1,20782714
20763943,1,20782713
20763942,1,20782712
20763941,1,20782711
20763912,1,20782682
20763908,1,20782678
20760611,1,20782208
20760747,1,20782729
20760726,1,20782517
20761784,1,20782329
20759683,1,20769974
20759680,1,20769971
20759666,1,20769957
20764016,3,20782977
20763922,1,20782692
20770485,1,20788231
20769491,1,20788420
20761705,1,20782057
20767182,1,20775290
20759585,1,20769680
20757464,1,20769550
20767299,1,20775794
20766217,1,20775504
20766216,1,20775503
20766215,1,20775502
20766211,1,20775498
20766205,1,20775492
20766204,1,20775491
20766119,1,20775213
20766118,1,20775212
20765117,1,20775195
20765111,1,20775189
20765073,1,20775151
20765066,1,20774948
20765065,1,20774947
20765045,1,20774928
20759677,1,20769968
20759561,1,20769656
20758560,1,20769648
20757468,1,20769554
20757466,1,20769552
20757442,1,20769528
20757438,1,20769524
20758437,1,20769331
20757423,1,20769313
20757422,1,20769312
20757416,1,20769306
20757415,1,20769305
20757412,1,20769302
20770565,1,20788504
20770550,1,20788489
20770529,3,20788468
20770500,3,20788246
20769506,1,20788435
20763994,1,20782956
20768457,1,20788631
20769507,1,20788436
20769489,1,20788418
20764997,1,20778763
20759685,1,22263763
20757440,1,20769526
20760760,1,20782742
20761711,1,20782063
20758493,1,20769386
20758465,1,20769359
20758459,1,20769353
20758456,1,20769350
20761815,1,20782554
20760683,1,20782474
20762917,1,20782865
20760740,1,20782722
20760720,1,20782511
20760698,1,20782489
20760697,1,20782488
20762816,1,20782378
20759651,1,20769942
20770504,1,20788250
20770492,1,20788238
20770491,1,20788237
20763966,1,20782928
20763956,1,20782918
20763955,1,20782917
20763948,1,20782718
20763933,1,20782703
20763906,1,20782676
20761780,1,20782325
20760668,1,20782265
20762967,1,20779029
20765146,1,20775417
20765134,1,20775405
20766124,1,20775218
20758569,1,20769853
20759565,1,20769660
20758545,1,20769634
20759546,1,20769445
20760739,1,20782721
20760725,1,20782516
20766140,1,20775234
20766139,1,20775233
20766138,1,20775232
20766137,1,20775231
20766136,1,20775230
20766135,1,20775229
20768450,1,20788624
20762954,1,20782902
20762914,1,20782862
20761864,1,20782794
20763927,1,20782697
20762864,1,20782620
20762852,1,20782608
20762821,1,20782383
20762814,1,20782376
20761779,1,20782324
20761766,1,20782311
20761749,1,20782294
20766241,1,20775527
20759688,1,20770176
20758564,1,20769848
20757449,1,20769535
20758409,1,20769108
20758404,1,20769103
20758403,1,20769102
20770584,1,20788716
20762957,1,20782905
20762955,1,20782903
20762951,1,20782899
20760773,1,20782755
20760762,1,20782744
20760649,1,20782246
20764017,1,20779094
20759684,1,20769975
20757469,1,20769555
20757467,1,20769553
20758417,1,20769116
20758416,1,20769115
20758411,1,20769110
20769536,1,20788657
20758407,1,20769106
20758406,1,20769105
20758405,1,20769104
20758401,1,20769100
20758399,1,20769098
20759538,1,20769437
20759537,1,20769436
20760782,1,20782764
20761827,1,20782566
20764020,1,20779097
20758549,1,20769638
20769543,1,20788664
20768422,1,20788596
20770549,1,20788488
20770545,1,20788484
20770537,1,20788476
20770528,1,20788467
20769477,1,20788406
20762849,1,20782605
20769440,1,20788175
20769439,1,20788174
20769409,1,20788144
20761878,1,20782808
20761865,1,20782795
20759532,1,20769431
20770587,1,20788719
20770523,1,20788462
20760650,1,20782247
20770533,1,20788472
20761884,1,20782814
20760754,1,20782736
20766181,1,20775468
20766169,1,20775263
20766133,1,20775227
20758517,1,20769606
20758504,1,20769593
20758503,24,20769592
20758489,1,20769383
20758442,1,20769336
20758438,1,20769332
20758422,1,20769121
20759603,1,20769698
20759555,1,20769454
20758467,1,20769361
20758463,1,20769357
20758460,1,20769354
20758447,1,20769341
20767243,1,20775544
20766206,1,20775493
20766157,1,20775251
20766131,1,20775225
20765085,1,20775163
20765078,1,20775156
20766111,1,20775010
20765018,1,20774901
20765009,1,20774892
20765008,1,20774891
20770578,1,22255524
20762944,1,20782892
20768342,1,22255518
20759686,1,20769976
20758580,1,20769864
20758570,1,20769854
20758553,1,20769642
20758542,1,20769631
20758536,1,20769625
20758533,1,20769622
20761720,1,22266043
20769459,1,22255519
20769549,1,20788670
20762907,1,20782855
20760755,1,20782737
20762846,1,20782602
20761770,1,20782315
20764033,1,20779110
20764026,1,20779103
20764994,1,20778761
20764993,1,20778760
20767276,1,20775577
20766096,1,20774996
20765046,1,20774929
20765010,1,20774893
20769509,1,20788438
20765062,1,20774944
20759635,1,20769926
20761781,1,20782326
20770503,1,20788249
20759598,1,20769693
20762862,1,20782618
20760723,1,20782514
20766218,1,20775505
20762800,1,20782362
20759542,1,20769441
20761750,1,20782295
20770555,1,20788494
20770483,1,20788229
20764002,1,20782964
20763987,1,20782949
20767259,1,20775560
20758425,1,20769124
20758423,1,20769122
20765099,1,20775177
20769410,1,20788145
20766178,1,20775271
20766170,1,20775264
20758488,1,20769382
20758434,1,20769328
20764001,1,20782963
20762964,1,20782911
20766129,1,20775223
20765041,1,20774924
20759578,1,20769673
20758512,1,20769601
20764995,1,20778762
20770564,1,20788503
20760768,1,20782750
20761839,1,20782578
20759592,1,20769687
20759539,1,20769438
20758538,1,20769627
20763953,1,20782915
20761738,1,20782283
20759639,1,20769930
20758552,1,20769641
20764000,1,20782962
20759687,1,20770175
20758500,1,20769589
20761822,1,20782561
20760661,1,20782258
20761833,1,20782572
20762812,1,20782374
20763990,1,20782952
20762932,1,20782880
20762924,1,20782872
20761863,1,20782793
20762839,1,20782595
20762838,1,20782594
20764046,1,20779123
20760685,1,20782476
20762820,1,20782382
20769484,1,20788413
20768359,1,20788341
20770498,1,20788244
20764005,1,20782967
20760737,1,20782527
20760736,1,20782526
20760706,1,20782497
20760676,1,20782467
20767253,1,20775554
20767252,1,20775553
20767251,1,20775552
20767250,1,20775551
20763951,1,22266762
20768339,1,20788127
20766259,1,20775739
20766258,1,20775738
20766230,1,20775517
20760721,1,20782512
20768446,1,20788620
20769518,1,20788447
20768379,1,20788361
20768367,1,20788349
20769444,1,20788179
20769443,1,20788178
20768308,1,20788096
20768297,1,20788085
20768291,1,20788079
20769386,1,20787927
20763910,1,20782680
20768383,1,20788365
20767200,1,20775308
20768347,1,20788329
20762881,1,20782637
20761743,1,20782288
20767265,1,20775566
20766158,1,20775252
20766156,1,20775250
20765090,1,20775168
20765069,1,20775147
20765067,1,20775145
20758572,1,20769856
20759609,1,20769704
20759582,1,20769677
20759576,8,20769671
20759570,1,20769665
20769412,1,20788147
20765017,1,20774900
20765154,1,20775425
20765147,1,20775418
20766164,1,20775258
20766143,1,20775237
20766142,1,20775236
20766141,1,20775235
20766107,1,20775006
20766093,1,20774993
20765056,1,20774939
20765055,1,20774938
20765047,1,20774930
20758563,1,20769651
20759510,1,20769409
20759509,1,20769408
20757426,1,20769316
20757419,1,20769309
20758414,1,20769113
20758413,1,20769112
20761801,1,20782540
20766210,1,20775497
20769513,1,20788442
20769512,1,20788441
20763967,1,20782929
20763898,1,20782668
20759634,1,20769925
20762827,1,20782389
20762826,1,20782388
20762825,1,20782387
20764068,1,20779145
20765016,1,20774899
20762936,1,20782884
20762915,1,20782863
20762875,1,20782631
20762863,1,20782619
20760702,1,20782493
20762833,1,20782395
20762815,1,20782377
20762813,1,20782375
20762890,1,20782646
20766095,1,20774995
20758561,1,20769649
20758415,1,20769114
20759633,1,20769924
20759627,1,20769918
20759626,1,20769917
20759625,1,20769916
20759623,1,20769914
20759622,1,20769913
20758577,1,20769861
20758567,1,20769851
20759619,1,20769714
20759606,1,20769701
20759605,1,20769700
20759602,1,20769697
20759600,1,20769695
20759596,1,20769691
20759595,1,20769690
20759594,1,20769689
20759591,1,20769686
20759589,1,20769684
20759588,1,20769683
20759587,1,20769682
20759584,1,20769679
20759583,1,20769678
20759568,1,20769663
20759564,1,20769659
20759560,1,20769655
20759558,1,20769653
20758555,1,20769644
20758548,1,20769637
20758535,1,20769624
20758528,1,20769617
20758527,1,20769616
20758525,1,20769614
20758499,1,20769588
20758498,1,20769587
20757450,1,20769536
20757439,1,20769525
20759552,1,20769451
20759550,1,20769449
20759547,1,20769446
20759544,1,20769443
20759543,1,20769442
20759534,1,20769433
20759522,1,20769421
20759518,1,20769417
20759517,1,20769416
20759514,1,20769413
20758484,1,20769378
20758483,1,20769377
20758481,1,20769375
20758480,1,20769374
20758476,1,20769370
20758474,1,20769368
20758471,1,20769365
20758470,1,20769364
20758469,1,20769363
20759672,1,20769963
20759663,1,20769954
20759647,1,20769938
20759643,1,20769934
20759640,1,20769931
20759638,1,20769929
20758462,1,20769356
20758458,1,20769352
20758457,1,20769351
20758454,1,20769348
20758452,1,20769346
20758449,1,20769343
20759662,1,20769953
20758531,1,20769620
20764011,1,20782973
20764010,1,20782972
20764007,1,20782969
20764006,1,20782968
20761868,1,20782798
20760766,1,20782748
20760761,1,20782743
20760758,1,20782740
20760745,1,20782727
20764064,1,20779141
20764063,1,20779140
20764062,1,20779139
20764053,1,20779130
20764022,1,20779099
20770499,1,20788245
20768429,1,20788603
20769382,1,20787923
20769550,1,20788671
20768449,1,20788623
20768427,1,20788601
20768420,1,20788594
20768419,1,20788593
20770568,1,20788507
20770567,1,20788506
20770534,1,20788473
20768410,1,20788391
20768387,1,20788369
20770513,1,20788258
20762923,1,20782871
20762894,1,20782650
20762869,1,20782625
20762841,1,20782597
20761755,1,20782300
20760666,1,20782263
20767335,1,20775830
20767334,1,20775829
20766248,1,20775728
20766247,1,20775727
20766246,1,20775726
20758578,1,20769862
20758551,1,20769640
20759566,1,20769661
20759559,1,20769654
20759644,1,20769935
20760752,1,20782734
20770551,1,20788490
20769517,1,20788446
20769516,1,20788445
20765063,1,20774945
20769441,1,20788176
20761883,1,20782813
20761882,1,20782812
20761791,1,20782530
20758440,1,20769334
20770544,1,20788483
20770519,1,20788458
20769494,1,20788423
20769485,1,20788414
20768363,1,20788345
20768352,1,20788334
20770517,1,20788262
20768313,1,20788101
20769462,1,20788196
20766172,1,20775266
20757414,1,20769304
20760770,1,20782752
20760759,1,20782741
20760750,1,20782732
20760748,1,20782730
20760743,1,20782725
20762877,1,20782633
20761810,1,20782549
20761793,1,20782532
20761790,1,20782529
20760716,1,20782507
20760712,1,20782503
20760711,1,20782502
20760710,1,20782501
20760709,1,20782500
20760705,1,20782496
20760701,1,20782492
20760695,1,20782486
20761773,1,20782318
20761751,1,20782296
20767314,1,20775809
20767213,1,20775321
20767212,1,20775320
20767198,1,20775306
20767197,1,20775305
20767193,1,20775301
20767189,1,20775297
20758490,1,22263755
20765150,1,20775421
20759656,1,20769947
20759655,1,20769946
20759654,1,20769945
20759648,1,20769939
20759642,1,20769933
20759637,1,20769928
20759599,1,20769694
20758523,1,20769612
20758521,1,20769610
20758519,1,20769608
20758518,1,20769607
20758509,1,20769598
20758508,1,20769597
20758497,24,20769390
20758496,1,20769389
20758494,1,20769387
20758491,1,20769384
20758487,1,20769381
20758485,1,20769379
20758482,1,20769376
20758475,1,20769369
20758472,1,20769366
20758468,1,20769362
20758466,1,20769360
20758464,1,20769358
20758461,1,20769355
20758455,1,20769349
20758451,1,20769345
20758450,1,20769344
20758448,1,20769342
20758446,1,20769340
20758445,1,20769339
20758444,1,20769338
20758443,1,20769337
20758424,1,20769123
20766146,1,20775240
20766134,1,20775228
20766123,1,20775217
20766120,1,20775214
20765121,1,20775199
20765116,1,20775194
20765103,1,20775181
20765093,1,20775171
20766092,1,20774992
20765053,1,20774936
20765043,1,20774926
20765035,1,20774918
20765021,1,20774904
20765013,1,20774896
20759676,1,20769967
20759657,1,20769948
20759617,1,20769712
20759611,1,20769706
20759586,1,20769681
20758546,1,20769635
20757465,1,20769551
20759512,1,20769411
20758433,1,20769327
20758432,1,20769326
20758431,1,20769325
20758430,1,20769128
20758429,1,20769127
20758420,1,20769119
20758419,1,20769118
20758410,1,20769109
20758408,1,20769107
20758400,1,20769099
20769542,1,20788663
20768459,1,20788633
20768441,1,20788615
20768434,1,20788608
20768433,1,20788607
20768412,1,20788586
20769446,1,20788181
20769421,1,20788156
20768294,1,20788082
20759630,1,20769921
20769447,1,20788182
20760765,1,20782747
20770589,1,20788721
20761756,1,20782301
20761885,1,20782815
20762865,1,20782621
20761838,1,20782577
20761797,1,20782536
20762835,1,20782397
20761739,1,20782284
20764024,1,20779101
20766265,1,20775745
20766254,1,20775734
20766253,1,20775733
20766152,1,20775246
20766113,1,20775012
20766112,1,20775011
20766099,1,20774999
20766091,1,20774991
20765060,1,20774943
20765050,1,20774933
20765049,1,20774932
20765048,1,20774931
20765030,1,20774913
20765029,1,20774912
20770573,1,20788512
20770495,1,20788241
20769393,1,20787934
20765163,1,20775434
20765162,1,20775433
20765148,1,20775419
20759681,1,20769972
20759679,1,20769970
20759649,1,20769940
20758575,1,20769859
20759557,1,20769652
20757461,1,20769547
20757460,1,20769546
20757441,1,20769527
20759528,1,20769427
20759511,1,20769410
20763988,1,20782950
20762948,1,20782896
20762870,1,20782626
20762851,1,20782607
20762844,1,20782600
20761849,1,20782588
20761841,1,20782580
20762805,1,20782367
20761763,1,20782308
20761753,1,20782298
20761742,1,20782287
20760621,1,20782218
20760617,1,20782214
20762898,1,22266052
20764076,1,20779153
20764075,1,20779152
