criminal_act_id,offense_id
6,84241846
1,84242231
8,84249574
6,84249574
9,84235044
6,84243014
6,84242628
6,84242629
6,84243012
6,84239629
6,84238888
8,84239626
6,84239627
6,84239632
6,84243738
6,84243739
6,84238042
6,84239628
6,84243735
6,84249573
6,84249575
1,84243737
6,84242626
8,84242627
6,84235040
6,84243740
9,84243013
9,84238041
6,84235041
6,84242631
9,84239636
1,84238043
8,84239634
6,84239634
3,84242632
9,84213800
6,84213801
6,84202134
9,84213803
9,84207245
9,84209140
9,84219214
9,84206850
9,84206853
9,84207249
9,84214764
9,84209150
9,84219221
9,84213810
3,84214773
9,84213812
6,84207257
9,84214774
9,84200103
9,84214775
9,84219224
9,84209158
9,84213815
6,84209219
6,84211655
5,84211658
5,84209978
9,84215667
9,84215668
9,84207526
9,84216393
6,84219295
6,84214628
6,84203608
5,84206692
9,84215669
9,84216394
9,84215670
8,84215600
6,84211659
5,84214632
6,84209983
6,84214633
3,84209988
9,84210064
6,84219303
6,84209993
6,84215597
2,84219302
9,84207527
8,84219309
6,84211664
5,84207466
6,84203625
6,84215581
6,84209997
8,84216327
9,84212487
9,84216395
9,84216396
9,84210067
8,84210011
1,84216349
6,84211672
1,84210027
8,84211673
6,84216329
6,84215606
7,84211675
3,84203635
6,84211678
6,84211679
8,84216388
8,84219320
2,84215608
6,84215612
1,84216337
8,84211686
1,84220103
9,84207528
6,84220078
6,84220079
6,84210007
3,84207481
6,84211685
8,84207485
8,84216344
8,84215621
6,84215622
8,84203647
6,84203648
8,84207495
8,84211696
1,84210032
1,84216397
9,84220131
6,84203655
6,84210025
6,84203658
8,84215627
6,84215628
6,84220100
6,84203659
8,84203661
8,84211703
9,84210068
9,84220132
6,84210042
6,84203677
6,84203678
1,84215655
1,84204457
1,84210057
8,84210030
6,84210031
5,84220105
9,84207529
6,84203669
6,84203670
6,84203672
6,84203673
6,84207514
6,84207515
6,84211713
6,84211714
6,84211715
6,84211716
6,84216369
6,84216371
6,84220119
6,84203681
6,84215647
6,84215648
6,84215649
1,84212481
1,84220128
1,84204462
6,84211720
6,84215651
6,84207522
6,84216375
6,84216376
6,84204451
6,84204452
6,84215653
6,84215654
6,84210047
6,84210048
6,84211722
6,84211723
6,84207524
6,84207525
6,84210051
6,84210052
6,84216379
6,84216380
7,84216381
6,84211725
6,84212478
8,84216387
1,84210061
1,84210062
1,84216391
9,84216398
6,84215671
6,84216401
5,84207535
5,84220136
6,84210076
6,84210077
6,84216410
6,84216412
6,84215679
6,84207544
6,84207543
9,84204474
6,84216414
6,84216415
6,84216416
6,84216423
6,84215686
7,84207548
6,84216427
6,84216428
6,84216429
6,84216085
6,84204481
6,84204484
1,84215691
6,84227093
6,84227094
6,84214530
6,84207264
6,84200121
9,84206631
8,84206632
2,84206633
6,84214789
6,84214790
6,84200125
6,84213821
6,84213822
6,84206639
6,84213825
9,84206640
3,84219238
9,84213827
2,84213828
6,84200129
1,84206644
6,84206645
3,84214796
9,84200112
1,84213818
6,84200114
6,84200115
6,84200117
6,84206625
6,84206626
6,84206628
6,84206629
1,84206649
6,84200138
6,84200139
6,84206653
6,84206654
8,84207268
6,84207268
6,84207270
6,84200144
6,84214804
6,84214805
8,84200147
6,84214806
8,84214811
6,84207280
6,84209185
1,84214818
6,84207284
6,84219262
8,84200914
6,84219265
6,84219266
3,84207289
1,84214615
6,84209177
6,84209179
6,84219255
6,84219257
6,84209182
6,84219269
2,84214827
6,84209192
6,84209193
8,84206665
6,84206666
6,84209200
6,84206672
6,84211646
6,84203589
6,84219281
6,84214611
6,84203593
1,84216113
1,84216117
1,84216119
6,84217196
6,84217197
1,84212522
6,84227109
6,84227110
3,84227111
6,84227112
6,84216109
6,84216110
6,84227114
6,84227115
1,84204513
6,84214538
6,84212525
6,84212526
3,84217202
6,84221731
1,84225153
6,84227121
6,84216120
6,84227122
6,84217204
6,84217205
6,84227124
6,84227125
6,84212534
6,84212535
6,84221724
6,84212540
6,84212541
6,84217213
6,84221728
6,84227126
6,84217217
6,84217218
8,84212543
6,84227131
6,84227132
8,84212546
6,84204522
6,84214546
6,84214547
6,84212548
6,84212549
6,84216127
6,84216128
6,84204525
6,84204526
6,84214554
6,84214555
6,84214557
6,84214558
6,84217225
6,84227142
6,84212558
3,84216134
1,84214582
1,84212576
1,84214567
6,84212560
6,84217234
1,84221771
8,84221773
1,84221775
6,84227151
6,84221746
6,84221747
6,84216141
6,84216142
6,84227158
6,84227159
6,84214570
6,84216149
6,84212470
6,84212471
6,84221755
6,84217246
6,84217247
1,84212475
1,84221765
1,84225154
6,84216152
6,84216153
6,84214577
6,84214578
6,84221756
6,84221757
1,84216156
6,84225152
1,84213227
8,84222151
6,84221761
6,84227169
6,84227170
8,84212569
1,84227172
6,84227173
6,84227174
6,84225150
6,84212573
6,84212574
6,84212575
6,84227921
6,84216187
6,84214588
6,84216171
6,84227926
6,84227927
6,84222162
6,84216176
6,84221785
6,84216181
6,84216182
6,84221788
6,84222156
6,84222157
6,84222158
6,84216184
6,84227932
2,84225164
3,84215342
6,84216186
6,84213241
6,84213242
6,84225166
6,84222168
7,84227941
6,84215350
6,84215351
6,84213245
6,84213246
6,84216193
6,84227946
6,84227947
6,84227948
6,84227949
3,84216200
6,84213254
6,84213255
2,84215363
6,84222173
6,84222174
6,84215367
6,84215368
2,84215370
6,84227959
6,84221799
2,84216954
6,84225933
6,84225934
6,84215375
3,84225936
6,84227969
6,84225938
6,84225939
6,84213267
6,84213268
6,84225940
6,84225941
6,84221817
6,84221818
6,84227980
6,84215381
6,84215382
6,84215385
6,84216972
6,84225956
6,84225957
6,84216974
6,84222197
6,84225963
6,84225964
2,84225970
6,84222936
6,84222937
6,84222938
6,84222939
6,84215392
6,84228002
6,84228003
6,84222947
6,84225975
6,84225976
6,84222568
6,84222571
6,84222572
2,84215397
6,84225985
6,84213294
6,84213295
6,84213296
6,84222952
6,84216998
6,84222577
6,84222578
6,84228017
9,84222583
6,84213303
1,84222956
8,84242633
8,84242634
8,84243021
8,84243022
6,84242639
6,84238050
6,84249581
6,84249582
6,84243024
3,84242641
6,84243029
6,84244498
6,84244499
6,84243030
6,84243031
6,84243034
6,84249587
6,84239646
6,84242644
6,84244504
6,84243040
8,84239651
6,84249592
6,84238059
6,84238060
3,84242647
6,84242648
6,84244512
8,84249597
6,84249598
6,84249599
6,84249600
6,84249601
6,84249602
6,84249604
6,84243049
6,84242658
6,84242659
9,84235063
6,84238068
6,84239665
6,84244524
6,84242661
3,84249609
6,84243053
1,84235067
1,84243055
6,84235072
6,84235073
6,84235074
6,84242665
6,84242666
9,84239669
6,84244532
6,84244528
6,84243061
6,84243066
6,84239673
6,84239675
6,84239676
6,84238077
6,84238078
6,84238079
6,84238080
6,84238081
6,84243074
6,84250369
6,84242678
6,84235080
6,84250370
6,84250371
6,84235083
6,84250372
6,84235086
7,84235087
6,84235087
6,84235088
6,84239686
6,84249828
6,84239694
3,84243091
6,84239695
6,84250381
7,84238093
6,84238094
6,84243085
6,84238098
3,84250384
6,84238102
6,84238103
6,84235097
6,84239697
6,84239698
6,84238104
6,84238105
6,84238107
8,84250391
6,84239703
8,84238110
6,84250397
6,84235104
6,84250402
6,84250403
6,84217002
6,84228022
6,84228023
6,84215404
6,84215405
6,84222585
6,84222586
6,84222958
6,84213306
6,84217004
6,84217005
6,84222960
6,84222963
6,84222588
6,84222589
6,84225992
6,84217006
6,84222593
6,84213310
6,84213311
6,84217007
6,84234969
3,84225994
6,84225995
6,84222595
6,84222966
6,84222967
6,84225997
6,84225998
8,84234973
3,84222598
2,84222599
8,84222969
6,84215414
6,84215415
6,84215417
6,84215418
6,84215419
6,84234978
6,84222601
6,84222602
6,84230908
6,84215425
6,84215426
6,84215427
6,84226003
6,84234981
6,84234982
6,84215429
6,84215430
6,84222975
6,84222976
3,84234987
6,84234988
6,84222978
6,84222979
6,84215435
6,84215436
6,84222981
6,84226008
3,84226009
3,84226010
6,84213331
6,84213332
6,84226011
6,84222984
6,84222985
6,84222987
6,84222988
3,84226013
6,84226014
6,84226015
3,84213334
6,84213335
4,84230920
6,84230922
6,84230923
6,84213336
6,84213339
1,84234997
6,84202111
6,84202112
6,84212262
8,84202234
8,84200083
6,84212263
6,84212264
6,84202235
6,84206837
6,84206838
6,84202236
6,84202237
6,84212267
6,84212268
6,84212269
6,84202238
6,84200084
6,84207230
6,84202122
6,84202123
8,84207232
6,84202125
9,84200089
8,84219206
6,84219206
6,84213798
8,84202249
6,84202249
9,84200090
6,84202251
6,84202132
6,84206843
6,84202126
