victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,agency_data_year,ff_line_number,age_range_low_num,age_range_high_num
79556578,73090667,1,1,,,,,,,,,,,,,
79556579,73090668,1,1,,,,,,,,,,,,,
79556580,73090669,1,4,,,,5,36,M,1,2,R,,,,
79556581,73090670,1,1,,,,,,,,,,,,,
79556582,73090671,1,4,,,,5,38,F,1,2,R,,,,
79556583,73090671,2,4,,,,5,42,F,1,2,R,,,,
79556584,73090672,1,4,,,,5,25,M,1,2,N,,,,
79556585,73090673,1,8,,,,,,,,,,,,,
79556586,73090674,1,8,,,,,,,,,,,,,
79556587,73090675,1,4,,,,5,53,M,1,2,R,,,,
79556588,73090676,1,1,,,,,,,,,,,,,
79556589,73090677,1,1,,,,,,,,,,,,,
79556594,73091439,1,4,,,,5,31,M,1,3,R,,,,
79556595,73091440,1,4,,,,5,15,M,1,2,R,,,,
79556596,73091441,1,4,,,,5,32,F,1,2,R,,,,
79556597,73091441,2,4,,,,5,1,M,1,2,R,,,,
79556598,73091442,1,4,,,,5,84,M,1,2,R,,,,
79556599,73091443,1,4,,,,5,19,F,1,2,R,,,,
79556601,73091445,1,4,,,,5,78,M,1,2,R,,,,
79556602,73091446,1,8,,,,,,,,,,,,,
79556603,73091447,1,8,,,,,,,,,,,,,
79556604,73091448,1,1,,,,,,,,,,,,,
79556590,73090678,1,1,,,,,,,,,,,,,
79556591,73090679,1,4,,,,5,65,F,1,2,R,,,,
79556592,73090679,2,4,,,,5,43,F,4,2,R,,,,
79556593,73090680,1,4,,,,5,60,F,1,2,R,,,,
79556605,73091449,1,4,,,,5,62,M,1,2,R,,,,
79556606,73091450,1,1,,,,,,,,,,,,,
79556608,73091452,1,1,,,,,,,,,,,,,
79556610,73091454,1,1,,,,,,,,,,,,,
79556614,73091457,1,4,,,,5,63,F,1,2,R,,,,
79556623,73091465,1,4,,,,5,8,M,1,2,R,,,,
79556646,73091486,1,4,,,,5,4,F,1,2,R,,,,
79556612,73091456,1,4,,,,5,50,F,1,2,R,,,,
79556613,73091456,2,8,,,,,,,,,,,,,
79556615,73091458,1,1,,,,,,,,,,,,,
79556616,73091459,1,4,,,,5,49,M,1,2,R,,,,
79556617,73091460,1,4,,,,5,15,F,1,2,N,,,,
79556618,73091461,1,4,,,,5,6,F,1,2,R,,,,
79556619,73091462,1,4,,,,5,21,F,1,2,R,,,,
79556620,73091462,2,4,,,,5,60,M,1,2,R,,,,
79556621,73091463,1,4,,,,5,54,M,1,2,R,,,,
79556622,73091464,1,1,,,,,,,,,,,,,
79556624,73091466,1,4,,,,5,10,F,1,1,R,,,,
79556625,73091467,1,4,,,,5,28,M,1,2,R,,,,
79556626,73091468,1,4,,,,5,88,M,1,2,R,,,,
79556630,73091470,1,2,,,,,,,,,,,,,
79556629,73091469,3,8,,,,,,,,,,,,,
79556627,73091469,1,5,1,4,,5,34,F,1,2,R,,,,
79556628,73091469,2,5,1,4,,5,39,M,1,2,R,,,,
79556631,73091471,1,4,,,,5,26,F,1,2,R,,,,
79556632,73091472,1,1,,,,,,,,,,,,,
79556633,73091473,1,1,,,,,,,,,,,,,
79556634,73091474,1,1,,,,,,,,,,,,,
79556635,73091475,1,4,,,,5,49,M,1,2,N,,,,
79556636,73091476,1,4,,,,5,19,M,1,2,R,,,,
79556641,73091481,1,1,,,,,,,,,,,,,
79556637,73091477,1,1,,,,,,,,,,,,,
79556638,73091478,1,4,,,,5,53,M,1,2,R,,,,
79556639,73091479,1,1,,,,,,,,,,,,,
79556640,73091480,1,4,,,,5,27,F,1,1,R,,,,
79556642,73091482,1,7,,,,,,,,,,,,,
79556643,73091483,1,1,,,,,,,,,,,,,
79556644,73091484,1,4,,,,5,58,M,1,2,R,,,,
79556645,73091485,1,4,,,,5,73,M,1,2,N,,,,
79556647,73091487,1,4,,,,5,30,M,1,2,R,,,,
79527748,73065835,1,1,,,,,,,,,,,,,
79527749,73065835,2,4,,,,5,58,M,1,2,R,,,,
79527750,73065836,1,4,,,,5,15,F,1,2,R,,,,
79527751,73065837,1,8,,,,,,,,,,,,,
79527752,73065838,1,4,,,,5,14,M,1,3,R,,,,
79527753,73065839,1,4,,,,5,33,F,1,2,R,,,,
79527754,73065840,1,4,,,,5,31,F,1,1,R,,,,
79527755,73065841,1,8,,,,,,,,,,,,,
79527756,73065842,1,4,,,,5,41,F,1,2,R,,,,
79527757,73065843,1,1,,,,,,,,,,,,,
79527758,73065844,1,1,,,,,,,,,,,,,
79527759,73065845,1,4,,,,5,45,F,1,2,R,,,,
79527760,73065846,1,1,,,,,,,,,,,,,
79527761,73065847,1,1,,,,,,,,,,,,,
79527762,73065848,1,4,,,,5,60,F,1,2,R,,,,
79527763,73065849,1,4,,,,5,52,F,1,2,R,,,,
79527765,73065851,1,4,,,,5,35,F,1,2,R,,,,
79527766,73065852,1,4,,,,5,17,F,1,2,R,,,,
79527764,73065850,1,4,,,,5,37,F,1,3,R,,,,
79527767,73065853,1,8,,,,,,,,,,,,,
79527768,73065854,1,4,,,,5,49,F,1,2,R,,,,
79527769,73065855,1,8,,,,,,,,,,,,,
79527770,73065856,1,1,,,,,,,,,,,,,
79527771,73065857,1,4,,,,5,29,M,1,2,R,,,,
79527772,73065858,1,4,,,,5,44,M,1,2,R,,,,
79527773,73065858,2,4,,,,5,33,F,1,2,R,,,,
79527774,73065858,3,4,,,,5,36,M,1,2,R,,,,
79527775,73065858,4,4,,,,5,38,M,2,2,R,,,,
79527776,73065859,1,4,,,,4,,M,1,2,R,,,,
79527777,73065860,1,4,,,,5,35,M,1,2,R,,,,
79527778,73065861,1,4,,,,5,18,F,1,2,R,,,,
79527779,73065862,1,8,,,,,,,,,,,,,
79527780,73065863,1,4,,,,4,,M,1,2,R,,,,
79527781,73065864,1,4,,,,5,59,M,1,2,R,,,,
79527782,73065864,2,4,,,,5,32,M,1,2,R,,,,
79527783,73065864,3,4,,,,5,37,M,1,2,R,,,,
79527784,73065865,1,4,,,,4,,F,1,2,R,,,,
79527785,73065866,1,4,,,,5,22,F,1,2,R,,,,
79527786,73065867,1,8,,,,,,,,,,,,,
79527787,73065868,1,4,,,,5,41,F,1,2,R,,,,
79527788,73065868,2,4,,,,5,42,M,1,2,R,,,,
79527789,73065869,1,4,,,,5,53,M,1,2,R,,,,
79527790,73065870,1,4,,,,5,34,F,1,2,N,,,,
79527791,73065871,1,4,,,,5,66,M,1,2,R,,,,
79527792,73065872,1,4,,,,5,23,F,1,2,R,,,,
79527793,73065873,1,4,,,,5,34,F,1,2,R,,,,
79527796,73065876,1,4,,,,5,82,F,1,2,R,,,,
79527794,73065874,1,8,,,,,,,,,,,,,
79527795,73065875,1,8,,,,,,,,,,,,,
79527797,73065877,1,4,,,,5,40,M,1,1,R,,,,
79527798,73065878,1,4,,,,5,28,F,1,3,R,,,,
79527799,73065879,1,8,,,,,,,,,,,,,
79527800,73065880,1,4,,,,5,59,M,1,2,R,,,,
79527801,73065881,1,8,,,,,,,,,,,,,
79527802,73065882,1,8,,,,,,,,,,,,,
79527803,73065883,1,4,,,,5,22,F,1,1,R,,,,
79527804,73065884,1,8,,,,,,,,,,,,,
79527808,73065888,1,1,,,,,,,,,,,,,
79527812,73065892,1,4,,,,5,25,M,1,2,R,,,,
79527813,73065893,1,4,,,,5,55,M,1,2,R,,,,
79527805,73065885,1,4,,,,5,25,M,1,2,R,,,,
79527806,73065886,1,1,,,,,,,,,,,,,
79527807,73065887,1,4,,,,5,7,M,1,2,R,,,,
79527809,73065889,1,1,,,,,,,,,,,,,
79527810,73065890,1,4,,,,4,,M,1,2,R,,,,
79527811,73065891,1,4,,,,4,,F,1,2,R,,,,
79527814,73065894,1,8,,,,,,,,,,,,,
79527815,73065895,1,4,,,,5,36,M,1,2,R,,,,
79527816,73065896,1,8,,,,,,,,,,,,,
79527817,73065897,1,4,,,,4,,F,1,2,R,,,,
79527818,73065898,1,4,,,,5,23,F,1,2,R,,,,
79527819,73065899,1,1,,,,,,,,,,,,,
79527820,73065900,1,4,,,,5,43,F,1,2,R,,,,
79527821,73065900,2,4,,,,5,25,F,1,2,R,,,,
79527823,73065902,1,3,,,,,,,,,,,,,
79527824,73065903,1,1,,,,,,,,,,,,,
79527832,73065908,1,1,,,,,,,,,,,,,
79527833,73065909,1,4,,,,5,44,F,1,2,R,,,,
79527855,73066684,1,4,,,,5,15,F,2,2,R,,,,
79527822,73065901,1,8,,,,,,,,,,,,,
79527825,73065904,1,4,,,,5,29,F,1,3,R,,,,
79527826,73065905,1,4,,,,5,9,M,1,2,R,,,,
79527827,73065905,2,4,,,,5,32,F,1,2,R,,,,
79527828,73065905,3,4,,,,5,15,F,1,2,R,,,,
79527829,73065905,4,4,,,,5,30,M,1,2,R,,,,
79527830,73065906,1,1,,,,,,,,,,,,,
79527831,73065907,1,4,,,,4,,M,1,2,R,,,,
79527834,73065910,1,4,,,,4,,M,1,2,R,,,,
79527835,73065911,1,4,,,,5,50,M,1,2,R,,,,
79527836,73065912,1,4,,,,5,47,M,1,2,R,,,,
79527837,73065913,1,4,,,,5,39,F,1,2,R,,,,
79527838,73065914,1,4,,,,5,61,M,1,2,R,,,,
79527839,73065915,1,4,,,,5,24,F,1,2,R,,,,
79527840,73065915,2,4,,,,5,38,F,1,2,R,,,,
79527841,73065916,1,4,,,,5,38,F,1,2,R,,,,
79527842,73065917,1,4,,,,5,47,M,1,2,N,,,,
79527843,73065918,1,4,,,,5,89,M,1,3,R,,,,
79527844,73065919,1,4,,,,5,60,F,1,3,R,,,,
79527845,73065920,1,8,,,,,,,,,,,,,
79527848,73066678,1,1,,,,,,,,,,,,,
79527849,73066679,1,4,,,,5,22,F,1,1,R,,,,
79527850,73066680,1,4,,,,5,12,F,0,3,R,,,,
79527851,73066681,1,4,,,,5,29,F,1,3,R,,,,
79527846,73065921,1,4,,,,5,32,F,1,2,R,,,,
79527847,73065922,1,4,,,,5,31,M,1,2,R,,,,
79527852,73066682,1,4,,,,5,15,F,1,2,R,,,,
79527853,73066682,2,4,,,,5,15,F,1,2,R,,,,
79527854,73066683,1,4,,,,5,37,F,1,2,R,,,,
79527856,73066685,1,8,,,,,,,,,,,,,
79527857,73066687,1,4,,,,5,27,M,1,2,R,,,,
79527858,73066688,1,1,,,,,,,,,,,,,
79527859,73066689,1,4,,,,5,17,F,1,2,R,,,,
79527860,73066690,1,4,,,,5,54,F,1,2,R,,,,
79527861,73066691,1,4,,,,5,22,M,1,2,R,,,,
79527862,73066692,1,4,,,,5,29,M,1,2,R,,,,
79527863,73066693,1,8,,,,,,,,,,,,,
79527864,73066694,1,4,,,,5,56,M,1,2,R,,,,
79527865,73066695,1,3,,,,,,,,,,,,,
79527866,73066696,1,1,,,,,,,,,,,,,
79527867,73066696,2,4,,,,4,,M,1,2,R,,,,
79527868,73066697,1,8,,,,,,,,,,,,,
79527869,73066698,1,4,,,,5,6,F,1,2,R,,,,
79527874,73066702,1,4,,,,5,22,F,1,2,R,,,,
79527870,73066699,1,4,,,,5,30,F,1,2,R,,,,
79527871,73066699,2,4,,,,5,74,F,1,2,R,,,,
79527872,73066700,1,4,,,,5,34,F,1,2,R,,,,
79527873,73066701,1,4,,,,5,30,F,1,2,R,,,,
79544799,73080519,1,8,,,,,,,,,,,,,
79544800,73080520,1,8,,,,,,,,,,,,,
79544801,73080521,1,8,,,,,,,,,,,,,
79544802,73080522,1,5,1,11,,5,48,M,1,2,R,,,,
79544810,73080530,1,1,,,,,,,,,,,,,
79544803,73080523,1,8,,,,,,,,,,,,,
79544804,73080524,1,8,,,,,,,,,,,,,
79544805,73080525,1,8,,,,,,,,,,,,,
79544806,73080526,1,8,,,,,,,,,,,,,
79544807,73080527,1,8,,,,,,,,,,,,,
79544808,73080528,1,8,,,,,,,,,,,,,
79544809,73080529,1,8,,,,,,,,,,,,,
79544811,73080531,1,5,5,4,,5,28,M,1,2,N,,,,
79544812,73080531,2,5,5,4,,5,28,M,1,2,R,,,,
79544813,73080532,1,8,,,,,,,,,,,,,
79544814,73080532,2,9,,,,,,,,,,,,,
79544815,73080533,1,8,,,,,,,,,,,,,
79544816,73080534,1,8,,,,,,,,,,,,,
79544817,73080535,1,8,,,,,,,,,,,,,
79544818,73080537,1,1,,,,,,,,,,,,,
79544819,73080538,1,1,,,,,,,,,,,,,
79544820,73080539,1,4,,,,5,29,F,1,2,R,,,,
79544821,73080540,1,1,,,,,,,,,,,,,
79544822,73080541,1,4,,,,5,39,F,1,2,R,,,,
79544823,73080542,1,4,,,,5,48,M,1,2,R,,,,
79544824,73080543,1,4,,,,5,26,F,1,2,N,,,,
79544825,73080544,1,4,,,,5,29,F,1,2,R,,,,
79544826,73080545,1,4,,,,5,14,F,1,2,R,,,,
79544827,73080546,1,4,,,,5,42,M,1,2,N,,,,
79544828,73080547,1,4,,,,5,41,M,1,2,R,,,,
79544829,73080548,1,4,,,,5,62,M,1,2,R,,,,
79544830,73080549,1,1,,,,,,,,,,,,,
79544831,73080550,1,7,,,,,,,,,,,,,
79544833,73080552,1,8,,,,,,,,,,,,,
79544922,73081380,1,4,,,,5,31,F,1,2,R,,,,
79544832,73080551,1,8,,,,,,,,,,,,,
79544834,73080553,1,4,,,,5,42,F,1,2,R,,,,
79544835,73080554,1,4,,,,5,36,F,1,2,N,,,,
79544837,73080555,2,4,,,,4,,F,1,2,N,,,,
79544836,73080555,1,4,,,,5,60,F,1,2,N,,,,
79544838,73080556,1,4,,,,5,41,M,1,2,R,,,,
79544839,73080557,1,4,,,,5,27,F,1,2,R,,,,
79544840,73080558,1,1,,,,,,,,,,,,,
79544841,73080559,1,4,,,,5,35,M,1,2,R,,,,
79544842,73080560,1,4,,,,5,50,F,1,2,N,,,,
79544843,73080561,1,4,,,,4,,F,1,2,R,,,,
79544923,73081381,1,1,,,,,,,,,,,,,
79544844,73080562,1,7,,,,,,,,,,,,,
79544846,73080563,2,4,,,,5,51,M,1,2,R,,,,
79544845,73080563,1,1,,,,,,,,,,,,,
79544847,73080564,1,4,,,,5,49,M,1,2,R,,,,
79544848,73080565,1,4,,,,5,20,F,1,2,R,,,,
79544849,73080566,1,4,,,,5,18,F,1,2,R,,,,
79544850,73080567,1,1,,,,,,,,,,,,,
79544851,73080568,1,4,,,,5,67,M,1,2,R,,,,
79544852,73080569,1,1,,,,,,,,,,,,,
79544853,73080570,1,4,,,,4,,F,0,3,R,,,,
79544854,73080570,2,4,,,,5,59,F,1,3,R,,,,
79544858,73080574,1,1,,,,,,,,,,,,,
79544855,73080571,1,5,7,4,,5,48,M,1,2,N,,,,
79544856,73080572,1,4,,,,5,39,M,1,2,R,,,,
79544857,73080573,1,1,,,,,,,,,,,,,
79544859,73080575,1,4,,,,5,33,F,1,2,R,,,,
79544860,73080575,2,4,,,,5,34,M,1,2,R,,,,
79544861,73080576,1,4,,,,5,53,F,1,2,R,,,,
79544862,73080577,1,1,,,,,,,,,,,,,
79544863,73080578,1,4,,,,5,27,M,1,2,R,,,,
79544869,73080584,1,1,,,,,,,,,,,,,
79544913,73081371,1,4,,,,4,,M,0,3,R,,,,
79544864,73080579,1,4,,,,5,66,F,1,2,R,,,,
79544865,73080580,1,4,,,,5,43,M,1,2,R,,,,
79544866,73080581,1,4,,,,5,60,F,1,2,R,,,,
79544867,73080582,1,1,,,,,,,,,,,,,
79544868,73080583,1,1,,,,,,,,,,,,,
79544870,73080585,1,4,,,,5,70,F,1,3,R,,,,
79544871,73080586,1,1,,,,,,,,,,,,,
79544872,73080587,1,4,,,,5,49,F,1,2,R,,,,
79544873,73080588,1,1,,,,,,,,,,,,,
79544875,73080589,2,2,,,,,,,,,,,,,
79544874,73080589,1,1,,,,,,,,,,,,,
79544876,73080590,1,4,,,,5,54,M,1,2,N,,,,
79544878,73080592,1,1,,,,,,,,,,,,,
79544877,73080591,1,1,,,,,,,,,,,,,
79544879,73081340,1,4,,,,5,34,F,1,2,R,,,,
79544880,73081341,1,4,,,,5,39,M,0,2,R,,,,
79544881,73081342,1,4,,,,5,47,M,1,2,R,,,,
79544882,73081343,1,4,,,,5,65,F,1,2,R,,,,
79544883,73081344,1,4,,,,5,40,F,1,2,R,,,,
79544884,73081345,1,4,,,,5,41,M,1,2,R,,,,
79544886,73081347,1,1,,,,,,,,,,,,,
79544885,73081346,1,4,,,,5,78,F,1,2,R,,,,
79544887,73081348,1,1,,,,,,,,,,,,,
79544888,73081349,1,4,,,,5,24,M,1,2,R,,,,
79544889,73081350,1,4,,,,5,18,M,1,2,N,,,,
79544890,73081351,1,4,,,,5,71,F,1,2,R,,,,
79544891,73081352,1,4,,,,5,45,M,1,2,R,,,,
79544892,73081353,1,8,,,,,,,,,,,,,
79544894,73081354,2,4,,,,5,57,M,1,2,R,,,,
79544893,73081354,1,4,,,,5,26,F,0,2,R,,,,
79544895,73081355,1,4,,,,5,27,M,1,2,R,,,,
79544897,73081356,2,4,,,,5,27,F,0,2,R,,,,
79544896,73081356,1,4,,,,5,44,M,1,2,R,,,,
79544898,73081357,1,1,,,,,,,,,,,,,
79544899,73081358,1,8,,,,,,,,,,,,,
79544900,73081359,1,4,,,,5,30,F,1,2,R,,,,
79544901,73081360,1,4,,,,5,30,F,1,2,R,,,,
79544902,73081361,1,8,,,,,,,,,,,,,
79544903,73081362,1,4,,,,5,19,M,1,2,R,,,,
79544904,73081363,1,4,,,,5,14,M,1,2,R,,,,
79544905,73081364,1,4,,,,5,53,M,0,2,R,,,,
79544906,73081365,1,4,,,,5,45,M,1,2,R,,,,
79544907,73081366,1,4,,,,5,24,F,1,2,R,,,,
79544908,73081366,2,4,,,,5,46,F,1,2,N,,,,
79544909,73081367,1,4,,,,5,15,F,1,2,R,,,,
79544910,73081368,1,4,,,,5,50,M,0,3,R,,,,
79544911,73081369,1,8,,,,,,,,,,,,,
79544912,73081370,1,4,,,,5,37,F,1,3,R,,,,
79544914,73081372,1,4,,,,5,68,F,1,2,N,,,,
79544915,73081373,1,4,,,,5,36,F,1,2,R,,,,
79544916,73081374,1,4,,,,5,74,F,1,2,R,,,,
79544917,73081375,1,4,,,,5,51,M,1,2,N,,,,
79544918,73081376,1,4,,,,5,33,F,1,2,R,,,,
79544919,73081377,1,4,,,,5,50,M,1,2,R,,,,
79544920,73081378,1,1,,,,,,,,,,,,,
79544921,73081379,1,1,,,,,,,,,,,,,
79544924,73081382,1,5,2,4,,4,,M,1,2,N,,,,
79544925,73081382,2,5,3,11,,5,53,M,1,2,N,,,,
79544926,73081383,1,4,,,,5,65,M,1,2,R,,,,
79544927,73081384,1,4,,,,5,74,M,1,2,R,,,,
79544928,73081385,1,4,,,,5,30,F,4,2,R,,,,
79544929,73081386,1,4,,,,5,44,F,1,2,R,,,,
79544930,73081387,1,4,,,,5,51,M,1,2,R,,,,
79544931,73081388,1,4,,,,5,33,F,1,2,R,,,,
79544932,73081389,1,4,,,,5,21,F,1,2,R,,,,
79544944,73081398,1,1,,,,,,,,,,,,,
79544933,73081390,1,4,,,,5,35,M,1,2,R,,,,
79544934,73081391,1,1,,,,,,,,,,,,,
79544936,73081392,2,4,,,,5,39,F,1,3,N,,,,
79544935,73081392,1,4,,,,5,31,M,1,2,R,,,,
79544937,73081393,1,4,,,,5,55,M,1,2,R,,,,
79544938,73081394,1,4,,,,5,36,M,1,2,R,,,,
79544939,73081395,1,4,,,,5,59,M,1,2,R,,,,
79544940,73081395,2,4,,,,5,25,F,1,2,R,,,,
79544941,73081395,3,4,,,,5,31,M,1,2,R,,,,
79544942,73081396,1,4,,,,5,40,F,1,2,N,,,,
79544943,73081397,1,4,,,,5,27,F,1,2,R,,,,
79544945,73081399,1,4,,,,5,81,M,1,2,R,,,,
79544946,73081403,1,1,,,,,,,,,,,,,
79544947,73081404,1,4,,,,5,74,F,1,2,R,,,,
79544948,73081405,1,8,,,,,,,,,,,,,
79545836,73081406,1,4,,,,5,26,M,1,2,R,,,,
79545837,73081407,1,4,,,,5,37,M,1,2,R,,,,
79545838,73081408,1,8,,,,,,,,,,,,,
79545839,73081409,1,4,,,,5,25,M,1,2,R,,,,
79545840,73081410,1,4,,,,5,63,M,1,2,R,,,,
79545841,73081412,1,4,,,,4,,F,0,1,R,,,,
79545842,73081413,1,4,,,,5,34,F,1,2,R,,,,
79545843,73081414,1,4,,,,5,8,F,1,2,R,,,,
79545844,73081415,1,1,,,,,,,,,,,,,
79545845,73081416,1,4,,,,5,14,F,1,2,R,,,,
79545846,73081417,1,4,,,,5,46,M,1,2,R,,,,
79545847,73081417,2,4,,,,5,39,F,1,2,R,,,,
79545848,73081418,1,4,,,,5,20,F,1,2,R,,,,
79545849,73081419,1,4,,,,5,37,F,1,2,R,,,,
79545850,73081420,1,4,,,,4,,M,1,2,R,,,,
79545851,73081420,2,4,,,,5,44,M,1,2,R,,,,
79545852,73081421,1,4,,,,5,43,M,1,2,R,,,,
79545853,73081422,1,8,,,,,,,,,,,,,
79545854,73081423,1,4,,,,5,29,F,1,2,R,,,,
79545855,73081424,1,4,,,,5,45,M,1,2,R,,,,
79545856,73081425,1,4,,,,5,42,M,1,2,R,,,,
79545857,73081426,1,4,,,,5,43,M,1,2,R,,,,
79545858,73081427,1,4,,,,5,50,F,1,2,R,,,,
79545859,73081428,1,4,,,,5,71,M,1,2,R,,,,
79545860,73081429,1,4,,,,5,43,F,1,2,R,,,,
79545861,73081430,1,8,,,,,,,,,,,,,
79545862,73081431,1,4,,,,5,77,F,1,2,R,,,,
79545863,73081432,1,3,,,,,,,,,,,,,
79545864,73081433,1,4,,,,5,24,F,1,2,R,,,,
79545865,73081434,1,4,,,,5,57,M,1,2,R,,,,
79545866,73081435,1,4,,,,5,46,M,1,2,R,,,,
79545867,73081436,1,4,,,,5,27,F,1,2,R,,,,
79545868,73081436,2,4,,,,5,25,M,1,2,N,,,,
79545869,73081437,1,4,,,,4,,M,0,3,R,,,,
79545870,73081438,1,4,,,,4,,U,0,3,R,,,,
79545871,73081439,1,4,,,,5,64,F,1,2,R,,,,
79545872,73081440,1,4,,,,5,65,F,1,2,R,,,,
79545873,73081441,1,8,,,,,,,,,,,,,
79545874,73081442,1,4,,,,5,16,F,1,2,R,,,,
79545875,73081442,2,4,,,,5,17,F,1,2,R,,,,
79545876,73081443,1,4,,,,5,28,M,1,2,R,,,,
79545877,73081444,1,1,,,,,,,,,,,,,
79545878,73081445,1,4,,,,5,15,M,1,2,R,,,,
79545879,73081446,1,4,,,,5,41,F,1,2,R,,,,
79545880,73081446,2,1,,,,,,,,,,,,,
79545881,73081447,1,1,,,,,,,,,,,,,
79545882,73081448,1,4,,,,5,47,M,1,2,R,,,,
79545883,73081449,1,1,,,,,,,,,,,,,
79545884,73081450,1,4,,,,5,46,M,1,2,R,,,,
79545885,73081451,1,4,,,,5,24,M,1,2,R,,,,
79545886,73081452,1,4,,,,5,25,F,1,2,R,,,,
79545887,73081453,1,4,,,,5,59,M,1,2,R,,,,
79545888,73081454,1,4,,,,5,22,F,1,2,R,,,,
79545889,73081455,1,4,,,,5,53,M,1,2,R,,,,
79545890,73081456,1,4,,,,5,81,F,1,2,R,,,,
79545895,73081460,1,1,,,,,,,,,,,,,
79545918,73081477,1,4,,,,5,14,F,1,2,R,,,,
79545939,73082250,1,8,,,,,,,,,,,,,
79545940,73082251,1,4,,,,5,57,F,1,2,R,,,,
79545942,73082253,1,1,,,,,,,,,,,,,
79545966,73082276,1,8,,,,,,,,,,,,,
79545891,73081457,1,4,,,,5,31,F,1,2,R,,,,
79545892,73081457,2,4,,,,5,31,M,1,2,R,,,,
79545893,73081458,1,4,,,,5,22,F,1,2,R,,,,
79545894,73081459,1,4,,,,5,35,F,1,2,R,,,,
79545896,73081461,1,4,,,,5,24,F,1,2,R,,,,
79545897,73081462,1,4,,,,5,29,F,1,2,R,,,,
79545898,73081462,2,4,,,,5,39,M,0,3,R,,,,
79545899,73081463,1,8,,,,,,,,,,,,,
79545900,73081464,1,8,,,,,,,,,,,,,
79545901,73081465,1,1,,,,,,,,,,,,,
79545902,73081466,1,4,,,,5,48,F,1,2,R,,,,
