arrestee_id,weapon_id,nibrs_arrestee_weapon_id
17515929,1,17522753
17515936,1,17522760
17515934,1,17522758
17515933,1,17522757
17515928,1,17522752
17515927,1,17522751
17515935,1,17522759
17515932,1,17522756
17515931,1,17522755
17515930,1,17522754
