suspect_using_id,offense_id
3,70392505
4,70392506
4,70392507
4,70392508
4,70378557
4,70378558
4,70378559
3,70398062
4,70390017
4,70382792
4,70398061
3,70390018
3,70390019
4,70398059
4,70398060
