nibrs_month_id,agency_id,month_num,data_year,reported_status,report_date,prepared_date,update_flag,orig_format,ff_line_number,data_home,ddocname,did
5954787,15889,8,2012,U,,,N,F,,C,2012_08_PA0060200_NIBRS,
5976988,15889,9,2012,U,,,N,F,,C,2012_09_PA0060200_NIBRS,
5999189,15889,10,2012,U,,,N,F,,C,2012_10_PA0060200_NIBRS,
6021390,15889,11,2012,U,,,N,F,,C,2012_11_PA0060200_NIBRS,
6043591,15889,12,2012,U,,,N,F,,C,2012_12_PA0060200_NIBRS,
5799381,15890,1,2012,U,,,N,F,,C,2012_01_PA0060300_NIBRS,
5821582,15890,2,2012,U,,,N,F,,C,2012_02_PA0060300_NIBRS,
5843783,15890,3,2012,U,,,N,F,,C,2012_03_PA0060300_NIBRS,
5865984,15890,4,2012,U,,,N,F,,C,2012_04_PA0060300_NIBRS,
5888185,15890,5,2012,U,,,N,F,,C,2012_05_PA0060300_NIBRS,
5910386,15890,6,2012,U,,,N,F,,C,2012_06_PA0060300_NIBRS,
5932587,15890,7,2012,U,,,N,F,,C,2012_07_PA0060300_NIBRS,
5954788,15890,8,2012,U,,,N,F,,C,2012_08_PA0060300_NIBRS,
5976989,15890,9,2012,U,,,N,F,,C,2012_09_PA0060300_NIBRS,
5999190,15890,10,2012,U,,,N,F,,C,2012_10_PA0060300_NIBRS,
6021391,15890,11,2012,U,,,N,F,,C,2012_11_PA0060300_NIBRS,
6043592,15890,12,2012,U,,,N,F,,C,2012_12_PA0060300_NIBRS,
5799382,15891,1,2012,U,,,N,F,,C,2012_01_PA0060400_NIBRS,
5821583,15891,2,2012,U,,,N,F,,C,2012_02_PA0060400_NIBRS,
5843784,15891,3,2012,U,,,N,F,,C,2012_03_PA0060400_NIBRS,
5865985,15891,4,2012,U,,,N,F,,C,2012_04_PA0060400_NIBRS,
5888186,15891,5,2012,U,,,N,F,,C,2012_05_PA0060400_NIBRS,
5910387,15891,6,2012,U,,,N,F,,C,2012_06_PA0060400_NIBRS,
5932588,15891,7,2012,U,,,N,F,,C,2012_07_PA0060400_NIBRS,
5954789,15891,8,2012,U,,,N,F,,C,2012_08_PA0060400_NIBRS,
5976990,15891,9,2012,U,,,N,F,,C,2012_09_PA0060400_NIBRS,
5999191,15891,10,2012,U,,,N,F,,C,2012_10_PA0060400_NIBRS,
6021392,15891,11,2012,U,,,N,F,,C,2012_11_PA0060400_NIBRS,
6043593,15891,12,2012,U,,,N,F,,C,2012_12_PA0060400_NIBRS,
5799383,15892,1,2012,U,,,N,F,,C,2012_01_PA0060500_NIBRS,
5821584,15892,2,2012,U,,,N,F,,C,2012_02_PA0060500_NIBRS,
5843785,15892,3,2012,U,,,N,F,,C,2012_03_PA0060500_NIBRS,
5865986,15892,4,2012,U,,,N,F,,C,2012_04_PA0060500_NIBRS,
5888187,15892,5,2012,U,,,N,F,,C,2012_05_PA0060500_NIBRS,
5910388,15892,6,2012,U,,,N,F,,C,2012_06_PA0060500_NIBRS,
5932589,15892,7,2012,U,,,N,F,,C,2012_07_PA0060500_NIBRS,
5954790,15892,8,2012,U,,,N,F,,C,2012_08_PA0060500_NIBRS,
5976991,15892,9,2012,U,,,N,F,,C,2012_09_PA0060500_NIBRS,
5999192,15892,10,2012,U,,,N,F,,C,2012_10_PA0060500_NIBRS,
6021393,15892,11,2012,U,,,N,F,,C,2012_11_PA0060500_NIBRS,
6043594,15892,12,2012,U,,,N,F,,C,2012_12_PA0060500_NIBRS,
5799384,15893,1,2012,U,,,N,F,,C,2012_01_PA0060600_NIBRS,
5821585,15893,2,2012,U,,,N,F,,C,2012_02_PA0060600_NIBRS,
5843786,15893,3,2012,U,,,N,F,,C,2012_03_PA0060600_NIBRS,
5865987,15893,4,2012,U,,,N,F,,C,2012_04_PA0060600_NIBRS,
5888188,15893,5,2012,U,,,N,F,,C,2012_05_PA0060600_NIBRS,
5910389,15893,6,2012,U,,,N,F,,C,2012_06_PA0060600_NIBRS,
5932590,15893,7,2012,U,,,N,F,,C,2012_07_PA0060600_NIBRS,
5954791,15893,8,2012,U,,,N,F,,C,2012_08_PA0060600_NIBRS,
5976992,15893,9,2012,U,,,N,F,,C,2012_09_PA0060600_NIBRS,
5999193,15893,10,2012,U,,,N,F,,C,2012_10_PA0060600_NIBRS,
6021394,15893,11,2012,U,,,N,F,,C,2012_11_PA0060600_NIBRS,
6043595,15893,12,2012,U,,,N,F,,C,2012_12_PA0060600_NIBRS,
5805464,23086,1,2012,U,,,N,F,,C,2012_01_PA0365800_NIBRS,
5827665,23086,2,2012,U,,,N,F,,C,2012_02_PA0365800_NIBRS,
5849866,23086,3,2012,U,,,N,F,,C,2012_03_PA0365800_NIBRS,
5872067,23086,4,2012,U,,,N,F,,C,2012_04_PA0365800_NIBRS,
5894268,23086,5,2012,U,,,N,F,,C,2012_05_PA0365800_NIBRS,
5916469,23086,6,2012,U,,,N,F,,C,2012_06_PA0365800_NIBRS,
5938670,23086,7,2012,U,,,N,F,,C,2012_07_PA0365800_NIBRS,
5960871,23086,8,2012,U,,,N,F,,C,2012_08_PA0365800_NIBRS,
5983072,23086,9,2012,U,,,N,F,,C,2012_09_PA0365800_NIBRS,
6005273,23086,10,2012,U,,,N,F,,C,2012_10_PA0365800_NIBRS,
6027474,23086,11,2012,U,,,N,F,,C,2012_11_PA0365800_NIBRS,
6049675,23086,12,2012,U,,,N,F,,C,2012_12_PA0365800_NIBRS,
5800111,16620,1,2012,U,,,N,F,,C,2012_01_PA036BF00_NIBRS,
5822312,16620,2,2012,U,,,N,F,,C,2012_02_PA036BF00_NIBRS,
5844513,16620,3,2012,U,,,N,F,,C,2012_03_PA036BF00_NIBRS,
5866714,16620,4,2012,U,,,N,F,,C,2012_04_PA036BF00_NIBRS,
5888915,16620,5,2012,U,,,N,F,,C,2012_05_PA036BF00_NIBRS,
5911116,16620,6,2012,U,,,N,F,,C,2012_06_PA036BF00_NIBRS,
5933317,16620,7,2012,U,,,N,F,,C,2012_07_PA036BF00_NIBRS,
5955518,16620,8,2012,U,,,N,F,,C,2012_08_PA036BF00_NIBRS,
5977719,16620,9,2012,U,,,N,F,,C,2012_09_PA036BF00_NIBRS,
5999920,16620,10,2012,U,,,N,F,,C,2012_10_PA036BF00_NIBRS,
6022121,16620,11,2012,U,,,N,F,,C,2012_11_PA036BF00_NIBRS,
6044322,16620,12,2012,U,,,N,F,,C,2012_12_PA036BF00_NIBRS,
5799385,15894,1,2012,U,,,N,F,,C,2012_01_PA0060700_NIBRS,
5821586,15894,2,2012,U,,,N,F,,C,2012_02_PA0060700_NIBRS,
5843787,15894,3,2012,U,,,N,F,,C,2012_03_PA0060700_NIBRS,
5865988,15894,4,2012,U,,,N,F,,C,2012_04_PA0060700_NIBRS,
5888189,15894,5,2012,U,,,N,F,,C,2012_05_PA0060700_NIBRS,
5910390,15894,6,2012,U,,,N,F,,C,2012_06_PA0060700_NIBRS,
5932591,15894,7,2012,U,,,N,F,,C,2012_07_PA0060700_NIBRS,
5954792,15894,8,2012,U,,,N,F,,C,2012_08_PA0060700_NIBRS,
5976993,15894,9,2012,U,,,N,F,,C,2012_09_PA0060700_NIBRS,
5999194,15894,10,2012,U,,,N,F,,C,2012_10_PA0060700_NIBRS,
6021395,15894,11,2012,U,,,N,F,,C,2012_11_PA0060700_NIBRS,
6043596,15894,12,2012,U,,,N,F,,C,2012_12_PA0060700_NIBRS,
5800146,16655,1,2012,U,,,N,F,,C,2012_01_PA0381200_NIBRS,
5822347,16655,2,2012,U,,,N,F,,C,2012_02_PA0381200_NIBRS,
5844548,16655,3,2012,U,,,N,F,,C,2012_03_PA0381200_NIBRS,
5866749,16655,4,2012,U,,,N,F,,C,2012_04_PA0381200_NIBRS,
5888950,16655,5,2012,U,,,N,F,,C,2012_05_PA0381200_NIBRS,
5911151,16655,6,2012,U,,,N,F,,C,2012_06_PA0381200_NIBRS,
5933352,16655,7,2012,U,,,N,F,,C,2012_07_PA0381200_NIBRS,
5955553,16655,8,2012,U,,,N,F,,C,2012_08_PA0381200_NIBRS,
5977754,16655,9,2012,U,,,N,F,,C,2012_09_PA0381200_NIBRS,
5999955,16655,10,2012,U,,,N,F,,C,2012_10_PA0381200_NIBRS,
6022156,16655,11,2012,U,,,N,F,,C,2012_11_PA0381200_NIBRS,
6044357,16655,12,2012,U,,,N,F,,C,2012_12_PA0381200_NIBRS,
5800147,16656,1,2012,U,,,N,F,,C,2012_01_PA0381300_NIBRS,
5822348,16656,2,2012,U,,,N,F,,C,2012_02_PA0381300_NIBRS,
5844549,16656,3,2012,U,,,N,F,,C,2012_03_PA0381300_NIBRS,
5866750,16656,4,2012,U,,,N,F,,C,2012_04_PA0381300_NIBRS,
5888951,16656,5,2012,U,,,N,F,,C,2012_05_PA0381300_NIBRS,
5911152,16656,6,2012,U,,,N,F,,C,2012_06_PA0381300_NIBRS,
5933353,16656,7,2012,U,,,N,F,,C,2012_07_PA0381300_NIBRS,
5955554,16656,8,2012,U,,,N,F,,C,2012_08_PA0381300_NIBRS,
5977755,16656,9,2012,U,,,N,F,,C,2012_09_PA0381300_NIBRS,
5999956,16656,10,2012,U,,,N,F,,C,2012_10_PA0381300_NIBRS,
6022157,16656,11,2012,U,,,N,F,,C,2012_11_PA0381300_NIBRS,
6044358,16656,12,2012,U,,,N,F,,C,2012_12_PA0381300_NIBRS,
5799398,15907,1,2012,U,,,N,F,,C,2012_01_PA0062000_NIBRS,
5821599,15907,2,2012,U,,,N,F,,C,2012_02_PA0062000_NIBRS,
5843800,15907,3,2012,U,,,N,F,,C,2012_03_PA0062000_NIBRS,
5866001,15907,4,2012,U,,,N,F,,C,2012_04_PA0062000_NIBRS,
5888202,15907,5,2012,U,,,N,F,,C,2012_05_PA0062000_NIBRS,
5910403,15907,6,2012,U,,,N,F,,C,2012_06_PA0062000_NIBRS,
5932604,15907,7,2012,U,,,N,F,,C,2012_07_PA0062000_NIBRS,
5954805,15907,8,2012,U,,,N,F,,C,2012_08_PA0062000_NIBRS,
5977006,15907,9,2012,U,,,N,F,,C,2012_09_PA0062000_NIBRS,
5999207,15907,10,2012,U,,,N,F,,C,2012_10_PA0062000_NIBRS,
6021408,15907,11,2012,U,,,N,F,,C,2012_11_PA0062000_NIBRS,
6043609,15907,12,2012,U,,,N,F,,C,2012_12_PA0062000_NIBRS,
5799399,15908,1,2012,U,,,N,F,,C,2012_01_PA0062100_NIBRS,
5821600,15908,2,2012,U,,,N,F,,C,2012_02_PA0062100_NIBRS,
5843801,15908,3,2012,U,,,N,F,,C,2012_03_PA0062100_NIBRS,
5866002,15908,4,2012,U,,,N,F,,C,2012_04_PA0062100_NIBRS,
5888203,15908,5,2012,U,,,N,F,,C,2012_05_PA0062100_NIBRS,
5910404,15908,6,2012,U,,,N,F,,C,2012_06_PA0062100_NIBRS,
5932605,15908,7,2012,U,,,N,F,,C,2012_07_PA0062100_NIBRS,
5954806,15908,8,2012,U,,,N,F,,C,2012_08_PA0062100_NIBRS,
5977007,15908,9,2012,U,,,N,F,,C,2012_09_PA0062100_NIBRS,
5999208,15908,10,2012,U,,,N,F,,C,2012_10_PA0062100_NIBRS,
6021409,15908,11,2012,U,,,N,F,,C,2012_11_PA0062100_NIBRS,
6043610,15908,12,2012,U,,,N,F,,C,2012_12_PA0062100_NIBRS,
5799594,16103,1,2012,U,,,N,F,,C,2012_01_PA0116100_NIBRS,
5821795,16103,2,2012,U,,,N,F,,C,2012_02_PA0116100_NIBRS,
5843996,16103,3,2012,U,,,N,F,,C,2012_03_PA0116100_NIBRS,
5866197,16103,4,2012,U,,,N,F,,C,2012_04_PA0116100_NIBRS,
5888398,16103,5,2012,U,,,N,F,,C,2012_05_PA0116100_NIBRS,
5910599,16103,6,2012,U,,,N,F,,C,2012_06_PA0116100_NIBRS,
5932800,16103,7,2012,U,,,N,F,,C,2012_07_PA0116100_NIBRS,
5955001,16103,8,2012,U,,,N,F,,C,2012_08_PA0116100_NIBRS,
5977202,16103,9,2012,U,,,N,F,,C,2012_09_PA0116100_NIBRS,
5999403,16103,10,2012,U,,,N,F,,C,2012_10_PA0116100_NIBRS,
6021604,16103,11,2012,U,,,N,F,,C,2012_11_PA0116100_NIBRS,
6043805,16103,12,2012,U,,,N,F,,C,2012_12_PA0116100_NIBRS,
5799595,16104,1,2012,U,,,N,F,,C,2012_01_PA0116200_NIBRS,
5821796,16104,2,2012,U,,,N,F,,C,2012_02_PA0116200_NIBRS,
5843997,16104,3,2012,U,,,N,F,,C,2012_03_PA0116200_NIBRS,
5866198,16104,4,2012,U,,,N,F,,C,2012_04_PA0116200_NIBRS,
5888399,16104,5,2012,U,,,N,F,,C,2012_05_PA0116200_NIBRS,
5910600,16104,6,2012,U,,,N,F,,C,2012_06_PA0116200_NIBRS,
5932801,16104,7,2012,U,,,N,F,,C,2012_07_PA0116200_NIBRS,
5955002,16104,8,2012,U,,,N,F,,C,2012_08_PA0116200_NIBRS,
5977203,16104,9,2012,U,,,N,F,,C,2012_09_PA0116200_NIBRS,
5999404,16104,10,2012,U,,,N,F,,C,2012_10_PA0116200_NIBRS,
6021605,16104,11,2012,U,,,N,F,,C,2012_11_PA0116200_NIBRS,
6043806,16104,12,2012,U,,,N,F,,C,2012_12_PA0116200_NIBRS,
5799596,16105,1,2012,U,,,N,F,,C,2012_01_PA0116300_NIBRS,
5821797,16105,2,2012,U,,,N,F,,C,2012_02_PA0116300_NIBRS,
5843998,16105,3,2012,U,,,N,F,,C,2012_03_PA0116300_NIBRS,
5866199,16105,4,2012,U,,,N,F,,C,2012_04_PA0116300_NIBRS,
5888400,16105,5,2012,U,,,N,F,,C,2012_05_PA0116300_NIBRS,
5910601,16105,6,2012,U,,,N,F,,C,2012_06_PA0116300_NIBRS,
5932802,16105,7,2012,U,,,N,F,,C,2012_07_PA0116300_NIBRS,
5955003,16105,8,2012,U,,,N,F,,C,2012_08_PA0116300_NIBRS,
5977204,16105,9,2012,U,,,N,F,,C,2012_09_PA0116300_NIBRS,
5999405,16105,10,2012,U,,,N,F,,C,2012_10_PA0116300_NIBRS,
6021606,16105,11,2012,U,,,N,F,,C,2012_11_PA0116300_NIBRS,
6043807,16105,12,2012,U,,,N,F,,C,2012_12_PA0116300_NIBRS,
5799597,16106,1,2012,U,,,N,F,,C,2012_01_PA0116500_NIBRS,
5821798,16106,2,2012,U,,,N,F,,C,2012_02_PA0116500_NIBRS,
5843999,16106,3,2012,U,,,N,F,,C,2012_03_PA0116500_NIBRS,
5866200,16106,4,2012,U,,,N,F,,C,2012_04_PA0116500_NIBRS,
5888401,16106,5,2012,U,,,N,F,,C,2012_05_PA0116500_NIBRS,
5910602,16106,6,2012,U,,,N,F,,C,2012_06_PA0116500_NIBRS,
5932803,16106,7,2012,U,,,N,F,,C,2012_07_PA0116500_NIBRS,
5955004,16106,8,2012,U,,,N,F,,C,2012_08_PA0116500_NIBRS,
5977205,16106,9,2012,U,,,N,F,,C,2012_09_PA0116500_NIBRS,
5999406,16106,10,2012,U,,,N,F,,C,2012_10_PA0116500_NIBRS,
6021607,16106,11,2012,U,,,N,F,,C,2012_11_PA0116500_NIBRS,
6043808,16106,12,2012,U,,,N,F,,C,2012_12_PA0116500_NIBRS,
5799598,16107,1,2012,U,,,N,F,,C,2012_01_PA0116800_NIBRS,
5821799,16107,2,2012,U,,,N,F,,C,2012_02_PA0116800_NIBRS,
5844000,16107,3,2012,U,,,N,F,,C,2012_03_PA0116800_NIBRS,
5866201,16107,4,2012,U,,,N,F,,C,2012_04_PA0116800_NIBRS,
5888402,16107,5,2012,U,,,N,F,,C,2012_05_PA0116800_NIBRS,
5910603,16107,6,2012,U,,,N,F,,C,2012_06_PA0116800_NIBRS,
5932804,16107,7,2012,U,,,N,F,,C,2012_07_PA0116800_NIBRS,
5955005,16107,8,2012,U,,,N,F,,C,2012_08_PA0116800_NIBRS,
5977206,16107,9,2012,U,,,N,F,,C,2012_09_PA0116800_NIBRS,
5999407,16107,10,2012,U,,,N,F,,C,2012_10_PA0116800_NIBRS,
6021608,16107,11,2012,U,,,N,F,,C,2012_11_PA0116800_NIBRS,
6043809,16107,12,2012,U,,,N,F,,C,2012_12_PA0116800_NIBRS,
5799599,16108,1,2012,U,,,N,F,,C,2012_01_PA011BF00_NIBRS,
5821800,16108,2,2012,U,,,N,F,,C,2012_02_PA011BF00_NIBRS,
5844001,16108,3,2012,U,,,N,F,,C,2012_03_PA011BF00_NIBRS,
5866202,16108,4,2012,U,,,N,F,,C,2012_04_PA011BF00_NIBRS,
5888403,16108,5,2012,U,,,N,F,,C,2012_05_PA011BF00_NIBRS,
5910604,16108,6,2012,U,,,N,F,,C,2012_06_PA011BF00_NIBRS,
5932805,16108,7,2012,U,,,N,F,,C,2012_07_PA011BF00_NIBRS,
5955006,16108,8,2012,U,,,N,F,,C,2012_08_PA011BF00_NIBRS,
5977207,16108,9,2012,U,,,N,F,,C,2012_09_PA011BF00_NIBRS,
5999408,16108,10,2012,U,,,N,F,,C,2012_10_PA011BF00_NIBRS,
6021609,16108,11,2012,U,,,N,F,,C,2012_11_PA011BF00_NIBRS,
6043810,16108,12,2012,U,,,N,F,,C,2012_12_PA011BF00_NIBRS,
5799558,16067,1,2012,U,,,N,F,,C,2012_01_PA0111200_NIBRS,
5821759,16067,2,2012,U,,,N,F,,C,2012_02_PA0111200_NIBRS,
5843960,16067,3,2012,U,,,N,F,,C,2012_03_PA0111200_NIBRS,
5866161,16067,4,2012,U,,,N,F,,C,2012_04_PA0111200_NIBRS,
5888362,16067,5,2012,U,,,N,F,,C,2012_05_PA0111200_NIBRS,
5910563,16067,6,2012,U,,,N,F,,C,2012_06_PA0111200_NIBRS,
5932764,16067,7,2012,U,,,N,F,,C,2012_07_PA0111200_NIBRS,
5954965,16067,8,2012,U,,,N,F,,C,2012_08_PA0111200_NIBRS,
5977166,16067,9,2012,U,,,N,F,,C,2012_09_PA0111200_NIBRS,
5999367,16067,10,2012,U,,,N,F,,C,2012_10_PA0111200_NIBRS,
6021568,16067,11,2012,U,,,N,F,,C,2012_11_PA0111200_NIBRS,
6043769,16067,12,2012,U,,,N,F,,C,2012_12_PA0111200_NIBRS,
5799559,16068,1,2012,U,,,N,F,,C,2012_01_PA0111300_NIBRS,
5821760,16068,2,2012,U,,,N,F,,C,2012_02_PA0111300_NIBRS,
5843961,16068,3,2012,U,,,N,F,,C,2012_03_PA0111300_NIBRS,
5866162,16068,4,2012,U,,,N,F,,C,2012_04_PA0111300_NIBRS,
5888363,16068,5,2012,U,,,N,F,,C,2012_05_PA0111300_NIBRS,
5910564,16068,6,2012,U,,,N,F,,C,2012_06_PA0111300_NIBRS,
5932765,16068,7,2012,U,,,N,F,,C,2012_07_PA0111300_NIBRS,
5954966,16068,8,2012,U,,,N,F,,C,2012_08_PA0111300_NIBRS,
5977167,16068,9,2012,U,,,N,F,,C,2012_09_PA0111300_NIBRS,
5999368,16068,10,2012,U,,,N,F,,C,2012_10_PA0111300_NIBRS,
6021569,16068,11,2012,U,,,N,F,,C,2012_11_PA0111300_NIBRS,
6043770,16068,12,2012,U,,,N,F,,C,2012_12_PA0111300_NIBRS,
5799560,16069,1,2012,U,,,N,F,,C,2012_01_PA0111400_NIBRS,
5821761,16069,2,2012,U,,,N,F,,C,2012_02_PA0111400_NIBRS,
5843962,16069,3,2012,U,,,N,F,,C,2012_03_PA0111400_NIBRS,
5866163,16069,4,2012,U,,,N,F,,C,2012_04_PA0111400_NIBRS,
5888364,16069,5,2012,U,,,N,F,,C,2012_05_PA0111400_NIBRS,
5910565,16069,6,2012,U,,,N,F,,C,2012_06_PA0111400_NIBRS,
5932766,16069,7,2012,U,,,N,F,,C,2012_07_PA0111400_NIBRS,
5954967,16069,8,2012,U,,,N,F,,C,2012_08_PA0111400_NIBRS,
5977168,16069,9,2012,U,,,N,F,,C,2012_09_PA0111400_NIBRS,
5999369,16069,10,2012,U,,,N,F,,C,2012_10_PA0111400_NIBRS,
6021570,16069,11,2012,U,,,N,F,,C,2012_11_PA0111400_NIBRS,
6043771,16069,12,2012,U,,,N,F,,C,2012_12_PA0111400_NIBRS,
5799561,16070,1,2012,U,,,N,F,,C,2012_01_PA0111500_NIBRS,
5821762,16070,2,2012,U,,,N,F,,C,2012_02_PA0111500_NIBRS,
5843963,16070,3,2012,U,,,N,F,,C,2012_03_PA0111500_NIBRS,
5866164,16070,4,2012,U,,,N,F,,C,2012_04_PA0111500_NIBRS,
5888365,16070,5,2012,U,,,N,F,,C,2012_05_PA0111500_NIBRS,
5910566,16070,6,2012,U,,,N,F,,C,2012_06_PA0111500_NIBRS,
5932767,16070,7,2012,U,,,N,F,,C,2012_07_PA0111500_NIBRS,
5954968,16070,8,2012,U,,,N,F,,C,2012_08_PA0111500_NIBRS,
5977169,16070,9,2012,U,,,N,F,,C,2012_09_PA0111500_NIBRS,
5999370,16070,10,2012,U,,,N,F,,C,2012_10_PA0111500_NIBRS,
6021571,16070,11,2012,U,,,N,F,,C,2012_11_PA0111500_NIBRS,
6043772,16070,12,2012,U,,,N,F,,C,2012_12_PA0111500_NIBRS,
5799562,16071,1,2012,U,,,N,F,,C,2012_01_PA0111600_NIBRS,
5821763,16071,2,2012,U,,,N,F,,C,2012_02_PA0111600_NIBRS,
5843964,16071,3,2012,U,,,N,F,,C,2012_03_PA0111600_NIBRS,
5866165,16071,4,2012,U,,,N,F,,C,2012_04_PA0111600_NIBRS,
5888366,16071,5,2012,U,,,N,F,,C,2012_05_PA0111600_NIBRS,
5910567,16071,6,2012,U,,,N,F,,C,2012_06_PA0111600_NIBRS,
5932768,16071,7,2012,U,,,N,F,,C,2012_07_PA0111600_NIBRS,
5954969,16071,8,2012,U,,,N,F,,C,2012_08_PA0111600_NIBRS,
5977170,16071,9,2012,U,,,N,F,,C,2012_09_PA0111600_NIBRS,
5999371,16071,10,2012,U,,,N,F,,C,2012_10_PA0111600_NIBRS,
6021572,16071,11,2012,U,,,N,F,,C,2012_11_PA0111600_NIBRS,
6043773,16071,12,2012,U,,,N,F,,C,2012_12_PA0111600_NIBRS,
5799563,16072,1,2012,U,,,N,F,,C,2012_01_PA0111700_NIBRS,
5821764,16072,2,2012,U,,,N,F,,C,2012_02_PA0111700_NIBRS,
5843965,16072,3,2012,U,,,N,F,,C,2012_03_PA0111700_NIBRS,
5866166,16072,4,2012,U,,,N,F,,C,2012_04_PA0111700_NIBRS,
5888367,16072,5,2012,U,,,N,F,,C,2012_05_PA0111700_NIBRS,
5910568,16072,6,2012,U,,,N,F,,C,2012_06_PA0111700_NIBRS,
5932769,16072,7,2012,U,,,N,F,,C,2012_07_PA0111700_NIBRS,
5954970,16072,8,2012,U,,,N,F,,C,2012_08_PA0111700_NIBRS,
5977171,16072,9,2012,U,,,N,F,,C,2012_09_PA0111700_NIBRS,
5999372,16072,10,2012,U,,,N,F,,C,2012_10_PA0111700_NIBRS,
6021573,16072,11,2012,U,,,N,F,,C,2012_11_PA0111700_NIBRS,
6043774,16072,12,2012,U,,,N,F,,C,2012_12_PA0111700_NIBRS,
5799564,16073,1,2012,U,,,N,F,,C,2012_01_PA0111800_NIBRS,
5821765,16073,2,2012,U,,,N,F,,C,2012_02_PA0111800_NIBRS,
5843966,16073,3,2012,U,,,N,F,,C,2012_03_PA0111800_NIBRS,
5866167,16073,4,2012,U,,,N,F,,C,2012_04_PA0111800_NIBRS,
5888368,16073,5,2012,U,,,N,F,,C,2012_05_PA0111800_NIBRS,
5910569,16073,6,2012,U,,,N,F,,C,2012_06_PA0111800_NIBRS,
5932770,16073,7,2012,U,,,N,F,,C,2012_07_PA0111800_NIBRS,
5954971,16073,8,2012,U,,,N,F,,C,2012_08_PA0111800_NIBRS,
5977172,16073,9,2012,U,,,N,F,,C,2012_09_PA0111800_NIBRS,
5999373,16073,10,2012,U,,,N,F,,C,2012_10_PA0111800_NIBRS,
6021574,16073,11,2012,U,,,N,F,,C,2012_11_PA0111800_NIBRS,
6043775,16073,12,2012,U,,,N,F,,C,2012_12_PA0111800_NIBRS,
5799565,16074,1,2012,U,,,N,F,,C,2012_01_PA0111900_NIBRS,
5821766,16074,2,2012,U,,,N,F,,C,2012_02_PA0111900_NIBRS,
5843967,16074,3,2012,U,,,N,F,,C,2012_03_PA0111900_NIBRS,
5866168,16074,4,2012,U,,,N,F,,C,2012_04_PA0111900_NIBRS,
5888369,16074,5,2012,U,,,N,F,,C,2012_05_PA0111900_NIBRS,
5910570,16074,6,2012,U,,,N,F,,C,2012_06_PA0111900_NIBRS,
5932771,16074,7,2012,U,,,N,F,,C,2012_07_PA0111900_NIBRS,
5954972,16074,8,2012,U,,,N,F,,C,2012_08_PA0111900_NIBRS,
5977173,16074,9,2012,U,,,N,F,,C,2012_09_PA0111900_NIBRS,
5999374,16074,10,2012,U,,,N,F,,C,2012_10_PA0111900_NIBRS,
6021575,16074,11,2012,U,,,N,F,,C,2012_11_PA0111900_NIBRS,
6043776,16074,12,2012,U,,,N,F,,C,2012_12_PA0111900_NIBRS,
5799566,16075,1,2012,U,,,N,F,,C,2012_01_PA0112000_NIBRS,
